season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090209,22,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,,2.0,2.0,,,,5.0,,3.0,0,,7.0,,,1.0,
2016-17,7090209,22,31,Crystal_Palace,Home,536318,138009,Sullay Kaikai,sullay-kaikai,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090242,23,31,Crystal_Palace,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090242,23,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090242,23,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,17.0,2.0,19.0,8.0,11.0,2.0,,,,1.0,,,2.0,13.0,15.0,,,3.0,,1.0,,,,,,90.0,2.0,,,,,,14.0,,7.7,,,1.0,,1.0,1.0,,,1.0,,26.0,4.0,30.0,3,2.0,43.0,1.0,1.0,1.0,2.0
2016-17,7090242,23,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,,3.0,,2.0,,,2.0,1.0,,,1.0,,,,2.0,5.0,,,1.0,1.0,,,,,1.0,,14.0,,1.0,,,,,2.0,,7.5,,,,,,1.0,2.0,,1.0,,5.0,,3.0,0,3.0,11.0,,1.0,1.0,3.0
2016-17,7090234,24,31,Crystal_Palace,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,12.0,,12.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,28.0,2.0,,,,,,5.0,,6.9,,,,,,2.0,,,,,15.0,,15.0,2,,20.0,1.0,,1.0,
2016-17,7090234,24,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,13.0,5.0,18.0,5.0,8.0,1.0,,2.0,2.0,2.0,,,1.0,11.0,10.0,,,2.0,,,,,,1.0,,90.0,2.0,,,,,,22.0,,6.7,,,4.0,,1.0,2.0,,,2.0,1.0,29.0,7.0,36.0,8,,52.0,2.0,1.0,1.0,
2016-17,7090234,24,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,2.0,,,16.0,5.0,19.0,2.0,,3.0,1.0,,,,,,1.0,3.0,3.0,,,,,,,,,1.0,,45.0,1.0,,,,,,16.0,,7.0,,,,,,2.0,12.0,,,,29.0,5.0,22.0,1,1.0,42.0,1.0,,2.0,
2016-17,7090191,25,31,Crystal_Palace,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,2.0,2.0,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,3.0,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,3.0,5.0,0,,5.0,,,,
2016-17,7090191,25,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090191,25,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,5.0,3.0,8.0,3.0,9.0,2.0,,,,,,,,6.0,10.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,16.0,,6.7,,,,,2.0,,,,2.0,2.0,17.0,6.0,23.0,0,,31.0,1.0,1.0,,
2016-17,7090191,25,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,,10.0,2.0,11.0,1.0,,7.0,,,,,1.0,,5.0,8.0,3.0,,,,,,,,3.0,2.0,,90.0,,1.0,,,,,24.0,,6.4,,,1.0,,,2.0,9.0,,1.0,,20.0,4.0,15.0,1,1.0,48.0,5.0,2.0,,1.0
2016-17,7090223,26,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090223,26,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,,12.0,6.0,11.0,1.0,,,2.0,,,,3.0,10.0,14.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,15.0,,7.3,,,3.0,,3.0,3.0,,,,2.0,20.0,,20.0,6,,40.0,3.0,2.0,2.0,
2016-17,7090223,26,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,,18.0,7.0,22.0,,,3.0,,,,4.0,,,1.0,8.0,4.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,21.0,,6.2,,,1.0,,,4.0,12.0,,,,32.0,8.0,28.0,1,2.0,56.0,2.0,1.0,1.0,1.0
2016-17,7090223,26,31,Crystal_Palace,Home,536318,138009,Sullay Kaikai,sullay-kaikai,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090265,27,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090265,27,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,3.0,15.0,6.0,9.0,,,1.0,,,,,1.0,14.0,13.0,,,5.0,,,,,,1.0,,90.0,1.0,,,,,,14.0,,6.8,,,1.0,,,5.0,,,,,19.0,3.0,22.0,2,,36.0,4.0,2.0,3.0,
2016-17,7090265,27,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,,,,16.0,1.0,17.0,1.0,2.0,11.0,,1.0,2.0,1.0,,,1.0,4.0,13.0,,,,,1.0,,,,,,90.0,2.0,,,,,,26.0,,7.7,,,,,,5.0,7.0,,3.0,,31.0,3.0,27.0,4,7.0,60.0,6.0,,4.0,4.0
2016-17,7090265,27,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374906,28,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,1.0,,,,,,2.0,,2.0,0,,4.0,,,,
2016-17,7374906,28,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,8.0,1.0,9.0,6.0,8.0,2.0,,,1.0,1.0,,,1.0,10.0,9.0,,,2.0,,,,,,,,81.0,1.0,,,,,,15.0,,6.6,,,,,,,,,1.0,1.0,18.0,2.0,20.0,2,1.0,27.0,3.0,,,
2016-17,7374906,28,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,,6.0,4.0,7.0,1.0,,3.0,,,,2.0,,,2.0,8.0,6.0,,,2.0,,,,,,2.0,,90.0,,,,,,,14.0,,6.6,,,1.0,,,2.0,7.0,,,,15.0,5.0,13.0,1,3.0,35.0,1.0,2.0,1.0,2.0
2016-17,7374906,28,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090262,29,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,4.0,2.0,6.0,5.0,3.0,3.0,,1.0,,,,,3.0,11.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,14.0,,6.1,,,1.0,,,2.0,,,,1.0,8.0,5.0,13.0,1,,28.0,2.0,4.0,,
2016-17,7090262,29,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,6.0,2.0,6.0,1.0,,6.0,,,,2.0,,,1.0,6.0,7.0,,,2.0,,,,,,2.0,,87.0,,,,,,,17.0,,7.2,,,,,,4.0,6.0,,4.0,,15.0,3.0,12.0,0,4.0,36.0,3.0,,3.0,4.0
2016-17,7090262,29,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,1.0,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,1.0,,6.9,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,0,1.0,5.0,,1.0,1.0,1.0
2016-17,7090389,30,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,11.0,3.0,14.0,4.0,11.0,2.0,,,,1.0,,,,11.0,17.0,,,4.0,1.0,1.0,,,,2.0,,90.0,1.0,,,,,,19.0,,8.3,,,1.0,,2.0,6.0,,,,,21.0,5.0,26.0,2,,45.0,5.0,2.0,4.0,
2016-17,7090389,30,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,,7.0,1.0,7.0,1.0,,2.0,,,,3.0,,,2.0,8.0,2.0,,,1.0,,,,,2.0,1.0,,60.0,,1.0,,,,,8.0,,6.3,,,,,2.0,2.0,1.0,,2.0,,9.0,2.0,10.0,0,1.0,24.0,2.0,,1.0,
2016-17,7090389,30,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090389,30,31,Crystal_Palace,Away,536318,138009,Sullay Kaikai,sullay-kaikai,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090295,31,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,11.0,3.0,14.0,6.0,15.0,1.0,,2.0,2.0,,,,,9.0,18.0,,,4.0,,1.0,,,,3.0,,90.0,2.0,,,,,,19.0,,7.3,,,1.0,,3.0,2.0,,,1.0,,24.0,6.0,30.0,5,1.0,45.0,2.0,1.0,1.0,1.0
2016-17,7090295,31,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,4.0,,2.0,15.0,4.0,15.0,1.0,,6.0,1.0,,2.0,2.0,,,3.0,7.0,6.0,,,,1.0,,,,3.0,4.0,,90.0,,,,,,,18.0,,7.1,,,,,1.0,3.0,14.0,,3.0,,27.0,4.0,17.0,2,4.0,54.0,2.0,,2.0,4.0
2016-17,7090295,31,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,2.0,,,8.0,2.0,8.0,,1.0,2.0,,,1.0,,,,,,3.0,,,,,,,,,1.0,,45.0,,,,,,,6.0,,6.7,,,,,,,4.0,,1.0,1.0,13.0,2.0,11.0,1,1.0,20.0,1.0,1.0,,1.0
2016-17,7090295,31,31,Crystal_Palace,Away,536318,138009,Sullay Kaikai,sullay-kaikai,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090249,32,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,14.0,2.0,16.0,8.0,9.0,1.0,,,2.0,,,,5.0,17.0,11.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,22.0,,6.8,,,3.0,,1.0,1.0,,,1.0,2.0,25.0,3.0,28.0,6,1.0,52.0,3.0,1.0,,
2016-17,7090249,32,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,,15.0,4.0,16.0,1.0,,6.0,,,,5.0,,,1.0,10.0,10.0,,,2.0,,1.0,,,1.0,4.0,,90.0,2.0,,,,,1.0,20.0,,8.0,,,1.0,,2.0,6.0,8.0,,5.0,1.0,26.0,7.0,25.0,3,3.0,58.0,1.0,3.0,4.0,2.0
2016-17,7090249,32,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090249,32,31,Crystal_Palace,Home,536318,138009,Sullay Kaikai,sullay-kaikai,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090358,33,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090358,33,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,7.0,2.0,9.0,2.0,12.0,1.0,,1.0,,,,,2.0,5.0,17.0,,,,,1.0,,,1.0,1.0,,90.0,3.0,,,,,,20.0,,7.8,,,2.0,,5.0,3.0,,,1.0,,20.0,3.0,23.0,5,,48.0,3.0,3.0,2.0,
2016-17,7090358,33,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,4.0,,,16.0,4.0,16.0,,,4.0,1.0,,1.0,1.0,,,3.0,7.0,7.0,,,1.0,1.0,,,,1.0,4.0,,90.0,,,,,,,25.0,,7.0,,,1.0,,,6.0,14.0,,1.0,,33.0,5.0,24.0,2,3.0,59.0,1.0,1.0,3.0,1.0
2016-17,7090358,33,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090353,34,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,2.0,2.0,1.0,,1.0,,,,,,,2.0,3.0,3.0,,,,,,,,,,,2.0,,,,,,,3.0,,6.6,,,,,,,,,,,1.0,2.0,3.0,0,2.0,10.0,,1.0,,1.0
2016-17,7090353,34,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,7.0,5.0,12.0,5.0,5.0,,,,,1.0,,,3.0,11.0,7.0,,,3.0,,2.0,,,,2.0,,88.0,3.0,,,,,,14.0,,8.6,,,2.0,,1.0,3.0,,,1.0,2.0,13.0,5.0,18.0,5,,34.0,4.0,,2.0,
2016-17,7090353,34,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,1.0,8.0,3.0,10.0,,,6.0,,,,3.0,,,3.0,7.0,7.0,,,,,,,,5.0,1.0,,90.0,,,,,,,14.0,,7.0,,,,,3.0,4.0,4.0,,4.0,,14.0,4.0,14.0,0,3.0,46.0,1.0,1.0,3.0,2.0
2016-17,7090353,34,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090370,35,31,Crystal_Palace,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,5.0,,5.0,,2.0,,,,,,,,,,4.0,,,,,,,,,1.0,,19.0,1.0,,,,,,3.0,,7.1,,,,,,2.0,,,,,7.0,,7.0,1,,11.0,1.0,,2.0,
2016-17,7090370,35,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,3.0,1.0,,,1.0,,,,,,,,19.0,,,,,,,1.0,,6.4,,,,,,1.0,1.0,,,,2.0,1.0,2.0,1,,5.0,,,,
2016-17,7090370,35,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,5.0,2.0,7.0,5.0,5.0,2.0,,,1.0,,,,2.0,8.0,5.0,,,4.0,,,,,,,,71.0,1.0,,,,,,12.0,,6.6,,,1.0,,,,,,1.0,1.0,12.0,2.0,14.0,3,,22.0,3.0,,,
2016-17,7090370,35,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,5.0,,1.0,33.0,4.0,32.0,,,7.0,,,,,,,2.0,3.0,4.0,,,1.0,,,,,,3.0,,90.0,,,,,,,26.0,,7.2,,,,,,2.0,18.0,,2.0,,55.0,5.0,42.0,0,2.0,68.0,1.0,,2.0,1.0
2016-17,7090370,35,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,31,Crystal_Palace,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,8.0,8.0,16.0,3.0,8.0,1.0,,,,,,,1.0,5.0,10.0,,,,,,,,,,,90.0,1.0,,,,,,9.0,,6.6,,,,,1.0,1.0,,,1.0,,13.0,8.0,21.0,1,,29.0,2.0,2.0,,
2016-17,7090323,36,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,,8.0,1.0,8.0,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,1.0,,57.0,,,,,,,5.0,,6.6,,,,,,,3.0,,1.0,,12.0,1.0,10.0,0,,16.0,,,,
2016-17,7090323,36,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090347,37,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090347,37,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,11.0,4.0,15.0,3.0,8.0,7.0,,,1.0,,,,,6.0,11.0,,,3.0,,1.0,,,,1.0,,90.0,1.0,,,,,,9.0,,7.9,,,2.0,,4.0,,,,,2.0,17.0,5.0,22.0,4,1.0,37.0,2.0,2.0,,
2016-17,7090347,37,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,2.0,2.0,1.0,3.0,,,4.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,75.0,,,,,,,7.0,,6.6,,,1.0,,,2.0,1.0,,4.0,,6.0,1.0,6.0,1,2.0,18.0,,1.0,,2.0
2016-17,7090347,37,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090327,38,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,1.0,,6.5,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2016-17,7090327,38,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,11.0,3.0,14.0,1.0,7.0,,,,1.0,3.0,,,1.0,5.0,9.0,,,,,,,1.0,1.0,,,90.0,,,,,,,13.0,,6.9,,,1.0,,,1.0,,,1.0,1.0,16.0,5.0,21.0,2,,33.0,5.0,1.0,1.0,
2016-17,7090327,38,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,1.0,,,7.0,2.0,8.0,,,2.0,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,29.0,,,,,,,6.0,,6.4,,,,,,2.0,3.0,,,,11.0,2.0,10.0,1,,18.0,,1.0,1.0,
2016-17,7090327,38,31,Crystal_Palace,Away,536318,138009,Sullay Kaikai,sullay-kaikai,F,True,,,,4.0,3.0,7.0,1.0,,1.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,23.0,,,,,,,7.0,,5.9,,,,,,,2.0,,,,9.0,3.0,10.0,0,1.0,15.0,,,,
