season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385641,8,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,3.0,33.0,15.0,48.0,,,4.0,,,,,,,1.0,3.0,,,,0.043429,0.0599,0.0,,,,,,,,4.0,,74.0,,,,,,,,,12.0,,6.5,,,1.0,2.0,2.0,,,4.0,,41.0,15.0,56.0,1,,67.0,1.0,,,
2022-23,10385641,8,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,10.0,5.0,15.0,,3.0,3.0,1.0,,1.0,,,,1.0,1.0,4.0,,,0.0438368,0.2461,0.1869,1.0,,,,,,,2.0,,74.0,2.0,,,,,,,,10.0,,7.1,,,,,,,,,,17.0,5.0,22.0,3,1.0,31.0,2.0,,,1.0
2022-23,10385641,8,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,1.0,5.0,3.0,8.0,,,,,,,,,,,1.0,1.0,,,0.00176825,0.0,0.0,1.0,,,,,,,,,10.0,,,,,,,,,,,6.5,,,,,,,,1.0,,5.0,3.0,8.0,0,1.0,9.0,,,,1.0
2022-23,10385641,8,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385631,9,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,18.0,27.0,45.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,,,0.0230657,0.0,0.0,1.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,12.0,,7.4,,,,2.0,,,,7.0,,26.0,30.0,56.0,0,,63.0,,,,
2022-23,10385631,9,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,4.0,1.0,5.0,,,,,,,1.0,,,,1.0,2.0,,,0.00207418,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,,,6.6,,,,,,,,,,4.0,1.0,5.0,0,1.0,7.0,,1.0,,
2022-23,10385631,9,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,,,,,3.0,3.0,,,,,,,,,,,,,,,6.223e-05,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,,,6.6,,,,,,,,,,,3.0,3.0,0,,5.0,,,,
2022-23,10385631,9,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,1.0,3.0,,,2.0,,1.0,,,,,1.0,1.0,,,,0.00453929,0.282,0.0917,1.0,1.0,,,,,,1.0,,62.0,2.0,,,,,,,,6.0,,6.8,,,2.0,1.0,,,,,3.0,5.0,2.0,7.0,4,,15.0,1.0,,,
2022-23,10385631,9,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,False,,,1.0,,22.0,22.0,,1.0,5.0,,,,,,,,,1.0,,,4.41e-05,0.0,0.0,,,,0.522,,,,,,90.0,,,,,,,,,4.0,1.0,7.5,2.0,3.0,,2.0,,,,5.0,,2.0,24.0,26.0,0,,34.0,,,,
2022-23,10385631,9,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385631,9,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,2.0,,,28.0,17.0,43.0,2.0,,5.0,,,,,,,2.0,4.0,1.0,,,0.103315,0.0,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,6.9,,,,,,4.0,,1.0,,32.0,18.0,46.0,0,1.0,57.0,,,,1.0
2022-23,10385631,9,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,,31.0,32.0,63.0,,,9.0,,,,2.0,,,,4.0,1.0,,,0.0413941,0.0,0.0,1.0,,,,,,,2.0,,80.0,,1.0,,,,,,,7.0,,6.7,,,,,2.0,,,1.0,,34.0,33.0,67.0,0,,75.0,2.0,,1.0,
2022-23,10385631,9,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385631,9,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,2.0,,1.0,36.0,9.0,43.0,,,6.0,2.0,,,4.0,,,3.0,10.0,7.0,,,0.70359,0.1983,0.7399,2.0,1.0,2.0,,,,2.0,4.0,,85.0,2.0,,,,,,,,16.0,,9.4,,,1.0,1.0,4.0,8.0,,2.0,,45.0,10.0,47.0,3,2.0,76.0,2.0,2.0,3.0,1.0
2022-23,10385631,9,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385631,9,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,3.0,10.0,46.0,56.0,2.0,5.0,4.0,,,,,,,,2.0,7.0,,,0.00839061,0.0743,0.0,,,,,,,1.0,,,90.0,,,,,,,,,15.0,,7.1,,,1.0,3.0,1.0,,,7.0,,19.0,51.0,70.0,1,,78.0,1.0,1.0,1.0,
2022-23,10385631,9,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,4.0,9.0,13.0,,1.0,3.0,,,,1.0,,,,3.0,2.0,,,0.00436748,0.0,0.0,2.0,,,,,,3.0,,,45.0,,,,,,,,,1.0,,6.9,,,,2.0,,,,2.0,,4.0,10.0,14.0,0,1.0,22.0,,,,
2022-23,10385631,9,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385631,9,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,2.0,13.0,26.0,39.0,1.0,2.0,4.0,,,1.0,,,,,2.0,4.0,,,0.00522375,0.028,0.0,,,,,,,1.0,,,90.0,,,,,,,,,12.0,,6.9,,,,2.0,1.0,1.0,,6.0,,21.0,29.0,49.0,1,,73.0,,2.0,,
2022-23,10385631,9,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,11.0,6.0,17.0,3.0,,4.0,,,2.0,2.0,,,,10.0,4.0,,,0.128618,0.2471,0.9668,2.0,,1.0,,,,,3.0,,90.0,2.0,,,,,,,,15.0,,7.4,,,,,3.0,1.0,,1.0,,20.0,6.0,25.0,4,1.0,45.0,2.0,3.0,,1.0
2022-23,10385631,9,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,19.0,12.0,31.0,1.0,2.0,4.0,,1.0,,1.0,,,,4.0,5.0,,,0.0156468,0.3293,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,,20.0,,6.8,,,3.0,1.0,1.0,2.0,,3.0,,29.0,15.0,42.0,3,2.0,65.0,4.0,1.0,,1.0
2022-23,10385631,9,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,,1.0,,,,0.00609488,0.1656,0.4239,2.0,,1.0,,,,,,,28.0,1.0,,,,,,,,5.0,,7.1,,,,1.0,,1.0,,,,6.0,3.0,8.0,1,,13.0,2.0,,,
2022-23,10385631,9,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,11.0,16.0,27.0,1.0,,3.0,,,,,,,,2.0,4.0,,,0.00353801,0.0,0.0,1.0,,,,,,1.0,,,45.0,,,,,,,,,1.0,,7.0,,,,2.0,,,,,,11.0,16.0,27.0,0,3.0,36.0,1.0,1.0,,3.0
2022-23,10385631,9,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,26.0,44.0,70.0,1.0,5.0,2.0,,,,,,,,5.0,9.0,,,0.00968461,0.1656,0.0518,4.0,,,,,,1.0,,,90.0,1.0,1.0,,,,,,,8.0,,7.3,,,,7.0,,,,5.0,,30.0,47.0,77.0,1,3.0,93.0,1.0,1.0,,2.0
2022-23,10385649,10,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,2.0,2.0,4.0,1.0,,,,,,,,,1.0,2.0,,,,0.00253846,0.0263,0.0,,,,,,,,,,23.0,,,,,,,,,3.0,,6.5,,,1.0,,,,,,,4.0,2.0,6.0,1,,9.0,,,,
2022-23,10385649,10,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,False,,,3.0,2.0,24.0,26.0,,,9.0,,,,,,,,,,,,0.00079964,0.0,0.0,,,,-0.6963,1.0,,,,,90.0,,,,,,,,,4.0,,6.4,2.0,2.0,,,,,,7.0,,4.0,26.0,30.0,0,,41.0,,,,
2022-23,10385649,10,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,5.0,9.0,14.0,,,3.0,,,,,,,1.0,1.0,,,,0.0014476,0.0,0.0,,,,,,,,,,23.0,,,,,,,,,1.0,,6.1,,,,2.0,,,,,,5.0,9.0,14.0,0,,18.0,,,,
2022-23,10385649,10,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,20.0,11.0,31.0,1.0,2.0,7.0,1.0,,,2.0,,,1.0,6.0,6.0,,,0.536055,0.0,0.0,2.0,,,,,,,1.0,,67.0,,,,,,,,,8.0,,6.9,,,,3.0,,1.0,,3.0,,22.0,14.0,35.0,0,3.0,54.0,1.0,1.0,,2.0
2022-23,10385649,10,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,,28.0,30.0,57.0,,1.0,7.0,,,,2.0,,,,2.0,7.0,,,0.205031,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,20.0,,7.1,,,,1.0,1.0,1.0,,6.0,,40.0,35.0,74.0,0,5.0,86.0,2.0,,1.0,2.0
2022-23,10385649,10,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,,,6.6,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2022-23,10385649,10,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,24.0,13.0,36.0,,,3.0,,,1.0,1.0,,,2.0,7.0,6.0,,,0.160112,0.0669,0.3652,3.0,,,,,,,2.0,,90.0,1.0,,,,,,,,13.0,,6.9,,,,,2.0,4.0,,3.0,,32.0,13.0,41.0,2,2.0,61.0,2.0,3.0,1.0,1.0
2022-23,10385649,10,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,0.00476184,0.0,0.0,,,,,,,,,,11.0,,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,,2.0,0,,3.0,1.0,,,
2022-23,10385649,10,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,2.0,18.0,69.0,87.0,1.0,3.0,6.0,,,,2.0,,,,3.0,10.0,,,0.0052504,0.1826,0.0,,,,,,,2.0,1.0,,90.0,,2.0,,,,,,,12.0,,7.7,,,1.0,5.0,,,,4.0,,22.0,74.0,96.0,1,7.0,119.0,3.0,,,5.0
2022-23,10385649,10,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,18.0,34.0,52.0,1.0,3.0,4.0,,,,1.0,,,,3.0,8.0,,,0.0157726,0.0,0.0,1.0,,,,,,,1.0,,86.0,,,,,,,,,14.0,,7.0,,,,2.0,1.0,1.0,,3.0,,25.0,38.0,62.0,0,3.0,86.0,3.0,1.0,1.0,2.0
2022-23,10385649,10,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,10.0,7.0,17.0,,2.0,4.0,,,1.0,1.0,,,2.0,6.0,8.0,,,0.0350887,0.1263,0.0797,,,,,,,,,,90.0,1.0,,,,,,,,16.0,,6.8,,,,,5.0,1.0,,,,18.0,7.0,24.0,2,4.0,43.0,3.0,,2.0,3.0
2022-23,10385649,10,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,2.0,18.0,17.0,35.0,,,4.0,,,,,,,1.0,3.0,1.0,,,0.0348406,0.0,0.0,2.0,,,,,,2.0,2.0,,90.0,,1.0,,,,,,,10.0,,6.9,,,,2.0,,1.0,,3.0,,24.0,18.0,41.0,0,1.0,54.0,2.0,,,1.0
2022-23,10385649,10,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,6.0,1.0,7.0,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,2.0,,,0.00995421,0.5091,1.4239,1.0,,1.0,,,,,,,67.0,2.0,,,,,,,,7.0,,7.0,,,,,,1.0,,,,9.0,2.0,10.0,2,,20.0,2.0,1.0,,
2022-23,10385649,10,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,19.0,18.0,37.0,1.0,2.0,7.0,,,,1.0,,,,5.0,6.0,,,0.0095036,0.0,0.0,3.0,,,,,,,,,79.0,,,,,,,,,2.0,,6.7,,,,1.0,1.0,,,,,21.0,18.0,39.0,0,3.0,46.0,,,1.0,3.0
2022-23,10385649,10,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,13,Leicester_City,Away,1201693,519223,Sammy Braybrooke,sammy-braybrooke,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385704,11,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385704,11,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,13.0,8.0,21.0,,,2.0,,,,,,,,,1.0,,,0.00721696,0.0,0.0,,,,,,,1.0,,,25.0,,,,,,,,,1.0,,6.7,,,,,,,,,,14.0,8.0,22.0,0,,24.0,,1.0,,
2022-23,10385704,11,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,,,2.0,,,0.00775706,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,1.0,,6.9,,,,,1.0,,,,,4.0,3.0,7.0,0,1.0,9.0,,,1.0,1.0
2022-23,10385704,11,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,4.0,1.0,,,0.00011555,0.0,0.0,1.0,,,,,,,,,25.0,,,,,,,,,4.0,,6.4,,,,,2.0,,,,,3.0,,3.0,0,,8.0,,,1.0,
2022-23,10385704,11,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,False,,,,,20.0,20.0,,,6.0,,,,,,,,,,,,4.175e-05,0.0,0.0,,,,0.2528,,,,,,90.0,,,,,,,,,6.0,,7.2,,1.0,,,,,,6.0,,4.0,22.0,26.0,0,,31.0,,,,
2022-23,10385704,11,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,20.0,50.0,70.0,3.0,,5.0,,,,,,,,3.0,2.0,,,0.0100849,0.0,0.0,,,,,,,,,,90.0,,,,,,,,,6.0,,7.0,,,,1.0,,,,3.0,,23.0,52.0,75.0,0,1.0,81.0,1.0,1.0,,
2022-23,10385704,11,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,11.0,20.0,31.0,1.0,2.0,4.0,,,,1.0,,,,7.0,7.0,,,0.016193,0.2425,0.0458,4.0,,,,,,2.0,,,90.0,1.0,,,,,,,,22.0,,7.5,,,1.0,4.0,2.0,2.0,,3.0,,21.0,28.0,47.0,2,4.0,76.0,2.0,,1.0,3.0
2022-23,10385704,11,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,34.0,32.0,66.0,,2.0,9.0,,,,5.0,,,,7.0,3.0,,,0.0367097,0.0,0.0,2.0,,,,,,1.0,2.0,,82.0,,,,,,,,,14.0,,6.8,,,,2.0,,2.0,,5.0,,46.0,33.0,77.0,0,1.0,91.0,,,,
2022-23,10385704,11,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385704,11,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,29.0,6.0,34.0,2.0,,2.0,,,1.0,,,,,4.0,10.0,,,0.232899,0.3826,0.2431,1.0,,,,,,,2.0,,90.0,1.0,,,,,,,,24.0,,7.8,,,2.0,,2.0,9.0,,4.0,,45.0,8.0,44.0,4,6.0,74.0,3.0,4.0,,1.0
2022-23,10385704,11,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,5.0,,5.0,1.0,,1.0,,,,,,,1.0,2.0,,,,0.0388078,0.0305,0.0315,,,,,,,,1.0,,10.0,1.0,,,,,,,,2.0,,6.8,,,,,,1.0,,,,6.0,,5.0,1,,8.0,,,,
2022-23,10385704,11,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,2.0,22.0,57.0,79.0,2.0,2.0,9.0,,,,,,,,4.0,5.0,,,0.00612777,0.0,0.0,2.0,,,,,,3.0,,,90.0,,1.0,,,,,,,8.0,,7.5,,,,,,,,6.0,,26.0,60.0,86.0,0,3.0,96.0,1.0,,,1.0
2022-23,10385704,11,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385704,11,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385704,11,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,2.0,26.0,28.0,54.0,1.0,1.0,1.0,,,,,,,,4.0,6.0,,,0.0718682,0.016,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,,13.0,,7.3,,,1.0,2.0,2.0,1.0,,6.0,,32.0,32.0,63.0,1,3.0,89.0,,2.0,,2.0
2022-23,10385704,11,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,22.0,1.0,23.0,2.0,1.0,2.0,,1.0,2.0,,,,1.0,6.0,2.0,,,0.138516,0.1602,0.4732,2.0,,,,,,,1.0,,85.0,1.0,,,,,,,,10.0,,6.2,,,,,2.0,1.0,,,,24.0,1.0,24.0,3,,40.0,6.0,,1.0,
2022-23,10385704,11,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,3.0,23.0,13.0,36.0,,1.0,4.0,,,1.0,3.0,,,1.0,5.0,7.0,,,0.0492154,0.0689,0.0,2.0,,,,,,,2.0,,90.0,,,,,,,,,10.0,,7.0,,,,,1.0,1.0,,5.0,,28.0,15.0,42.0,1,2.0,54.0,1.0,3.0,1.0,1.0
2022-23,10385704,11,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,9.0,2.0,11.0,,,6.0,1.0,,,,,,,1.0,1.0,,,0.479788,0.0991,0.0274,,,,,,,,1.0,,65.0,1.0,,,,,,,,10.0,,7.1,,,,1.0,1.0,,,1.0,2.0,15.0,3.0,18.0,1,,26.0,2.0,1.0,,
2022-23,10385704,11,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,18.0,18.0,36.0,,,4.0,,,,2.0,,,1.0,6.0,4.0,,,0.0134893,0.0307,0.0,3.0,,,,,,1.0,1.0,,65.0,,1.0,,,,,,,6.0,,7.1,,,1.0,2.0,,,,,,22.0,18.0,40.0,1,4.0,52.0,1.0,,,3.0
2022-23,10385704,11,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,1.0,5.0,6.0,,,,,,,,,,,,,,,0.00128602,0.0,0.0,,,,,,,,,,26.0,,,,,,,,,1.0,,6.6,,,,,,,,,,2.0,5.0,7.0,0,,9.0,,,,
2022-23,10385706,12,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,False,,,,12.0,4.0,16.0,1.0,,7.0,,,,1.0,,,4.0,9.0,6.0,,,0.0199612,0.2141,0.0,1.0,,,,,,1.0,,,70.0,,,,,,,,,11.0,,6.8,,,1.0,1.0,3.0,1.0,,,,15.0,5.0,19.0,1,2.0,39.0,1.0,3.0,1.0,2.0
2022-23,10385706,12,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,6.0,1.0,7.0,1.0,2.0,4.0,,,,,,,1.0,3.0,2.0,,,0.0265259,0.0,0.0,,,,,,,,1.0,,64.0,,,,,,,,,10.0,,6.6,,,,1.0,1.0,,,,2.0,14.0,1.0,15.0,0,,21.0,,,,
2022-23,10385706,12,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,False,,1.0,3.0,3.0,16.0,19.0,,,12.0,,,,,,,,,,,,0.0017734,0.0,0.0,,,,0.5389,2.0,,,,,90.0,,,,,,,,,15.0,,7.4,1.0,2.0,,1.0,,,1.0,16.0,,13.0,19.0,32.0,0,,45.0,,,,
2022-23,10385706,12,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,3.0,46.0,49.0,1.0,1.0,4.0,,,,,,,,2.0,5.0,,,0.00103762,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,,5.0,,7.5,,,,4.0,1.0,,,3.0,,5.0,48.0,53.0,0,4.0,66.0,,,,2.0
2022-23,10385706,12,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,19.0,15.0,34.0,,,8.0,,,1.0,,,,1.0,3.0,3.0,,,0.00862652,0.0471,0.0,2.0,,,,,,,1.0,,90.0,,1.0,,,,,,,18.0,,7.2,,,,2.0,,1.0,,7.0,,23.0,25.0,47.0,1,3.0,72.0,2.0,,,1.0
2022-23,10385706,12,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,5.0,25.0,29.0,54.0,,,8.0,,,1.0,1.0,,,2.0,7.0,4.0,,,0.0110822,0.0151,0.0,4.0,,,,,,2.0,,,90.0,,,,,,,,,15.0,,6.8,,,,,,2.0,,7.0,,34.0,30.0,62.0,1,4.0,81.0,3.0,,,3.0
2022-23,10385706,12,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,3.0,1.0,4.0,,,1.0,,,1.0,,,,,2.0,1.0,,,0.00059179,0.0454,0.0,1.0,,,,,,,,,20.0,,,,,,,,,6.0,,6.4,,,,,1.0,,,,,5.0,2.0,7.0,1,1.0,13.0,2.0,,,1.0
2022-23,10385706,12,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,3.31e-06,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,2.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2022-23,10385706,12,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,3.0,5.0,54.0,59.0,1.0,,5.0,,,,1.0,,,1.0,5.0,8.0,,,0.00342426,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,,14.0,,7.4,,,,3.0,1.0,,,10.0,,12.0,58.0,70.0,0,7.0,88.0,2.0,,1.0,3.0
2022-23,10385706,12,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,1.0,12.0,23.0,34.0,1.0,2.0,8.0,,,,,,,,3.0,5.0,,,0.0400463,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,,15.0,,6.9,,,,3.0,1.0,1.0,,4.0,,20.0,28.0,47.0,0,,68.0,,3.0,,
2022-23,10385706,12,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,2.0,9.0,5.0,14.0,3.0,,1.0,,,,1.0,,,3.0,9.0,3.0,,,0.00975947,0.4682,0.2835,,,1.0,,,,,,,85.0,1.0,,,,,,,,14.0,,6.7,,,,1.0,3.0,1.0,,2.0,1.0,13.0,6.0,18.0,1,1.0,36.0,4.0,1.0,1.0,
