season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243483,9,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,23.0,2.0,24.0,1.0,3.0,1.0,,,3.0,2.0,,,,3.0,9.0,,,,2.0,,,,,3.0,,79.0,,,,,,,,,8.0,,7.8,,,1.0,,2.0,1.0,,,,27.0,4.0,30.0,4,1.0,45.0,1.0,3.0,2.0,1.0
2019-20,8243497,10,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,1.0,,14.0,14.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,2.0,,7.6,2.0,3.0,,,,,,2.0,,1.0,15.0,16.0,0,,26.0,,,,
2019-20,8243497,10,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243497,10,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,5.0,34.0,48.0,82.0,,,4.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,90.0,,,,,,,,,5.0,,6.8,,,1.0,,,,,6.0,,36.0,51.0,87.0,1,,90.0,,,,
2019-20,8243497,10,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,1.0,,2.0,12.0,,11.0,,,1.0,,,,1.0,,,,1.0,4.0,,,,,,,,,1.0,,18.0,1.0,,,,,,,,4.0,,7.2,,,,,3.0,2.0,,2.0,,15.0,,13.0,1,1.0,22.0,,,3.0,1.0
2019-20,8243497,10,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243497,10,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,6.0,4.0,10.0,,,2.0,,,,,,,,1.0,5.0,,,1.0,,3.0,,,,,,90.0,4.0,,,,,,,1.0,2.0,,9.8,,,1.0,1.0,2.0,,,,,8.0,4.0,12.0,5,1.0,25.0,,2.0,2.0,1.0
2019-20,8243497,10,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243497,10,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,43.0,13.0,56.0,1.0,1.0,4.0,,,,2.0,,,,5.0,11.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,27.0,,7.5,,,,2.0,3.0,6.0,,4.0,,58.0,21.0,73.0,0,7.0,111.0,3.0,1.0,2.0,4.0
2019-20,8243497,10,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,6.0,53.0,14.0,66.0,2.0,1.0,9.0,,,1.0,5.0,,,,9.0,2.0,,,2.0,1.0,1.0,,,,3.0,,90.0,1.0,,,,,,,,19.0,,7.9,,,,,1.0,4.0,,6.0,,66.0,18.0,80.0,2,,93.0,2.0,,1.0,
2019-20,8243497,10,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,26.0,6.0,32.0,1.0,,9.0,1.0,,2.0,3.0,,,1.0,10.0,8.0,,,2.0,,3.0,,,1.0,1.0,,74.0,5.0,,,,,,,,15.0,,9.7,,,,,8.0,,,,,32.0,8.0,40.0,7,3.0,63.0,3.0,,5.0,1.0
2019-20,8243497,10,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,6.0,1.0,7.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,16.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,,,7.0,1.0,7.0,0,,9.0,1.0,,,
2019-20,8243497,10,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,2.0,,4.0,59.0,31.0,88.0,1.0,,8.0,,,1.0,1.0,,,,4.0,6.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,,16.0,,7.8,,,,,5.0,5.0,,10.0,,69.0,35.0,99.0,2,3.0,116.0,,,3.0,2.0
2019-20,8243497,10,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,3.0,19.0,56.0,75.0,,2.0,10.0,,,,2.0,,,,3.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,11.0,,7.3,,,,3.0,,,,6.0,,24.0,62.0,86.0,0,2.0,95.0,,,,1.0
2019-20,8243497,10,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,6.0,38.0,27.0,65.0,3.0,1.0,11.0,,,1.0,1.0,,,2.0,9.0,10.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,,11.0,,7.5,,,,1.0,2.0,,,7.0,,44.0,29.0,73.0,1,7.0,93.0,,,2.0,3.0
2019-20,8243497,10,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,2.0,,1.0,49.0,30.0,77.0,,4.0,5.0,3.0,,,2.0,,,2.0,9.0,7.0,,,1.0,2.0,1.0,,,,6.0,,90.0,1.0,,,,,,,,28.0,,8.8,,,2.0,1.0,5.0,7.0,,5.0,,60.0,38.0,91.0,3,2.0,131.0,3.0,,1.0,2.0
2019-20,8243497,10,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243497,10,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243497,10,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,24.0,4.0,28.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,7.0,6.0,,,1.0,1.0,,,,,4.0,,72.0,2.0,,,,,,,,12.0,,7.5,,,1.0,,9.0,1.0,,,,29.0,4.0,32.0,3,,51.0,1.0,,5.0,
2019-20,8243500,11,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,7.0,,20.0,20.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,5.0,,7.4,1.0,3.0,,,,,,12.0,,4.0,21.0,25.0,0,,35.0,,,,
2019-20,8243500,11,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,3.0,1.0,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,12.0,,,,,,,,,1.0,,6.4,,,,1.0,,,,1.0,,1.0,,1.0,0,,2.0,,,,
2019-20,8243500,11,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,11.0,42.0,53.0,3.0,5.0,4.0,,,1.0,,,,,4.0,5.0,,,1.0,,,,,,,,90.0,1.0,2.0,,,,,,,6.0,,7.5,,,2.0,2.0,,,,9.0,,17.0,42.0,59.0,4,,70.0,,1.0,,
2019-20,8243500,11,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243500,11,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,True,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,2.0,,2.0,0,1.0,5.0,,,,1.0
2019-20,8243500,11,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,5.0,2.0,7.0,3.0,2.0,1.0,,,,,,,,7.0,2.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,,,11.0,,7.0,,,,1.0,3.0,1.0,,,1.0,8.0,5.0,12.0,2,,22.0,2.0,,,
2019-20,8243500,11,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243500,11,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,2.0,12.0,18.0,30.0,,2.0,7.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,20.0,,7.0,,,1.0,6.0,,3.0,,7.0,,23.0,24.0,44.0,1,2.0,73.0,2.0,1.0,,1.0
2019-20,8243500,11,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,5.0,23.0,20.0,43.0,,,5.0,,,,2.0,,,1.0,7.0,9.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,,10.0,,7.3,,,1.0,,3.0,2.0,,6.0,,28.0,22.0,48.0,1,3.0,69.0,1.0,4.0,2.0,1.0
2019-20,8243500,11,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,,9.0,5.0,13.0,1.0,,4.0,,,,4.0,,,5.0,12.0,6.0,,,,,,,,2.0,,,74.0,,,,,,,,,18.0,,6.1,,,,1.0,5.0,2.0,,1.0,,16.0,8.0,22.0,0,3.0,45.0,1.0,,3.0,1.0
2019-20,8243500,11,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,5.0,1.0,6.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,,16.0,,,,,,,,,5.0,,6.8,,,,,,,,1.0,,8.0,2.0,10.0,0,,12.0,1.0,1.0,,
2019-20,8243500,11,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,6.0,,3.0,28.0,10.0,32.0,1.0,,3.0,,,1.0,2.0,,,1.0,4.0,7.0,,,,,,,,2.0,8.0,,89.0,,,,,,,,,9.0,,8.6,,,,,1.0,11.0,,3.0,,34.0,10.0,33.0,1,3.0,57.0,2.0,3.0,1.0,3.0
2019-20,8243500,11,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243500,11,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,8.0,51.0,59.0,2.0,7.0,2.0,,,,,,,,3.0,9.0,,,1.0,,1.0,,,,,,90.0,1.0,1.0,,,,,,,10.0,,8.3,,,1.0,8.0,,,,2.0,,11.0,57.0,68.0,2,2.0,84.0,,,,2.0
2019-20,8243500,11,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,15.0,24.0,39.0,3.0,,9.0,,,,3.0,,,1.0,9.0,9.0,,,2.0,,,,,,,,90.0,,,,,,,,,8.0,,7.2,,,1.0,3.0,,,,5.0,,20.0,26.0,46.0,1,8.0,68.0,,1.0,,6.0
2019-20,8243500,11,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,19.0,19.0,38.0,2.0,,7.0,,1.0,,,,,1.0,5.0,1.0,,,2.0,,,,1.0,,1.0,,90.0,,1.0,,,,,,,12.0,,6.7,,,1.0,2.0,,1.0,,6.0,,26.0,21.0,46.0,1,,68.0,1.0,1.0,,
2019-20,8243500,11,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243500,11,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,5.0,7.0,12.0,1.0,1.0,2.0,,,,,,,,6.0,2.0,,,3.0,,,,,1.0,,,85.0,1.0,,,,,,,,8.0,,6.5,,,,,2.0,,,,,7.0,8.0,15.0,1,,24.0,3.0,1.0,,
2019-20,8243512,12,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,3.0,,15.0,15.0,,1.0,7.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,3.0,,7.4,1.0,1.0,,,,,,5.0,,1.0,16.0,17.0,0,,24.0,,1.0,,
2019-20,8243512,12,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243512,12,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,24.0,44.0,68.0,,,4.0,,,,1.0,,,,1.0,3.0,,,,,,,,4.0,1.0,,90.0,,,,,,,,,7.0,,7.0,,,,3.0,1.0,,,3.0,,29.0,45.0,74.0,0,1.0,86.0,1.0,1.0,1.0,
2019-20,8243512,12,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243512,12,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,1.0,,,9.0,1.0,9.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,16.0,,,,,,,,,1.0,,6.6,,,,,,1.0,,,,9.0,1.0,9.0,1,,15.0,1.0,,,
2019-20,8243512,12,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,2.0,9.0,1.0,1.0,1.0,,1.0,1.0,,,,,4.0,2.0,,,1.0,1.0,1.0,,,,2.0,,90.0,2.0,,,,,,,,6.0,,7.6,,,,,2.0,,,,,8.0,2.0,10.0,3,,21.0,3.0,1.0,,
2019-20,8243512,12,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243512,12,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,,34.0,11.0,45.0,1.0,1.0,4.0,,,,,,,1.0,5.0,8.0,,,1.0,,,,,,1.0,1.0,90.0,,2.0,,,,,,,13.0,,7.9,,,,3.0,4.0,,,1.0,,39.0,12.0,51.0,0,5.0,85.0,1.0,,2.0,3.0
2019-20,8243512,12,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,39.0,10.0,48.0,,,5.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,,,,1.0,,,,1.0,3.0,,90.0,,,,,,,,,17.0,,7.9,,,3.0,,,2.0,,5.0,,53.0,11.0,62.0,4,2.0,77.0,,,,1.0
2019-20,8243512,12,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,,15.0,2.0,16.0,,,3.0,,,,1.0,,,3.0,6.0,3.0,,,2.0,,,,,,,,60.0,,,,,,,,,9.0,,6.4,,,1.0,,1.0,2.0,,,,19.0,2.0,19.0,1,1.0,34.0,2.0,1.0,1.0,1.0
2019-20,8243512,12,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,1.0,,1.0,14.0,3.0,16.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,30.0,2.0,,,,,,,,2.0,,7.2,,,,,1.0,1.0,,1.0,,15.0,3.0,17.0,2,,21.0,,,,
2019-20,8243512,12,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,2.0,36.0,20.0,55.0,,,9.0,,,,3.0,,,2.0,7.0,8.0,,,2.0,,1.0,,,,3.0,,90.0,2.0,,,,,,,,21.0,,7.9,,,2.0,1.0,1.0,5.0,,6.0,,46.0,21.0,62.0,4,3.0,91.0,6.0,4.0,1.0,1.0
2019-20,8243512,12,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,33.0,45.0,78.0,1.0,2.0,4.0,,,,,,,,2.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,,7.0,,7.1,,,,6.0,,,,4.0,,39.0,46.0,85.0,0,1.0,95.0,,1.0,,
2019-20,8243512,12,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,17.0,9.0,26.0,1.0,3.0,5.0,,,,3.0,,,3.0,8.0,12.0,,,1.0,,,,1.0,4.0,1.0,,90.0,,1.0,,,,,,,6.0,,7.7,,,2.0,2.0,3.0,,,1.0,1.0,18.0,11.0,29.0,2,6.0,53.0,,,3.0,3.0
2019-20,8243512,12,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,1.0,,,20.0,8.0,27.0,,1.0,5.0,,,,,,,,3.0,2.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,15.0,,6.8,,,,4.0,2.0,4.0,,2.0,,28.0,10.0,34.0,0,,63.0,3.0,1.0,,
2019-20,8243512,12,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243512,12,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243512,12,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,15.0,,14.0,,,2.0,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,74.0,1.0,,,,,,,,6.0,,6.8,,,1.0,,2.0,1.0,,,,18.0,,17.0,2,,25.0,2.0,,1.0,
2019-20,8243525,13,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,4.0,1.0,13.0,14.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,13.0,,6.9,,,,,,,,17.0,,11.0,16.0,27.0,0,,29.0,,,,
2019-20,8243525,13,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,7.0,7.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,28.0,,1.0,,,,,,,,,6.7,,,,1.0,,,,,,,7.0,7.0,0,,9.0,,,,
2019-20,8243525,13,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,,7.0,25.0,32.0,1.0,2.0,6.0,,,,,,,,1.0,3.0,,1.0,,,,,,,,,62.0,,,,,,,,,9.0,,6.6,,,,5.0,,,,5.0,,11.0,30.0,41.0,0,1.0,50.0,,,,
2019-20,8243525,13,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243525,13,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,True,,,1.0,7.0,7.0,14.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,20.0,,,,,,,,,3.0,,6.7,,,,1.0,1.0,,,1.0,,7.0,9.0,16.0,0,1.0,20.0,,,,
2019-20,8243525,13,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,9.0,2.0,11.0,1.0,,1.0,1.0,4.0,,1.0,,,,2.0,3.0,,,,1.0,1.0,,,,1.0,,90.0,4.0,,,,,,,,9.0,,7.8,,,2.0,,3.0,1.0,,,,13.0,3.0,15.0,6,,30.0,4.0,,3.0,
2019-20,8243525,13,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243525,13,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,4.0,12.0,22.0,34.0,,1.0,5.0,,,,2.0,,,,4.0,7.0,,,,,,,,4.0,,,90.0,,,,,,,,,9.0,,7.3,,,,2.0,4.0,,,6.0,,16.0,25.0,41.0,0,4.0,64.0,,,2.0,4.0
2019-20,8243525,13,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,17.0,23.0,40.0,1.0,2.0,7.0,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,10.0,,6.8,,,,,,2.0,,4.0,,22.0,24.0,44.0,0,,53.0,4.0,,,
2019-20,8243525,13,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,3.0,6.0,9.0,,,6.0,,1.0,,1.0,,,2.0,3.0,1.0,,,,,1.0,,1.0,,2.0,,70.0,2.0,,,,,,,,8.0,,7.2,,,2.0,,,1.0,,,1.0,6.0,8.0,13.0,4,,24.0,1.0,1.0,,
2019-20,8243525,13,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,3.0,3.0,,,,,,,,,,,12.0,,,,,,,,1.0,3.0,,7.0,,,,,,,,,,,1.0,1.0,0,2.0,7.0,1.0,1.0,,1.0
2019-20,8243525,13,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,3.0,21.0,15.0,35.0,,,5.0,2.0,,1.0,1.0,,,,1.0,9.0,,,,,,,,,4.0,,90.0,1.0,,,,,,,,13.0,,8.1,,,1.0,,1.0,6.0,,4.0,,30.0,16.0,40.0,3,5.0,65.0,2.0,3.0,1.0,2.0
2019-20,8243525,13,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243525,13,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,9.0,40.0,49.0,1.0,3.0,3.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,4.0,,7.4,,,,8.0,,,,2.0,,10.0,42.0,52.0,0,,64.0,,,,
2019-20,8243525,13,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,12.0,21.0,33.0,2.0,1.0,6.0,,,1.0,1.0,,,2.0,6.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,6.7,,,,3.0,,,,4.0,,15.0,23.0,38.0,1,2.0,51.0,,,,
2019-20,8243525,13,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,2.0,,1.0,24.0,27.0,49.0,,,10.0,2.0,,,,,,1.0,1.0,4.0,,,,,,,,2.0,2.0,,90.0,1.0,,,,,,,,19.0,,7.9,,,,2.0,1.0,6.0,,9.0,,38.0,30.0,62.0,1,2.0,90.0,,1.0,1.0,2.0
2019-20,8243525,13,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243525,13,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,15.0,3.0,17.0,2.0,1.0,2.0,1.0,,,,,,,3.0,5.0,,,,,,,,1.0,2.0,,78.0,1.0,,,,,,,,10.0,,7.6,,,3.0,,3.0,4.0,,1.0,,22.0,3.0,21.0,4,,38.0,2.0,2.0,2.0,
2019-20,8243527,14,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,5.0,1.0,21.0,22.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,4.0,,6.7,2.0,2.0,,,,,2.0,8.0,,3.0,23.0,26.0,0,,33.0,,,,
2019-20,8243527,14,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243527,14,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,5.0,37.0,45.0,82.0,4.0,3.0,10.0,,,,1.0,,,,5.0,6.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,15.0,,7.0,,,,2.0,,,,11.0,,45.0,52.0,97.0,0,3.0,109.0,,,,3.0
2019-20,8243527,14,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,1.0,,4.0,,3.0,0,,4.0,,,,
2019-20,8243527,14,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243527,14,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,,8.0,3.0,10.0,1.0,1.0,,1.0,1.0,1.0,,,,,4.0,3.0,,,2.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,,4.0,,7.1,,,2.0,2.0,1.0,1.0,,,,10.0,3.0,12.0,4,2.0,24.0,,,,1.0
2019-20,8243527,14,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243527,14,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,31.0,19.0,50.0,3.0,2.0,9.0,1.0,,,2.0,,,2.0,12.0,10.0,,,2.0,1.0,,,,4.0,2.0,,90.0,1.0,,,,,,,,21.0,,7.2,,,,2.0,8.0,1.0,,4.0,,41.0,22.0,62.0,1,1.0,104.0,2.0,2.0,5.0,
2019-20,8243527,14,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,7.0,39.0,18.0,56.0,2.0,3.0,6.0,1.0,,,1.0,,,1.0,6.0,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,20.0,,7.1,,,2.0,,2.0,3.0,,9.0,,52.0,21.0,70.0,2,2.0,84.0,,,,1.0
2019-20,8243527,14,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,15.0,6.0,21.0,2.0,2.0,4.0,,,,,,,3.0,6.0,5.0,,,,,,,,,,,62.0,1.0,,,,,,,,11.0,,6.6,,,2.0,,2.0,1.0,,,,17.0,9.0,25.0,3,,44.0,1.0,2.0,1.0,
