season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828092,19,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,3.0,10.0,12.0,21.0,,1.0,9.0,1.0,,,3.0,,,2.0,5.0,6.0,,,,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,19.0,,7.8,,,,6.0,,4.0,,8.0,,21.0,15.0,32.0,1,3.0,55.0,3.0,2.0,,1.0
2018-19,7828092,19,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,13.0,14.0,27.0,,2.0,6.0,,,,1.0,,,1.0,4.0,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,5.0,,6.7,,,,3.0,2.0,,,1.0,,15.0,14.0,29.0,0,2.0,43.0,,1.0,,1.0
2018-19,7828092,19,13,Leicester_City,Home,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828092,19,13,Leicester_City,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,9.0,12.0,21.0,,5.0,1.0,,,,,,,,1.0,6.0,,,1.0,,,,,,,,90.0,,1.0,,,,,9.0,,7.4,,,1.0,16.0,,,,8.0,,17.0,13.0,30.0,1,1.0,50.0,,,,1.0
2018-19,7828092,19,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,8.0,4.0,,,2.0,1.0,,,,,1.0,,88.0,1.0,,,,,,10.0,,6.8,,,,1.0,,2.0,,,1.0,6.0,5.0,9.0,2,,20.0,3.0,,,
2018-19,7828092,19,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828092,19,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,10.0,14.0,24.0,2.0,4.0,11.0,,,,3.0,,,,7.0,13.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,18.0,,7.4,,,,4.0,2.0,2.0,,4.0,,18.0,19.0,35.0,1,6.0,69.0,1.0,2.0,1.0,2.0
2018-19,7828092,19,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,1.0,5.0,1.0,6.0,3.0,,1.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,27.0,,,,,,,3.0,,6.5,,,1.0,,,,,1.0,,6.0,2.0,8.0,1,,13.0,,1.0,,
2018-19,7828092,19,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,2.0,14.0,9.0,23.0,,1.0,2.0,,,,1.0,,,3.0,5.0,3.0,,,,,,,,,1.0,,78.0,1.0,,,,,,14.0,,7.1,,,2.0,,2.0,2.0,,3.0,,22.0,9.0,29.0,3,1.0,43.0,2.0,,1.0,1.0
2018-19,7828092,19,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,12.0,20.0,32.0,1.0,2.0,8.0,,,,2.0,,,,4.0,11.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,9.0,,7.4,,,,1.0,3.0,1.0,,4.0,,18.0,23.0,40.0,0,5.0,57.0,,1.0,3.0,4.0
2018-19,7828092,19,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,,16.0,10.0,26.0,3.0,6.0,3.0,,,,,,,2.0,7.0,9.0,,,,,,,,2.0,1.0,,90.0,,,,,,,20.0,,6.2,,,,4.0,2.0,,,5.0,,22.0,16.0,38.0,0,2.0,66.0,2.0,1.0,,
2018-19,7828092,19,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,,7.0,4.0,11.0,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,63.0,1.0,,,,,,8.0,,6.1,,,,2.0,2.0,,,1.0,,9.0,6.0,15.0,1,,23.0,2.0,,,
2018-19,7828109,20,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,7.0,2.0,17.0,19.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,10.0,1.0,6.5,1.0,2.0,,2.0,,,,17.0,,9.0,20.0,29.0,0,,36.0,,,,
2018-19,7828109,20,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,13,Leicester_City,Home,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,,2.0,2.0,2.0,1.0,1.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,11.0,,1.0,,,,,2.0,,6.7,,,,,,,,,,1.0,2.0,3.0,0,,8.0,1.0,2.0,,
2018-19,7828109,20,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,13,Leicester_City,Home,32690,54513,Vicente Iborra,vicente-iborra,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,,,1.0,13.0,5.0,18.0,2.0,,7.0,,,,1.0,,,,6.0,2.0,,,2.0,,,,,,1.0,,58.0,,,,,,,13.0,,6.4,,,,,2.0,4.0,,4.0,,22.0,7.0,25.0,0,1.0,35.0,1.0,,1.0,
2018-19,7828109,20,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,3.0,20.0,31.0,51.0,,1.0,6.0,,,,,,,,2.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.0,,,,1.0,,,,4.0,,25.0,33.0,58.0,0,1.0,66.0,1.0,2.0,,1.0
2018-19,7828109,20,13,Leicester_City,Home,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,,7.0,6.0,13.0,,1.0,2.0,,,3.0,1.0,,,2.0,6.0,3.0,,,1.0,,,,,,,,32.0,,,,,,,12.0,,6.1,,,,,3.0,1.0,,2.0,,12.0,7.0,18.0,3,,30.0,2.0,1.0,1.0,
2018-19,7828109,20,13,Leicester_City,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,8.0,18.0,23.0,41.0,1.0,7.0,6.0,,,,1.0,,,,3.0,10.0,,1.0,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,,11.0,,7.3,,,,6.0,,,,9.0,,21.0,27.0,48.0,0,1.0,66.0,4.0,2.0,,
2018-19,7828109,20,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,3.0,10.0,3.0,2.0,1.0,,1.0,,,,,1.0,6.0,4.0,,,1.0,,,,,,1.0,,68.0,1.0,,,,,,12.0,,6.7,,,1.0,1.0,1.0,,,,,13.0,5.0,18.0,2,1.0,29.0,1.0,1.0,,1.0
2018-19,7828109,20,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,22.0,14.0,36.0,5.0,1.0,8.0,,,2.0,,,,1.0,8.0,10.0,,,2.0,,,,,2.0,2.0,,90.0,2.0,,,,,,26.0,,7.4,,,,3.0,2.0,5.0,,5.0,,39.0,20.0,54.0,4,7.0,97.0,,1.0,1.0,3.0
2018-19,7828109,20,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,False,,,,11.0,5.0,16.0,,,1.0,,,,,,,1.0,4.0,1.0,,,1.0,,,,,,,,79.0,1.0,,,,,,10.0,,6.5,,,1.0,,3.0,2.0,,,,15.0,5.0,18.0,2,,30.0,3.0,,1.0,
2018-19,7828109,20,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,25.0,5.0,29.0,3.0,,,1.0,1.0,,,,,,3.0,7.0,,,,,,,,,3.0,,90.0,3.0,1.0,,,1.0,1.0,16.0,,7.9,,,,,3.0,10.0,,4.0,,40.0,6.0,36.0,3,2.0,62.0,,2.0,3.0,
2018-19,7828109,20,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,2.0,4.0,2.0,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,22.0,,,,,,,1.0,,6.4,,,,,,,,,,3.0,2.0,5.0,0,,6.0,,,,
2018-19,7828109,20,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,21.0,31.0,52.0,1.0,4.0,6.0,,,,,,,,3.0,8.0,,1.0,1.0,,,,,2.0,,,90.0,,1.0,,,,,12.0,,6.9,,,,7.0,2.0,,,6.0,,29.0,33.0,62.0,0,3.0,80.0,1.0,,1.0,1.0
2018-19,7828109,20,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,9.0,22.0,31.0,3.0,12.0,6.0,,,1.0,1.0,,,1.0,5.0,17.0,,,,,,,,,1.0,,90.0,,1.0,,,,,23.0,,7.0,,,1.0,5.0,,1.0,,6.0,,19.0,30.0,48.0,2,2.0,72.0,4.0,3.0,,2.0
2018-19,7828109,20,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,9.0,10.0,19.0,1.0,2.0,3.0,,,,1.0,,,,4.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,17.0,,6.5,,,,2.0,2.0,2.0,,4.0,,13.0,15.0,26.0,0,1.0,54.0,2.0,2.0,1.0,
2018-19,7828027,21,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,1.0,8.0,5.0,5.0,10.0,,1.0,9.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,17.0,1.0,7.4,2.0,2.0,,1.0,,,1.0,25.0,,18.0,9.0,27.0,0,,34.0,,,,
2018-19,7828027,21,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828027,21,13,Leicester_City,Away,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828027,21,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,4.0,15.0,19.0,2.0,4.0,8.0,,,,,,,,3.0,6.0,,1.0,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,11.0,,7.1,,,,9.0,,,,9.0,,10.0,20.0,30.0,1,1.0,46.0,,1.0,,
2018-19,7828027,21,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,5.0,14.0,19.0,2.0,3.0,6.0,,,,,,,,4.0,7.0,,,2.0,,,,,1.0,1.0,,90.0,,2.0,,,,,8.0,,7.7,,,,3.0,,,,2.0,,8.0,15.0,23.0,0,4.0,50.0,,,,2.0
2018-19,7828027,21,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,1.0,,1.0,6.0,4.0,9.0,2.0,1.0,3.0,,,,,,,1.0,3.0,3.0,,,,,,,,1.0,,,45.0,,,,,,,11.0,,6.6,,,,1.0,,4.0,,3.0,,12.0,5.0,13.0,0,1.0,26.0,1.0,1.0,,
2018-19,7828027,21,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,13.0,17.0,30.0,2.0,1.0,17.0,,,,,,,1.0,3.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,15.0,,6.9,,,,3.0,2.0,,,6.0,,18.0,21.0,39.0,0,2.0,57.0,3.0,,2.0,1.0
2018-19,7828027,21,13,Leicester_City,Away,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,False,1.0,,1.0,5.0,8.0,12.0,4.0,,1.0,,,,,,,1.0,6.0,1.0,,,1.0,,,,,1.0,1.0,,45.0,1.0,,,,,,17.0,,6.8,,,1.0,,1.0,4.0,,5.0,,16.0,12.0,24.0,2,,36.0,1.0,,1.0,
2018-19,7828027,21,13,Leicester_City,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,7.0,10.0,14.0,24.0,,4.0,6.0,,,,,,,,,6.0,,1.0,,,,,,1.0,1.0,,90.0,,3.0,,,,,10.0,,7.7,,,,5.0,1.0,,,11.0,1.0,16.0,18.0,34.0,0,1.0,49.0,,,1.0,1.0
2018-19,7828027,21,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,3.0,11.0,3.0,3.0,2.0,,,,,,,,4.0,3.0,,,,,1.0,,,,,,89.0,1.0,,,,,,9.0,,7.3,,,1.0,3.0,1.0,1.0,,,1.0,14.0,3.0,16.0,2,,26.0,2.0,,,
2018-19,7828027,21,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828027,21,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,1.0,,1.0,17.0,8.0,24.0,4.0,3.0,7.0,1.0,,1.0,,,,1.0,10.0,17.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,22.0,,8.2,,,1.0,2.0,12.0,2.0,,1.0,,26.0,11.0,35.0,2,4.0,75.0,2.0,3.0,7.0,1.0
2018-19,7828027,21,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2018-19,7828027,21,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828027,21,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828027,21,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,12.0,16.0,28.0,9.0,6.0,12.0,,,,2.0,,,3.0,14.0,11.0,,,,,,,,,,,90.0,,,,,,,22.0,,6.4,,,,1.0,2.0,,,4.0,,25.0,19.0,44.0,0,3.0,59.0,2.0,,2.0,3.0
2018-19,7828027,21,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,15.0,13.0,28.0,3.0,2.0,11.0,,,,3.0,,,5.0,11.0,10.0,,,2.0,,,,,,2.0,,90.0,1.0,,,,,,42.0,,6.9,,,,4.0,3.0,1.0,,7.0,,27.0,21.0,47.0,1,5.0,99.0,5.0,,3.0,4.0
2018-19,7828027,21,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,2.0,10.0,16.0,26.0,1.0,3.0,8.0,,,,1.0,,,,4.0,8.0,,,2.0,,,,,5.0,1.0,,90.0,,2.0,,,,,11.0,,7.5,,,,2.0,,1.0,,4.0,,17.0,17.0,33.0,0,5.0,53.0,3.0,,,2.0
2018-19,7828045,22,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,11.0,8.0,13.0,21.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,7.0,,6.2,1.0,1.0,,,,,,17.0,,12.0,15.0,27.0,0,,30.0,,,,
2018-19,7828045,22,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,15.0,21.0,36.0,5.0,5.0,11.0,,1.0,,,,,,5.0,8.0,,,,,,,,1.0,,,90.0,1.0,,,,,,12.0,,6.5,,,,,2.0,,,5.0,,20.0,27.0,47.0,1,1.0,59.0,1.0,,2.0,1.0
2018-19,7828045,22,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828045,22,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,,,,2.0,3.0,5.0,1.0,,1.0,,,,,,,,3.0,4.0,,,,,,,,1.0,,,45.0,,,,,,,8.0,,6.6,,,,1.0,2.0,2.0,,1.0,,6.0,3.0,7.0,0,2.0,23.0,2.0,2.0,,1.0
2018-19,7828045,22,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,3.0,8.0,9.0,17.0,2.0,,5.0,,,,1.0,,,,5.0,3.0,1.0,,1.0,,,,,1.0,,,45.0,,1.0,1.0,,,,3.0,,5.7,,,,,1.0,,,3.0,,9.0,9.0,18.0,0,2.0,26.0,1.0,1.0,,2.0
2018-19,7828045,22,13,Leicester_City,Home,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,1.0,19.0,1.0,20.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,14.0,,,,,,,8.0,,6.7,,,,,,1.0,,1.0,,25.0,1.0,25.0,1,,30.0,1.0,,,
2018-19,7828045,22,13,Leicester_City,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,12.0,51.0,20.0,71.0,1.0,3.0,6.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,3.0,,90.0,2.0,,,,,,13.0,,7.3,,,2.0,2.0,,,,17.0,,60.0,23.0,83.0,4,,93.0,1.0,,,
2018-19,7828045,22,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,1.0,3.0,7.0,3.0,,,,1.0,,,,1.0,9.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,6.0,,6.4,,,1.0,,,,,,3.0,3.0,2.0,5.0,2,,14.0,3.0,,,
2018-19,7828045,22,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828045,22,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,1.0,,1.0,31.0,10.0,40.0,2.0,5.0,7.0,1.0,,,,,,,5.0,9.0,,,1.0,1.0,,,,1.0,3.0,,90.0,,,,,,,42.0,,7.0,,,,2.0,5.0,13.0,,5.0,,59.0,16.0,62.0,0,1.0,114.0,4.0,,3.0,
2018-19,7828045,22,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,1.0,,,21.0,1.0,21.0,,,,,,1.0,,,,,,2.0,,,,,,,,,2.0,,45.0,,,,,,,7.0,,7.0,,,,,2.0,5.0,,,,28.0,1.0,24.0,1,,32.0,,,2.0,
2018-19,7828045,22,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,4.0,,5.0,51.0,6.0,53.0,1.0,,4.0,,,2.0,1.0,,,,4.0,4.0,,,1.0,,,,,,8.0,,90.0,1.0,,,,,,24.0,,8.0,,,3.0,,3.0,12.0,,6.0,,70.0,6.0,64.0,6,,94.0,1.0,2.0,2.0,
2018-19,7828045,22,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828045,22,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828045,22,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,5.0,34.0,7.0,41.0,7.0,4.0,3.0,,,1.0,,,,2.0,9.0,5.0,,,,,1.0,,,,,,90.0,1.0,,,,,,11.0,,7.2,,,2.0,,,1.0,,6.0,1.0,41.0,7.0,47.0,4,1.0,62.0,1.0,1.0,,1.0
2018-19,7828045,22,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,1.0,,,46.0,9.0,54.0,1.0,2.0,10.0,,,,,,,2.0,5.0,5.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,34.0,,6.3,,,,1.0,1.0,7.0,,6.0,,68.0,12.0,73.0,0,1.0,116.0,2.0,2.0,,
2018-19,7828045,22,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,3.0,27.0,11.0,38.0,2.0,,3.0,,,1.0,1.0,,,,4.0,3.0,,,1.0,,,,,3.0,,,76.0,,1.0,,,,,10.0,,6.8,,,,,1.0,1.0,,4.0,,34.0,14.0,47.0,1,2.0,59.0,,,1.0,1.0
2018-19,7828045,22,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,18.0,,18.0,,1.0,,,,2.0,,,,1.0,5.0,3.0,,,1.0,,,,,,1.0,,45.0,1.0,,,,,,13.0,,6.6,,,,,4.0,1.0,,,,24.0,,23.0,3,,38.0,2.0,1.0,1.0,
2018-19,7828120,23,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,10.0,4.0,10.0,14.0,,,15.0,,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,,,,,,11.0,,5.9,2.0,3.0,,1.0,,,,21.0,,14.0,11.0,25.0,0,1.0,39.0,,,,1.0
2018-19,7828120,23,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828120,23,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,9.0,20.0,29.0,2.0,9.0,5.0,,,,,,,,2.0,10.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,12.0,,6.9,,,,3.0,,,,7.0,,15.0,26.0,41.0,1,1.0,49.0,,,,
2018-19,7828120,23,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,1.0,4.0,17.0,21.0,1.0,3.0,3.0,,,,,,,,1.0,4.0,,,,,,,,2.0,,,42.0,,,,,,,5.0,,6.5,,,,6.0,,,,4.0,,9.0,17.0,26.0,0,,35.0,,1.0,,
2018-19,7828120,23,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,3.0,12.0,17.0,29.0,2.0,2.0,4.0,,,,1.0,,,2.0,5.0,6.0,,,,,,,,2.0,,,83.0,,,,,,,21.0,,6.1,,,,,,1.0,,6.0,,27.0,18.0,44.0,0,4.0,74.0,1.0,,,
2018-19,7828120,23,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828120,23,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,4.0,18.0,19.0,37.0,2.0,,5.0,,,,1.0,,,2.0,7.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,10.0,,6.1,,,,,1.0,,,6.0,,23.0,20.0,43.0,0,,54.0,2.0,5.0,1.0,
2018-19,7828120,23,13,Leicester_City,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,1.0,10.0,11.0,21.0,1.0,6.0,3.0,,,,,,,1.0,2.0,7.0,,,,,,,,,1.0,,48.0,,,,,,,8.0,,6.4,,,1.0,,,,,3.0,,16.0,12.0,28.0,1,,32.0,,1.0,,
2018-19,7828120,23,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,9.0,7.0,16.0,5.0,2.0,7.0,,1.0,,,,,1.0,7.0,6.0,,,1.0,1.0,,,,,3.0,,90.0,1.0,,,,,,13.0,,7.1,,,,1.0,3.0,1.0,,1.0,,17.0,7.0,23.0,1,1.0,38.0,3.0,1.0,2.0,1.0
2018-19,7828120,23,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828120,23,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,1.0,,1.0,22.0,8.0,29.0,3.0,2.0,4.0,,,2.0,,,,1.0,13.0,11.0,,,5.0,,,,,2.0,4.0,,90.0,,1.0,,,,,16.0,,6.8,,,1.0,2.0,8.0,2.0,,1.0,,28.0,9.0,35.0,3,2.0,72.0,4.0,3.0,4.0,1.0
2018-19,7828120,23,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,,14.0,4.0,17.0,3.0,2.0,7.0,,,2.0,1.0,,,3.0,10.0,7.0,,,,,1.0,,,,1.0,,90.0,3.0,,,,,,28.0,,7.1,,,1.0,,7.0,10.0,,,,32.0,5.0,27.0,6,1.0,58.0,3.0,,4.0,
2018-19,7828120,23,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,1.0,,1.0,11.0,2.0,12.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,17.0,,,,,,,3.0,,7.3,,,1.0,1.0,,3.0,,1.0,,14.0,2.0,13.0,1,1.0,22.0,,,,1.0
2018-19,7828120,23,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,,6.5,,,,,,2.0,,,,3.0,1.0,2.0,0,,5.0,,,,
2018-19,7828120,23,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,21.0,22.0,43.0,9.0,3.0,7.0,,,,,,,1.0,11.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,14.0,,6.4,,,,1.0,1.0,,,2.0,,29.0,27.0,56.0,0,3.0,68.0,,,1.0,1.0
2018-19,7828120,23,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,31.0,11.0,42.0,2.0,5.0,1.0,,,,2.0,,,,4.0,9.0,,,,,,,,1.0,,,90.0,,1.0,,,,,30.0,,6.4,,,,3.0,4.0,3.0,,6.0,,51.0,15.0,63.0,0,,92.0,2.0,,4.0,
