season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,4.35e-06,,,,0.0,,,,,,,,11.0,,,,,,,,,6.5,,,,,,,,,,,,,,0,,2.0,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,2.0,12.0,10.0,22.0,1.0,1.0,4.0,,,,1.0,,,1.0,8.0,6.0,,,0.180024,,,2.0,0.0,,,,,,2.0,,89.0,,,,,,,12.0,,6.3,,,,,,5.0,1.0,,7.0,,17.0,11.0,27.0,0,2.0,49.0,1.0,1.0,2.0,1.0
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,3.0,17.0,21.0,38.0,,2.0,6.0,,,,,,,1.0,4.0,8.0,,,0.00840011,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,10.0,,7.3,,,,,9.0,3.0,,,4.0,,19.0,23.0,42.0,0,3.0,82.0,2.0,2.0,1.0,3.0
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,5.0,14.0,47.0,61.0,,1.0,4.0,,,,,,,1.0,2.0,1.0,,,0.00312171,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,5.0,,6.9,,,,,8.0,,,,7.0,,16.0,49.0,65.0,0,,78.0,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,6.46e-06,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,3.0,8.0,27.0,35.0,,1.0,2.0,,,,,,,,1.0,1.0,,,0.00192009,,,1.0,0.0,,,,,,,,45.0,,,,,,,7.0,,6.3,,,,,1.0,,,,7.0,,12.0,30.0,42.0,0,,44.0,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,3.0,18.0,15.0,33.0,3.0,3.0,9.0,,,,,,,1.0,6.0,11.0,,,0.0124165,0.0116,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,15.0,,6.7,,,1.0,,6.0,2.0,3.0,,4.0,,24.0,20.0,41.0,1,5.0,76.0,2.0,1.0,2.0,4.0
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,29.0,35.0,63.0,1.0,1.0,5.0,,,1.0,2.0,,,3.0,6.0,12.0,,,0.0263079,0.0501,,,0.0,,,,,,,1.0,90.0,,,,,,,15.0,,6.9,,,,,2.0,2.0,3.0,,3.0,,35.0,40.0,72.0,1,5.0,106.0,1.0,4.0,2.0,3.0
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,3.0,26.0,29.0,55.0,,1.0,2.0,,,,,,,,1.0,1.0,,,0.0174926,0.0157,,1.0,0.0,,,,,,,,64.0,,,,1.0,,,6.0,,6.1,,,1.0,,2.0,,1.0,,7.0,,29.0,32.0,60.0,1,,67.0,,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,5.0,11.0,30.0,41.0,1.0,4.0,2.0,,,,,,,,2.0,5.0,,,0.00365528,,,1.0,0.0,,,,,1.0,,,90.0,,,2.0,,,,5.0,,5.8,,,,,4.0,,,,7.0,,13.0,33.0,46.0,0,1.0,54.0,,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,19.0,19.0,38.0,2.0,,4.0,2.0,,,,,,,3.0,,,,0.291973,,,1.0,0.0,,,,,,3.0,,77.0,,,,,,,12.0,,6.7,,,,,,1.0,2.0,,8.0,,26.0,21.0,45.0,0,,66.0,2.0,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,4.0,11.0,30.0,41.0,1.0,2.0,1.0,,,,1.0,,,,3.0,3.0,,,0.0084889,,,1.0,0.0,,,,,,,,77.0,,,,,,,13.0,,5.9,,,,,2.0,,,,10.0,,23.0,31.0,54.0,0,1.0,59.0,,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,12.0,16.0,28.0,,,3.0,,,,,,,5.0,7.0,10.0,,,0.057273,,,,0.0,,,,,1.0,,,90.0,,,,,,,12.0,,6.9,,,,,1.0,6.0,1.0,,2.0,,13.0,18.0,30.0,0,4.0,65.0,2.0,2.0,4.0,4.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,5.0,5.0,1.0,,,,,,,,,,1.0,2.0,,,4.951e-05,,,,0.0,,,,,,,,13.0,,1.0,,,,,3.0,,6.9,,,,,1.0,,,,,,1.0,7.0,8.0,0,2.0,12.0,,,,1.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,1.0,,2.0,15.0,20.0,34.0,,5.0,7.0,1.0,,3.0,1.0,,,,4.0,10.0,,,0.0762046,0.4177,0.8266,3.0,0.0,1.0,,,,1.0,1.0,,90.0,1.0,1.0,,,,,15.0,,8.1,,,,,3.0,1.0,3.0,,3.0,,26.0,21.0,44.0,4,2.0,74.0,1.0,2.0,1.0,1.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,4.0,14.0,27.0,41.0,1.0,1.0,8.0,,,1.0,,,,,3.0,5.0,,,0.0111514,0.0541,,1.0,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,11.0,,7.2,,,,,2.0,2.0,,,4.0,,18.0,31.0,49.0,1,2.0,66.0,1.0,1.0,1.0,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,2.0,5.0,23.0,28.0,2.0,5.0,1.0,,,,,,,,3.0,5.0,,,0.0018455,,,1.0,0.0,,,,,,,,90.0,,,,,,,10.0,,6.3,,,,,2.0,,,,5.0,,12.0,26.0,38.0,0,,42.0,,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,9.0,13.0,21.0,1.0,,4.0,1.0,,1.0,1.0,,,,2.0,5.0,,,0.0870785,0.0359,,,1.0,,,,,,2.0,,86.0,,1.0,,,,,3.0,,7.5,,,,,1.0,2.0,3.0,,,,12.0,13.0,22.0,1,2.0,38.0,,1.0,2.0,1.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,2.0,8.0,24.0,32.0,1.0,3.0,3.0,,,,,,,,2.0,8.0,,,0.00316486,,,,0.0,,,,,,1.0,,90.0,,3.0,,,,,11.0,,7.1,,,,,5.0,2.0,1.0,,6.0,,16.0,26.0,41.0,0,2.0,58.0,,2.0,1.0,1.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,16.0,13.0,29.0,1.0,,3.0,,,,,1.0,,,3.0,,,,0.0551942,,,2.0,0.0,,,,,1.0,,,64.0,,1.0,1.0,,,,10.0,,7.0,,,,,2.0,,4.0,,1.0,1.0,21.0,13.0,30.0,0,,49.0,1.0,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,5.0,29.0,30.0,58.0,2.0,1.0,8.0,,,,2.0,,,,5.0,7.0,,,0.0177981,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,13.0,,7.1,,,,,3.0,1.0,2.0,,10.0,,40.0,32.0,70.0,0,4.0,83.0,,1.0,1.0,3.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,,19.0,39.0,58.0,3.0,1.0,3.0,,,,,,,,5.0,3.0,,,0.0070364,,,2.0,0.0,,,,,,,,90.0,,,,,,,3.0,,6.4,,,,,1.0,,,,1.0,,21.0,40.0,61.0,0,2.0,67.0,,,,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,23.0,15.0,37.0,2.0,,8.0,,,1.0,1.0,,,,4.0,8.0,,,0.207319,0.0488,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.3,,,,,1.0,1.0,1.0,,2.0,,27.0,18.0,44.0,1,4.0,67.0,1.0,3.0,1.0,3.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,24.0,40.0,64.0,,,6.0,,,,1.0,1.0,,,2.0,3.0,,,0.0468198,,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,15.0,,7.2,,,,,5.0,4.0,2.0,,7.0,,34.0,43.0,75.0,0,,93.0,1.0,,3.0,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,2.0,,9.0,9.0,,,1.0,,,,,,,,,,,,2.79e-05,,,,0.0,,,,,,,,12.0,,,,,,,1.0,,6.6,,,,,,,,,3.0,,1.0,9.0,10.0,0,,10.0,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,6.0,23.0,27.0,50.0,,,3.0,1.0,,,,,,1.0,1.0,2.0,,,0.0304017,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.6,,,,,1.0,,,,8.0,,27.0,32.0,59.0,0,1.0,69.0,,1.0,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,2.0,12.0,8.0,20.0,,,1.0,,,,1.0,,,1.0,5.0,4.0,,,0.0674901,,,3.0,1.0,,,,,,1.0,,89.0,,,,,,,14.0,,7.0,,,,,2.0,,1.0,,6.0,,19.0,11.0,29.0,0,2.0,46.0,2.0,2.0,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,,2.0,44.0,46.0,1.0,3.0,1.0,,,,,,,,3.0,4.0,,,0.00060677,0.0517,,2.0,0.0,,,,1.0,,,,90.0,,2.0,,,,,5.0,,7.3,,,1.0,,1.0,,,,2.0,,6.0,44.0,50.0,1,1.0,56.0,1.0,,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,5.0,12.0,49.0,61.0,1.0,2.0,4.0,,,,,1.0,,,1.0,9.0,,1.0,0.00361224,,,,0.0,,,,,,,,90.0,,1.0,,,,,12.0,,7.9,,,,,4.0,1.0,,,11.0,,19.0,53.0,72.0,0,4.0,86.0,1.0,2.0,1.0,3.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,5.9e-07,,,,0.0,,,,,,,,8.0,,,,,,,2.0,,6.5,,,,,,,,,1.0,,1.0,2.0,3.0,0,,3.0,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,6.0,29.0,30.0,59.0,1.0,5.0,12.0,,,,,,,,2.0,7.0,,,0.0354349,,,1.0,0.0,,,,,5.0,,,90.0,,,,,,,14.0,,8.0,,,,,3.0,,2.0,,10.0,,36.0,36.0,70.0,0,2.0,86.0,,,,2.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,14.0,2.0,15.0,1.0,,1.0,,,1.0,,,,1.0,2.0,4.0,,,0.102695,0.01,,,0.0,,,,,,1.0,,89.0,,1.0,,,,,8.0,,7.1,,,,,2.0,1.0,4.0,,1.0,,20.0,2.0,18.0,1,2.0,40.0,,1.0,1.0,2.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,2.0,5.0,35.0,40.0,,4.0,1.0,,,,,,,,1.0,5.0,,,0.0027622,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,3.0,,7.1,,,,,4.0,,,,5.0,,7.0,36.0,43.0,0,1.0,50.0,,,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,14.0,5.0,19.0,1.0,1.0,4.0,,,1.0,,,,2.0,3.0,3.0,,,0.0264111,0.0735,,,0.0,,,,,,,,87.0,,,,,,,12.0,,6.8,,,,,,,4.0,,,,21.0,6.0,23.0,1,1.0,44.0,2.0,1.0,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,3.0,14.0,33.0,47.0,1.0,2.0,7.0,,,,,,,1.0,3.0,9.0,,,0.00594441,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.6,,,,,5.0,2.0,1.0,,7.0,,18.0,38.0,55.0,0,5.0,74.0,,1.0,1.0,4.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,14.0,23.0,37.0,,,3.0,,,,,,,,1.0,2.0,,,0.0047675,0.0362,,1.0,0.0,,,,,,,,78.0,,,,,,,7.0,,6.6,,,1.0,,3.0,,,,6.0,1.0,18.0,25.0,43.0,1,1.0,54.0,1.0,1.0,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,4.0,15.0,30.0,45.0,2.0,2.0,3.0,,,,2.0,,,,7.0,3.0,,,0.0114637,0.1436,0.7265,2.0,0.0,,,,,,,,90.0,1.0,1.0,,,,,11.0,,6.4,,,,,2.0,3.0,1.0,,8.0,1.0,20.0,34.0,53.0,1,,64.0,,,1.0,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,11.0,11.0,22.0,2.0,1.0,5.0,,,,,,,,3.0,3.0,,,0.0107037,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,14.0,,6.6,,,,,2.0,,3.0,,2.0,,18.0,15.0,30.0,0,1.0,50.0,2.0,1.0,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,10.0,25.0,35.0,4.0,2.0,3.0,,,,,,,,4.0,4.0,,,0.0030102,0.0192,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,5.0,,6.8,,,1.0,,4.0,,,,3.0,,13.0,27.0,40.0,1,2.0,52.0,,,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,3.0,,,35.0,16.0,48.0,,,7.0,1.0,,1.0,,,,2.0,2.0,5.0,,,0.222661,0.0931,,,2.0,,,,,,3.0,,90.0,,,,,,,14.0,,8.6,,,,,,1.0,5.0,,2.0,,43.0,19.0,57.0,1,3.0,87.0,1.0,1.0,1.0,2.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,8.0,39.0,40.0,79.0,1.0,3.0,5.0,,,,1.0,,,,3.0,4.0,,1.0,0.0571399,,,1.0,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,7.0,,7.1,,,,,5.0,,1.0,,9.0,,42.0,43.0,84.0,0,1.0,96.0,1.0,,,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,17.0,50.0,67.0,2.0,3.0,6.0,,,,,,,,4.0,4.0,,,0.028355,0.1479,0.1997,2.0,0.0,,,,,4.0,,,90.0,2.0,,,,,,7.0,,7.0,,,1.0,,2.0,,,,3.0,,19.0,55.0,74.0,3,,89.0,,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,3.0,36.0,26.0,62.0,2.0,,3.0,,,,,,,,3.0,4.0,,,0.0158813,,,,0.0,,,,,1.0,,,90.0,,,,,,,17.0,,6.5,,,,,2.0,3.0,8.0,,5.0,,50.0,28.0,70.0,0,2.0,89.0,,,2.0,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1566879,613467,Wesley Okoduwa,wesley-okoduwa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,False,3.0,,,13.0,2.0,12.0,2.0,,1.0,,,,1.0,,,,4.0,1.0,,,0.0768222,,,,0.0,,,,,1.0,2.0,,59.0,,,,,,,9.0,,6.7,,,,,3.0,1.0,5.0,,,,17.0,3.0,15.0,0,1.0,34.0,1.0,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,11.0,24.0,35.0,,1.0,8.0,,,,,,,1.0,1.0,4.0,,,0.0166071,,,,0.0,,,,,,,,90.0,,2.0,,,,,8.0,,6.7,,,,,2.0,2.0,,,7.0,,14.0,27.0,41.0,0,1.0,54.0,1.0,,2.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,True,,,,7.0,1.0,8.0,,,2.0,1.0,,,,,,,1.0,2.0,,,0.0614002,0.0231,0.1194,1.0,0.0,,,,,,2.0,,21.0,1.0,,,,,,,,7.0,,,,,,1.0,,,,,7.0,1.0,8.0,1,,14.0,,1.0,1.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,4.0,21.0,25.0,2.0,,,,,,1.0,,,,5.0,6.0,,,0.00149742,,,3.0,0.0,,,,,1.0,,,90.0,,3.0,,,,,1.0,,7.0,,,,,3.0,,,,1.0,,5.0,21.0,26.0,0,6.0,41.0,,,,3.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,15.0,11.0,25.0,2.0,3.0,6.0,1.0,,,,,,3.0,9.0,6.0,,,0.132304,,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,16.0,,6.5,,,,,1.0,3.0,2.0,,2.0,,19.0,15.0,32.0,0,2.0,58.0,3.0,,1.0,1.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,8.0,7.0,28.0,35.0,1.0,,5.0,,,,2.0,,,,4.0,5.0,,,0.00590437,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,10.0,,6.6,,,,,3.0,2.0,,,11.0,1.0,13.0,30.0,43.0,0,4.0,58.0,1.0,,1.0,1.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,7.0,18.0,25.0,1.0,4.0,3.0,,,,,,,,1.0,7.0,,,0.00380043,0.313,0.581,,0.0,1.0,,,,3.0,,,90.0,1.0,1.0,,,,,12.0,,7.6,,,,,8.0,1.0,,,8.0,,14.0,22.0,36.0,1,2.0,53.0,,,1.0,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,2.0,16.0,5.0,20.0,3.0,,,,,,,,,2.0,8.0,5.0,,,0.0184799,,,2.0,0.0,,,,,,,,90.0,,1.0,,,,,9.0,,6.6,,,,,4.0,4.0,3.0,,4.0,,20.0,7.0,24.0,0,,53.0,,2.0,3.0,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,2.0,7.0,16.0,23.0,,,1.0,,,,,,,1.0,1.0,2.0,,,0.00195815,,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,4.0,,6.6,,,,,2.0,,,,5.0,,8.0,18.0,26.0,0,2.0,38.0,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,17.0,8.0,25.0,,,2.0,,,,1.0,,,,2.0,2.0,,,0.0894916,,,1.0,0.0,,,,,1.0,1.0,,74.0,,,,,,,4.0,,6.7,,,,,2.0,,,,2.0,1.0,18.0,9.0,27.0,0,1.0,42.0,1.0,1.0,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,5.0,11.0,24.0,35.0,1.0,,8.0,,,,,,,1.0,2.0,3.0,,,0.00308039,,,,0.0,,,,,1.0,,,90.0,,,,,,,16.0,,6.4,,,,,8.0,,,,14.0,,20.0,29.0,49.0,0,3.0,65.0,1.0,,,2.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
