season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896981,10,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,45.0,,,,,,,,2.0,,6.0,,1.0,,,,,,,2.0,,2.0,3.0,5.0,0,,7.0,,,,
2020-21,8896981,10,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,6.0,6.0,,,4.0,,,,,,,,,,,,,,,,,,45.0,,,,,,,,2.0,,6.8,1.0,2.0,,,,,,,2.0,,2.0,6.0,8.0,0,,14.0,,,,
2020-21,8897000,11,1,Manchester_United,Away,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897000,11,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,3.0,1.0,13.0,14.0,,,10.0,,,,1.0,,1.0,,,,,,,,,,,,90.0,,,,,,,,6.0,,7.1,1.0,5.0,,,,,,1.0,8.0,,4.0,16.0,20.0,0,,33.0,,,,
2020-21,8896973,12,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,1.0,21.0,22.0,,,6.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.0,,7.3,2.0,2.0,,,,,,1.0,9.0,,5.0,23.0,28.0,0,,32.0,,,,
2020-21,8896973,12,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896958,13,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896958,13,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,,,16.0,16.0,,2.0,6.0,,,,,,,2.0,1.0,,,,,,,,,,90.0,,,,,,,,7.0,2.0,6.5,3.0,4.0,,,3.0,,,1.0,6.0,,6.0,17.0,23.0,0,,35.0,,,,
2020-21,8896951,14,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,8.0,5.0,11.0,16.0,,1.0,7.0,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,11.0,1.0,6.3,2.0,2.0,,,1.0,,,,18.0,,10.0,16.0,26.0,0,,35.0,,,,
2020-21,8896951,14,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897006,15,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,2.0,,13.0,13.0,,,4.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,,6.1,1.0,1.0,,,,,,1.0,4.0,,1.0,15.0,16.0,0,,20.0,,,,
2020-21,8897006,15,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896942,16,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,,,12.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,7.9,3.0,5.0,,,,,,,,,,12.0,12.0,0,,23.0,,,,
2020-21,8896942,16,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,3.0,10.0,13.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,3.0,1.0,7.4,3.0,4.0,,,1.0,,,,9.0,,5.0,11.0,16.0,0,,22.0,,,,
2020-21,8896909,17,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897060,18,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,1.0,,13.0,13.0,,,13.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,,7.0,3.0,4.0,,,1.0,,,1.0,7.0,,4.0,15.0,19.0,0,,31.0,,,,
2020-21,8897060,18,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897066,19,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,1.0,13.0,14.0,,,9.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,8.0,,7.5,2.0,3.0,,,,,,,13.0,,6.0,15.0,21.0,0,,31.0,,,,
2020-21,8897066,19,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897038,20,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,,14.0,14.0,1.0,,4.0,,,,,,1.0,1.0,,,,,,,,,,,90.0,,,,,,,,2.0,,6.3,1.0,1.0,,,1.0,,,1.0,5.0,,1.0,15.0,16.0,0,,21.0,,1.0,,
2020-21,8897038,20,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897030,21,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,2.0,18.0,20.0,,,3.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,7.5,2.0,3.0,,,,,,,9.0,,4.0,21.0,25.0,0,,31.0,,,,
2020-21,8897030,21,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897029,22,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,1.0,,10.0,10.0,,,3.0,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,1.0,7.2,,1.0,,,1.0,,,,1.0,,,10.0,10.0,0,,14.0,,1.0,,
2020-21,8897029,22,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897150,23,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,2.0,17.0,19.0,,,4.0,,,,,,,,1.0,,,,,1.0,,,,,90.0,,,,,,,,5.0,,5.1,,,,,1.0,,,,11.0,,7.0,17.0,24.0,0,,29.0,,,,
2020-21,8897150,23,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897096,24,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,1.0,1.0,17.0,18.0,,,5.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,6.7,2.0,2.0,,,2.0,,,1.0,2.0,,1.0,18.0,19.0,0,,25.0,,,,
2020-21,8897096,24,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897145,25,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,,15.0,15.0,,1.0,9.0,,,,,,,1.0,,1.0,,,,,,,,,90.0,,,,,,,,10.0,1.0,7.3,1.0,5.0,,,1.0,,,1.0,11.0,,5.0,19.0,24.0,0,,37.0,,,,
2020-21,8897145,25,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897114,26,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,,18.0,18.0,,,9.0,,,,,,,,,1.0,,,,,,,,,90.0,,,,,,,,4.0,,7.8,2.0,6.0,,,,,,,6.0,,1.0,21.0,22.0,0,,35.0,,,,
2020-21,8897114,26,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897099,27,1,Manchester_United,Away,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897099,27,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,1.0,,14.0,14.0,,,8.0,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,13.0,,8.1,2.0,6.0,,,,,,1.0,12.0,,7.0,20.0,27.0,0,,40.0,,,,
2020-21,8897073,28,1,Manchester_United,Home,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897073,28,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,,,13.0,13.0,,1.0,3.0,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,9.0,1.0,6.9,,,,,1.0,,,1.0,9.0,,7.0,15.0,22.0,0,,27.0,,,,
2020-21,8897073,28,1,Manchester_United,Home,875479,250370,Nathan Bishop,nathan-bishop,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897074,29,1,Manchester_United,Away,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897074,29,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,1.0,1.0,8.0,9.0,,,5.0,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,,7.3,2.0,2.0,,,1.0,,,1.0,1.0,,1.0,8.0,9.0,0,,17.0,,,,
2020-21,8897164,30,1,Manchester_United,Home,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897164,30,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897164,30,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,False,,,,,7.0,7.0,,1.0,5.0,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,5.0,1.0,6.7,2.0,2.0,,,1.0,,,,5.0,,4.0,8.0,12.0,0,,21.0,,,,
2020-21,8897188,31,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897188,31,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,3.0,4.0,3.0,15.0,18.0,,1.0,5.0,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,5.0,,6.7,2.0,2.0,,,,,,3.0,9.0,,8.0,15.0,23.0,0,,28.0,,,,
2020-21,8897194,32,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897194,32,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,1.0,1.0,4.0,5.0,,1.0,9.0,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,8.0,,6.7,,2.0,,,,,,1.0,9.0,,8.0,5.0,13.0,0,,24.0,,,,
2020-21,8897213,33,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897213,33,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,,2.0,,21.0,21.0,,1.0,8.0,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,4.0,,7.4,1.0,3.0,,,,,,,6.0,,3.0,22.0,25.0,0,,36.0,,,,
2020-21,9507199,34,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9507199,34,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,False,,,6.0,1.0,14.0,15.0,,,7.0,,,,,,,1.0,1.0,,,,,,,,,1.0,90.0,,,,,,,,10.0,,5.8,4.0,4.0,,,,,,,16.0,,9.0,16.0,25.0,0,1.0,35.0,,,,1.0
2020-21,8897208,35,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897208,35,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,1.0,5.0,4.0,16.0,20.0,,,11.0,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,7.0,,7.5,2.0,5.0,,,1.0,,,1.0,10.0,,9.0,18.0,27.0,0,,39.0,,,,
2020-21,8897133,36,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,7.0,2.0,22.0,24.0,,,6.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,10.0,,6.2,1.0,1.0,,,1.0,,,,16.0,,9.0,24.0,33.0,0,,41.0,,,,
2020-21,8897133,36,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897200,37,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,2.0,12.0,14.0,,,4.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,,7.0,4.0,4.0,,,,,,,8.0,,5.0,13.0,18.0,0,,25.0,,,,
2020-21,8897200,37,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897224,38,1,Manchester_United,Away,10011,6744,Lee Grant,lee-grant,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897224,38,1,Manchester_United,Away,788134,172649,Dean Henderson,dean-henderson,G,False,,,5.0,3.0,13.0,16.0,,,8.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,8.0,,6.7,3.0,3.0,,,,,,,13.0,,9.0,15.0,24.0,0,,33.0,,,,
