matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attLgRight,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2561995,11.0,2025-11-09 14:00:00,91,Bournemouth,Away,122.0,13.0,2.0,2.0,,2.0,,133.0,2.0,,4.0,6.0,8.0,17.0,253.0,,2.0,18.0,8.0,11.0,6.0,1.0,3.0,1.0,0.0,1.0,,1.0,,,,,,,6.0,0.0,1.0,,1.0,,1.0,12.0,10.0,6.0,6.0,6.0,,57.0,44.0,1.0,2.0,,,8.0,4.0,7.0,,,9.0,9.0,2.0,0.0,6.0,2.0,54.0,47.0,,35.0,16.0,,1.0,0.506693,1.6099,0.2261,1.0593,2.2751,43.0,20.0,7.0,,1.0,4.0,1.0,1.0,111.0,,,,,,4.0,,,0.0,,,,,1.0,16.0,1.0,11.0,11.0,1.0,0.0,4.0,73.0,53.0,32.0,6.0,0.0,2.0,5.0,3.0,302.0,,,4.0,,0.0,64.0,43.0,27.0,,,,1.0,126.0,126.0,4.0,25.0,9.0,48.2,1.0,,,1.0,23.0,0.0,,,,75.0,2.0,2.0,4.0,,1.0,5.0,1.0,0.0,6.0,68.0,243.0,8.0,7.0,140.0,24.0,35.0,27.0,9.0,21.0,12.0,105635.98,1.0,93.0,3.0,197.0,,1.0,19.0,8.0,38.0,2.0,316.0,,0.0,12.0,16.0,3.0,22.0,2.0,531.0,12.0,17.0,0.0,13.0,9.0,9.0,0.0
2562005,12.0,2025-11-22 15:00:00,91,Bournemouth,Home,159.0,13.0,1.0,15.0,14.0,,1.0,383.0,2.0,,4.0,3.0,9.0,13.0,527.0,,1.0,27.0,12.0,9.0,17.0,,2.0,,0.0,,,,,,,,,1.0,23.0,1.0,,,,,2.0,8.0,4.0,1.0,22.0,6.0,,103.0,59.0,2.0,2.0,2.0,,3.0,7.0,8.0,,,9.0,25.0,20.0,0.0,6.0,,42.0,45.0,,11.0,7.0,1.0,,1.5644,4.0484,,4.4886,0.7223,95.0,9.0,8.0,,,5.0,3.0,,190.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,7.0,,7.0,7.0,,0.0,4.0,166.0,56.0,34.0,2.0,1.0,9.0,9.0,10.0,600.0,,,1.0,2.0,0.0,109.0,108.0,67.0,,,,1.0,172.0,172.0,6.0,23.0,26.0,76.2,,,1.0,,13.0,0.0,,,,157.0,,,,,,11.0,,1.0,5.0,199.0,512.0,3.0,18.0,181.0,25.0,11.0,16.0,6.0,54.0,48.0,113601.63,,254.0,3.0,489.0,,,16.0,13.0,35.0,2.0,616.0,1.0,0.0,28.0,19.0,1.0,27.0,3.0,848.0,57.0,27.0,0.0,9.0,9.0,10.0,0.0
2562022,13.0,2025-11-29 15:00:00,91,Bournemouth,Away,150.0,15.0,1.0,5.0,4.0,1.0,,231.0,7.0,,4.0,8.0,7.0,24.0,376.0,,1.0,18.0,21.0,15.0,12.0,1.0,1.0,1.0,0.0,1.0,,1.0,,1.0,,,,,16.0,0.0,,1.0,,,,7.0,10.0,2.0,13.0,5.0,,69.0,48.0,1.0,1.0,1.0,2.0,5.0,4.0,9.0,,,3.0,12.0,5.0,0.0,8.0,2.0,56.0,50.0,2.0,21.0,8.0,,2.0,1.26765,1.7005,0.0536,2.9543,1.8154,76.0,13.0,13.0,,,4.0,3.0,1.0,175.0,,,,,1.0,10.0,,,2.0,,,,,1.0,8.0,2.0,9.0,9.0,3.0,0.0,4.0,108.0,70.0,31.0,6.0,2.0,7.0,6.0,6.0,437.0,,,2.0,1.0,0.0,77.0,54.0,26.0,1.0,1.0,1.0,,141.0,141.0,5.0,21.0,16.0,57.5,1.0,3.0,,1.0,13.0,0.0,,,,111.0,2.0,1.0,3.0,1.0,1.0,8.0,,0.0,5.0,120.0,358.0,5.0,13.0,170.0,30.0,21.0,9.0,3.0,23.0,20.0,116024.23,1.0,155.0,6.0,316.0,,,30.0,7.0,59.0,2.0,463.0,1.0,1.0,18.0,19.0,1.0,18.0,5.0,665.0,36.0,19.0,0.0,3.0,3.0,10.0,0.0
2562025,14.0,2025-12-02 19:30:00,91,Bournemouth,Home,219.0,6.0,,3.0,3.0,3.0,,186.0,5.0,,4.0,1.0,13.0,15.0,402.0,,1.0,18.0,24.0,20.0,3.0,,1.0,,0.0,,,,,,,,,,3.0,0.0,,,,,1.0,7.0,9.0,4.0,5.0,,,78.0,43.0,1.0,1.0,,2.0,11.0,2.0,2.0,,,1.0,7.0,9.0,0.0,11.0,1.0,58.0,56.0,2.0,55.0,29.0,,1.0,0.732698,0.5036,,0.5009,0.6677,64.0,14.0,13.0,,,,1.0,,153.0,,,,,,6.0,,,0.0,1.0,,,,,29.0,,3.0,3.0,,0.0,4.0,119.0,67.0,37.0,6.0,0.0,1.0,2.0,2.0,453.0,,,4.0,1.0,0.0,77.0,49.0,23.0,,,,,132.0,132.0,2.0,24.0,13.0,54.9,,,,3.0,17.0,0.0,,,,126.0,2.0,,2.0,1.0,,1.0,,0.0,4.0,83.0,383.0,11.0,3.0,235.0,17.0,55.0,15.0,,17.0,17.0,108559.33,,121.0,4.0,258.0,2.0,,16.0,14.0,45.0,1.0,476.0,,0.0,5.0,15.0,1.0,20.0,3.0,705.0,28.0,22.0,0.0,8.0,1.0,10.0,0.0
2562035,15.0,2025-12-06 15:00:00,91,Bournemouth,Home,120.0,20.0,1.0,1.0,1.0,2.0,,113.0,7.0,1.0,5.0,5.0,3.0,26.0,232.0,,,20.0,23.0,17.0,8.0,,,,0.0,,,,,,,,,,12.0,0.0,,,,,1.0,8.0,6.0,5.0,8.0,5.0,,53.0,57.0,1.0,1.0,1.0,1.0,6.0,2.0,7.0,,1.0,5.0,4.0,3.0,0.0,7.0,3.0,61.0,54.0,1.0,23.0,10.0,,,0.294656,1.4188,,0.7569,0.6414,59.0,15.0,13.0,,,,,,137.0,1.0,,1.0,,,10.0,,,0.0,,,,,1.0,10.0,,14.0,14.0,1.0,0.0,5.0,77.0,68.0,33.0,,0.0,2.0,6.0,5.0,303.0,,,1.0,,0.0,62.0,28.0,20.0,,,,,146.0,146.0,1.0,25.0,21.0,39.1,,,,,15.0,0.0,,,,62.0,2.0,2.0,4.0,,,6.0,,0.0,4.0,56.0,214.0,6.0,8.0,142.0,40.0,23.0,17.0,4.0,11.0,7.0,110945.24,,102.0,7.0,198.0,,1.0,25.0,4.0,69.0,4.0,329.0,2.0,0.0,13.0,17.0,1.0,22.0,0.0,521.0,24.0,16.0,0.0,7.0,5.0,12.0,0.0
2562051,16.0,2025-12-15 20:00:00,91,Bournemouth,Away,71.0,9.0,,3.0,3.0,1.0,1.0,134.0,5.0,,4.0,5.0,3.0,15.0,202.0,,,14.0,24.0,26.0,8.0,,,1.0,1.0,,,1.0,,,,,,,10.0,0.0,,,,,2.0,5.0,18.0,7.0,9.0,5.0,,39.0,43.0,4.0,4.0,2.0,,6.0,,7.0,,,4.0,6.0,4.0,0.0,7.0,2.0,57.0,63.0,,29.0,10.0,2.0,,0.57199,1.9371,0.12,3.2978,3.3598,65.0,12.0,14.0,1.0,,3.0,3.0,1.0,135.0,2.0,1.0,2.0,,1.0,12.0,,,3.0,,,,,2.0,10.0,,8.0,8.0,1.0,0.0,4.0,55.0,60.0,26.0,5.0,2.0,4.0,6.0,9.0,271.0,,,10.0,,0.0,58.0,36.0,42.0,,,,,152.0,152.0,4.0,15.0,15.0,43.4,,2.0,1.0,,12.0,0.0,,,,71.0,2.0,3.0,5.0,,1.0,5.0,,1.0,4.0,76.0,185.0,6.0,10.0,89.0,23.0,29.0,18.0,4.0,17.0,13.0,110732.97,2.0,125.0,7.0,228.0,,,29.0,3.0,55.0,1.0,300.0,,0.0,14.0,14.0,,20.0,3.0,512.0,24.0,17.0,0.0,9.0,4.0,8.0,0.0
2562055,17.0,2025-12-20 15:00:00,91,Bournemouth,Home,162.0,16.0,1.0,6.0,5.0,3.0,,248.0,4.0,1.0,5.0,4.0,11.0,18.0,404.0,,1.0,22.0,21.0,16.0,15.0,,3.0,,0.0,,,,,,,,,,12.0,0.0,,,,,,3.0,1.0,3.0,11.0,5.0,,91.0,50.0,3.0,3.0,,1.0,4.0,3.0,2.0,,,5.0,8.0,10.0,0.0,9.0,,47.0,54.0,1.0,31.0,19.0,,,1.47549,1.4081,,0.3567,0.9354,74.0,11.0,11.0,,,1.0,1.0,,168.0,,,,,,6.0,,,1.0,1.0,,,,,19.0,,8.0,8.0,1.0,0.0,5.0,123.0,67.0,35.0,3.0,1.0,12.0,3.0,1.0,484.0,,,2.0,1.0,0.0,83.0,72.0,38.0,,,,,159.0,159.0,7.0,22.0,16.0,65.6,,2.0,,,14.0,0.0,,,,124.0,,,,,,12.0,,0.0,5.0,134.0,385.0,4.0,15.0,182.0,35.0,31.0,12.0,3.0,22.0,19.0,108806.19,,194.0,9.0,346.0,1.0,1.0,26.0,11.0,57.0,2.0,506.0,1.0,0.0,16.0,21.0,2.0,26.0,1.0,708.0,37.0,20.0,0.0,6.0,5.0,15.0,0.0
2562066,18.0,2025-12-27 15:00:00,91,Bournemouth,Away,121.0,12.0,,3.0,3.0,1.0,,172.0,6.0,1.0,6.0,5.0,2.0,22.0,290.0,,1.0,12.0,21.0,15.0,12.0,,5.0,1.0,0.0,,,,1.0,,,,,1.0,15.0,0.0,,,1.0,,,1.0,11.0,5.0,13.0,7.0,,74.0,54.0,3.0,3.0,1.0,,9.0,8.0,12.0,1.0,,15.0,15.0,14.0,0.0,5.0,3.0,52.0,56.0,,27.0,12.0,,2.0,0.956396,2.716,,1.1825,3.3417,51.0,8.0,9.0,,,1.0,1.0,,142.0,,,,,,7.0,,,1.0,1.0,,,,,12.0,1.0,7.0,7.0,1.0,0.0,6.0,84.0,64.0,28.0,2.0,1.0,2.0,10.0,10.0,346.0,,,5.0,5.0,1.0,85.0,49.0,46.0,,,,,156.0,156.0,9.0,15.0,22.0,50.7,1.0,,,2.0,15.0,0.0,,,,76.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,5.0,96.0,262.0,9.0,12.0,134.0,31.0,27.0,21.0,8.0,38.0,30.0,108172.59,1.0,140.0,5.0,280.0,1.0,1.0,22.0,2.0,50.0,1.0,376.0,,0.0,20.0,18.0,1.0,14.0,2.0,602.0,40.0,15.0,0.0,14.0,15.0,13.0,0.0
2562078,19.0,2025-12-30 19:30:00,91,Bournemouth,Away,91.0,11.0,,3.0,3.0,3.0,2.0,109.0,8.0,1.0,5.0,6.0,7.0,17.0,197.0,,,8.0,26.0,15.0,7.0,3.0,2.0,1.0,0.0,,,,,,,1.0,,,6.0,0.0,,,,,4.0,3.0,15.0,2.0,12.0,5.0,,48.0,50.0,3.0,4.0,2.0,3.0,7.0,4.0,11.0,,,3.0,9.0,3.0,0.0,7.0,1.0,66.0,45.0,3.0,41.0,17.0,,,0.750761,3.1381,,2.0183,2.1532,42.0,12.0,5.0,,1.0,2.0,2.0,,115.0,,,,,,10.0,,,0.0,1.0,,,,,17.0,,17.0,17.0,4.0,0.0,5.0,57.0,53.0,24.0,12.0,2.0,5.0,5.0,6.0,252.0,,,8.0,,0.0,57.0,23.0,32.0,1.0,1.0,1.0,,119.0,119.0,5.0,26.0,13.0,32.8,,2.0,1.0,4.0,11.0,0.0,,,,49.0,1.0,1.0,2.0,,1.0,7.0,,0.0,3.0,63.0,184.0,7.0,10.0,109.0,25.0,41.0,19.0,2.0,16.0,14.0,109239.28,1.0,99.0,9.0,176.0,1.0,1.0,22.0,7.0,53.0,1.0,269.0,1.0,0.0,17.0,16.0,,13.0,1.0,480.0,23.0,10.0,0.0,9.0,3.0,12.0,0.0
2562085,20.0,2026-01-03 17:30:00,91,Bournemouth,Home,126.0,18.0,,4.0,4.0,2.0,,137.0,7.0,1.0,5.0,4.0,4.0,22.0,259.0,,,9.0,21.0,17.0,7.0,1.0,1.0,,0.0,1.0,,1.0,,,,,,,11.0,0.0,,,,,2.0,6.0,7.0,5.0,5.0,10.0,,59.0,48.0,,,1.0,1.0,11.0,5.0,7.0,,,7.0,10.0,4.0,0.0,13.0,2.0,65.0,48.0,1.0,37.0,18.0,,1.0,0.452976,1.4349,0.0338,1.0977,1.7265,62.0,13.0,8.0,1.0,,3.0,2.0,1.0,139.0,1.0,,,1.0,,10.0,,,1.0,,,,,1.0,18.0,,4.0,4.0,,0.0,5.0,83.0,63.0,31.0,5.0,0.0,5.0,4.0,3.0,318.0,,,4.0,,0.0,58.0,32.0,27.0,,,,,139.0,139.0,4.0,18.0,19.0,43.0,,3.0,,3.0,20.0,0.0,,,,58.0,1.0,1.0,2.0,1.0,,7.0,1.0,1.0,4.0,70.0,243.0,11.0,9.0,146.0,35.0,37.0,20.0,6.0,22.0,16.0,110397.12,,107.0,5.0,215.0,,1.0,27.0,5.0,57.0,1.0,339.0,,0.0,15.0,16.0,1.0,14.0,3.0,540.0,13.0,10.0,0.0,8.0,7.0,12.0,0.0
2562095,21.0,2026-01-07 19:30:00,91,Bournemouth,Home,117.0,13.0,,3.0,3.0,1.0,,126.0,6.0,,1.0,1.0,7.0,9.0,240.0,1.0,,18.0,16.0,19.0,2.0,,,,0.0,,,1.0,,,,,,,9.0,0.0,,,,,1.0,9.0,11.0,5.0,5.0,6.0,,45.0,54.0,1.0,,1.0,2.0,7.0,5.0,14.0,,,3.0,5.0,5.0,0.0,10.0,1.0,73.0,50.0,2.0,35.0,13.0,,,0.992415,1.2672,0.0616,1.4682,1.7806,44.0,19.0,10.0,1.0,,1.0,1.0,1.0,124.0,3.0,2.0,2.0,1.0,,7.0,,,2.0,1.0,,,,,13.0,,10.0,10.0,1.0,0.0,1.0,80.0,72.0,35.0,7.0,2.0,1.0,4.0,3.0,300.0,,,5.0,2.0,0.0,57.0,38.0,20.0,,1.0,,,131.0,131.0,4.0,18.0,27.0,42.1,,,3.0,1.0,13.0,0.0,,,,72.0,1.0,1.0,2.0,2.0,,3.0,,0.0,5.0,46.0,227.0,7.0,5.0,132.0,22.0,35.0,18.0,1.0,12.0,11.0,110741.06,,84.0,6.0,201.0,2.0,,25.0,8.0,45.0,4.0,321.0,1.0,0.0,11.0,17.0,2.0,19.0,3.0,513.0,14.0,10.0,0.0,4.0,3.0,8.0,0.0
2562106,22.0,2026-01-19 20:00:00,91,Bournemouth,Away,103.0,24.0,,2.0,2.0,1.0,,93.0,2.0,,3.0,5.0,5.0,27.0,194.0,,1.0,14.0,22.0,20.0,7.0,,3.0,1.0,0.0,,,,,,,,,,7.0,1.0,,,1.0,,,5.0,12.0,5.0,7.0,4.0,,50.0,52.0,1.0,1.0,1.0,2.0,8.0,5.0,12.0,,1.0,6.0,7.0,4.0,0.0,12.0,2.0,61.0,51.0,2.0,31.0,15.0,,,0.57792,1.2867,,1.0284,1.6002,49.0,6.0,7.0,,,1.0,,,133.0,,,,,,8.0,,,0.0,,,,,,15.0,1.0,17.0,17.0,2.0,0.0,3.0,51.0,55.0,16.0,11.0,1.0,4.0,3.0,2.0,262.0,,,7.0,3.0,0.0,56.0,26.0,20.0,,,,1.0,152.0,152.0,2.0,26.0,17.0,33.1,1.0,2.0,,2.0,18.0,0.0,,,,48.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,4.0,53.0,185.0,8.0,7.0,129.0,40.0,31.0,15.0,4.0,15.0,11.0,113295.0,1.0,94.0,2.0,168.0,,,32.0,6.0,70.0,3.0,282.0,,0.0,11.0,18.0,1.0,21.0,3.0,496.0,18.0,17.0,0.0,6.0,6.0,6.0,0.0
2562115,23.0,2026-01-24 17:30:00,91,Bournemouth,Home,124.0,10.0,2.0,3.0,1.0,4.0,1.0,109.0,9.0,,6.0,8.0,4.0,22.0,230.0,1.0,1.0,11.0,9.0,6.0,5.0,,1.0,1.0,0.0,,,1.0,,,,,,2.0,5.0,0.0,,,,,,3.0,7.0,7.0,9.0,3.0,,44.0,50.0,3.0,3.0,3.0,4.0,11.0,3.0,7.0,,,3.0,8.0,1.0,0.0,3.0,,35.0,37.0,4.0,38.0,11.0,,,0.972202,2.3452,0.0348,1.4998,1.1686,37.0,7.0,7.0,1.0,,2.0,1.0,1.0,115.0,2.0,2.0,2.0,,,9.0,,,2.0,3.0,,,,,11.0,1.0,14.0,14.0,4.0,0.0,7.0,73.0,49.0,25.0,11.0,2.0,4.0,3.0,5.0,280.0,,,6.0,,0.0,49.0,36.0,27.0,,,,,109.0,109.0,1.0,25.0,12.0,33.2,,,,1.0,16.0,0.0,,,,66.0,2.0,,2.0,1.0,1.0,4.0,2.0,0.0,3.0,52.0,215.0,11.0,7.0,141.0,20.0,38.0,13.0,3.0,13.0,10.0,113729.53,1.0,85.0,7.0,170.0,4.0,,24.0,4.0,49.0,,298.0,1.0,0.0,12.0,20.0,1.0,15.0,1.0,500.0,26.0,14.0,0.0,4.0,3.0,10.0,0.0
2562134,24.0,2026-01-31 15:00:00,91,Bournemouth,Away,225.0,13.0,1.0,3.0,2.0,3.0,,175.0,8.0,1.0,7.0,1.0,5.0,24.0,397.0,1.0,1.0,12.0,17.0,16.0,6.0,1.0,2.0,3.0,0.0,,,,,,,,,1.0,7.0,0.0,,,,,,8.0,7.0,10.0,7.0,2.0,,72.0,56.0,2.0,1.0,1.0,1.0,11.0,1.0,6.0,,,6.0,1.0,2.0,0.0,11.0,1.0,60.0,56.0,1.0,32.0,19.0,,1.0,1.03178,1.3587,,1.4579,1.4017,49.0,15.0,11.0,,,3.0,3.0,,136.0,2.0,2.0,2.0,,,9.0,,,2.0,1.0,,,,1.0,19.0,,13.0,13.0,,0.0,7.0,132.0,77.0,51.0,5.0,2.0,4.0,5.0,4.0,449.0,,,3.0,2.0,0.0,77.0,38.0,24.0,,,,,122.0,122.0,4.0,17.0,27.0,49.2,,,,1.0,20.0,0.0,,,,129.0,2.0,5.0,7.0,1.0,3.0,4.0,1.0,0.0,5.0,63.0,378.0,11.0,9.0,239.0,31.0,32.0,21.0,5.0,11.0,6.0,112707.71,3.0,99.0,8.0,241.0,1.0,1.0,18.0,5.0,53.0,2.0,469.0,1.0,0.0,9.0,20.0,1.0,13.0,3.0,690.0,15.0,14.0,0.0,9.0,6.0,11.0,0.0
2562135,25.0,2026-02-07 15:00:00,91,Bournemouth,Home,170.0,20.0,2.0,3.0,2.0,2.0,1.0,176.0,2.0,,3.0,6.0,11.0,25.0,343.0,1.0,2.0,11.0,22.0,17.0,12.0,2.0,3.0,2.0,0.0,,,,,,,,,,15.0,0.0,,1.0,,,1.0,,5.0,2.0,12.0,8.0,,59.0,57.0,1.0,3.0,,1.0,5.0,4.0,5.0,,,11.0,8.0,7.0,0.0,10.0,3.0,48.0,40.0,1.0,25.0,12.0,,,1.56109,2.0624,,2.1357,1.3316,64.0,4.0,11.0,,,3.0,2.0,,137.0,1.0,,1.0,,,2.0,,,1.0,,,,,,12.0,1.0,11.0,11.0,1.0,0.0,3.0,102.0,60.0,35.0,4.0,1.0,6.0,9.0,9.0,396.0,,,2.0,,0.0,66.0,67.0,43.0,,,,,144.0,144.0,5.0,23.0,26.0,52.7,1.0,,1.0,,12.0,0.0,,,,115.0,2.0,1.0,3.0,,2.0,7.0,,0.0,4.0,86.0,328.0,5.0,15.0,183.0,32.0,25.0,11.0,11.0,27.0,17.0,108971.51,2.0,128.0,7.0,257.0,,,20.0,12.0,48.0,3.0,413.0,3.0,0.0,20.0,10.0,5.0,21.0,1.0,616.0,26.0,19.0,0.0,3.0,11.0,6.0,0.0
2562149,26.0,2026-02-10 19:30:00,91,Bournemouth,Away,166.0,10.0,,2.0,2.0,1.0,,146.0,7.0,1.0,6.0,5.0,11.0,16.0,310.0,,1.0,15.0,28.0,20.0,7.0,,,1.0,0.0,1.0,,1.0,,,,,,,9.0,0.0,,,,,1.0,5.0,14.0,2.0,5.0,6.0,,74.0,51.0,2.0,,2.0,2.0,2.0,5.0,5.0,,,2.0,4.0,6.0,0.0,3.0,1.0,58.0,55.0,2.0,35.0,14.0,,2.0,1.23064,1.3362,0.0272,2.0616,2.4692,48.0,15.0,14.0,,,2.0,1.0,1.0,135.0,2.0,2.0,1.0,1.0,,9.0,,,1.0,,,,,,14.0,,8.0,8.0,1.0,0.0,6.0,97.0,55.0,21.0,7.0,2.0,1.0,8.0,4.0,378.0,,,5.0,1.0,0.0,47.0,37.0,25.0,1.0,1.0,1.0,,134.0,134.0,3.0,21.0,21.0,47.3,,,3.0,1.0,16.0,0.0,,,,97.0,4.0,1.0,5.0,1.0,1.0,2.0,,0.0,5.0,54.0,293.0,2.0,9.0,199.0,27.0,35.0,11.0,1.0,12.0,11.0,109263.1,1.0,89.0,3.0,216.0,,1.0,24.0,12.0,53.0,,403.0,,0.0,11.0,21.0,6.0,18.0,3.0,582.0,14.0,16.0,0.0,3.0,2.0,9.0,0.0
2562164,27.0,2026-02-21 17:30:00,91,Bournemouth,Away,216.0,10.0,,1.0,1.0,1.0,1.0,169.0,8.0,2.0,5.0,5.0,7.0,17.0,384.0,,,14.0,27.0,11.0,7.0,,3.0,4.0,0.0,,,,,,,,,,7.0,0.0,,,1.0,,,5.0,16.0,4.0,4.0,6.0,,78.0,48.0,,,,4.0,11.0,4.0,5.0,,,5.0,9.0,1.0,0.0,9.0,2.0,63.0,44.0,4.0,25.0,16.0,,2.0,0.360883,0.6517,,0.2981,1.5778,58.0,11.0,9.0,,,2.0,1.0,,163.0,,,,,,12.0,,,0.0,1.0,,,,,16.0,1.0,8.0,8.0,1.0,0.0,5.0,114.0,73.0,39.0,9.0,0.0,1.0,6.0,5.0,460.0,,,7.0,1.0,0.0,73.0,47.0,30.0,,,,,151.0,151.0,,22.0,21.0,58.0,1.0,,,1.0,19.0,0.0,,,,129.0,3.0,,3.0,1.0,4.0,1.0,,0.0,5.0,60.0,367.0,11.0,7.0,241.0,36.0,25.0,19.0,4.0,15.0,11.0,107198.65,4.0,108.0,7.0,258.0,1.0,2.0,24.0,10.0,56.0,3.0,484.0,,0.0,10.0,17.0,2.0,19.0,1.0,678.0,17.0,7.0,0.0,7.0,5.0,12.0,0.0
2562165,28.0,2026-02-28 12:30:00,91,Bournemouth,Home,168.0,20.0,1.0,4.0,4.0,4.0,1.0,194.0,9.0,,5.0,5.0,5.0,28.0,358.0,,,16.0,16.0,25.0,11.0,,4.0,1.0,0.0,,1.0,1.0,,,,,,1.0,14.0,0.0,,,,,2.0,8.0,6.0,2.0,10.0,11.0,,77.0,51.0,1.0,1.0,1.0,,5.0,7.0,4.0,,,7.0,11.0,8.0,0.0,14.0,3.0,61.0,65.0,,27.0,13.0,,1.0,0.99625,1.7126,0.0358,1.0597,1.2662,79.0,15.0,12.0,,,3.0,2.0,1.0,182.0,1.0,1.0,1.0,1.0,,10.0,,,0.0,,,,,,13.0,,14.0,14.0,,0.0,5.0,98.0,70.0,32.0,3.0,0.0,6.0,6.0,5.0,439.0,,,1.0,,0.0,71.0,60.0,39.0,,,,,175.0,175.0,3.0,20.0,20.0,62.0,,,1.0,1.0,12.0,0.0,,,,107.0,2.0,1.0,3.0,1.0,1.0,9.0,,1.0,5.0,113.0,338.0,5.0,12.0,198.0,44.0,27.0,24.0,5.0,26.0,21.0,109113.18,1.0,162.0,7.0,292.0,,,27.0,5.0,68.0,1.0,464.0,,0.0,21.0,16.0,,18.0,4.0,692.0,28.0,18.0,0.0,12.0,7.0,10.0,0.0
2562175,29.0,2026-03-03 19:30:00,91,Bournemouth,Home,146.0,12.0,,3.0,3.0,3.0,,177.0,5.0,,3.0,7.0,14.0,20.0,320.0,1.0,4.0,18.0,24.0,27.0,11.0,,2.0,1.0,0.0,,,,,,,,,,11.0,0.0,,,2.0,,,3.0,3.0,2.0,9.0,4.0,,77.0,65.0,4.0,4.0,,,7.0,3.0,5.0,,,4.0,9.0,6.0,0.0,5.0,1.0,52.0,57.0,,43.0,18.0,,,1.7264,1.9246,,0.4472,0.2186,56.0,9.0,10.0,,,,,,153.0,,,,,,5.0,,,0.0,1.0,,,,,18.0,2.0,12.0,12.0,2.0,0.0,3.0,92.0,70.0,34.0,3.0,0.0,8.0,3.0,2.0,394.0,,,2.0,1.0,0.0,69.0,54.0,36.0,,,,,145.0,145.0,9.0,21.0,28.0,47.7,2.0,,,1.0,16.0,0.0,,,,91.0,2.0,,2.0,1.0,1.0,8.0,1.0,0.0,3.0,97.0,302.0,7.0,11.0,165.0,26.0,43.0,17.0,1.0,16.0,15.0,112439.44,1.0,146.0,8.0,264.0,2.0,,30.0,15.0,55.0,2.0,413.0,3.0,0.0,13.0,13.0,4.0,23.0,2.0,628.0,27.0,17.0,0.0,8.0,4.0,9.0,0.0
