season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025282,20,54,Fulham,Home,1112879,560552,Kevin,kevin,M,True,,,,3.0,1.0,4.0,1.0,,2.0,,,,1.0,,,,1.0,3.0,2.0,,,0.00672832,0.1147,,,1.0,,,,,,1.0,,,,,,,16.0,,,,,,,3.0,,,6.8,,,,6.7735511349174,,1.0,,,,,3.0,1.0,4.0,-0.42,,1,2.0,15.0,1.0,,,1.0
2025-26,14025282,20,54,Fulham,Home,1141116,505079,Alfie McNally,alfie-mcnally,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025282,20,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.00097181,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,1.0,,,6.5,,,,,,,,,,,1.0,,1.0,,,0,,3.0,1.0,1.0,,
2025-26,14025282,20,54,Fulham,Home,1514221,591385,Samuel Amissah,samuel-amissah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025282,20,54,Fulham,Home,1899771,619536,Seth Ridgeon,seth-ridgeon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025049,21,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,39.0,29.0,68.0,,1.0,30.0,5.0,,,1.0,2.0,,,,2.0,4.0,,,0.0632692,0.0251,,,0.0,,,,,1.0,1.0,,,,,,,73.0,,,,,,,7.0,3.0,,7.0,,,,238.6769181408,,1.0,,,1.0,,44.0,30.0,74.0,107.205,46.116099985434,1,1.0,81.0,1.0,1.0,1.0,1.0
2025-26,14025049,21,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,5.0,4.0,27.0,31.0,,1.0,13.0,4.0,,,,,,1.0,,,1.0,,,0.00040562,,,,0.0,,0.9258,,,,,,,,,,,90.0,,,,,,,7.0,,1.0,7.5,3.0,4.0,,62.601421083001,2.0,,,,12.0,,9.0,29.0,38.0,35.91,,0,,46.0,,,,
2025-26,14025049,21,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025049,21,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,11.0,5.0,16.0,4.0,7.0,11.0,3.0,,,2.0,1.0,,,1.0,11.0,9.0,,,0.199021,0.3492,0.0459,3.0,0.0,1.0,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,14.0,,,7.6,,,,91.759312548923,1.0,2.0,,,2.0,1.0,16.0,10.0,26.0,-40.32,,3,2.0,41.0,1.0,,,1.0
2025-26,14025049,21,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,3.0,3.0,,,1.0,,,,,,,,1.0,1.0,,,,1.353e-05,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,4.0581060853556,,,,,,,,3.0,3.0,-1.575,,0,,4.0,,,,
2025-26,14025049,21,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,21.0,11.0,32.0,,,12.0,3.0,,,,,,,,2.0,,,,0.0269361,,,2.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,14.0,,,6.1,,,,89.110454469211,1.0,,4.0,,1.0,,24.0,16.0,40.0,33.915,,0,,58.0,2.0,,,
2025-26,14025049,21,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,3.0,19.0,4.0,23.0,1.0,,13.0,2.0,,,5.0,1.0,,,1.0,4.0,3.0,,,0.0972515,0.6347,1.4726,,0.0,1.0,,,,1.0,1.0,,,,,,,89.0,3.0,,,,,,8.0,2.0,,8.7,,,,126.69490970996,,2.0,1.0,,4.0,,23.0,4.0,27.0,50.505,40.830636792282,8,1.0,44.0,2.0,1.0,1.0,1.0
2025-26,14025049,21,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,2.0,36.0,41.0,77.0,1.0,2.0,27.0,4.0,,,,1.0,,,,3.0,6.0,,,0.0289315,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,10.0,1.0,,7.2,,,,239.42161745184,6.0,2.0,,,6.0,,42.0,45.0,87.0,112.35,15.960752645161,0,1.0,104.0,,1.0,2.0,
2025-26,14025049,21,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.999e-05,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,,6.6,,,,,,,,,,,,1.0,1.0,,,0,,1.0,,,,
2025-26,14025049,21,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,4.0,1.0,5.0,,,3.0,1.0,,,,,,,,1.0,,,,0.111217,,,1.0,0.0,,,,,1.0,1.0,,,,,,,17.0,,,,,,,2.0,2.0,,6.5,,,,24.920979975978,,,,,,,6.0,1.0,7.0,14.385,20.027474075296,0,,9.0,,,,
2025-26,14025049,21,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,1.0,,4.0,43.0,30.0,73.0,,4.0,36.0,3.0,,,,,1.0,,,2.0,12.0,,,0.0957641,,,1.0,1.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,7.0,4.0,,9.0,,,,306.69528221199,4.0,4.0,3.0,,5.0,,46.0,31.0,77.0,204.225,97.628690581674,0,4.0,97.0,,1.0,3.0,3.0
2025-26,14025049,21,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,1.0,16.0,19.0,35.0,,1.0,18.0,5.0,,,,1.0,,,,4.0,3.0,,,0.040917,,,2.0,0.0,,,,,1.0,1.0,,,,,,,73.0,,,,,,,14.0,,,6.7,,,,129.11558611996,4.0,2.0,6.0,,1.0,,22.0,20.0,42.0,71.295,,0,1.0,61.0,,,1.0,1.0
2025-26,14025049,21,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,17.0,26.0,43.0,3.0,1.0,20.0,1.0,,,,,,,,3.0,3.0,,,0.00941154,0.0194,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,3.0,,,6.8,,,1.0,130.81042778223,4.0,1.0,,,2.0,,18.0,27.0,45.0,39.375,,1,,57.0,1.0,1.0,1.0,
2025-26,14025049,21,54,Fulham,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,1.0,,1.0,7.0,3.0,10.0,,,5.0,,,,,,,,,,,,,0.443935,,,,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,4.0,1.0,,7.0,,,,69.298745914421,1.0,,1.0,,1.0,,10.0,3.0,13.0,54.18,25.853653977726,0,,18.0,1.0,,,
2025-26,14025049,21,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,28.0,12.0,40.0,,1.0,19.0,5.0,,,,,,,,1.0,4.0,,,0.0460187,0.0541,,,0.0,,,,,,1.0,,,,,,,83.0,,,,,,,7.0,1.0,,7.0,,,1.0,124.01750324779,3.0,2.0,1.0,,,,30.0,13.0,43.0,46.305,20.122779355745,1,2.0,57.0,2.0,,1.0,
2025-26,14025049,21,54,Fulham,Home,868715,246301,Jorge Cuenca,jorge-cuenca,D,False,,,4.0,9.0,23.0,32.0,,1.0,9.0,3.0,,,,,,,,2.0,3.0,,,0.0437196,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,4.0,,,7.3,,,,64.86604531595,,1.0,,,5.0,,11.0,23.0,34.0,52.815,,0,2.0,40.0,,,,2.0
2025-26,14025049,21,54,Fulham,Home,1112879,560552,Kevin,kevin,M,True,1.0,,,14.0,,14.0,1.0,,14.0,1.0,,,,1.0,,,,5.0,4.0,,,0.105345,0.1137,0.2438,,0.0,,,,,,,,,,,,,45.0,1.0,,,,,,10.0,4.0,,7.1,,,1.0,136.28642681571,2.0,5.0,3.0,,,,15.0,,15.0,103.95,70.475001392573,2,2.0,33.0,2.0,,2.0,1.0
2025-26,14025049,21,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025049,21,54,Fulham,Home,1514221,591385,Samuel Amissah,samuel-amissah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025049,21,54,Fulham,Home,1899771,619536,Seth Ridgeon,seth-ridgeon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025073,22,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,9.0,10.0,19.0,,1.0,12.0,2.0,,,,,,,,1.0,1.0,,,0.00806759,,,,0.0,,,,,,,,,,,,,24.0,,,,,,,4.0,2.0,,6.5,,,,127.24614590171,,1.0,1.0,,1.0,,10.0,11.0,21.0,97.44,56.937404547574,0,,24.0,,,,
2025-26,14025073,22,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,3.0,2.0,31.0,33.0,,,4.0,13.0,,,,,,,,,,,1.0,0.00038591,,,,0.0,,0.119,3.0,,,,,,,,,,90.0,,,,,,,8.0,,,6.8,2.0,4.0,,24.949523645944,,,,,10.0,,7.0,33.0,40.0,16.695,,0,,58.0,,,,
2025-26,14025073,22,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025073,22,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,6.0,7.0,13.0,2.0,7.0,9.0,1.0,,,,,,,,4.0,11.0,,,0.00209482,0.0925,,2.0,0.0,,,,,,,,,,,,,88.0,,,,,,,15.0,,,7.0,,,2.0,68.441833669538,4.0,1.0,,,,2.0,17.0,10.0,27.0,-17.325,,2,,42.0,1.0,3.0,1.0,
2025-26,14025073,22,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025073,22,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,3.0,13.0,23.0,36.0,4.0,1.0,14.0,,,,,,,,,4.0,2.0,,,0.00283775,,,,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,6.0,3.0,,6.4,,,,171.08749525396,4.0,,,,4.0,,15.0,27.0,42.0,116.025,86.225138463818,0,1.0,59.0,,,,1.0
2025-26,14025073,22,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,1.0,11.0,4.0,15.0,1.0,,10.0,3.0,,,1.0,1.0,,,,3.0,2.0,,,0.302211,0.0616,,1.0,0.0,,,,,2.0,3.0,,,,,,,88.0,,,,,,,6.0,1.0,,6.7,,,1.0,91.336048551284,,1.0,2.0,,1.0,1.0,16.0,4.0,20.0,51.135,22.045952372261,2,,28.0,,1.0,1.0,
2025-26,14025073,22,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,8.0,20.0,63.0,83.0,1.0,5.0,22.0,5.0,,,,,,,,3.0,7.0,,,0.00724657,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,11.0,,,7.3,,,,175.18007481048,7.0,,,,14.0,,26.0,67.0,93.0,117.495,,0,2.0,107.0,,,,1.0
2025-26,14025073,22,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025073,22,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,1.0,5.0,9.0,14.0,3.0,2.0,7.0,,,,,,,,,5.0,3.0,,,0.039362,0.1126,0.0899,1.0,0.0,,,,,,1.0,,,,,,,66.0,1.0,,,,,,5.0,,,6.4,,,,64.420148873659,1.0,1.0,2.0,,1.0,,6.0,9.0,15.0,30.345,,1,1.0,28.0,,,,
2025-26,14025073,22,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,13.0,32.0,45.0,3.0,5.0,13.0,5.0,,,,,,,,3.0,7.0,,,0.00540862,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,9.0,,,7.0,,,,99.417159501486,3.0,,,,4.0,,19.0,35.0,54.0,48.405,,0,1.0,63.0,,1.0,,1.0
2025-26,14025073,22,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,2.0,8.0,19.0,27.0,3.0,2.0,15.0,4.0,,,,1.0,,,,7.0,8.0,,,0.0205347,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,21.0,1.0,,6.6,,,,162.56770244772,3.0,2.0,3.0,,7.0,,14.0,23.0,37.0,87.36,30.840685076697,0,6.0,66.0,2.0,,,2.0
2025-26,14025073,22,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,6.22e-06,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,2.0,,,6.2,,,,4.6259728706511,1.0,,,,,,1.0,1.0,2.0,-1.365,,0,,4.0,1.0,,,
2025-26,14025073,22,54,Fulham,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,,1.0,2.0,3.0,1.0,,2.0,1.0,,,1.0,,,,2.0,3.0,,,,8.685e-05,0.0718,,,0.0,,,,,,,,,,,,,65.0,,,,,,,8.0,1.0,,6.2,,,1.0,41.197933885815,,,,,,,4.0,2.0,6.0,12.075,21.696702514438,2,,14.0,3.0,,,
2025-26,14025073,22,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,9.0,17.0,26.0,1.0,1.0,13.0,3.0,,,,1.0,,,3.0,6.0,6.0,,,0.0275838,0.0489,,,0.0,,,,,3.0,1.0,,,,,,,77.0,,,,,,,12.0,1.0,,6.8,,,1.0,95.807646695441,,2.0,,,1.0,,14.0,19.0,33.0,38.22,17.444804412776,1,4.0,49.0,1.0,,1.0,2.0
2025-26,14025073,22,54,Fulham,Away,868715,246301,Jorge Cuenca,jorge-cuenca,D,False,,,1.0,13.0,51.0,64.0,2.0,2.0,22.0,3.0,,,,1.0,,,,4.0,3.0,,,0.00293063,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,10.0,,,6.3,,,,148.22944178017,8.0,,,,10.0,,19.0,55.0,74.0,108.255,,0,1.0,87.0,,,,
2025-26,14025073,22,54,Fulham,Away,1112879,560552,Kevin,kevin,M,True,,,1.0,4.0,1.0,5.0,,1.0,1.0,,,,,,,,,2.0,1.0,,,0.00124422,,,2.0,0.0,,,,,,,,,,,,,25.0,,,,,,,2.0,,,6.5,,,,5.8715184577756,,,,,1.0,,6.0,1.0,7.0,-0.52500000000001,,0,,8.0,,,,
2025-26,14025073,22,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.4,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025073,22,54,Fulham,Away,1514221,591385,Samuel Amissah,samuel-amissah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025073,22,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,True,,,,2.0,2.0,4.0,,,3.0,,,,,,,,,,1.0,,,0.00043443,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,3.0,,,6.4,,,,25.14848560814,,,,,,,3.0,3.0,6.0,6.09,,0,,8.0,1.0,1.0,,
2025-26,14025113,23,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,1.0,5.0,6.0,,,3.0,,,,1.0,1.0,,,,2.0,,,,0.00011919,0.1582,,1.0,0.0,,,,,,,,,,,,,21.0,,,,,,,1.0,,,6.4,,,,14.001185122698,,,,,,,1.0,5.0,6.0,0.84,,1,,9.0,1.0,,,
2025-26,14025113,23,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,8.0,6.0,35.0,41.0,,,13.0,10.0,,,,,,,,,1.0,,1.0,0.00332846,,,,0.0,,-0.4869,1.0,,,,,,,,,,90.0,,,,,,,11.0,,,6.7,3.0,3.0,,56.988206337024,,,,,17.0,,15.0,35.0,50.0,25.935,,0,,61.0,1.0,1.0,,
2025-26,14025113,23,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025113,23,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,8.0,5.0,13.0,8.0,4.0,11.0,3.0,,1.0,1.0,2.0,,,,13.0,6.0,,,0.0277102,0.4392,0.4721,3.0,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,15.0,2.0,,6.2,,,1.0,116.31974088816,3.0,2.0,,,1.0,,14.0,10.0,24.0,40.845,50.314566475071,3,,43.0,2.0,1.0,1.0,
2025-26,14025113,23,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,4.0,7.0,16.0,23.0,1.0,2.0,3.0,2.0,,,,,1.0,,,1.0,3.0,,,0.0675693,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,10.0,,,7.4,,,,17.367607196503,8.0,,2.0,,5.0,,11.0,20.0,31.0,-4.725,,0,1.0,58.0,1.0,,,1.0
2025-26,14025113,23,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,18.0,20.0,38.0,,,25.0,4.0,,,1.0,1.0,,,2.0,4.0,,,,0.0114808,0.0291,,,0.0,,,,,1.0,1.0,,,,,,,88.0,,,,,,,18.0,3.0,,6.2,,,,239.93257007823,1.0,1.0,6.0,,1.0,,23.0,23.0,46.0,97.125,92.637742678377,1,,62.0,1.0,,,
2025-26,14025113,23,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,,17.0,4.0,21.0,,,16.0,5.0,1.0,,,,,,,1.0,1.0,,,0.0985347,0.0671,0.1712,1.0,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,2.0,,,,,,10.0,6.0,,8.1,,,1.0,189.34322663572,1.0,,4.0,,3.0,1.0,20.0,7.0,27.0,86.73,117.50450355047,3,,42.0,1.0,1.0,,
2025-26,14025113,23,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,7.0,14.0,54.0,68.0,,3.0,29.0,4.0,1.0,,,1.0,,,,1.0,6.0,,,0.0274669,,,,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,9.0,,,7.6,,,,224.29572428629,8.0,,1.0,,12.0,,20.0,55.0,75.0,-6.3,,0,2.0,92.0,1.0,1.0,,
2025-26,14025113,23,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025113,23,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,,,,21.0,34.0,55.0,1.0,1.0,25.0,3.0,,,,1.0,,,1.0,5.0,6.0,,,0.00725597,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,3.0,,,6.9,,,,203.31522097441,3.0,,,,,,22.0,35.0,57.0,-0.31499999999999,,0,4.0,68.0,,1.0,,3.0
2025-26,14025113,23,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,2.0,14.0,15.0,29.0,,,15.0,3.0,,,,1.0,,,,2.0,2.0,,,0.0111949,,,1.0,0.0,,,,,1.0,,,,,,,,59.0,,,,,,,16.0,1.0,,6.3,,,,116.60031961182,3.0,1.0,1.0,,7.0,,18.0,25.0,43.0,26.355,21.228829477859,0,1.0,59.0,1.0,,1.0,1.0
2025-26,14025113,23,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,,3.0,3.0,6.0,,,9.0,,,,,,,,,,,,,0.0139492,0.2365,0.4178,,0.0,1.0,,,,,1.0,,,,,,,31.0,1.0,,,,,,7.0,2.0,,7.6,,,,49.327835607724,,,2.0,,,,7.0,3.0,10.0,13.86,19.103910670312,1,,16.0,1.0,,,
2025-26,14025113,23,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025113,23,54,Fulham,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,3.0,4.0,7.0,1.0,1.0,2.0,1.0,,,,,,,1.0,4.0,2.0,,,0.00177747,,,1.0,0.0,,,,,,,1.0,,,,,,31.0,,1.0,,,,,8.0,1.0,,7.0,,,,25.242902040328,4.0,1.0,1.0,,,,5.0,6.0,11.0,22.26,8.9647657526563,0,1.0,27.0,,,,1.0
2025-26,14025113,23,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025113,23,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,1.0,22.0,17.0,39.0,1.0,,20.0,1.0,,,,,,,4.0,6.0,1.0,,,0.0129638,,,,0.0,,,,,,,,,,,,,69.0,,,,,,,8.0,1.0,,6.3,,,,145.66292470472,1.0,2.0,,,1.0,,24.0,18.0,42.0,20.895,13.879940777972,0,,52.0,,,1.0,
2025-26,14025113,23,54,Fulham,Home,868715,246301,Jorge Cuenca,jorge-cuenca,D,False,,,4.0,16.0,43.0,59.0,,1.0,21.0,4.0,,,,,,,,2.0,2.0,,,0.00319045,0.0501,,1.0,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,8.0,1.0,,6.9,,,1.0,162.37310244698,9.0,1.0,,,9.0,,21.0,45.0,66.0,65.835,17.891916498799,1,1.0,81.0,,,,1.0
2025-26,14025113,23,54,Fulham,Home,1112879,560552,Kevin,kevin,M,False,,,,9.0,2.0,11.0,1.0,,10.0,1.0,,,,,,,,2.0,2.0,,,0.072238,0.0692,,,0.0,,,,,1.0,1.0,,,,,,,59.0,,,,,,,9.0,4.0,,6.5,,,2.0,146.55572727278,,2.0,1.0,,,,11.0,2.0,13.0,130.305,102.91862738248,2,1.0,27.0,5.0,,1.0,1.0
2025-26,14025113,23,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025113,23,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,True,,,,1.0,,1.0,,,3.0,2.0,,,,,,,1.0,2.0,1.0,,,0.00028021,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,2.0,,,6.5,,,,24.874493861779,,1.0,,,,,1.0,,1.0,18.69,,0,,4.0,,1.0,,
2025-26,14025140,24,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,14.0,9.0,23.0,,,12.0,,,,,,,,,,1.0,,,0.0119748,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,3.0,,,6.5,,,,148.60933255719,,,,,2.0,,17.0,9.0,26.0,67.436007332462,,0,,27.0,,1.0,,
2025-26,14025140,24,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,1.0,1.0,28.0,29.0,,,7.0,7.0,,,,,,,,,1.0,,,0.00013901,,,,0.0,,-0.5575,,,,,,,,,,,90.0,,,,,,,3.0,,,7.3,3.0,3.0,,42.863772039674,1.0,,,1.0,4.0,,3.0,29.0,32.0,-1.0548835507522,,0,1.0,41.0,,,,1.0
2025-26,14025140,24,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025140,24,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025140,24,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,6.0,8.0,14.0,5.0,1.0,9.0,3.0,,,1.0,,,,3.0,9.0,4.0,,,0.00384348,1.1226,1.5418,,0.0,1.0,,,,1.0,,,,,,,,90.0,2.0,,,,,1.0,12.0,1.0,,7.6,,,1.0,60.659777460636,,1.0,,,2.0,,9.0,10.0,19.0,20.123724841858,12.516964528191,4,2.0,37.0,2.0,1.0,,
2025-26,14025140,24,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,24.0,16.0,40.0,5.0,3.0,19.0,2.0,,,,,,,,9.0,6.0,,,0.0223057,,,3.0,0.0,,,,,4.0,,,,,,,,90.0,,,,,,,12.0,1.0,,5.3,,,,164.52490783288,3.0,1.0,4.0,,5.0,,31.0,16.0,47.0,90.397946631714,41.152750819356,0,2.0,72.0,,1.0,,2.0
