season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385708,12,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,7.0,24.0,15.0,39.0,,3.0,3.0,,,,1.0,,,,3.0,11.0,,,0.0339401,0.1421,0.0,1.0,,,,,,,,,90.0,,,,,,,,,7.0,,7.7,,,2.0,1.0,1.0,,,9.0,,27.0,17.0,44.0,2,6.0,63.0,1.0,2.0,,3.0
2022-23,10385708,12,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,False,,,1.0,10.0,12.0,22.0,3.0,,3.0,,,,,,,,4.0,1.0,,,0.0740492,0.0874,0.3528,1.0,,1.0,,,,,1.0,,73.0,1.0,,,,,,,,4.0,,7.2,,,,1.0,,,,1.0,,10.0,15.0,25.0,1,,30.0,1.0,1.0,,
2022-23,10385708,12,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,,24.0,24.0,48.0,2.0,,5.0,,,,,,,1.0,3.0,1.0,,,0.0278994,0.0,0.0,,,,,,,,,,90.0,,2.0,,,,,,,22.0,,7.2,,,,1.0,,4.0,,4.0,,38.0,27.0,61.0,0,1.0,86.0,1.0,,,1.0
2022-23,10385708,12,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,False,,,3.0,11.0,34.0,45.0,1.0,4.0,2.0,,,,,,,,1.0,4.0,,,0.00311612,0.0,0.0,,,,,,,,,,90.0,,,,,,,,,7.0,,7.0,,,,3.0,,,,4.0,,16.0,36.0,52.0,0,,56.0,,,,
2022-23,10385708,12,54,Fulham,Home,828639,200617,Daniel James,daniel-james,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,,2.0,,,0.0044447,0.0,0.0,,,,,,,,,,17.0,,,,,,,,,2.0,,6.6,,,,,,1.0,,1.0,,6.0,1.0,6.0,0,,10.0,,2.0,,
2022-23,10385708,12,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,1.0,,,,,,,,,9.0,,,,,,,,,,,6.5,,,,,,,,,,,,,0,,,,,,
2022-23,10385708,12,54,Fulham,Home,1134729,515024,Luke Harris,luke-harris,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,1.0,,,,0.00231737,0.0,0.0,1.0,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,2.0,3.0,0,,4.0,,,,
2022-23,10385754,13,54,Fulham,Away,31417,47431,Willian,willian,M,False,,,3.0,15.0,10.0,25.0,2.0,,9.0,1.0,,,,,,2.0,6.0,8.0,,,0.18678,0.4657,0.966,2.0,,1.0,,,,1.0,1.0,,89.0,1.0,,,,,,,,11.0,,8.1,,,,,5.0,1.0,,4.0,1.0,20.0,11.0,30.0,1,1.0,47.0,3.0,2.0,5.0,1.0
2022-23,10385754,13,54,Fulham,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2022-23,10385754,13,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,1.48e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,10385754,13,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,2.0,2.0,18.0,20.0,,,9.0,,,,,,,,,,,,0.00097658,0.0,0.0,,,,0.52,1.0,,,,,90.0,,,,,,,,,7.0,,6.5,2.0,3.0,,,,,,9.0,,9.0,18.0,27.0,0,,38.0,,,,
2022-23,10385754,13,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,False,,,4.0,7.0,36.0,43.0,,,6.0,,,,,,,1.0,1.0,,,,0.00308741,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,,9.0,,6.7,,,,5.0,,,,7.0,,12.0,39.0,51.0,0,,60.0,,,,
2022-23,10385754,13,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,2.0,1.0,3.0,2.0,,1.0,,,,,,,2.0,7.0,3.0,,,0.00088807,0.0,0.0,,,,,,,,,,27.0,,,,,,,,,7.0,,6.0,,,,,5.0,,,,,2.0,1.0,3.0,0,,16.0,1.0,1.0,2.0,
2022-23,10385754,13,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,,,,10.0,8.0,18.0,,,7.0,,,,1.0,,,,4.0,6.0,,,0.00536163,0.0428,0.4889,3.0,,1.0,,,,,,,90.0,1.0,,,,,,,,28.0,,6.9,,,,3.0,3.0,1.0,,8.0,,25.0,14.0,38.0,1,3.0,70.0,2.0,1.0,2.0,2.0
2022-23,10385754,13,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,6.0,7.0,13.0,7.0,6.0,4.0,1.0,,1.0,,,,3.0,11.0,6.0,,1.0,0.00329603,0.3162,0.0923,1.0,,1.0,,,,,1.0,,89.0,1.0,,,,,,,,12.0,,7.2,,,1.0,,,,,,3.0,12.0,9.0,21.0,3,,34.0,1.0,,,
2022-23,10385754,13,54,Fulham,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,5.0,,2.0,16.0,1.0,12.0,1.0,,3.0,2.0,1.0,,,,,1.0,3.0,3.0,,,0.234321,0.4753,0.6029,,2.0,,,,,1.0,4.0,,90.0,1.0,,,,,,,,11.0,,8.1,,,,,2.0,7.0,,2.0,,21.0,4.0,18.0,1,,40.0,,2.0,1.0,
2022-23,10385754,13,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,6.0,11.0,27.0,38.0,,7.0,5.0,,,,,,,,1.0,9.0,,,0.00770825,0.0822,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,,19.0,,7.0,,,1.0,4.0,1.0,,,12.0,,22.0,32.0,54.0,1,2.0,67.0,,,,1.0
2022-23,10385754,13,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,8.0,3.0,11.0,1.0,,3.0,,,2.0,,,,1.0,2.0,1.0,,,0.00228495,0.0795,0.0,,,,,,,,,,63.0,,,,,,,,,7.0,,6.4,,,,,,1.0,,2.0,,10.0,6.0,15.0,2,,25.0,1.0,1.0,,
2022-23,10385754,13,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,54,Fulham,Away,361332,168765,Joshua Onomah,joshua-onomah,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,2.0,8.0,19.0,27.0,,1.0,5.0,,,,2.0,,,1.0,5.0,7.0,,,0.00716235,0.0657,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,,10.0,,7.0,,,1.0,2.0,1.0,1.0,,2.0,,9.0,23.0,31.0,1,5.0,53.0,2.0,1.0,,3.0
2022-23,10385754,13,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,False,2.0,,2.0,15.0,8.0,21.0,1.0,2.0,7.0,1.0,1.0,,1.0,,,,2.0,9.0,,,0.303045,0.322,0.0,,1.0,,,,,,3.0,,89.0,1.0,1.0,,,,,,,13.0,,7.7,,,,1.0,2.0,4.0,,5.0,,20.0,15.0,31.0,1,3.0,49.0,1.0,2.0,2.0,2.0
2022-23,10385754,13,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,2.0,,2.0,13.0,12.0,23.0,,1.0,9.0,,,,,,,1.0,2.0,6.0,,,0.139522,0.0,0.0,1.0,,,,,,4.0,1.0,,90.0,,,,,,,,,16.0,,6.9,,,,1.0,1.0,2.0,,7.0,,17.0,18.0,33.0,0,2.0,59.0,1.0,2.0,1.0,
2022-23,10385754,13,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,2.0,3.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,1.0,,,,,1.0,,1.0,0,,7.0,,,,
2022-23,10385754,13,54,Fulham,Away,1134729,515024,Luke Harris,luke-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,54,Fulham,Home,31417,47431,Willian,willian,M,False,1.0,,4.0,35.0,6.0,40.0,,,7.0,,1.0,,,,,1.0,1.0,2.0,,,0.112598,0.7769,1.0024,,,,,,,,4.0,,90.0,3.0,,,,,,,,13.0,,7.5,,,1.0,1.0,1.0,4.0,,5.0,,42.0,6.0,44.0,4,,64.0,5.0,1.0,1.0,
2022-23,10385378,14,54,Fulham,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,7.0,2.0,9.0,,,1.0,,,1.0,,,,,,1.0,,,0.0239962,0.0726,0.0,,,,,,,,1.0,,14.0,,,,,,,,,3.0,,6.8,,,,,1.0,2.0,,,,10.0,2.0,10.0,1,,15.0,,,1.0,
2022-23,10385378,14,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,6.0,5.0,35.0,40.0,,,9.0,,,,,,,,,,,,0.00164488,0.0,0.0,,,,0.3577,,,,,,90.0,,,,,,,,,4.0,,8.0,4.0,4.0,,,,,1.0,10.0,,9.0,35.0,44.0,0,,55.0,,,,
2022-23,10385378,14,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,False,,,6.0,14.0,54.0,68.0,3.0,5.0,5.0,,,,1.0,,,,4.0,6.0,,,0.00721728,0.0325,0.0,,,,,,,,,,90.0,,,,,,,,,13.0,,7.0,,,1.0,1.0,,1.0,,10.0,,20.0,61.0,80.0,1,1.0,86.0,,,,
2022-23,10385378,14,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,False,,,,9.0,2.0,11.0,3.0,,4.0,,,,1.0,,,1.0,6.0,3.0,,,0.0722782,0.0,0.0,,,,,,,1.0,1.0,,67.0,,,,,,,,,9.0,,6.5,,,,1.0,3.0,3.0,,,,14.0,2.0,13.0,0,,26.0,2.0,1.0,2.0,
2022-23,10385378,14,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,1.0,,4.0,9.0,10.0,18.0,2.0,1.0,5.0,,,1.0,1.0,,,1.0,8.0,3.0,,,0.0393035,0.3282,0.0926,3.0,,,,,,1.0,1.0,,76.0,1.0,,,,,,,,11.0,,7.0,,,,1.0,1.0,4.0,,4.0,,17.0,10.0,23.0,2,2.0,49.0,,,,
2022-23,10385378,14,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,1.0,,,3.0,4.0,6.0,,,,,,,,,,,,1.0,,,0.0498128,0.0,0.0,,,,,,,,1.0,,14.0,,,,,,,,,2.0,,6.8,,,,,,2.0,,,,5.0,4.0,7.0,0,1.0,11.0,,,,1.0
2022-23,10385378,14,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,3.0,17.0,4.0,21.0,3.0,5.0,2.0,,,4.0,1.0,,,4.0,13.0,6.0,,,0.111562,0.4992,0.3035,4.0,,,,,,,2.0,,90.0,1.0,,,,,,,,18.0,,6.9,,,5.0,,1.0,,,4.0,,25.0,5.0,30.0,10,,53.0,4.0,1.0,,
2022-23,10385378,14,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,5.0,,,22.0,3.0,20.0,,1.0,1.0,,,,,,,1.0,4.0,3.0,,,0.35024,0.0284,0.0,1.0,,,,,,,7.0,,76.0,,,,,,,,,18.0,,7.3,,,1.0,,2.0,10.0,,2.0,,36.0,4.0,30.0,1,,48.0,,2.0,,
2022-23,10385378,14,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,6.0,1.0,7.0,,1.0,,,,,,,,1.0,2.0,1.0,,,0.0198297,0.0455,0.0,1.0,,,,,,,1.0,,23.0,,,,,,,,,5.0,,6.6,,,1.0,,,3.0,,,,10.0,1.0,8.0,1,,14.0,,,,
2022-23,10385378,14,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,1.0,13.0,9.0,22.0,1.0,2.0,10.0,,,,1.0,,,,2.0,7.0,,,0.00633355,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,,11.0,,7.2,,,,2.0,,,,3.0,,17.0,12.0,29.0,0,4.0,43.0,4.0,1.0,,3.0
2022-23,10385378,14,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,False,,,2.0,22.0,9.0,31.0,,1.0,,,,2.0,1.0,,,,1.0,2.0,,,0.107936,0.1505,0.2422,,,,,,,,2.0,,90.0,1.0,,,,,,,,6.0,,7.1,,,1.0,1.0,,,,3.0,,26.0,11.0,37.0,4,1.0,47.0,,,,
2022-23,10385378,14,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,3.0,,,21.0,22.0,40.0,,2.0,7.0,,,,,,,1.0,2.0,5.0,,,0.145051,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,,16.0,,7.3,,,,,1.0,5.0,,4.0,,29.0,26.0,50.0,0,1.0,75.0,2.0,1.0,1.0,1.0
2022-23,10385378,14,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,False,,,9.0,17.0,36.0,53.0,,3.0,6.0,,,,,,,,,6.0,,,0.00901276,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,6.0,,7.5,,,,1.0,,,,10.0,,19.0,39.0,58.0,0,2.0,66.0,,1.0,,1.0
2022-23,10385378,14,54,Fulham,Home,828639,200617,Daniel James,daniel-james,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,54,Fulham,Home,1134729,515024,Luke Harris,luke-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385385,15,54,Fulham,Away,31417,47431,Willian,willian,M,False,,,,10.0,10.0,20.0,1.0,,3.0,,,,1.0,,,,3.0,2.0,,,0.00527551,0.0,0.0,,,,,,,,1.0,,80.0,,,,,,,,,7.0,,6.6,,,,,1.0,,,,,13.0,11.0,24.0,0,2.0,33.0,2.0,,,
2022-23,10385385,15,54,Fulham,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385385,15,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,1.0,,1.0,8.0,4.0,11.0,1.0,,1.0,,,,,,,,2.0,,,,0.0230763,0.0,0.0,,,,,,,,1.0,,14.0,,,,,,,,,2.0,,6.5,,,,,1.0,1.0,,1.0,,8.0,4.0,11.0,0,,15.0,1.0,,,
2022-23,10385385,15,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,7.0,2.0,18.0,20.0,,2.0,10.0,,,,,,,,,2.0,,,0.00032923,0.0,0.0,,,,-0.2295,1.0,,,,,90.0,,,,,1.0,,,,6.0,1.0,6.8,1.0,3.0,,2.0,,,,13.0,,8.0,18.0,26.0,0,,41.0,,,,
2022-23,10385385,15,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,False,,,2.0,6.0,37.0,43.0,3.0,1.0,3.0,,,,1.0,,,,4.0,1.0,,,0.00153116,0.0,0.0,,,,,,,,,,90.0,,3.0,,,,,,,7.0,,6.6,,,,2.0,,,,6.0,,11.0,38.0,49.0,0,,56.0,1.0,,,
2022-23,10385385,15,54,Fulham,Away,135775,89068,Layvin Kurzawa,layvin-kurzawa,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385385,15,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,,,,7.0,8.0,15.0,1.0,1.0,,,,,,,,,7.0,5.0,,,0.0158625,0.0317,0.317,6.0,,,,,,3.0,,,90.0,1.0,,,,,,,,5.0,,6.8,,,,3.0,,1.0,,,,8.0,11.0,18.0,1,3.0,37.0,,1.0,,3.0
2022-23,10385385,15,54,Fulham,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,2.0,1.0,3.0,2.0,,,,,,,,,,2.0,,,,0.0108921,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,1.0,,6.2,,,,,,1.0,,,,3.0,1.0,3.0,0,,4.0,,,,
2022-23,10385385,15,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,,,2.0,4.0,6.0,10.0,,,7.0,,,,1.0,,,2.0,6.0,1.0,,,0.00171356,0.7884,0.9922,,,1.0,,,,,,,88.0,1.0,1.0,,,,,,,13.0,,6.2,,,,,3.0,,,3.0,,6.0,10.0,16.0,1,,29.0,2.0,1.0,,
2022-23,10385385,15,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385385,15,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,8.0,8.0,16.0,,,5.0,,,,,,,,2.0,3.0,,,0.00444525,0.125,0.0,2.0,,,,,,1.0,,,76.0,,,,,,,,1.0,8.0,,7.1,,,1.0,,,1.0,,2.0,,10.0,12.0,21.0,1,1.0,33.0,2.0,2.0,,1.0
2022-23,10385385,15,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385385,15,54,Fulham,Away,361332,168765,Joshua Onomah,joshua-onomah,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385385,15,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,2.0,7.0,6.0,13.0,,1.0,1.0,,,,1.0,,,,4.0,4.0,,,0.00400153,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,,6.0,,6.6,,,,2.0,2.0,,,2.0,,8.0,8.0,16.0,0,3.0,29.0,1.0,,,3.0
2022-23,10385385,15,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,1.0,6.0,12.0,18.0,,,6.0,,,,,,,,2.0,3.0,,,0.00862258,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,,6.0,,6.5,,,,2.0,1.0,1.0,,4.0,,9.0,13.0,21.0,0,2.0,33.0,1.0,1.0,,1.0
2022-23,10385385,15,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,2.0,8.0,19.0,27.0,1.0,,6.0,,,,,,,1.0,5.0,1.0,,,0.00167934,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,1.0,,,,,14.0,,5.9,,,,3.0,2.0,1.0,,5.0,,12.0,23.0,34.0,0,1.0,57.0,1.0,,,
2022-23,10385385,15,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,3.0,27.0,30.0,1.0,3.0,3.0,,,1.0,1.0,,,,2.0,6.0,,,0.00124442,0.0066,0.0,,,,,,,,,,90.0,,1.0,,,,,,,8.0,,6.7,,,,6.0,,,,3.0,,8.0,30.0,38.0,1,3.0,50.0,,,,3.0
2022-23,10385385,15,54,Fulham,Away,828639,200617,Daniel James,daniel-james,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,1.002e-05,0.0,0.0,,,,,,,,,,14.0,,,,,,,,,2.0,,6.4,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,1.0,,
2022-23,10385385,15,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,False,,,,2.0,2.0,4.0,1.0,2.0,,,,,,,,1.0,4.0,2.0,,,0.165402,0.0,0.0,,,,,,,,,,76.0,,,,,,,,,13.0,,6.4,,,,1.0,2.0,,,,,8.0,4.0,12.0,0,,20.0,2.0,,,
2022-23,10385385,15,54,Fulham,Away,1134729,515024,Luke Harris,luke-harris,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,0.0002397,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,,,6.4,,,,,,,,,,1.0,2.0,3.0,0,,3.0,,,,
2022-23,10385399,16,54,Fulham,Home,31417,47431,Willian,willian,M,False,,,2.0,20.0,10.0,30.0,,,3.0,,,,,,,,,2.0,,,0.0413494,0.0704,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,,,15.0,,6.9,,,2.0,,1.0,2.0,,3.0,,30.0,10.0,38.0,2,,51.0,5.0,1.0,1.0,
2022-23,10385399,16,54,Fulham,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,2.0,,1.0,29.0,20.0,47.0,,1.0,3.0,1.0,,1.0,,,,1.0,2.0,2.0,,,0.372356,0.0617,0.0,1.0,,,,,,,2.0,,89.0,,1.0,,,,,,,10.0,,7.5,,,1.0,,,3.0,,1.0,,34.0,22.0,53.0,2,1.0,66.0,2.0,,,
2022-23,10385399,16,54,Fulham,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,6.0,3.0,31.0,34.0,,,15.0,,,,,,,,,,,,0.00112263,0.0,0.0,,,,1.0837,,,,,,90.0,,,,,,,,,9.0,,7.9,4.0,8.0,,1.0,,,1.0,15.0,,9.0,34.0,43.0,0,,64.0,,,,
2022-23,10385399,16,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,False,,,4.0,15.0,43.0,58.0,,3.0,4.0,,1.0,,,,,,,6.0,,,0.00828005,0.125,0.0697,,,,,,,2.0,,,90.0,1.0,,,,,,,,9.0,,6.8,,,,4.0,1.0,,,9.0,,24.0,43.0,67.0,1,1.0,78.0,,1.0,1.0,
2022-23,10385399,16,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,1.0,,1.0,18.0,12.0,29.0,2.0,,8.0,,,,,,,,4.0,4.0,,,0.0377859,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,,15.0,,6.2,,,,,1.0,3.0,,7.0,,29.0,14.0,40.0,0,2.0,60.0,,2.0,,1.0
2022-23,10385399,16,54,Fulham,Home,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,1.0,15.0,9.0,23.0,1.0,2.0,5.0,,,,,,,1.0,5.0,3.0,,,0.0807559,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,,30.0,,6.6,,,,,1.0,15.0,,2.0,,37.0,12.0,34.0,0,1.0,60.0,2.0,,,
2022-23,10385399,16,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,,,2.0,11.0,5.0,16.0,,1.0,2.0,,,,,,,1.0,1.0,3.0,,,0.0185715,0.0661,0.0731,,,,,,,,,,59.0,1.0,,,,,,,,9.0,,6.9,,,,,1.0,1.0,,2.0,1.0,16.0,7.0,22.0,1,1.0,29.0,1.0,,1.0,
2022-23,10385399,16,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,54,Fulham,Home,361332,168765,Joshua Onomah,joshua-onomah,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2022-23,10385399,16,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,,19.0,19.0,38.0,1.0,2.0,6.0,,,,1.0,,,,4.0,12.0,,,0.0144113,0.0934,0.0398,2.0,,,,,,2.0,,,90.0,1.0,,,,,,,,11.0,,7.5,,,1.0,1.0,1.0,,,6.0,,27.0,21.0,48.0,2,9.0,67.0,,1.0,,4.0
