matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
2367638,11.0,2023-11-04 15:00:00,21,West Ham,Away,127.0,17.0,,3.0,3.0,2.0,,141.0,6.0,,3.0,5.0,2.0,26.0,265.0,,,18.0,26.0,17.0,8.0,1.0,1.0,,,,,1.0,,,,10.0,,,,1.0,,,8.0,11.0,6.0,9.0,3.0,,52.0,44.0,2.0,2.0,1.0,1.0,9.0,2.0,5.0,,,3.0,9.0,7.0,,4.0,,53.0,45.0,1.0,25.0,13.0,,,60.0,14.0,12.0,1.0,4.0,4.0,,151.0,1.0,,1.0,1.0,,,11.0,,,2.0,,,,,1.0,13.0,1.0,11.0,11.0,2.0,3.0,77.0,60.0,22.0,4.0,1.0,7.0,3.0,2.0,348.0,,,4.0,1.0,1.0,50.0,55.0,38.0,,,,,,156.0,156.0,6.0,20.0,15.0,40.6,1.0,3.0,,,18.0,0.0,,,,93.0,,2.0,2.0,,1.0,,8.0,,,2.0,77.0,249.0,9.0,10.0,157.0,37.0,25.0,8.0,3.0,23.0,20.0,,124.0,7.0,239.0,,,31.0,3.0,68.0,,373.0,1.0,0.0,12.0,13.0,,26.0,4.0,561.0,27.0,10.0,3.0,3.0,8.0,0.0
2367656,12.0,2023-11-12 14:00:00,21,West Ham,Home,255.0,19.0,2.0,6.0,4.0,2.0,2.0,190.0,3.0,,5.0,6.0,6.0,27.0,439.0,,,14.0,19.0,17.0,7.0,2.0,3.0,2.0,1.0,,1.0,,,1.0,,10.0,,,1.0,,,2.0,5.0,8.0,2.0,8.0,8.0,,105.0,61.0,2.0,2.0,1.0,,8.0,6.0,1.0,,,9.0,14.0,4.0,,6.0,2.0,45.0,52.0,,26.0,15.0,,,68.0,9.0,12.0,1.0,2.0,2.0,1.0,176.0,2.0,2.0,2.0,,2.0,,3.0,,,1.0,1.0,,,,1.0,15.0,1.0,6.0,6.0,1.0,6.0,104.0,78.0,56.0,4.0,2.0,1.0,10.0,6.0,500.0,,,3.0,2.0,,72.0,77.0,31.0,,,,,,131.0,131.0,4.0,22.0,29.0,54.3,1.0,,3.0,1.0,23.0,0.0,,,,131.0,2.0,1.0,3.0,,,2.0,4.0,,,3.0,97.0,426.0,8.0,11.0,272.0,40.0,26.0,15.0,8.0,28.0,20.0,2.0,140.0,5.0,272.0,2.0,,17.0,7.0,56.0,1.0,516.0,,0.0,16.0,19.0,1.0,16.0,2.0,706.0,20.0,9.0,4.0,9.0,12.0,0.0
2367659,13.0,2023-11-25 15:00:00,21,West Ham,Away,204.0,16.0,2.0,9.0,7.0,,1.0,164.0,4.0,,5.0,6.0,1.0,24.0,359.0,,1.0,20.0,20.0,22.0,7.0,1.0,3.0,,,,,,,,,4.0,,,,,,1.0,4.0,8.0,3.0,10.0,1.0,,79.0,59.0,2.0,1.0,1.0,3.0,6.0,5.0,5.0,,,5.0,6.0,7.0,,9.0,2.0,48.0,66.0,3.0,9.0,5.0,,1.0,61.0,7.0,11.0,,,2.0,,160.0,1.0,,1.0,,1.0,,9.0,,,,1.0,,,,1.0,5.0,,7.0,7.0,,5.0,123.0,76.0,40.0,4.0,1.0,2.0,7.0,3.0,451.0,,,,2.0,,77.0,58.0,31.0,1.0,1.0,1.0,,,162.0,162.0,5.0,21.0,28.0,49.1,,,3.0,,19.0,0.0,,,,111.0,3.0,1.0,4.0,,2.0,,3.0,1.0,,2.0,51.0,344.0,6.0,9.0,233.0,47.0,9.0,21.0,4.0,19.0,15.0,,103.0,9.0,259.0,1.0,,21.0,1.0,65.0,1.0,473.0,1.0,0.0,11.0,20.0,1.0,24.0,3.0,658.0,23.0,14.0,13.0,5.0,14.0,0.0
2367677,14.0,2023-12-03 14:00:00,21,West Ham,Home,234.0,29.0,1.0,6.0,5.0,1.0,,221.0,5.0,,4.0,4.0,7.0,26.0,449.0,1.0,2.0,18.0,27.0,29.0,6.0,,1.0,,,,1.0,,,,,6.0,,,,,,,10.0,5.0,4.0,5.0,4.0,,95.0,73.0,2.0,2.0,,3.0,12.0,2.0,6.0,,,2.0,11.0,10.0,,18.0,,72.0,62.0,3.0,16.0,4.0,1.0,,71.0,17.0,7.0,,1.0,,1.0,194.0,1.0,,1.0,1.0,,,5.0,,,1.0,,,,,1.0,4.0,,9.0,9.0,,4.0,136.0,96.0,59.0,3.0,1.0,3.0,4.0,3.0,544.0,,,4.0,2.0,,66.0,87.0,29.0,,,,,,178.0,178.0,1.0,34.0,34.0,54.5,,2.0,,,27.0,0.0,,,,132.0,,1.0,1.0,,,,4.0,,,1.0,97.0,437.0,12.0,7.0,270.0,47.0,16.0,14.0,2.0,23.0,21.0,,137.0,7.0,310.0,,,30.0,8.0,63.0,2.0,557.0,1.0,0.0,9.0,17.0,2.0,26.0,2.0,767.0,21.0,18.0,9.0,2.0,12.0,0.0
2367685,15.0,2023-12-07 20:15:00,21,West Ham,Away,102.0,23.0,1.0,4.0,3.0,1.0,,86.0,5.0,,6.0,4.0,1.0,24.0,184.0,,,7.0,11.0,8.0,5.0,,3.0,,,,,,,,,8.0,,,,,1.0,,11.0,16.0,7.0,7.0,4.0,,42.0,63.0,1.0,1.0,2.0,1.0,11.0,2.0,8.0,1.0,,4.0,9.0,2.0,,9.0,1.0,47.0,45.0,1.0,27.0,8.0,,,23.0,12.0,10.0,1.0,,,,116.0,,,,,,,10.0,,,2.0,1.0,,,,2.0,8.0,1.0,15.0,15.0,5.0,6.0,42.0,45.0,23.0,8.0,1.0,2.0,3.0,5.0,224.0,,,7.0,,,46.0,34.0,13.0,,,,,,122.0,122.0,4.0,35.0,14.0,25.0,1.0,,3.0,2.0,19.0,0.0,,,,51.0,5.0,1.0,5.0,,1.0,,4.0,,,1.0,46.0,167.0,11.0,5.0,136.0,28.0,27.0,13.0,4.0,15.0,11.0,,59.0,2.0,130.0,1.0,,20.0,1.0,51.0,6.0,251.0,,0.0,11.0,23.0,,12.0,3.0,449.0,11.0,15.0,4.0,4.0,15.0,0.0
2367692,16.0,2023-12-10 14:00:00,21,West Ham,Away,218.0,14.0,,2.0,2.0,1.0,,144.0,6.0,,8.0,,6.0,21.0,360.0,,1.0,13.0,14.0,5.0,6.0,,1.0,,,1.0,1.0,,,,,6.0,,,,,,,10.0,9.0,5.0,5.0,4.0,,74.0,57.0,2.0,2.0,,,12.0,1.0,10.0,,,6.0,10.0,2.0,,11.0,1.0,54.0,29.0,,14.0,4.0,,,51.0,10.0,5.0,,1.0,,1.0,140.0,,,,,,,8.0,,,,1.0,,,,1.0,4.0,,12.0,12.0,2.0,8.0,109.0,61.0,38.0,3.0,,1.0,5.0,5.0,411.0,,,1.0,2.0,,64.0,49.0,20.0,,,,,,127.0,127.0,10.0,16.0,22.0,36.8,,,,1.0,20.0,0.0,,,,107.0,2.0,1.0,3.0,,1.0,,3.0,,,5.0,54.0,344.0,12.0,6.0,238.0,35.0,14.0,19.0,6.0,18.0,12.0,,87.0,5.0,210.0,1.0,,10.0,6.0,49.0,,430.0,,0.0,9.0,10.0,1.0,17.0,1.0,604.0,10.0,14.0,9.0,6.0,7.0,0.0
2367707,17.0,2023-12-17 14:00:00,21,West Ham,Home,152.0,19.0,1.0,3.0,2.0,1.0,,194.0,4.0,,4.0,6.0,2.0,28.0,343.0,,,20.0,16.0,21.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,,,,,8.0,,,,,1.0,,12.0,7.0,7.0,6.0,7.0,,66.0,67.0,1.0,,1.0,,5.0,4.0,8.0,,,6.0,4.0,4.0,,18.0,1.0,59.0,66.0,,25.0,11.0,,,62.0,12.0,15.0,1.0,3.0,1.0,2.0,180.0,3.0,,1.0,3.0,,3.0,4.0,,,3.0,3.0,,,,1.0,11.0,1.0,10.0,10.0,3.0,4.0,92.0,65.0,37.0,6.0,2.0,3.0,7.0,4.0,412.0,,,7.0,,,86.0,74.0,20.0,,,,,,144.0,144.0,5.0,24.0,30.0,44.2,1.0,,,1.0,22.0,0.0,,,,95.0,1.0,2.0,3.0,,,3.0,5.0,1.0,,4.0,101.0,328.0,5.0,10.0,176.0,30.0,25.0,19.0,5.0,14.0,9.0,6.0,139.0,7.0,271.0,3.0,,29.0,5.0,63.0,1.0,433.0,,0.0,13.0,18.0,,21.0,3.0,650.0,17.0,16.0,12.0,6.0,12.0,0.0
2367716,18.0,2023-12-23 12:30:00,21,West Ham,Home,118.0,16.0,1.0,3.0,2.0,3.0,1.0,140.0,6.0,,2.0,5.0,7.0,24.0,255.0,,1.0,12.0,18.0,10.0,3.0,2.0,2.0,,,,,,,,,9.0,,,,,,1.0,8.0,7.0,4.0,10.0,2.0,,56.0,49.0,2.0,1.0,2.0,3.0,8.0,3.0,4.0,,,4.0,9.0,,,9.0,1.0,52.0,52.0,3.0,27.0,11.0,,1.0,51.0,13.0,14.0,1.0,3.0,4.0,,151.0,1.0,,1.0,1.0,,,7.0,,,2.0,1.0,,,,1.0,11.0,,7.0,7.0,,3.0,55.0,54.0,29.0,4.0,1.0,1.0,5.0,5.0,300.0,,,2.0,,,61.0,45.0,25.0,,,,,,123.0,123.0,2.0,21.0,21.0,34.5,,,,,16.0,0.0,,,,59.0,1.0,2.0,3.0,,2.0,,4.0,,,2.0,62.0,240.0,8.0,6.0,134.0,32.0,27.0,20.0,4.0,17.0,13.0,,91.0,9.0,204.0,1.0,,24.0,7.0,58.0,1.0,321.0,,0.0,12.0,19.0,1.0,15.0,2.0,523.0,16.0,18.0,9.0,4.0,17.0,0.0
2367719,19.0,2023-12-28 20:15:00,21,West Ham,Away,121.0,8.0,2.0,2.0,,2.0,,65.0,11.0,,1.0,6.0,,20.0,184.0,,,9.0,17.0,12.0,,,1.0,,,,,,,,,3.0,,1.0,,,,,7.0,18.0,12.0,4.0,2.0,,55.0,54.0,1.0,1.0,1.0,5.0,10.0,2.0,5.0,,,3.0,2.0,2.0,1.0,11.0,3.0,50.0,48.0,5.0,38.0,20.0,,,32.0,8.0,7.0,,2.0,1.0,,129.0,2.0,1.0,2.0,1.0,1.0,,16.0,,,1.0,,,,,,20.0,,8.0,8.0,2.0,1.0,36.0,57.0,18.0,10.0,1.0,,2.0,3.0,234.0,,,10.0,1.0,,30.0,40.0,16.0,,,,,1.0,129.0,129.0,,33.0,10.0,25.9,,,,,20.0,0.0,,,,45.0,6.0,2.0,8.0,,,,1.0,1.0,,1.0,23.0,168.0,10.0,2.0,144.0,27.0,38.0,14.0,3.0,8.0,5.0,,50.0,4.0,129.0,1.0,,22.0,1.0,63.0,1.0,265.0,,0.0,6.0,24.0,3.0,17.0,0.0,475.0,13.0,12.0,5.0,3.0,11.0,0.0
2367736,20.0,2024-01-02 19:30:00,21,West Ham,Home,169.0,18.0,,3.0,3.0,,1.0,145.0,8.0,,5.0,4.0,2.0,25.0,311.0,,,13.0,11.0,8.0,3.0,,1.0,,,,,,,,,5.0,,,,,,,3.0,17.0,5.0,4.0,2.0,,69.0,52.0,1.0,2.0,,1.0,6.0,,3.0,,,2.0,8.0,6.0,,6.0,2.0,30.0,37.0,1.0,24.0,10.0,,,50.0,4.0,6.0,,,1.0,,147.0,,,,,,,10.0,,,,,,,,,10.0,,14.0,14.0,2.0,6.0,91.0,49.0,26.0,,,3.0,,2.0,365.0,,,5.0,3.0,,60.0,63.0,19.0,,,,,,113.0,113.0,1.0,23.0,19.0,31.4,,,,,14.0,0.0,,,,75.0,6.0,2.0,8.0,,2.0,,4.0,,,1.0,66.0,297.0,6.0,3.0,187.0,32.0,24.0,11.0,2.0,17.0,15.0,,99.0,3.0,212.0,,,19.0,2.0,53.0,3.0,382.0,1.0,0.0,6.0,18.0,1.0,17.0,1.0,557.0,19.0,5.0,5.0,2.0,14.0,0.0
2367747,21.0,2024-01-21 14:00:00,21,West Ham,Away,157.0,14.0,1.0,3.0,2.0,3.0,2.0,119.0,5.0,,5.0,5.0,3.0,17.0,273.0,,,17.0,20.0,21.0,8.0,3.0,1.0,1.0,,,,,,,,10.0,1.0,,,,,3.0,9.0,12.0,9.0,14.0,2.0,,49.0,53.0,1.0,1.0,2.0,1.0,8.0,6.0,15.0,,,1.0,4.0,,,10.0,1.0,59.0,56.0,1.0,21.0,11.0,,,55.0,10.0,10.0,,3.0,3.0,,152.0,,,,,,,8.0,,,1.0,2.0,,,,1.0,11.0,,11.0,11.0,2.0,5.0,88.0,69.0,26.0,4.0,2.0,5.0,6.0,5.0,350.0,,,8.0,,,45.0,54.0,20.0,1.0,1.0,1.0,,1.0,143.0,143.0,3.0,22.0,20.0,42.6,,2.0,,,16.0,0.0,,,,81.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,,,3.0,65.0,260.0,8.0,11.0,189.0,28.0,21.0,14.0,1.0,8.0,7.0,1.0,106.0,6.0,189.0,3.0,,25.0,3.0,53.0,2.0,370.0,3.0,1.0,16.0,18.0,,24.0,1.0,577.0,35.0,15.0,7.0,1.0,8.0,0.0
2367754,22.0,2024-02-01 19:30:00,21,West Ham,Home,199.0,11.0,1.0,5.0,4.0,1.0,2.0,162.0,4.0,,4.0,13.0,9.0,22.0,356.0,,,18.0,19.0,24.0,5.0,2.0,,,,,,,,,,6.0,1.0,,,,,2.0,11.0,7.0,2.0,7.0,2.0,,75.0,72.0,1.0,1.0,1.0,,14.0,3.0,7.0,,1.0,1.0,11.0,5.0,,9.0,2.0,58.0,74.0,,26.0,12.0,1.0,,51.0,13.0,11.0,,4.0,3.0,,170.0,,,,,,,6.0,,,,,,,,1.0,12.0,,5.0,5.0,,4.0,102.0,72.0,40.0,5.0,1.0,3.0,4.0,3.0,432.0,,,2.0,4.0,,89.0,51.0,21.0,,,,,1.0,161.0,161.0,4.0,28.0,35.0,48.8,,,1.0,,30.0,0.0,,,,104.0,3.0,,3.0,,,,3.0,,,2.0,72.0,342.0,14.0,7.0,233.0,25.0,26.0,24.0,1.0,20.0,19.0,,104.0,8.0,238.0,,,45.0,10.0,68.0,1.0,451.0,,0.0,9.0,27.0,1.0,24.0,1.0,679.0,15.0,19.0,12.0,1.0,19.0,0.0
2367765,23.0,2024-02-04 14:00:00,21,West Ham,Away,151.0,18.0,2.0,6.0,4.0,1.0,,276.0,6.0,,3.0,,6.0,19.0,421.0,1.0,1.0,17.0,12.0,8.0,11.0,3.0,8.0,1.0,,,1.0,,,,,12.0,,,,,,1.0,4.0,7.0,5.0,13.0,9.0,,86.0,48.0,,,,1.0,7.0,8.0,9.0,,,8.0,15.0,7.0,,8.0,1.0,44.0,48.0,1.0,18.0,8.0,,,73.0,5.0,10.0,,4.0,2.0,1.0,147.0,,,,,,,6.0,,,,1.0,,,,,8.0,,11.0,11.0,1.0,3.0,112.0,54.0,33.0,5.0,,5.0,9.0,3.0,464.0,,,2.0,3.0,,75.0,105.0,29.0,,,,,,120.0,120.0,2.0,27.0,16.0,48.9,,,,,21.0,0.0,,,,137.0,,2.0,2.0,,,1.0,11.0,1.0,,3.0,135.0,405.0,7.0,14.0,167.0,28.0,18.0,24.0,8.0,32.0,24.0,1.0,163.0,3.0,347.0,1.0,,15.0,7.0,39.0,,482.0,1.0,0.0,22.0,16.0,1.0,19.0,1.0,689.0,23.0,10.0,14.0,8.0,11.0,0.0
2367776,24.0,2024-02-11 14:00:00,21,West Ham,Home,112.0,14.0,,,,2.0,,99.0,4.0,,5.0,3.0,5.0,17.0,211.0,,,13.0,13.0,11.0,1.0,,,,,,,,,,,5.0,,,,,,,16.0,18.0,7.0,2.0,3.0,,57.0,40.0,,,,,,4.0,8.0,,,2.0,6.0,4.0,,7.0,3.0,49.0,47.0,,23.0,13.0,,,44.0,17.0,11.0,,,,,123.0,,,,,,,10.0,,,,,,,,,13.0,,5.0,5.0,1.0,5.0,57.0,57.0,21.0,6.0,,,1.0,1.0,256.0,,,3.0,1.0,,43.0,57.0,14.0,1.0,1.0,1.0,,,117.0,117.0,3.0,19.0,11.0,29.5,,,,,10.0,0.0,,,,50.0,5.0,1.0,6.0,,,,,,,3.0,44.0,193.0,,1.0,133.0,33.0,23.0,9.0,2.0,12.0,10.0,,75.0,5.0,166.0,,,24.0,5.0,60.0,2.0,287.0,1.0,0.0,5.0,21.0,,15.0,4.0,432.0,7.0,12.0,4.0,2.0,11.0,0.0
2367785,25.0,2024-02-17 15:00:00,21,West Ham,Away,167.0,15.0,1.0,3.0,2.0,1.0,1.0,191.0,4.0,,4.0,3.0,1.0,18.0,355.0,,,12.0,6.0,10.0,3.0,1.0,1.0,,1.0,,1.0,,,,,7.0,,,,,,1.0,15.0,13.0,6.0,6.0,4.0,,77.0,61.0,,,,2.0,5.0,5.0,4.0,,,2.0,13.0,5.0,,11.0,3.0,45.0,46.0,2.0,15.0,7.0,,,79.0,15.0,12.0,,2.0,2.0,1.0,158.0,,,,,,,6.0,,,,,,,,1.0,7.0,,6.0,6.0,1.0,4.0,92.0,75.0,47.0,5.0,,1.0,3.0,3.0,409.0,,,4.0,2.0,,91.0,60.0,22.0,,,,,,132.0,132.0,13.0,22.0,21.0,51.6,,,,2.0,14.0,0.0,,,,103.0,4.0,2.0,6.0,1.0,1.0,,2.0,1.0,,4.0,92.0,338.0,5.0,4.0,182.0,30.0,15.0,17.0,2.0,22.0,20.0,,132.0,3.0,270.0,,,18.0,4.0,46.0,1.0,430.0,,1.0,10.0,17.0,3.0,17.0,4.0,619.0,17.0,9.0,7.0,3.0,12.0,0.0
2367796,26.0,2024-02-26 20:00:00,21,West Ham,Home,107.0,9.0,,8.0,8.0,1.0,1.0,206.0,2.0,,2.0,8.0,10.0,22.0,305.0,,,13.0,15.0,23.0,11.0,,,1.0,,,,,,,,15.0,,,,,,2.0,5.0,9.0,5.0,11.0,6.0,,73.0,59.0,3.0,1.0,2.0,3.0,8.0,1.0,5.0,1.0,,1.0,11.0,1.0,1.0,15.0,2.0,56.0,59.0,3.0,35.0,19.0,,,43.0,5.0,9.0,3.0,5.0,3.0,,166.0,3.0,,3.0,3.0,,1.0,5.0,,,4.0,,,,,,19.0,,17.0,17.0,2.0,2.0,76.0,56.0,32.0,7.0,,8.0,6.0,6.0,377.0,,,6.0,1.0,,102.0,67.0,23.0,,,,,,151.0,151.0,8.0,25.0,20.0,41.3,,,,,19.0,0.0,,,,81.0,4.0,2.0,5.0,,,1.0,10.0,,,2.0,102.0,295.0,8.0,14.0,135.0,19.0,35.0,28.0,1.0,16.0,15.0,2.0,138.0,3.0,277.0,1.0,,31.0,10.0,54.0,2.0,396.0,1.0,0.0,17.0,15.0,,17.0,1.0,628.0,23.0,14.0,12.0,1.0,11.0,0.0
2367800,27.0,2024-03-02 15:00:00,21,West Ham,Away,151.0,15.0,3.0,6.0,3.0,,,160.0,7.0,1.0,11.0,6.0,10.0,20.0,305.0,,3.0,17.0,13.0,21.0,5.0,1.0,3.0,2.0,,,,,,,1.0,9.0,,,,,,,6.0,11.0,11.0,9.0,3.0,,53.0,60.0,2.0,1.0,2.0,3.0,7.0,2.0,7.0,1.0,,5.0,11.0,6.0,1.0,5.0,6.0,33.0,64.0,3.0,30.0,13.0,,,63.0,6.0,9.0,,,,,170.0,3.0,1.0,3.0,2.0,1.0,1.0,9.0,,,2.0,1.0,,,,2.0,13.0,,13.0,13.0,2.0,11.0,87.0,71.0,38.0,4.0,2.0,4.0,5.0,5.0,381.0,,,8.0,6.0,,69.0,61.0,23.0,,1.0,1.0,1.0,,148.0,148.0,4.0,24.0,17.0,45.0,,,3.0,,23.0,0.0,,,,97.0,6.0,4.0,9.0,,,2.0,5.0,,,4.0,77.0,291.0,7.0,9.0,180.0,29.0,30.0,17.0,4.0,21.0,17.0,3.0,122.0,7.0,248.0,1.0,1.0,27.0,11.0,58.0,1.0,407.0,1.0,0.0,12.0,23.0,6.0,18.0,2.0,638.0,23.0,13.0,12.0,5.0,7.0,0.0
2367816,28.0,2024-03-10 14:00:00,21,West Ham,Home,179.0,19.0,2.0,6.0,4.0,2.0,,148.0,3.0,,4.0,8.0,6.0,26.0,321.0,1.0,,23.0,16.0,32.0,9.0,3.0,4.0,,,,,1.0,,,1.0,16.0,,,1.0,,,2.0,11.0,4.0,8.0,16.0,6.0,,62.0,72.0,2.0,2.0,1.0,,6.0,6.0,10.0,,1.0,4.0,20.0,2.0,,6.0,1.0,54.0,76.0,,16.0,8.0,,,53.0,11.0,17.0,,,,,197.0,,,,,,,3.0,,,2.0,2.0,,,,,8.0,2.0,10.0,10.0,1.0,4.0,100.0,85.0,35.0,4.0,1.0,9.0,3.0,4.0,410.0,,,6.0,3.0,1.0,69.0,53.0,37.0,,,,,,183.0,183.0,7.0,27.0,30.0,51.6,1.0,,1.0,,16.0,0.0,,,,80.0,1.0,2.0,3.0,,1.0,,12.0,3.0,1.0,3.0,71.0,298.0,6.0,12.0,214.0,39.0,16.0,22.0,4.0,26.0,22.0,,110.0,5.0,251.0,2.0,,28.0,7.0,65.0,5.0,439.0,1.0,0.0,22.0,16.0,,25.0,2.0,662.0,34.0,18.0,11.0,4.0,11.0,0.0
2367826,29.0,2024-03-17 14:00:00,21,West Ham,Home,112.0,10.0,2.0,6.0,4.0,2.0,1.0,98.0,3.0,,6.0,8.0,2.0,24.0,204.0,2.0,1.0,7.0,9.0,10.0,6.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,9.0,,,,,,1.0,12.0,6.0,7.0,11.0,2.0,,32.0,53.0,1.0,,1.0,3.0,13.0,2.0,14.0,,2.0,7.0,10.0,3.0,,7.0,3.0,48.0,40.0,3.0,25.0,10.0,,,40.0,13.0,12.0,1.0,2.0,1.0,1.0,111.0,1.0,,1.0,1.0,,,3.0,,,1.0,1.0,,,,2.0,10.0,,8.0,8.0,2.0,6.0,58.0,44.0,19.0,11.0,,3.0,6.0,5.0,247.0,,,4.0,1.0,,47.0,47.0,19.0,,,,,,110.0,110.0,5.0,28.0,14.0,30.6,,2.0,,1.0,25.0,0.0,,,,63.0,2.0,2.0,4.0,,1.0,1.0,6.0,,,3.0,58.0,195.0,13.0,9.0,125.0,17.0,25.0,13.0,7.0,21.0,14.0,1.0,86.0,10.0,160.0,1.0,,32.0,2.0,52.0,4.0,264.0,3.0,0.0,13.0,13.0,2.0,12.0,3.0,461.0,25.0,11.0,6.0,7.0,8.0,0.0
2367834,30.0,2024-03-30 12:30:00,21,West Ham,Away,109.0,14.0,,3.0,3.0,1.0,,142.0,5.0,,4.0,8.0,4.0,29.0,248.0,1.0,3.0,11.0,14.0,18.0,6.0,,1.0,1.0,,,,,,,1.0,7.0,,,,,,2.0,7.0,18.0,6.0,9.0,1.0,,62.0,57.0,2.0,1.0,1.0,,4.0,2.0,8.0,,,4.0,9.0,3.0,,12.0,3.0,53.0,59.0,,22.0,9.0,,,60.0,8.0,8.0,1.0,,,,149.0,3.0,,2.0,3.0,,1.0,15.0,,,2.0,1.0,,,,1.0,9.0,,6.0,6.0,2.0,5.0,62.0,85.0,36.0,3.0,2.0,4.0,5.0,4.0,306.0,,,8.0,1.0,,87.0,53.0,18.0,2.0,2.0,2.0,,,154.0,154.0,1.0,25.0,20.0,40.1,,3.0,,1.0,15.0,0.0,,,,70.0,4.0,1.0,5.0,,1.0,1.0,4.0,,,4.0,56.0,230.0,4.0,9.0,129.0,32.0,22.0,25.0,1.0,13.0,12.0,2.0,95.0,4.0,227.0,1.0,,29.0,5.0,73.0,2.0,343.0,1.0,0.0,10.0,21.0,4.0,16.0,1.0,545.0,21.0,16.0,13.0,4.0,13.0,0.0
2367843,31.0,2024-04-02 20:15:00,21,West Ham,Home,112.0,31.0,3.0,6.0,3.0,,1.0,132.0,2.0,,2.0,5.0,3.0,29.0,238.0,,,16.0,15.0,7.0,5.0,1.0,3.0,1.0,,1.0,1.0,,,,1.0,7.0,,,,,,,13.0,10.0,3.0,7.0,4.0,,57.0,55.0,2.0,1.0,1.0,3.0,16.0,3.0,7.0,,,9.0,10.0,4.0,1.0,8.0,1.0,55.0,43.0,3.0,19.0,5.0,,,45.0,13.0,9.0,,1.0,1.0,1.0,124.0,1.0,1.0,1.0,,1.0,,5.0,,,,1.0,,,,1.0,5.0,,8.0,8.0,,2.0,63.0,69.0,43.0,5.0,,2.0,5.0,4.0,284.0,,,4.0,2.0,,67.0,51.0,29.0,,,,,,128.0,128.0,6.0,19.0,24.0,32.3,,,1.0,1.0,33.0,0.0,,,,58.0,3.0,,3.0,,,1.0,4.0,,,,67.0,227.0,16.0,7.0,129.0,45.0,19.0,24.0,9.0,24.0,15.0,1.0,93.0,3.0,197.0,1.0,,12.0,3.0,50.0,3.0,302.0,,0.0,11.0,16.0,1.0,22.0,1.0,510.0,21.0,14.0,11.0,9.0,7.0,0.0
