matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
695102,21,2014-01-11 15:00:00,21,West Ham,Away,76.0,24.0,1.0,3.0,2.0,1.0,,120.0,3.0,1.0,1.0,13.0,7.0,30.0,193.0,,1.0,15.0,29.0,27.0,5.0,1.0,,,,,,,,,,9.0,,,,,,4.0,9.0,10.0,,,42.0,47.0,1.0,,1.0,2.0,10.0,,11.0,,,7.0,10.0,7.0,,5.0,1.0,60.0,54.0,2.0,55.0,31.0,,,64.0,16.0,7.0,1.0,,1.0,,,124.0,2.0,,2.0,2.0,,,12.0,2.0,4.0,1.0,31.0,1.0,11.0,11.0,1.0,1.0,60.0,72.0,33.0,8.0,1.0,6.0,2.0,3.0,262.0,4.0,3.0,,41.0,68.0,19.0,,,,,140.0,140.0,2.0,19.0,17.0,37.0,,,,10.0,0.0,52.0,2.0,5.0,7.0,1.0,,,7.0,,3.0,54.0,184.0,4.0,8.0,84.0,35.0,55.0,10.0,6.0,23.0,17.0,,106.0,13.0,217.0,4.0,1.0,30.0,8.0,52.0,1.0,278.0,,1.0,10.0,14.0,3.0,19.0,3.0,484.0,,11.0,8.0,7.0,13.0,0.0
695120,22,2014-01-18 15:00:00,21,West Ham,Home,117.0,12.0,,6.0,6.0,6.0,1.0,140.0,6.0,,5.0,16.0,2.0,39.0,251.0,,,26.0,22.0,24.0,6.0,2.0,,,,,,,,,,8.0,,,,,3.0,1.0,7.0,12.0,,,52.0,58.0,2.0,3.0,,3.0,18.0,3.0,10.0,,,4.0,23.0,5.0,,11.0,2.0,57.0,55.0,3.0,36.0,21.0,1.0,1.0,81.0,9.0,6.0,1.0,,1.0,1.0,,171.0,,,,,,,10.0,1.0,2.0,2.0,21.0,,12.0,12.0,1.0,5.0,69.0,98.0,52.0,3.0,,4.0,4.0,3.0,346.0,2.0,1.0,,50.0,57.0,29.0,,,,,179.0,179.0,2.0,16.0,28.0,48.3,,,,18.0,0.0,70.0,2.0,3.0,5.0,,,,6.0,,3.0,60.0,240.0,7.0,8.0,134.0,19.0,36.0,11.0,4.0,33.0,29.0,,121.0,22.0,261.0,2.0,,52.0,3.0,71.0,4.0,362.0,,0.0,12.0,23.0,,32.0,0.0,590.0,,6.0,2.0,4.0,19.0,0.0
695129,23,2014-01-29 19:45:00,21,West Ham,Away,63.0,10.0,1.0,5.0,4.0,1.0,2.0,65.0,15.0,,2.0,7.0,1.0,19.0,123.0,,,11.0,21.0,21.0,,1.0,,,,,,,,,,,,,,,1.0,4.0,16.0,23.0,,,29.0,36.0,1.0,1.0,,4.0,12.0,,11.0,,,3.0,7.0,2.0,,7.0,5.0,54.0,51.0,4.0,52.0,21.0,,,53.0,11.0,12.0,,1.0,2.0,2.0,,99.0,,,,,,,22.0,,,1.0,21.0,,10.0,10.0,1.0,2.0,40.0,80.0,42.0,13.0,,,1.0,1.0,175.0,13.0,,,41.0,23.0,12.0,,,,,117.0,117.0,,19.0,11.0,27.6,,,,12.0,0.0,23.0,5.0,4.0,9.0,,,,,,3.0,31.0,117.0,4.0,1.0,74.0,15.0,52.0,12.0,3.0,14.0,11.0,,70.0,12.0,131.0,,,28.0,1.0,43.0,1.0,191.0,,0.0,1.0,16.0,,20.0,3.0,407.0,,8.0,5.0,3.0,13.0,0.0
695140,24,2014-02-01 12:45:00,21,West Ham,Home,76.0,9.0,4.0,7.0,3.0,3.0,1.0,117.0,8.0,,2.0,15.0,4.0,20.0,186.0,,1.0,19.0,7.0,25.0,5.0,3.0,,,,,,,,,,7.0,,,,,,2.0,6.0,14.0,,,49.0,45.0,1.0,,1.0,7.0,18.0,1.0,7.0,,,8.0,9.0,6.0,,12.0,,34.0,60.0,7.0,58.0,37.0,,,63.0,7.0,7.0,,,2.0,2.0,,122.0,2.0,,2.0,1.0,1.0,,10.0,1.0,3.0,,37.0,,8.0,8.0,2.0,2.0,49.0,70.0,34.0,11.0,2.0,6.0,4.0,4.0,256.0,12.0,2.0,,65.0,34.0,20.0,,,,,134.0,134.0,2.0,16.0,21.0,35.0,,,,18.0,0.0,48.0,,,,,,,6.0,,3.0,70.0,180.0,11.0,10.0,91.0,21.0,58.0,6.0,8.0,25.0,17.0,,119.0,9.0,202.0,3.0,,35.0,6.0,48.0,,268.0,,1.0,11.0,25.0,1.0,26.0,1.0,504.0,,8.0,3.0,8.0,21.0,0.0
695141,25,2014-02-08 15:00:00,21,West Ham,Away,59.0,12.0,3.0,4.0,1.0,2.0,,94.0,7.0,1.0,2.0,10.0,6.0,19.0,149.0,,1.0,13.0,24.0,24.0,4.0,2.0,,,,,,,,,1.0,7.0,,,,,,1.0,9.0,7.0,,,30.0,44.0,1.0,1.0,1.0,7.0,12.0,5.0,1.0,,,10.0,12.0,4.0,,8.0,1.0,40.0,46.0,7.0,69.0,41.0,,,57.0,8.0,7.0,,1.0,,,,122.0,1.0,,1.0,1.0,,,18.0,2.0,2.0,,41.0,,7.0,7.0,,2.0,39.0,77.0,34.0,8.0,2.0,3.0,4.0,2.0,217.0,4.0,4.0,,55.0,34.0,15.0,,,,,148.0,148.0,,22.0,17.0,32.2,,,,12.0,0.0,40.0,1.0,,1.0,,,,3.0,1.0,3.0,48.0,141.0,6.0,7.0,72.0,19.0,69.0,4.0,8.0,24.0,16.0,1.0,95.0,11.0,183.0,2.0,1.0,32.0,7.0,48.0,4.0,231.0,,0.0,10.0,11.0,1.0,19.0,2.0,461.0,,12.0,4.0,10.0,7.0,0.0
695156,26,2014-02-11 19:45:00,21,West Ham,Home,102.0,12.0,2.0,5.0,3.0,2.0,,129.0,5.0,,2.0,10.0,7.0,19.0,226.0,,,20.0,11.0,17.0,7.0,1.0,,1.0,,,,,,,1.0,8.0,,,,,2.0,1.0,7.0,6.0,,,54.0,53.0,2.0,1.0,1.0,1.0,15.0,1.0,2.0,,,5.0,15.0,6.0,1.0,14.0,2.0,45.0,54.0,1.0,61.0,37.0,,,100.0,12.0,14.0,,1.0,2.0,1.0,,169.0,2.0,,1.0,1.0,1.0,1.0,11.0,1.0,1.0,,37.0,,3.0,3.0,2.0,2.0,58.0,79.0,27.0,5.0,1.0,3.0,7.0,7.0,313.0,2.0,1.0,,73.0,55.0,30.0,,,,,170.0,170.0,3.0,20.0,25.0,48.2,,,1.0,15.0,0.0,51.0,5.0,1.0,6.0,,2.0,1.0,4.0,,3.0,66.0,223.0,7.0,10.0,111.0,27.0,61.0,11.0,5.0,27.0,22.0,1.0,144.0,8.0,248.0,1.0,,43.0,7.0,61.0,2.0,332.0,,0.0,12.0,21.0,,26.0,1.0,566.0,,5.0,4.0,5.0,18.0,0.0
695169,27,2014-02-22 15:00:00,21,West Ham,Home,58.0,15.0,3.0,7.0,4.0,,1.0,98.0,9.0,1.0,2.0,6.0,3.0,15.0,149.0,,1.0,13.0,16.0,9.0,4.0,2.0,,,,,,,,,1.0,7.0,,1.0,1.0,,,5.0,15.0,11.0,,,39.0,47.0,1.0,,2.0,11.0,16.0,1.0,8.0,,,5.0,15.0,8.0,,6.0,1.0,44.0,39.0,11.0,30.0,17.0,,2.0,73.0,10.0,8.0,1.0,,1.0,1.0,,130.0,1.0,,1.0,1.0,,,16.0,2.0,2.0,,17.0,2.0,10.0,10.0,,2.0,31.0,73.0,32.0,11.0,2.0,4.0,3.0,5.0,220.0,6.0,5.0,,68.0,40.0,19.0,,,,,157.0,157.0,3.0,23.0,15.0,31.5,2.0,,,17.0,0.0,34.0,2.0,2.0,4.0,,1.0,,4.0,,2.0,58.0,143.0,11.0,7.0,73.0,27.0,30.0,10.0,4.0,28.0,24.0,,104.0,11.0,189.0,2.0,1.0,27.0,3.0,39.0,1.0,234.0,,0.0,10.0,19.0,1.0,25.0,0.0,454.0,,14.0,4.0,5.0,14.0,0.0
695172,28,2014-03-01 15:00:00,21,West Ham,Away,46.0,2.0,2.0,6.0,4.0,6.0,2.0,86.0,9.0,1.0,1.0,10.0,4.0,20.0,126.0,,,17.0,23.0,25.0,3.0,1.0,,,,,,,,,,6.0,,,,,,4.0,13.0,9.0,,,26.0,42.0,,,,3.0,12.0,2.0,5.0,,1.0,5.0,14.0,5.0,,9.0,1.0,52.0,52.0,3.0,48.0,25.0,,,52.0,8.0,8.0,,,4.0,4.0,,95.0,,,,,,,15.0,,,,25.0,,10.0,10.0,3.0,1.0,35.0,56.0,36.0,11.0,,2.0,2.0,1.0,179.0,6.0,3.0,,49.0,26.0,21.0,,,,,126.0,126.0,,20.0,14.0,31.1,,,,12.0,0.0,37.0,2.0,,2.0,,,,4.0,,3.0,52.0,115.0,6.0,4.0,61.0,6.0,48.0,10.0,5.0,28.0,23.0,1.0,92.0,16.0,160.0,,1.0,20.0,4.0,32.0,1.0,193.0,,0.0,7.0,17.0,,21.0,1.0,404.0,,7.0,3.0,5.0,14.0,0.0
695189,29,2014-03-26 19:45:00,21,West Ham,Home,145.0,17.0,2.0,5.0,3.0,7.0,,144.0,6.0,2.0,1.0,12.0,5.0,32.0,284.0,,,22.0,32.0,37.0,6.0,1.0,,,,,,,,,,6.0,1.0,,,,,1.0,5.0,4.0,,,71.0,48.0,,,1.0,4.0,19.0,3.0,6.0,,,4.0,9.0,8.0,,14.0,1.0,66.0,70.0,4.0,33.0,24.0,,,67.0,11.0,9.0,,,2.0,1.0,,153.0,,,,,,,8.0,,2.0,,24.0,1.0,5.0,5.0,,1.0,68.0,89.0,47.0,5.0,1.0,4.0,3.0,3.0,349.0,,1.0,,73.0,44.0,19.0,,,,1.0,144.0,144.0,1.0,17.0,25.0,43.6,,,,19.0,0.0,75.0,,2.0,2.0,,,,4.0,,2.0,68.0,272.0,8.0,7.0,161.0,27.0,33.0,12.0,3.0,21.0,18.0,,108.0,13.0,227.0,2.0,2.0,30.0,5.0,56.0,2.0,367.0,,0.0,10.0,18.0,1.0,29.0,0.0,569.0,,13.0,6.0,4.0,14.0,0.0
695197,30,2014-03-15 15:00:00,21,West Ham,Away,92.0,10.0,1.0,5.0,4.0,3.0,,118.0,4.0,,5.0,9.0,13.0,24.0,205.0,,,31.0,29.0,24.0,4.0,,,,,,,,,,,7.0,,,,,1.0,5.0,11.0,5.0,,,39.0,50.0,2.0,1.0,1.0,4.0,17.0,4.0,8.0,,,4.0,10.0,7.0,,11.0,3.0,71.0,61.0,4.0,30.0,14.0,,,74.0,13.0,12.0,1.0,,3.0,1.0,,151.0,1.0,1.0,1.0,,1.0,,6.0,,1.0,,14.0,,12.0,12.0,1.0,5.0,47.0,81.0,41.0,6.0,,2.0,3.0,2.0,285.0,4.0,3.0,,54.0,58.0,34.0,,,,,161.0,161.0,3.0,18.0,21.0,45.3,,,,17.0,0.0,68.0,4.0,2.0,6.0,,1.0,,2.0,,3.0,60.0,195.0,5.0,5.0,108.0,28.0,30.0,24.0,3.0,21.0,18.0,,123.0,12.0,218.0,1.0,,40.0,16.0,61.0,3.0,305.0,,0.0,8.0,14.0,,36.0,1.0,520.0,,8.0,11.0,4.0,14.0,0.0
695210,31,2014-03-22 17:30:00,21,West Ham,Home,111.0,18.0,4.0,14.0,10.0,7.0,,180.0,7.0,,3.0,20.0,5.0,37.0,277.0,,,26.0,13.0,31.0,4.0,3.0,,,,,,1.0,,,,4.0,,,,,1.0,1.0,10.0,6.0,,,69.0,56.0,,,,3.0,6.0,5.0,7.0,1.0,,12.0,19.0,15.0,,11.0,2.0,44.0,60.0,3.0,27.0,20.0,2.0,,72.0,8.0,7.0,,,4.0,1.0,1.0,144.0,,,,,,,10.0,,1.0,,20.0,,15.0,15.0,4.0,3.0,73.0,86.0,51.0,7.0,,3.0,4.0,1.0,350.0,3.0,1.0,,75.0,56.0,32.0,,,,,155.0,155.0,3.0,22.0,23.0,44.8,,,,6.0,0.0,79.0,4.0,1.0,4.0,,,,4.0,1.0,3.0,86.0,266.0,5.0,7.0,126.0,31.0,27.0,12.0,12.0,47.0,35.0,,142.0,13.0,286.0,1.0,1.0,37.0,5.0,61.0,,365.0,,0.0,10.0,16.0,,27.0,2.0,587.0,,13.0,7.0,12.0,13.0,0.0
695218,32,2014-03-31 20:00:00,21,West Ham,Away,82.0,5.0,1.0,6.0,5.0,3.0,,123.0,9.0,,2.0,9.0,8.0,14.0,199.0,,,16.0,9.0,14.0,8.0,,,,,,,,,,1.0,9.0,,,,,1.0,7.0,11.0,15.0,,,43.0,60.0,1.0,1.0,,7.0,17.0,1.0,6.0,,,3.0,9.0,5.0,,12.0,,52.0,48.0,7.0,48.0,27.0,,1.0,64.0,14.0,10.0,1.0,,1.0,,,130.0,2.0,1.0,1.0,,2.0,,20.0,,1.0,1.0,27.0,,4.0,4.0,1.0,2.0,43.0,83.0,33.0,8.0,1.0,3.0,7.0,6.0,261.0,5.0,3.0,,38.0,57.0,20.0,,,,,150.0,150.0,2.0,33.0,17.0,39.4,,,1.0,17.0,0.0,64.0,3.0,3.0,6.0,,2.0,,4.0,1.0,3.0,64.0,192.0,7.0,10.0,97.0,8.0,48.0,24.0,3.0,17.0,14.0,,106.0,9.0,200.0,1.0,,35.0,10.0,42.0,1.0,280.0,,0.0,11.0,13.0,,19.0,4.0,509.0,,15.0,11.0,3.0,10.0,0.0
695230,33,2014-04-06 16:00:00,21,West Ham,Home,106.0,20.0,,8.0,8.0,,1.0,142.0,2.0,2.0,4.0,7.0,7.0,24.0,240.0,,,22.0,14.0,18.0,6.0,1.0,,,,1.0,,1.0,,,,8.0,,1.0,,,1.0,6.0,11.0,6.0,,,55.0,53.0,1.0,1.0,1.0,1.0,12.0,2.0,6.0,,,4.0,15.0,11.0,1.0,10.0,2.0,45.0,56.0,1.0,35.0,19.0,,,69.0,10.0,9.0,,,2.0,1.0,1.0,139.0,,,,,,,7.0,,2.0,1.0,19.0,1.0,12.0,12.0,1.0,4.0,66.0,75.0,33.0,4.0,,5.0,2.0,1.0,304.0,2.0,2.0,,64.0,58.0,21.0,2.0,2.0,2.0,,139.0,139.0,2.0,25.0,16.0,36.2,1.0,,,12.0,0.0,62.0,3.0,3.0,6.0,,2.0,,8.0,,3.0,71.0,229.0,8.0,7.0,117.0,36.0,35.0,15.0,3.0,30.0,27.0,,120.0,9.0,235.0,2.0,2.0,29.0,7.0,49.0,,322.0,,0.0,11.0,22.0,,24.0,4.0,540.0,,10.0,9.0,4.0,13.0,0.0
695240,34,2014-04-15 19:45:00,21,West Ham,Away,127.0,16.0,1.0,7.0,6.0,4.0,1.0,145.0,2.0,1.0,2.0,10.0,10.0,23.0,265.0,,,18.0,25.0,22.0,8.0,1.0,1.0,1.0,,,,,,,,10.0,,,,,1.0,4.0,10.0,4.0,10.0,2.0,67.0,59.0,1.0,1.0,1.0,2.0,11.0,3.0,8.0,,,3.0,15.0,5.0,,6.0,2.0,58.0,63.0,2.0,35.0,19.0,,,65.0,12.0,14.0,1.0,,2.0,2.0,,140.0,,,,,,,6.0,1.0,1.0,,19.0,,12.0,12.0,,2.0,80.0,79.0,46.0,4.0,,7.0,2.0,2.0,331.0,3.0,1.0,,56.0,57.0,33.0,,,,,142.0,142.0,2.0,25.0,23.0,38.6,,3.0,,19.0,0.0,74.0,3.0,2.0,5.0,,,1.0,7.0,1.0,3.0,59.0,247.0,11.0,9.0,147.0,40.0,35.0,16.0,2.0,24.0,22.0,1.0,108.0,9.0,238.0,1.0,1.0,28.0,12.0,55.0,2.0,361.0,,0.0,12.0,20.0,2.0,21.0,2.0,562.0,22.0,9.0,8.0,3.0,16.0,0.0
695250,35,2014-04-19 15:00:00,21,West Ham,Home,145.0,33.0,,11.0,11.0,3.0,,212.0,2.0,1.0,6.0,15.0,10.0,52.0,346.0,,,24.0,25.0,31.0,11.0,,,1.0,,,,,,,,12.0,,,,,1.0,3.0,10.0,1.0,,,63.0,61.0,,,,6.0,16.0,3.0,9.0,1.0,1.0,3.0,20.0,14.0,,11.0,,63.0,67.0,6.0,35.0,21.0,,,99.0,7.0,15.0,,,3.0,1.0,,160.0,,,,,,,6.0,,2.0,,21.0,,10.0,10.0,2.0,6.0,105.0,79.0,50.0,11.0,,6.0,5.0,4.0,406.0,7.0,2.0,,67.0,65.0,37.0,1.0,1.0,1.0,,157.0,157.0,,22.0,27.0,65.3,,,1.0,16.0,0.0,100.0,1.0,1.0,1.0,,,1.0,6.0,,3.0,105.0,333.0,12.0,11.0,155.0,45.0,35.0,16.0,2.0,37.0,35.0,1.0,166.0,13.0,310.0,2.0,1.0,41.0,11.0,80.0,1.0,428.0,1.0,0.0,13.0,16.0,,25.0,1.0,676.0,,19.0,5.0,3.0,10.0,0.0
695260,36,2014-04-26 15:00:00,21,West Ham,Away,150.0,19.0,4.0,11.0,7.0,5.0,,149.0,4.0,,5.0,19.0,9.0,42.0,288.0,,,23.0,14.0,17.0,6.0,3.0,,,,,,,,,,4.0,,1.0,,,1.0,4.0,8.0,11.0,,,58.0,45.0,1.0,1.0,,3.0,11.0,,8.0,,,6.0,16.0,10.0,,6.0,2.0,37.0,45.0,3.0,33.0,16.0,,2.0,71.0,8.0,14.0,,1.0,4.0,1.0,,129.0,,,,,,,11.0,,2.0,,16.0,1.0,5.0,5.0,1.0,5.0,94.0,81.0,45.0,7.0,,6.0,3.0,3.0,340.0,4.0,5.0,,48.0,56.0,29.0,,,,,137.0,137.0,2.0,19.0,11.0,56.7,1.0,,2.0,11.0,0.0,82.0,2.0,3.0,5.0,,,,6.0,,3.0,71.0,278.0,6.0,9.0,156.0,36.0,33.0,10.0,6.0,33.0,27.0,,127.0,14.0,240.0,2.0,,37.0,9.0,73.0,,363.0,2.0,0.0,9.0,10.0,,28.0,1.0,568.0,,13.0,7.0,6.0,7.0,0.0
695270,37,2014-05-03 12:45:00,21,West Ham,Home,104.0,21.0,4.0,11.0,7.0,5.0,1.0,161.0,3.0,,3.0,12.0,4.0,31.0,254.0,,,17.0,17.0,23.0,8.0,4.0,,,1.0,,1.0,2.0,,,1.0,7.0,,1.0,,,5.0,5.0,6.0,6.0,,,68.0,61.0,1.0,1.0,,1.0,18.0,3.0,6.0,,,10.0,11.0,8.0,,16.0,2.0,60.0,64.0,1.0,39.0,25.0,,,73.0,10.0,15.0,,,7.0,3.0,2.0,144.0,,,,,,,7.0,,,,25.0,1.0,9.0,9.0,,3.0,57.0,58.0,32.0,6.0,1.0,5.0,7.0,8.0,319.0,4.0,4.0,,50.0,76.0,25.0,,,,,154.0,154.0,5.0,30.0,20.0,47.2,1.0,,,18.0,0.0,64.0,2.0,1.0,3.0,,,,9.0,,2.0,81.0,245.0,11.0,12.0,120.0,34.0,39.0,20.0,9.0,31.0,22.0,,132.0,8.0,244.0,2.0,1.0,31.0,5.0,53.0,3.0,333.0,,0.0,20.0,19.0,,19.0,0.0,576.0,,14.0,8.0,10.0,17.0,0.0
695275,38,2014-05-11 15:00:00,21,West Ham,Away,88.0,10.0,1.0,4.0,3.0,1.0,,127.0,6.0,,2.0,8.0,8.0,25.0,211.0,,1.0,14.0,14.0,9.0,1.0,1.0,,,,,,,,,,2.0,,,,,,5.0,16.0,12.0,,,58.0,39.0,,,,3.0,3.0,,10.0,,,1.0,7.0,7.0,,10.0,1.0,50.0,32.0,3.0,34.0,18.0,,1.0,46.0,9.0,7.0,,,2.0,2.0,,110.0,,,,,,,14.0,,1.0,,18.0,,4.0,4.0,1.0,2.0,48.0,65.0,39.0,12.0,,2.0,,,245.0,11.0,2.0,,37.0,77.0,12.0,,,,,103.0,103.0,1.0,16.0,14.0,31.9,,,,3.0,0.0,43.0,2.0,3.0,5.0,,,,3.0,,3.0,41.0,201.0,2.0,2.0,96.0,17.0,34.0,11.0,1.0,17.0,16.0,,66.0,4.0,180.0,1.0,1.0,19.0,9.0,40.0,1.0,259.0,,0.0,3.0,12.0,1.0,17.0,2.0,431.0,,11.0,4.0,1.0,9.0,0.0
