season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090055,6,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,6.0,3.0,9.0,1.0,,4.0,,1.0,1.0,,,,2.0,4.0,3.0,,,1.0,,2.0,,,1.0,,90.0,3.0,,,,,,7.0,,8.1,,,2.0,,,1.0,1.0,,1.0,2.0,9.0,3.0,11.0,6,1.0,27.0,2.0,1.0,1.0,
2016-17,7090055,6,56,Sunderland,Home,14731,28593,Victor Anichebe,victor-anichebe,F,True,,,,,1.0,1.0,1.0,1.0,,,,,,,,,3.0,1.0,,,2.0,,,,,,,4.0,,,,,,,1.0,,6.4,,,,,,,,,,,,1.0,1.0,0,,2.0,1.0,,,
2016-17,7090055,6,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090065,7,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,4.0,3.0,7.0,1.0,,1.0,,1.0,1.0,,,,2.0,6.0,6.0,,,1.0,,,,,,1.0,90.0,,,,,,,10.0,,6.6,,,2.0,,,3.0,,,,,5.0,3.0,8.0,3,4.0,27.0,5.0,1.0,1.0,3.0
2016-17,7090065,7,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,False,2.0,,4.0,26.0,7.0,31.0,2.0,1.0,6.0,,,,,,,,4.0,6.0,,,1.0,,,,,3.0,2.0,89.0,1.0,,,,,,17.0,,7.1,,,,,,1.0,7.0,,6.0,2.0,40.0,7.0,40.0,1,1.0,60.0,1.0,4.0,,1.0
2016-17,7090081,8,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,3.0,3.0,6.0,,,1.0,,,2.0,,,,2.0,3.0,,,,1.0,,,,,,,90.0,,,,,,,6.0,,6.3,,,1.0,,,,2.0,,,1.0,6.0,3.0,7.0,3,,16.0,1.0,,,
2016-17,7090081,8,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,True,,,,2.0,,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,9.0,,,,,,,1.0,,6.7,,,,,1.0,,,,,1.0,3.0,,3.0,0,,4.0,,,,
2016-17,7090081,8,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,False,1.0,,,18.0,6.0,23.0,,,5.0,,,2.0,2.0,,,2.0,7.0,3.0,,,2.0,,,,,,4.0,90.0,1.0,,,,,,15.0,,6.5,,,1.0,,,2.0,5.0,,1.0,,29.0,6.0,30.0,4,1.0,50.0,1.0,1.0,1.0,1.0
2016-17,7090081,8,56,Sunderland,Away,825901,219727,Joel Asoro,joel-asoro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090123,9,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,2.0,2.0,4.0,,,2.0,,,2.0,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,90.0,1.0,,,,,,7.0,,6.6,,,1.0,,,2.0,1.0,,,1.0,5.0,3.0,7.0,4,,16.0,,,1.0,
2016-17,7090123,9,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090123,9,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,False,2.0,,1.0,11.0,3.0,12.0,,,2.0,,1.0,,1.0,,,4.0,9.0,4.0,,,3.0,,,,,,3.0,86.0,1.0,,,,,,13.0,,6.2,,,1.0,,,2.0,5.0,,2.0,,17.0,4.0,16.0,2,,34.0,1.0,3.0,1.0,
2016-17,7090090,10,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,5.0,5.0,10.0,1.0,,1.0,,,,,,,2.0,4.0,,,,1.0,,1.0,,,,,90.0,1.0,,,,,,5.0,,6.8,,,,,,,,,,3.0,6.0,5.0,11.0,1,,18.0,,,,
2016-17,7090090,10,56,Sunderland,Home,14731,28593,Victor Anichebe,victor-anichebe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090090,10,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,False,1.0,,1.0,16.0,6.0,21.0,2.0,2.0,9.0,,,,4.0,,,4.0,14.0,11.0,,,1.0,,,,,2.0,,90.0,,,,,,,23.0,,5.7,,,,,,7.0,8.0,,2.0,1.0,31.0,6.0,29.0,0,3.0,59.0,1.0,2.0,4.0,3.0
2016-17,7090084,11,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,7.0,3.0,10.0,,,2.0,,,1.0,2.0,,,,3.0,2.0,,,1.0,1.0,1.0,,,,2.0,89.0,1.0,,,,,,6.0,,7.6,,,,,,,,,1.0,,9.0,5.0,14.0,2,2.0,22.0,2.0,,,1.0
2016-17,7090084,11,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,1.0,12.0,5.0,17.0,3.0,6.0,5.0,,,1.0,2.0,,,2.0,12.0,14.0,,,5.0,,1.0,,,,1.0,90.0,1.0,,,,,1.0,21.0,,7.6,,,,,3.0,2.0,3.0,,3.0,,25.0,8.0,30.0,2,1.0,55.0,3.0,5.0,2.0,1.0
2016-17,7090084,11,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,5.0,4.0,9.0,,1.0,3.0,,,,,,,1.0,1.0,4.0,,,,1.0,1.0,,,,3.0,90.0,1.0,,,,,,4.0,,8.0,,,,,,1.0,,,1.0,,6.0,4.0,10.0,1,1.0,18.0,2.0,1.0,1.0,1.0
2016-17,7090125,12,56,Sunderland,Home,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,2.0,17.0,9.0,26.0,5.0,7.0,3.0,,,1.0,2.0,,,2.0,12.0,11.0,,,1.0,,2.0,,,,,90.0,2.0,,,,,,21.0,,7.9,,,2.0,,6.0,2.0,6.0,,2.0,1.0,33.0,9.0,36.0,5,1.0,63.0,1.0,3.0,,1.0
2016-17,7090125,12,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090128,13,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,5.0,4.0,9.0,,,1.0,,,1.0,,,,2.0,3.0,1.0,,,,,,,,,,90.0,,,,,,,7.0,,6.4,,,,,,2.0,,,,1.0,7.0,4.0,11.0,1,,20.0,2.0,,1.0,
2016-17,7090128,13,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,,8.0,3.0,11.0,3.0,11.0,5.0,,,1.0,,,,3.0,8.0,11.0,,,1.0,,,,,2.0,,90.0,,,,,,,20.0,,6.6,,,,,3.0,1.0,,,1.0,,18.0,4.0,22.0,1,,39.0,4.0,,,
2016-17,7090128,13,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090094,14,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,8.0,3.0,11.0,2.0,,3.0,,,1.0,,,,,3.0,1.0,,,,,1.0,,,,1.0,90.0,2.0,,,,,,6.0,,7.3,,,,,,1.0,1.0,,,,10.0,3.0,12.0,3,,24.0,2.0,1.0,,
2016-17,7090094,14,56,Sunderland,Home,14731,28593,Victor Anichebe,victor-anichebe,F,False,2.0,,1.0,24.0,7.0,29.0,4.0,2.0,3.0,,,3.0,,,,1.0,6.0,6.0,,,,,,,,,2.0,90.0,3.0,,,,,,11.0,,7.9,,,2.0,,1.0,3.0,6.0,,1.0,,32.0,7.0,33.0,8,,58.0,1.0,2.0,2.0,
2016-17,7090094,14,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090143,15,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,1.0,2.0,5.0,7.0,2.0,,2.0,,,1.0,,,,2.0,5.0,1.0,,,,,,,,,,90.0,,,,,,,7.0,,6.7,,,4.0,,,2.0,,,1.0,,5.0,6.0,11.0,5,,20.0,,,1.0,
2016-17,7090143,15,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,,9.0,1.0,10.0,1.0,3.0,2.0,,,1.0,,,,2.0,5.0,9.0,,,,,,,,2.0,1.0,90.0,,,,,,,22.0,,6.6,,,,,,3.0,3.0,,1.0,2.0,22.0,2.0,21.0,1,1.0,44.0,4.0,4.0,1.0,1.0
2016-17,7090143,15,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090143,15,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090137,16,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,1.0,5.0,2.0,7.0,1.0,,1.0,,,,,,,3.0,5.0,2.0,,,2.0,,,,,,2.0,90.0,,,,,,,8.0,,6.8,,,1.0,,,,,,1.0,,6.0,4.0,10.0,1,,19.0,2.0,2.0,,
2016-17,7090137,16,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,5.0,,5.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,8.0,,,,,,,2.0,,6.4,,,,,,,,,,,5.0,,5.0,0,,7.0,1.0,,,
2016-17,7090137,16,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,2.0,8.0,7.0,15.0,1.0,2.0,3.0,,,1.0,1.0,,,1.0,7.0,5.0,,,3.0,,,,,,,82.0,,,,,,,9.0,,6.5,,,1.0,,1.0,1.0,,,2.0,,12.0,9.0,21.0,2,,35.0,1.0,4.0,,
2016-17,7090137,16,56,Sunderland,Home,825901,219727,Joel Asoro,joel-asoro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090137,16,56,Sunderland,Home,852145,195480,Josh Maja,josh-maja,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090158,17,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,1.0,,,6.0,2.0,7.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,,1.0,2.0,90.0,,,,,,,8.0,,6.8,,,1.0,,,,4.0,,2.0,2.0,13.0,2.0,11.0,2,1.0,21.0,1.0,,,
2016-17,7090158,17,56,Sunderland,Home,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,1.0,18.0,7.0,25.0,4.0,5.0,5.0,,,2.0,,,,4.0,9.0,11.0,,,,,,,,,1.0,90.0,,,,,,,18.0,,6.8,,,2.0,,4.0,4.0,3.0,,1.0,,27.0,7.0,31.0,4,1.0,63.0,4.0,3.0,3.0,1.0
2016-17,7090158,17,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090158,17,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,11.0,5.0,16.0,1.0,,5.0,,,,2.0,,,,4.0,3.0,,,1.0,,,,,1.0,1.0,89.0,,,,,,,9.0,,6.7,,,,,2.0,,2.0,,2.0,,17.0,6.0,21.0,0,3.0,35.0,1.0,,,3.0
2016-17,7090158,17,56,Sunderland,Home,825901,219727,Joel Asoro,joel-asoro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090169,18,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,4.0,7.0,11.0,,,1.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,90.0,,,,,,,6.0,,6.7,,,1.0,,,2.0,2.0,,,2.0,6.0,7.0,11.0,1,1.0,22.0,3.0,1.0,2.0,
2016-17,7090169,18,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,,10.0,4.0,14.0,1.0,2.0,2.0,,,1.0,,,,,3.0,4.0,,,3.0,,,,,1.0,,90.0,1.0,,,,,,20.0,,6.7,,,,,3.0,1.0,4.0,,1.0,,27.0,4.0,27.0,2,,44.0,2.0,1.0,1.0,
2016-17,7090169,18,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,3.0,4.0,4.0,8.0,,,,,,,,,,,,1.0,,,,,,,,,,7.0,,,,,,,,,6.7,,,,,,,,,3.0,,4.0,4.0,8.0,0,1.0,9.0,,,,1.0
2016-17,7090169,18,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,12.0,10.0,22.0,,,6.0,,,,1.0,,,2.0,5.0,4.0,,,2.0,,1.0,,,1.0,,90.0,2.0,,,,,,17.0,,7.1,,,,,1.0,,2.0,,3.0,,21.0,15.0,34.0,2,1.0,49.0,1.0,3.0,,1.0
2016-17,7090169,18,56,Sunderland,Away,825901,219727,Joel Asoro,joel-asoro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090176,19,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,6.0,4.0,10.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,90.0,1.0,,,,,,8.0,,6.9,,,,,,1.0,1.0,,1.0,1.0,10.0,6.0,15.0,2,,20.0,1.0,,,
2016-17,7090176,19,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,False,,,,6.0,3.0,9.0,2.0,1.0,,,,,1.0,,,3.0,8.0,1.0,,,1.0,,,,,,,45.0,,,,,,,11.0,,6.2,,,,,,1.0,1.0,,,,11.0,4.0,14.0,0,,21.0,1.0,,,
2016-17,7090176,19,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090176,19,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,3.0,17.0,7.0,24.0,,3.0,2.0,,,1.0,1.0,,,2.0,3.0,6.0,,,,,,,,1.0,,90.0,,,,,,,16.0,,7.1,,,2.0,,4.0,1.0,1.0,,5.0,,25.0,9.0,33.0,3,,53.0,3.0,2.0,1.0,
2016-17,7090224,20,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,8.0,5.0,13.0,,,4.0,,,2.0,,,,1.0,3.0,2.0,,,1.0,,2.0,,,,1.0,90.0,3.0,,,,,,6.0,,7.8,,,,,,1.0,,,,1.0,11.0,5.0,16.0,5,1.0,29.0,1.0,1.0,,1.0
2016-17,7090224,20,56,Sunderland,Home,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,3.0,,6.5,,,,,,,,,,,,1.0,1.0,0,,4.0,3.0,,,
2016-17,7090224,20,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,8.0,10.0,18.0,2.0,2.0,12.0,,,2.0,1.0,,,2.0,6.0,7.0,,,1.0,,,,,2.0,,90.0,,,,,,,13.0,,6.6,,,,,3.0,1.0,1.0,,5.0,,17.0,12.0,28.0,2,1.0,48.0,,3.0,1.0,
2016-17,7090224,20,56,Sunderland,Home,852145,195480,Josh Maja,josh-maja,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090208,21,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,9.0,4.0,13.0,,,2.0,,,1.0,1.0,,,,1.0,2.0,,,,,1.0,,,,1.0,90.0,1.0,,,,,,12.0,,6.9,,,,,,,2.0,,1.0,2.0,16.0,4.0,18.0,2,1.0,29.0,4.0,1.0,,1.0
2016-17,7090208,21,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,2.0,23.0,7.0,30.0,1.0,2.0,7.0,,,1.0,,,,3.0,7.0,5.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,23.0,,6.5,,,,,2.0,4.0,2.0,,5.0,,33.0,9.0,40.0,2,,64.0,5.0,1.0,2.0,
2016-17,7090208,21,56,Sunderland,Home,825901,219727,Joel Asoro,joel-asoro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090208,21,56,Sunderland,Home,852145,195480,Josh Maja,josh-maja,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,17.0,4.0,21.0,,,4.0,,,2.0,,,,2.0,3.0,3.0,,,,,,,,,,90.0,1.0,,,,,,12.0,,6.6,,,,,,1.0,1.0,,,1.0,23.0,5.0,27.0,3,,39.0,2.0,3.0,,
2016-17,7090216,22,56,Sunderland,Away,14731,28593,Victor Anichebe,victor-anichebe,F,True,,,,1.0,,1.0,2.0,,,,,1.0,,,,2.0,6.0,,,,3.0,,,,,,,24.0,,,,,,,6.0,,6.3,,,,,,,,,,,5.0,,5.0,1,,9.0,,,,
2016-17,7090216,22,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,2.0,,2.0,,,,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,11.0,,,,,,,4.0,,6.6,,,,,,1.0,2.0,,,,4.0,,2.0,0,,8.0,1.0,1.0,1.0,
2016-17,7090212,23,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,4.0,2.0,6.0,,,4.0,,,2.0,2.0,,,2.0,5.0,2.0,,,1.0,,,,,,,90.0,,,,,,,4.0,,6.5,,,,,,2.0,,,1.0,1.0,5.0,2.0,7.0,2,,16.0,1.0,,2.0,
2016-17,7090212,23,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,10.0,2.0,12.0,3.0,2.0,3.0,,,,2.0,,,2.0,8.0,8.0,,,1.0,,,,,1.0,,72.0,1.0,,,,,,14.0,,6.8,,,,,1.0,,4.0,,2.0,,20.0,3.0,19.0,1,5.0,37.0,1.0,1.0,,5.0
2016-17,7090234,24,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,5.0,5.0,10.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,90.0,3.0,,,,,,4.0,,8.3,,,,,,,,,,1.0,7.0,7.0,14.0,3,,18.0,,1.0,,
2016-17,7090234,24,56,Sunderland,Away,51640,60165,Wahbi Khazri,wahbi-khazri,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090234,24,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
