season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,False,,,14.0,25.0,28.0,53.0,,,8.0,,1.0,,1.0,,,,2.0,4.0,,,0.0161157,0.2342,,1.0,1.0,,,,,,1.0,,90.0,,,,,,,7.0,,7.1,,,1.0,,2.0,2.0,,,17.0,,27.0,31.0,58.0,1,,70.0,2.0,2.0,2.0,
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,,13.0,13.0,26.0,,1.0,6.0,,,1.0,3.0,,,2.0,7.0,5.0,,,0.00800822,0.0313,,1.0,0.0,,,,,1.0,1.0,,89.0,,,,,,,10.0,,6.5,,,,,,1.0,2.0,,,1.0,17.0,14.0,29.0,1,2.0,45.0,2.0,2.0,,
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,4.554e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,7.0,4.0,11.0,,,4.0,,,,,,,1.0,2.0,2.0,1.0,,0.00561948,,,,0.0,,,,,,,,44.0,,,,,,,9.0,,6.1,,,,,1.0,3.0,3.0,,1.0,,12.0,5.0,14.0,0,,24.0,1.0,,2.0,
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,10.0,9.0,19.0,2.0,,1.0,,2.0,,1.0,,,,4.0,2.0,,,0.0160718,0.3626,0.3585,1.0,0.0,,,,,1.0,,,62.0,1.0,,,,,,13.0,,6.0,,,,,1.0,,1.0,,3.0,2.0,17.0,11.0,27.0,1,2.0,39.0,3.0,,,2.0
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,8.0,1.0,9.0,,,,1.0,,,,,,,1.0,5.0,,,0.0549205,0.0762,0.0898,2.0,1.0,,,,,,1.0,,28.0,1.0,,,,,,4.0,,7.4,,,,,,,,,,,10.0,1.0,11.0,1,4.0,20.0,2.0,1.0,,1.0
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,True,,,1.0,9.0,10.0,19.0,,2.0,3.0,,,1.0,,,,1.0,1.0,8.0,,,0.0024677,0.0239,,,0.0,,,,,3.0,,,28.0,,,,,,,6.0,,7.1,,,,,1.0,2.0,,,2.0,,12.0,11.0,23.0,1,3.0,36.0,1.0,1.0,2.0,1.0
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,1.0,,2.0,5.0,6.0,10.0,,,3.0,,,,,,,,1.0,,,,0.170485,,,,0.0,,,,,,1.0,,27.0,,,,,,,1.0,,6.6,,,,,2.0,1.0,1.0,,2.0,,5.0,6.0,10.0,0,,14.0,,,,
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,False,,,4.0,16.0,27.0,43.0,1.0,,7.0,,,,,,,,1.0,1.0,,,0.00892206,0.0136,0.0104,,0.0,,,,,1.0,,,62.0,1.0,,,,,,6.0,,6.9,,,,,1.0,,1.0,,6.0,,20.0,29.0,48.0,1,1.0,53.0,,,,
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,3.0,19.0,21.0,40.0,1.0,1.0,9.0,,,,2.0,,,2.0,5.0,11.0,,,0.0236777,0.2087,0.6212,,0.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,12.0,,7.9,,,,,,4.0,1.0,,3.0,,23.0,25.0,47.0,1,3.0,65.0,1.0,3.0,4.0,1.0
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,,5.0,1.0,6.0,,,2.0,,,,,,,,1.0,3.0,,,0.0214662,0.9745,0.9953,,0.0,1.0,,,,,,,45.0,1.0,,,,,,6.0,,7.4,,,,,1.0,2.0,1.0,,,1.0,7.0,3.0,9.0,1,1.0,19.0,,1.0,1.0,1.0
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,0.0,,,,,,,,17.0,,,,,,,4.0,,6.5,,,,,,,,,1.0,,1.0,2.0,3.0,0,,5.0,1.0,1.0,,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,1.0,8.0,9.0,17.0,,,4.0,,,1.0,2.0,,,1.0,4.0,3.0,,,0.00874111,0.0191,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.9,,,,,2.0,1.0,,,3.0,,11.0,11.0,22.0,1,2.0,33.0,2.0,,1.0,2.0
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,2.0,2.0,4.0,1.0,,2.0,,,,,,,1.0,5.0,5.0,,,0.00279989,0.0279,,2.0,0.0,,,,,,,,45.0,,,,,,,7.0,,6.6,,,1.0,,,2.0,1.0,,,,4.0,2.0,5.0,1,,20.0,3.0,4.0,1.0,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,,,0.00082243,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,5.0,14.0,19.0,,,3.0,,,,2.0,,,1.0,5.0,1.0,,,0.00537347,0.0459,0.1915,2.0,0.0,,,,,2.0,,,90.0,1.0,,,,,,13.0,,6.8,,,,,2.0,1.0,,,2.0,,15.0,15.0,30.0,1,,43.0,1.0,,1.0,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,,,,,,,,,,,,,,0.2448,0.5166,,0.0,1.0,,,,,,,6.0,1.0,,,,,,,,7.5,,,,,,,,,,,,,,1,,3.0,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,307284,151086,Mario Lemina,mario-lemina,M,False,,,5.0,14.0,36.0,50.0,1.0,,8.0,1.0,,,,,,,1.0,3.0,,,0.285177,,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,10.0,,7.7,,,,,7.0,,,,12.0,,21.0,39.0,60.0,0,3.0,75.0,,,,2.0
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,1.0,7.0,6.0,13.0,,,5.0,,,,1.0,,,1.0,4.0,3.0,,,0.0207958,,,1.0,0.0,,,,,1.0,,,87.0,,,,,,,9.0,,6.7,,,,,2.0,2.0,,,3.0,1.0,10.0,7.0,17.0,0,1.0,32.0,2.0,1.0,1.0,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,0.00680174,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,3.0,2.0,5.0,0,,7.0,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,,,1.0,14.0,,14.0,,,1.0,,,,,,,3.0,4.0,1.0,1.0,,0.0318232,,,,0.0,,,,,1.0,2.0,,89.0,,,,,,,15.0,,6.7,,,,,2.0,1.0,1.0,,3.0,,25.0,,24.0,0,1.0,37.0,,,,1.0
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,2.0,26.0,21.0,47.0,1.0,,5.0,,,1.0,2.0,,,2.0,8.0,10.0,,,0.110572,0.22,0.2298,2.0,1.0,1.0,,,,,1.0,,89.0,2.0,,,,,,9.0,,8.5,,,1.0,,2.0,4.0,1.0,,3.0,,28.0,24.0,51.0,4,5.0,78.0,1.0,2.0,3.0,1.0
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,2.0,12.0,22.0,34.0,,,5.0,,,,2.0,,,,5.0,4.0,,,0.0129488,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,6.0,,6.8,,,,,2.0,1.0,,,3.0,,13.0,25.0,38.0,0,2.0,51.0,1.0,2.0,,2.0
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,1445189,596054,Tom Edozie,tom-edozie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,7.0,4.0,11.0,,,1.0,1.0,,,,,,,1.0,3.0,,,0.109564,0.0157,0.1921,,1.0,,,,,,1.0,,26.0,1.0,,,,,,5.0,,7.3,,,,,,2.0,1.0,,,,9.0,4.0,12.0,1,2.0,21.0,2.0,,1.0,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,7.0,13.0,45.0,58.0,3.0,2.0,7.0,,,,,,,,5.0,5.0,,1.0,0.0104076,,,2.0,0.0,,,,,2.0,1.0,2.0,90.0,,,,,,,13.0,,6.8,,,,,7.0,,,,10.0,,18.0,50.0,68.0,0,3.0,86.0,2.0,,,3.0
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,13.0,8.0,20.0,,,1.0,1.0,,,,,,1.0,2.0,,,,0.100416,,,1.0,1.0,,,,,,1.0,,64.0,,,,,,,7.0,,6.7,,,,,1.0,,2.0,,,,17.0,9.0,24.0,0,,29.0,1.0,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,,,,13.0,2.0,15.0,,,2.0,,,,,,,,1.0,1.0,,,0.0345532,,,,0.0,,,,,,1.0,,45.0,,,,,,,11.0,,6.5,,,,,,2.0,2.0,,1.0,,19.0,3.0,20.0,0,,29.0,3.0,,1.0,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,5.0,26.0,25.0,51.0,,,7.0,,,,1.0,,,3.0,8.0,5.0,,,0.0819016,0.0171,,2.0,0.0,,,,,,,,90.0,,,,,,,13.0,,6.3,,,1.0,,,2.0,,,6.0,,30.0,27.0,57.0,1,4.0,74.0,2.0,1.0,,1.0
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,,24.0,21.0,45.0,1.0,,5.0,,,,,,,2.0,5.0,8.0,,1.0,0.015015,,,,0.0,,,,,1.0,,,82.0,,1.0,,,,,7.0,,6.8,,,,,,2.0,,,,,26.0,21.0,47.0,0,7.0,71.0,1.0,1.0,,6.0
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,,2.0,,,,0.0013044,,,,0.0,,,,,1.0,,,26.0,,,,,,,6.0,,6.3,,,,,,2.0,1.0,,,,6.0,1.0,6.0,0,,13.0,1.0,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,2.0,4.0,6.0,1.0,1.0,,,,1.0,,,,3.0,4.0,2.0,,,0.00057942,0.021,,,0.0,,,,,,,,57.0,,,,,,,9.0,,6.3,,,,,,,,,1.0,,7.0,4.0,11.0,1,1.0,20.0,1.0,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,307284,151086,Mario Lemina,mario-lemina,M,False,,,5.0,12.0,24.0,36.0,,1.0,2.0,,,,1.0,,,1.0,3.0,4.0,,,0.0145259,,,,0.0,,,,,1.0,,,90.0,,2.0,,,,,14.0,,6.6,,,,,3.0,1.0,1.0,,10.0,,18.0,29.0,46.0,0,2.0,63.0,1.0,1.0,,2.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,6.0,7.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.00015009,,,,0.0,,,,,,,,10.0,,,,,,,1.0,,6.5,,,,,,1.0,,,1.0,,2.0,6.0,8.0,0,,10.0,,,1.0,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,1.0,3.0,5.0,8.0,,,2.0,,,,2.0,,,,2.0,4.0,,,0.00143851,,,,0.0,,,,,,,,13.0,,1.0,,,,,2.0,,6.9,,,,,,,1.0,,1.0,,4.0,6.0,9.0,0,3.0,15.0,,1.0,,1.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,18.0,31.0,49.0,,,7.0,,,,1.0,,,,3.0,6.0,,,0.280602,0.0233,,2.0,0.0,,,,,1.0,1.0,,85.0,,,,,,,15.0,,6.8,,,1.0,,1.0,1.0,,,7.0,,28.0,35.0,63.0,1,4.0,76.0,,1.0,1.0,3.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,6.0,26.0,40.0,66.0,1.0,,10.0,,,,1.0,,,,3.0,9.0,,,0.0188316,,,,0.0,,,,,2.0,,,90.0,,,,,,,8.0,,7.3,,,,,1.0,2.0,,,7.0,,29.0,43.0,72.0,0,7.0,90.0,1.0,1.0,1.0,6.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,1.0,,,4.0,1.0,4.0,1.0,,1.0,,,,2.0,,,,5.0,,,,0.0596591,0.1318,0.0348,2.0,0.0,,,,,,1.0,,28.0,1.0,,,,,,5.0,,6.7,,,1.0,,,,1.0,,1.0,,6.0,1.0,6.0,2,,12.0,3.0,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,307284,151086,Mario Lemina,mario-lemina,M,False,,,2.0,10.0,13.0,23.0,6.0,3.0,5.0,,,1.0,1.0,,,2.0,9.0,10.0,,1.0,0.0057583,0.2731,0.045,,0.0,,,,,,1.0,,90.0,1.0,,,,,,9.0,,7.0,,,2.0,,4.0,,,,5.0,1.0,13.0,17.0,30.0,4,6.0,51.0,,1.0,,3.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,3.0,3.0,,,0.00079955,0.1419,,1.0,0.0,,,,,1.0,,,28.0,,1.0,,,,,3.0,,6.8,,,1.0,,,1.0,,,,,2.0,2.0,4.0,2,1.0,12.0,,1.0,,1.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,3.0,6.0,6.0,12.0,,,3.0,,,,1.0,,,,1.0,3.0,,,0.0555231,0.1176,,,0.0,,,,,,1.0,,12.0,,,,,,,3.0,,7.0,,,1.0,,,1.0,,,6.0,,9.0,6.0,15.0,1,1.0,20.0,,1.0,1.0,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,0.00015919,,,,0.0,,,,,,,,14.0,,,,,,,2.0,,6.5,,,,,,,,,,,2.0,3.0,5.0,0,,6.0,,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,1.0,,1.0,14.0,5.0,18.0,2.0,,1.0,,1.0,,2.0,,,2.0,12.0,2.0,,,0.0172283,0.2562,0.1405,6.0,0.0,,,,,,2.0,,78.0,1.0,,,,,,7.0,,6.3,,,1.0,,,,2.0,,1.0,,18.0,6.0,22.0,2,1.0,31.0,,1.0,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,2.0,8.0,6.0,14.0,1.0,1.0,1.0,,,,1.0,,,1.0,3.0,4.0,,,0.0180348,,,,0.0,,,,,,1.0,,62.0,,,,,,,4.0,,6.7,,,,,,,,,2.0,,9.0,7.0,16.0,0,2.0,23.0,1.0,1.0,,2.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,1.0,,,6.0,,5.0,,,3.0,,,,,,,,,3.0,,,0.0825407,,,,1.0,,,,,,2.0,,26.0,,,,,,,3.0,,7.3,,,,,1.0,2.0,1.0,,1.0,,7.0,1.0,7.0,0,1.0,14.0,1.0,,2.0,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,,20.0,14.0,34.0,,2.0,6.0,1.0,,1.0,2.0,,,1.0,5.0,5.0,,,0.0714263,0.0611,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,14.0,,7.0,,,1.0,,1.0,,,,2.0,,30.0,16.0,46.0,2,2.0,62.0,1.0,1.0,,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,,15.0,4.0,19.0,,1.0,4.0,,1.0,,,,,1.0,3.0,8.0,,,0.184661,0.129,,1.0,0.0,,,,,,3.0,,72.0,,,,,,,9.0,,7.1,,,1.0,,,3.0,2.0,,,,21.0,4.0,23.0,1,2.0,37.0,1.0,3.0,2.0,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,1.0,,4.0,16.0,17.0,32.0,,,6.0,,,,1.0,,,1.0,3.0,3.0,,,0.0582377,0.0679,0.015,1.0,0.0,,,,,,2.0,,45.0,1.0,1.0,,,,,13.0,,7.3,,,1.0,,1.0,,7.0,,6.0,,26.0,17.0,36.0,2,3.0,53.0,,,,2.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,,11.0,12.0,23.0,1.0,,,,,,1.0,,,,3.0,2.0,,,0.00530863,,,1.0,0.0,,,,,,,,45.0,,,,,,,4.0,,6.5,,,,,2.0,,,,,,14.0,13.0,27.0,0,2.0,31.0,,,,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,7.0,7.0,14.0,1.0,,3.0,,,,1.0,,,1.0,5.0,3.0,,,0.00958294,0.0455,0.0841,,1.0,1.0,,,,,1.0,,74.0,1.0,,,,,,16.0,,7.7,,,,,,2.0,3.0,,4.0,,16.0,10.0,23.0,1,,38.0,1.0,3.0,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,1.0,2.0,9.0,11.0,,,1.0,,,,,,,,1.0,,,,0.00020984,,,1.0,0.0,,,,,1.0,,,11.0,,,,,,,1.0,,6.6,,,,,,,,,1.0,,2.0,10.0,12.0,0,,14.0,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,,,,5.0,12.0,17.0,3.0,2.0,5.0,,,,1.0,,,,4.0,4.0,,,0.0021041,0.26,0.2315,,0.0,1.0,,,,2.0,1.0,,83.0,1.0,,,,,,5.0,,7.6,,,,,3.0,,,,2.0,,7.0,14.0,21.0,1,2.0,36.0,,,,2.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,2.0,22.0,27.0,49.0,1.0,1.0,6.0,,1.0,,3.0,,,2.0,10.0,5.0,,,0.00893807,0.6017,0.1081,4.0,0.0,,,,,1.0,,,89.0,1.0,,,,,,8.0,,6.5,,,1.0,,2.0,,,,2.0,,25.0,28.0,53.0,2,3.0,70.0,2.0,1.0,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,3.0,10.0,42.0,52.0,,,11.0,,,,1.0,,,,2.0,5.0,,,0.00700981,,,1.0,0.0,,,,,,,,90.0,,,,,,,8.0,,7.0,,,,,4.0,,,,5.0,,12.0,47.0,59.0,0,3.0,71.0,1.0,2.0,,2.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0,1.0,3.0,1.0,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,2.0,15.0,6.0,21.0,,,4.0,,,,,,,4.0,9.0,4.0,,,0.0344955,0.038,,3.0,0.0,,,,,,,,74.0,,,,,,,16.0,,6.5,,,1.0,,,2.0,1.0,,3.0,,20.0,7.0,26.0,1,2.0,44.0,4.0,2.0,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,8.0,,,,,,,1.0,,6.6,,,,,1.0,,,,,,,,,0,,3.0,1.0,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,2.0,8.0,5.0,13.0,1.0,,2.0,,,,,,,1.0,3.0,2.0,,,0.00726575,,,,0.0,,,,,1.0,,,17.0,,1.0,,,,,5.0,,6.9,,,,,,1.0,,,4.0,,11.0,5.0,16.0,0,2.0,26.0,,,,2.0
