season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684168,32,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,16.0,14.0,30.0,,2.0,,3.0,,,,,,,,1.0,8.0,,,1.0,,,,,2.0,,90.0,,,,,,,16.0,,,7.2,,,,,,4.0,,3.0,,7.0,,25.0,19.0,41.0,,,0,5.0,75.0,2.0,1.0,,4.0
2019-20,8684168,32,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,,28.0,16.0,43.0,1.0,,,3.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,1.0,1.0,90.0,1.0,,,,,,19.0,,,6.8,,,,,,1.0,1.0,7.0,,2.0,,40.0,20.0,53.0,,,1,2.0,80.0,2.0,,,2.0
2019-20,8684168,32,31,Crystal_Palace,Home,984159,235599,Nikola Tavares,nikola-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692232,33,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,7.0,13.0,33.0,46.0,2.0,4.0,,6.0,,,,1.0,,,,3.0,7.0,,,,,,,,,,90.0,1.0,1.0,,,,,8.0,,,6.7,,,,,,1.0,,,,11.0,,18.0,35.0,53.0,,,1,1.0,61.0,1.0,2.0,,1.0
2019-20,8692232,33,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692232,33,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,4.0,10.0,46.0,56.0,1.0,4.0,,8.0,,,,,,,1.0,2.0,5.0,1.0,,,,,,,2.0,,90.0,,2.0,,,,,7.0,,,6.3,,,,,,2.0,,,,4.0,,13.0,48.0,61.0,,,0,,72.0,1.0,1.0,,
2019-20,8692232,33,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,17.0,14.0,31.0,2.0,1.0,,6.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,,,90.0,,,,,,,23.0,,,6.2,,,,,,,1.0,,,9.0,,32.0,20.0,52.0,,,0,2.0,74.0,1.0,1.0,1.0,
2019-20,8692232,33,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,,16.0,10.0,25.0,2.0,,,7.0,,,,,,,4.0,7.0,4.0,,,1.0,,,,,,1.0,83.0,,,,,,,18.0,,,6.1,,,,,,,1.0,3.0,,1.0,,20.0,13.0,30.0,,,0,2.0,58.0,1.0,2.0,,1.0
2019-20,8692245,34,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,8.0,,,,,,,2.0,,,6.3,,,,,,,,,,1.0,,2.0,1.0,3.0,,,0,,4.0,,,,
2019-20,8692245,34,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,5.0,14.0,21.0,35.0,2.0,6.0,,5.0,,1.0,,1.0,,,,3.0,8.0,,,,,,,1.0,1.0,,90.0,1.0,,,,,,13.0,,,6.6,,,1.0,,,5.0,,1.0,,10.0,,23.0,23.0,45.0,,,2,2.0,59.0,2.0,,,1.0
2019-20,8692245,34,31,Crystal_Palace,Home,21134,40784,Mamadou Sakho,mamadou-sakho,D,True,,,6.0,15.0,29.0,44.0,1.0,1.0,,9.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,1.0,,82.0,,,,,,,9.0,,,6.3,,,,,,3.0,,,,8.0,,20.0,30.0,50.0,,,0,,60.0,2.0,,,
2019-20,8692245,34,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,,18.0,4.0,22.0,,2.0,,3.0,,,,2.0,,,1.0,5.0,9.0,,,2.0,,,,,3.0,,90.0,,,,,,,16.0,,,6.7,,,1.0,,,2.0,,3.0,,5.0,,29.0,7.0,33.0,,,1,7.0,68.0,,,,4.0
2019-20,8692245,34,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,3.0,,,23.0,10.0,30.0,1.0,1.0,,7.0,1.0,,1.0,1.0,,,,3.0,4.0,,,1.0,1.0,,,,2.0,3.0,90.0,,1.0,,,,,11.0,,,7.4,,,1.0,,,1.0,3.0,4.0,,,,30.0,11.0,37.0,,,2,,64.0,2.0,,3.0,
2019-20,8692253,35,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,1.0,,2.0,9.0,23.0,31.0,2.0,4.0,,5.0,,,,2.0,,,,6.0,5.0,,,2.0,,,,,4.0,,90.0,,,,,,,10.0,,,6.5,,,,,,2.0,1.0,1.0,,4.0,,15.0,27.0,41.0,,,0,,50.0,,,1.0,
2019-20,8692253,35,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,4.0,13.0,33.0,46.0,2.0,2.0,,6.0,,,,,,,,3.0,4.0,,,2.0,,,,,1.0,,90.0,,,,,,,6.0,,,6.5,,,,,,2.0,1.0,,,6.0,,16.0,36.0,52.0,,,0,1.0,59.0,,,1.0,1.0
2019-20,8692253,35,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,,15.0,9.0,24.0,2.0,1.0,,4.0,,,,,,,1.0,5.0,7.0,,,2.0,,,,,,,90.0,,1.0,,,,,11.0,,,6.9,,,,,,4.0,1.0,3.0,,3.0,,23.0,10.0,30.0,,,0,5.0,52.0,1.0,,1.0,2.0
2019-20,8692253,35,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692253,35,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,2.0,22.0,16.0,37.0,2.0,1.0,,4.0,,1.0,,,,,,3.0,2.0,,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,,19.0,,,6.7,,,,,,2.0,,5.0,,3.0,,35.0,18.0,48.0,,,1,1.0,71.0,1.0,,,1.0
2019-20,8692264,36,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,2.0,7.0,26.0,33.0,1.0,,,6.0,,,,2.0,,,,3.0,4.0,,,,,,,,,1.0,90.0,,1.0,,,,,6.0,,,6.7,,,,,,3.0,2.0,,,3.0,,11.0,27.0,38.0,,,0,2.0,47.0,1.0,,2.0,1.0
2019-20,8692264,36,31,Crystal_Palace,Home,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,1.0,10.0,29.0,39.0,3.0,1.0,,4.0,,,,,,,,3.0,4.0,,,,,,,,2.0,,90.0,,,,,,,4.0,,,6.9,,,,,,7.0,2.0,,,3.0,,13.0,30.0,43.0,,,0,1.0,60.0,,,2.0,1.0
2019-20,8692264,36,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,1.0,,2.0,20.0,10.0,29.0,,2.0,,3.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,5.0,,90.0,,,,,,,20.0,,,6.8,,,,,,4.0,1.0,2.0,,6.0,,33.0,14.0,45.0,,,0,2.0,73.0,1.0,,,
2019-20,8692264,36,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692264,36,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,25.0,8.0,33.0,,,,2.0,,,2.0,3.0,,,,4.0,4.0,,,,,,,,3.0,,84.0,,1.0,,,,,8.0,,,6.6,,,,,,,2.0,,,1.0,,31.0,8.0,39.0,,,2,3.0,61.0,1.0,,1.0,1.0
2019-20,8692278,37,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,5.0,10.0,38.0,48.0,2.0,2.0,,6.0,,,,,,,,2.0,3.0,,,,,,,,2.0,,90.0,,,,,,,5.0,,,6.8,,,,,,4.0,1.0,,,8.0,,12.0,41.0,53.0,,,0,,61.0,,,1.0,
2019-20,8692278,37,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,,2.0,9.0,11.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,23.0,,,,,,,1.0,,,6.7,,,,,,2.0,,,,1.0,,3.0,9.0,12.0,,,0,,18.0,,,,
2019-20,8692278,37,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,1.0,13.0,16.0,29.0,1.0,7.0,,4.0,,,,1.0,,,1.0,5.0,9.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,12.0,,,6.6,,,,,,5.0,,1.0,,3.0,,22.0,17.0,38.0,,,0,2.0,65.0,1.0,,,
2019-20,8692278,37,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692282,38,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,1.0,13.0,24.0,37.0,2.0,5.0,,4.0,,,,,,,,2.0,5.0,,,,,,,,,2.0,90.0,,,,,,,11.0,,,7.0,,,3.0,,,5.0,,,,2.0,,16.0,30.0,46.0,,,3,,56.0,2.0,,,
2019-20,8692282,38,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,1.0,15.0,15.0,30.0,,5.0,,3.0,,,,,,,1.0,1.0,7.0,,,,,,,1.0,2.0,,90.0,,,,,,,22.0,,,7.1,,,1.0,,,2.0,,3.0,,3.0,,28.0,20.0,45.0,,,1,1.0,67.0,,1.0,,1.0
2019-20,8692282,38,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
