playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,totalTackles,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,homeGoals,rightFootGoals,leftFootGoals,unsuccessfulDribbles,shotsOffTargetIncWoodwork,unsuccessfulCornersIntoBox,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,shotsOnTargetOutsideBox,oboxTarget,goalKicks,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,drops,savesMadeFromOutsideBox,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,blocks,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,secondGoalAssists,lastPlayerTackle,overruns,goalsConcededInsideBox,clearancesOffTheLine,hitWoodwork,handballsConceded,penaltyGoalsConceded,penaltiesFaced,penaltiesTaken,penaltiesConceded,foulWonPenalty,headedGoals,savesMadeCaught,ownGoalScored,crossesNotClaimed,penaltyGoals,setPiecesGoals
218543,Exequiel Palacios,Midfielder,Ipswich,40,Argentina,2026-27,4.0,,0.0385,0.0,,5.0,9.0,2.0,,,1.0,11.0,,77.0,,1.0,,,106.0,,11.0,1.0,2.0,10.0,64.0,1.0,,4.2353,3.0,,,4.0,,4.0,25.0,5.0,0.0,15.0,,27.0,15.0,2.0,2.0,34.0,,1.0,,14.0,1.0,0.0,76.0,,15.0,3.0,,18.0,2.0,4.0,2.0,7.0,96.0,,,32.0,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,
216055,Florentino,Midfielder,Ipswich,40,Portugal,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474120,Julio Enciso,Midfielder,Ipswich,40,Paraguay,2026-27,19.0,,0.6433,0.0,3.0,2.0,7.0,3.0,2.0,2.0,3.0,10.0,,83.0,1.0,1.0,,,251.0,1.0,15.0,2.0,2.0,15.0,69.0,9.0,,6.9516,2.0,,1.0,8.0,1.0,18.0,21.0,6.0,0.0,34.0,1.0,15.0,15.0,3.0,,45.0,,16.0,1.0,33.0,,0.0,74.0,1.0,34.0,2.0,7.0,27.0,1.0,3.0,4.0,20.0,147.0,1.0,,28.0,0.8711,1.0,3.0,4.0,,3.0,0.9551,9.0,,,,2.0,,1.0,1.0,,,,,9.0,6.0,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,
461587,Kasey McAteer,Midfielder,Ipswich,40,Ireland,2026-27,4.0,,0.0074,0.0,,1.0,1.0,3.0,,1.0,,1.0,,12.0,,2.0,,,42.0,2.0,1.0,,1.0,1.0,11.0,,,0.3368,,,,,,2.0,,,0.0,5.0,1.0,2.0,4.0,3.0,,7.0,,1.0,,3.0,,0.0,12.0,,3.0,1.0,,6.0,1.0,,,4.0,19.0,,,4.0,0.0471,0.0,,1.0,3.0,1.0,0.1289,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
501390,Marcelino Núñez,Midfielder,Ipswich,40,Chile,2026-27,7.0,,0.0557,0.0,,3.0,8.0,2.0,,1.0,2.0,9.0,1.0,70.0,,,,1.0,142.0,,5.0,1.0,1.0,5.0,58.0,2.0,,2.7164,1.0,,4.0,4.0,,7.0,27.0,,0.0,12.0,,16.0,10.0,2.0,2.0,35.0,1.0,,,12.0,,0.0,70.0,,14.0,1.0,2.0,23.0,1.0,1.0,3.0,4.0,93.0,1.0,1.0,27.0,0.0327,0.0,1.0,3.0,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,3.0,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,
212314,Sasa Lukic,Midfielder,Ipswich,40,Serbia,2026-27,15.0,,0.0545,0.0,1.0,5.0,13.0,3.0,1.0,3.0,3.0,17.0,,150.0,,4.0,,,253.0,3.0,7.0,1.0,4.0,6.0,130.0,1.0,,5.9309,2.0,,6.0,7.0,,12.0,41.0,1.0,0.0,22.0,1.0,29.0,6.0,3.0,2.0,61.0,7.0,2.0,,18.0,1.0,0.0,141.0,,26.0,3.0,,61.0,5.0,3.0,3.0,19.0,181.0,,1.0,72.0,0.0167,1.0,4.0,4.0,,,,,,,,1.0,6.0,,,,,,,1.0,,6.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,6.0,,,,1.0,,,,,,,,,,
592740,Alfie Cresswell,Midfielder,Leeds,2,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466525,Anton Stach,Midfielder,Leeds,2,Germany,2026-27,17.0,1.0,0.1575,0.0,2.0,9.0,30.0,3.0,,4.0,3.0,33.0,2.0,82.0,,10.0,1.0,2.0,270.0,3.0,24.0,,7.0,17.0,43.0,6.0,,1.797,2.0,1.0,11.0,2.0,,14.0,18.0,7.0,1.0,41.0,3.0,33.0,11.0,3.0,6.0,30.0,13.0,6.0,,31.0,7.0,0.0,77.0,2.0,61.0,3.0,1.0,13.0,5.0,6.0,6.0,18.0,163.0,,1.0,21.0,0.4908,0.0,3.0,8.0,,2.0,0.4604,3.0,,1.0,1.0,2.0,9.0,1.0,1.0,1.0,0.0,1.0,,4.0,1.0,8.0,,2.0,4.0,,,,,,,,,,,,,,,1.0,0.1481,3.0,3.0,,,,2.0,,,,,,,,,,,,,,1.0
248056,Ao Tanaka,Midfielder,Leeds,2,Japan,2026-27,2.0,,0.0172,0.0,,5.0,8.0,2.0,1.0,2.0,1.0,9.0,,50.0,1.0,2.0,,,118.0,1.0,9.0,,1.0,8.0,41.0,3.0,,0.6837,,,7.0,1.0,,1.0,13.0,1.0,0.0,11.0,1.0,13.0,6.0,2.0,4.0,14.0,,,,9.0,1.0,0.0,47.0,,10.0,1.0,2.0,9.0,1.0,,,15.0,74.0,,,27.0,0.5287,0.0,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
427637,Brenden Aaronson,Midfielder,Leeds,2,United States,2026-27,18.0,,0.0121,0.0,,2.0,7.0,3.0,,1.0,2.0,7.0,,24.0,,9.0,,,155.0,6.0,12.0,,4.0,9.0,17.0,,,1.6417,,,1.0,2.0,,12.0,7.0,5.0,0.0,30.0,4.0,7.0,7.0,3.0,,9.0,,5.0,,21.0,3.0,0.0,23.0,,17.0,2.0,2.0,5.0,,,,5.0,55.0,,,8.0,0.0117,0.0,,,1.0,1.0,0.025,1.0,,,,,,,,,,,,3.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
199598,Ethan Ampadu,Midfielder,Leeds,2,Wales,2026-27,16.0,1.0,0.1383,0.0,,8.0,14.0,3.0,,2.0,3.0,25.0,1.0,115.0,,9.0,1.0,1.0,270.0,7.0,13.0,,5.0,11.0,85.0,,11.0,1.797,3.0,,7.0,2.0,,9.0,21.0,2.0,0.0,29.0,1.0,46.0,9.0,3.0,4.0,47.0,1.0,,,20.0,2.0,0.0,109.0,1.0,41.0,4.0,1.0,34.0,4.0,7.0,5.0,14.0,174.0,6.0,3.0,44.0,0.0141,0.0,11.0,6.0,,,,1.0,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,
180135,Sean Longstaff,Midfielder,Leeds,2,England,2026-27,,,0.0004,0.0,,,,1.0,,,,,,2.0,,,,,8.0,,,,,,2.0,,,,,,,,,,,,0.0,,,,,1.0,,1.0,,,,,,0.0,2.0,,,,,1.0,,,,1.0,2.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243016,Alexis Mac Allister,Midfielder,Liverpool,14,Argentina,2026-27,15.0,,0.4199,0.0,,8.0,9.0,3.0,,,2.0,13.0,,113.0,,8.0,,,188.0,7.0,13.0,,3.0,12.0,92.0,1.0,,2.3284,1.0,1.0,3.0,2.0,,8.0,38.0,3.0,0.0,28.0,2.0,31.0,11.0,3.0,4.0,63.0,,2.0,,20.0,1.0,0.0,109.0,,22.0,4.0,1.0,30.0,4.0,1.0,8.0,14.0,147.0,,3.0,37.0,0.0795,1.0,4.0,3.0,1.0,1.0,0.0387,2.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,
424876,Dominik Szoboszlai,Midfielder,Liverpool,14,Hungary,2026-27,15.0,2.0,0.4784,0.0,3.0,4.0,18.0,3.0,,3.0,3.0,24.0,5.0,202.0,1.0,9.0,1.0,7.0,270.0,7.0,10.0,1.0,9.0,8.0,171.0,1.0,,3.5963,7.0,,2.0,4.0,,8.0,50.0,2.0,0.0,25.0,6.0,35.0,17.0,3.0,1.0,109.0,17.0,3.0,,16.0,2.0,0.0,194.0,1.0,50.0,3.0,2.0,71.0,4.0,3.0,7.0,46.0,284.0,9.0,3.0,76.0,1.1699,0.0,6.0,7.0,,4.0,2.2518,6.0,,1.0,1.0,3.0,12.0,,,4.0,0.0,1.0,,2.0,2.0,7.0,,3.0,1.0,3.0,3.0,,,,,,,,,,,,,3.0,0.1124,3.0,3.0,,,2.0,3.0,,,,1.0,,1.0,,,,,,,1.0,
494595,Florian Wirtz,Midfielder,Liverpool,14,Germany,2026-27,17.0,,0.2884,0.0,4.0,4.0,21.0,3.0,1.0,15.0,3.0,24.0,3.0,135.0,,4.0,,,242.0,1.0,14.0,1.0,7.0,11.0,107.0,12.0,,3.0496,3.0,,,4.0,4.0,16.0,28.0,2.0,0.0,31.0,3.0,38.0,15.0,3.0,2.0,77.0,3.0,9.0,4.0,27.0,3.0,0.0,130.0,3.0,53.0,2.0,5.0,26.0,6.0,,4.0,43.0,190.0,,,34.0,0.6604,1.0,3.0,,,3.0,0.67,3.0,2.0,,,,,2.0,2.0,,,,,5.0,,,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,
491501,James McConnell,Midfielder,Liverpool,14,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441266,Ryan Gravenberch,Midfielder,Liverpool,14,Netherlands,2026-27,9.0,,0.0616,0.0,2.0,2.0,5.0,3.0,1.0,4.0,1.0,5.0,,70.0,,1.0,,,123.0,,7.0,1.0,2.0,6.0,62.0,,,1.3362,1.0,1.0,1.0,2.0,,9.0,22.0,4.0,0.0,16.0,1.0,26.0,9.0,3.0,1.0,46.0,,7.0,,15.0,1.0,0.0,70.0,,16.0,1.0,,13.0,2.0,2.0,3.0,9.0,96.0,,,19.0,0.0628,0.0,,1.0,2.0,,,,,,,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
591386,Trey Nyoni,Midfielder,Liverpool,14,England,2026-27,2.0,,0.0055,0.0,,2.0,1.0,2.0,,1.0,,2.0,,25.0,,1.0,,,19.0,1.0,2.0,,1.0,2.0,23.0,,,0.1289,,,,,,1.0,9.0,,0.0,4.0,,9.0,2.0,2.0,2.0,11.0,,,,3.0,,0.0,25.0,,2.0,,,4.0,,1.0,,3.0,28.0,,,12.0,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158983,Wataru Endo,Midfielder,Liverpool,14,Japan,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637238,Ayyoub Bouaddi,Midfielder,Man City,43,Morocco,2026-27,,,0.1173,0.0,,,2.0,2.0,,1.0,,4.0,,39.0,,,,,22.0,,1.0,,,1.0,34.0,,,0.6721,,,,,,,18.0,,0.0,1.0,,7.0,3.0,2.0,,18.0,,,,1.0,,0.0,39.0,,4.0,,1.0,9.0,,1.0,1.0,5.0,45.0,,1.0,17.0,,0.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
215379,Elliot Anderson,Midfielder,Man City,43,England,2026-27,15.0,1.0,0.6416,0.0,,8.0,19.0,3.0,,4.0,3.0,27.0,3.0,317.0,,7.0,1.0,3.0,235.0,5.0,19.0,,4.0,17.0,280.0,3.0,,3.389,3.0,1.0,3.0,2.0,,10.0,121.0,6.0,0.0,34.0,1.0,83.0,14.0,3.0,3.0,170.0,5.0,4.0,,27.0,2.0,0.0,309.0,1.0,39.0,5.0,3.0,84.0,4.0,6.0,10.0,29.0,375.0,1.0,2.0,123.0,0.0882,1.0,8.0,5.0,,1.0,0.1948,3.0,1.0,,,,4.0,,,2.0,,,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
448047,Enzo Fernández,Midfielder,Man City,43,Argentina,2026-27,3.0,,0.1356,0.0,2.0,1.0,8.0,2.0,,3.0,1.0,9.0,3.0,99.0,1.0,2.0,,,101.0,1.0,6.0,,3.0,5.0,88.0,6.0,,1.1897,2.0,,1.0,,2.0,2.0,27.0,3.0,0.0,9.0,3.0,23.0,4.0,2.0,,54.0,3.0,1.0,2.0,7.0,1.0,0.0,98.0,1.0,16.0,1.0,1.0,25.0,,,2.0,24.0,119.0,,,36.0,0.1263,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595480,Floyd Samba,Midfielder,Man City,43,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91651,Mateo Kovacic,Midfielder,Man City,43,Croatia,2026-27,2.0,,0.0233,0.0,,,1.0,2.0,,1.0,,2.0,,56.0,,1.0,,,42.0,,1.0,,1.0,,54.0,,,0.1137,,,,,,2.0,22.0,,0.0,3.0,1.0,9.0,2.0,2.0,,34.0,,2.0,,2.0,1.0,0.0,56.0,,5.0,,,15.0,,,,10.0,61.0,,,20.0,,0.0,1.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465351,Matheus Nunes,Midfielder,Man City,43,Portugal,2026-27,,,0.0414,0.0,,,3.0,1.0,,,,3.0,2.0,23.0,,,,,33.0,,1.0,,1.0,1.0,18.0,2.0,,0.1137,,1.0,1.0,,,,3.0,1.0,0.0,1.0,,4.0,2.0,1.0,,13.0,2.0,,,1.0,,0.0,22.0,1.0,5.0,,,12.0,,,2.0,4.0,28.0,1.0,,7.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209244,Phil Foden,Midfielder,Man City,43,England,2026-27,15.0,2.0,0.8661,0.0,3.0,4.0,14.0,3.0,2.0,7.0,2.0,16.0,3.0,120.0,,3.0,,4.0,196.0,2.0,13.0,,4.0,12.0,100.0,10.0,,2.7893,4.0,,2.0,2.0,1.0,13.0,8.0,5.0,0.0,28.0,,16.0,8.0,3.0,2.0,76.0,8.0,8.0,1.0,25.0,1.0,0.0,118.0,2.0,38.0,2.0,3.0,48.0,4.0,,4.0,48.0,175.0,,,32.0,1.607,1.0,2.0,2.0,1.0,1.0,,3.0,4.0,,,2.0,7.0,1.0,1.0,2.0,,,,4.0,2.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
466052,Rayan Cherki,Midfielder,Man City,43,France,2026-27,14.0,,1.3479,0.0,2.0,,9.0,3.0,2.0,13.0,2.0,12.0,4.0,158.0,,3.0,,3.0,175.0,3.0,7.0,,2.0,7.0,142.0,16.0,,0.8731,8.0,1.0,,1.0,2.0,11.0,42.0,2.0,1.0,21.0,1.0,32.0,6.0,3.0,,100.0,7.0,8.0,2.0,18.0,,0.0,150.0,1.0,30.0,,5.0,25.0,4.0,,4.0,59.0,198.0,1.0,,49.0,0.5553,1.0,3.0,,1.0,3.0,1.4917,4.0,2.0,2.0,2.0,,7.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
532605,Andrey Santos,Midfielder,Man Utd,1,Brazil,2026-27,5.0,,0.2421,0.0,,4.0,6.0,3.0,,,1.0,6.0,,83.0,,4.0,,,83.0,1.0,9.0,1.0,2.0,6.0,77.0,4.0,,3.3443,,,7.0,4.0,,4.0,33.0,2.0,0.0,14.0,2.0,19.0,7.0,3.0,3.0,43.0,,1.0,,10.0,3.0,0.0,79.0,,8.0,1.0,,20.0,2.0,,,11.0,105.0,,,34.0,,0.0,,4.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
141746,Bruno Fernandes,Midfielder,Man Utd,1,Portugal,2026-27,10.0,3.0,0.7982,0.0,8.0,2.0,20.0,3.0,1.0,12.0,3.0,32.0,8.0,205.0,,1.0,,7.0,270.0,1.0,5.0,1.0,7.0,5.0,159.0,11.0,,5.5052,7.0,,1.0,6.0,2.0,9.0,60.0,1.0,1.0,15.0,1.0,58.0,12.0,3.0,,136.0,13.0,6.0,2.0,14.0,,0.0,193.0,4.0,58.0,2.0,2.0,35.0,2.0,1.0,14.0,52.0,265.0,2.0,2.0,44.0,2.26,0.0,12.0,5.0,,4.0,2.4115,7.0,3.0,3.0,0.0,6.0,12.0,,,5.0,3.0,2.0,1.0,4.0,3.0,4.0,,6.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.0346,1.0,1.0,,,,5.0,,1.0,,,,1.0,,,,,,,1.0,
516895,Kobbie Mainoo,Midfielder,Man Utd,1,England,2026-27,7.0,,0.3546,0.0,4.0,5.0,9.0,3.0,1.0,1.0,2.0,12.0,1.0,158.0,,2.0,,,187.0,1.0,15.0,,8.0,14.0,141.0,1.0,,2.1609,1.0,1.0,2.0,2.0,1.0,6.0,47.0,4.0,0.0,22.0,4.0,32.0,21.0,3.0,2.0,89.0,1.0,4.0,1.0,20.0,1.0,0.0,155.0,,20.0,3.0,5.0,65.0,,3.0,5.0,14.0,196.0,,,57.0,0.2083,0.0,3.0,4.0,1.0,,,,1.0,,,3.0,,,,,,,,3.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
184341,Mason Mount,Midfielder,Man Utd,1,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166989,Youri Tielemans,Midfielder,Man Utd,1,Belgium,2026-27,9.0,,0.274,0.0,3.0,2.0,16.0,3.0,,5.0,3.0,21.0,1.0,226.0,,3.0,,,247.0,2.0,11.0,1.0,9.0,10.0,199.0,4.0,,5.5052,5.0,,2.0,6.0,,7.0,67.0,6.0,0.0,20.0,3.0,67.0,17.0,3.0,1.0,122.0,1.0,1.0,,17.0,1.0,0.0,221.0,2.0,27.0,1.0,2.0,72.0,1.0,3.0,6.0,20.0,263.0,,2.0,83.0,0.5544,0.0,5.0,8.0,,3.0,0.463,3.0,2.0,,,3.0,,1.0,1.0,,,,,1.0,,,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,
632794,Aladji Bamba,Midfielder,Newcastle,4,France,2026-27,1.0,,0.0002,0.0,,1.0,,1.0,,,,,,1.0,,2.0,,,14.0,1.0,2.0,,,1.0,1.0,,,1.7649,,,1.0,1.0,,,1.0,,0.0,3.0,,,,1.0,,1.0,,,,1.0,1.0,0.0,1.0,,2.0,1.0,,,,,,1.0,5.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
201666,Harvey Barnes,Midfielder,Newcastle,4,England,2026-27,12.0,,0.0629,0.0,1.0,3.0,9.0,3.0,,3.0,3.0,10.0,2.0,49.0,1.0,1.0,,,269.0,1.0,11.0,1.0,9.0,11.0,37.0,9.0,,5.874,2.0,,5.0,4.0,1.0,11.0,17.0,8.0,0.0,23.0,6.0,13.0,8.0,3.0,1.0,22.0,6.0,5.0,1.0,22.0,,0.0,49.0,3.0,29.0,2.0,,5.0,4.0,2.0,2.0,14.0,102.0,1.0,1.0,17.0,0.222,0.0,1.0,2.0,,1.0,0.8345,3.0,,1.0,0.0,,3.0,,,,1.0,1.0,,3.0,2.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,
114243,Jacob Murphy,Midfielder,Newcastle,4,England,2026-27,2.0,,0.2016,0.0,,1.0,1.0,3.0,,,,1.0,2.0,7.0,,,,,35.0,,3.0,,1.0,3.0,6.0,2.0,1.0,1.9792,,,1.0,1.0,,2.0,,2.0,0.0,5.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,,,5.0,,0.0,7.0,,8.0,,,3.0,1.0,,,3.0,19.0,,,3.0,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
232653,Jacob Ramsey,Midfielder,Newcastle,4,England,2026-27,5.0,,0.1564,0.0,,2.0,5.0,3.0,,1.0,,5.0,,40.0,,2.0,,,69.0,,4.0,,3.0,2.0,34.0,2.0,,2.1533,,,1.0,1.0,,5.0,10.0,,0.0,9.0,2.0,10.0,6.0,3.0,1.0,13.0,,2.0,,7.0,2.0,0.0,40.0,,7.0,1.0,,11.0,3.0,1.0,1.0,9.0,52.0,,,22.0,0.17,1.0,,3.0,3.0,1.0,0.8404,2.0,1.0,1.0,0.0,,,,,,1.0,1.0,,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
200089,Joe Willock,Midfielder,Newcastle,4,England,2026-27,14.0,,0.1987,0.0,1.0,3.0,2.0,3.0,,2.0,2.0,2.0,2.0,47.0,1.0,3.0,,,168.0,3.0,7.0,,4.0,7.0,44.0,4.0,,4.6302,1.0,,1.0,3.0,,11.0,16.0,2.0,0.0,21.0,3.0,3.0,3.0,3.0,1.0,27.0,2.0,6.0,,18.0,,0.0,41.0,1.0,14.0,2.0,2.0,11.0,5.0,,1.0,17.0,80.0,1.0,,18.0,0.5251,0.0,,,1.0,1.0,0.7942,5.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,,1.0,4.0,,2.0,1.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,
547719,Lewis Miley,Midfielder,Newcastle,4,England,2026-27,9.0,,0.0693,0.0,,1.0,14.0,3.0,,1.0,3.0,18.0,,124.0,,6.0,1.0,,229.0,3.0,9.0,1.0,3.0,6.0,99.0,2.0,,4.109,3.0,,7.0,3.0,,6.0,36.0,2.0,0.0,18.0,1.0,31.0,15.0,3.0,1.0,40.0,,1.0,,12.0,3.0,0.0,120.0,,21.0,1.0,3.0,33.0,2.0,2.0,7.0,24.0,147.0,,1.0,66.0,0.053,1.0,4.0,3.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
465694,Nico González,Midfielder,Newcastle,4,Spain,2026-27,17.0,,,0.0,,,5.0,2.0,,1.0,2.0,11.0,1.0,102.0,,2.0,,,148.0,1.0,5.0,,1.0,4.0,85.0,1.0,,,3.0,,1.0,2.0,,16.0,38.0,3.0,0.0,22.0,1.0,23.0,8.0,2.0,,40.0,1.0,3.0,,20.0,1.0,0.0,95.0,,16.0,,1.0,36.0,8.0,1.0,6.0,5.0,118.0,,2.0,51.0,,1.0,6.0,4.0,,,,,2.0,,,,,,,,,,,,,,2.0,,7.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
636852,Sean Steur,Midfielder,Newcastle,4,Netherlands,2026-27,2.0,,0.004,0.0,,,6.0,3.0,,1.0,1.0,9.0,,49.0,,,,,88.0,,,1.0,1.0,,38.0,,,1.2437,,1.0,4.0,1.0,,2.0,16.0,,0.0,2.0,1.0,12.0,3.0,3.0,,5.0,,1.0,,2.0,,0.0,46.0,,10.0,,,15.0,,,2.0,6.0,55.0,,,35.0,,0.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
