playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,duelsWon,penaltiesConceded,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,expectedGoals,yellowCards,substituteOn,ownGoalScored,lastPlayerTackle,headedGoals,setPiecesGoals,rightFootGoals,hitWoodwork,penaltiesTaken,penaltyGoals,foulWonPenalty,redCards2ndYellow,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
111352,David Ferguson,Defender,Sunderland,56,England,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7631,David Vaughan,Midfielder,Sunderland,56,Wales,2012-13,42.0,1.0,3.0,1.1548,31.0,2.0,24.0,390.0,1.0,,1.0,1.0,,,7.0,2.0,48.0,1.0,,10.7303,5.0,2.0,,13.0,0.0,48.0,24.0,1.0,2.0,4.0,11.0,,385.0,4.0,70.0,22.0,,110.0,14.0,,,19.0,72.0,534.0,1.0,138.0,,6.0,12.0,,1.0,0.2083,1.0,,2.0,7.0,38.0,,9.0,6.0,44.0,4.0,1.0,14.0,2.0,4.0,2.0,717.0,1.0,55.0,,327.0,4.0,,15.0,9.0,35.0,111.0,97.0,0.0,97.0,4.0,9.0,210.0,7.0,,83.0,7.0,0.0,3.0,4.0,5.0,21.0,2.0,1.0,3.0,0.3375,1.0,18.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
58771,Jack Colback,Midfielder,Sunderland,56,England,2012-13,129.0,3.0,3.0,0.1109,88.0,,35.0,1114.0,,,,3.0,4.0,4.0,34.0,5.0,142.0,1.0,2.0,50.2345,16.0,5.0,1.0,47.0,0.0,143.0,35.0,,11.0,30.0,34.0,,1089.0,5.0,271.0,71.0,,243.0,35.0,1.0,3.0,63.0,166.0,1681.0,93.0,448.0,2.0,28.0,46.0,,4.0,0.6032,0.0,,1.0,8.0,128.0,,23.0,30.0,156.0,29.0,2.0,51.0,9.0,2.0,5.0,2812.0,2.0,159.0,,895.0,12.0,34.0,55.0,36.0,95.0,340.0,288.0,,365.0,2.0,17.0,515.0,31.0,1.0,237.0,17.0,0.0,10.0,7.0,22.0,69.0,5.0,3.0,24.0,0.5133,4.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
63370,James McClean,Midfielder,Sunderland,56,Ireland,2012-13,261.0,6.0,12.0,3.216,84.0,1.0,36.0,725.0,2.0,1.0,0.0,10.0,11.0,11.0,70.0,2.0,144.0,2.0,2.0,43.931,26.0,,5.0,28.0,2.0,118.0,36.0,2.0,51.0,109.0,119.0,,722.0,16.0,447.0,65.0,,99.0,38.0,1.0,,16.0,197.0,1351.0,16.0,220.0,2.0,25.0,37.0,,17.0,1.4323,0.0,,7.0,28.0,128.0,3.0,23.0,24.0,153.0,107.0,4.0,102.0,8.0,8.0,19.0,2330.0,1.0,176.0,,556.0,52.0,1.0,25.0,31.0,191.0,226.0,437.0,2.0,203.0,8.0,19.0,371.0,29.0,5.0,335.0,32.0,0.0,22.0,32.0,8.0,34.0,4.0,10.0,25.0,2.9855,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
98769,Ji Dong-Won,Forward,Sunderland,56,South Korea,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3736,John O'Shea,Defender,Sunderland,56,Ireland,2012-13,115.0,3.0,3.0,1.2003,50.0,2.0,34.0,965.0,2.0,1.0,0.0,1.0,3.0,3.0,70.0,7.0,69.0,,3.0,54.2264,6.0,13.0,3.0,15.0,0.0,95.0,34.0,1.0,,3.0,2.0,,942.0,7.0,248.0,38.0,,217.0,26.0,,,82.0,53.0,1451.0,2.0,478.0,,70.0,63.0,,,0.7217,0.0,,,10.0,169.0,,1.0,34.0,239.0,3.0,,170.0,9.0,,,2993.0,,169.0,,644.0,33.0,,270.0,47.0,45.0,258.0,284.0,2.0,437.0,,12.0,248.0,40.0,3.0,114.0,100.0,0.0,3.0,4.0,26.0,69.0,2.0,1.0,59.0,1.6144,3.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
113999,Jordan Laidler,Midfielder,Sunderland,56,England,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
43901,Kader Mangane,Defender,Sunderland,56,Senegal,2012-13,1.0,,,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,0.0,1.0,2.0,,,,,,2.0,,1.0,1.0,,,,,,,,5.0,,,,1.0,,,,0.0003,0.0,,,,,,,,1.0,,,2.0,,,,19.0,,2.0,,1.0,,,2.0,,,,3.0,,2.0,,,1.0,,,1.0,1.0,0.0,,,,,,,1.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
20531,Keiren Westwood,Goalkeeper,Sunderland,56,Ireland,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
28448,Lee Cattermole,Midfielder,Sunderland,56,England,2012-13,48.0,,,,21.0,,10.0,292.0,,1.0,,,,,7.0,1.0,32.0,,,10.1228,3.0,2.0,,10.0,0.0,39.0,10.0,,1.0,1.0,11.0,,289.0,2.0,59.0,14.0,,74.0,15.0,,,33.0,36.0,396.0,1.0,131.0,1.0,9.0,10.0,,,0.1206,0.0,,1.0,2.0,34.0,,9.0,10.0,43.0,1.0,,14.0,2.0,1.0,,666.0,1.0,39.0,,216.0,,,9.0,6.0,41.0,94.0,87.0,,88.0,1.0,7.0,118.0,5.0,,73.0,7.0,0.0,,1.0,7.0,26.0,4.0,,4.0,0.0768,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
113994,Liam Marrs,Defender,Sunderland,56,England,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
14919,Matthew Kilgallon,Defender,Sunderland,56,England,2012-13,13.0,,2.0,0.0975,6.0,,6.0,177.0,,,,,3.0,3.0,5.0,,7.0,,,11.9845,,2.0,,1.0,0.0,21.0,6.0,,,,1.0,,172.0,2.0,34.0,4.0,,37.0,3.0,,,4.0,14.0,242.0,4.0,92.0,,2.0,11.0,,,0.1265,0.0,,,4.0,30.0,,,6.0,32.0,,,15.0,2.0,,,512.0,,17.0,,141.0,5.0,1.0,25.0,9.0,8.0,36.0,30.0,,90.0,,2.0,53.0,9.0,,15.0,10.0,0.0,1.0,,6.0,11.0,1.0,,4.0,0.4312,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
114312,Mikael Mandron,Forward,Sunderland,56,France,2012-13,2.0,,1.0,0.0749,1.0,,2.0,12.0,,,,,1.0,1.0,,1.0,1.0,,,1.4189,,,,,0.0,2.0,2.0,,,,,,12.0,,5.0,1.0,,2.0,3.0,,,,3.0,17.0,,3.0,1.0,,,,,0.0086,0.0,,,1.0,3.0,,1.0,,3.0,,,2.0,,,,20.0,,3.0,,9.0,3.0,,1.0,2.0,2.0,3.0,5.0,,4.0,,,6.0,1.0,,3.0,2.0,0.0,,,,,,,,0.1118,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
17997,Phil Bardsley,Defender,Sunderland,56,Scotland,2012-13,39.0,2.0,1.0,0.0279,24.0,,18.0,442.0,1.0,,0.0,5.0,,,17.0,3.0,36.0,,2.0,23.653,5.0,18.0,,7.0,0.0,52.0,18.0,,1.0,25.0,5.0,,426.0,5.0,161.0,20.0,,140.0,14.0,1.0,,28.0,57.0,696.0,67.0,170.0,1.0,28.0,20.0,,6.0,0.506,0.0,,2.0,6.0,71.0,,,11.0,99.0,24.0,1.0,34.0,1.0,,6.0,986.0,,53.0,,315.0,7.0,23.0,44.0,22.0,22.0,39.0,92.0,1.0,206.0,,4.0,179.0,19.0,,58.0,17.0,0.0,4.0,5.0,7.0,9.0,5.0,5.0,27.0,0.236,5.0,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
107541,Scott Harrison,Defender,Sunderland,56,England,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
19057,Sebastian Larsson,Midfielder,Sunderland,56,Sweden,2012-13,134.0,11.0,8.0,1.966,79.0,2.0,38.0,1263.0,1.0,3.0,0.0,20.0,5.0,5.0,25.0,7.0,105.0,22.0,4.0,54.3343,36.0,4.0,,16.0,2.0,165.0,38.0,1.0,6.0,123.0,24.0,23.0,1218.0,11.0,388.0,63.0,11.0,322.0,52.0,53.0,,85.0,224.0,1830.0,22.0,427.0,5.0,44.0,49.0,,16.0,3.334,0.0,0.7261,3.0,19.0,164.0,3.0,58.0,36.0,208.0,44.0,83.0,41.0,6.0,13.0,52.0,2999.0,2.0,121.0,1.0,970.0,23.0,12.0,47.0,47.0,109.0,320.0,255.0,1.0,397.0,13.0,16.0,680.0,40.0,,214.0,16.0,0.0,15.0,10.0,17.0,50.0,17.0,20.0,23.0,1.7774,6.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
66797,Simon Mignolet,Goalkeeper,Sunderland,56,Belgium,2012-13,6.0,,,,2.0,,38.0,1102.0,,,,,,,2.0,7.0,11.0,,4.0,65.7008,1.0,154.0,,8.0,0.0,383.0,38.0,,,,1.0,,446.0,,648.0,2.0,,26.0,1.0,,,385.0,,1465.0,,112.0,,611.0,52.0,,,0.1757,0.0,,,,26.0,,,38.0,637.0,,,8.0,11.0,,,3420.0,,17.0,,80.0,,,49.0,54.0,4.0,37.0,23.0,,1039.0,,,353.0,47.0,,15.0,6.0,0.0,1.0,1.0,,,,,294.0,,1.0,,,,,,,,,,,,47.0,56.0,356.0,18.0,4.0,39.0,149.0,4.0,5.0,3.0,236.0,202.0,49.0,93.0
18953,Steven Fletcher,Forward,Sunderland,56,Scotland,2012-13,289.0,12.0,28.0,9.0988,6.0,3.0,28.0,789.0,11.0,20.0,8.0,6.0,26.0,26.0,194.0,5.0,61.0,,3.0,45.4713,20.0,,15.0,45.0,6.0,36.0,28.0,10.0,10.0,12.0,61.0,,789.0,15.0,422.0,5.0,,205.0,30.0,,,16.0,184.0,1119.0,1.0,129.0,5.0,5.0,29.0,,2.0,1.2529,0.0,,2.0,43.0,281.0,1.0,77.0,28.0,286.0,12.0,,338.0,7.0,8.0,2.0,2371.0,18.0,205.0,,487.0,82.0,1.0,25.0,36.0,95.0,153.0,494.0,3.0,247.0,8.0,1.0,376.0,31.0,15.0,156.0,144.0,0.0,13.0,10.0,3.0,10.0,6.0,6.0,1.0,9.5474,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
34392,Stéphane Sessegnon,Midfielder,Sunderland,56,Benin,2012-13,263.0,14.0,22.0,6.9547,20.0,8.0,35.0,918.0,7.0,12.0,3.0,15.0,19.0,19.0,63.0,5.0,168.0,,4.0,55.5616,37.0,,10.0,89.0,4.0,97.0,35.0,1.0,73.0,45.0,153.0,,914.0,23.0,447.0,17.0,,211.0,41.0,,,69.0,217.0,1519.0,9.0,207.0,,17.0,16.0,,10.0,2.7101,1.0,,16.0,45.0,131.0,3.0,62.0,34.0,148.0,45.0,1.0,80.0,6.0,12.0,10.0,2900.0,3.0,185.0,,701.0,109.0,1.0,6.0,45.0,200.0,299.0,448.0,4.0,191.0,12.0,3.0,573.0,40.0,10.0,368.0,17.0,1.0,24.0,59.0,2.0,11.0,12.0,15.0,2.0,4.5953,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,
1131,Titus Bramble,Defender,Sunderland,56,England,2012-13,53.0,1.0,1.0,0.2519,28.0,,16.0,354.0,,2.0,,,1.0,1.0,29.0,2.0,34.0,,2.0,21.5316,3.0,10.0,1.0,6.0,0.0,56.0,16.0,,,1.0,,,344.0,4.0,111.0,20.0,,86.0,16.0,,,36.0,27.0,568.0,2.0,169.0,,34.0,29.0,,1.0,0.3139,0.0,,,5.0,70.0,,,12.0,104.0,1.0,,67.0,3.0,,1.0,1180.0,1.0,72.0,,214.0,9.0,,114.0,18.0,24.0,60.0,125.0,,181.0,,8.0,82.0,16.0,1.0,58.0,38.0,0.0,,,11.0,25.0,,,28.0,1.1311,3.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
