season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437904,9,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,11.0,3.0,14.0,2.0,1.0,3.0,,,,,1.0,,2.0,6.0,3.0,,,2.0,,,,,,,,77.0,,1.0,,,,,,14.0,,6.7,,,,,1.0,1.0,,2.0,1.0,20.0,5.0,24.0,0,1.0,34.0,1.0,,1.0,1.0
2017-18,7437904,9,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,17.0,4.0,21.0,2.0,1.0,5.0,,,,,,,4.0,9.0,4.0,,,,,1.0,,,,2.0,,90.0,3.0,,,,,,,24.0,,7.2,,,,,5.0,3.0,,,,27.0,4.0,28.0,3,,59.0,6.0,1.0,2.0,
2017-18,7437904,9,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437904,9,14,Liverpool,Away,229740,100059,Alberto Moreno,alberto-moreno,D,False,3.0,,1.0,39.0,33.0,69.0,,,8.0,,,,,,,,,3.0,,,,,,,,,,,90.0,1.0,,,,,,,10.0,,6.9,,,,,,9.0,,1.0,,45.0,36.0,72.0,1,3.0,97.0,,,,2.0
2017-18,7437904,9,14,Liverpool,Away,280835,210237,Marko Grujić,marko-grujic,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,7.0,,,,,,,,2.0,,6.8,,,,,,,,,,2.0,1.0,3.0,0,2.0,5.0,,,,2.0
2017-18,7437904,9,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,10.0,28.0,51.0,79.0,2.0,,11.0,,,,,,,2.0,4.0,3.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,13.0,,6.7,,,,1.0,1.0,,,10.0,,35.0,51.0,86.0,0,2.0,107.0,,,1.0,1.0
2017-18,7437904,9,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437904,9,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437767,10,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,5.0,,3.0,44.0,29.0,68.0,,,6.0,1.0,,,,,,,3.0,6.0,,,3.0,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,,21.0,,8.5,,,1.0,,1.0,13.0,,6.0,,60.0,30.0,77.0,2,4.0,107.0,3.0,2.0,,
2017-18,7437767,10,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,2.0,36.0,50.0,86.0,8.0,8.0,6.0,,,,,,,,9.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,13.0,,6.9,,,,6.0,,,,5.0,,44.0,53.0,97.0,0,,111.0,2.0,1.0,,
2017-18,7437767,10,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,1.0,,14.0,14.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.0,,6.9,,,,,,,,7.0,,3.0,17.0,20.0,0,,26.0,,,,
2017-18,7437767,10,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,7.0,7.0,14.0,,,3.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,24.0,,,,,,,,5.0,,6.8,,,,,2.0,2.0,,,,10.0,7.0,15.0,0,1.0,24.0,2.0,,2.0,
2017-18,7437767,10,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,1.0,9.0,3.0,12.0,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,,,,1.0,,74.0,1.0,,,,,,,11.0,,7.3,,,1.0,,,,,1.0,,17.0,3.0,20.0,2,,27.0,2.0,,,
2017-18,7437767,10,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,23.0,18.0,41.0,,1.0,5.0,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,10.0,,7.3,,,,1.0,,,,1.0,,29.0,19.0,48.0,2,,57.0,2.0,,,
2017-18,7437767,10,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,4.0,73.0,31.0,104.0,,,10.0,,,,1.0,,,,3.0,2.0,,,2.0,,,,1.0,2.0,1.0,,90.0,,,,,,,,22.0,,7.4,,,2.0,1.0,,2.0,,10.0,,94.0,32.0,124.0,2,2.0,133.0,,,,
2017-18,7437767,10,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,6.0,49.0,40.0,89.0,,1.0,9.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,90.0,,,,,,,,3.0,,7.2,,,2.0,3.0,,,,7.0,,51.0,40.0,91.0,2,,97.0,1.0,,,
2017-18,7437767,10,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,True,,,,10.0,5.0,15.0,,,4.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,16.0,,,,,,,,4.0,,6.7,,,,,,1.0,,,,13.0,5.0,17.0,0,1.0,21.0,,1.0,,
2017-18,7437767,10,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,17.0,5.0,22.0,1.0,1.0,1.0,,,,2.0,,,1.0,4.0,6.0,,,,,1.0,,,,2.0,,66.0,1.0,,,,,,1.0,14.0,,7.9,,,,,3.0,2.0,,1.0,,27.0,7.0,32.0,1,1.0,44.0,1.0,1.0,3.0,
2017-18,7437767,10,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,20.0,6.0,26.0,,,1.0,,1.0,,,,,4.0,5.0,2.0,,,,1.0,,,1.0,,1.0,,81.0,3.0,,,,1.0,,,18.0,,6.7,,,,,3.0,,,3.0,,31.0,6.0,37.0,3,,51.0,2.0,,2.0,
2017-18,7437767,10,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437767,10,14,Liverpool,Home,229740,100059,Alberto Moreno,alberto-moreno,D,False,,,6.0,26.0,44.0,70.0,1.0,,4.0,,,1.0,2.0,,,1.0,5.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,13.0,,7.2,,,,2.0,,2.0,,7.0,,34.0,47.0,79.0,1,2.0,98.0,1.0,1.0,,
2017-18,7437767,10,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437767,10,14,Liverpool,Home,280835,210237,Marko Grujić,marko-grujic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437767,10,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,1.0,49.0,44.0,93.0,,2.0,7.0,,,,,,,1.0,1.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,,12.0,,7.3,,,,1.0,1.0,,,4.0,,55.0,47.0,102.0,0,3.0,125.0,,1.0,1.0,
2017-18,7437767,10,14,Liverpool,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,6.0,,6.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,9.0,1.0,,,,,,,4.0,,6.8,,,,,,,,,,7.0,,7.0,1,,12.0,2.0,1.0,,
2017-18,7437767,10,14,Liverpool,Home,843270,182436,Ben Woodburn,ben-woodburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437817,11,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,2.0,3.0,5.0,,,4.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,13.0,,,,,,,,6.0,,6.9,,,1.0,,,1.0,,,,8.0,3.0,10.0,1,2.0,14.0,,,,
2017-18,7437817,11,14,Liverpool,Away,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,5.0,9.0,49.0,58.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,5.0,,6.6,,,,1.0,,,,8.0,,12.0,51.0,63.0,0,,65.0,,1.0,,
2017-18,7437817,11,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,6.0,4.0,9.0,13.0,,,7.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,13.0,,6.4,,,,,,,1.0,18.0,,16.0,10.0,26.0,0,1.0,32.0,,,,
2017-18,7437817,11,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,2.0,14.0,7.0,21.0,5.0,1.0,4.0,,,1.0,1.0,,,1.0,9.0,3.0,,,2.0,,1.0,,,1.0,2.0,,87.0,2.0,,,,,,,14.0,,7.1,,,,1.0,,,,4.0,1.0,22.0,8.0,30.0,3,2.0,45.0,3.0,,,
2017-18,7437817,11,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437817,11,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,21.0,20.0,41.0,1.0,1.0,7.0,,,,,,,,1.0,3.0,,,,,,,,4.0,,,90.0,,,,,,,,9.0,,6.9,,,,,1.0,,,3.0,,25.0,23.0,48.0,0,,60.0,2.0,2.0,1.0,
2017-18,7437817,11,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2017-18,7437817,11,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,11.0,41.0,52.0,,3.0,2.0,,,,1.0,,,,3.0,5.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,,9.0,,7.5,,,,9.0,,,,9.0,,16.0,45.0,61.0,1,2.0,73.0,,,,
2017-18,7437817,11,14,Liverpool,Away,138156,112338,Emre Can,emre-can,D,False,,,3.0,30.0,21.0,51.0,2.0,4.0,10.0,,,,2.0,,,1.0,8.0,7.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,16.0,,6.6,,,,1.0,3.0,,,9.0,,39.0,25.0,64.0,0,,76.0,1.0,1.0,2.0,
2017-18,7437817,11,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,16.0,7.0,23.0,2.0,3.0,6.0,,1.0,,1.0,,,1.0,7.0,12.0,,,3.0,,,,,,3.0,,87.0,1.0,,,,,,,15.0,,7.8,,,2.0,1.0,2.0,1.0,,,,26.0,9.0,34.0,3,6.0,55.0,,1.0,2.0,
2017-18,7437817,11,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,16.0,4.0,19.0,1.0,,2.0,1.0,,,,,,,2.0,,,,,,2.0,,,,3.0,,90.0,3.0,,,,,,,21.0,,8.7,,,,,1.0,3.0,,1.0,,27.0,5.0,29.0,3,,46.0,8.0,,,
2017-18,7437817,11,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437817,11,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,13.0,10.0,23.0,2.0,1.0,4.0,1.0,,,,,,3.0,7.0,5.0,,,1.0,2.0,,,,,2.0,,77.0,,,,,,,,11.0,,7.9,,,3.0,,3.0,,,1.0,,18.0,10.0,28.0,3,,45.0,2.0,2.0,2.0,
2017-18,7437817,11,14,Liverpool,Away,229740,100059,Alberto Moreno,alberto-moreno,D,False,,,4.0,10.0,23.0,33.0,,1.0,6.0,,,,2.0,,,,3.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,6.7,,,,4.0,2.0,,,11.0,,20.0,25.0,45.0,0,3.0,72.0,2.0,1.0,1.0,
2017-18,7437817,11,14,Liverpool,Away,280835,210237,Marko Grujić,marko-grujic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437817,11,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,19.0,22.0,41.0,2.0,,7.0,,,,1.0,,,,5.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,,13.0,,6.6,,,,2.0,2.0,,,6.0,,23.0,24.0,47.0,0,4.0,69.0,1.0,,2.0,
2017-18,7437817,11,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,1,,2.0,,,,
2017-18,7437817,11,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437914,12,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,1.0,6.0,5.0,11.0,1.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.3,,,,,,,,1.0,,7.0,5.0,12.0,0,,13.0,,,,
2017-18,7437914,12,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,1.0,20.0,44.0,64.0,1.0,2.0,9.0,,,,,,,,2.0,3.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,7.1,,,,1.0,,,,6.0,,27.0,45.0,72.0,0,1.0,77.0,1.0,,,
2017-18,7437914,12,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,1.0,10.0,7.0,13.0,20.0,,1.0,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,6.0,1.0,7.2,,,,2.0,,,1.0,16.0,,13.0,13.0,26.0,0,,36.0,,,,
2017-18,7437914,12,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,4.0,6.0,10.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,16.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,,5.0,6.0,11.0,0,,13.0,,,1.0,
2017-18,7437914,12,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437914,12,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,24.0,17.0,41.0,,,6.0,,,2.0,,,,2.0,4.0,4.0,,,1.0,1.0,,,,,3.0,,90.0,1.0,,,,,,,8.0,,7.0,,,,2.0,4.0,,,2.0,1.0,25.0,17.0,42.0,3,1.0,61.0,3.0,1.0,2.0,
2017-18,7437914,12,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,7.0,15.0,40.0,55.0,3.0,3.0,3.0,,,,,,,,5.0,3.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,7.3,,,,7.0,,,,10.0,,20.0,42.0,62.0,0,,76.0,,,,
2017-18,7437914,12,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,5.0,43.0,31.0,73.0,1.0,2.0,10.0,,,,,,,,6.0,6.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,7.1,,,,,4.0,3.0,,8.0,,58.0,32.0,87.0,0,1.0,99.0,,1.0,2.0,
2017-18,7437914,12,14,Liverpool,Home,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,,,1.0,28.0,10.0,38.0,,,2.0,1.0,,1.0,,,,1.0,3.0,6.0,,,,1.0,1.0,,,1.0,1.0,,69.0,2.0,,,,,,,20.0,,9.0,,,2.0,,5.0,5.0,,4.0,,44.0,10.0,49.0,5,1.0,72.0,,2.0,3.0,
2017-18,7437914,12,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,True,,,1.0,10.0,5.0,15.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,21.0,,,,,,,,8.0,,6.4,,,,,,1.0,,1.0,,16.0,5.0,20.0,0,,23.0,1.0,,,
2017-18,7437914,12,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,22.0,6.0,28.0,7.0,1.0,3.0,,1.0,,,,,2.0,12.0,6.0,,,2.0,,,,,,1.0,,90.0,2.0,,,,,,,13.0,,7.0,,,2.0,1.0,3.0,,,,,28.0,9.0,37.0,4,2.0,53.0,1.0,1.0,2.0,
2017-18,7437914,12,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,15.0,4.0,18.0,1.0,,2.0,,,2.0,,,,1.0,8.0,2.0,,,1.0,,2.0,,,,2.0,,80.0,2.0,,,,,,,17.0,,8.2,,,1.0,,6.0,3.0,,1.0,,21.0,5.0,23.0,5,,47.0,3.0,1.0,1.0,
2017-18,7437914,12,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437914,12,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,,20.0,9.0,28.0,2.0,1.0,4.0,,,2.0,1.0,,,2.0,11.0,5.0,,,3.0,,,,,,3.0,,74.0,,,,,,,,18.0,,6.7,,,,,6.0,3.0,,,,25.0,10.0,32.0,2,1.0,54.0,3.0,1.0,2.0,
2017-18,7437914,12,14,Liverpool,Home,229740,100059,Alberto Moreno,alberto-moreno,D,False,,,2.0,28.0,18.0,46.0,1.0,1.0,6.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,7.2,,,1.0,4.0,,4.0,,2.0,,34.0,20.0,50.0,1,,73.0,,2.0,,
2017-18,7437914,12,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437914,12,14,Liverpool,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437914,12,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,1.0,13.0,12.0,25.0,1.0,,5.0,1.0,,,1.0,,,,3.0,6.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,19.0,,7.5,,,,3.0,3.0,1.0,,9.0,1.0,20.0,20.0,39.0,1,4.0,68.0,,,2.0,
2017-18,7437888,13,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,1.0,,4.0,42.0,12.0,53.0,,1.0,3.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,12.0,,7.2,,,1.0,2.0,,5.0,,5.0,,52.0,12.0,59.0,1,4.0,82.0,1.0,,,
2017-18,7437888,13,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,5.0,17.0,43.0,60.0,1.0,,4.0,,,,2.0,,,,4.0,,,,1.0,,,,,,,,90.0,,,,,,,,2.0,,6.6,,,,11.0,,,,5.0,,18.0,44.0,62.0,0,,73.0,,,,
2017-18,7437888,13,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,6.0,1.0,24.0,25.0,,,11.0,,,,,,,,,1.0,,,,,,2.0,,,,1.0,90.0,,,,,,,,4.0,,6.9,,2.0,,,,,,10.0,,5.0,24.0,29.0,0,1.0,39.0,,,,
2017-18,7437888,13,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,2.0,19.0,5.0,24.0,4.0,2.0,8.0,1.0,,,1.0,,,2.0,11.0,11.0,,,1.0,1.0,,,,3.0,1.0,,89.0,,,,,,,,20.0,,7.4,,,,,7.0,1.0,,2.0,,26.0,7.0,32.0,0,3.0,63.0,4.0,2.0,4.0,
2017-18,7437888,13,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,1.0,,4.0,1.0,5.0,0,,6.0,,,,
2017-18,7437888,13,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,13.0,4.0,17.0,2.0,,2.0,,,2.0,,,,2.0,5.0,1.0,,,,,,,,,4.0,,66.0,,,,,,,,8.0,,6.6,,,,,1.0,1.0,,,,17.0,4.0,20.0,2,,30.0,1.0,1.0,,
2017-18,7437888,13,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,,9.0,3.0,12.0,,1.0,2.0,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,24.0,1.0,,,,,,,4.0,,6.5,,,,,2.0,,,,,9.0,5.0,14.0,2,,19.0,,,1.0,
2017-18,7437888,13,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,31.0,27.0,58.0,,,7.0,,,,6.0,,,,9.0,1.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,11.0,,6.0,,,,1.0,1.0,,,6.0,,38.0,29.0,67.0,1,1.0,77.0,1.0,,,
2017-18,7437888,13,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,24.0,39.0,63.0,3.0,2.0,4.0,,,1.0,1.0,,,,5.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,6.0,,7.0,,,,8.0,,,,5.0,,26.0,40.0,66.0,1,,85.0,3.0,,,
2017-18,7437888,13,14,Liverpool,Home,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,4.0,,,30.0,13.0,39.0,1.0,,4.0,,,2.0,4.0,,,,9.0,3.0,,,2.0,,,,,,3.0,,89.0,,,,,,,,17.0,,6.7,,,,1.0,3.0,7.0,,,,42.0,14.0,49.0,2,1.0,70.0,1.0,1.0,1.0,
2017-18,7437888,13,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437888,13,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,2.0,27.0,5.0,32.0,1.0,,2.0,,,3.0,,,,6.0,9.0,6.0,,,1.0,,1.0,,,,2.0,,90.0,2.0,,,,,,,25.0,,7.8,,,2.0,,6.0,1.0,,2.0,,39.0,5.0,43.0,7,,73.0,4.0,1.0,5.0,
2017-18,7437888,13,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437888,13,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2017-18,7437888,13,14,Liverpool,Home,229740,100059,Alberto Moreno,alberto-moreno,D,False,1.0,,4.0,32.0,18.0,49.0,,,8.0,,,,2.0,,,,4.0,9.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,13.0,,7.2,,,,1.0,1.0,1.0,,13.0,,44.0,18.0,61.0,0,8.0,90.0,,1.0,,
2017-18,7437888,13,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437888,13,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,,44.0,24.0,68.0,,1.0,4.0,,,,,,,,,4.0,,,,,,,,3.0,,1.0,90.0,,1.0,,,,,,15.0,,7.3,,,,6.0,2.0,2.0,,2.0,,57.0,24.0,79.0,0,1.0,104.0,,,2.0,
2017-18,7437888,13,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,1.0,,2.0,6.0,7.0,12.0,1.0,1.0,1.0,,,1.0,,,,1.0,3.0,2.0,,,,,,,,,,,23.0,,,,,,,,9.0,,6.5,,,,,1.0,3.0,,4.0,,13.0,7.0,17.0,1,1.0,25.0,,,,
2017-18,7437834,14,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,4.0,1.0,13.0,14.0,,,6.0,,,,,,,,1.0,,,,1.0,,,2.0,,,,,90.0,,,,,,,,8.0,3.0,7.0,,1.0,,3.0,,,,12.0,,8.0,14.0,22.0,0,,32.0,,,,
2017-18,7437834,14,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,9.0,7.0,16.0,2.0,1.0,4.0,,,,,,,,3.0,3.0,,,,,,,,2.0,,,67.0,1.0,,,,,,,11.0,,7.0,,,,1.0,2.0,5.0,,,,17.0,9.0,21.0,1,,39.0,,1.0,1.0,
2017-18,7437834,14,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437834,14,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,18.0,35.0,53.0,,,7.0,,,1.0,1.0,,,2.0,5.0,2.0,,,2.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,15.0,,6.6,,,,2.0,1.0,,,4.0,1.0,24.0,38.0,62.0,2,,76.0,1.0,2.0,,
