season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768169,17,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,True,2.0,,,6.0,1.0,5.0,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,1.0,,30.0,1.0,,,,,,,,7.2,,,1.0,,,1.0,5.0,,,,9.0,2.0,6.0,2,,18.0,,,1.0
2015-16,6768175,18,21,West_Ham_United,Away,32893,49696,Mauro Zárate,mauro-zarate,F,False,2.0,,1.0,20.0,10.0,28.0,,,5.0,,,,,,,2.0,5.0,7.0,,,,,,,,,2.0,,85.0,1.0,,,,,,,,7.0,,,,,1.0,5.0,9.0,,1.0,,28.0,10.0,29.0,1,4.0,55.0,,1.0,2.0
2015-16,6768175,18,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,2.0,7.0,3.0,10.0,3.0,2.0,3.0,,,,1.0,,,1.0,8.0,8.0,,,3.0,1.0,,,,,1.0,,90.0,,,,,,,,,6.6,,,1.0,,,3.0,,,3.0,1.0,14.0,4.0,18.0,1,,34.0,4.0,4.0,2.0
2015-16,6768175,18,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,,13.0,2.0,15.0,3.0,2.0,7.0,,,1.0,,,,5.0,12.0,7.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,,6.8,,,,,6.0,3.0,1.0,,,,17.0,3.0,19.0,2,3.0,46.0,4.0,1.0,1.0
2015-16,6768372,19,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,,5.0,3.0,8.0,4.0,2.0,2.0,,1.0,,,,,,5.0,2.0,,,1.0,,1.0,,,,,,45.0,2.0,1.0,,,,,,,7.0,,,1.0,,1.0,,,,,,7.0,4.0,11.0,3,,19.0,3.0,,
2015-16,6768372,19,21,West_Ham_United,Home,32893,49696,Mauro Zárate,mauro-zarate,F,False,,,,6.0,4.0,10.0,,,3.0,,,,,,,2.0,5.0,5.0,,,1.0,,,,,,,,45.0,,,,,,,,,6.6,,,1.0,,,4.0,2.0,,,,11.0,6.0,15.0,1,,29.0,1.0,3.0,2.0
2015-16,6768372,19,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,1.0,6.0,5.0,10.0,2.0,2.0,5.0,,2.0,,1.0,,,1.0,7.0,6.0,,,,,1.0,,1.0,3.0,,,90.0,1.0,,,,,,,,6.9,,,2.0,,,6.0,1.0,,1.0,1.0,10.0,6.0,15.0,3,,40.0,4.0,1.0,3.0
2015-16,6768372,19,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,8.0,,8.0,7.0,1.0,2.0,,,1.0,1.0,,,3.0,13.0,5.0,,,,,,,,,1.0,,86.0,1.0,,,,,,,,6.5,,,,,2.0,3.0,3.0,,1.0,,16.0,1.0,14.0,2,1.0,37.0,5.0,2.0,1.0
2015-16,6768373,20,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,3.0,9.0,2.0,11.0,7.0,9.0,2.0,,,,,,,2.0,11.0,10.0,,,2.0,,1.0,,,,,,90.0,5.0,2.0,,,,,,,7.9,,,,,2.0,,,,3.0,1.0,19.0,2.0,21.0,5,,39.0,4.0,1.0,
2015-16,6768373,20,21,West_Ham_United,Home,32893,49696,Mauro Zárate,mauro-zarate,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768373,20,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768373,20,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,5.0,4.0,9.0,2.0,1.0,9.0,,1.0,,1.0,,,,6.0,2.0,,,1.0,,1.0,,,1.0,3.0,,86.0,3.0,,,,,,,,7.5,,,2.0,,3.0,2.0,2.0,,3.0,,10.0,6.0,14.0,5,1.0,41.0,6.0,,
2015-16,6768373,20,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,1.0,,,12.0,6.0,17.0,,1.0,6.0,,,1.0,1.0,,,1.0,8.0,6.0,,,1.0,1.0,,,,2.0,2.0,,64.0,,1.0,,,,,,,6.9,,,1.0,,,7.0,2.0,,,,14.0,7.0,19.0,2,2.0,42.0,3.0,2.0,1.0
2015-16,6768191,21,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,False,,,,5.0,,5.0,2.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,15.0,,,,,,,,,6.6,,,,,,1.0,1.0,,,,9.0,,8.0,0,,10.0,,,1.0
2015-16,6768191,21,21,West_Ham_United,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,8.0,1.0,9.0,2.0,3.0,1.0,,,,,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,,75.0,,,,,,,,,6.5,,,,,,,1.0,,,2.0,15.0,1.0,15.0,0,,19.0,,,
2015-16,6768191,21,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,12.0,9.0,21.0,,5.0,7.0,,1.0,,,,,3.0,5.0,15.0,,,,,,,,3.0,,,90.0,1.0,,,,,,,,7.1,,,1.0,,2.0,9.0,3.0,,1.0,,22.0,11.0,30.0,2,,70.0,8.0,3.0,7.0
2015-16,6768191,21,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,,16.0,15.0,31.0,1.0,2.0,4.0,,1.0,,2.0,,,4.0,12.0,7.0,,,1.0,,2.0,,,,,,90.0,2.0,,,,,,,,7.2,,,1.0,,,7.0,,,1.0,2.0,24.0,20.0,44.0,3,2.0,65.0,2.0,,3.0
2015-16,6768206,22,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,True,1.0,,1.0,8.0,2.0,9.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,1.0,,20.0,,,,,,,,,6.7,,,,,,1.0,1.0,,1.0,,9.0,2.0,10.0,0,,13.0,,,
2015-16,6768206,22,21,West_Ham_United,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,1.0,,,6.0,2.0,7.0,,,,,,,1.0,,,,3.0,3.0,,,1.0,,1.0,,,1.0,1.0,,45.0,1.0,,,,,,,,7.4,,,1.0,,1.0,3.0,1.0,,,,7.0,2.0,8.0,2,,21.0,3.0,1.0,2.0
2015-16,6768206,22,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,7.0,5.0,12.0,2.0,2.0,5.0,,,,,,,1.0,8.0,2.0,,,,,,,,3.0,,,70.0,,1.0,,,,,,,6.1,,,1.0,,,5.0,2.0,,,,14.0,5.0,17.0,1,,41.0,6.0,,
2015-16,6768206,22,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,1.0,16.0,2.0,18.0,4.0,4.0,2.0,,,,1.0,,,2.0,11.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,,,6.3,,,1.0,,,5.0,1.0,,1.0,1.0,25.0,2.0,26.0,1,1.0,44.0,5.0,,2.0
2015-16,6768212,23,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,8.0,1.0,9.0,1.0,,2.0,,,,,,,,3.0,4.0,,,,,,,,,,,25.0,,,,,,,,,6.3,,,,,,3.0,1.0,,1.0,,11.0,1.0,11.0,0,,19.0,1.0,3.0,1.0
2015-16,6768212,23,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,,,,3.0,1.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,2,,3.0,,,
2015-16,6768212,23,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,2.0,6.0,8.0,6.0,3.0,2.0,1.0,,,1.0,,,,8.0,7.0,,,,1.0,,,,,1.0,,65.0,,,,,,,,,7.2,,,1.0,,,2.0,1.0,,,,6.0,8.0,13.0,1,,30.0,4.0,3.0,1.0
2015-16,6768212,23,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,8.0,4.0,12.0,8.0,3.0,3.0,,,,2.0,,,1.0,13.0,4.0,,,,,2.0,,,,,,87.0,2.0,,,,,,,,7.7,,,,,,3.0,1.0,,,,12.0,4.0,15.0,2,,30.0,4.0,,1.0
2015-16,6768245,24,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,5.0,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,6.2,,,,,,1.0,1.0,,,,6.0,,5.0,0,,7.0,,,
2015-16,6768245,24,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,2.0,1,,3.0,,,
2015-16,6768245,24,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,12.0,3.0,15.0,1.0,3.0,4.0,,,,,,,1.0,2.0,9.0,,,,,1.0,,,1.0,2.0,,89.0,1.0,,,,,,,,8.2,,,4.0,,1.0,3.0,3.0,,,2.0,22.0,3.0,22.0,5,2.0,47.0,3.0,1.0,3.0
2015-16,6768245,24,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,11.0,1.0,12.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,3.0,6.0,7.0,,,,1.0,,,,1.0,2.0,,86.0,,,,,,,,,7.2,,,2.0,,2.0,1.0,,,2.0,2.0,14.0,2.0,16.0,3,2.0,36.0,3.0,3.0,1.0
2015-16,6768230,25,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,True,,,,4.0,,4.0,1.0,2.0,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,29.0,,,,,,,,,6.7,,,,,,,,,,,5.0,,5.0,1,1.0,8.0,,,
2015-16,6768230,25,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,False,,,,11.0,4.0,15.0,2.0,,3.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,,,,61.0,,,,,,,,,6.9,,,,,1.0,2.0,2.0,,,1.0,14.0,5.0,17.0,1,,25.0,,1.0,2.0
2015-16,6768230,25,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,9.0,5.0,14.0,1.0,,3.0,,,,,,,4.0,6.0,4.0,,,,,,,,1.0,,,73.0,,,,,,,,,6.2,,,,,3.0,1.0,1.0,,,1.0,14.0,6.0,19.0,0,2.0,47.0,4.0,2.0,
2015-16,6768230,25,21,West_Ham_United,Away,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,True,,,,5.0,,5.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,17.0,,,,,,,,,6.4,,,1.0,,,,,,,,8.0,,8.0,1,,11.0,,1.0,
2015-16,6768230,25,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,2.0,,,16.0,3.0,17.0,1.0,1.0,3.0,1.0,,3.0,,,,2.0,6.0,7.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,,7.6,,,2.0,,1.0,4.0,7.0,,,,22.0,4.0,19.0,6,1.0,49.0,2.0,3.0,2.0
2015-16,6768256,26,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,True,,,,11.0,2.0,13.0,3.0,5.0,1.0,,,,,,,,4.0,6.0,,,1.0,,,,,1.0,1.0,,28.0,,,,,,,,,6.9,,,,,,,,,,,14.0,4.0,18.0,0,,24.0,2.0,1.0,
2015-16,6768256,26,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,7.0,3.0,10.0,1.0,,3.0,,,,,,,,4.0,6.0,,,,,,,,,,,28.0,1.0,,,,,,,,7.0,,,1.0,,,8.0,,,,,7.0,3.0,10.0,2,,23.0,1.0,1.0,5.0
2015-16,6768256,26,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,7.0,1.0,8.0,1.0,1.0,2.0,,,,1.0,,,2.0,8.0,4.0,1.0,,3.0,,,,,1.0,,,70.0,1.0,,,,,,,,6.0,,,,,,2.0,1.0,,2.0,2.0,13.0,5.0,17.0,1,,33.0,1.0,2.0,1.0
2015-16,6768256,26,21,West_Ham_United,Away,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,True,,,,5.0,2.0,7.0,2.0,,,,,,,,,1.0,4.0,2.0,,,,,,,,,,,20.0,,,,,,,,,6.6,,,1.0,,,2.0,,,,,7.0,2.0,9.0,1,1.0,16.0,2.0,,1.0
2015-16,6768256,26,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,,6.0,,6.0,5.0,1.0,2.0,,,,,,,1.0,8.0,6.0,,,,,,,,1.0,,,62.0,1.0,,,,,,,,6.7,,,,,,2.0,,,,4.0,10.0,,10.0,1,1.0,25.0,3.0,4.0,
2015-16,6768256,26,21,West_Ham_United,Away,831418,195859,Marcus Browne,marcus-browne,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768261,27,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,,6.0,4.0,10.0,3.0,3.0,3.0,,,,,,,1.0,6.0,5.0,,,2.0,,,,1.0,,,,31.0,,,,,,,,,6.8,,,1.0,,2.0,,1.0,,1.0,,11.0,6.0,16.0,1,,23.0,,2.0,
2015-16,6768261,27,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,4.0,,4.0,2.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,25.0,,,,,,,,,6.8,,,1.0,,,,,,,,4.0,,4.0,1,1.0,7.0,1.0,,
2015-16,6768261,27,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,2.0,11.0,3.0,14.0,3.0,1.0,7.0,,,,1.0,,,6.0,11.0,5.0,,,1.0,,1.0,,,2.0,,,90.0,2.0,,,,,,,,7.2,,,,,1.0,1.0,2.0,,5.0,,22.0,6.0,26.0,2,3.0,50.0,4.0,,1.0
2015-16,6768261,27,21,West_Ham_United,Home,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,False,,,,7.0,,7.0,3.0,2.0,1.0,,,,1.0,,,2.0,9.0,3.0,,,2.0,,,,,,,,59.0,,,,,,,,,6.3,,,1.0,,1.0,1.0,,,,,13.0,2.0,15.0,1,1.0,26.0,5.0,,
2015-16,6768265,28,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,,3.0,1.0,4.0,1.0,,3.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,17.0,,,,,,,,,6.4,,,,,,,,,1.0,,10.0,2.0,12.0,0,1.0,17.0,1.0,,
2015-16,6768265,28,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,7.0,6.0,13.0,1.0,1.0,7.0,,,2.0,,,,2.0,4.0,7.0,,,,,1.0,,,4.0,1.0,,90.0,1.0,,,,,,,,7.8,,,1.0,,,2.0,,,5.0,,12.0,10.0,22.0,4,3.0,64.0,2.0,2.0,1.0
2015-16,6768265,28,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,True,,,,1.0,1.0,2.0,,,,,,,,,,3.0,4.0,1.0,,,1.0,,,,,,1.0,,6.0,,,,,,,,,6.4,,,,,,,1.0,,,,2.0,1.0,2.0,0,,7.0,,1.0,
2015-16,6768265,28,21,West_Ham_United,Home,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,False,,,,13.0,,13.0,6.0,4.0,2.0,,,,,,,1.0,9.0,5.0,,,1.0,,,,,,,,73.0,,,,,,,,,6.4,,,,,,1.0,,,,3.0,19.0,1.0,20.0,0,,27.0,2.0,1.0,
2015-16,6768274,29,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,True,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,5.0,1.0,,,4.0,,,,,,1.0,,45.0,,,,,,,,,6.5,,,,,,,1.0,,,,8.0,1.0,8.0,1,,14.0,3.0,,
2015-16,6768274,29,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,1.0,15.0,8.0,22.0,1.0,,6.0,,,1.0,,,,1.0,6.0,6.0,,,3.0,,1.0,,,4.0,1.0,,90.0,1.0,,,,,,,,8.1,,,3.0,,4.0,4.0,3.0,,3.0,,18.0,10.0,25.0,5,3.0,59.0,,,3.0
2015-16,6768274,29,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,True,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,29.0,1.0,,,,,,,,8.0,,,,,,1.0,,,,,4.0,,4.0,1,,11.0,4.0,,1.0
2015-16,6768274,29,21,West_Ham_United,Away,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,False,,,,10.0,,10.0,2.0,,1.0,,1.0,1.0,,,,2.0,6.0,3.0,,,,,,,,,,,61.0,1.0,1.0,,,,,,,6.2,,,,,,2.0,2.0,,,3.0,14.0,,12.0,2,1.0,30.0,4.0,2.0,
2015-16,7030822,30,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,1.0,7.0,3.0,10.0,6.0,5.0,3.0,1.0,,,,,,1.0,9.0,6.0,,,2.0,,1.0,,,2.0,4.0,,87.0,2.0,,,,,,,,8.2,,,1.0,,1.0,1.0,,,1.0,,12.0,6.0,18.0,3,,29.0,,1.0,1.0
2015-16,7030822,30,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,1.0,,1.0,6.0,,5.0,,,,,1.0,,,,,,2.0,5.0,,,1.0,,,,,1.0,,,12.0,1.0,,,,,,,,7.0,,,,,,5.0,1.0,,1.0,,6.0,,5.0,1,,15.0,,1.0,4.0
2015-16,7030822,30,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,11.0,7.0,18.0,,1.0,5.0,1.0,,,,,,1.0,4.0,7.0,,,3.0,,,,,4.0,1.0,,90.0,,,,,,,1.0,,7.6,,,,,3.0,2.0,1.0,,2.0,,16.0,8.0,23.0,0,2.0,51.0,,2.0,2.0
2015-16,7030822,30,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,6.0,2.0,8.0,3.0,2.0,5.0,1.0,,,2.0,,,3.0,12.0,8.0,,,2.0,,,,,3.0,1.0,,78.0,1.0,1.0,,,,,,,7.4,,,1.0,,1.0,3.0,2.0,,2.0,1.0,14.0,2.0,14.0,2,4.0,37.0,1.0,1.0,1.0
2015-16,7030822,30,21,West_Ham_United,Home,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,
2015-16,6768289,31,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,True,,,,7.0,,7.0,4.0,5.0,1.0,,,,,,,,5.0,7.0,,,2.0,,1.0,,,,1.0,,30.0,3.0,,,,,,,,7.6,,,,,,,,,,,12.0,1.0,13.0,3,,21.0,2.0,2.0,
2015-16,6768289,31,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,,9.0,4.0,12.0,,1.0,8.0,,,,2.0,,,,5.0,6.0,,,2.0,,,,,4.0,,,90.0,1.0,,,1.0,,,,,6.1,,,,,2.0,3.0,2.0,,5.0,,17.0,6.0,21.0,1,2.0,45.0,1.0,1.0,2.0
2015-16,6768289,31,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,15.0,2.0,17.0,5.0,3.0,3.0,,,,,,,1.0,7.0,6.0,,,1.0,,,,,,1.0,,60.0,,,,,,,,,6.8,,,,,1.0,1.0,,,,1.0,18.0,2.0,20.0,0,,27.0,2.0,2.0,1.0
2015-16,6768289,31,21,West_Ham_United,Away,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,True,,,,1.0,,1.0,2.0,,1.0,,,,,,,1.0,3.0,2.0,,,,,,,,,,,15.0,,,,,,,,,6.6,,,,,,1.0,1.0,,,,2.0,1.0,2.0,0,1.0,6.0,,,1.0
2015-16,6768289,31,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,1.0,8.0,5.0,13.0,2.0,4.0,2.0,,,,2.0,,,2.0,8.0,6.0,,,,,,,,,,,75.0,,,,,,,,,6.2,,,,,3.0,2.0,,,3.0,,11.0,6.0,17.0,0,2.0,30.0,2.0,,
2015-16,6768312,32,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,1.0,6.0,4.0,10.0,2.0,6.0,2.0,,,2.0,,,,,4.0,7.0,,,2.0,,,,,,,,30.0,,,,,,,,,6.7,,,1.0,,1.0,1.0,,,1.0,,9.0,4.0,13.0,3,,21.0,,3.0,
2015-16,6768312,32,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768312,32,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,2.0,,7.0,13.0,14.0,25.0,1.0,1.0,4.0,,,2.0,,,,,1.0,6.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,,7.4,,,,,5.0,2.0,3.0,,15.0,,22.0,18.0,37.0,3,2.0,70.0,1.0,1.0,2.0
2015-16,6768312,32,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,10.0,5.0,15.0,5.0,5.0,2.0,,1.0,,1.0,,,1.0,10.0,8.0,,,,,,,,,,,69.0,1.0,,,,,,,,6.4,,,2.0,,,4.0,,,1.0,2.0,15.0,5.0,20.0,3,2.0,38.0,6.0,1.0,1.0
2015-16,6768312,32,21,West_Ham_United,Home,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,False,,,,7.0,2.0,9.0,2.0,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,,60.0,,,,,,,,,6.7,,,,,,2.0,,,,,9.0,2.0,11.0,0,1.0,19.0,1.0,1.0,2.0
2015-16,6768312,32,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,True,,,,2.0,3.0,5.0,3.0,,2.0,,,1.0,,,,1.0,8.0,1.0,,,2.0,,,,,,1.0,,21.0,,1.0,,,,,,,6.3,,,,,,3.0,,,,,3.0,3.0,6.0,1,,17.0,1.0,1.0,
2015-16,6768324,33,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,2.0,9.0,4.0,13.0,7.0,5.0,2.0,,,2.0,1.0,,,1.0,12.0,8.0,,,4.0,,3.0,,,,1.0,,90.0,5.0,,,,,,,,9.3,,,3.0,,2.0,,,,3.0,,15.0,6.0,21.0,10,2.0,39.0,,1.0,
2015-16,6768324,33,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768324,33,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,2.0,,3.0,5.0,13.0,16.0,,1.0,7.0,,,1.0,,,,,4.0,6.0,,,2.0,1.0,,,,3.0,3.0,,90.0,,1.0,,,,,,,7.4,,,,,3.0,3.0,7.0,,4.0,,13.0,14.0,20.0,1,2.0,60.0,1.0,2.0,1.0
2015-16,6768324,33,21,West_Ham_United,Home,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,True,,,1.0,11.0,2.0,13.0,3.0,3.0,2.0,,,1.0,,,,,3.0,3.0,,,,,,,,,1.0,,45.0,,,,,,,,,6.7,,,,,2.0,,1.0,,1.0,,15.0,3.0,17.0,1,,23.0,1.0,,
2015-16,6768324,33,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768345,34,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,True,,,,5.0,4.0,9.0,1.0,6.0,2.0,,,,,,,,3.0,8.0,,,2.0,,1.0,,,1.0,,,45.0,1.0,,,1.0,,,,,6.8,,,1.0,,2.0,1.0,,,,,9.0,5.0,14.0,2,1.0,23.0,,1.0,
2015-16,6768345,34,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,False,,,,18.0,3.0,21.0,1.0,2.0,2.0,,,2.0,,,,,2.0,4.0,,,,,,,,,1.0,,72.0,,,,,,,,,6.7,,,,,1.0,1.0,2.0,,,,22.0,5.0,25.0,2,,39.0,5.0,2.0,
2015-16,6768345,34,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,2.0,,4.0,14.0,9.0,21.0,1.0,1.0,6.0,,,,,,,1.0,5.0,8.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,7.0,,,2.0,,2.0,7.0,9.0,,9.0,,27.0,10.0,28.0,2,1.0,67.0,1.0,1.0,5.0
2015-16,6768345,34,21,West_Ham_United,Away,82011,85388,Emmanuel Emenike,emmanuel-emenike,F,False,,,,22.0,5.0,27.0,6.0,1.0,1.0,,,,1.0,,,3.0,11.0,5.0,,,1.0,,,,,,4.0,,90.0,,,,,,,,,6.9,,,2.0,,,3.0,,,,,25.0,5.0,30.0,2,,43.0,4.0,1.0,3.0
2015-16,6768345,34,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,True,,,,2.0,2.0,4.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,18.0,,,,,,,,,6.7,,,1.0,,,,,,,,3.0,3.0,6.0,1,,9.0,1.0,1.0,
2015-16,7030795,35,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,1.0,13.0,6.0,19.0,7.0,9.0,1.0,,1.0,,3.0,,,1.0,13.0,17.0,,,1.0,,,,,1.0,3.0,,90.0,2.0,,,,,,,,7.1,,,1.0,,1.0,2.0,1.0,,1.0,,27.0,6.0,32.0,3,3.0,55.0,3.0,4.0,1.0
2015-16,7030795,35,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
