season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025280,20,11,Everton,Home,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025280,20,11,Everton,Home,1144949,491745,Elijah Campbell,elijah-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025280,20,11,Everton,Home,1174472,496661,Tyler Dibling,tyler-dibling,M,False,,,,3.0,3.0,6.0,2.0,,4.0,1.0,,,1.0,,,2.0,8.0,2.0,,,0.0017969,0.0772,,3.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,7.0,1.0,,6.1,,,,24.611684995022,,1.0,1.0,,,,3.0,4.0,7.0,-1.575,7.3602228906467,1,1.0,18.0,2.0,1.0,,1.0
2025-26,14025280,20,11,Everton,Home,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,3.0,2.0,5.0,6.0,3.0,4.0,2.0,,,,,,1.0,8.0,4.0,,,0.00108031,0.1132,0.1977,1.0,0.0,1.0,,,,,,,,,,,,90.0,2.0,,,,,,,9.0,,,7.3,,,,26.771690825144,1.0,1.0,,,,,5.0,4.0,9.0,-0.94499999999999,,2,,20.0,3.0,1.0,,
2025-26,14025280,20,11,Everton,Home,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025280,20,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,9.0,4.0,13.0,,,5.0,2.0,,,,,,1.0,1.0,,,,0.0458475,,,,0.0,,,,,,1.0,,,,,,,13.0,,,,,,,,2.0,2.0,,6.6,,,,85.980913472036,,,,,,,9.0,4.0,13.0,46.41,57.840111775593,0,,17.0,1.0,,,
2025-26,14025046,21,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,8.0,26.0,34.0,2.0,4.0,11.0,4.0,,1.0,,,,,3.0,5.0,,,0.00327717,0.4289,0.6923,1.0,0.0,1.0,,,1.0,1.0,,,,,,,,83.0,1.0,,,,,,,4.0,1.0,,6.8,,,1.0,75.641795103486,4.0,,,,5.0,,11.0,27.0,38.0,34.545,20.57118180854,2,1.0,49.0,,,,1.0
2025-26,14025046,21,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,5.0,4.0,18.0,22.0,,,8.0,7.0,,,,,,,,,,,0.00505877,,,,0.0,,0.7081,,,,,,,,,,,90.0,,,,,,,,12.0,,,6.7,2.0,3.0,,63.30856937749,,,,,16.0,,13.0,20.0,33.0,51.24,,0,,40.0,,,,
2025-26,14025046,21,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,,12.0,21.0,33.0,3.0,9.0,9.0,1.0,,,,1.0,,,4.0,12.0,,1.0,0.0135096,,,,0.0,,,,,,2.0,,,,,,,90.0,,2.0,,,,,,7.0,,,7.1,,,,47.05748911722,11.0,,,,3.0,,15.0,24.0,39.0,8.61,,0,1.0,59.0,1.0,2.0,,
2025-26,14025046,21,11,Everton,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,22.0,14.0,36.0,1.0,,29.0,4.0,,,1.0,,,1.0,7.0,9.0,,,0.068582,0.0718,,2.0,0.0,,,,,,2.0,,,,,,,90.0,,1.0,,,,,,11.0,6.0,,7.1,,,2.0,246.76094523124,,7.0,2.0,,1.0,,26.0,15.0,41.0,84.21,94.363226933072,3,2.0,62.0,,3.0,4.0,
2025-26,14025046,21,11,Everton,Home,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025046,21,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025046,21,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,23.0,15.0,38.0,3.0,2.0,23.0,3.0,,,1.0,,,,4.0,4.0,,,0.0120071,0.1295,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,13.0,2.0,,6.6,,,2.0,198.02134075326,7.0,1.0,2.0,,2.0,,27.0,18.0,45.0,147.21,34.191912374421,3,2.0,70.0,2.0,,,
2025-26,14025046,21,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,2.0,,1.0,24.0,14.0,38.0,,1.0,19.0,9.0,1.0,,,1.0,,,2.0,3.0,,,0.364686,0.0796,0.2451,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,1.0,,,,,,,10.0,,,7.5,,,,143.42138424486,3.0,,5.0,,2.0,,28.0,17.0,45.0,44.415,,1,2.0,62.0,,,,2.0
2025-26,14025046,21,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,,9.0,8.0,17.0,,1.0,10.0,1.0,,,1.0,1.0,,2.0,3.0,4.0,,,0.099036,0.0188,,,0.0,,,,,,,,,,,,,89.0,,,,,,,,12.0,1.0,,7.1,,,,137.05168980267,2.0,1.0,6.0,,,,11.0,9.0,20.0,-4.83,29.730828713643,1,1.0,41.0,3.0,1.0,1.0,1.0
2025-26,14025046,21,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,0.0,,,,,,,,,,,,,13.0,,,,,,,,2.0,,,6.4,,,,,,,,,,,1.0,,1.0,,,0,,4.0,1.0,,,
2025-26,14025046,21,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,False,1.0,,,16.0,12.0,28.0,1.0,6.0,9.0,,,,,,,1.0,5.0,6.0,,,0.0964509,,,3.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,12.0,,,6.8,,,,47.250231076664,5.0,,2.0,,,,25.0,13.0,38.0,12.705,,0,,53.0,,1.0,,
2025-26,14025046,21,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,1.0,,,6.7,,,,,1.0,,,,,,,,,,,0,,2.0,,,,
2025-26,14025046,21,11,Everton,Home,1064082,513466,Merlin Röhl,merlin-rohl,M,True,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,0,1.0,2.0,,,,
2025-26,14025046,21,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,1.0,15.0,9.0,24.0,2.0,,18.0,7.0,1.0,,,,,3.0,8.0,9.0,,,0.0221929,0.1202,,2.0,1.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,,12.0,1.0,,7.1,,,2.0,163.89701850339,,2.0,1.0,,1.0,,20.0,10.0,30.0,74.445,18.80734497477,2,4.0,51.0,,4.0,1.0,2.0
2025-26,14025046,21,11,Everton,Home,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025046,21,11,Everton,Home,1144949,491745,Elijah Campbell,elijah-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025046,21,11,Everton,Home,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025046,21,11,Everton,Home,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,5.0,2.0,7.0,7.0,6.0,2.0,,,,,,,,10.0,9.0,,,0.0040799,0.0405,,2.0,0.0,,,,,,,,,,,,,87.0,,,,,,,,5.0,1.0,,6.6,,,1.0,38.265155636112,5.0,2.0,1.0,,,,6.0,2.0,8.0,24.99,30.402053894433,1,1.0,22.0,2.0,1.0,1.0,1.0
2025-26,14025046,21,11,Everton,Home,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025046,21,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,False,,,,12.0,7.0,19.0,2.0,2.0,9.0,4.0,,,,2.0,,1.0,7.0,7.0,,,0.0195137,,,,0.0,,,,,2.0,,,,,,,,87.0,,,,,,,,12.0,1.0,,6.9,,,,99.665912241745,4.0,3.0,,,1.0,,18.0,8.0,26.0,79.485,35.129775632645,0,2.0,42.0,2.0,2.0,1.0,1.0
2025-26,14025064,22,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,14.0,10.0,12.0,22.0,,1.0,8.0,10.0,,,,,,,,1.0,,,0.00854557,,,,0.0,,0.9689,1.0,,,,,,,,,,90.0,,,,,,,,13.0,,2.0,8.8,2.0,5.0,,55.49421879769,2.0,,,,27.0,,22.0,13.0,35.0,18.9,,0,,49.0,,,,
2025-26,14025064,22,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,1.0,17.0,18.0,2.0,3.0,7.0,1.0,,,1.0,,,,2.0,6.0,,,0.00032359,0.0953,,,0.0,,,,,3.0,,,,,,,,90.0,,2.0,,,,,,7.0,,,7.4,,,,31.249205464218,4.0,,1.0,,3.0,,4.0,19.0,23.0,9.975,,1,2.0,42.0,,1.0,,1.0
2025-26,14025064,22,11,Everton,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,,9.0,7.0,16.0,,,19.0,6.0,,,3.0,1.0,,,4.0,7.0,,,0.00565656,0.075,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,9.0,5.0,,6.9,,,,218.63831809816,2.0,1.0,,,,,12.0,10.0,22.0,43.575,79.933824128988,3,1.0,42.0,2.0,6.0,,1.0
2025-26,14025064,22,11,Everton,Away,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,7.0,10.0,17.0,2.0,1.0,6.0,,,,,1.0,,1.0,5.0,3.0,,,0.0183314,0.0344,0.0789,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,12.0,,,6.7,,,,38.179694193456,,,1.0,,1.0,,11.0,10.0,21.0,11.76,,1,2.0,37.0,,,,1.0
2025-26,14025064,22,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,1.0,,5.0,20.0,24.0,44.0,,,15.0,14.0,,,,,,,3.0,9.0,,,0.0945481,0.0162,,3.0,0.0,,,,,4.0,1.0,,,,,,,90.0,,,,,,,,9.0,1.0,,7.9,,,1.0,117.30933039465,4.0,,3.0,,7.0,,24.0,26.0,50.0,28.875,22.686254891454,1,7.0,74.0,,2.0,,4.0
2025-26,14025064,22,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,,10.0,11.0,21.0,,2.0,9.0,6.0,,,,2.0,,,4.0,4.0,,,0.0153936,0.0485,0.5623,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,6.0,1.0,,6.6,,,,92.896799958009,1.0,,1.0,,2.0,,13.0,11.0,24.0,-9.975,15.835363241808,1,,35.0,3.0,2.0,,
2025-26,14025064,22,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,,1.0,1.0,4.0,2.0,1.0,,,,,,,1.0,5.0,2.0,,,2.915e-05,,,1.0,0.0,,,,,,,,,,,,,11.0,,,,,,,,5.0,,,6.3,,,,4.0602858273772,,,,,,,1.0,1.0,2.0,-2.415,,0,,9.0,3.0,,,
2025-26,14025064,22,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,False,,,,4.0,20.0,24.0,,1.0,8.0,5.0,,,,,,,,3.0,,,0.00094505,,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,2.0,,,,,,10.0,,,8.0,,,,44.222841056357,8.0,,,,5.0,,8.0,24.0,32.0,12.495,,0,1.0,48.0,,1.0,,1.0
2025-26,14025064,22,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,False,,,2.0,5.0,12.0,17.0,,3.0,4.0,5.0,,,,,,,1.0,6.0,,,0.00357274,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,10.0,,,7.4,,,,19.054167298086,6.0,1.0,1.0,,4.0,,8.0,14.0,22.0,-2.52,,0,2.0,43.0,1.0,1.0,,
2025-26,14025064,22,11,Everton,Away,1064082,513466,Merlin Röhl,merlin-rohl,M,False,,,,10.0,4.0,14.0,1.0,,8.0,4.0,,,,,,2.0,7.0,3.0,,,0.019175,0.1287,,2.0,0.0,,,,1.0,1.0,2.0,,,,,,,90.0,,1.0,,,,,,12.0,3.0,,6.4,,,1.0,121.44476821907,,3.0,,,,1.0,13.0,5.0,18.0,101.115,81.465606105847,1,1.0,33.0,4.0,1.0,1.0,1.0
2025-26,14025064,22,11,Everton,Away,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,1144949,491745,Elijah Campbell,elijah-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,6.0,4.0,10.0,4.0,6.0,8.0,2.0,,,,1.0,,2.0,8.0,7.0,,,0.003367,0.1133,0.3423,,0.0,1.0,,,,,1.0,,,,,,,84.0,1.0,,,,,,,10.0,,,6.8,,,,112.47354103242,,2.0,,,,2.0,12.0,5.0,17.0,-56.595,,1,,26.0,,,1.0,
2025-26,14025064,22,11,Everton,Away,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025064,22,11,Everton,Away,1627560,609873,Harrison Armstrong,harrison-armstrong,M,False,,,3.0,13.0,10.0,23.0,3.0,,9.0,2.0,,,,,,3.0,8.0,2.0,,,0.035445,,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,7.0,,,6.4,,,,69.938875104975,1.0,,,,3.0,1.0,15.0,11.0,26.0,24.885,,0,1.0,37.0,1.0,1.0,,1.0
2025-26,15129439,23,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129439,23,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,1.0,,,32.0,9.0,41.0,,,26.0,6.0,1.0,,,,,2.0,3.0,1.0,,,0.169921,0.1011,0.0655,,1.0,,,,1.0,2.0,2.0,,,,,,,90.0,1.0,,,,,,,17.0,4.0,,6.9,,,1.0,258.08927561609,,1.0,3.0,,4.0,,39.0,14.0,53.0,156.66,94.439709466347,2,,69.0,,1.0,,
2025-26,15129439,23,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,3.0,7.0,3.0,20.0,23.0,,,15.0,9.0,,,,,,,,,,,0.00116549,,,,0.0,,-0.2057,,,,,,,,,,,90.0,,,,,,,,14.0,,,6.8,2.0,3.0,,110.66284997961,1.0,,,3.0,21.0,,17.0,20.0,37.0,83.265,,0,,46.0,,,,
2025-26,15129439,23,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,27.0,29.0,56.0,3.0,6.0,19.0,3.0,,,,,,,3.0,10.0,,,0.0102575,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,10.0,,,7.4,,,,120.79296749992,11.0,,,,6.0,,32.0,32.0,64.0,44.94,,0,1.0,85.0,1.0,3.0,,1.0
2025-26,15129439,23,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129439,23,11,Everton,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,1.0,28.0,7.0,35.0,1.0,,18.0,2.0,,,,,,3.0,4.0,2.0,,,0.0488211,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,14.0,2.0,,6.5,,,,154.08693405897,,,2.0,,2.0,,34.0,7.0,41.0,51.66,54.563694265047,0,2.0,55.0,3.0,,,
2025-26,15129439,23,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,1.0,,,30.0,14.0,44.0,1.0,2.0,17.0,3.0,,,,,,1.0,6.0,8.0,,,0.0336671,0.0162,,3.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,21.0,2.0,,6.6,,,1.0,119.75641165863,3.0,2.0,4.0,,4.0,,37.0,19.0,56.0,55.965,29.261469130061,1,2.0,94.0,2.0,3.0,1.0,1.0
2025-26,15129439,23,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,28.0,4.0,32.0,3.0,1.0,26.0,4.0,,,2.0,,,4.0,10.0,6.0,,,0.354853,0.294,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,14.0,6.0,,6.6,,,,335.13963444474,1.0,5.0,2.0,,1.0,,32.0,4.0,36.0,86.52,105.71762841829,2,1.0,61.0,1.0,2.0,2.0,1.0
2025-26,15129439,23,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,,,1.0,51.0,16.0,67.0,2.0,3.0,27.0,3.0,,,1.0,1.0,,1.0,4.0,8.0,,,0.258165,0.0789,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,14.0,2.0,,7.4,,,1.0,208.93922070817,1.0,,6.0,,3.0,,52.0,20.0,72.0,60.795,16.777818228341,2,4.0,96.0,2.0,1.0,,4.0
2025-26,15129439,23,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,1.0,4.0,2.0,6.0,,,4.0,2.0,,,,,,,,2.0,,,0.00118089,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,3.0,,,6.5,,,,17.663797138146,,,,,1.0,,5.0,3.0,8.0,9.975,,0,2.0,12.0,1.0,,,2.0
2025-26,15129439,23,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,3.0,35.0,14.0,49.0,1.0,4.0,29.0,5.0,,,,,,,2.0,4.0,,,0.0217462,,,,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,9.0,3.0,,7.3,,,,267.47920080047,2.0,1.0,,,4.0,,41.0,15.0,56.0,199.185,63.603361887572,0,,62.0,1.0,,,
2025-26,15129439,23,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129439,23,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,False,,,1.0,23.0,22.0,45.0,1.0,5.0,19.0,6.0,,,,,,1.0,3.0,10.0,,,0.0105031,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,14.0,1.0,,7.1,,,,116.51545154185,7.0,1.0,1.0,,3.0,,30.0,23.0,53.0,20.37,10.910149586509,0,4.0,74.0,1.0,,1.0,3.0
2025-26,15129439,23,11,Everton,Home,1017392,502697,Carlos Alcaraz,carlos-alcaraz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129439,23,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,False,,,,17.0,11.0,28.0,2.0,2.0,11.0,6.0,,,,,,1.0,8.0,7.0,,,0.0355774,,,2.0,0.0,,,,,,,,,,,,,71.0,,1.0,,,,,,10.0,2.0,,6.8,,,,90.646003881842,3.0,4.0,1.0,,2.0,1.0,21.0,12.0,33.0,63.945,44.972219456029,0,3.0,49.0,,1.0,1.0,2.0
2025-26,15129439,23,11,Everton,Home,1064082,513466,Merlin Röhl,merlin-rohl,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129439,23,11,Everton,Home,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,6.0,3.0,9.0,1.0,1.0,9.0,1.0,,,,,,,7.0,5.0,,,0.0601081,,,1.0,0.0,,,,,,1.0,,,,,,,19.0,,,,,,,,7.0,2.0,,6.5,,,,77.009238961544,,9.0,,,,,7.0,3.0,10.0,55.44,44.803395419524,0,,22.0,1.0,,4.0,
2025-26,15129439,23,11,Everton,Home,1395746,586309,Thierno Barry,thierno-barry,F,False,1.0,,,3.0,1.0,4.0,6.0,7.0,3.0,2.0,,,1.0,,,3.0,10.0,8.0,,,0.0415227,0.206,0.9318,1.0,0.0,1.0,,,,1.0,,,,,,,,89.0,2.0,,,,,,,19.0,1.0,,7.7,,,,25.96229719601,2.0,1.0,1.0,,,,8.0,2.0,10.0,21.105,11.454894194186,3,,34.0,10.0,,1.0,
2025-26,15129439,23,11,Everton,Home,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129439,23,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,False,,,,8.0,3.0,11.0,,,5.0,1.0,,,,,,,1.0,2.0,,,0.00508554,,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,,4.0,1.0,,6.6,,,,68.101414433329,1.0,1.0,,,,,10.0,3.0,13.0,43.365,47.63887413657,0,1.0,20.0,1.0,1.0,,1.0
2025-26,14025128,24,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025128,24,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,17.0,16.0,33.0,,1.0,13.0,1.0,,,,,,,2.0,1.0,,,0.0243763,,,1.0,0.0,,,,,,,,,,,,,80.0,,,,,,,,8.0,,,6.6,,,,82.111397172624,1.0,1.0,1.0,,1.0,,20.0,18.0,38.0,25.906275498943,,0,,43.0,1.0,,,
2025-26,14025128,24,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,10.0,30.0,40.0,2.0,4.0,14.0,3.0,,,,1.0,,1.0,4.0,6.0,,,0.00306007,0.0652,0.2623,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,6.0,,,7.0,,,,101.66521336941,6.0,,,,7.0,,13.0,32.0,45.0,22.384714213361,,1,2.0,58.0,,,,2.0
2025-26,14025128,24,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,19.0,13.0,27.0,40.0,,,19.0,7.0,,,,,,,,3.0,,,0.00229675,,,,0.0,,-0.0024,,,,,,,,,,,90.0,,,,,,,,15.0,,,7.7,1.0,1.0,,115.03038402783,,,,,33.0,,24.0,31.0,55.0,61.374907348803,,0,,60.0,,3.0,,
2025-26,14025128,24,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,12.0,23.0,35.0,,4.0,9.0,1.0,,,1.0,,,,,8.0,,,0.213426,0.0893,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,13.0,,,7.0,,,,56.537472496663,4.0,,,,9.0,,22.0,26.0,48.0,22.213947973376,,1,2.0,61.0,,2.0,,2.0
2025-26,14025128,24,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025128,24,11,Everton,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,17.0,12.0,29.0,1.0,,17.0,1.0,,1.0,,,,2.0,4.0,3.0,,,0.00875218,0.4012,0.3247,,0.0,,,,,,,,,,,,,79.0,1.0,,,,,,,11.0,3.0,,6.5,,,1.0,161.16677126345,,3.0,1.0,,1.0,,20.0,14.0,34.0,59.926181996879,50.809635821822,2,1.0,50.0,2.0,,2.0,1.0
2025-26,14025128,24,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,1.0,11.0,12.0,23.0,3.0,,23.0,5.0,,,,1.0,,3.0,9.0,6.0,,,0.0115919,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,14.0,3.0,,6.2,,,,211.87266838037,1.0,2.0,1.0,,1.0,,17.0,12.0,29.0,17.735546236265,55.881493159994,0,5.0,47.0,2.0,,1.0,3.0
