season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576324,23,11,Everton,Home,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,,7.0,2.0,8.0,2.0,2.0,3.0,,,,,,2.0,6.0,8.0,,,2.0,,,,,,,1.0,,56.0,,,,,,,,19.0,,6.7,,,,,5.0,5.0,,1.0,,16.0,5.0,16.0,0,1.0,37.0,4.0,1.0,4.0,1.0
2021-22,9576324,23,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576324,23,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,11.0,7.0,18.0,,3.0,6.0,,,1.0,1.0,,1.0,3.0,12.0,,,,,,,,,2.0,,,65.0,,,,,,,,14.0,,7.3,,,,,3.0,,,2.0,,19.0,11.0,30.0,1,7.0,45.0,,,2.0,5.0
2021-22,9576324,23,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576324,23,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,17.0,15.0,5.0,20.0,,,8.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,21.0,,6.6,1.0,2.0,,,,,1.0,37.0,,32.0,8.0,40.0,0,,45.0,,,,
2021-22,9576324,23,11,Everton,Home,158277,119765,Allan,allan,M,True,1.0,,1.0,5.0,6.0,10.0,1.0,,3.0,,,,1.0,,3.0,5.0,5.0,,,,,,,,,,1.0,,39.0,,,,,,,,4.0,,6.8,,,,,2.0,1.0,,2.0,,6.0,6.0,11.0,0,3.0,24.0,,,2.0,1.0
2021-22,9576324,23,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,False,3.0,,2.0,9.0,6.0,12.0,,1.0,5.0,,,,4.0,,2.0,8.0,6.0,,,2.0,,,,,,,,,51.0,,,,,,,,6.0,,6.3,,,,,1.0,3.0,,3.0,,13.0,6.0,16.0,0,1.0,27.0,,3.0,1.0,
2021-22,9576324,23,11,Everton,Home,326343,160987,Jean-Philippe Gbamin,jean-philippe-gbamin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576324,23,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,3.0,9.0,6.0,14.0,1.0,,3.0,,,2.0,1.0,,1.0,6.0,7.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.9,,,1.0,,6.0,4.0,,4.0,,16.0,7.0,19.0,3,2.0,42.0,1.0,2.0,3.0,1.0
2021-22,9576324,23,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,5.0,16.0,26.0,42.0,3.0,4.0,10.0,,,,2.0,,,6.0,8.0,,,1.0,,,,,,,,,90.0,,,,,,,,7.0,,6.8,,,2.0,2.0,,1.0,,7.0,,20.0,29.0,48.0,2,3.0,60.0,,1.0,,3.0
2021-22,9576324,23,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,2.0,15.0,13.0,28.0,2.0,1.0,6.0,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,24.0,,6.4,,,,1.0,,,,8.0,,28.0,17.0,45.0,0,,68.0,,,,
2021-22,9576324,23,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,10.0,2.0,12.0,10.0,8.0,6.0,,1.0,,,,2.0,17.0,11.0,,,3.0,,,,,,,2.0,,90.0,,,,,,,,15.0,,6.4,,,2.0,1.0,2.0,,,,1.0,16.0,5.0,21.0,2,1.0,36.0,2.0,2.0,,
2021-22,9576324,23,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,,8.0,9.0,17.0,3.0,4.0,3.0,,,,1.0,,,6.0,6.0,,,1.0,,,,,,,,,90.0,1.0,1.0,,,,,,6.0,,6.7,,,1.0,2.0,1.0,,,,,10.0,10.0,20.0,2,1.0,44.0,2.0,1.0,,1.0
2021-22,9576324,23,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,4.0,27.0,31.0,4.0,3.0,6.0,,,,2.0,,1.0,7.0,6.0,,,,,,,,,3.0,,,90.0,,,,,,,,18.0,,6.3,,,,,,,,10.0,,15.0,32.0,47.0,0,1.0,56.0,,2.0,,1.0
2021-22,9576324,23,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,7.0,,7.0,2.0,2.0,5.0,,,2.0,2.0,,1.0,12.0,9.0,,,4.0,,,,,,,,,90.0,,,,,,,,17.0,,6.5,,,1.0,,3.0,1.0,,,1.0,16.0,,15.0,3,3.0,39.0,3.0,4.0,,2.0
2021-22,9576324,23,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,4.0,,2.0,11.0,1.0,8.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,4.0,,34.0,,,,,,,,8.0,,7.4,,,,,1.0,10.0,,2.0,1.0,17.0,1.0,8.0,1,1.0,24.0,1.0,,,1.0
2021-22,9576324,23,11,Everton,Home,998832,461421,Lewis Dobbin,lewis-dobbin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576324,23,11,Everton,Home,1004342,461446,Tyler Onyango,tyler-onyango,M,True,,,,1.0,,1.0,2.0,1.0,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,25.0,,,,,,,,2.0,,6.4,,,,1.0,1.0,,,,,1.0,1.0,2.0,1,,8.0,,,,
2021-22,9576323,24,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576323,24,11,Everton,Away,47992,60252,Andros Townsend,andros-townsend,F,False,,,,10.0,6.0,16.0,,1.0,4.0,,,1.0,3.0,,3.0,7.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,,,17.0,,6.1,,,1.0,,2.0,5.0,,2.0,,22.0,6.0,23.0,2,2.0,50.0,1.0,1.0,1.0,1.0
2021-22,9576323,24,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,2.0,16.0,13.0,28.0,1.0,1.0,5.0,,,,1.0,,1.0,3.0,9.0,,,,,,,,,1.0,2.0,,90.0,,2.0,,,,,,7.0,,7.5,,,,2.0,4.0,2.0,,3.0,,22.0,13.0,33.0,0,3.0,60.0,,1.0,4.0,3.0
2021-22,9576323,24,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,6.0,36.0,42.0,11.0,4.0,6.0,,,,1.0,,,12.0,6.0,,,,,,,,,,,,90.0,,,,,,,,11.0,,6.0,,,,3.0,,,,5.0,,10.0,43.0,53.0,0,2.0,60.0,,,,1.0
2021-22,9576323,24,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,4.0,1.0,9.0,10.0,,,13.0,,,,,,,,,,,,,,-0.362,,,,,,90.0,,,,,,,,15.0,,7.2,5.0,7.0,,,,,,19.0,,12.0,13.0,25.0,0,,40.0,,,,
2021-22,9576323,24,11,Everton,Away,158277,119765,Allan,allan,M,False,,,1.0,22.0,42.0,64.0,,1.0,13.0,,,,3.0,,2.0,8.0,10.0,,,2.0,,,,,,,,,90.0,,1.0,,,,,,18.0,,6.5,,,,1.0,2.0,1.0,,5.0,,32.0,43.0,74.0,0,4.0,98.0,4.0,4.0,1.0,1.0
2021-22,9576323,24,11,Everton,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,9.0,4.0,13.0,2.0,3.0,,,,1.0,1.0,,1.0,8.0,8.0,,,2.0,,,,,,1.0,2.0,,65.0,,1.0,,,,,,18.0,,6.6,,,,2.0,5.0,,,,,16.0,6.0,22.0,1,2.0,47.0,5.0,,3.0,1.0
2021-22,9576323,24,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,False,,,,9.0,15.0,24.0,1.0,1.0,6.0,,,,3.0,,1.0,9.0,6.0,,,3.0,,,,,,,,,60.0,,,,,,,,12.0,,6.1,,,,1.0,3.0,,,,,14.0,19.0,33.0,0,1.0,45.0,1.0,2.0,2.0,
2021-22,9576323,24,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576323,24,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,,8.0,1.0,8.0,,,1.0,,,,,,,2.0,1.0,,,2.0,,,,,,,3.0,,25.0,,,,,,,,3.0,,6.9,,,,,2.0,1.0,,,,9.0,1.0,9.0,0,,16.0,1.0,,1.0,
2021-22,9576323,24,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,,6.0,13.0,19.0,2.0,3.0,2.0,,,,,,,4.0,4.0,,,2.0,,,,,,,,,35.0,,,,,,,,4.0,,6.6,,,1.0,,,,,2.0,,8.0,15.0,23.0,1,,26.0,,1.0,,
2021-22,9576323,24,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576323,24,11,Everton,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,2.0,26.0,11.0,37.0,1.0,1.0,2.0,,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,30.0,,,,,,,,5.0,,6.3,,,,,1.0,,,2.0,,28.0,12.0,40.0,1,,43.0,,,,
2021-22,9576323,24,11,Everton,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576323,24,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576323,24,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,10.0,17.0,27.0,3.0,2.0,6.0,,1.0,,3.0,,1.0,8.0,3.0,,,1.0,,,,,,,,,90.0,1.0,,1.0,,,,,17.0,,5.5,,,,1.0,,,,6.0,,18.0,22.0,40.0,1,1.0,49.0,,,,1.0
2021-22,9576323,24,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,1.0,,,7.0,1.0,7.0,4.0,1.0,,1.0,,1.0,2.0,,,6.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,4.0,,7.0,,,1.0,3.0,,1.0,,,1.0,11.0,1.0,11.0,2,2.0,26.0,,2.0,,1.0
2021-22,9576323,24,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,18.0,3.0,21.0,4.0,1.0,4.0,,,1.0,1.0,,2.0,10.0,6.0,,,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,15.0,,6.8,,,,,4.0,3.0,,1.0,,27.0,5.0,29.0,2,2.0,52.0,,1.0,2.0,
2021-22,9576323,24,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,13.0,21.0,34.0,1.0,4.0,5.0,,,,2.0,,,4.0,5.0,,,,,,,,,,,,55.0,1.0,1.0,,,,,,7.0,,6.1,,,,1.0,1.0,,,1.0,,17.0,22.0,39.0,1,,47.0,1.0,1.0,,
2021-22,9576323,24,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,11,Everton,Home,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,11,Everton,Home,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,3.0,,6.2,,,,,,1.0,,,,3.0,,2.0,1,,8.0,2.0,,,
2021-22,9576319,25,11,Everton,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,11.0,2.0,13.0,1.0,1.0,6.0,,,,1.0,,,2.0,4.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,14.0,,7.7,,,,2.0,1.0,,,4.0,,18.0,4.0,22.0,1,2.0,52.0,3.0,,1.0,1.0
2021-22,9576319,25,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,10.0,10.0,20.0,1.0,3.0,3.0,,,,,,,1.0,3.0,,,,,1.0,,,,3.0,,,90.0,1.0,1.0,,,,,,6.0,,8.0,,,,2.0,,,,6.0,,15.0,11.0,26.0,1,,33.0,,,,
2021-22,9576319,25,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,15.0,11.0,11.0,22.0,,,5.0,,,,,,,,2.0,,,,,,,,,,,,90.0,,,,,,,,14.0,,6.9,,,,,1.0,,1.0,29.0,,23.0,13.0,36.0,0,,40.0,,1.0,1.0,
2021-22,9576319,25,11,Everton,Home,158277,119765,Allan,allan,M,False,,,,17.0,10.0,27.0,1.0,1.0,6.0,,,,2.0,,2.0,7.0,3.0,,,,,,,,,3.0,1.0,,90.0,1.0,,,,,,,12.0,,6.6,,,,1.0,2.0,,,,,22.0,11.0,33.0,1,1.0,48.0,2.0,1.0,,1.0
2021-22,9576319,25,11,Everton,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,9.0,,9.0,,2.0,2.0,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,2.0,,18.0,,,,,,,,7.0,,7.2,,,1.0,,,,,,,15.0,,15.0,1,,17.0,1.0,,,
2021-22,9576319,25,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,22.0,7.0,29.0,1.0,,9.0,,,3.0,1.0,,1.0,7.0,6.0,,,,,,,,,1.0,5.0,,90.0,,1.0,,,,,,15.0,,7.1,,,1.0,,5.0,,,1.0,,27.0,7.0,34.0,4,3.0,62.0,4.0,2.0,1.0,2.0
2021-22,9576319,25,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,3.0,10.0,6.0,15.0,,1.0,7.0,,,1.0,2.0,,,4.0,6.0,,,1.0,,,,,,3.0,2.0,,90.0,,,,,,,,13.0,,7.2,,,,2.0,4.0,1.0,,6.0,,16.0,8.0,23.0,1,2.0,55.0,2.0,,3.0,1.0
2021-22,9576319,25,11,Everton,Home,361790,180184,Donny van de Beek,donny-van-de-beek,M,False,,,,17.0,18.0,35.0,1.0,3.0,10.0,,,,2.0,,2.0,9.0,7.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.6,,,,,2.0,,,1.0,,22.0,18.0,40.0,0,4.0,53.0,1.0,,,2.0
2021-22,9576319,25,11,Everton,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,5.0,,5.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,9.0,,,,,,,,3.0,,6.5,,,,,1.0,,,,,6.0,,6.0,0,1.0,11.0,1.0,,,1.0
2021-22,9576319,25,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,15.0,6.0,21.0,5.0,3.0,2.0,,,2.0,,,1.0,7.0,4.0,,,1.0,,,,,,,1.0,,72.0,1.0,,,,,,,14.0,,6.8,,,,,,,,,1.0,24.0,6.0,30.0,3,1.0,42.0,4.0,,,1.0
2021-22,9576319,25,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,4.0,11.0,15.0,,1.0,2.0,,,,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,,1.0,90.0,,1.0,,,,,,11.0,,7.1,,,,7.0,,,,7.0,,12.0,12.0,24.0,0,1.0,39.0,,1.0,,1.0
2021-22,9576319,25,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,22.0,5.0,27.0,3.0,1.0,8.0,,1.0,3.0,2.0,,6.0,15.0,6.0,,,1.0,1.0,,,,,,3.0,,86.0,,,,,,,,19.0,,6.3,,,,1.0,3.0,,,,,25.0,6.0,31.0,3,3.0,61.0,6.0,2.0,,2.0
2021-22,9576319,25,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,2.0,,1.0,14.0,3.0,15.0,,1.0,6.0,,1.0,,,,3.0,4.0,8.0,,,1.0,1.0,1.0,,,,1.0,2.0,,81.0,5.0,,,,,,,13.0,,8.9,,,,,1.0,5.0,,3.0,,23.0,4.0,22.0,5,4.0,46.0,,2.0,1.0,4.0
2021-22,9576319,25,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576226,26,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576226,26,11,Everton,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576226,26,11,Everton,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,,6.0,3.0,9.0,,,2.0,,,,3.0,,,4.0,3.0,,,,,,,,,,,,25.0,,,,,,,,3.0,,6.3,,,,,2.0,1.0,,,,7.0,3.0,9.0,0,1.0,16.0,1.0,1.0,1.0,
2021-22,9576226,26,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,13.0,9.0,22.0,3.0,,11.0,,,,1.0,,,6.0,6.0,,,2.0,,,,,,3.0,,,90.0,,,,,,,,13.0,,6.9,,,1.0,1.0,1.0,2.0,,1.0,,18.0,12.0,28.0,1,5.0,57.0,1.0,,1.0,4.0
2021-22,9576226,26,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,7.0,19.0,26.0,1.0,2.0,9.0,,,,,,,2.0,4.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,6.0,,6.9,,,,4.0,,,,2.0,,11.0,21.0,32.0,0,1.0,44.0,,1.0,,
2021-22,9576226,26,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,19.0,15.0,8.0,23.0,,1.0,13.0,,,,,,,,1.0,,,,,,1.9554,2.0,,,1.0,,90.0,,,,,,,,19.0,1.0,8.4,7.0,9.0,,1.0,,,,38.0,,33.0,9.0,42.0,0,,56.0,,,,
2021-22,9576226,26,11,Everton,Away,158277,119765,Allan,allan,M,False,,,2.0,15.0,4.0,19.0,,,6.0,,,,4.0,,,6.0,2.0,,,2.0,,,,,,,,,45.0,,,,,,,,7.0,,6.3,,,,,,,,3.0,,19.0,6.0,25.0,0,1.0,29.0,1.0,1.0,,1.0
2021-22,9576226,26,11,Everton,Away,198028,108823,Dele Alli,dele-alli,M,True,,,1.0,5.0,2.0,7.0,1.0,1.0,3.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,15.0,,,,,,,,6.0,,6.4,,,,1.0,1.0,,,1.0,,7.0,5.0,12.0,1,,18.0,,,,
2021-22,9576226,26,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,,22.0,5.0,27.0,,1.0,3.0,,,,,,1.0,4.0,2.0,,,3.0,,,,,,,,,45.0,,,,,,,,12.0,,6.3,,,1.0,,,,,1.0,,31.0,5.0,36.0,1,1.0,41.0,2.0,,,
2021-22,9576226,26,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,13.0,1.0,14.0,,,7.0,,,,1.0,,3.0,4.0,2.0,,,,,,,,,1.0,1.0,,65.0,,,,,,,,14.0,,6.4,,,,,1.0,2.0,,3.0,,21.0,2.0,21.0,0,1.0,32.0,2.0,,1.0,
2021-22,9576226,26,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,1.0,17.0,11.0,28.0,2.0,,9.0,,,,1.0,,2.0,6.0,,,,,,,,,,2.0,1.0,,90.0,,,,,,,,15.0,,6.2,,,,2.0,1.0,1.0,,2.0,,23.0,15.0,37.0,0,,59.0,,,,
2021-22,9576226,26,11,Everton,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,False,,,,30.0,13.0,43.0,2.0,2.0,6.0,,,1.0,1.0,,2.0,6.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,6.3,,,2.0,1.0,1.0,2.0,,,,41.0,15.0,54.0,3,1.0,69.0,2.0,,,1.0
2021-22,9576226,26,11,Everton,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576226,26,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,16.0,2.0,18.0,5.0,6.0,3.0,,,1.0,,,1.0,8.0,9.0,,,1.0,,,,,,,,,90.0,,,,,,,,16.0,,6.6,,,1.0,,1.0,,,,1.0,25.0,3.0,28.0,2,2.0,44.0,4.0,1.0,,2.0
2021-22,9576226,26,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,8.0,7.0,12.0,19.0,1.0,,4.0,,,,,,,1.0,2.0,,,,,,,,,3.0,,,90.0,,2.0,,,,,,12.0,,7.2,,,,6.0,,,,12.0,,11.0,20.0,31.0,0,2.0,45.0,,,,1.0
2021-22,9576226,26,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,1.0,14.0,,14.0,8.0,,3.0,,,1.0,1.0,,3.0,15.0,8.0,,,,,,,,,,,,90.0,,,,,,,,22.0,,6.7,,,,,7.0,3.0,,1.0,1.0,25.0,2.0,24.0,1,2.0,47.0,3.0,2.0,4.0,1.0
2021-22,9576226,26,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576226,26,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,1.0,10.0,3.0,13.0,1.0,,3.0,,,,1.0,,,3.0,4.0,,,,,,,,,,1.0,,75.0,,,,,,,,19.0,,6.6,,,,,2.0,3.0,,2.0,,20.0,5.0,22.0,0,3.0,42.0,5.0,,1.0,1.0
2021-22,9576226,26,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576226,26,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,11,Everton,Home,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,11,Everton,Home,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,11,Everton,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,7.0,13.0,20.0,,,5.0,,,,2.0,,,2.0,4.0,,,,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.7,,,,2.0,1.0,1.0,,5.0,,10.0,17.0,26.0,0,3.0,44.0,1.0,,1.0,1.0
2021-22,9576231,27,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,14.0,15.0,29.0,1.0,1.0,4.0,,,,1.0,,2.0,6.0,4.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,16.0,,6.6,,,,2.0,2.0,2.0,,,,19.0,18.0,35.0,0,2.0,54.0,5.0,,1.0,2.0
2021-22,9576231,27,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,4.0,25.0,29.0,,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.2,,,,5.0,,,,5.0,,8.0,29.0,37.0,0,,47.0,1.0,,,
2021-22,9576231,27,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,4.0,3.0,15.0,18.0,,1.0,10.0,,,,,,,,1.0,,,,,,1.2228,4.0,,,,,90.0,,,,,,,,12.0,,7.7,4.0,7.0,,,,,,16.0,,11.0,19.0,30.0,0,,48.0,,,,
2021-22,9576231,27,11,Everton,Home,158277,119765,Allan,allan,M,False,,,3.0,13.0,19.0,32.0,1.0,,8.0,,,,3.0,,3.0,10.0,6.0,,,3.0,,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,6.7,,,,,2.0,,,4.0,,15.0,20.0,35.0,0,4.0,50.0,1.0,,2.0,4.0
