season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768111,10,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,13.0,8.0,21.0,1.0,,5.0,,,,1.0,,,1.0,5.0,7.0,,1.0,1.0,,,,,2.0,,,89.0,1.0,2.0,,,,,,,,6.7,,,,6.0,5.0,1.0,,6.0,,19.0,10.0,28.0,1,2.0,62.0,1.0,1.0,4.0,
2015-16,6768111,10,11,Everton,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,17.0,6.0,23.0,3.0,3.0,,,,,,,,2.0,6.0,5.0,,,,,,,1.0,,,,90.0,,,,,,,,,,6.7,,,1.0,,3.0,3.0,,,1.0,23.0,7.0,27.0,1,,37.0,1.0,,2.0,
2015-16,6768111,10,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768111,10,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,,,2.0,19.0,4.0,23.0,,,5.0,,,,2.0,,,2.0,6.0,9.0,,,,1.0,,,,3.0,3.0,,90.0,1.0,,,,,,,,,7.0,,,,,6.0,9.0,,4.0,,34.0,5.0,30.0,1,4.0,64.0,4.0,1.0,4.0,
2015-16,6768111,10,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,,,1.0,23.0,22.0,45.0,,1.0,7.0,,,,1.0,,,3.0,10.0,10.0,,,3.0,,1.0,,,2.0,1.0,,90.0,2.0,,,,,,,,,7.3,,,,1.0,8.0,2.0,,1.0,,31.0,24.0,53.0,2,1.0,78.0,1.0,3.0,5.0,
2015-16,6768111,10,11,Everton,Away,152077,97299,John Stones,john-stones,D,False,,,2.0,15.0,21.0,36.0,1.0,1.0,7.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,,6.8,,,1.0,2.0,1.0,,,5.0,,20.0,24.0,44.0,1,4.0,56.0,,2.0,1.0,
2015-16,6768111,10,11,Everton,Away,198030,108824,Brendan Galloway,brendan-galloway,D,False,,,,13.0,11.0,24.0,3.0,,5.0,,,1.0,1.0,,,2.0,7.0,10.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,,6.8,,,1.0,,2.0,1.0,,,,15.0,12.0,26.0,2,6.0,63.0,6.0,3.0,1.0,
2015-16,6768111,10,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,4.0,3.0,14.0,17.0,1.0,,8.0,,,,,,,,1.0,2.0,,,,,,,,2.0,,,38.0,,1.0,,,,,,,,7.1,,,,4.0,,,,6.0,,6.0,16.0,22.0,0,2.0,31.0,,,,
2015-16,6768106,11,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,3.0,49.0,41.0,90.0,2.0,1.0,8.0,,,1.0,1.0,,,1.0,6.0,2.0,,,2.0,,,,,2.0,,,90.0,,2.0,,,,,,,,7.1,,,,5.0,,,,5.0,,57.0,43.0,100.0,1,1.0,115.0,,,,
2015-16,6768106,11,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,5.0,5.0,6.0,11.0,,1.0,11.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,,,,7.4,4.0,7.0,,,,,,8.0,,8.0,6.0,14.0,0,,30.0,,,,
2015-16,6768106,11,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,7.0,4.0,11.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,,,6.4,,,,,1.0,,,,,8.0,4.0,12.0,0,,14.0,,,,
2015-16,6768106,11,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,1.0,,1.0,14.0,1.0,14.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,25.0,,,,,,,,,,6.7,,,1.0,,1.0,3.0,,1.0,1.0,19.0,1.0,17.0,1,,26.0,2.0,,1.0,
2015-16,6768106,11,11,Everton,Home,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768106,11,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768106,11,11,Everton,Home,12790,26921,Arouna Koné,arouna-kone,F,False,,,,45.0,6.0,51.0,,,4.0,1.0,,,,,,1.0,3.0,4.0,,,,1.0,3.0,,,,3.0,,90.0,3.0,,,,,,,,,9.6,,,1.0,,4.0,,,,,50.0,7.0,57.0,4,1.0,75.0,4.0,1.0,2.0,
2015-16,6768106,11,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768106,11,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,5.0,47.0,30.0,77.0,1.0,1.0,6.0,1.0,,,3.0,,,,4.0,2.0,,,,1.0,,,,1.0,1.0,,90.0,,,,,,,,,,7.1,,,,,,1.0,,7.0,,52.0,36.0,87.0,0,1.0,92.0,,,,
2015-16,6768106,11,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,34.0,11.0,45.0,,,3.0,,,,1.0,,,3.0,6.0,,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,,5.8,,,1.0,4.0,2.0,3.0,,3.0,,40.0,12.0,49.0,2,,74.0,,,,
2015-16,6768106,11,11,Everton,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,1.0,50.0,4.0,53.0,4.0,,1.0,1.0,,,,,,2.0,7.0,2.0,,,2.0,2.0,1.0,,,,4.0,,78.0,3.0,,,,,,,,,9.0,,,,,2.0,1.0,,1.0,,60.0,4.0,63.0,3,,72.0,1.0,,2.0,
2015-16,6768106,11,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768106,11,11,Everton,Home,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,1.0,,3.0,27.0,6.0,32.0,,,2.0,1.0,,,1.0,,,2.0,7.0,,,,,1.0,1.0,,,,1.0,,65.0,1.0,,,,,,,,,7.0,,,,,4.0,6.0,,4.0,,36.0,6.0,36.0,1,,52.0,2.0,,,
2015-16,6768106,11,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,3.0,75.0,26.0,101.0,,1.0,6.0,,,1.0,,,,,,5.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,,,7.6,,,1.0,1.0,1.0,3.0,,4.0,2.0,82.0,28.0,107.0,2,,123.0,1.0,3.0,1.0,
2015-16,6768106,11,11,Everton,Home,109064,77762,Bryan Oviedo,bryan-oviedo,D,False,,,1.0,5.0,5.0,10.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,25.0,,,,,,,,,,6.6,,,,,,1.0,,1.0,,7.0,6.0,12.0,0,1.0,15.0,,,,
2015-16,6768106,11,11,Everton,Home,152077,97299,John Stones,john-stones,D,False,,,6.0,9.0,31.0,40.0,1.0,,8.0,,,,2.0,,,1.0,4.0,2.0,1.0,,,,,,,,,1.0,90.0,,1.0,,,,,,,,6.0,,,,3.0,,,,8.0,,9.0,33.0,42.0,0,1.0,51.0,,1.0,,
2015-16,6768106,11,11,Everton,Home,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,22.0,15.0,37.0,,3.0,2.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,,,,65.0,,1.0,,,,,,,,6.2,,,,1.0,,1.0,,1.0,,26.0,15.0,40.0,0,2.0,54.0,1.0,,,
2015-16,6768106,11,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,4.0,12.0,35.0,47.0,4.0,5.0,9.0,,,,2.0,,,,6.0,7.0,,,,,,,,4.0,,,90.0,,,,,,,,,,6.8,,,1.0,7.0,1.0,,,6.0,,13.0,38.0,51.0,1,1.0,67.0,1.0,,1.0,
2015-16,6768121,12,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,7.0,26.0,29.0,55.0,,1.0,5.0,,,,3.0,,,1.0,4.0,3.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,,,7.1,,,,1.0,,,,9.0,,31.0,29.0,60.0,0,2.0,71.0,,,,
2015-16,6768121,12,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,2.0,1.0,11.0,12.0,,,13.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,3.0,7.0,,4.0,,3.0,,,,11.0,,10.0,11.0,21.0,0,,39.0,,,,
2015-16,6768121,12,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768121,12,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,26.0,1.0,,,,,,,,,6.5,,,,,2.0,,,1.0,,5.0,1.0,6.0,1,,11.0,,1.0,,
2015-16,6768121,12,11,Everton,Away,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768121,12,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,7.0,,,,,,,,,,6.1,,,,,1.0,,,,,,,,0,,2.0,,1.0,,
2015-16,6768121,12,11,Everton,Away,12790,26921,Arouna Koné,arouna-kone,F,False,,,2.0,12.0,9.0,21.0,1.0,,4.0,,,1.0,1.0,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,,64.0,,,,,,,,,,6.8,,,1.0,1.0,1.0,1.0,,2.0,,15.0,9.0,23.0,2,1.0,34.0,1.0,1.0,1.0,
2015-16,6768121,12,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768121,12,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,3.0,22.0,26.0,48.0,,,5.0,,,,1.0,,,,5.0,1.0,,,3.0,,,,,,1.0,,90.0,,1.0,,,,,,,,6.4,,,,2.0,1.0,,,4.0,,25.0,27.0,52.0,0,1.0,57.0,,,,
2015-16,6768121,12,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,14.0,21.0,35.0,,,5.0,,,,1.0,,,,5.0,3.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,,6.3,,,,1.0,5.0,2.0,,6.0,,23.0,22.0,43.0,0,1.0,65.0,,,2.0,
2015-16,6768121,12,11,Everton,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,14.0,1.0,15.0,8.0,,,,,2.0,,,,3.0,13.0,6.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,,,7.6,,,1.0,,5.0,,,,1.0,18.0,1.0,19.0,4,,38.0,3.0,2.0,4.0,
2015-16,6768121,12,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768121,12,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,,,2.0,16.0,4.0,20.0,,,3.0,1.0,,,1.0,,,,1.0,5.0,,,,1.0,,,,,1.0,,83.0,,,,,,,,,,7.1,,,,,4.0,7.0,,4.0,,30.0,5.0,28.0,0,,48.0,2.0,1.0,4.0,
2015-16,6768121,12,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,2.0,,2.0,33.0,10.0,41.0,,,4.0,,,,2.0,,,1.0,7.0,2.0,,,2.0,,,,,,3.0,,90.0,2.0,,,,,,,,,6.9,,,1.0,,4.0,4.0,,3.0,,41.0,12.0,49.0,3,,65.0,1.0,,2.0,
2015-16,6768121,12,11,Everton,Away,152077,97299,John Stones,john-stones,D,False,,,6.0,22.0,33.0,55.0,1.0,2.0,6.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,,,7.2,,,,5.0,1.0,,,7.0,,27.0,33.0,60.0,0,2.0,76.0,,,1.0,
2015-16,6768121,12,11,Everton,Away,198030,108824,Brendan Galloway,brendan-galloway,D,False,2.0,,,8.0,6.0,12.0,,,2.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,,6.9,,,1.0,5.0,1.0,2.0,,1.0,,11.0,8.0,17.0,1,2.0,35.0,,2.0,1.0,
2015-16,6768121,12,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,1.0,10.0,33.0,43.0,2.0,3.0,4.0,,,,,,,,4.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,,,6.7,,,2.0,6.0,1.0,,,5.0,,15.0,34.0,49.0,2,1.0,60.0,,,,
2015-16,6768121,12,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768141,13,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,,,5.0,40.0,45.0,85.0,,,1.0,,,,,,,1.0,3.0,7.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,,7.5,,,,1.0,1.0,,,15.0,,55.0,46.0,101.0,0,4.0,115.0,,2.0,1.0,
2015-16,6768141,13,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,1.0,,16.0,16.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,,7.2,1.0,3.0,,,,,,5.0,,4.0,17.0,21.0,0,1.0,30.0,,,,
2015-16,6768141,13,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,3.0,7.0,10.0,,,1.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,1.0,,,16.0,,,,,,,,,,6.5,,,,,,,,,,6.0,7.0,13.0,0,1.0,18.0,,1.0,,
2015-16,6768141,13,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,,,3.0,10.0,5.0,15.0,,,,,,,,,,,1.0,4.0,,,,,,,,,2.0,,16.0,1.0,,,,,,,,,7.4,,,2.0,,3.0,2.0,,4.0,,14.0,5.0,17.0,3,,29.0,1.0,2.0,2.0,
2015-16,6768141,13,11,Everton,Home,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768141,13,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768141,13,11,Everton,Home,12790,26921,Arouna Koné,arouna-kone,F,False,,,2.0,13.0,10.0,23.0,,,5.0,1.0,1.0,,,,,2.0,5.0,4.0,,,1.0,1.0,,,,,1.0,,90.0,3.0,,,,,,,,,7.3,,,,,2.0,,,2.0,,13.0,10.0,23.0,3,4.0,38.0,2.0,,,
2015-16,6768141,13,11,Everton,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,2.0,3.0,5.0,8.0,,,2.0,,,,,,,,,1.0,,,,,,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,2.0,,4.0,5.0,9.0,0,1.0,10.0,,,,
2015-16,6768141,13,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,1.0,,3.0,25.0,33.0,57.0,1.0,,5.0,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,,84.0,,2.0,,,,,,,,7.1,,,1.0,1.0,,1.0,,5.0,,25.0,36.0,60.0,1,2.0,73.0,3.0,,,
2015-16,6768141,13,11,Everton,Home,46432,43250,Tom Cleverley,tom-cleverley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768141,13,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,2.0,,,20.0,12.0,30.0,,,5.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,,,7.1,,,,2.0,,2.0,,1.0,1.0,23.0,13.0,34.0,0,2.0,55.0,2.0,,,
2015-16,6768141,13,11,Everton,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,18.0,5.0,23.0,2.0,1.0,2.0,,,2.0,,,,2.0,5.0,4.0,,,1.0,,2.0,,,,1.0,,90.0,3.0,,,,,,,,,8.8,,,1.0,,2.0,,,,,23.0,5.0,28.0,6,1.0,41.0,1.0,,2.0,
2015-16,6768141,13,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768141,13,11,Everton,Home,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,,,4.0,21.0,10.0,31.0,,,4.0,1.0,,,1.0,,,2.0,6.0,5.0,,,,,,,,,2.0,,74.0,,,,,,,,,,6.9,,,,,7.0,3.0,,6.0,,34.0,10.0,41.0,0,,60.0,3.0,1.0,4.0,
2015-16,6768141,13,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,25.0,13.0,38.0,,,4.0,1.0,,,3.0,,,2.0,5.0,3.0,,,,1.0,2.0,,,1.0,1.0,,74.0,2.0,,,,,,,,,8.5,,,,,1.0,2.0,,3.0,,32.0,13.0,43.0,2,1.0,59.0,3.0,1.0,1.0,
2015-16,6768141,13,11,Everton,Home,152077,97299,John Stones,john-stones,D,False,,,11.0,25.0,52.0,77.0,1.0,1.0,10.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,,7.6,,,,2.0,1.0,,,13.0,,31.0,52.0,83.0,0,2.0,90.0,,,1.0,
2015-16,6768141,13,11,Everton,Home,198030,108824,Brendan Galloway,brendan-galloway,D,False,,,1.0,15.0,25.0,40.0,,,4.0,,,1.0,2.0,,,,2.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,,,7.0,,,,,,1.0,,3.0,,19.0,29.0,47.0,1,2.0,61.0,1.0,1.0,,
2015-16,6768141,13,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,6.0,21.0,61.0,82.0,1.0,4.0,4.0,,,,,,,,1.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,,7.9,,,,7.0,2.0,,,10.0,,26.0,62.0,88.0,0,2.0,104.0,1.0,1.0,2.0,
2015-16,6768134,14,11,Everton,Away,544,1632,Gareth Barry,gareth-barry,M,False,,,7.0,24.0,26.0,50.0,2.0,1.0,5.0,,,,2.0,,,3.0,8.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,,,6.8,,,,4.0,2.0,1.0,,13.0,,34.0,26.0,59.0,0,3.0,80.0,1.0,2.0,2.0,
2015-16,6768134,14,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,1.0,9.0,7.0,5.0,12.0,,,15.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,,,6.7,3.0,6.0,,,,,1.0,24.0,,21.0,6.0,27.0,0,,48.0,1.0,,,
2015-16,6768134,14,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768134,14,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768134,14,11,Everton,Away,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768134,14,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,6.2,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2015-16,6768134,14,11,Everton,Away,12790,26921,Arouna Koné,arouna-kone,F,False,,,,14.0,5.0,19.0,3.0,,4.0,,,1.0,2.0,,,3.0,10.0,5.0,,,1.0,,,,,1.0,1.0,,89.0,1.0,,,,,,,,,6.5,,,,1.0,2.0,,,1.0,,21.0,7.0,28.0,2,3.0,53.0,3.0,1.0,1.0,
2015-16,6768134,14,11,Everton,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768134,14,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,4.0,9.0,20.0,29.0,1.0,1.0,3.0,,,,,,,2.0,5.0,7.0,,,2.0,,,,,,,,68.0,1.0,,,,,,,,,7.4,,,,3.0,,,,5.0,,13.0,22.0,35.0,1,6.0,51.0,,,,
2015-16,6768134,14,11,Everton,Away,46432,43250,Tom Cleverley,tom-cleverley,M,True,,,,3.0,7.0,10.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,22.0,,,,,,,,,,6.3,,,,1.0,,1.0,,1.0,,6.0,7.0,12.0,0,1.0,17.0,,,,
2015-16,6768134,14,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,2.0,14.0,16.0,29.0,,1.0,4.0,1.0,,1.0,,,,1.0,1.0,4.0,,1.0,,1.0,,,,3.0,2.0,,90.0,,1.0,,,,,,,,7.0,,,,3.0,,2.0,,7.0,,18.0,20.0,36.0,1,2.0,58.0,1.0,1.0,,
2015-16,6768134,14,11,Everton,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,1.0,14.0,2.0,16.0,5.0,3.0,2.0,,2.0,1.0,,,,,6.0,4.0,,,,,1.0,,,,1.0,,90.0,2.0,,,,,,,,,6.9,,,1.0,,2.0,,,1.0,,20.0,4.0,24.0,4,,34.0,3.0,,1.0,
2015-16,6768134,14,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768134,14,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,False,,,5.0,11.0,12.0,23.0,,,7.0,,,,,,,1.0,6.0,4.0,,,,1.0,,,,2.0,3.0,,86.0,,,,,,,,,,7.1,,,,,8.0,3.0,,7.0,,20.0,12.0,29.0,0,1.0,51.0,2.0,,3.0,
2015-16,6768134,14,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,2.0,,1.0,23.0,21.0,42.0,1.0,2.0,12.0,1.0,,1.0,,,,2.0,5.0,7.0,,,,1.0,1.0,,,,4.0,,90.0,1.0,,,,,,,,,8.3,,,,1.0,5.0,3.0,,3.0,,30.0,21.0,48.0,2,1.0,68.0,3.0,1.0,3.0,
2015-16,6768134,14,11,Everton,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,8.0,23.0,31.0,,,7.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,3.0,,,90.0,,3.0,,,,,,,,6.7,,,,5.0,2.0,1.0,,9.0,,13.0,26.0,38.0,0,,54.0,,,2.0,
2015-16,6768134,14,11,Everton,Away,198030,108824,Brendan Galloway,brendan-galloway,D,False,,,,11.0,10.0,21.0,,2.0,6.0,,,,3.0,,,,5.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,,6.4,,,,2.0,,1.0,,4.0,,18.0,12.0,29.0,0,6.0,51.0,,1.0,,
2015-16,6768134,14,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,3.0,3.0,23.0,26.0,1.0,1.0,6.0,,,,1.0,,,,2.0,3.0,,,,,1.0,,,5.0,,,90.0,1.0,,,,,,,,,7.3,,,,7.0,1.0,1.0,,13.0,,15.0,27.0,41.0,1,1.0,58.0,,,1.0,
2015-16,6768146,15,11,Everton,Home,544,1632,Gareth Barry,gareth-barry,M,False,2.0,,6.0,45.0,21.0,64.0,2.0,1.0,6.0,1.0,,1.0,4.0,,,3.0,10.0,2.0,,,1.0,1.0,,,,2.0,4.0,,90.0,1.0,,,,,,,,,7.2,,,,2.0,,5.0,,9.0,,58.0,22.0,75.0,2,1.0,92.0,,,,
2015-16,6768146,15,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,3.0,2.0,8.0,10.0,,1.0,14.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,,,7.1,3.0,4.0,,,,,,13.0,,7.0,13.0,20.0,0,,38.0,,1.0,,
2015-16,6768146,15,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768146,15,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768146,15,11,Everton,Home,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768146,15,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768146,15,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,3.0,11.0,2.0,13.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,28.0,,,,,,,,,,6.6,,,,,,,,3.0,,11.0,2.0,13.0,0,2.0,20.0,1.0,,,
