season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090095,10,88,Hull_City,Away,9689,15109.0,Tom Huddlestone,tom-huddlestone,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090095,10,88,Hull_City,Away,10281,19115.0,Curtis Davies,curtis-davies,D,False,,,,11.0,15.0,26.0,3.0,4.0,5.0,,,,,,,,4.0,6.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,12.0,,7.1,,,1.0,6.0,1.0,1.0,,4.0,,16.0,20.0,35.0,1,1.0,55.0,1.0,2.0,,1.0
2016-17,7090095,10,88,Hull_City,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,,,,22.0,15.0,37.0,4.0,3.0,3.0,,,1.0,1.0,,,,5.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,24.0,,6.2,,,,6.0,1.0,8.0,,3.0,,40.0,18.0,50.0,1,,79.0,,1.0,1.0,
2016-17,7090095,10,88,Hull_City,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,5.0,29.0,22.0,51.0,,,9.0,,,,,,,4.0,7.0,2.0,,,2.0,,,,,,,,90.0,,,,,,,,22.0,,6.2,,,1.0,,2.0,1.0,,9.0,,40.0,26.0,65.0,1,,81.0,2.0,1.0,1.0,
2016-17,7090095,10,88,Hull_City,Away,43442,53371.0,David Meyler,david-meyler,M,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,2.0,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,6.0,1.0,,,
2016-17,7090095,10,88,Hull_City,Away,44567,58791.0,Ryan Mason,ryan-mason,M,False,1.0,,3.0,23.0,16.0,38.0,2.0,,8.0,,,,,,,2.0,5.0,3.0,,,,,,,,,2.0,,90.0,1.0,,,,,,,14.0,,6.5,,,,3.0,1.0,8.0,,5.0,,34.0,16.0,42.0,1,2.0,61.0,,1.0,,
2016-17,7090095,10,88,Hull_City,Away,48547,59856.0,Abel Hernández,abel-hernandez,F,False,,,,12.0,6.0,18.0,1.0,1.0,2.0,,,,1.0,,,,4.0,1.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,6.0,,6.8,,,1.0,,,,,,1.0,16.0,7.0,23.0,2,,30.0,1.0,,,
2016-17,7090095,10,88,Hull_City,Away,61238,82771.0,Markus Henriksen,markus-henriksen,D,False,,,1.0,16.0,8.0,24.0,2.0,2.0,6.0,,,,1.0,,,1.0,5.0,8.0,,,1.0,,,,,1.0,,,89.0,,1.0,,,,,,9.0,,6.8,,,,1.0,,2.0,,3.0,,23.0,9.0,30.0,0,3.0,46.0,,3.0,,1.0
2016-17,7090095,10,88,Hull_City,Away,74440,74033.0,Sam Clucas,sam-clucas,M,False,,,,17.0,12.0,29.0,,,2.0,,,1.0,4.0,,,,6.0,4.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,17.0,,6.3,,,,2.0,1.0,2.0,,4.0,,26.0,15.0,39.0,1,2.0,62.0,1.0,2.0,,1.0
2016-17,7090095,10,88,Hull_City,Away,98431,91126.0,Will Keane,will-keane,F,False,,,1.0,14.0,4.0,18.0,7.0,,2.0,,,,,,,1.0,10.0,2.0,,,2.0,,,,,,2.0,,78.0,,,,,,,,11.0,,6.7,,,1.0,,1.0,1.0,,2.0,1.0,17.0,7.0,23.0,1,1.0,34.0,3.0,1.0,,
2016-17,7090095,10,88,Hull_City,Away,149380,95658.0,Harry Maguire,harry-maguire,D,False,,,2.0,5.0,13.0,18.0,1.0,2.0,4.0,,,,,,,,1.0,6.0,,,,,,,,,,,90.0,,1.0,,,,,,14.0,,6.9,,,,6.0,1.0,,,11.0,,13.0,18.0,31.0,0,3.0,44.0,1.0,,1.0,3.0
2016-17,7090095,10,88,Hull_City,Away,353214,156686.0,James Weir,james-weir,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090095,10,88,Hull_City,Away,552884,178186.0,Jarrod Bowen,jarrod-bowen,M,True,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,3.0,,1.0,,
2016-17,7090095,10,88,Hull_City,Away,830238,221267.0,Josh Tymon,josh-tymon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090113,11,88,Hull_City,Home,927,12679.0,Michael Dawson,michael-dawson,D,False,,,3.0,5.0,17.0,22.0,3.0,4.0,1.0,,,,,,,,3.0,7.0,,,,,1.0,,,1.0,,,90.0,1.0,6.0,,,,,,8.0,,8.4,,,,8.0,,,,9.0,,11.0,19.0,30.0,1,2.0,49.0,,1.0,,1.0
2016-17,7090113,11,88,Hull_City,Home,4387,11974.0,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090113,11,88,Hull_City,Home,9004,15144.0,David Marshall,david-marshall,G,False,,1.0,8.0,4.0,6.0,10.0,1.0,,9.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,90.0,,,,,1.0,,,22.0,,7.7,4.0,6.0,,,,,1.0,29.0,,21.0,10.0,31.0,0,,43.0,,1.0,,
2016-17,7090113,11,88,Hull_City,Home,9127,18987.0,Robert Snodgrass,robert-snodgrass,M,True,2.0,,,11.0,10.0,19.0,1.0,,8.0,1.0,,,4.0,,,1.0,9.0,6.0,,,2.0,1.0,1.0,,,1.0,2.0,,64.0,1.0,,,,,,,11.0,,8.0,,,1.0,2.0,1.0,4.0,,3.0,,17.0,13.0,26.0,2,3.0,47.0,,3.0,,3.0
2016-17,7090113,11,88,Hull_City,Home,9689,15109.0,Tom Huddlestone,tom-huddlestone,M,True,,,1.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,2.0,,,16.0,,,,,,,,4.0,,6.8,,,1.0,3.0,,,,2.0,,4.0,3.0,7.0,1,,13.0,,,,
2016-17,7090113,11,88,Hull_City,Home,10281,19115.0,Curtis Davies,curtis-davies,D,False,,,,3.0,16.0,19.0,,3.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,3.0,,,90.0,,1.0,,1.0,,,,2.0,,6.5,,,,9.0,,,,1.0,,3.0,18.0,21.0,0,,36.0,,,,
2016-17,7090113,11,88,Hull_City,Home,17801,39472.0,Dieumerci Mbokani,dieumerci-mbokani,F,True,,,,6.0,2.0,8.0,9.0,2.0,2.0,,,,1.0,,,,13.0,4.0,,,4.0,,,,,1.0,,,81.0,,,,,,,,7.0,,6.5,,,,1.0,,,,1.0,1.0,9.0,2.0,11.0,0,1.0,20.0,4.0,2.0,,1.0
2016-17,7090113,11,88,Hull_City,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,,,,8.0,14.0,22.0,2.0,1.0,3.0,,,,,,,,3.0,3.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,15.0,,6.7,,,,7.0,1.0,4.0,,5.0,,19.0,16.0,31.0,0,1.0,54.0,,,1.0,1.0
2016-17,7090113,11,88,Hull_City,Home,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,3.0,8.0,26.0,34.0,,2.0,5.0,,,,,,,1.0,1.0,6.0,,,,,,,,,,,90.0,,,,,,,,9.0,,7.0,,,,,1.0,,,4.0,,15.0,26.0,41.0,0,3.0,48.0,1.0,,1.0,2.0
2016-17,7090113,11,88,Hull_City,Home,43442,53371.0,David Meyler,david-meyler,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090113,11,88,Hull_City,Home,44567,58791.0,Ryan Mason,ryan-mason,M,False,,,,6.0,7.0,13.0,5.0,1.0,4.0,,,,2.0,,,1.0,8.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,9.0,,6.7,,,,,1.0,1.0,,,,12.0,8.0,19.0,0,1.0,32.0,1.0,5.0,1.0,1.0
2016-17,7090113,11,88,Hull_City,Home,48547,59856.0,Abel Hernández,abel-hernandez,F,False,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2016-17,7090113,11,88,Hull_City,Home,61238,82771.0,Markus Henriksen,markus-henriksen,D,False,,,,8.0,9.0,17.0,,1.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,4.0,,6.7,,,,3.0,1.0,,,,,11.0,10.0,21.0,0,,30.0,,2.0,1.0,
2016-17,7090113,11,88,Hull_City,Home,74440,74033.0,Sam Clucas,sam-clucas,M,False,,,4.0,14.0,12.0,26.0,1.0,2.0,4.0,,,,1.0,,,,3.0,3.0,,,1.0,1.0,,,,2.0,2.0,,90.0,,,,,,,,13.0,,7.0,,,1.0,5.0,,4.0,,7.0,,25.0,13.0,34.0,1,,61.0,,1.0,,
2016-17,7090113,11,88,Hull_City,Home,98431,91126.0,Will Keane,will-keane,F,False,,,,3.0,3.0,6.0,2.0,,,,,,,,,2.0,4.0,,,,,,,,,,,,26.0,,,,,,,,6.0,,6.3,,,,,,,,,,5.0,3.0,8.0,0,,13.0,2.0,,,
2016-17,7090113,11,88,Hull_City,Home,149380,95658.0,Harry Maguire,harry-maguire,D,False,,,1.0,7.0,19.0,26.0,,1.0,4.0,,1.0,,,,,1.0,4.0,4.0,,,2.0,,,,,,,,74.0,,,,,,,,8.0,,6.6,,,1.0,3.0,2.0,,,2.0,,10.0,21.0,31.0,1,2.0,43.0,1.0,,1.0,
2016-17,7090113,11,88,Hull_City,Home,552884,178186.0,Jarrod Bowen,jarrod-bowen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090113,11,88,Hull_City,Home,830238,221267.0,Josh Tymon,josh-tymon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,88,Hull_City,Away,927,12679.0,Michael Dawson,michael-dawson,D,False,,,2.0,3.0,27.0,30.0,3.0,4.0,5.0,,,,,,,,4.0,4.0,,,1.0,,,,,3.0,,,90.0,1.0,1.0,,,,,,7.0,,6.8,,,1.0,2.0,,,,4.0,,6.0,31.0,37.0,2,,48.0,,,,
2016-17,7090125,12,88,Hull_City,Away,4387,11974.0,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,88,Hull_City,Away,9004,15144.0,David Marshall,david-marshall,G,False,,,6.0,5.0,8.0,13.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,1.0,6.0,1.0,1.0,,1.0,,,1.0,10.0,,9.0,8.0,17.0,0,,21.0,,,,
2016-17,7090125,12,88,Hull_City,Away,9127,18987.0,Robert Snodgrass,robert-snodgrass,M,False,2.0,,1.0,38.0,11.0,47.0,1.0,,6.0,,,,2.0,,,3.0,8.0,3.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,,18.0,,6.4,,,1.0,,1.0,10.0,,3.0,1.0,50.0,11.0,51.0,2,1.0,74.0,3.0,1.0,1.0,
2016-17,7090125,12,88,Hull_City,Away,9689,15109.0,Tom Huddlestone,tom-huddlestone,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,88,Hull_City,Away,10281,19115.0,Curtis Davies,curtis-davies,D,False,,,,6.0,23.0,29.0,4.0,1.0,2.0,,,,,,,,4.0,4.0,,,,,,,,3.0,,,90.0,1.0,1.0,,,,,,3.0,,7.1,,,,15.0,1.0,,,,,7.0,25.0,32.0,1,2.0,56.0,,,1.0,2.0
2016-17,7090125,12,88,Hull_City,Away,17801,39472.0,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,16.0,6.0,22.0,7.0,2.0,1.0,,1.0,1.0,,,,2.0,10.0,6.0,,,2.0,,,,,,3.0,,90.0,2.0,,,,,,,9.0,,6.9,,,,,3.0,,,,,21.0,6.0,27.0,3,,40.0,1.0,1.0,3.0,
2016-17,7090125,12,88,Hull_City,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,1.0,,3.0,38.0,19.0,56.0,2.0,,5.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,10.0,,6.4,,,,3.0,,6.0,,4.0,,46.0,20.0,60.0,0,1.0,81.0,1.0,1.0,,1.0
2016-17,7090125,12,88,Hull_City,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,13.0,51.0,32.0,83.0,,,5.0,,,1.0,1.0,,,,1.0,4.0,,,,,,,,3.0,2.0,,90.0,,,,,,,,11.0,,7.6,,,,,1.0,1.0,,19.0,,60.0,32.0,91.0,1,2.0,106.0,2.0,1.0,1.0,2.0
2016-17,7090125,12,88,Hull_City,Away,43442,53371.0,David Meyler,david-meyler,M,True,,,1.0,4.0,3.0,7.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,3.0,,6.3,,,,,,2.0,,1.0,,7.0,3.0,8.0,1,,12.0,,,,
2016-17,7090125,12,88,Hull_City,Away,44567,58791.0,Ryan Mason,ryan-mason,M,False,1.0,,2.0,22.0,15.0,36.0,1.0,,7.0,,,,,,,2.0,3.0,3.0,,,,,,,,3.0,1.0,,78.0,1.0,,,,,,,16.0,,7.1,,,3.0,,,6.0,,2.0,,31.0,18.0,43.0,4,2.0,63.0,1.0,1.0,,2.0
2016-17,7090125,12,88,Hull_City,Away,61238,82771.0,Markus Henriksen,markus-henriksen,D,False,,,2.0,20.0,11.0,31.0,,,7.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,11.0,,6.6,,,,2.0,,4.0,,3.0,,30.0,11.0,37.0,0,1.0,49.0,,1.0,,1.0
2016-17,7090125,12,88,Hull_City,Away,74440,74033.0,Sam Clucas,sam-clucas,M,False,,,1.0,39.0,24.0,63.0,2.0,,9.0,,,1.0,,,,2.0,4.0,3.0,,,,,,,,3.0,2.0,,90.0,1.0,,,,,,,13.0,,6.7,,,1.0,2.0,,6.0,,3.0,,49.0,25.0,68.0,3,3.0,91.0,,,,
2016-17,7090125,12,88,Hull_City,Away,149380,95658.0,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,88,Hull_City,Away,353214,156686.0,James Weir,james-weir,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090125,12,88,Hull_City,Away,552884,178186.0,Jarrod Bowen,jarrod-bowen,M,True,,,1.0,5.0,1.0,6.0,1.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,22.0,,,,,,,,3.0,,6.6,,,,,,,,1.0,,6.0,1.0,7.0,0,,12.0,,3.0,,
2016-17,7090125,12,88,Hull_City,Away,830238,221267.0,Josh Tymon,josh-tymon,D,False,,,2.0,13.0,20.0,33.0,2.0,2.0,3.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,,,,68.0,,1.0,,,,,,11.0,,6.5,,,,10.0,1.0,3.0,,4.0,,18.0,22.0,37.0,0,1.0,64.0,,,,1.0
2016-17,7090125,12,88,Hull_City,Away,846028,155509.0,Greg Olley,greg-olley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090115,13,88,Hull_City,Home,927,12679.0,Michael Dawson,michael-dawson,D,False,,,3.0,6.0,33.0,39.0,1.0,2.0,7.0,,,,1.0,,,,4.0,3.0,,,2.0,,1.0,,,2.0,,,90.0,1.0,2.0,,,,,,9.0,,7.5,,,,8.0,,,,5.0,,8.0,37.0,45.0,1,,64.0,2.0,1.0,,
2016-17,7090115,13,88,Hull_City,Home,4387,11974.0,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090115,13,88,Hull_City,Home,9004,15144.0,David Marshall,david-marshall,G,False,,1.0,6.0,4.0,16.0,20.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,9.0,1.0,6.7,,1.0,,1.0,,,1.0,15.0,,13.0,16.0,29.0,0,,39.0,,,,
2016-17,7090115,13,88,Hull_City,Home,9127,18987.0,Robert Snodgrass,robert-snodgrass,M,False,1.0,,1.0,27.0,7.0,33.0,1.0,,2.0,,,1.0,2.0,,,3.0,8.0,4.0,,,,,,,,1.0,2.0,,90.0,2.0,,,,,,,20.0,,6.7,,,,,4.0,5.0,,3.0,,38.0,9.0,42.0,3,1.0,66.0,2.0,1.0,2.0,1.0
2016-17,7090115,13,88,Hull_City,Home,9689,15109.0,Tom Huddlestone,tom-huddlestone,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090115,13,88,Hull_City,Home,10281,19115.0,Curtis Davies,curtis-davies,D,False,,,,2.0,34.0,36.0,4.0,7.0,5.0,,,,,,,,5.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,5.0,,6.9,,,1.0,11.0,,,,5.0,,7.0,34.0,41.0,1,,61.0,,2.0,,
2016-17,7090115,13,88,Hull_City,Home,17801,39472.0,Dieumerci Mbokani,dieumerci-mbokani,F,False,,,,9.0,3.0,12.0,7.0,3.0,3.0,,,1.0,1.0,,,3.0,12.0,5.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,11.0,,6.5,,,,,1.0,1.0,,,1.0,14.0,3.0,16.0,1,1.0,29.0,2.0,1.0,,1.0
2016-17,7090115,13,88,Hull_City,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,1.0,,,28.0,24.0,51.0,,,4.0,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,22.0,,6.7,,,,3.0,,5.0,,10.0,,46.0,26.0,67.0,0,1.0,86.0,1.0,1.0,,1.0
2016-17,7090115,13,88,Hull_City,Home,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,4.0,27.0,22.0,49.0,1.0,2.0,2.0,,,,1.0,,,,2.0,3.0,,,,,,,,2.0,,,90.0,1.0,,,,,,,15.0,,6.7,,,1.0,1.0,,1.0,,8.0,,38.0,25.0,62.0,2,1.0,72.0,1.0,,,1.0
2016-17,7090115,13,88,Hull_City,Home,43247,111847.0,Adama Diomandé,adama-diomande,F,True,,,1.0,11.0,5.0,16.0,2.0,1.0,7.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,2.0,,45.0,,,,,,,,2.0,,6.9,,,1.0,,,,,1.0,,12.0,5.0,17.0,1,1.0,24.0,1.0,1.0,,1.0
2016-17,7090115,13,88,Hull_City,Home,43442,53371.0,David Meyler,david-meyler,M,True,,,1.0,2.0,2.0,4.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,2.0,,4.0,2.0,6.0,0,,7.0,,,,
2016-17,7090115,13,88,Hull_City,Home,44567,58791.0,Ryan Mason,ryan-mason,M,False,,,2.0,5.0,11.0,16.0,,,2.0,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,4.0,,6.6,,,,1.0,,,,3.0,,7.0,13.0,20.0,0,,22.0,,,,
2016-17,7090115,13,88,Hull_City,Home,61238,82771.0,Markus Henriksen,markus-henriksen,D,False,1.0,,1.0,16.0,6.0,21.0,3.0,,4.0,,,,,,,1.0,6.0,3.0,,,2.0,,,,,,1.0,,88.0,,,,,,,,10.0,,6.7,,,,2.0,,3.0,,1.0,,22.0,7.0,26.0,0,1.0,38.0,2.0,2.0,,
2016-17,7090115,13,88,Hull_City,Home,74440,74033.0,Sam Clucas,sam-clucas,M,False,,,7.0,24.0,28.0,52.0,2.0,2.0,6.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.8,,,1.0,1.0,,1.0,,10.0,,30.0,31.0,60.0,1,1.0,69.0,,,,1.0
2016-17,7090115,13,88,Hull_City,Home,149380,95658.0,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090115,13,88,Hull_City,Home,262911,122798.0,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2016-17,7090115,13,88,Hull_City,Home,552884,178186.0,Jarrod Bowen,jarrod-bowen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090115,13,88,Hull_City,Home,830238,221267.0,Josh Tymon,josh-tymon,D,False,,,1.0,14.0,25.0,39.0,2.0,,8.0,,,,3.0,,,,6.0,4.0,,,,,,,,2.0,,,89.0,,,,,,,,11.0,,6.6,,,,3.0,1.0,1.0,,5.0,,19.0,30.0,48.0,0,3.0,66.0,,1.0,,2.0
2016-17,7090093,14,88,Hull_City,Away,927,12679.0,Michael Dawson,michael-dawson,D,False,,,3.0,14.0,25.0,39.0,1.0,5.0,3.0,,,,,,,,1.0,6.0,,,1.0,,,,,,,,90.0,1.0,3.0,,,,,,12.0,,7.4,,,,9.0,,,,10.0,,21.0,30.0,51.0,1,1.0,66.0,,,,1.0
2016-17,7090093,14,88,Hull_City,Away,4387,11974.0,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090093,14,88,Hull_City,Away,9004,15144.0,David Marshall,david-marshall,G,False,,1.0,3.0,4.0,3.0,7.0,,,7.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,17.0,1.0,6.9,1.0,3.0,,1.0,,,1.0,18.0,,16.0,6.0,22.0,0,,34.0,,,,
2016-17,7090093,14,88,Hull_City,Away,9127,18987.0,Robert Snodgrass,robert-snodgrass,M,False,3.0,,1.0,17.0,9.0,23.0,2.0,2.0,6.0,,,1.0,4.0,,,2.0,11.0,7.0,,1.0,2.0,,,,,1.0,1.0,,90.0,,,,,,,,17.0,,6.0,,,,1.0,1.0,8.0,,3.0,1.0,26.0,12.0,30.0,1,4.0,56.0,2.0,1.0,,4.0
2016-17,7090093,14,88,Hull_City,Away,9689,15109.0,Tom Huddlestone,tom-huddlestone,M,True,,,2.0,8.0,14.0,22.0,,1.0,2.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,28.0,,,,,,,,6.0,,6.6,,,,,,,,6.0,,13.0,14.0,27.0,0,,28.0,,,,
2016-17,7090093,14,88,Hull_City,Away,10281,19115.0,Curtis Davies,curtis-davies,D,False,,,1.0,4.0,23.0,27.0,7.0,,1.0,,,,1.0,,,,8.0,1.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,1.0,,6.6,,,,6.0,,,,2.0,,5.0,23.0,28.0,0,,38.0,,1.0,,
2016-17,7090093,14,88,Hull_City,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,,,2.0,12.0,26.0,38.0,1.0,2.0,5.0,,,,,,,1.0,2.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,7.0,,,,4.0,,,,3.0,,16.0,28.0,44.0,0,1.0,67.0,,,,
2016-17,7090093,14,88,Hull_City,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,1.0,16.0,21.0,37.0,,,7.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,,62.0,,1.0,,,,,,8.0,,7.0,,,,3.0,1.0,,,3.0,,23.0,21.0,44.0,0,3.0,55.0,1.0,,1.0,2.0
2016-17,7090093,14,88,Hull_City,Away,43247,111847.0,Adama Diomandé,adama-diomande,F,False,,,,5.0,5.0,10.0,4.0,,3.0,,,,,,,7.0,12.0,2.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,,13.0,,6.4,,,,,,,,,,6.0,7.0,13.0,1,1.0,29.0,3.0,1.0,,1.0
2016-17,7090093,14,88,Hull_City,Away,43442,53371.0,David Meyler,david-meyler,M,True,,,,2.0,3.0,5.0,,,,,,,1.0,,,,1.0,3.0,,,,,,,,,,,9.0,,,,,,,,2.0,,6.7,,,,,1.0,,,1.0,,2.0,5.0,7.0,0,1.0,12.0,,1.0,1.0,1.0
2016-17,7090093,14,88,Hull_City,Away,44567,58791.0,Ryan Mason,ryan-mason,M,False,,,1.0,3.0,10.0,13.0,2.0,,2.0,,,,1.0,,,1.0,4.0,1.0,,,,,,,,,,,62.0,,1.0,,,,,,6.0,,6.1,,,,1.0,,1.0,,3.0,,5.0,13.0,17.0,0,1.0,23.0,,,,
2016-17,7090093,14,88,Hull_City,Away,61238,82771.0,Markus Henriksen,markus-henriksen,D,False,,,1.0,5.0,6.0,11.0,1.0,2.0,4.0,,,,,,,1.0,4.0,5.0,,,2.0,,,,,,,,81.0,,,,,,,,7.0,,6.9,,,,2.0,,,,1.0,1.0,8.0,9.0,17.0,0,3.0,24.0,,1.0,,2.0
2016-17,7090093,14,88,Hull_City,Away,74440,74033.0,Sam Clucas,sam-clucas,M,False,,,,11.0,17.0,28.0,2.0,2.0,6.0,,,,1.0,,,2.0,5.0,7.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,7.0,,,3.0,1.0,4.0,2.0,,1.0,,17.0,18.0,33.0,3,1.0,50.0,,,4.0,
2016-17,7090093,14,88,Hull_City,Away,149380,95658.0,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090093,14,88,Hull_City,Away,262911,122798.0,Andy Robertson,andy-robertson,D,False,,,1.0,16.0,16.0,32.0,,1.0,6.0,,,,,,,3.0,4.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,23.0,,6.4,,,,1.0,3.0,2.0,,11.0,,31.0,20.0,49.0,0,1.0,67.0,,,2.0,1.0
