playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,successfulLaunches,unsuccessfulLaunches,offsides,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,penaltiesTaken,headedGoals,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,expectedGoalsFreekick,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltyGoalsConceded,otherGoals,secondGoalAssists,setPiecesGoals,redCards2ndYellow,ownGoalScored,awayGoals,winningGoal,homeGoals,timesTackled
59859,Ilkay Gündogan,Midfielder,Man City,43,Germany,2017-18,83.0,,2.0532,0.0,12.0,11.0,3.0428,27.0,23.0,6.0,102.0,30.0,1.0,56.0,,15.0,116.0,3.0,1402.0,4.0,6.0,15.0,16.0,4.0,4.0,2.0,3.0,1510.0,3.0,3.0,12.0,75.0,3.0,29.0,71.0,1252.0,56.0,,14.0549,19.0,10.0,14.0,6.0,71.0,352.0,19.0,158.0,13.0,331.0,124.0,30.0,4.0,3.0,12.0,,9.0,795.0,11.0,6.0,6.0,142.0,4.0,0.0,1378.0,12.0,12.0,189.0,15.0,26.0,1.0,403.0,14.0,16.0,34.0,316.0,1652.0,3.0,6.0,1.0,6.0,493.0,12.0,,3.0475,3.0,14.0,17.0,,,2.0,,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0691,1.0,1.0,1.0,,,,,,,2.0,,,,2.0,1.0,2.0,29.0
61366,Kevin De Bruyne,Midfielder,Man City,43,Belgium,2017-18,187.0,14.0,11.6676,0.0,24.0,39.0,9.601,62.0,70.0,41.0,376.0,37.0,16.0,60.0,1.0,36.0,446.0,117.0,2693.0,8.0,21.0,1.0,31.0,8.0,24.0,61.0,7.0,3083.0,7.0,8.0,16.0,172.0,6.0,110.0,157.0,2117.0,91.0,2.0,20.9774,90.0,12.0,22.0,3.0,171.0,656.0,33.0,359.0,43.0,750.0,207.0,37.0,24.0,3.0,19.0,5.0,24.0,1677.0,16.0,187.0,3.0,328.0,15.0,0.0,2575.0,31.0,60.0,810.0,43.0,63.0,2.0,799.0,30.0,25.0,130.0,488.0,3542.0,43.0,13.0,5.0,21.0,631.0,21.0,,5.2316,2.0,70.0,56.0,,1.0,3.0,2.0,151.0,49.0,,,,,,,,,,,,,,,,1.0313,40.0,15.0,15.0,,,,,,,5.0,1.0,,,3.0,2.0,5.0,84.0
209244,Phil Foden,Midfielder,Man City,43,England,2017-18,5.0,1.0,0.2415,0.0,,,,1.0,,,4.0,5.0,1.0,2.0,,,4.0,2.0,44.0,,,5.0,3.0,,,1.0,,45.0,,,3.0,7.0,1.0,1.0,7.0,40.0,5.0,,0.4972,1.0,1.0,1.0,,2.0,10.0,3.0,12.0,,8.0,,5.0,,,,,,32.0,,3.0,,9.0,,0.0,43.0,,1.0,9.0,1.0,3.0,,10.0,1.0,,,16.0,59.0,,,,,9.0,,,,0.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
14664,Yaya Touré,Midfielder,Man City,43,Cote d’Ivoire,2017-18,11.0,,1.2362,0.0,4.0,1.0,0.0471,2.0,1.0,3.0,22.0,10.0,2.0,9.0,,1.0,26.0,,416.0,,4.0,9.0,9.0,,,,1.0,228.0,1.0,,4.0,11.0,,3.0,6.0,377.0,5.0,,3.4336,5.0,4.0,2.0,,7.0,111.0,,22.0,2.0,121.0,9.0,10.0,,,,,1.0,269.0,2.0,,,13.0,5.0,0.0,411.0,,2.0,30.0,2.0,4.0,1.0,127.0,5.0,5.0,13.0,57.0,446.0,,1.0,,4.0,121.0,,,0.3705,1.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,0.2557,,3.0,3.0,,,,,,,,,,,0.0,0.0,0.0,2.0
59846,Ander Herrera,Midfielder,Man Utd,1,Spain,2017-18,105.0,1.0,1.56,0.0,6.0,1.0,0.1155,56.0,6.0,4.0,85.0,26.0,2.0,31.0,,13.0,129.0,14.0,1042.0,,6.0,13.0,19.0,4.0,,1.0,1.0,1260.0,1.0,,10.0,103.0,1.0,33.0,94.0,875.0,15.0,1.0,18.1092,9.0,20.0,14.0,,95.0,261.0,28.0,208.0,27.0,304.0,104.0,26.0,,,27.0,,4.0,487.0,13.0,14.0,,189.0,9.0,0.0,1015.0,5.0,4.0,182.0,29.0,10.0,6.0,330.0,28.0,34.0,38.0,147.0,1318.0,3.0,6.0,,6.0,427.0,27.0,,0.3693,5.0,44.0,33.0,,7.0,17.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109322,Jesse Lingard,Midfielder,Man Utd,1,England,2017-18,124.0,2.0,2.6065,0.0,15.0,23.0,7.9776,30.0,41.0,8.0,109.0,33.0,5.0,98.0,,20.0,114.0,25.0,932.0,8.0,4.0,13.0,31.0,1.0,9.0,8.0,6.0,1823.0,6.0,4.0,26.0,99.0,2.0,36.0,94.0,799.0,83.0,1.0,23.2695,21.0,10.0,18.0,11.0,98.0,210.0,36.0,223.0,15.0,188.0,84.0,33.0,9.0,7.0,9.0,,24.0,577.0,16.0,38.0,11.0,192.0,5.0,0.0,901.0,18.0,21.0,260.0,21.0,28.0,3.0,281.0,34.0,9.0,19.0,253.0,1307.0,15.0,17.0,3.0,4.0,249.0,22.0,,7.2577,2.0,5.0,22.0,,6.0,2.0,4.0,24.0,12.0,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
43670,Juan Mata,Midfielder,Man Utd,1,Spain,2017-18,67.0,17.0,4.5008,0.0,6.0,10.0,2.9821,18.0,22.0,4.0,139.0,28.0,5.0,71.0,,23.0,161.0,36.0,1215.0,3.0,4.0,5.0,11.0,3.0,2.0,30.0,5.0,1930.0,5.0,3.0,8.0,58.0,1.0,34.0,55.0,1000.0,94.0,1.0,16.3001,46.0,7.0,10.0,2.0,59.0,231.0,20.0,125.0,10.0,243.0,109.0,28.0,2.0,,5.0,3.0,7.0,789.0,9.0,81.0,2.0,114.0,3.0,0.0,1175.0,12.0,21.0,300.0,13.0,17.0,,467.0,12.0,15.0,54.0,274.0,1538.0,14.0,16.0,2.0,4.0,295.0,9.0,1.0,3.7401,1.0,22.0,23.0,,1.0,8.0,18.0,54.0,37.0,,,,,,,,,,,,,,,,0.4166,11.0,4.0,4.0,,,,,,,,1.0,,,,,,
41184,Marouane Fellaini,Midfielder,Man Utd,1,Belgium,2017-18,62.0,,0.162,0.0,1.0,7.0,4.4509,15.0,9.0,,51.0,16.0,,15.0,,5.0,58.0,3.0,393.0,4.0,,11.0,64.0,4.0,,,3.0,612.0,3.0,1.0,26.0,69.0,,10.0,31.0,324.0,22.0,,4.3557,5.0,18.0,1.0,1.0,36.0,73.0,12.0,131.0,9.0,106.0,46.0,16.0,,2.0,7.0,,2.0,167.0,1.0,3.0,1.0,67.0,38.0,0.0,390.0,2.0,2.0,90.0,8.0,5.0,3.0,140.0,13.0,14.0,11.0,74.0,522.0,1.0,2.0,1.0,,168.0,6.0,,3.5086,1.0,7.0,12.0,,1.0,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2404,Michael Carrick,Midfielder,Man Utd,1,England,2017-18,6.0,,0.2108,0.0,1.0,1.0,0.4978,1.0,1.0,1.0,4.0,2.0,,,,1.0,15.0,,99.0,,1.0,1.0,2.0,,,,1.0,109.0,1.0,,2.0,4.0,,4.0,4.0,72.0,1.0,,0.9354,1.0,3.0,,,4.0,12.0,1.0,10.0,2.0,45.0,17.0,2.0,,,,,,47.0,,,,8.0,,0.0,98.0,,,17.0,1.0,2.0,,35.0,1.0,1.0,12.0,7.0,113.0,,1.0,,1.0,37.0,1.0,,0.5185,0.0,11.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62398,Nemanja Matic,Midfielder,Man Utd,1,Serbia,2017-18,148.0,4.0,2.2096,0.0,5.0,3.0,0.4609,70.0,13.0,4.0,231.0,36.0,1.0,19.0,,35.0,320.0,13.0,2601.0,1.0,3.0,1.0,85.0,16.0,1.0,4.0,1.0,3119.0,1.0,,28.0,202.0,3.0,78.0,145.0,2106.0,28.0,,37.8366,23.0,56.0,26.0,2.0,120.0,819.0,22.0,350.0,37.0,745.0,317.0,36.0,1.0,,28.0,1.0,11.0,1119.0,23.0,14.0,2.0,265.0,57.0,0.0,2509.0,10.0,9.0,430.0,42.0,54.0,13.0,787.0,33.0,64.0,175.0,250.0,3117.0,14.0,2.0,,3.0,1166.0,20.0,2.0,0.6616,6.0,89.0,77.0,,7.0,28.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
74208,Paul Pogba,Midfielder,Man Utd,1,France,2017-18,165.0,4.0,4.5546,1.0,29.0,18.0,5.7852,33.0,47.0,15.0,190.0,27.0,10.0,63.0,,25.0,253.0,24.0,1721.0,6.0,20.0,2.0,81.0,10.0,8.0,4.0,4.0,2151.0,4.0,5.0,30.0,208.0,3.0,35.0,157.0,1358.0,76.0,1.0,26.4595,29.0,25.0,20.0,9.0,135.0,504.0,51.0,373.0,16.0,553.0,161.0,27.0,8.0,5.0,10.0,,26.0,983.0,17.0,24.0,9.0,292.0,51.0,1.0,1699.0,29.0,16.0,420.0,23.0,75.0,,475.0,44.0,21.0,110.0,189.0,2224.0,4.0,5.0,2.0,20.0,489.0,24.0,2.0,7.6548,5.0,63.0,38.0,,1.0,11.0,3.0,,,,1.0,,,,,,,,,,,,,,0.378,,5.0,5.0,,,,,,,,,,,,,,
195851,Scott McTominay,Midfielder,Man Utd,1,Scotland,2017-18,38.0,,0.2065,0.0,,,,11.0,1.0,1.0,30.0,13.0,,7.0,,7.0,41.0,4.0,343.0,,,6.0,22.0,4.0,,,,629.0,,,10.0,43.0,1.0,9.0,31.0,290.0,5.0,,5.0696,2.0,9.0,3.0,,28.0,66.0,16.0,81.0,3.0,104.0,44.0,13.0,,,2.0,,3.0,178.0,2.0,4.0,,59.0,12.0,0.0,341.0,1.0,1.0,65.0,9.0,5.0,,133.0,7.0,13.0,12.0,40.0,436.0,,1.0,,,124.0,3.0,,0.034,2.0,11.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104953,Christian Atsu,Midfielder,Newcastle,4,Ghana,2017-18,165.0,5.0,1.9629,0.0,11.0,12.0,4.1624,17.0,24.0,1.0,92.0,28.0,2.0,21.0,,19.0,102.0,49.0,448.0,2.0,4.0,9.0,81.0,3.0,4.0,6.0,6.0,1781.0,6.0,4.0,68.0,84.0,3.0,67.0,71.0,338.0,70.0,,22.2017,23.0,20.0,22.0,7.0,97.0,114.0,26.0,249.0,30.0,123.0,107.0,28.0,4.0,,1.0,2.0,37.0,235.0,19.0,51.0,7.0,168.0,13.0,0.0,443.0,12.0,26.0,274.0,16.0,28.0,5.0,95.0,10.0,13.0,8.0,116.0,846.0,7.0,7.0,,4.0,117.0,4.0,1.0,4.083,1.0,10.0,27.0,,3.0,4.0,6.0,4.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,75.0
153127,Isaac Hayden,Midfielder,Newcastle,4,Jamaica,2017-18,123.0,5.0,1.2025,0.0,1.0,9.0,1.8607,40.0,13.0,,109.0,26.0,,10.0,,15.0,130.0,12.0,527.0,1.0,1.0,11.0,96.0,1.0,4.0,5.0,4.0,1372.0,4.0,1.0,45.0,106.0,2.0,31.0,55.0,383.0,19.0,,23.4572,11.0,40.0,25.0,,78.0,135.0,12.0,229.0,15.0,182.0,69.0,26.0,4.0,1.0,17.0,,7.0,193.0,23.0,12.0,,133.0,51.0,0.0,515.0,4.0,6.0,186.0,23.0,6.0,6.0,129.0,30.0,23.0,14.0,81.0,780.0,3.0,7.0,,1.0,209.0,23.0,3.0,0.9629,7.0,21.0,32.0,,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,0.0,0.0,30.0
114243,Jacob Murphy,Midfielder,Newcastle,4,England,2017-18,103.0,6.0,0.9664,0.0,7.0,7.0,2.1388,13.0,15.0,,79.0,25.0,1.0,9.0,,13.0,97.0,30.0,281.0,1.0,6.0,12.0,31.0,1.0,4.0,7.0,2.0,1145.0,2.0,1.0,24.0,63.0,1.0,37.0,56.0,177.0,31.0,,24.7068,9.0,9.0,25.0,1.0,79.0,63.0,9.0,166.0,16.0,98.0,82.0,25.0,4.0,1.0,3.0,,24.0,136.0,24.0,33.0,1.0,135.0,7.0,0.0,280.0,8.0,12.0,226.0,10.0,34.0,,74.0,8.0,6.0,7.0,46.0,549.0,3.0,8.0,,6.0,55.0,6.0,2.0,1.8922,0.0,18.0,19.0,,2.0,6.0,,4.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,,,1.0,0.0,0.0,53.0
50232,Jonjo Shelvey,Midfielder,Newcastle,4,England,2017-18,83.0,9.0,3.6616,2.0,15.0,9.0,1.1807,39.0,27.0,21.0,178.0,30.0,3.0,21.0,,25.0,381.0,16.0,1382.0,1.0,15.0,5.0,33.0,5.0,7.0,25.0,1.0,2267.0,1.0,,13.0,90.0,1.0,42.0,70.0,844.0,12.0,1.0,33.0149,38.0,28.0,28.0,,70.0,338.0,8.0,173.0,21.0,601.0,199.0,30.0,7.0,1.0,15.0,,10.0,570.0,27.0,54.0,,140.0,20.0,1.0,1277.0,18.0,15.0,504.0,24.0,23.0,5.0,282.0,23.0,28.0,157.0,161.0,1757.0,5.0,3.0,2.0,15.0,456.0,20.0,,2.3742,2.0,203.0,56.0,,17.0,85.0,,45.0,26.0,,,,,,,,,,,,,,,,0.5971,12.0,6.0,6.0,,,,,3.0,,1.0,,1.0,,1.0,0.0,0.0,29.0
167767,Kenedy,Midfielder,Newcastle,4,Brazil,2017-18,92.0,6.0,1.7618,0.0,11.0,5.0,2.0689,31.0,12.0,2.0,66.0,13.0,2.0,11.0,1.0,13.0,79.0,14.0,351.0,2.0,7.0,,19.0,1.0,2.0,11.0,1.0,1030.0,1.0,,17.0,69.0,,30.0,67.0,264.0,23.0,4.0,11.3574,11.0,9.0,9.0,4.0,75.0,138.0,20.0,161.0,11.0,93.0,84.0,13.0,2.0,,14.0,2.0,18.0,188.0,9.0,27.0,4.0,142.0,2.0,0.0,341.0,7.0,9.0,196.0,17.0,16.0,1.0,33.0,15.0,14.0,8.0,87.0,643.0,14.0,7.0,3.0,7.0,95.0,12.0,1.0,2.4131,1.0,13.0,20.0,,,5.0,,22.0,12.0,,,,,,,,,,,,,,,,0.0688,5.0,1.0,1.0,,,,,1.0,,1.0,,,,0.0,1.0,2.0,38.0
56983,Matt Ritchie,Midfielder,Newcastle,4,Scotland,2017-18,203.0,16.0,4.6555,0.0,23.0,16.0,4.1649,46.0,36.0,7.0,211.0,35.0,5.0,40.0,,32.0,288.0,73.0,1046.0,3.0,16.0,3.0,114.0,5.0,9.0,42.0,4.0,2812.0,4.0,1.0,81.0,131.0,4.0,76.0,98.0,710.0,47.0,3.0,37.4043,47.0,53.0,35.0,7.0,122.0,146.0,36.0,334.0,32.0,366.0,184.0,35.0,9.0,1.0,14.0,2.0,16.0,506.0,31.0,148.0,7.0,220.0,33.0,0.0,1013.0,20.0,35.0,546.0,32.0,16.0,5.0,298.0,37.0,35.0,48.0,236.0,1716.0,34.0,11.0,3.0,16.0,294.0,29.0,,3.0786,6.0,77.0,66.0,1.0,7.0,32.0,3.0,89.0,53.0,,,,,,,,,,,,,,,,0.3963,24.0,6.0,6.0,,,,,3.0,,,,,,0.0,2.0,3.0,46.0
195384,Mikel Merino,Midfielder,Newcastle,4,Spain,2017-18,152.0,,0.6747,0.0,7.0,6.0,0.8353,56.0,9.0,6.0,125.0,24.0,1.0,12.0,,14.0,168.0,3.0,812.0,1.0,5.0,10.0,79.0,2.0,5.0,,,1343.0,,1.0,40.0,151.0,3.0,41.0,112.0,603.0,15.0,,16.1223,15.0,23.0,18.0,2.0,112.0,199.0,29.0,303.0,28.0,294.0,139.0,24.0,5.0,,16.0,,12.0,343.0,15.0,3.0,2.0,224.0,39.0,0.0,798.0,3.0,2.0,254.0,40.0,28.0,8.0,227.0,30.0,34.0,41.0,92.0,1163.0,1.0,6.0,1.0,5.0,301.0,20.0,2.0,0.5962,4.0,43.0,39.0,,2.0,13.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,0.0,1.0,1.0,46.0
28147,Mohamed Diamé,Midfielder,Newcastle,4,Senegal,2017-18,203.0,1.0,0.5219,0.0,6.0,6.0,2.1263,89.0,14.0,2.0,126.0,31.0,,21.0,,23.0,151.0,5.0,816.0,2.0,5.0,8.0,119.0,3.0,2.0,1.0,2.0,2043.0,2.0,,57.0,187.0,1.0,51.0,125.0,618.0,22.0,1.0,32.8643,13.0,28.0,27.0,1.0,146.0,234.0,16.0,390.0,37.0,234.0,141.0,31.0,2.0,2.0,25.0,,17.0,333.0,26.0,5.0,1.0,271.0,62.0,0.0,813.0,8.0,5.0,248.0,64.0,25.0,7.0,233.0,44.0,48.0,47.0,115.0,1230.0,,9.0,,5.0,333.0,33.0,,1.3929,3.0,25.0,52.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,2.0,0.0,0.0,58.0
101178,James Ward-Prowse,Midfielder,Southampton,20,England,2017-18,102.0,6.0,3.0749,0.0,7.0,14.0,3.1411,23.0,21.0,,124.0,30.0,3.0,45.0,,20.0,158.0,37.0,747.0,3.0,4.0,10.0,71.0,1.0,6.0,36.0,5.0,1714.0,5.0,1.0,50.0,61.0,6.0,52.0,40.0,571.0,26.0,2.0,21.9573,33.0,18.0,29.0,3.0,52.0,129.0,12.0,163.0,28.0,213.0,98.0,30.0,6.0,3.0,7.0,,1.0,400.0,23.0,123.0,3.0,92.0,21.0,0.0,722.0,7.0,16.0,322.0,16.0,5.0,1.0,226.0,18.0,8.0,18.0,179.0,1120.0,6.0,10.0,1.0,4.0,225.0,12.0,1.0,2.1851,3.0,34.0,31.0,,1.0,17.0,,93.0,64.0,,,,,,,,,,,,,,,,0.5214,25.0,6.0,6.0,,,,,1.0,,1.0,1.0,,,,,,
153379,Josh Sims,Midfielder,Southampton,20,England,2017-18,19.0,2.0,0.3497,0.0,4.0,5.0,0.9364,4.0,7.0,,12.0,6.0,,8.0,,1.0,14.0,1.0,62.0,,1.0,5.0,8.0,,1.0,2.0,4.0,161.0,4.0,,4.0,11.0,1.0,6.0,7.0,48.0,12.0,,2.1017,1.0,,2.0,3.0,15.0,11.0,1.0,30.0,5.0,16.0,5.0,6.0,1.0,,1.0,,3.0,41.0,1.0,1.0,3.0,22.0,4.0,0.0,60.0,2.0,6.0,29.0,3.0,2.0,,15.0,1.0,1.0,,20.0,104.0,,1.0,1.0,1.0,9.0,1.0,,0.611,0.0,2.0,3.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
151086,Mario Lemina,Midfielder,Southampton,20,Gabon,2017-18,96.0,1.0,0.6683,0.0,5.0,5.0,0.9342,55.0,18.0,6.0,84.0,25.0,1.0,13.0,,20.0,118.0,9.0,971.0,1.0,3.0,5.0,38.0,3.0,3.0,1.0,1.0,1721.0,1.0,,13.0,151.0,6.0,17.0,126.0,812.0,16.0,,29.4147,7.0,33.0,31.0,2.0,83.0,334.0,16.0,247.0,12.0,216.0,139.0,25.0,3.0,1.0,15.0,,7.0,439.0,25.0,9.0,2.0,209.0,25.0,0.0,967.0,13.0,4.0,198.0,40.0,55.0,6.0,282.0,28.0,36.0,41.0,139.0,1330.0,3.0,8.0,1.0,3.0,415.0,15.0,,0.8344,2.0,34.0,34.0,,1.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
78056,Oriol Romeu,Midfielder,Southampton,20,Spain,2017-18,214.0,1.0,1.4251,0.0,7.0,4.0,1.0807,93.0,20.0,2.0,245.0,34.0,,21.0,,34.0,321.0,5.0,1843.0,1.0,5.0,,179.0,7.0,2.0,1.0,1.0,2901.0,1.0,1.0,82.0,241.0,12.0,67.0,144.0,1433.0,32.0,1.0,40.9386,22.0,72.0,47.0,2.0,132.0,495.0,37.0,455.0,40.0,630.0,255.0,34.0,2.0,1.0,29.0,,2.0,797.0,35.0,5.0,2.0,276.0,97.0,0.0,1824.0,16.0,3.0,371.0,64.0,15.0,19.0,548.0,53.0,69.0,89.0,170.0,2329.0,1.0,6.0,1.0,5.0,726.0,31.0,,2.6327,11.0,76.0,98.0,,7.0,39.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
132015,Pierre-Emile Højbjerg,Midfielder,Southampton,20,Denmark,2017-18,137.0,3.0,1.0776,0.0,5.0,6.0,0.9029,45.0,11.0,5.0,123.0,23.0,,37.0,,19.0,165.0,9.0,1108.0,,3.0,4.0,56.0,2.0,4.0,3.0,2.0,1671.0,2.0,1.0,28.0,123.0,7.0,42.0,95.0,892.0,14.0,,25.5468,13.0,24.0,30.0,2.0,109.0,300.0,29.0,260.0,27.0,281.0,180.0,23.0,4.0,,16.0,,12.0,475.0,23.0,9.0,2.0,204.0,28.0,0.0,1082.0,5.0,7.0,253.0,29.0,21.0,3.0,298.0,32.0,37.0,51.0,229.0,1443.0,7.0,5.0,1.0,3.0,471.0,21.0,2.0,0.9613,6.0,42.0,40.0,,8.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
17339,Steven Davis,Midfielder,Southampton,20,Northern Ireland,2017-18,75.0,4.0,1.8538,0.0,4.0,4.0,1.7727,30.0,9.0,7.0,138.0,23.0,,31.0,1.0,17.0,171.0,13.0,1044.0,3.0,3.0,6.0,40.0,4.0,1.0,12.0,,1521.0,,3.0,26.0,61.0,6.0,43.0,47.0,828.0,17.0,,19.0059,18.0,23.0,21.0,1.0,49.0,325.0,8.0,136.0,16.0,288.0,137.0,23.0,1.0,1.0,9.0,1.0,6.0,529.0,15.0,30.0,1.0,96.0,14.0,0.0,1020.0,5.0,8.0,245.0,21.0,9.0,6.0,267.0,8.0,15.0,45.0,164.0,1279.0,1.0,6.0,,3.0,356.0,3.0,,0.9205,0.0,33.0,33.0,,1.0,6.0,3.0,27.0,15.0,,1.0,,,,,,,,,,,,,,,8.0,,,2.0,,,,1.0,,,,,,,,,
163463,Badou Ndiaye,Midfielder,Stoke,110,Senegal,2017-18,81.0,1.0,0.4241,0.0,6.0,6.0,2.165,53.0,13.0,1.0,48.0,13.0,1.0,9.0,,13.0,59.0,3.0,337.0,2.0,6.0,,20.0,2.0,3.0,1.0,1.0,1140.0,1.0,,10.0,101.0,,18.0,91.0,258.0,6.0,,25.2807,6.0,17.0,17.0,,71.0,114.0,21.0,182.0,12.0,113.0,85.0,13.0,3.0,2.0,25.0,,4.0,166.0,17.0,3.0,,162.0,10.0,0.0,326.0,7.0,3.0,114.0,28.0,17.0,9.0,61.0,24.0,13.0,20.0,49.0,577.0,4.0,2.0,,6.0,113.0,19.0,,1.5888,5.0,11.0,10.0,1.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
20208,Charlie Adam,Midfielder,Stoke,110,Scotland,2017-18,29.0,5.0,1.3511,1.0,3.0,3.0,1.3769,9.0,7.0,3.0,46.0,11.0,,3.0,,5.0,90.0,10.0,246.0,,1.0,6.0,12.0,,2.0,8.0,1.0,408.0,1.0,,5.0,36.0,2.0,11.0,29.0,133.0,5.0,,9.2691,6.0,9.0,7.0,2.0,24.0,49.0,8.0,65.0,2.0,111.0,40.0,11.0,2.0,,4.0,,,94.0,5.0,22.0,2.0,53.0,7.0,1.0,237.0,4.0,7.0,129.0,5.0,12.0,,49.0,8.0,9.0,23.0,37.0,369.0,4.0,3.0,1.0,1.0,70.0,6.0,,1.6427,2.0,44.0,10.0,,2.0,14.0,,10.0,8.0,1.0,,,,,,,,,,,,,,,0.1574,2.0,3.0,3.0,,,,,1.0,,1.0,,,,,,,
14295,Darren Fletcher,Midfielder,Stoke,110,Scotland,2017-18,99.0,4.0,1.9198,0.0,5.0,2.0,0.2033,47.0,6.0,6.0,144.0,27.0,1.0,6.0,,25.0,225.0,11.0,1048.0,1.0,5.0,2.0,42.0,4.0,1.0,16.0,,2222.0,,,21.0,108.0,8.0,30.0,87.0,736.0,7.0,,42.6218,22.0,31.0,49.0,,78.0,283.0,25.0,207.0,10.0,357.0,133.0,27.0,1.0,1.0,21.0,,7.0,423.0,41.0,33.0,,165.0,21.0,0.0,1027.0,4.0,5.0,312.0,26.0,15.0,3.0,297.0,14.0,26.0,87.0,111.0,1350.0,4.0,6.0,,5.0,416.0,10.0,1.0,0.3557,0.0,81.0,51.0,,4.0,29.0,,26.0,16.0,,,,,,,,,,,,,,,,,10.0,,,,,,,3.0,,1.0,,,,,,,
50089,Geoff Cameron,Midfielder,Stoke,110,United States,2017-18,82.0,,0.3371,0.0,1.0,,,34.0,4.0,,76.0,20.0,,2.0,,17.0,140.0,9.0,506.0,,,3.0,71.0,2.0,,,,1524.0,,,32.0,94.0,5.0,30.0,55.0,338.0,9.0,23.0,32.1126,6.0,61.0,31.0,1.0,50.0,103.0,7.0,176.0,20.0,224.0,89.0,20.0,,,13.0,,8.0,169.0,26.0,9.0,1.0,105.0,39.0,0.0,499.0,4.0,1.0,215.0,21.0,14.0,8.0,124.0,16.0,36.0,28.0,55.0,833.0,38.0,3.0,,,197.0,11.0,,0.309,2.0,64.0,34.0,1.0,10.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
