season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attObxdLeft,secondYellow,attFreekickPost,ptsGainedLosingPos,attOboxOwnGoal,fwdPass,attPenMiss,attPenPost,leftsidePass,attLgLeft,bigChanceScored
2009-10,284328,33,2010-04-03 15:00:00,110,Stoke,Home,63.0,5.0,,5.0,5.0,5.0,,83.0,3.0,1.0,1.0,8.0,8.0,15.0,141.0,,1.0,10.0,26.0,26.0,3.0,2.0,,,,,,,,,,,,,,,,2.0,3.0,5.0,,,45.0,2.0,2.0,5.0,,3.0,8.0,3.0,,6.0,,57.0,61.0,2.0,16.0,11.0,,,,,,,,65.0,14.0,12.0,1.0,,,,,2.0,,2.0,2.0,,,10.0,,2.0,1.0,18.0,,11.0,11.0,1.0,,1.0,83.0,32.0,2.0,1.0,3.0,4.0,3.0,,4.0,,56.0,42.0,27.0,,,,,,173.0,155.0,2.0,17.0,16.0,40.6,,,,0.0,,1.0,,1.0,,6.0,,,3.0,47.0,,7.0,81.0,15.0,34.0,12.0,3.0,17.0,14.0,,98.0,12.0,175.0,2.0,1.0,26.0,8.0,44.0,5.0,239.0,,0.0,11.0,18.0,3.0,30.0,3.0,465.0,,,5.0,3.0,11.0,0.0,,,,,,,,,,,
2009-10,284328,33,2010-04-03 15:00:00,88,Hull,Away,105.0,12.0,,1.0,1.0,7.0,,149.0,8.0,1.0,6.0,9.0,14.0,26.0,253.0,1.0,1.0,19.0,26.0,26.0,1.0,,,,,,,1.0,,,,,,,,,,,8.0,3.0,,,39.0,2.0,4.0,5.0,,2.0,4.0,7.0,,13.0,1.0,61.0,57.0,2.0,20.0,15.0,1.0,,,,,,,98.0,13.0,13.0,,,,,1.0,,,,,,,13.0,,1.0,1.0,35.0,,3.0,3.0,1.0,,6.0,88.0,33.0,3.0,,,1.0,1.0,,2.0,,42.0,74.0,25.0,,,,,,181.0,155.0,,12.0,17.0,59.4,,,1.0,0.0,1.0,,,,,3.0,,,3.0,73.0,,1.0,117.0,37.0,46.0,10.0,2.0,15.0,13.0,,138.0,20.0,255.0,1.0,1.0,36.0,15.0,67.0,2.0,357.0,1.0,0.0,8.0,13.0,2.0,31.0,2.0,576.0,,,5.0,2.0,10.0,0.0,,,,,,,,,,,
2009-10,284329,33,2010-04-03 15:00:00,56,Sunderland,Home,95.0,10.0,4.0,10.0,6.0,2.0,,165.0,4.0,1.0,1.0,8.0,16.0,16.0,250.0,,,16.0,18.0,15.0,7.0,2.0,,,,,,,,,,,1.0,2.0,,,,1.0,8.0,6.0,,,64.0,6.0,2.0,7.0,,6.0,10.0,8.0,,10.0,5.0,59.0,66.0,6.0,20.0,9.0,,,,,,,,80.0,18.0,15.0,2.0,,,,,1.0,,1.0,1.0,,,11.0,,1.0,,13.0,1.0,24.0,24.0,,,1.0,92.0,38.0,6.0,1.0,1.0,9.0,11.0,,3.0,,49.0,69.0,24.0,,,,,3.0,158.0,145.0,1.0,27.0,24.0,53.9,,,1.0,0.0,5.0,1.0,,2.0,,1.0,,,3.0,77.0,,10.0,112.0,25.0,33.0,15.0,5.0,27.0,22.0,,137.0,11.0,265.0,1.0,1.0,26.0,18.0,48.0,2.0,350.0,,0.0,14.0,27.0,4.0,19.0,2.0,634.0,,,9.0,6.0,16.0,0.0,,,,,,,,,,,
2009-10,284329,33,2010-04-03 15:00:00,6,Spurs,Away,76.0,12.0,1.0,8.0,7.0,4.0,,130.0,5.0,2.0,5.0,10.0,13.0,29.0,198.0,,,21.0,15.0,18.0,10.0,1.0,,,,,1.0,1.0,,,,,,,,,,,11.0,3.0,,,53.0,3.0,3.0,9.0,1.0,6.0,14.0,6.0,,15.0,4.0,66.0,59.0,3.0,11.0,3.0,1.0,,,,,,,74.0,16.0,18.0,1.0,,,,1.0,1.0,,1.0,1.0,,,10.0,,,1.0,11.0,,11.0,11.0,1.0,,6.0,90.0,39.0,6.0,,4.0,8.0,7.0,,3.0,,55.0,45.0,16.0,1.0,3.0,3.0,2.0,,167.0,151.0,1.0,15.0,24.0,46.1,,,1.0,0.0,6.0,2.0,,2.0,,4.0,,,3.0,72.0,,12.0,95.0,22.0,27.0,19.0,4.0,25.0,21.0,,121.0,11.0,222.0,,2.0,32.0,13.0,54.0,2.0,292.0,,0.0,14.0,16.0,1.0,26.0,0.0,547.0,,,7.0,6.0,15.0,0.0,,,,,,,,,,,
2009-10,284323,33,2010-04-03 17:30:00,43,Man City,Away,145.0,19.0,3.0,4.0,1.0,2.0,,226.0,3.0,,5.0,10.0,11.0,37.0,367.0,,2.0,25.0,10.0,15.0,13.0,1.0,,4.0,,,,,,,,,,,,,1.0,,7.0,10.0,,,68.0,1.0,5.0,2.0,,7.0,7.0,,1.0,8.0,2.0,37.0,47.0,1.0,17.0,8.0,,,,,,,,93.0,10.0,8.0,4.0,,,,,4.0,2.0,4.0,2.0,2.0,1.0,8.0,,2.0,,17.0,2.0,27.0,27.0,3.0,,5.0,96.0,46.0,6.0,1.0,6.0,12.0,9.0,,5.0,,72.0,82.0,18.0,,,,,,169.0,153.0,5.0,23.0,29.0,53.6,1.0,,,0.0,1.0,2.0,,1.0,4.0,6.0,,,3.0,113.0,,18.0,168.0,33.0,33.0,14.0,6.0,13.0,7.0,,176.0,10.0,327.0,2.0,,30.0,11.0,67.0,1.0,482.0,,0.0,20.0,17.0,7.0,33.0,0.0,761.0,,,7.0,7.0,16.0,0.0,,,,,,,,,,,
2009-10,284323,33,2010-04-03 17:30:00,90,Burnley,Home,133.0,14.0,2.0,6.0,4.0,1.0,,174.0,3.0,1.0,3.0,8.0,8.0,21.0,301.0,,1.0,27.0,15.0,10.0,7.0,3.0,,,,,,1.0,,,,,,,,,,1.0,17.0,3.0,,,51.0,3.0,5.0,7.0,,6.0,8.0,8.0,,10.0,1.0,47.0,37.0,3.0,16.0,7.0,1.0,,,,,,,79.0,8.0,10.0,1.0,,,,1.0,1.0,,1.0,1.0,,,11.0,,,,13.0,,29.0,29.0,1.0,,3.0,91.0,47.0,7.0,,6.0,5.0,4.0,,5.0,,39.0,60.0,24.0,,,,,,157.0,146.0,1.0,14.0,22.0,46.4,,,,0.0,2.0,1.0,,,,8.0,,,3.0,80.0,,11.0,155.0,29.0,27.0,9.0,5.0,22.0,17.0,,131.0,9.0,270.0,,1.0,21.0,8.0,46.0,2.0,403.0,,0.0,17.0,15.0,2.0,28.0,0.0,667.0,,,2.0,6.0,10.0,0.0,,,,,,,,,,,
2009-10,284321,33,2010-04-04 15:00:00,14,Liverpool,Away,189.0,21.0,1.0,6.0,5.0,1.0,,231.0,4.0,1.0,8.0,6.0,20.0,53.0,414.0,1.0,2.0,29.0,18.0,7.0,11.0,2.0,,,,1.0,,1.0,,,,,,,,,,,5.0,5.0,,,66.0,1.0,7.0,5.0,,4.0,10.0,9.0,,12.0,,53.0,48.0,1.0,19.0,11.0,,,,,,,,87.0,9.0,15.0,,,,,1.0,1.0,,,,1.0,,6.0,,1.0,,13.0,1.0,26.0,26.0,2.0,,8.0,105.0,59.0,5.0,1.0,7.0,7.0,3.0,,,,50.0,96.0,23.0,,,,,,176.0,172.0,4.0,22.0,26.0,58.5,,,1.0,0.0,1.0,1.0,,1.0,,10.0,,,3.0,100.0,,14.0,222.0,44.0,23.0,16.0,4.0,26.0,22.0,,157.0,9.0,341.0,1.0,1.0,30.0,22.0,86.0,,537.0,2.0,0.0,20.0,19.0,4.0,35.0,1.0,814.0,,,7.0,4.0,17.0,0.0,,,,,,,,,,,
2009-10,284321,33,2010-04-04 15:00:00,41,Birmingham,Home,108.0,15.0,2.0,7.0,5.0,13.0,,155.0,3.0,,1.0,8.0,12.0,25.0,256.0,,1.0,22.0,7.0,18.0,6.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,11.0,9.0,,,66.0,2.0,,7.0,,4.0,6.0,5.0,1.0,12.0,2.0,48.0,53.0,2.0,20.0,9.0,,,,,,,,114.0,15.0,9.0,,,,,1.0,1.0,,1.0,1.0,,,10.0,,5.0,,18.0,,26.0,26.0,3.0,,1.0,102.0,45.0,4.0,,5.0,3.0,3.0,,6.0,,83.0,46.0,17.0,,,,,,185.0,168.0,4.0,20.0,29.0,41.5,,,,0.0,2.0,,,1.0,,7.0,,,1.0,75.0,,8.0,129.0,41.0,37.0,12.0,4.0,17.0,13.0,,158.0,26.0,270.0,5.0,,31.0,16.0,63.0,1.0,382.0,,0.0,10.0,21.0,2.0,27.0,2.0,650.0,,,5.0,5.0,14.0,0.0,,,,,,,,,,,
2009-10,284325,33,2010-04-04 15:00:00,111,Wigan,Away,127.0,17.0,2.0,5.0,3.0,3.0,,157.0,,,2.0,2.0,12.0,33.0,279.0,1.0,,20.0,17.0,18.0,6.0,2.0,,,,,,,,,,,,,,,,2.0,5.0,3.0,,,82.0,4.0,8.0,4.0,,3.0,8.0,7.0,,22.0,4.0,65.0,73.0,4.0,25.0,16.0,1.0,,,,,,,85.0,11.0,13.0,1.0,,,,,1.0,,1.0,1.0,,,6.0,,1.0,,20.0,,31.0,31.0,1.0,,2.0,101.0,32.0,6.0,,3.0,6.0,3.0,,,,63.0,57.0,24.0,,,,,,207.0,194.0,5.0,33.0,34.0,47.4,,,1.0,0.0,2.0,1.0,,1.0,,5.0,,,3.0,82.0,,9.0,150.0,45.0,38.0,28.0,3.0,21.0,18.0,,151.0,7.0,277.0,1.0,,39.0,14.0,86.0,3.0,406.0,2.0,0.0,16.0,25.0,2.0,29.0,2.0,743.0,,,17.0,3.0,15.0,0.0,,,,,,,,,,,
2009-10,284325,33,2010-04-04 15:00:00,54,Fulham,Home,152.0,19.0,1.0,5.0,4.0,6.0,,161.0,2.0,,7.0,6.0,15.0,20.0,308.0,,,20.0,18.0,17.0,4.0,1.0,,,,,,,,,,,,,,,,,7.0,9.0,,,72.0,3.0,,17.0,1.0,6.0,7.0,7.0,1.0,20.0,1.0,73.0,65.0,3.0,20.0,12.0,,1.0,,,,,,99.0,13.0,11.0,1.0,,,,,2.0,1.0,2.0,1.0,1.0,,8.0,,3.0,,22.0,,15.0,15.0,,,7.0,120.0,46.0,3.0,,2.0,5.0,5.0,,9.0,,53.0,56.0,26.0,,,,,,212.0,194.0,4.0,22.0,32.0,52.6,,,1.0,0.0,,2.0,,1.0,,3.0,,,3.0,86.0,,7.0,179.0,50.0,38.0,9.0,4.0,21.0,17.0,,166.0,10.0,288.0,4.0,,25.0,15.0,62.0,2.0,446.0,1.0,0.0,8.0,33.0,,27.0,1.0,739.0,,,4.0,6.0,26.0,0.0,,,,,,,,,,,
2009-10,284324,33,2010-04-04 16:00:00,11,Everton,Home,117.0,8.0,,2.0,2.0,1.0,,223.0,6.0,,8.0,8.0,10.0,31.0,338.0,,,15.0,20.0,12.0,6.0,1.0,,,,1.0,,2.0,,,,,,,,,,,7.0,8.0,,,50.0,3.0,4.0,3.0,,2.0,14.0,9.0,,21.0,1.0,53.0,68.0,3.0,9.0,4.0,,,,,,,,90.0,7.0,17.0,1.0,,,,2.0,2.0,,2.0,2.0,,,7.0,,,,15.0,,18.0,18.0,,,8.0,90.0,42.0,8.0,1.0,4.0,5.0,2.0,,3.0,,77.0,83.0,20.0,,1.0,1.0,1.0,,183.0,167.0,2.0,24.0,16.0,57.5,,,,0.0,1.0,2.0,,,,6.0,,,2.0,114.0,,9.0,133.0,32.0,25.0,12.0,2.0,27.0,25.0,,174.0,5.0,343.0,,,37.0,11.0,64.0,2.0,449.0,,0.0,12.0,29.0,,20.0,2.0,705.0,,,10.0,2.0,23.0,0.0,,,,,,,,,,,
2009-10,284324,33,2010-04-04 16:00:00,21,West Ham,Away,125.0,12.0,2.0,4.0,2.0,2.0,,97.0,6.0,,3.0,10.0,16.0,15.0,218.0,,3.0,15.0,12.0,20.0,5.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,4.0,8.0,,,55.0,5.0,3.0,10.0,,8.0,5.0,5.0,1.0,21.0,,68.0,53.0,5.0,28.0,17.0,,1.0,,,,,,52.0,17.0,7.0,1.0,,,,,1.0,,1.0,1.0,,,9.0,,2.0,,33.0,1.0,15.0,15.0,1.0,,3.0,91.0,37.0,2.0,,4.0,4.0,5.0,,4.0,,40.0,46.0,16.0,,,,,1.0,188.0,168.0,1.0,31.0,13.0,42.5,1.0,,,0.0,,,,,1.0,7.0,,,2.0,47.0,,8.0,155.0,40.0,48.0,11.0,8.0,18.0,10.0,,94.0,9.0,196.0,3.0,,32.0,17.0,55.0,4.0,333.0,,0.0,15.0,23.0,4.0,18.0,3.0,601.0,,,3.0,8.0,13.0,0.0,,,,,,,,,,,
2009-10,284333,34,2010-04-10 15:00:00,88,Hull,Home,78.0,17.0,,2.0,2.0,6.0,,105.0,4.0,1.0,1.0,7.0,7.0,19.0,181.0,,2.0,22.0,24.0,20.0,7.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,6.0,4.0,,,48.0,2.0,2.0,4.0,,6.0,12.0,3.0,,14.0,,68.0,55.0,2.0,19.0,13.0,,,,,,,,79.0,19.0,14.0,,,,,1.0,1.0,,1.0,1.0,,,7.0,,,,28.0,,15.0,15.0,1.0,,1.0,94.0,38.0,1.0,1.0,5.0,4.0,4.0,,1.0,,32.0,36.0,25.0,2.0,2.0,2.0,,,183.0,163.0,1.0,15.0,17.0,50.6,,,,0.0,2.0,1.0,,1.0,,8.0,,,3.0,59.0,,9.0,95.0,35.0,39.0,9.0,6.0,23.0,17.0,,122.0,22.0,212.0,,1.0,35.0,9.0,56.0,1.0,284.0,,0.0,14.0,19.0,2.0,36.0,5.0,532.0,,,2.0,6.0,15.0,0.0,,,,,,,,,,,
2009-10,284333,34,2010-04-10 15:00:00,90,Burnley,Away,51.0,15.0,,3.0,3.0,3.0,,133.0,2.0,,1.0,9.0,13.0,26.0,181.0,,,24.0,20.0,24.0,4.0,,,,1.0,,,2.0,,,,,2.0,,,,,,7.0,7.0,,,31.0,2.0,1.0,2.0,,1.0,10.0,2.0,,15.0,1.0,55.0,68.0,2.0,46.0,23.0,,,,,,,,109.0,14.0,19.0,1.0,,,,2.0,1.0,,1.0,1.0,,,10.0,,3.0,,37.0,,11.0,11.0,3.0,,1.0,90.0,36.0,6.0,3.0,1.0,4.0,7.0,,2.0,,33.0,75.0,18.0,,,,,2.0,165.0,146.0,,7.0,13.0,49.4,,,,0.0,2.0,1.0,,,,2.0,,,3.0,71.0,,5.0,61.0,38.0,65.0,8.0,1.0,13.0,12.0,,144.0,7.0,236.0,3.0,,30.0,15.0,62.0,3.0,284.0,,0.0,10.0,21.0,,27.0,1.0,539.0,,,4.0,1.0,17.0,0.0,1.0,,,,,,,,,,
2009-10,284337,34,2010-04-10 15:00:00,21,West Ham,Home,80.0,17.0,1.0,2.0,1.0,9.0,,128.0,6.0,,2.0,11.0,16.0,25.0,206.0,,1.0,27.0,20.0,25.0,5.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,4.0,6.0,,,60.0,9.0,3.0,3.0,,2.0,3.0,1.0,,17.0,1.0,59.0,68.0,9.0,22.0,11.0,,,,,,,,73.0,15.0,20.0,1.0,,,,2.0,1.0,,1.0,1.0,,,10.0,,,2.0,24.0,,14.0,14.0,,,2.0,101.0,47.0,7.0,,4.0,3.0,3.0,,4.0,,39.0,51.0,25.0,,,,,,176.0,149.0,3.0,21.0,27.0,43.8,,,1.0,0.0,,3.0,,1.0,1.0,6.0,,,2.0,55.0,,7.0,107.0,30.0,49.0,11.0,2.0,9.0,7.0,,109.0,18.0,219.0,,,36.0,18.0,63.0,3.0,317.0,,0.0,12.0,18.0,4.0,28.0,1.0,609.0,,,5.0,2.0,15.0,0.0,,,,,,,,,,,
2009-10,284337,34,2010-04-10 15:00:00,56,Sunderland,Away,104.0,25.0,5.0,6.0,1.0,2.0,,167.0,3.0,,2.0,8.0,14.0,33.0,265.0,,1.0,24.0,25.0,20.0,4.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,2.0,5.0,7.0,,,56.0,2.0,4.0,5.0,,7.0,10.0,8.0,,11.0,1.0,68.0,59.0,2.0,18.0,11.0,,,,,,,,112.0,21.0,13.0,,,,,1.0,,,,,,,6.0,,2.0,1.0,18.0,,16.0,16.0,,,2.0,114.0,39.0,2.0,,3.0,2.0,3.0,,2.0,,78.0,68.0,18.0,,,,,,196.0,187.0,,21.0,19.0,56.2,,,,0.0,,2.0,,,2.0,3.0,,,3.0,76.0,,5.0,117.0,47.0,27.0,10.0,7.0,28.0,21.0,,154.0,16.0,309.0,2.0,,46.0,15.0,84.0,1.0,398.0,,0.0,10.0,23.0,4.0,34.0,3.0,652.0,,,3.0,7.0,14.0,0.0,1.0,,,,,,,,,,
2009-10,284339,34,2010-04-11 12:00:00,110,Stoke,Away,43.0,11.0,1.0,6.0,5.0,3.0,,65.0,4.0,1.0,,3.0,2.0,9.0,102.0,,,17.0,28.0,21.0,5.0,3.0,,,,,,,,,,,,,,,,,7.0,4.0,,,41.0,4.0,3.0,3.0,,6.0,11.0,8.0,,14.0,1.0,50.0,49.0,4.0,30.0,18.0,,,,,,,,68.0,6.0,7.0,,,,,,,,,,,,12.0,,2.0,1.0,26.0,,11.0,11.0,1.0,,,81.0,17.0,7.0,,8.0,,1.0,,5.0,,38.0,37.0,34.0,,,,,,193.0,179.0,1.0,17.0,11.0,41.4,,,1.0,0.0,3.0,1.0,,1.0,,10.0,1.0,,2.0,40.0,,8.0,68.0,30.0,44.0,2.0,6.0,25.0,19.0,,96.0,15.0,165.0,2.0,1.0,31.0,2.0,43.0,1.0,208.0,,0.0,14.0,19.0,,48.0,0.0,473.0,,,2.0,6.0,13.0,0.0,,,,,,,,,,,
2009-10,284339,34,2010-04-11 12:00:00,39,Wolves,Home,59.0,4.0,2.0,8.0,6.0,8.0,,163.0,5.0,,1.0,15.0,11.0,25.0,214.0,,,22.0,21.0,28.0,9.0,1.0,,,,,1.0,1.0,,,,,,,,,,,9.0,5.0,,,37.0,4.0,5.0,2.0,,7.0,15.0,7.0,,11.0,,49.0,50.0,4.0,58.0,39.0,,,,,,,,91.0,7.0,5.0,,,,,1.0,,,,,,,14.0,,7.0,,55.0,,8.0,8.0,1.0,,1.0,82.0,31.0,6.0,,2.0,8.0,4.0,,3.0,,59.0,55.0,36.0,,,,,,169.0,145.0,1.0,12.0,13.0,58.6,,,3.0,0.0,1.0,,,3.0,,2.0,,,2.0,96.0,,10.0,74.0,12.0,82.0,11.0,6.0,30.0,24.0,,146.0,18.0,258.0,8.0,,40.0,12.0,48.0,,302.0,,0.0,11.0,14.0,,29.0,0.0,584.0,,,3.0,7.0,11.0,0.0,,,,,,,,,,,
2009-10,284331,34,2010-04-11 13:30:00,1,Man Utd,Away,210.0,21.0,2.0,6.0,4.0,2.0,,245.0,4.0,1.0,7.0,2.0,16.0,32.0,449.0,1.0,1.0,22.0,8.0,8.0,9.0,1.0,,,,1.0,,1.0,,,,,,,,,,2.0,4.0,5.0,,,62.0,,5.0,4.0,,7.0,15.0,10.0,,16.0,1.0,44.0,42.0,,9.0,5.0,,,,,,,,83.0,13.0,12.0,,,,,1.0,,,,,,,4.0,,3.0,1.0,13.0,,15.0,14.0,1.0,,8.0,99.0,65.0,1.0,,4.0,6.0,4.0,,6.0,,71.0,67.0,27.0,,,,,,179.0,160.0,,22.0,27.0,66.4,,,,0.0,1.0,,,1.0,,7.0,,,3.0,141.0,,10.0,240.0,47.0,28.0,15.0,5.0,31.0,26.0,,200.0,5.0,352.0,3.0,1.0,21.0,17.0,62.0,1.0,561.0,3.0,0.0,16.0,11.0,7.0,23.0,2.0,813.0,,,11.0,7.0,8.0,0.0,,,,,,,,,,,
2009-10,284331,34,2010-04-11 13:30:00,5,Blackburn,Home,68.0,3.0,,,,7.0,,94.0,6.0,1.0,,13.0,7.0,13.0,162.0,,,12.0,8.0,8.0,5.0,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,7.0,9.0,,,58.0,5.0,6.0,11.0,,1.0,3.0,,,7.0,2.0,42.0,44.0,5.0,19.0,12.0,,,,,,,,91.0,12.0,12.0,,,,,1.0,,,,,,,10.0,,,,17.0,,29.0,28.0,4.0,,,88.0,31.0,7.0,,2.0,4.0,1.0,,5.0,,39.0,30.0,33.0,,,,,,177.0,161.0,,30.0,17.0,33.6,,,,0.0,4.0,,,1.0,1.0,2.0,,,3.0,53.0,,6.0,81.0,28.0,35.0,8.0,1.0,5.0,4.0,,140.0,22.0,215.0,,1.0,40.0,8.0,50.0,4.0,291.0,,0.0,9.0,20.0,2.0,20.0,1.0,524.0,,,4.0,1.0,16.0,0.0,,,,,,,,,,,
2009-10,284334,34,2010-04-11 15:00:00,14,Liverpool,Home,181.0,20.0,2.0,9.0,7.0,4.0,,342.0,1.0,1.0,6.0,7.0,19.0,62.0,514.0,,1.0,24.0,8.0,9.0,18.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,62.0,,9.0,1.0,,10.0,20.0,11.0,,14.0,,42.0,55.0,,9.0,3.0,,,,,,,,82.0,8.0,17.0,,,,,1.0,,,,,,,1.0,,1.0,2.0,6.0,,26.0,26.0,,,6.0,80.0,59.0,1.0,,7.0,13.0,7.0,,2.0,,85.0,107.0,38.0,,,,,,149.0,145.0,6.0,18.0,31.0,65.1,,,,0.0,1.0,,,3.0,,9.0,1.0,,3.0,208.0,,20.0,193.0,44.0,13.0,22.0,6.0,40.0,34.0,,267.0,9.0,441.0,1.0,1.0,18.0,19.0,83.0,2.0,594.0,,0.0,25.0,20.0,3.0,29.0,1.0,882.0,,,9.0,10.0,16.0,0.0,,,,,,,,,,,
2009-10,284334,34,2010-04-11 15:00:00,54,Fulham,Away,150.0,14.0,,1.0,1.0,2.0,,86.0,9.0,,1.0,7.0,13.0,16.0,235.0,,,16.0,9.0,8.0,3.0,,,,,,,1.0,,,,,,,,,,,11.0,14.0,,,57.0,6.0,2.0,9.0,1.0,1.0,1.0,4.0,,14.0,3.0,55.0,42.0,6.0,26.0,16.0,,,,,,,,43.0,19.0,6.0,,,,,1.0,,,,,,,14.0,,1.0,2.0,24.0,,19.0,18.0,3.0,,1.0,72.0,31.0,10.0,,,3.0,1.0,,9.0,,43.0,38.0,9.0,,,,,,142.0,122.0,1.0,30.0,15.0,34.9,,,2.0,0.0,5.0,2.0,,1.0,,,,,3.0,38.0,,3.0,174.0,20.0,46.0,7.0,1.0,7.0,6.0,,69.0,7.0,155.0,1.0,,32.0,14.0,45.0,,322.0,,0.0,3.0,27.0,1.0,20.0,3.0,585.0,,,1.0,1.0,20.0,0.0,,,,,,,,,,,
2009-10,284335,34,2010-04-11 16:00:00,41,Birmingham,Away,150.0,16.0,,3.0,3.0,5.0,,189.0,5.0,2.0,4.0,4.0,19.0,33.0,336.0,,1.0,14.0,8.0,14.0,7.0,,,,,,,,,,,,,,,,,,16.0,7.0,,,40.0,5.0,4.0,7.0,,4.0,8.0,6.0,,15.0,2.0,46.0,52.0,5.0,11.0,8.0,2.0,,,,,,,63.0,10.0,11.0,1.0,,,,,1.0,,1.0,1.0,,,13.0,,3.0,,14.0,,23.0,22.0,3.0,,4.0,82.0,38.0,8.0,,3.0,5.0,2.0,,3.0,,45.0,53.0,26.0,1.0,1.0,1.0,,,152.0,139.0,,14.0,19.0,47.0,,,,0.0,2.0,1.0,,,,3.0,,,3.0,77.0,,8.0,164.0,36.0,24.0,11.0,3.0,19.0,16.0,,127.0,13.0,282.0,3.0,2.0,26.0,24.0,60.0,1.0,427.0,,0.0,9.0,22.0,1.0,16.0,3.0,645.0,,,5.0,4.0,17.0,0.0,,,,,,,,,,,
2009-10,284335,34,2010-04-11 16:00:00,43,Man City,Home,139.0,14.0,3.0,6.0,3.0,3.0,,269.0,4.0,1.0,6.0,4.0,25.0,48.0,402.0,,,15.0,14.0,8.0,12.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,,2.0,5.0,4.0,,,57.0,1.0,5.0,5.0,,8.0,12.0,3.0,1.0,12.0,2.0,52.0,46.0,1.0,14.0,7.0,,,,,,,,59.0,12.0,10.0,4.0,,,,1.0,3.0,,1.0,2.0,1.0,,9.0,,2.0,1.0,17.0,,17.0,17.0,1.0,,6.0,90.0,56.0,4.0,,8.0,9.0,8.0,,4.0,,99.0,70.0,20.0,,,,,1.0,147.0,129.0,2.0,18.0,26.0,53.0,,,,0.0,1.0,,,1.0,,10.0,1.0,,3.0,113.0,,17.0,157.0,32.0,32.0,17.0,8.0,25.0,17.0,,150.0,5.0,350.0,2.0,1.0,17.0,28.0,70.0,3.0,482.0,2.0,0.0,23.0,21.0,4.0,15.0,0.0,746.0,,,7.0,8.0,14.0,0.0,,,,,,,,,,,
