season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgCentre,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,attPenTarget,attOboxOwnGoal,attLgLeft,attLgRight
2020-21,2128466,19,2021-01-18 20:00:00,4,Newcastle,Away,135.0,21.0,,1.0,1.0,1.0,1.0,108.0,9.0,,3.0,5.0,2.0,30.0,242.0,,,7.0,9.0,16.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,1.0,2.0,14.0,6.0,3.0,1.0,62.0,46.0,,,,1.0,13.0,1.0,9.0,,,2.0,5.0,2.0,,3.0,2.0,33.0,45.0,1.0,10.0,6.0,,,36.0,37.0,8.0,9.0,,1.0,1.0,1.0,,122.0,,,,,,,12.0,,1.0,,6.0,,3.0,3.0,,,3.0,66.0,57.0,30.0,7.0,,2.0,2.0,1.0,293.0,3.0,,,38.0,35.0,17.0,,,,,,125.0,125.0,2.0,28.0,10.0,33.6,,,,,13.0,0.0,73.0,3.0,,3.0,,,,2.0,,,3.0,10.0,53.0,219.0,9.0,4.0,161.0,43.0,10.0,13.0,2.0,10.0,8.0,,79.0,7.0,172.0,1.0,,18.0,4.0,60.0,1.0,323.0,,0.0,4.0,11.0,,16.0,0.0,464.0,7.0,17.0,,9.0,2.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128467,19,2021-05-13 18:00:00,11,Everton,Away,150.0,29.0,,6.0,6.0,1.0,,151.0,10.0,,5.0,2.0,1.0,30.0,295.0,,1.0,8.0,16.0,22.0,9.0,3.0,,,,,,1.0,1.0,,,,,10.0,,,,,3.0,8.0,7.0,6.0,10.0,5.0,47.0,60.0,,,,2.0,11.0,1.0,12.0,,,1.0,13.0,4.0,,5.0,1.0,47.0,45.0,2.0,17.0,10.0,,,,44.0,12.0,8.0,,,3.0,,1.0,124.0,,,,,,,11.0,,,,10.0,,8.0,8.0,,,5.0,88.0,65.0,42.0,9.0,,7.0,5.0,5.0,341.0,3.0,2.0,,54.0,33.0,31.0,,,,,,109.0,109.0,2.0,27.0,24.0,42.0,,,,,11.0,0.0,103.0,,2.0,2.0,,,,9.0,,,2.0,,68.0,278.0,6.0,12.0,165.0,46.0,17.0,8.0,1.0,18.0,17.0,,100.0,4.0,215.0,1.0,,6.0,2.0,49.0,2.0,362.0,,0.0,15.0,9.0,2.0,11.0,1.0,514.0,25.0,16.0,,6.0,1.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128467,19,2021-05-13 18:00:00,7,Aston Villa,Home,238.0,21.0,3.0,4.0,3.0,1.0,,187.0,4.0,1.0,9.0,3.0,10.0,33.0,421.0,,,16.0,22.0,16.0,8.0,3.0,6.0,,,,,1.0,1.0,,,,,6.0,,,,,,3.0,10.0,5.0,7.0,6.0,68.0,52.0,1.0,1.0,,1.0,13.0,4.0,6.0,,1.0,9.0,9.0,4.0,,5.0,2.0,45.0,47.0,1.0,16.0,7.0,,,,35.0,9.0,12.0,,,3.0,2.0,1.0,158.0,,,,,,,8.0,,2.0,,7.0,,6.0,6.0,1.0,,9.0,133.0,71.0,50.0,1.0,,7.0,4.0,2.0,477.0,1.0,3.0,,71.0,54.0,30.0,,,,,,122.0,122.0,2.0,24.0,15.0,58.0,,,,,13.0,0.0,143.0,4.0,1.0,5.0,,,,7.0,1.0,,3.0,,75.0,401.0,5.0,11.0,265.0,35.0,16.0,16.0,7.0,20.0,15.0,,106.0,4.0,257.0,2.0,1.0,15.0,10.0,58.0,,502.0,,0.0,13.0,7.0,,17.0,2.0,671.0,18.0,12.0,,12.0,9.0,5.0,0.0,,,,,,,,,,,,
2020-21,2128482,20,2021-01-26 18:00:00,21,West Ham,Away,176.0,15.0,1.0,3.0,2.0,,,174.0,2.0,,2.0,6.0,4.0,20.0,347.0,,,23.0,31.0,15.0,11.0,,1.0,1.0,,,,,,,,,,15.0,,,2.0,,1.0,5.0,2.0,4.0,10.0,7.0,82.0,73.0,5.0,2.0,3.0,,25.0,4.0,9.0,,1.0,4.0,5.0,2.0,1.0,11.0,,65.0,51.0,,16.0,12.0,,,29.0,56.0,8.0,9.0,,,1.0,,,178.0,3.0,2.0,3.0,1.0,2.0,,7.0,1.0,1.0,,12.0,2.0,11.0,11.0,1.0,,2.0,97.0,83.0,37.0,3.0,2.0,4.0,10.0,7.0,439.0,,,,71.0,72.0,14.0,,,,,,159.0,159.0,6.0,29.0,30.0,45.8,2.0,,3.0,,25.0,0.0,103.0,1.0,,1.0,,,1.0,6.0,,,3.0,13.0,93.0,341.0,13.0,14.0,200.0,45.0,16.0,16.0,4.0,11.0,7.0,1.0,141.0,1.0,271.0,1.0,,26.0,5.0,68.0,2.0,460.0,1.0,0.0,17.0,18.0,,27.0,0.0,641.0,21.0,15.0,,10.0,4.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128482,20,2021-01-26 18:00:00,31,Crystal Palace,Home,198.0,22.0,,4.0,4.0,2.0,,228.0,3.0,,5.0,5.0,6.0,23.0,422.0,,,21.0,15.0,31.0,4.0,,,1.0,,,,,,,,,1.0,6.0,,,,,,6.0,10.0,7.0,2.0,4.0,69.0,74.0,1.0,1.0,,1.0,24.0,,10.0,,,3.0,8.0,6.0,,12.0,2.0,51.0,65.0,1.0,9.0,6.0,,2.0,29.0,66.0,9.0,8.0,1.0,,1.0,1.0,,213.0,2.0,,2.0,2.0,,,4.0,2.0,,,6.0,,14.0,14.0,2.0,,5.0,126.0,78.0,48.0,4.0,,3.0,3.0,3.0,518.0,4.0,3.0,,95.0,67.0,36.0,,,,,,164.0,164.0,1.0,39.0,28.0,54.2,,3.0,,,24.0,0.0,128.0,2.0,2.0,5.0,,,1.0,3.0,,,3.0,16.0,110.0,405.0,11.0,6.0,232.0,38.0,9.0,15.0,3.0,18.0,15.0,1.0,157.0,6.0,322.0,,,18.0,6.0,51.0,,536.0,1.0,0.0,6.0,17.0,,22.0,0.0,723.0,18.0,14.0,,9.0,3.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128483,20,2021-01-26 18:00:00,2,Leeds,Away,217.0,27.0,,2.0,2.0,2.0,1.0,115.0,7.0,1.0,5.0,5.0,2.0,36.0,330.0,,,24.0,25.0,27.0,5.0,1.0,,2.0,,,,,,,,,,8.0,,,,1.0,1.0,8.0,9.0,13.0,8.0,1.0,58.0,68.0,,,,4.0,13.0,3.0,16.0,,,4.0,5.0,1.0,,9.0,2.0,64.0,59.0,4.0,21.0,11.0,,,30.0,38.0,15.0,9.0,,,1.0,1.0,,173.0,2.0,,2.0,2.0,,1.0,13.0,2.0,,2.0,11.0,1.0,8.0,8.0,1.0,,5.0,114.0,65.0,29.0,9.0,2.0,3.0,5.0,2.0,424.0,7.0,,,48.0,47.0,27.0,,,,,,161.0,161.0,4.0,30.0,25.0,57.7,1.0,,,1.0,13.0,0.0,105.0,1.0,3.0,4.0,,,2.0,4.0,1.0,,3.0,14.0,58.0,313.0,4.0,8.0,264.0,62.0,21.0,10.0,4.0,11.0,7.0,3.0,104.0,4.0,197.0,1.0,1.0,19.0,3.0,78.0,,450.0,,0.0,9.0,15.0,,26.0,3.0,627.0,24.0,19.0,,8.0,5.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128483,20,2021-01-26 18:00:00,4,Newcastle,Home,104.0,8.0,3.0,5.0,2.0,,1.0,123.0,7.0,,2.0,4.0,1.0,12.0,222.0,,,15.0,27.0,25.0,11.0,5.0,4.0,,,2.0,,,4.0,,,,,11.0,,1.0,,,3.0,7.0,8.0,1.0,9.0,13.0,44.0,67.0,1.0,,1.0,1.0,16.0,7.0,8.0,,,9.0,11.0,5.0,,9.0,1.0,59.0,64.0,1.0,20.0,7.0,,,30.0,54.0,10.0,12.0,,,5.0,1.0,4.0,131.0,1.0,,1.0,1.0,,,8.0,1.0,,1.0,7.0,2.0,6.0,6.0,1.0,,2.0,72.0,48.0,20.0,5.0,1.0,8.0,9.0,5.0,292.0,3.0,2.0,,43.0,40.0,32.0,,,,,,152.0,152.0,6.0,23.0,33.0,42.3,1.0,,,2.0,16.0,0.0,66.0,,,1.0,,1.0,,10.0,,,2.0,16.0,58.0,205.0,8.0,17.0,134.0,29.0,20.0,22.0,9.0,26.0,17.0,,93.0,1.0,205.0,,,23.0,2.0,44.0,1.0,313.0,,0.0,22.0,11.0,,20.0,1.0,515.0,21.0,17.0,,16.0,9.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128480,20,2021-01-26 20:15:00,35,West Brom,Home,99.0,20.0,1.0,2.0,1.0,4.0,,66.0,2.0,,3.0,3.0,,21.0,163.0,,,11.0,27.0,10.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,6.0,12.0,6.0,4.0,,44.0,49.0,,1.0,,2.0,6.0,1.0,16.0,,,3.0,3.0,3.0,,5.0,1.0,59.0,32.0,2.0,24.0,15.0,1.0,,23.0,37.0,8.0,7.0,,,1.0,2.0,,111.0,,,,,,,6.0,,,,15.0,,14.0,14.0,5.0,,3.0,56.0,53.0,19.0,8.0,,2.0,,1.0,225.0,7.0,1.0,,21.0,58.0,16.0,,,,,,115.0,115.0,3.0,27.0,13.0,22.3,,,,,6.0,0.0,36.0,1.0,1.0,2.0,,,,2.0,,,3.0,11.0,38.0,150.0,3.0,2.0,125.0,38.0,24.0,6.0,2.0,10.0,8.0,,70.0,11.0,132.0,,,22.0,,59.0,,247.0,,0.0,4.0,13.0,,17.0,2.0,391.0,10.0,8.0,,3.0,3.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128480,20,2021-01-26 20:15:00,43,Man City,Away,339.0,28.0,1.0,3.0,2.0,,,474.0,2.0,2.0,1.0,2.0,9.0,27.0,810.0,,,16.0,10.0,27.0,9.0,1.0,3.0,1.0,,,,,,,,,,15.0,,1.0,,,,5.0,4.0,,12.0,6.0,157.0,56.0,1.0,,2.0,,8.0,7.0,3.0,,1.0,8.0,4.0,4.0,1.0,8.0,,32.0,59.0,,15.0,6.0,,,23.0,61.0,8.0,8.0,2.0,,,,,211.0,4.0,,4.0,4.0,,,2.0,5.0,,1.0,6.0,2.0,4.0,4.0,,,1.0,246.0,91.0,75.0,3.0,2.0,4.0,10.0,7.0,877.0,1.0,3.0,,114.0,107.0,38.0,,,,,,123.0,123.0,5.0,18.0,32.0,77.7,1.0,,,,8.0,0.0,274.0,1.0,,1.0,,,1.0,4.0,1.0,,3.0,12.0,227.0,800.0,4.0,14.0,364.0,42.0,15.0,21.0,8.0,16.0,8.0,1.0,266.0,1.0,540.0,,2.0,11.0,9.0,46.0,1.0,888.0,1.0,0.0,18.0,8.0,4.0,17.0,0.0,1045.0,38.0,14.0,,16.0,8.0,5.0,0.0,,,,,,,,,,,,
2020-21,2128484,20,2021-01-26 20:15:00,20,Southampton,Home,254.0,12.0,1.0,8.0,7.0,2.0,1.0,175.0,4.0,,5.0,3.0,4.0,15.0,421.0,,,20.0,11.0,10.0,7.0,1.0,1.0,,,,,1.0,1.0,,,,,9.0,,,,,2.0,7.0,7.0,2.0,8.0,5.0,87.0,49.0,,1.0,,,17.0,3.0,12.0,1.0,,4.0,8.0,6.0,,10.0,,49.0,47.0,,17.0,9.0,,,29.0,45.0,11.0,6.0,,,2.0,1.0,1.0,152.0,1.0,1.0,1.0,,1.0,,5.0,,,,9.0,,12.0,12.0,2.0,,5.0,120.0,56.0,32.0,5.0,1.0,3.0,6.0,5.0,478.0,1.0,,,47.0,57.0,21.0,,,,,,123.0,123.0,5.0,21.0,18.0,58.0,,3.0,,,17.0,0.0,134.0,2.0,,1.0,,1.0,,5.0,,,3.0,14.0,68.0,408.0,8.0,9.0,279.0,27.0,17.0,19.0,4.0,19.0,15.0,,96.0,4.0,233.0,,,17.0,4.0,40.0,2.0,493.0,,0.0,13.0,17.0,,23.0,1.0,685.0,22.0,20.0,,14.0,4.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128484,20,2021-01-26 20:15:00,3,Arsenal,Away,138.0,17.0,1.0,3.0,2.0,1.0,,138.0,4.0,,5.0,3.0,7.0,31.0,273.0,,3.0,19.0,10.0,11.0,4.0,1.0,1.0,2.0,,,,,,,,,1.0,8.0,,,,,,4.0,8.0,5.0,7.0,2.0,59.0,49.0,4.0,1.0,3.0,2.0,15.0,,14.0,,,5.0,7.0,4.0,,11.0,2.0,47.0,49.0,2.0,15.0,8.0,,1.0,29.0,48.0,6.0,11.0,1.0,,2.0,2.0,,140.0,3.0,,3.0,3.0,,,9.0,3.0,,,8.0,,7.0,7.0,,,5.0,72.0,54.0,29.0,4.0,2.0,3.0,5.0,5.0,329.0,3.0,2.0,,75.0,37.0,21.0,,,,,,136.0,136.0,6.0,19.0,18.0,42.0,,,3.0,1.0,15.0,0.0,82.0,2.0,2.0,4.0,,,2.0,4.0,,,3.0,15.0,86.0,255.0,7.0,8.0,166.0,33.0,15.0,18.0,3.0,16.0,13.0,2.0,124.0,4.0,203.0,,,16.0,7.0,59.0,2.0,353.0,,0.0,9.0,15.0,3.0,22.0,2.0,536.0,22.0,19.0,,12.0,5.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128477,20,2021-01-27 18:00:00,7,Aston Villa,Away,193.0,14.0,2.0,5.0,3.0,1.0,1.0,181.0,4.0,2.0,5.0,7.0,7.0,34.0,369.0,1.0,1.0,26.0,25.0,23.0,12.0,1.0,3.0,2.0,,1.0,,,1.0,,,,1.0,13.0,,1.0,,,1.0,1.0,5.0,5.0,14.0,4.0,80.0,57.0,4.0,3.0,2.0,3.0,11.0,3.0,4.0,,,4.0,9.0,8.0,,8.0,2.0,57.0,51.0,3.0,16.0,9.0,,,28.0,75.0,7.0,16.0,1.0,,3.0,2.0,1.0,186.0,2.0,,2.0,2.0,,,7.0,2.0,3.0,,9.0,1.0,7.0,7.0,1.0,,5.0,111.0,83.0,34.0,2.0,1.0,3.0,12.0,10.0,444.0,2.0,1.0,,70.0,62.0,31.0,,,,,,165.0,165.0,,27.0,22.0,61.8,1.0,3.0,,,11.0,0.0,98.0,2.0,,2.0,,,2.0,5.0,,,3.0,18.0,112.0,349.0,3.0,15.0,225.0,43.0,16.0,20.0,3.0,22.0,19.0,2.0,155.0,5.0,272.0,3.0,2.0,39.0,8.0,92.0,2.0,475.0,2.0,0.0,18.0,6.0,1.0,30.0,0.0,662.0,33.0,13.0,,6.0,4.0,2.0,0.0,,,,,,,,,,,,
2020-21,2128477,20,2021-01-27 18:00:00,90,Burnley,Home,70.0,10.0,1.0,5.0,4.0,6.0,,105.0,4.0,1.0,1.0,7.0,3.0,24.0,170.0,1.0,,21.0,23.0,25.0,4.0,,1.0,,,,,,,,1.0,,,9.0,,,,,,9.0,14.0,4.0,5.0,5.0,48.0,54.0,1.0,,1.0,2.0,12.0,2.0,6.0,,,2.0,10.0,7.0,1.0,4.0,4.0,51.0,57.0,2.0,20.0,11.0,,,28.0,59.0,16.0,6.0,1.0,,,,,140.0,3.0,1.0,2.0,2.0,1.0,,7.0,2.0,1.0,,11.0,,10.0,10.0,3.0,,2.0,56.0,83.0,26.0,4.0,1.0,2.0,5.0,5.0,264.0,3.0,1.0,,52.0,48.0,30.0,,,,,,158.0,158.0,5.0,18.0,21.0,38.2,,,3.0,,12.0,0.0,46.0,5.0,3.0,8.0,,,,3.0,,,3.0,10.0,49.0,155.0,6.0,7.0,93.0,41.0,20.0,6.0,1.0,18.0,17.0,,106.0,13.0,215.0,2.0,1.0,31.0,3.0,79.0,3.0,290.0,1.0,0.0,10.0,22.0,,27.0,1.0,461.0,11.0,8.0,,4.0,2.0,13.0,0.0,1.0,,,,,,,,,,,
2020-21,2128481,20,2021-01-27 18:00:00,39,Wolves,Away,126.0,6.0,,1.0,1.0,,,49.0,5.0,,3.0,6.0,1.0,21.0,174.0,,,12.0,13.0,13.0,2.0,,,1.0,,1.0,,,1.0,,,,,2.0,,1.0,,,1.0,3.0,9.0,5.0,2.0,2.0,34.0,48.0,,1.0,,6.0,12.0,,6.0,,,1.0,4.0,2.0,,9.0,2.0,40.0,41.0,6.0,30.0,20.0,,,29.0,23.0,7.0,14.0,,,1.0,,1.0,101.0,,,,,,,8.0,,1.0,,20.0,1.0,16.0,16.0,2.0,,3.0,47.0,46.0,21.0,13.0,,2.0,,,212.0,4.0,,,19.0,27.0,10.0,,,,,,104.0,104.0,,32.0,8.0,21.1,1.0,,,,12.0,0.0,60.0,4.0,1.0,5.0,,,1.0,4.0,,,3.0,15.0,18.0,156.0,6.0,2.0,152.0,24.0,30.0,15.0,,6.0,6.0,1.0,41.0,3.0,96.0,1.0,,14.0,1.0,50.0,,242.0,,0.0,4.0,5.0,1.0,17.0,1.0,403.0,6.0,11.0,,9.0,1.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128481,20,2021-01-27 18:00:00,8,Chelsea,Home,246.0,13.0,3.0,6.0,3.0,2.0,2.0,592.0,7.0,1.0,2.0,2.0,13.0,22.0,832.0,,,17.0,13.0,13.0,10.0,3.0,3.0,,,,,,,,,,,10.0,,,,,1.0,9.0,2.0,2.0,9.0,5.0,154.0,51.0,,,,2.0,16.0,4.0,9.0,,,12.0,18.0,5.0,,1.0,,41.0,40.0,2.0,8.0,5.0,,,29.0,80.0,14.0,7.0,,,2.0,2.0,,166.0,,,,,,,7.0,,,,5.0,,6.0,6.0,,,2.0,288.0,77.0,72.0,1.0,,5.0,8.0,5.0,884.0,,3.0,,123.0,176.0,44.0,,,,,,114.0,114.0,4.0,13.0,32.0,78.9,,,,,16.0,0.0,290.0,,,,,,,5.0,1.0,,3.0,14.0,241.0,818.0,4.0,13.0,252.0,23.0,8.0,10.0,11.0,36.0,25.0,,291.0,3.0,682.0,,1.0,7.0,13.0,32.0,2.0,898.0,2.0,0.0,14.0,15.0,,17.0,1.0,1047.0,31.0,8.0,,6.0,13.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128476,20,2021-01-27 19:30:00,36,Brighton,Home,116.0,13.0,2.0,8.0,6.0,,1.0,185.0,6.0,,1.0,7.0,3.0,25.0,293.0,,,17.0,26.0,28.0,12.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,10.0,,,,,3.0,7.0,8.0,2.0,12.0,4.0,58.0,65.0,3.0,3.0,,4.0,29.0,6.0,11.0,1.0,,10.0,18.0,3.0,,8.0,,58.0,78.0,4.0,6.0,2.0,,,36.0,66.0,10.0,14.0,,,5.0,3.0,1.0,163.0,,,,,,,8.0,,,,2.0,,14.0,14.0,2.0,,1.0,100.0,72.0,29.0,,,4.0,11.0,5.0,391.0,3.0,2.0,,57.0,66.0,42.0,,,,,,176.0,176.0,8.0,16.0,36.0,49.5,,,,,29.0,0.0,90.0,3.0,,2.0,,1.0,1.0,5.0,,,1.0,20.0,99.0,279.0,16.0,15.0,139.0,36.0,6.0,17.0,10.0,34.0,24.0,1.0,153.0,5.0,306.0,,,25.0,5.0,64.0,3.0,411.0,,0.0,16.0,23.0,,22.0,2.0,627.0,38.0,10.0,,13.0,10.0,14.0,0.0,,,,,,,,,,,,
2020-21,2128476,20,2021-01-27 19:30:00,54,Fulham,Away,188.0,20.0,,3.0,3.0,2.0,,139.0,3.0,,5.0,4.0,1.0,18.0,324.0,,,15.0,28.0,26.0,9.0,,,1.0,,,,,,,,,,10.0,,,,,,9.0,12.0,4.0,8.0,2.0,72.0,57.0,,,,3.0,29.0,2.0,13.0,,,,5.0,6.0,,14.0,2.0,78.0,58.0,3.0,20.0,8.0,,1.0,36.0,36.0,14.0,10.0,,,1.0,,,178.0,,,,,,,9.0,,1.0,,8.0,,16.0,16.0,5.0,,5.0,94.0,75.0,38.0,10.0,,4.0,5.0,3.0,414.0,6.0,3.0,,60.0,50.0,12.0,,,,,,169.0,169.0,,27.0,22.0,50.5,,,,4.0,29.0,0.0,95.0,4.0,1.0,5.0,,,1.0,5.0,,,3.0,16.0,66.0,310.0,10.0,9.0,233.0,36.0,20.0,20.0,,11.0,11.0,1.0,90.0,3.0,217.0,1.0,,25.0,2.0,56.0,,439.0,,0.0,10.0,12.0,1.0,18.0,1.0,646.0,15.0,17.0,,11.0,,7.0,0.0,,,,,,,,,,,,
2020-21,2128478,20,2021-01-27 20:15:00,11,Everton,Home,136.0,9.0,1.0,5.0,4.0,1.0,,96.0,6.0,,2.0,1.0,2.0,20.0,227.0,,,10.0,19.0,15.0,3.0,1.0,4.0,,,,,,,,,,,4.0,,,,,,7.0,7.0,12.0,5.0,3.0,37.0,58.0,,,,3.0,22.0,2.0,9.0,,,5.0,12.0,5.0,,11.0,3.0,59.0,51.0,3.0,23.0,10.0,1.0,,28.0,43.0,12.0,10.0,1.0,1.0,,1.0,,105.0,,,,,,,9.0,1.0,,,10.0,,11.0,11.0,1.0,,2.0,80.0,46.0,20.0,11.0,,2.0,2.0,2.0,275.0,10.0,1.0,,59.0,30.0,25.0,,,,,,131.0,131.0,6.0,34.0,13.0,35.0,,2.0,,2.0,22.0,0.0,76.0,4.0,1.0,5.0,,1.0,,4.0,1.0,,3.0,17.0,59.0,214.0,11.0,4.0,158.0,28.0,23.0,20.0,4.0,22.0,18.0,,98.0,4.0,162.0,,,12.0,2.0,52.0,2.0,298.0,,0.0,8.0,14.0,,17.0,1.0,502.0,15.0,13.0,,12.0,5.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128478,20,2021-01-27 20:15:00,13,Leicester,Away,255.0,13.0,,,,,,239.0,5.0,,4.0,3.0,2.0,24.0,494.0,,,21.0,15.0,19.0,12.0,,4.0,,,,,,2.0,,,,,13.0,,,,,,6.0,5.0,3.0,7.0,12.0,77.0,55.0,,,,3.0,22.0,10.0,12.0,,,11.0,12.0,4.0,,8.0,,51.0,59.0,3.0,20.0,11.0,,,28.0,59.0,10.0,12.0,,1.0,5.0,3.0,2.0,155.0,1.0,,,,1.0,,5.0,,,,11.0,,8.0,8.0,1.0,,4.0,165.0,50.0,39.0,5.0,1.0,1.0,12.0,6.0,548.0,2.0,2.0,,63.0,82.0,29.0,,,,,,135.0,135.0,3.0,23.0,25.0,65.0,,,1.0,1.0,22.0,0.0,176.0,1.0,,1.0,,,,3.0,,,3.0,11.0,123.0,471.0,8.0,13.0,284.0,29.0,20.0,15.0,2.0,21.0,19.0,,165.0,1.0,310.0,,,8.0,2.0,39.0,1.0,573.0,1.0,0.0,19.0,19.0,1.0,24.0,1.0,769.0,27.0,14.0,,9.0,11.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128479,20,2021-01-27 20:15:00,1,Man Utd,Home,317.0,30.0,3.0,4.0,1.0,,,398.0,2.0,1.0,2.0,1.0,10.0,64.0,711.0,,,23.0,5.0,23.0,8.0,1.0,4.0,,,,,1.0,2.0,,,,,10.0,,,,,,7.0,5.0,,10.0,6.0,108.0,59.0,1.0,1.0,,1.0,17.0,7.0,3.0,,,7.0,8.0,9.0,1.0,7.0,1.0,33.0,72.0,1.0,8.0,6.0,,,30.0,81.0,10.0,12.0,,,2.0,,2.0,206.0,1.0,1.0,1.0,,1.0,,2.0,,,,6.0,1.0,4.0,4.0,,,2.0,247.0,76.0,57.0,2.0,,3.0,7.0,4.0,782.0,1.0,2.0,,153.0,114.0,42.0,,,,,,143.0,143.0,4.0,29.0,24.0,75.8,,,,,17.0,0.0,242.0,1.0,,1.0,,,,5.0,,,3.0,12.0,195.0,690.0,8.0,10.0,336.0,42.0,8.0,25.0,6.0,23.0,17.0,,251.0,1.0,490.0,,1.0,6.0,10.0,80.0,,803.0,,0.0,16.0,21.0,,23.0,1.0,986.0,28.0,15.0,,17.0,7.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128479,20,2021-01-27 20:15:00,49,Sheff Utd,Away,86.0,3.0,1.0,1.0,,2.0,,92.0,1.0,2.0,,3.0,3.0,10.0,177.0,,1.0,7.0,23.0,5.0,3.0,,1.0,,,,,,,,,,,4.0,,,,,,4.0,10.0,6.0,5.0,,42.0,61.0,,,,2.0,16.0,1.0,17.0,,,2.0,4.0,,,11.0,1.0,72.0,33.0,2.0,28.0,10.0,,,30.0,42.0,12.0,10.0,,,1.0,1.0,,121.0,2.0,1.0,2.0,1.0,1.0,,9.0,1.0,2.0,,10.0,,16.0,16.0,2.0,,,56.0,57.0,15.0,7.0,1.0,1.0,4.0,3.0,228.0,7.0,1.0,,54.0,32.0,13.0,,,,,,131.0,131.0,1.0,34.0,17.0,24.2,,,,,16.0,0.0,38.0,1.0,2.0,3.0,,,,1.0,,,3.0,18.0,48.0,168.0,7.0,5.0,102.0,16.0,28.0,13.0,2.0,7.0,5.0,,85.0,4.0,162.0,2.0,2.0,27.0,4.0,59.0,5.0,257.0,,0.0,5.0,15.0,1.0,12.0,1.0,435.0,8.0,13.0,,3.0,2.0,9.0,0.0,,,,,,,,,,,,
