season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdRight,attPenMiss,penaltySave,secondYellow,attLgRight,attPenPost
2016-17,855275,11,2016-11-05 17:30:00,8,Chelsea,Home,275.0,33.0,2.0,7.0,5.0,5.0,1.0,348.0,4.0,,4.0,3.0,10.0,52.0,616.0,1.0,1.0,17.0,18.0,8.0,13.0,1.0,4.0,,,,,,,,,,,17.0,,,,,1.0,,1.0,1.0,,15.0,6.0,130.0,61.0,,,1.0,1.0,13.0,7.0,4.0,,,4.0,12.0,4.0,,13.0,,49.0,67.0,1.0,14.0,12.0,,,71.0,5.0,16.0,4.0,,4.0,3.0,,197.0,4.0,,2.0,3.0,1.0,,4.0,4.0,,1.0,12.0,1.0,11.0,11.0,,4.0,178.0,70.0,50.0,2.0,1.0,5.0,13.0,9.0,665.0,,2.0,,115.0,94.0,41.0,,,,,119.0,119.0,4.0,22.0,31.0,60.1,1.0,,,,13.0,0.0,180.0,,,,1.0,,5.0,1.0,3.0,180.0,597.0,8.0,18.0,289.0,48.0,14.0,27.0,3.0,22.0,19.0,,219.0,5.0,418.0,,,11.0,10.0,77.0,2.0,685.0,2.0,0.0,21.0,26.0,2.0,19.0,0.0,886.0,38.0,6.0,17.0,4.0,15.0,0.0,,,,,,,
2016-17,855273,11,2016-11-06 12:00:00,3,Arsenal,Home,102.0,18.0,2.0,4.0,2.0,1.0,,200.0,3.0,1.0,2.0,2.0,9.0,23.0,298.0,,,18.0,17.0,19.0,10.0,2.0,4.0,,,,,,,,,,,11.0,,,,,1.0,,6.0,7.0,3.0,7.0,8.0,47.0,67.0,,,,1.0,29.0,4.0,13.0,,,7.0,11.0,6.0,,11.0,2.0,55.0,61.0,1.0,17.0,13.0,,1.0,58.0,11.0,16.0,,,4.0,3.0,,199.0,,,,,,,10.0,,,,13.0,1.0,36.0,36.0,5.0,2.0,92.0,80.0,38.0,2.0,,6.0,6.0,2.0,391.0,,2.0,,91.0,54.0,45.0,1.0,1.0,1.0,,184.0,184.0,9.0,20.0,31.0,45.7,1.0,2.0,,,29.0,0.0,85.0,2.0,,2.0,1.0,,9.0,,3.0,132.0,281.0,14.0,12.0,132.0,43.0,17.0,8.0,6.0,26.0,20.0,,190.0,10.0,317.0,,1.0,19.0,10.0,58.0,7.0,423.0,2.0,0.0,15.0,23.0,4.0,20.0,1.0,644.0,29.0,11.0,4.0,7.0,17.0,0.0,,,,,,,
2016-17,855273,11,2016-11-06 12:00:00,6,Spurs,Away,218.0,10.0,,4.0,4.0,3.0,,181.0,6.0,1.0,2.0,4.0,4.0,32.0,395.0,,,17.0,19.0,17.0,7.0,,,,,,,,1.0,,,,,8.0,1.0,,,,,1.0,9.0,8.0,8.0,7.0,3.0,76.0,61.0,,,1.0,2.0,29.0,,4.0,,,2.0,9.0,2.0,,16.0,1.0,61.0,55.0,2.0,35.0,21.0,,,71.0,17.0,11.0,1.0,,3.0,1.0,,199.0,,,,,,,12.0,,,1.0,21.0,1.0,15.0,15.0,2.0,2.0,126.0,96.0,51.0,7.0,,6.0,1.0,3.0,489.0,4.0,1.0,1.0,66.0,67.0,22.0,,,,1.0,174.0,174.0,4.0,30.0,19.0,54.3,,,1.0,,29.0,0.0,121.0,2.0,,2.0,,,7.0,,3.0,76.0,372.0,15.0,7.0,256.0,36.0,35.0,20.0,,12.0,12.0,,132.0,5.0,278.0,,1.0,26.0,5.0,82.0,1.0,522.0,,0.0,10.0,15.0,1.0,22.0,2.0,731.0,16.0,9.0,13.0,2.0,10.0,0.0,,,,,,,
2016-17,855276,11,2016-11-06 14:15:00,20,Southampton,Away,212.0,25.0,5.0,11.0,6.0,2.0,1.0,336.0,2.0,1.0,1.0,7.0,26.0,26.0,537.0,1.0,1.0,26.0,17.0,25.0,12.0,3.0,4.0,,,1.0,,1.0,,,,,,13.0,1.0,,1.0,,,,8.0,4.0,2.0,13.0,6.0,83.0,51.0,,,1.0,2.0,12.0,7.0,5.0,,,10.0,12.0,8.0,,8.0,,49.0,52.0,2.0,13.0,11.0,,,77.0,15.0,12.0,1.0,,6.0,4.0,1.0,189.0,,,,,,,6.0,,,,11.0,1.0,7.0,7.0,,1.0,175.0,87.0,54.0,1.0,,4.0,11.0,7.0,607.0,,2.0,,65.0,117.0,48.0,,,,1.0,137.0,137.0,4.0,16.0,26.0,66.6,1.0,3.0,,,12.0,0.0,178.0,,,,,,5.0,,3.0,156.0,525.0,9.0,15.0,220.0,41.0,13.0,13.0,10.0,34.0,24.0,,208.0,7.0,439.0,,1.0,25.0,27.0,58.0,1.0,625.0,1.0,0.0,19.0,8.0,1.0,26.0,5.0,800.0,43.0,10.0,8.0,10.0,6.0,0.0,,,,,,,
2016-17,855276,11,2016-11-06 14:15:00,88,Hull,Home,143.0,16.0,,2.0,2.0,,2.0,85.0,5.0,1.0,4.0,4.0,9.0,20.0,226.0,,,15.0,25.0,17.0,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,3.0,7.0,13.0,6.0,4.0,2.0,43.0,48.0,1.0,1.0,,5.0,12.0,,8.0,,1.0,1.0,6.0,4.0,1.0,6.0,5.0,52.0,49.0,5.0,41.0,18.0,,1.0,38.0,13.0,15.0,,,1.0,2.0,,131.0,2.0,1.0,2.0,1.0,1.0,,11.0,1.0,,1.0,18.0,,15.0,15.0,1.0,5.0,61.0,74.0,26.0,10.0,,3.0,2.0,2.0,283.0,7.0,,,45.0,38.0,15.0,1.0,1.0,1.0,,119.0,119.0,2.0,22.0,15.0,33.4,,,3.0,,12.0,0.0,78.0,4.0,2.0,6.0,1.0,,4.0,,3.0,46.0,210.0,3.0,5.0,162.0,29.0,41.0,7.0,1.0,13.0,12.0,,78.0,5.0,164.0,,1.0,32.0,11.0,63.0,1.0,313.0,,0.0,6.0,13.0,,17.0,0.0,491.0,8.0,9.0,5.0,1.0,9.0,0.0,,,,,,,
2016-17,855278,11,2016-11-06 14:15:00,14,Liverpool,Home,163.0,11.0,1.0,10.0,9.0,5.0,2.0,293.0,2.0,1.0,3.0,5.0,8.0,18.0,446.0,,1.0,17.0,19.0,14.0,16.0,2.0,5.0,,,,1.0,1.0,,,,1.0,,20.0,,,1.0,,,2.0,7.0,4.0,7.0,22.0,6.0,83.0,91.0,4.0,1.0,4.0,3.0,23.0,2.0,15.0,,,6.0,10.0,3.0,,5.0,5.0,55.0,48.0,3.0,16.0,11.0,,,71.0,14.0,10.0,4.0,,5.0,4.0,1.0,234.0,5.0,,4.0,3.0,2.0,,7.0,3.0,,1.0,11.0,2.0,10.0,10.0,1.0,3.0,132.0,97.0,50.0,3.0,1.0,8.0,15.0,17.0,540.0,1.0,2.0,,86.0,72.0,36.0,,,,,172.0,172.0,5.0,29.0,49.0,59.6,1.0,,,1.0,23.0,0.0,114.0,2.0,5.0,7.0,,,9.0,,3.0,157.0,435.0,9.0,23.0,192.0,26.0,16.0,10.0,3.0,20.0,17.0,,200.0,9.0,391.0,,1.0,31.0,9.0,62.0,1.0,563.0,,0.0,28.0,19.0,3.0,21.0,1.0,766.0,48.0,29.0,6.0,6.0,13.0,0.0,,,,,,,
2016-17,855278,11,2016-11-06 14:15:00,57,Watford,Away,123.0,19.0,,4.0,4.0,4.0,1.0,143.0,8.0,,2.0,12.0,9.0,33.0,262.0,,1.0,11.0,14.0,19.0,6.0,,2.0,,,,,,,1.0,,,1.0,8.0,,,,,,1.0,6.0,22.0,6.0,4.0,7.0,64.0,80.0,1.0,1.0,,1.0,23.0,1.0,6.0,,,3.0,5.0,8.0,1.0,14.0,7.0,48.0,55.0,1.0,19.0,13.0,,1.0,57.0,10.0,13.0,,,2.0,2.0,,159.0,1.0,,1.0,1.0,,,12.0,1.0,1.0,,13.0,,17.0,17.0,3.0,2.0,82.0,85.0,43.0,6.0,,,7.0,8.0,340.0,2.0,4.0,,49.0,46.0,25.0,,,,,173.0,173.0,2.0,34.0,35.0,40.4,,,,,23.0,0.0,73.0,8.0,3.0,11.0,1.0,,2.0,,3.0,54.0,235.0,14.0,7.0,158.0,31.0,19.0,20.0,2.0,17.0,15.0,,95.0,15.0,237.0,1.0,,46.0,11.0,83.0,2.0,378.0,,0.0,11.0,9.0,1.0,17.0,2.0,578.0,13.0,13.0,15.0,3.0,5.0,0.0,,,,,,,
2016-17,855280,11,2016-11-06 15:00:00,1,Man Utd,Away,336.0,27.0,,2.0,2.0,4.0,,362.0,3.0,,2.0,11.0,31.0,40.0,696.0,1.0,1.0,19.0,9.0,18.0,5.0,,,,,,,,,,,,,9.0,,,,,,,10.0,3.0,4.0,7.0,2.0,162.0,64.0,1.0,,1.0,1.0,20.0,1.0,9.0,,2.0,,6.0,4.0,,10.0,1.0,50.0,57.0,1.0,33.0,17.0,,,57.0,16.0,9.0,2.0,,4.0,1.0,,211.0,2.0,,1.0,2.0,,,5.0,3.0,1.0,,17.0,,17.0,17.0,1.0,2.0,196.0,95.0,74.0,2.0,1.0,4.0,3.0,3.0,749.0,3.0,2.0,,132.0,93.0,19.0,,,,,117.0,117.0,9.0,25.0,28.0,62.9,,,,,20.0,0.0,195.0,,,,,,5.0,,3.0,138.0,684.0,8.0,7.0,347.0,40.0,33.0,18.0,,11.0,11.0,,173.0,6.0,428.0,1.0,1.0,24.0,33.0,63.0,1.0,764.0,1.0,0.0,9.0,19.0,2.0,20.0,2.0,950.0,24.0,19.0,11.0,,16.0,0.0,,,,,,,
2016-17,855280,11,2016-11-06 15:00:00,80,Swansea,Home,224.0,19.0,1.0,3.0,2.0,2.0,1.0,143.0,4.0,,2.0,1.0,20.0,31.0,364.0,,,19.0,18.0,9.0,3.0,1.0,2.0,,,,,,,,,,,3.0,,,,,,2.0,1.0,7.0,2.0,3.0,4.0,66.0,53.0,1.0,,1.0,5.0,20.0,3.0,11.0,,,2.0,3.0,2.0,1.0,10.0,,57.0,50.0,5.0,15.0,5.0,,1.0,58.0,9.0,16.0,,,2.0,2.0,,151.0,1.0,1.0,1.0,,1.0,,10.0,,,,5.0,,8.0,8.0,,2.0,120.0,67.0,42.0,,,2.0,3.0,1.0,418.0,1.0,4.0,,43.0,46.0,12.0,,,,,121.0,121.0,2.0,28.0,21.0,37.1,,,,,20.0,0.0,110.0,,,,,,3.0,,3.0,52.0,345.0,12.0,5.0,245.0,38.0,15.0,18.0,2.0,9.0,7.0,,92.0,6.0,211.0,,,10.0,22.0,63.0,,447.0,,0.0,7.0,17.0,,21.0,0.0,606.0,6.0,7.0,9.0,2.0,12.0,0.0,,,,,,,
2016-17,855277,11,2016-11-06 16:30:00,13,Leicester,Home,188.0,28.0,,3.0,3.0,1.0,,196.0,4.0,1.0,3.0,12.0,12.0,46.0,381.0,,1.0,27.0,36.0,23.0,3.0,,,,,,,,,,,,,5.0,,,,,,,3.0,7.0,4.0,3.0,2.0,76.0,55.0,1.0,,1.0,4.0,26.0,,10.0,,,5.0,9.0,13.0,,10.0,2.0,68.0,58.0,4.0,26.0,19.0,1.0,,86.0,8.0,7.0,1.0,,,,,210.0,1.0,,1.0,1.0,,,8.0,1.0,,2.0,19.0,,8.0,8.0,,3.0,115.0,97.0,50.0,6.0,,2.0,2.0,2.0,496.0,3.0,,,78.0,70.0,40.0,,,,,196.0,196.0,1.0,27.0,21.0,59.1,,,,,26.0,0.0,119.0,3.0,,3.0,,,3.0,,3.0,106.0,367.0,8.0,4.0,227.0,60.0,26.0,21.0,3.0,25.0,22.0,,169.0,9.0,318.0,,1.0,34.0,14.0,101.0,4.0,520.0,,0.0,5.0,14.0,2.0,30.0,0.0,715.0,26.0,11.0,14.0,5.0,10.0,0.0,,,,,,,
2016-17,855277,11,2016-11-06 16:30:00,35,West Brom,Away,114.0,19.0,1.0,4.0,3.0,2.0,,136.0,6.0,,,11.0,11.0,34.0,246.0,,,15.0,23.0,36.0,5.0,2.0,2.0,,,,,,,,,,,9.0,,,,,,,4.0,3.0,2.0,7.0,4.0,55.0,57.0,,,1.0,2.0,26.0,3.0,14.0,,1.0,6.0,10.0,6.0,,13.0,1.0,58.0,68.0,2.0,35.0,20.0,,,62.0,8.0,6.0,,,2.0,1.0,,158.0,1.0,,1.0,1.0,,,12.0,2.0,1.0,1.0,20.0,,18.0,18.0,2.0,,66.0,94.0,38.0,5.0,2.0,3.0,5.0,5.0,327.0,,1.0,,53.0,49.0,30.0,,,,,163.0,163.0,6.0,26.0,16.0,40.9,,,,,26.0,0.0,79.0,1.0,,2.0,2.0,,3.0,,2.0,58.0,229.0,18.0,8.0,129.0,39.0,35.0,11.0,4.0,21.0,17.0,,113.0,18.0,250.0,1.0,,39.0,11.0,80.0,,358.0,,0.0,11.0,17.0,1.0,19.0,2.0,559.0,13.0,15.0,10.0,6.0,10.0,0.0,,,,,,,
2016-17,855284,12,2016-11-19 12:30:00,1,Man Utd,Home,141.0,18.0,2.0,7.0,5.0,3.0,,218.0,9.0,1.0,,9.0,23.0,35.0,352.0,1.0,,26.0,24.0,12.0,7.0,1.0,4.0,,,1.0,,1.0,,,,,,6.0,,,,,,1.0,8.0,2.0,3.0,6.0,6.0,90.0,67.0,,,,2.0,21.0,2.0,11.0,,1.0,10.0,17.0,5.0,,12.0,,71.0,54.0,2.0,32.0,16.0,,,68.0,14.0,9.0,1.0,,5.0,,1.0,168.0,1.0,,1.0,1.0,,,12.0,1.0,1.0,1.0,16.0,,24.0,24.0,1.0,,97.0,79.0,36.0,4.0,,3.0,6.0,5.0,417.0,1.0,2.0,,109.0,64.0,33.0,,,,,160.0,160.0,5.0,28.0,33.0,45.5,,2.0,,,21.0,0.0,89.0,,,,1.0,,5.0,,3.0,123.0,331.0,14.0,9.0,156.0,33.0,32.0,21.0,8.0,30.0,22.0,,170.0,8.0,318.0,1.0,1.0,34.0,25.0,72.0,3.0,444.0,1.0,0.0,12.0,23.0,1.0,30.0,3.0,683.0,21.0,13.0,10.0,10.0,15.0,0.0,,,,,,,
2016-17,855284,12,2016-11-19 12:30:00,3,Arsenal,Away,182.0,10.0,,1.0,1.0,4.0,,253.0,3.0,,2.0,11.0,22.0,23.0,434.0,,,21.0,12.0,24.0,2.0,,1.0,,,,,,,,,,,4.0,,,,,,,8.0,6.0,6.0,2.0,3.0,79.0,75.0,1.0,,1.0,5.0,21.0,1.0,10.0,,,4.0,7.0,4.0,,16.0,1.0,54.0,71.0,5.0,31.0,17.0,,,69.0,11.0,13.0,,,1.0,,,200.0,1.0,,1.0,1.0,,,6.0,1.0,2.0,2.0,17.0,,15.0,15.0,,2.0,147.0,91.0,57.0,10.0,,2.0,1.0,1.0,522.0,2.0,,,84.0,57.0,23.0,,,,,171.0,171.0,4.0,33.0,30.0,54.5,,,1.0,1.0,21.0,0.0,126.0,1.0,3.0,4.0,1.0,,3.0,,3.0,117.0,409.0,7.0,3.0,213.0,29.0,31.0,18.0,2.0,13.0,11.0,,164.0,13.0,352.0,2.0,,28.0,23.0,52.0,,552.0,2.0,0.0,5.0,23.0,,23.0,3.0,758.0,11.0,16.0,11.0,4.0,17.0,0.0,,,,,,,
2016-17,855282,12,2016-11-19 15:00:00,31,Crystal Palace,Home,78.0,12.0,1.0,4.0,3.0,3.0,,90.0,4.0,,1.0,9.0,9.0,31.0,164.0,,,22.0,19.0,20.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,5.0,,,,,,1.0,5.0,8.0,2.0,6.0,2.0,43.0,53.0,,,,1.0,25.0,2.0,13.0,1.0,,2.0,12.0,2.0,,10.0,,59.0,70.0,1.0,26.0,9.0,,1.0,77.0,12.0,14.0,,,5.0,1.0,1.0,143.0,1.0,,,1.0,,,10.0,1.0,1.0,,9.0,,14.0,14.0,1.0,1.0,44.0,86.0,37.0,7.0,,2.0,2.0,2.0,246.0,2.0,5.0,,34.0,42.0,23.0,,,,,157.0,157.0,4.0,22.0,20.0,38.3,,,,,25.0,0.0,46.0,2.0,,1.0,,,4.0,1.0,3.0,46.0,153.0,19.0,4.0,93.0,33.0,26.0,16.0,2.0,17.0,15.0,,115.0,7.0,200.0,1.0,,38.0,11.0,87.0,1.0,276.0,,0.0,8.0,26.0,,23.0,1.0,480.0,16.0,10.0,11.0,2.0,19.0,0.0,,,,,,,
2016-17,855282,12,2016-11-19 15:00:00,43,Man City,Away,160.0,8.0,2.0,6.0,4.0,1.0,,183.0,5.0,3.0,4.0,2.0,11.0,29.0,337.0,,,27.0,20.0,19.0,5.0,1.0,3.0,,,,,,,,,,,6.0,,,,,,1.0,6.0,6.0,2.0,8.0,2.0,68.0,68.0,2.0,1.0,1.0,1.0,25.0,1.0,11.0,,,7.0,13.0,1.0,,17.0,1.0,70.0,59.0,1.0,39.0,24.0,,,57.0,15.0,12.0,,,3.0,1.0,,172.0,2.0,1.0,2.0,1.0,1.0,,7.0,1.0,3.0,1.0,24.0,,9.0,9.0,1.0,4.0,101.0,92.0,47.0,2.0,2.0,3.0,5.0,4.0,423.0,2.0,2.0,,45.0,90.0,30.0,,,,,167.0,167.0,5.0,30.0,25.0,61.7,,,,,25.0,0.0,106.0,1.0,,1.0,1.0,,5.0,,3.0,87.0,322.0,6.0,8.0,194.0,17.0,39.0,22.0,7.0,22.0,15.0,,128.0,3.0,275.0,3.0,3.0,37.0,12.0,78.0,1.0,447.0,,0.0,10.0,15.0,1.0,29.0,2.0,662.0,25.0,10.0,13.0,7.0,15.0,0.0,,,,,,,
2016-17,855283,12,2016-11-19 15:00:00,11,Everton,Home,178.0,28.0,1.0,7.0,6.0,2.0,,215.0,3.0,,3.0,2.0,7.0,50.0,386.0,,1.0,30.0,9.0,23.0,7.0,1.0,1.0,,,,1.0,2.0,,,,,1.0,11.0,,,,,,,8.0,4.0,2.0,9.0,5.0,75.0,60.0,2.0,2.0,,2.0,15.0,2.0,3.0,,,10.0,23.0,11.0,1.0,10.0,2.0,40.0,60.0,2.0,16.0,7.0,,,88.0,13.0,12.0,,,4.0,1.0,2.0,197.0,,,,,,,7.0,1.0,,,7.0,,10.0,10.0,,3.0,110.0,91.0,52.0,3.0,,4.0,4.0,6.0,476.0,,2.0,,99.0,91.0,52.0,1.0,1.0,1.0,,177.0,177.0,7.0,14.0,33.0,62.7,,,1.0,,15.0,0.0,118.0,1.0,1.0,2.0,,,6.0,1.0,3.0,115.0,371.0,6.0,8.0,189.0,49.0,16.0,14.0,10.0,45.0,35.0,,192.0,7.0,356.0,,,17.0,8.0,86.0,1.0,500.0,,0.0,14.0,17.0,1.0,30.0,5.0,697.0,24.0,7.0,9.0,10.0,11.0,0.0,,,,,,,
2016-17,855283,12,2016-11-19 15:00:00,80,Swansea,Away,108.0,9.0,1.0,6.0,5.0,2.0,1.0,102.0,3.0,1.0,5.0,5.0,14.0,16.0,204.0,,,10.0,23.0,9.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,3.0,1.0,,,,,,7.0,9.0,5.0,4.0,2.0,43.0,66.0,,,1.0,9.0,15.0,,9.0,,,3.0,4.0,5.0,,14.0,2.0,60.0,40.0,9.0,50.0,27.0,,,50.0,12.0,13.0,1.0,,4.0,1.0,1.0,146.0,,,,,,,9.0,,7.0,,27.0,,20.0,20.0,3.0,6.0,58.0,66.0,20.0,10.0,,3.0,1.0,3.0,280.0,2.0,2.0,,23.0,69.0,23.0,,,,1.0,149.0,149.0,1.0,34.0,16.0,37.3,,2.0,,,15.0,0.0,61.0,4.0,1.0,5.0,,,3.0,,2.0,56.0,192.0,9.0,4.0,145.0,24.0,50.0,6.0,2.0,12.0,10.0,,101.0,8.0,175.0,8.0,1.0,40.0,15.0,73.0,4.0,308.0,,0.0,6.0,15.0,1.0,18.0,2.0,523.0,10.0,7.0,3.0,3.0,11.0,0.0,,,,,,,
2016-17,855286,12,2016-11-19 15:00:00,14,Liverpool,Away,188.0,17.0,2.0,4.0,2.0,2.0,,353.0,,,4.0,4.0,22.0,23.0,537.0,,,30.0,23.0,18.0,12.0,1.0,2.0,,,,,,,,,,,13.0,,,,,,,7.0,1.0,2.0,9.0,6.0,76.0,69.0,2.0,2.0,,1.0,40.0,5.0,13.0,,,8.0,10.0,5.0,,16.0,,71.0,60.0,1.0,10.0,4.0,,1.0,81.0,11.0,7.0,,,2.0,2.0,,179.0,,,,,,,2.0,,,1.0,4.0,,15.0,15.0,2.0,4.0,203.0,90.0,54.0,1.0,,7.0,6.0,2.0,649.0,1.0,3.0,,92.0,110.0,32.0,,,,,198.0,198.0,8.0,20.0,37.0,64.6,,,,1.0,40.0,0.0,203.0,,,,,,8.0,,2.0,150.0,527.0,19.0,13.0,219.0,32.0,10.0,22.0,7.0,24.0,17.0,,203.0,8.0,466.0,,,25.0,23.0,60.0,2.0,661.0,,0.0,15.0,22.0,1.0,35.0,1.0,883.0,28.0,19.0,13.0,8.0,19.0,0.0,,,,,,,
2016-17,855286,12,2016-11-19 15:00:00,20,Southampton,Home,145.0,14.0,,2.0,2.0,1.0,,100.0,5.0,,,11.0,6.0,32.0,243.0,,,18.0,18.0,23.0,2.0,,,,,,,,,,,,,3.0,,,,,,,2.0,9.0,6.0,1.0,2.0,62.0,68.0,,,,6.0,40.0,1.0,13.0,,,1.0,5.0,2.0,,9.0,3.0,60.0,71.0,6.0,20.0,9.0,,1.0,56.0,8.0,10.0,,1.0,,,,178.0,,,,,,,11.0,,,1.0,9.0,,18.0,18.0,3.0,1.0,66.0,79.0,35.0,8.0,,1.0,1.0,,339.0,5.0,1.0,,51.0,47.0,16.0,,,,,177.0,177.0,,38.0,22.0,35.4,,,,,40.0,0.0,62.0,2.0,,2.0,3.0,,2.0,,3.0,43.0,225.0,21.0,2.0,185.0,22.0,20.0,26.0,1.0,8.0,7.0,,88.0,7.0,191.0,,,35.0,7.0,73.0,2.0,368.0,,0.0,3.0,25.0,2.0,25.0,1.0,575.0,4.0,12.0,13.0,1.0,21.0,0.0,,,,,,,
2016-17,855287,12,2016-11-19 15:00:00,110,Stoke,Home,104.0,20.0,3.0,4.0,1.0,6.0,,158.0,11.0,,3.0,16.0,5.0,39.0,258.0,1.0,,23.0,18.0,27.0,9.0,2.0,4.0,,,1.0,,1.0,,,,,,8.0,,,1.0,,,,7.0,5.0,3.0,9.0,5.0,45.0,60.0,1.0,2.0,,1.0,8.0,3.0,7.0,,,3.0,6.0,7.0,,13.0,1.0,61.0,76.0,1.0,11.0,3.0,,,61.0,17.0,10.0,,,2.0,,1.0,165.0,,,,,,,13.0,,,,3.0,1.0,19.0,19.0,5.0,3.0,74.0,80.0,47.0,4.0,,3.0,8.0,6.0,335.0,1.0,,,58.0,43.0,37.0,,,,1.0,159.0,159.0,5.0,20.0,28.0,51.1,1.0,,,,8.0,0.0,79.0,1.0,,1.0,2.0,,5.0,1.0,3.0,73.0,236.0,3.0,11.0,119.0,31.0,11.0,22.0,3.0,16.0,13.0,,130.0,26.0,260.0,,,38.0,6.0,70.0,2.0,363.0,3.0,0.0,14.0,26.0,5.0,29.0,3.0,558.0,32.0,13.0,14.0,3.0,21.0,0.0,,,,,,,1.0
2016-17,855287,12,2016-11-19 15:00:00,91,Bournemouth,Away,96.0,8.0,,1.0,1.0,2.0,1.0,171.0,7.0,1.0,5.0,1.0,9.0,20.0,266.0,,2.0,19.0,27.0,18.0,6.0,,,,,,,1.0,,,,,,6.0,,,,1.0,,1.0,6.0,9.0,5.0,5.0,3.0,53.0,60.0,2.0,1.0,1.0,2.0,8.0,1.0,14.0,1.0,3.0,4.0,5.0,,1.0,13.0,3.0,76.0,61.0,2.0,42.0,21.0,,,57.0,10.0,17.0,,,3.0,1.0,1.0,150.0,1.0,1.0,1.0,,1.0,,19.0,,,,21.0,1.0,7.0,7.0,,5.0,72.0,85.0,46.0,3.0,,5.0,2.0,2.0,309.0,4.0,1.0,,50.0,89.0,23.0,,1.0,1.0,,148.0,148.0,1.0,22.0,26.0,48.9,1.0,,,,8.0,0.0,78.0,4.0,2.0,5.0,,,5.0,,2.0,74.0,242.0,5.0,7.0,112.0,20.0,42.0,20.0,2.0,8.0,6.0,,119.0,8.0,249.0,,1.0,17.0,9.0,59.0,3.0,353.0,1.0,0.0,8.0,21.0,4.0,25.0,3.0,568.0,12.0,18.0,7.0,4.0,15.0,0.0,,,,,,,
