season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTotal,attOpenplay,attPenGoal,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,headClearance,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attFreekickTarget,attPostLeft,clearanceOffLine,handBall,hitWoodwork,postScoringAtt,ptsDroppedWinningPos,attObxdLeft,attPenPost,penGoalsConceded,penaltyConceded,penaltyFaced,attPostRight,errorLeadToGoal,goalAssistDeadball,goalAssistSetplay,attIboxOwnGoal,attOneOnOne,foulThrowIn,attLgCentre,attLgLeft,attObxdRight,attPostHigh,attFreekickPost,attLgRight
2026-27,2645214,2,2026-08-29 17:30:00,6,Spurs,Home,205.0,18.0,2.0,5.0,3.0,2.0,,242.0,7.0,,4.0,,8.0,20.0,442.0,1.0,,16.0,14.0,10.0,9.0,2.0,5.0,,0.0,1.0,1.0,10.0,0.0,,7.0,7.0,4.0,10.0,7.0,74.0,43.0,2.0,2.0,,1.0,5.0,3.0,6.0,,9.0,12.0,7.0,0.0,8.0,,46.0,39.0,1.0,20.0,12.0,,0.685111,1.1191,0.0651,0.906,0.6853,55.0,15.0,9.0,,1.0,,1.0,145.0,,,,,7.0,0.0,,12.0,4.0,4.0,,0.0,4.0,134.0,53.0,35.0,7.0,0.0,2.0,9.0,6.0,475.0,1.0,3.0,0.0,71.0,73.0,31.0,,109.0,109.0,4.0,12.0,22.0,57.5,,,12.0,0.0,145.0,,,,,,8.0,,0.0,4.0,128.0,421.0,5.0,11.0,218.0,23.0,20.0,11.0,6.0,25.0,19.0,,153.0,4.0,305.0,,,7.0,8.0,35.0,2.0,498.0,2.0,0.0,17.0,13.0,1.0,16.0,1.0,669.0,33.0,16.0,0.0,7.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2026-27,2645207,2,2026-08-30 14:00:00,36,Brighton,Away,295.0,23.0,1.0,7.0,7.0,,2.0,279.0,6.0,1.0,4.0,6.0,21.0,36.0,567.0,,1.0,24.0,17.0,14.0,6.0,2.0,1.0,,0.0,,,9.0,0.0,2.0,8.0,15.0,2.0,13.0,2.0,109.0,45.0,4.0,4.0,1.0,,7.0,1.0,6.0,,7.0,8.0,15.0,0.0,8.0,,46.0,36.0,,14.0,9.0,3.0,0.747476,1.4055,,2.607,2.6004,81.0,12.0,6.0,,2.0,2.0,,179.0,,,,,8.0,0.0,,9.0,5.0,5.0,1.0,0.0,5.0,187.0,78.0,53.0,4.0,2.0,4.0,4.0,6.0,629.0,7.0,,0.0,92.0,85.0,49.0,,126.0,126.0,4.0,13.0,21.0,74.1,,,17.0,0.0,172.0,2.0,,1.0,1.0,,8.0,,0.0,3.0,128.0,551.0,7.0,8.0,306.0,42.0,14.0,11.0,6.0,31.0,25.0,,186.0,3.0,372.0,,1.0,14.0,21.0,65.0,,647.0,,0.0,15.0,9.0,4.0,25.0,3.0,820.0,27.0,8.0,0.0,7.0,7.0,7.0,0.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
2026-27,2645207,2,2026-08-30 14:00:00,8,Chelsea,Home,72.0,6.0,1.0,3.0,2.0,1.0,1.0,86.0,7.0,,2.0,5.0,,18.0,155.0,1.0,,7.0,14.0,17.0,9.0,2.0,2.0,2.0,0.0,,,12.0,0.0,1.0,1.0,14.0,2.0,15.0,2.0,27.0,37.0,5.0,3.0,3.0,4.0,6.0,6.0,7.0,,4.0,2.0,2.0,0.0,5.0,4.0,36.0,46.0,4.0,38.0,21.0,,1.62491,2.9314,,2.6004,2.607,43.0,6.0,11.0,2.0,1.0,1.0,,110.0,3.0,2.0,1.0,1.0,16.0,1.0,1.0,21.0,9.0,9.0,,0.0,3.0,49.0,53.0,23.0,7.0,2.0,4.0,10.0,6.0,188.0,1.0,1.0,1.0,24.0,30.0,26.0,,102.0,102.0,1.0,15.0,8.0,25.9,,1.0,12.0,0.0,41.0,3.0,1.0,4.0,1.0,2.0,5.0,,0.0,5.0,54.0,133.0,6.0,14.0,89.0,17.0,38.0,10.0,4.0,9.0,5.0,3.0,90.0,5.0,147.0,1.0,,15.0,,49.0,,227.0,1.0,0.0,17.0,12.0,,13.0,1.0,396.0,29.0,8.0,0.0,6.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
2026-27,2645210,2,2026-08-30 14:00:00,2,Leeds,Home,168.0,17.0,,3.0,3.0,2.0,,117.0,5.0,,5.0,7.0,9.0,28.0,282.0,,,10.0,18.0,21.0,6.0,,1.0,1.0,0.0,1.0,1.0,9.0,0.0,,2.0,17.0,5.0,6.0,6.0,58.0,47.0,1.0,,1.0,1.0,4.0,6.0,10.0,,5.0,9.0,8.0,0.0,6.0,2.0,52.0,62.0,1.0,46.0,32.0,,0.236078,1.4553,0.0664,1.1697,0.8126,62.0,5.0,13.0,1.0,4.0,3.0,1.0,141.0,1.0,,1.0,,8.0,1.0,2.0,32.0,11.0,11.0,3.0,0.0,5.0,84.0,60.0,31.0,6.0,0.0,3.0,4.0,2.0,349.0,10.0,,0.0,33.0,53.0,34.0,,153.0,153.0,3.0,19.0,18.0,46.6,1.0,,14.0,0.0,86.0,4.0,,4.0,1.0,1.0,4.0,1.0,0.0,5.0,62.0,267.0,4.0,7.0,193.0,33.0,46.0,22.0,5.0,25.0,20.0,1.0,108.0,10.0,201.0,2.0,,21.0,10.0,59.0,2.0,369.0,,0.0,12.0,19.0,,22.0,0.0,604.0,19.0,11.0,0.0,9.0,5.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,2645210,2,2026-08-30 14:00:00,94,Brentford,Away,148.0,8.0,2.0,9.0,7.0,1.0,,194.0,6.0,1.0,3.0,6.0,13.0,13.0,333.0,,,15.0,21.0,18.0,13.0,2.0,4.0,,0.0,,,14.0,0.0,1.0,5.0,6.0,6.0,17.0,5.0,53.0,48.0,1.0,2.0,,2.0,8.0,11.0,9.0,,6.0,14.0,9.0,0.0,14.0,1.0,62.0,52.0,2.0,38.0,24.0,,0.854127,1.6734,,0.8126,1.1697,66.0,13.0,5.0,,2.0,2.0,,165.0,1.0,1.0,1.0,,7.0,1.0,1.0,24.0,10.0,10.0,2.0,0.0,3.0,95.0,61.0,29.0,5.0,1.0,4.0,12.0,5.0,410.0,6.0,2.0,0.0,59.0,54.0,48.0,,156.0,156.0,4.0,21.0,20.0,53.4,,1.0,13.0,0.0,112.0,,1.0,1.0,,,6.0,2.0,0.0,5.0,101.0,320.0,8.0,16.0,165.0,26.0,38.0,15.0,5.0,30.0,25.0,,152.0,7.0,290.0,1.0,1.0,26.0,13.0,48.0,,425.0,1.0,0.0,22.0,19.0,,22.0,4.0,671.0,40.0,15.0,0.0,10.0,6.0,14.0,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
2026-27,2645213,2,2026-08-30 14:00:00,54,Fulham,Away,253.0,16.0,1.0,4.0,3.0,,1.0,224.0,6.0,,6.0,1.0,5.0,17.0,473.0,,2.0,20.0,22.0,13.0,7.0,1.0,4.0,,0.0,,,5.0,0.0,,5.0,9.0,3.0,7.0,4.0,83.0,38.0,2.0,2.0,,2.0,5.0,8.0,7.0,,4.0,9.0,4.0,0.0,5.0,,56.0,44.0,2.0,17.0,10.0,,0.952526,0.9477,,,1.3319,52.0,15.0,9.0,,1.0,1.0,,149.0,,,,,9.0,0.0,,10.0,7.0,7.0,1.0,0.0,6.0,159.0,60.0,32.0,3.0,0.0,2.0,6.0,,539.0,2.0,1.0,0.0,91.0,67.0,27.0,,127.0,127.0,4.0,14.0,13.0,58.6,,1.0,18.0,0.0,169.0,2.0,1.0,3.0,,,3.0,1.0,0.0,4.0,122.0,458.0,5.0,8.0,277.0,30.0,17.0,19.0,4.0,18.0,14.0,,158.0,1.0,301.0,,,20.0,5.0,46.0,1.0,560.0,1.0,0.0,11.0,11.0,2.0,22.0,2.0,731.0,26.0,9.0,0.0,11.0,4.0,4.0,0.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
2026-27,2645213,2,2026-08-30 14:00:00,56,Sunderland,Home,163.0,21.0,,8.0,8.0,2.0,2.0,171.0,2.0,,5.0,6.0,7.0,28.0,326.0,,2.0,11.0,13.0,22.0,6.0,2.0,1.0,1.0,0.0,,,8.0,0.0,3.0,3.0,7.0,4.0,9.0,3.0,57.0,43.0,4.0,3.0,1.0,2.0,11.0,2.0,11.0,,3.0,9.0,4.0,0.0,3.0,,44.0,56.0,2.0,39.0,21.0,1.0,0.844013,2.0243,,1.3319,,47.0,10.0,14.0,,1.0,4.0,,123.0,1.0,1.0,1.0,,3.0,1.0,2.0,21.0,7.0,7.0,1.0,0.0,5.0,109.0,47.0,28.0,4.0,0.0,4.0,5.0,4.0,371.0,8.0,,0.0,51.0,55.0,24.0,,107.0,107.0,2.0,17.0,18.0,41.4,,2.0,18.0,0.0,101.0,,,,,1.0,6.0,,1.0,4.0,77.0,314.0,11.0,9.0,186.0,36.0,39.0,15.0,1.0,18.0,17.0,1.0,104.0,4.0,222.0,2.0,,15.0,7.0,46.0,1.0,390.0,1.0,0.0,12.0,13.0,6.0,14.0,0.0,587.0,19.0,18.0,0.0,7.0,3.0,7.0,0.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
2026-27,2645212,2,2026-08-30 16:30:00,1,Man Utd,Home,236.0,18.0,3.0,8.0,5.0,3.0,,274.0,2.0,1.0,4.0,,9.0,24.0,502.0,2.0,3.0,10.0,9.0,13.0,16.0,2.0,4.0,6.0,0.0,1.0,2.0,25.0,1.0,,2.0,6.0,3.0,19.0,14.0,100.0,54.0,4.0,5.0,4.0,2.0,10.0,12.0,8.0,,8.0,8.0,10.0,0.0,3.0,1.0,34.0,55.0,2.0,9.0,7.0,,1.49014,4.7747,0.0621,4.6976,2.4931,77.0,7.0,12.0,,3.0,,2.0,147.0,2.0,2.0,2.0,2.0,2.0,3.0,,7.0,13.0,13.0,1.0,0.0,4.0,169.0,50.0,38.0,4.0,4.0,7.0,13.0,11.0,543.0,1.0,4.0,0.0,61.0,72.0,41.0,1.0,108.0,108.0,3.0,19.0,27.0,60.4,3.0,1.0,22.0,0.0,145.0,3.0,,3.0,,6.0,10.0,1.0,0.0,5.0,140.0,485.0,10.0,20.0,253.0,35.0,9.0,16.0,6.0,24.0,18.0,8.0,174.0,5.0,332.0,,1.0,5.0,9.0,44.0,,561.0,2.0,0.0,33.0,22.0,4.0,11.0,1.0,759.0,44.0,18.0,0.0,9.0,8.0,11.0,0.0,,,,,1.0,1.0,,,,,,,,1.0,,,,2.0,,1.0,,,1.0,,
2026-27,2645212,2,2026-08-30 16:30:00,40,Ipswich,Away,189.0,11.0,1.0,2.0,1.0,,,118.0,8.0,,7.0,1.0,2.0,14.0,305.0,2.0,1.0,18.0,13.0,9.0,6.0,1.0,2.0,1.0,0.0,,,7.0,0.0,,8.0,20.0,14.0,6.0,3.0,56.0,44.0,4.0,2.0,2.0,,12.0,1.0,9.0,,4.0,2.0,2.0,1.0,8.0,4.0,55.0,34.0,,29.0,8.0,,0.742405,2.0608,,2.4931,4.6976,31.0,12.0,7.0,,,1.0,,111.0,2.0,2.0,2.0,,9.0,2.0,3.0,8.0,8.0,8.0,4.0,0.0,8.0,94.0,42.0,22.0,8.0,0.0,3.0,6.0,5.0,347.0,13.0,,1.0,27.0,35.0,16.0,,111.0,111.0,4.0,20.0,9.0,39.6,,2.0,23.0,0.0,108.0,5.0,2.0,6.0,,1.0,3.0,,1.0,5.0,54.0,286.0,12.0,9.0,211.0,24.0,29.0,22.0,4.0,9.0,5.0,1.0,75.0,2.0,167.0,3.0,1.0,11.0,2.0,36.0,1.0,369.0,2.0,0.0,9.0,10.0,2.0,21.0,3.0,564.0,13.0,13.0,0.0,8.0,4.0,7.0,0.0,,,1.0,,,,3.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,
2026-27,2645206,2,2026-08-31 20:00:00,3,Arsenal,Away,227.0,16.0,1.0,3.0,2.0,1.0,,241.0,6.0,2.0,6.0,2.0,4.0,15.0,465.0,,,17.0,9.0,14.0,3.0,1.0,2.0,,0.0,1.0,1.0,4.0,0.0,,3.0,3.0,4.0,5.0,2.0,90.0,54.0,1.0,1.0,1.0,,4.0,1.0,5.0,1.0,4.0,5.0,6.0,0.0,8.0,,40.0,51.0,,20.0,9.0,,0.902265,1.0358,0.0781,0.7953,,61.0,6.0,16.0,,6.0,1.0,1.0,164.0,1.0,1.0,1.0,,7.0,1.0,1.0,9.0,9.0,9.0,1.0,0.0,6.0,135.0,63.0,40.0,2.0,1.0,2.0,3.0,2.0,503.0,2.0,,0.0,50.0,110.0,25.0,1.0,122.0,122.0,6.0,20.0,18.0,60.8,,,15.0,0.0,141.0,,,,1.0,,4.0,,0.0,5.0,119.0,444.0,4.0,5.0,238.0,27.0,20.0,20.0,4.0,16.0,12.0,,156.0,1.0,308.0,1.0,2.0,13.0,5.0,40.0,8.0,530.0,2.0,0.0,7.0,13.0,,21.0,1.0,710.0,21.0,12.0,0.0,8.0,4.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,2645206,2,2026-08-31 20:00:00,7,Aston Villa,Home,126.0,14.0,,1.0,1.0,,,148.0,3.0,3.0,6.0,,5.0,14.0,273.0,,,5.0,14.0,9.0,5.0,,,,0.0,,,7.0,0.0,,12.0,5.0,2.0,3.0,4.0,49.0,47.0,,,,3.0,8.0,2.0,8.0,,2.0,4.0,5.0,0.0,8.0,,51.0,40.0,3.0,19.0,11.0,1.0,0.339232,0.3342,,,0.7953,58.0,17.0,6.0,,,,,121.0,,,,,4.0,0.0,,11.0,3.0,3.0,,0.0,6.0,79.0,49.0,24.0,4.0,0.0,4.0,1.0,,318.0,1.0,,0.0,32.0,42.0,24.0,,117.0,117.0,2.0,25.0,13.0,39.2,,,12.0,0.0,90.0,1.0,,1.0,,,5.0,,0.0,4.0,67.0,257.0,8.0,5.0,145.0,32.0,19.0,10.0,2.0,11.0,9.0,,100.0,1.0,205.0,,3.0,9.0,6.0,40.0,,339.0,2.0,0.0,7.0,20.0,1.0,15.0,3.0,493.0,16.0,18.0,0.0,5.0,2.0,11.0,0.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,
2026-27,2645221,3,2026-09-04 20:00:00,14,Liverpool,Away,227.0,13.0,1.0,3.0,2.0,3.0,,247.0,9.0,1.0,10.0,1.0,13.0,25.0,471.0,,2.0,5.0,7.0,15.0,7.0,1.0,1.0,1.0,0.0,,,8.0,0.0,1.0,7.0,4.0,10.0,5.0,5.0,91.0,50.0,,,,2.0,12.0,2.0,2.0,1.0,3.0,6.0,2.0,0.0,11.0,2.0,40.0,49.0,2.0,26.0,12.0,2.0,0.783959,0.6861,,1.9436,0.7629,67.0,13.0,6.0,2.0,,,,148.0,2.0,2.0,2.0,,11.0,2.0,,12.0,5.0,5.0,,0.0,10.0,142.0,70.0,46.0,4.0,0.0,1.0,9.0,7.0,505.0,3.0,2.0,0.0,74.0,60.0,20.0,,125.0,125.0,7.0,14.0,16.0,55.2,,1.0,16.0,0.0,150.0,1.0,4.0,5.0,2.0,1.0,1.0,,0.0,4.0,108.0,452.0,12.0,10.0,240.0,31.0,26.0,20.0,3.0,11.0,8.0,1.0,142.0,4.0,302.0,1.0,1.0,8.0,13.0,54.0,4.0,531.0,,0.0,10.0,15.0,3.0,10.0,3.0,731.0,20.0,27.0,0.0,13.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
2026-27,2645221,3,2026-09-04 20:00:00,40,Ipswich,Home,213.0,12.0,1.0,4.0,3.0,1.0,,148.0,4.0,1.0,4.0,2.0,3.0,18.0,357.0,,,17.0,15.0,7.0,13.0,,,1.0,0.0,,,13.0,0.0,,3.0,5.0,5.0,4.0,10.0,63.0,43.0,,,,,4.0,4.0,13.0,,4.0,7.0,3.0,0.0,7.0,2.0,49.0,40.0,,28.0,18.0,,0.42976,0.7535,,0.7629,1.9436,46.0,6.0,13.0,,1.0,1.0,,139.0,,,,,4.0,0.0,,18.0,9.0,9.0,1.0,0.0,5.0,103.0,50.0,31.0,3.0,0.0,5.0,8.0,5.0,405.0,2.0,3.0,0.0,45.0,39.0,20.0,,121.0,121.0,2.0,16.0,20.0,44.8,,,18.0,0.0,123.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,0.0,4.0,66.0,337.0,4.0,13.0,237.0,28.0,28.0,10.0,4.0,15.0,11.0,1.0,100.0,2.0,206.0,,1.0,10.0,5.0,41.0,5.0,428.0,,0.0,14.0,18.0,,21.0,1.0,612.0,16.0,11.0,0.0,2.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,2645223,3,2026-09-05 12:30:00,4,Newcastle,Home,251.0,13.0,,2.0,2.0,2.0,,128.0,6.0,,4.0,7.0,5.0,26.0,377.0,,,15.0,22.0,20.0,5.0,,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,13.0,10.0,8.0,5.0,3.0,73.0,54.0,1.0,1.0,,2.0,14.0,2.0,9.0,,4.0,3.0,5.0,0.0,5.0,2.0,61.0,55.0,2.0,13.0,10.0,4.0,0.609351,0.7074,0.0501,1.675,1.9996,38.0,19.0,17.0,,2.0,1.0,1.0,145.0,1.0,,1.0,,7.0,1.0,,10.0,6.0,6.0,1.0,0.0,5.0,112.0,58.0,31.0,3.0,1.0,3.0,3.0,2.0,431.0,5.0,1.0,1.0,43.0,37.0,24.0,,125.0,125.0,1.0,27.0,20.0,57.6,1.0,,22.0,0.0,129.0,3.0,1.0,4.0,,1.0,4.0,,1.0,5.0,64.0,351.0,14.0,6.0,281.0,36.0,13.0,20.0,2.0,11.0,9.0,1.0,92.0,2.0,189.0,,1.0,23.0,5.0,63.0,1.0,459.0,,0.0,8.0,5.0,,18.0,2.0,632.0,20.0,16.0,0.0,13.0,4.0,2.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
2026-27,2645223,3,2026-09-05 12:30:00,91,Bournemouth,Away,120.0,10.0,,2.0,2.0,1.0,1.0,138.0,5.0,,2.0,2.0,4.0,18.0,256.0,,,11.0,20.0,22.0,8.0,2.0,1.0,2.0,0.0,,1.0,12.0,0.0,2.0,6.0,5.0,3.0,9.0,8.0,59.0,51.0,,1.0,1.0,1.0,7.0,7.0,13.0,,3.0,9.0,1.0,0.0,4.0,,55.0,61.0,1.0,22.0,10.0,,0.244518,1.37,0.0581,1.9996,1.675,64.0,17.0,19.0,,3.0,1.0,1.0,113.0,,,,,7.0,1.0,2.0,10.0,8.0,8.0,1.0,0.0,2.0,77.0,61.0,30.0,4.0,1.0,3.0,7.0,5.0,305.0,2.0,,0.0,37.0,41.0,21.0,,114.0,114.0,8.0,21.0,17.0,42.4,,1.0,22.0,0.0,86.0,,,,,2.0,5.0,,0.0,5.0,60.0,234.0,7.0,10.0,138.0,25.0,22.0,10.0,1.0,12.0,11.0,2.0,99.0,7.0,209.0,2.0,,12.0,5.0,47.0,1.0,335.0,2.0,0.0,17.0,12.0,,16.0,3.0,499.0,23.0,14.0,0.0,9.0,3.0,5.0,0.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
2026-27,2645216,3,2026-09-05 15:00:00,56,Sunderland,Away,139.0,25.0,1.0,2.0,1.0,3.0,,153.0,5.0,,7.0,8.0,9.0,35.0,290.0,1.0,,10.0,26.0,28.0,5.0,2.0,1.0,,0.0,1.0,2.0,7.0,1.0,1.0,6.0,7.0,5.0,10.0,4.0,77.0,58.0,2.0,2.0,1.0,1.0,9.0,3.0,6.0,1.0,3.0,5.0,2.0,0.0,5.0,,50.0,73.0,1.0,28.0,21.0,,0.717995,1.7102,0.1306,0.8933,1.0749,69.0,9.0,19.0,,3.0,4.0,2.0,145.0,,,,,6.0,0.0,1.0,21.0,5.0,5.0,1.0,0.0,7.0,92.0,65.0,35.0,4.0,1.0,2.0,5.0,5.0,364.0,4.0,,0.0,66.0,36.0,31.0,1.0,140.0,140.0,5.0,20.0,22.0,50.8,1.0,1.0,20.0,0.0,70.0,1.0,,1.0,2.0,,6.0,1.0,0.0,3.0,81.0,277.0,9.0,7.0,156.0,43.0,28.0,12.0,3.0,14.0,11.0,,136.0,10.0,242.0,2.0,,27.0,10.0,65.0,3.0,384.0,3.0,0.0,14.0,19.0,1.0,13.0,2.0,579.0,33.0,18.0,0.0,7.0,3.0,13.0,0.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,
2026-27,2645216,3,2026-09-05 15:00:00,94,Brentford,Home,146.0,15.0,1.0,4.0,3.0,1.0,,145.0,5.0,1.0,3.0,8.0,4.0,22.0,287.0,,,16.0,28.0,26.0,6.0,1.0,3.0,,0.0,,,6.0,0.0,1.0,6.0,10.0,4.0,7.0,5.0,53.0,45.0,2.0,2.0,1.0,,11.0,4.0,7.0,1.0,4.0,7.0,8.0,0.0,4.0,2.0,73.0,50.0,,32.0,20.0,1.0,0.873103,1.2073,,1.0749,0.8933,55.0,19.0,9.0,,1.0,1.0,,153.0,,,,,7.0,1.0,2.0,20.0,8.0,8.0,,0.0,3.0,80.0,64.0,35.0,3.0,1.0,4.0,3.0,2.0,349.0,4.0,3.0,0.0,67.0,31.0,34.0,,144.0,144.0,3.0,20.0,17.0,49.2,,1.0,20.0,0.0,85.0,3.0,1.0,2.0,1.0,,6.0,1.0,0.0,5.0,83.0,272.0,11.0,7.0,169.0,32.0,32.0,21.0,3.0,19.0,16.0,,120.0,3.0,221.0,2.0,1.0,23.0,5.0,49.0,,371.0,,0.0,12.0,10.0,,22.0,3.0,570.0,22.0,17.0,0.0,6.0,4.0,6.0,0.0,,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
2026-27,2645217,3,2026-09-05 15:00:00,2,Leeds,Away,95.0,9.0,1.0,1.0,,2.0,,77.0,3.0,,8.0,7.0,6.0,15.0,171.0,,,3.0,21.0,21.0,5.0,1.0,5.0,,0.0,,,4.0,0.0,,6.0,11.0,9.0,10.0,,39.0,35.0,3.0,4.0,1.0,6.0,9.0,1.0,10.0,,6.0,5.0,2.0,0.0,3.0,2.0,54.0,58.0,6.0,35.0,17.0,,0.928357,2.4929,,1.9018,0.6811,38.0,16.0,13.0,,2.0,,,122.0,1.0,1.0,,,8.0,0.0,2.0,17.0,8.0,8.0,2.0,0.0,8.0,42.0,50.0,19.0,7.0,1.0,2.0,5.0,5.0,224.0,6.0,3.0,0.0,39.0,28.0,33.0,,139.0,139.0,2.0,9.0,13.0,32.9,,2.0,16.0,0.0,49.0,4.0,,4.0,,,4.0,,0.0,4.0,40.0,157.0,9.0,7.0,115.0,21.0,35.0,12.0,6.0,13.0,7.0,,76.0,5.0,150.0,2.0,,26.0,6.0,52.0,2.0,252.0,,0.0,10.0,17.0,,16.0,3.0,463.0,19.0,20.0,0.0,7.0,6.0,9.0,0.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,,
2026-27,2645217,3,2026-09-05 15:00:00,36,Brighton,Home,230.0,16.0,2.0,6.0,4.0,4.0,1.0,213.0,5.0,,,5.0,9.0,29.0,437.0,,1.0,22.0,21.0,21.0,12.0,1.0,1.0,,0.0,1.0,1.0,14.0,0.0,5.0,3.0,10.0,,11.0,9.0,70.0,39.0,2.0,3.0,1.0,,7.0,7.0,7.0,,7.0,14.0,12.0,1.0,7.0,2.0,58.0,54.0,,33.0,20.0,1.0,1.09475,2.1941,0.0504,0.6811,1.9018,55.0,13.0,15.0,,4.0,2.0,1.0,162.0,1.0,1.0,,,5.0,0.0,,20.0,5.0,5.0,,0.0,,139.0,60.0,34.0,6.0,0.0,5.0,9.0,5.0,499.0,2.0,1.0,0.0,97.0,49.0,38.0,,158.0,158.0,6.0,14.0,18.0,67.1,1.0,,22.0,0.0,151.0,4.0,,3.0,1.0,,8.0,,0.0,3.0,97.0,415.0,7.0,14.0,255.0,32.0,33.0,20.0,7.0,35.0,28.0,,131.0,9.0,302.0,,,23.0,9.0,59.0,4.0,522.0,,0.0,20.0,8.0,1.0,23.0,3.0,751.0,29.0,21.0,0.0,10.0,7.0,4.0,0.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
