season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attIboxOwnGoal,attLgCentre,ownGoals,attOboxOwnGoal,attObxdRight,keeperGoals,winningGoal,attLgRight,attPenMiss,attLgLeft,attPenPost
2012-13,442102,11,2012-11-10 15:00:00,11,Everton,Home,159.0,16.0,2.0,11.0,9.0,4.0,3.0,292.0,2.0,,10.0,7.0,17.0,36.0,440.0,,1.0,24.0,21.0,17.0,11.0,3.0,,,,,,,,1.0,13.0,,,,,,2.0,8.0,1.0,,,75.0,63.0,2.0,1.0,1.0,2.0,6.0,5.0,,,6.0,16.0,5.0,,5.0,2.0,58.0,58.0,2.0,14.0,9.0,,1.0,86.0,14.0,14.0,1.0,,6.0,6.0,,187.0,2.0,,1.0,2.0,,,5.0,2.0,2.0,,19.0,,10.0,9.0,,10.0,133.0,82.0,49.0,2.0,1.0,4.0,12.0,6.0,,2.0,4.0,104.0,48.0,31.0,,,,,,169.0,156.0,2.0,30.0,20.0,62.6,,,,1.0,0.0,142.0,2.0,,,,1.0,,6.0,,,3.0,159.0,,16.0,173.0,30.0,27.0,24.0,4.0,31.0,27.0,,221.0,11.0,395.0,2.0,,23.0,18.0,60.0,1.0,537.0,1.0,0.0,18.0,16.0,1.0,27.0,1.0,739.0,,10.0,11.0,6.0,12.0,0.0,,,,,,,,,,,,
2012-13,442102,11,2012-11-10 15:00:00,56,Sunderland,Away,114.0,9.0,,4.0,4.0,5.0,,130.0,2.0,,1.0,12.0,4.0,19.0,240.0,,,14.0,17.0,21.0,6.0,,,,,,,,,1.0,7.0,,,,,,1.0,12.0,6.0,,,51.0,51.0,2.0,1.0,1.0,4.0,3.0,11.0,1.0,,2.0,5.0,7.0,,5.0,1.0,58.0,58.0,4.0,23.0,12.0,,,55.0,15.0,14.0,,,,,,130.0,1.0,,1.0,,1.0,,8.0,,,1.0,27.0,,20.0,19.0,2.0,1.0,80.0,96.0,52.0,6.0,1.0,2.0,5.0,3.0,,7.0,2.0,51.0,30.0,23.0,,,,,,157.0,135.0,1.0,22.0,24.0,37.4,,,,1.0,0.0,65.0,3.0,1.0,,,,,3.0,,,3.0,50.0,,7.0,128.0,26.0,45.0,16.0,2.0,14.0,12.0,,99.0,14.0,212.0,,,38.0,4.0,49.0,2.0,326.0,,0.0,9.0,18.0,1.0,20.0,3.0,528.0,,7.0,5.0,2.0,13.0,0.0,,,,,,,,,,,,
2012-13,442105,11,2012-11-10 15:00:00,108,Reading,Home,112.0,12.0,2.0,5.0,3.0,2.0,1.0,107.0,6.0,,4.0,8.0,2.0,19.0,214.0,,,25.0,39.0,34.0,4.0,2.0,,1.0,,,,1.0,,,6.0,,,,,,2.0,5.0,6.0,,,48.0,44.0,,,,3.0,2.0,,,,10.0,18.0,9.0,,7.0,,68.0,72.0,3.0,15.0,11.0,,2.0,69.0,9.0,17.0,,,5.0,4.0,1.0,149.0,,,,,,,13.0,,1.0,,18.0,1.0,16.0,14.0,,4.0,53.0,93.0,44.0,3.0,,3.0,3.0,2.0,,2.0,2.0,61.0,60.0,24.0,,,,,,203.0,187.0,1.0,19.0,16.0,49.3,,,,,0.0,66.0,1.0,,,,,1.0,5.0,,,3.0,61.0,,6.0,129.0,24.0,31.0,23.0,10.0,41.0,31.0,1.0,114.0,11.0,228.0,1.0,,43.0,2.0,47.0,4.0,316.0,1.0,0.0,9.0,11.0,,31.0,0.0,536.0,,10.0,10.0,10.0,11.0,0.0,,,,,,,,,,,,
2012-13,442105,11,2012-11-10 15:00:00,45,Norwich,Away,104.0,13.0,1.0,8.0,7.0,5.0,,141.0,3.0,,1.0,6.0,12.0,21.0,237.0,,,21.0,34.0,39.0,8.0,,,2.0,,,,,,,10.0,,,,,,1.0,4.0,5.0,,,53.0,47.0,3.0,3.0,,4.0,2.0,10.0,,,3.0,7.0,13.0,,10.0,,72.0,68.0,4.0,29.0,7.0,,,73.0,17.0,9.0,,,,,,141.0,,,,,,,13.0,,,,16.0,,10.0,9.0,1.0,1.0,79.0,92.0,35.0,10.0,,6.0,2.0,1.0,,2.0,,54.0,49.0,25.0,,,,,,188.0,168.0,2.0,22.0,16.0,50.7,,,,1.0,0.0,75.0,1.0,1.0,,,,2.0,8.0,,,2.0,63.0,,8.0,132.0,31.0,49.0,1.0,3.0,23.0,20.0,2.0,116.0,12.0,239.0,,,26.0,15.0,54.0,3.0,348.0,,0.0,11.0,20.0,,27.0,1.0,551.0,,12.0,,3.0,17.0,0.0,,,,,,,,,,,,
2012-13,442106,11,2012-11-10 15:00:00,20,Southampton,Home,157.0,24.0,4.0,8.0,4.0,4.0,,207.0,2.0,1.0,3.0,12.0,10.0,28.0,356.0,,,21.0,17.0,15.0,8.0,2.0,,,,,,,,,12.0,,,,,,1.0,4.0,3.0,,,76.0,64.0,1.0,,1.0,1.0,5.0,3.0,,1.0,10.0,15.0,5.0,,9.0,1.0,46.0,51.0,1.0,8.0,3.0,2.0,,68.0,13.0,11.0,,,1.0,1.0,,165.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,8.0,,21.0,17.0,1.0,3.0,93.0,78.0,48.0,6.0,1.0,4.0,7.0,4.0,,1.0,1.0,59.0,62.0,31.0,,,,,,160.0,151.0,6.0,22.0,30.0,48.4,,,,,0.0,115.0,2.0,,,,,,7.0,,,1.0,100.0,,11.0,173.0,43.0,17.0,12.0,10.0,31.0,21.0,,151.0,5.0,307.0,2.0,1.0,30.0,12.0,57.0,2.0,449.0,1.0,0.0,16.0,19.0,6.0,23.0,2.0,643.0,,14.0,6.0,10.0,14.0,0.0,,,,,,,,,,,,
2012-13,442106,11,2012-11-10 15:00:00,80,Swansea,Away,219.0,16.0,4.0,5.0,1.0,4.0,,191.0,4.0,,3.0,4.0,13.0,39.0,405.0,,1.0,13.0,15.0,17.0,4.0,2.0,,,,,,,,,4.0,,,,,,,10.0,6.0,,,81.0,53.0,,,,4.0,2.0,6.0,,,6.0,8.0,3.0,,9.0,1.0,51.0,46.0,4.0,31.0,18.0,,,57.0,13.0,11.0,,,,,,157.0,,,,,,,10.0,1.0,2.0,2.0,29.0,,16.0,9.0,3.0,3.0,108.0,78.0,41.0,10.0,1.0,2.0,4.0,3.0,,5.0,,31.0,87.0,10.0,,,,,,158.0,135.0,1.0,18.0,26.0,51.6,,,,2.0,0.0,143.0,2.0,1.0,,,,,2.0,,,3.0,80.0,,6.0,234.0,23.0,54.0,13.0,5.0,16.0,11.0,,122.0,9.0,271.0,2.0,,20.0,13.0,67.0,2.0,489.0,,0.0,7.0,15.0,2.0,14.0,2.0,685.0,,12.0,3.0,6.0,10.0,0.0,,,,,,,,,,,,
2012-13,442107,11,2012-11-10 15:00:00,110,Stoke,Home,83.0,18.0,,1.0,1.0,9.0,,157.0,4.0,,3.0,13.0,5.0,30.0,239.0,,,19.0,20.0,34.0,9.0,,,,,,,,,,9.0,,,,,,3.0,7.0,11.0,,,46.0,55.0,1.0,1.0,,2.0,5.0,11.0,,,5.0,12.0,5.0,,8.0,2.0,53.0,71.0,2.0,14.0,7.0,,1.0,90.0,13.0,15.0,,,7.0,3.0,,147.0,1.0,,1.0,,1.0,,11.0,,,2.0,13.0,,8.0,6.0,,3.0,62.0,80.0,36.0,5.0,1.0,4.0,6.0,2.0,,7.0,2.0,72.0,38.0,30.0,,,,,,167.0,158.0,3.0,19.0,23.0,45.1,,,,,0.0,85.0,1.0,1.0,,,,,5.0,1.0,,3.0,99.0,,10.0,92.0,34.0,23.0,6.0,3.0,23.0,20.0,,172.0,23.0,271.0,,,34.0,6.0,59.0,2.0,340.0,,0.0,12.0,19.0,1.0,26.0,2.0,516.0,,6.0,3.0,5.0,13.0,0.0,,,,,,,,,,,,
2012-13,442107,11,2012-11-10 15:00:00,52,QPR,Away,164.0,16.0,,1.0,1.0,2.0,,188.0,2.0,,9.0,2.0,31.0,29.0,351.0,,,20.0,34.0,20.0,13.0,2.0,,1.0,,1.0,,2.0,,,15.0,,,,,,1.0,8.0,4.0,,,64.0,55.0,1.0,1.0,,5.0,7.0,3.0,,,5.0,11.0,1.0,,9.0,1.0,71.0,53.0,5.0,25.0,20.0,,1.0,50.0,18.0,11.0,,,2.0,,2.0,146.0,,,,,,,7.0,,2.0,3.0,30.0,,9.0,8.0,,9.0,115.0,70.0,34.0,5.0,,6.0,9.0,2.0,,5.0,2.0,41.0,56.0,10.0,,,,,,152.0,132.0,,22.0,18.0,54.9,,,,1.0,0.0,100.0,1.0,,,,2.0,1.0,9.0,,,1.0,73.0,,15.0,184.0,28.0,45.0,21.0,5.0,17.0,12.0,1.0,103.0,5.0,258.0,2.0,,24.0,33.0,54.0,1.0,425.0,,0.0,18.0,11.0,2.0,22.0,3.0,640.0,,13.0,11.0,5.0,9.0,0.0,,,,,,,,,,,,
2012-13,442108,11,2012-11-10 15:00:00,111,Wigan,Home,200.0,31.0,3.0,11.0,8.0,6.0,1.0,306.0,6.0,2.0,4.0,3.0,12.0,58.0,495.0,1.0,,18.0,15.0,10.0,7.0,1.0,,,,,,1.0,,,12.0,,,,,,,8.0,2.0,,,83.0,45.0,1.0,1.0,1.0,,2.0,6.0,,,5.0,23.0,15.0,,13.0,1.0,51.0,48.0,,12.0,6.0,,,65.0,12.0,13.0,1.0,,3.0,1.0,1.0,166.0,,,,,,,7.0,1.0,,2.0,8.0,,16.0,13.0,1.0,5.0,152.0,80.0,67.0,8.0,,4.0,4.0,4.0,,1.0,1.0,98.0,83.0,27.0,,,,,,133.0,126.0,3.0,16.0,21.0,65.9,,,,1.0,0.0,152.0,2.0,1.0,,,,,8.0,,,3.0,127.0,,8.0,211.0,40.0,19.0,11.0,5.0,44.0,39.0,,157.0,11.0,386.0,,2.0,9.0,13.0,67.0,1.0,553.0,2.0,0.0,14.0,21.0,,20.0,1.0,749.0,,8.0,3.0,5.0,16.0,0.0,,1.0,,1.0,,1.0,,,,,,
2012-13,442108,11,2012-11-10 15:00:00,35,West Brom,Away,81.0,13.0,3.0,5.0,2.0,2.0,,136.0,8.0,,4.0,4.0,16.0,20.0,212.0,,,11.0,10.0,15.0,7.0,1.0,,1.0,,,,,,,8.0,,,,,1.0,,6.0,8.0,,,48.0,43.0,1.0,,1.0,10.0,1.0,3.0,,,8.0,8.0,3.0,,18.0,2.0,48.0,51.0,10.0,21.0,12.0,,,52.0,14.0,9.0,,,,,,105.0,1.0,,1.0,1.0,,,15.0,1.0,3.0,1.0,20.0,1.0,14.0,9.0,1.0,4.0,65.0,63.0,34.0,5.0,1.0,4.0,5.0,4.0,,2.0,1.0,62.0,31.0,14.0,,,,,,143.0,130.0,2.0,19.0,16.0,34.1,1.0,,,2.0,0.0,59.0,,3.0,,,1.0,1.0,4.0,,,3.0,65.0,,9.0,98.0,25.0,34.0,10.0,8.0,19.0,11.0,1.0,95.0,4.0,198.0,3.0,,21.0,17.0,42.0,3.0,277.0,,0.0,9.0,21.0,,21.0,4.0,478.0,,8.0,6.0,8.0,15.0,0.0,,,,,,,,,,,,
2012-13,442100,11,2012-11-10 17:30:00,1,Man Utd,Away,226.0,16.0,5.0,11.0,6.0,1.0,1.0,383.0,3.0,,6.0,4.0,28.0,52.0,598.0,,,26.0,16.0,13.0,9.0,5.0,,,,,,,,,14.0,,,2.0,,,1.0,5.0,3.0,,,92.0,55.0,2.0,1.0,1.0,1.0,6.0,3.0,,,6.0,20.0,14.0,,12.0,1.0,44.0,46.0,1.0,27.0,16.0,,,83.0,8.0,14.0,2.0,1.0,2.0,2.0,,152.0,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,,,23.0,2.0,8.0,6.0,2.0,6.0,215.0,79.0,59.0,5.0,,7.0,9.0,5.0,,2.0,2.0,79.0,122.0,28.0,,,,,,146.0,136.0,,24.0,25.0,69.5,2.0,,,3.0,0.0,211.0,1.0,,,,,,9.0,,,3.0,172.0,,16.0,237.0,29.0,37.0,10.0,6.0,42.0,36.0,,218.0,6.0,475.0,,,14.0,31.0,69.0,3.0,670.0,1.0,0.0,20.0,14.0,,27.0,1.0,875.0,,8.0,5.0,6.0,11.0,0.0,,,,,,,,,1.0,,,
2012-13,442100,11,2012-11-10 17:30:00,7,Aston Villa,Home,83.0,14.0,2.0,5.0,3.0,6.0,,140.0,6.0,,2.0,10.0,18.0,31.0,218.0,,1.0,11.0,13.0,16.0,4.0,,,1.0,,,,,,,7.0,,,,,,,9.0,12.0,,,45.0,51.0,2.0,1.0,1.0,12.0,3.0,5.0,,,5.0,11.0,6.0,,6.0,1.0,46.0,44.0,11.0,21.0,9.0,,,57.0,14.0,8.0,2.0,1.0,2.0,1.0,,105.0,2.0,,2.0,2.0,,1.0,9.0,2.0,4.0,,25.0,,28.0,21.0,6.0,2.0,58.0,63.0,38.0,6.0,,1.0,5.0,3.0,,6.0,1.0,36.0,50.0,19.0,,,,,,140.0,113.0,2.0,24.0,15.0,30.5,,,,,0.0,75.0,1.0,2.0,,,,1.0,2.0,1.0,,3.0,61.0,,6.0,93.0,23.0,47.0,11.0,5.0,23.0,18.0,3.0,98.0,14.0,213.0,4.0,,21.0,19.0,51.0,,283.0,,0.0,8.0,17.0,2.0,14.0,1.0,491.0,,8.0,3.0,5.0,13.0,0.0,,1.0,,1.0,,,,,,,,
2012-13,442103,11,2012-11-11 13:30:00,43,Man City,Home,187.0,14.0,3.0,5.0,2.0,1.0,,212.0,5.0,,4.0,3.0,5.0,34.0,394.0,,2.0,27.0,17.0,21.0,7.0,2.0,,1.0,,1.0,,1.0,,,9.0,,,,,,,4.0,3.0,,,62.0,50.0,5.0,3.0,2.0,,1.0,1.0,,,8.0,10.0,7.0,,12.0,,53.0,50.0,,12.0,5.0,1.0,,85.0,16.0,6.0,2.0,,1.0,,1.0,187.0,2.0,,1.0,2.0,,,6.0,2.0,1.0,,11.0,,13.0,9.0,1.0,4.0,102.0,77.0,49.0,2.0,,6.0,5.0,5.0,,1.0,2.0,66.0,97.0,31.0,,,,,,163.0,153.0,,20.0,26.0,61.9,,,,,0.0,131.0,1.0,,,,,1.0,8.0,,,3.0,119.0,,11.0,204.0,32.0,22.0,13.0,7.0,24.0,17.0,1.0,166.0,2.0,302.0,1.0,,7.0,5.0,52.0,8.0,482.0,,0.0,14.0,17.0,11.0,29.0,1.0,678.0,,14.0,6.0,8.0,12.0,0.0,,,,,,,,,,,,
2012-13,442103,11,2012-11-11 13:30:00,6,Spurs,Away,84.0,3.0,1.0,4.0,3.0,3.0,2.0,104.0,4.0,1.0,10.0,13.0,7.0,22.0,184.0,,,16.0,21.0,17.0,4.0,1.0,,1.0,,,,,,,4.0,,,,,,2.0,11.0,3.0,,,40.0,50.0,,,,4.0,1.0,6.0,,1.0,2.0,3.0,3.0,1.0,14.0,3.0,50.0,53.0,4.0,25.0,10.0,,2.0,67.0,7.0,16.0,,,3.0,5.0,,116.0,1.0,1.0,1.0,,1.0,,17.0,,1.0,1.0,18.0,,26.0,20.0,3.0,11.0,57.0,78.0,35.0,8.0,,4.0,2.0,2.0,,1.0,1.0,38.0,59.0,18.0,,,,,,161.0,148.0,1.0,16.0,17.0,38.1,,,,,0.0,64.0,3.0,,,,1.0,1.0,4.0,,,3.0,47.0,,6.0,106.0,10.0,38.0,4.0,2.0,13.0,11.0,2.0,99.0,11.0,184.0,1.0,1.0,37.0,7.0,53.0,,277.0,,0.0,7.0,19.0,,24.0,2.0,482.0,,6.0,1.0,2.0,12.0,0.0,,,,,,,,,,,,
2012-13,442104,11,2012-11-11 15:00:00,21,West Ham,Away,148.0,15.0,1.0,5.0,4.0,6.0,,166.0,10.0,1.0,3.0,13.0,6.0,25.0,309.0,,1.0,22.0,16.0,22.0,6.0,1.0,,,,,,,,1.0,8.0,,,,,,2.0,8.0,8.0,,,71.0,64.0,2.0,2.0,1.0,4.0,3.0,13.0,,,3.0,9.0,7.0,,15.0,4.0,64.0,55.0,4.0,35.0,15.0,,,60.0,14.0,8.0,,1.0,3.0,1.0,,138.0,1.0,,,1.0,,,11.0,1.0,,,33.0,,9.0,5.0,,3.0,83.0,74.0,50.0,11.0,1.0,2.0,6.0,3.0,,2.0,4.0,74.0,52.0,21.0,,,,,,165.0,133.0,4.0,33.0,17.0,50.2,,,,,0.0,93.0,4.0,4.0,,,1.0,,5.0,,,3.0,74.0,,8.0,161.0,22.0,67.0,7.0,3.0,20.0,17.0,,115.0,11.0,244.0,,1.0,28.0,6.0,45.0,1.0,385.0,,0.0,11.0,24.0,1.0,24.0,2.0,626.0,,12.0,1.0,3.0,15.0,0.0,,,,,,,,,,,,
2012-13,442104,11,2012-11-11 15:00:00,4,Newcastle,Home,130.0,9.0,4.0,8.0,4.0,1.0,1.0,171.0,5.0,,5.0,9.0,8.0,46.0,293.0,,1.0,21.0,22.0,16.0,11.0,2.0,,,,,,,,,9.0,,,,,,,11.0,,,,46.0,50.0,2.0,2.0,,2.0,2.0,1.0,,1.0,11.0,22.0,5.0,,11.0,,55.0,64.0,2.0,17.0,12.0,,2.0,72.0,10.0,14.0,,1.0,2.0,1.0,,140.0,,,,,,,9.0,,,2.0,17.0,,10.0,9.0,,5.0,90.0,72.0,46.0,3.0,,5.0,8.0,8.0,,2.0,2.0,53.0,43.0,25.0,,,,,,158.0,142.0,1.0,23.0,17.0,49.8,,,,,0.0,90.0,2.0,,,,1.0,,6.0,,,3.0,78.0,,13.0,137.0,30.0,33.0,26.0,7.0,35.0,28.0,1.0,129.0,5.0,264.0,,,27.0,8.0,74.0,1.0,366.0,,0.0,16.0,21.0,2.0,22.0,1.0,597.0,,9.0,13.0,11.0,14.0,0.0,,,,,,,,,,,,
2012-13,442101,11,2012-11-11 16:00:00,14,Liverpool,Away,231.0,19.0,2.0,2.0,,4.0,,213.0,11.0,2.0,7.0,3.0,12.0,26.0,442.0,,2.0,15.0,6.0,7.0,6.0,,,,,,,,,,5.0,,,,,,1.0,10.0,5.0,,,71.0,61.0,1.0,,1.0,4.0,2.0,13.0,,,7.0,6.0,4.0,,20.0,2.0,67.0,63.0,4.0,10.0,4.0,,3.0,69.0,13.0,12.0,1.0,,1.0,1.0,,184.0,1.0,,1.0,,1.0,,19.0,,2.0,,9.0,,11.0,9.0,,7.0,125.0,76.0,55.0,4.0,,4.0,3.0,3.0,,2.0,1.0,93.0,44.0,12.0,,,,,,154.0,149.0,2.0,33.0,19.0,56.9,,,,1.0,0.0,127.0,2.0,,,,1.0,,4.0,,,1.0,107.0,,7.0,252.0,25.0,15.0,28.0,7.0,18.0,11.0,,139.0,11.0,273.0,2.0,2.0,12.0,13.0,36.0,7.0,507.0,,0.0,9.0,31.0,2.0,21.0,3.0,723.0,,11.0,13.0,7.0,27.0,0.0,,,,,,,,,1.0,,,
2012-13,442101,11,2012-11-11 16:00:00,8,Chelsea,Home,117.0,8.0,2.0,7.0,5.0,,2.0,198.0,4.0,1.0,5.0,8.0,9.0,28.0,308.0,,,18.0,7.0,6.0,5.0,4.0,,,,1.0,,1.0,,,10.0,,,,,,2.0,4.0,5.0,,,56.0,61.0,2.0,2.0,,3.0,2.0,13.0,,1.0,4.0,12.0,3.0,1.0,22.0,1.0,63.0,67.0,3.0,16.0,4.0,,,61.0,12.0,13.0,,,6.0,3.0,1.0,150.0,1.0,1.0,1.0,,1.0,,5.0,,2.0,,7.0,,9.0,6.0,1.0,5.0,84.0,68.0,39.0,7.0,,7.0,3.0,3.0,,2.0,6.0,58.0,67.0,16.0,,,,,,155.0,147.0,1.0,22.0,31.0,43.1,,,,1.0,0.0,96.0,1.0,1.0,,,,,10.0,,,3.0,100.0,,10.0,127.0,21.0,24.0,22.0,4.0,22.0,18.0,,144.0,4.0,281.0,2.0,1.0,22.0,9.0,46.0,1.0,386.0,,0.0,15.0,35.0,,22.0,1.0,607.0,,11.0,13.0,4.0,30.0,0.0,,,,,,,,,,,,
2012-13,442109,12,2012-11-17 12:45:00,3,Arsenal,Home,244.0,17.0,,5.0,5.0,3.0,1.0,278.0,3.0,1.0,4.0,6.0,22.0,44.0,517.0,,5.0,16.0,7.0,18.0,5.0,1.0,,,,,,,,,11.0,,,,,,2.0,4.0,3.0,11.0,2.0,96.0,46.0,1.0,,1.0,2.0,3.0,7.0,,,6.0,16.0,5.0,1.0,10.0,1.0,44.0,55.0,,12.0,8.0,1.0,,73.0,13.0,12.0,1.0,,2.0,3.0,,186.0,4.0,,4.0,3.0,1.0,,6.0,4.0,,1.0,16.0,,14.0,12.0,1.0,4.0,146.0,82.0,63.0,6.0,3.0,3.0,7.0,7.0,570.0,2.0,,52.0,111.0,39.0,,,,,,125.0,125.0,3.0,19.0,18.0,65.8,,,3.0,,0.0,162.0,1.0,,1.0,,2.0,,3.0,,,3.0,129.0,502.0,10.0,260.0,31.0,23.0,18.0,4.0,28.0,24.0,2.0,171.0,9.0,358.0,,1.0,13.0,22.0,58.0,4.0,590.0,1.0,0.0,13.0,15.0,11.0,18.0,1.0,773.0,30.0,5.0,10.0,6.0,12.0,0.0,,,,,,,,,,,,
2012-13,442109,12,2012-11-17 12:45:00,6,Spurs,Away,135.0,8.0,,1.0,1.0,,1.0,101.0,2.0,4.0,6.0,6.0,9.0,23.0,235.0,,,13.0,18.0,7.0,4.0,,,,,,,,,,6.0,,,,,,1.0,11.0,2.0,4.0,3.0,46.0,45.0,,,1.0,3.0,2.0,10.0,,,6.0,6.0,,,10.0,2.0,55.0,44.0,3.0,23.0,14.0,,,58.0,13.0,12.0,1.0,,2.0,3.0,,124.0,1.0,,,1.0,,,5.0,2.0,2.0,1.0,25.0,,17.0,14.0,3.0,6.0,59.0,71.0,32.0,6.0,1.0,2.0,3.0,3.0,287.0,3.0,1.0,40.0,49.0,18.0,,,,,,117.0,117.0,,19.0,19.0,34.2,,3.0,,,0.0,74.0,2.0,,2.0,,1.0,,2.0,,,3.0,37.0,224.0,5.0,150.0,17.0,46.0,12.0,6.0,15.0,9.0,,71.0,3.0,168.0,2.0,4.0,32.0,10.0,57.0,2.0,303.0,,1.0,7.0,18.0,,21.0,2.0,501.0,8.0,9.0,7.0,6.0,13.0,0.0,,,,,,,,,,,,
2012-13,442111,12,2012-11-17 15:00:00,111,Wigan,Away,189.0,14.0,,1.0,1.0,2.0,,184.0,11.0,,3.0,8.0,14.0,30.0,372.0,,,19.0,8.0,12.0,6.0,1.0,,,,1.0,,2.0,,,6.0,,,,,,,11.0,11.0,,,69.0,38.0,,,,2.0,1.0,12.0,,2.0,5.0,6.0,2.0,,17.0,2.0,54.0,44.0,2.0,17.0,8.0,1.0,,42.0,11.0,9.0,,,3.0,1.0,2.0,157.0,,,,,,,16.0,,1.0,,9.0,,22.0,13.0,1.0,3.0,120.0,75.0,43.0,10.0,,5.0,2.0,2.0,,6.0,4.0,72.0,58.0,8.0,,,,,,140.0,132.0,,19.0,14.0,51.1,,,,1.0,0.0,101.0,2.0,1.0,,,1.0,,7.0,,,3.0,68.0,,7.0,208.0,24.0,25.0,9.0,3.0,12.0,9.0,,98.0,7.0,251.0,1.0,,18.0,16.0,41.0,2.0,447.0,,0.0,10.0,20.0,,20.0,3.0,639.0,,11.0,3.0,5.0,16.0,0.0,,,1.0,,,,,,,,,
2012-13,442111,12,2012-11-17 15:00:00,14,Liverpool,Home,175.0,13.0,1.0,3.0,2.0,2.0,,181.0,6.0,,3.0,2.0,11.0,21.0,353.0,2.0,1.0,18.0,12.0,8.0,13.0,1.0,,,,1.0,,1.0,,1.0,18.0,,,,,,,2.0,8.0,,,69.0,49.0,3.0,1.0,3.0,2.0,6.0,3.0,,,10.0,14.0,3.0,1.0,12.0,1.0,44.0,54.0,2.0,7.0,5.0,,,59.0,9.0,11.0,2.0,,2.0,1.0,1.0,168.0,2.0,,2.0,2.0,,,12.0,3.0,,,7.0,,17.0,15.0,,3.0,91.0,70.0,47.0,5.0,,6.0,10.0,6.0,,1.0,4.0,49.0,62.0,21.0,,,,,,136.0,130.0,5.0,23.0,17.0,48.9,,,,2.0,0.0,90.0,,2.0,,,2.0,,10.0,1.0,,3.0,110.0,,16.0,186.0,21.0,13.0,20.0,7.0,24.0,18.0,,145.0,6.0,256.0,,,9.0,11.0,37.0,1.0,418.0,2.0,0.0,22.0,23.0,2.0,24.0,0.0,627.0,,7.0,12.0,10.0,19.0,0.0,,,,,,,,,,,,
