season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attPenPost,attPostHigh,attLgCentre,penaltySave,attOboxOwnGoal,attLgLeft,attLgRight,attPenMiss,expectedGoalsFreekick
2018-19,987600,1,2018-08-11 15:00:00,36,Brighton,Away,168.0,17.0,1.0,4.0,3.0,,,133.0,3.0,,4.0,7.0,5.0,40.0,297.0,,,12.0,16.0,24.0,4.0,1.0,,,,1.0,,1.0,,,,,4.0,,,,,,7.0,12.0,7.0,5.0,1.0,66.0,68.0,,,,,17.0,1.0,8.0,,,2.0,7.0,5.0,,15.0,2.0,55.0,60.0,,26.0,15.0,,,,,,,49.0,16.0,10.0,,,2.0,1.0,1.0,151.0,,,,,,,10.0,,2.0,1.0,15.0,,17.0,17.0,,4.0,80.0,79.0,38.0,8.0,,4.0,1.0,,360.0,5.0,2.0,,57.0,54.0,19.0,,,,,139.0,139.0,1.0,28.0,29.0,46.8,,,,,17.0,0.0,88.0,2.0,1.0,3.0,,1.0,,5.0,,,3.0,55.0,283.0,9.0,5.0,194.0,31.0,26.0,11.0,2.0,15.0,13.0,,82.0,5.0,206.0,2.0,,23.0,8.0,79.0,3.0,385.0,,0.0,6.0,17.0,,19.0,2.0,578.0,16.0,11.0,9.0,2.0,11.0,0.0,,,,,,,,,,
2018-19,987600,1,2018-08-11 15:00:00,57,Watford,Home,169.0,20.0,3.0,7.0,4.0,3.0,1.0,166.0,5.0,1.0,3.0,10.0,6.0,34.0,328.0,,,10.0,24.0,16.0,8.0,3.0,,,,,1.0,2.0,,,,,10.0,,,,,2.0,5.0,5.0,1.0,12.0,7.0,76.0,72.0,2.0,2.0,,3.0,14.0,5.0,9.0,,,8.0,8.0,2.0,,11.0,,60.0,55.0,3.0,11.0,2.0,,,,,,,65.0,10.0,15.0,,,5.0,5.0,2.0,168.0,2.0,,1.0,1.0,1.0,,8.0,1.0,1.0,,2.0,,11.0,11.0,1.0,3.0,97.0,89.0,43.0,2.0,2.0,6.0,7.0,5.0,410.0,1.0,4.0,,81.0,38.0,36.0,,,,,159.0,159.0,5.0,20.0,36.0,53.2,,,,,14.0,0.0,96.0,,,,,,,9.0,,,3.0,89.0,310.0,5.0,13.0,186.0,45.0,11.0,14.0,5.0,20.0,15.0,,145.0,8.0,271.0,2.0,1.0,30.0,6.0,79.0,,437.0,,0.0,19.0,17.0,1.0,16.0,2.0,614.0,28.0,10.0,8.0,8.0,11.0,0.0,,,,,,,,,,
2018-19,987601,1,2018-08-11 17:30:00,11,Everton,Away,156.0,4.0,2.0,3.0,1.0,1.0,,154.0,4.0,1.0,2.0,5.0,8.0,22.0,307.0,,,14.0,21.0,24.0,2.0,2.0,,,,,,,,,,,4.0,,,,,1.0,6.0,3.0,8.0,7.0,1.0,71.0,50.0,1.0,,1.0,5.0,23.0,,9.0,,,6.0,3.0,3.0,,8.0,1.0,50.0,55.0,5.0,28.0,13.0,,,,,,,46.0,7.0,8.0,,,2.0,3.0,,142.0,2.0,,,2.0,,,10.0,1.0,,,13.0,,11.0,11.0,,2.0,85.0,71.0,31.0,3.0,2.0,3.0,3.0,5.0,386.0,2.0,2.0,,93.0,48.0,22.0,,,,,152.0,152.0,8.0,19.0,15.0,42.6,,2.0,,,23.0,0.0,111.0,1.0,1.0,2.0,,,,3.0,,,3.0,64.0,298.0,11.0,6.0,178.0,18.0,28.0,7.0,6.0,15.0,9.0,,111.0,3.0,246.0,,1.0,31.0,8.0,68.0,3.0,409.0,,1.0,8.0,23.0,,19.0,1.0,589.0,18.0,15.0,2.0,6.0,15.0,0.0,,,,,,,,,,
2018-19,987601,1,2018-08-11 17:30:00,39,Wolves,Home,222.0,26.0,,5.0,5.0,2.0,,235.0,1.0,,2.0,1.0,8.0,35.0,452.0,,2.0,25.0,24.0,21.0,4.0,,,,1.0,,,1.0,,,,1.0,10.0,,,,,,2.0,7.0,1.0,3.0,8.0,87.0,55.0,2.0,1.0,1.0,1.0,27.0,2.0,2.0,,,3.0,13.0,9.0,,14.0,1.0,55.0,50.0,1.0,23.0,19.0,,1.0,,,,,70.0,8.0,7.0,1.0,,1.0,,1.0,167.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,19.0,,9.0,9.0,,2.0,153.0,71.0,45.0,6.0,1.0,1.0,4.0,4.0,533.0,,2.0,,86.0,82.0,27.0,,,,,162.0,162.0,2.0,28.0,19.0,57.4,,,1.0,,27.0,0.0,140.0,2.0,1.0,3.0,,,,5.0,,,3.0,104.0,441.0,11.0,5.0,255.0,54.0,23.0,18.0,3.0,25.0,22.0,,147.0,5.0,317.0,1.0,,14.0,8.0,69.0,2.0,547.0,,0.0,11.0,13.0,8.0,31.0,0.0,748.0,13.0,14.0,9.0,3.0,7.0,0.0,,,,,,,,,,
2018-19,987596,1,2018-08-12 13:30:00,14,Liverpool,Home,286.0,24.0,1.0,7.0,6.0,,1.0,327.0,4.0,,4.0,1.0,7.0,31.0,606.0,,1.0,10.0,10.0,7.0,7.0,2.0,,,,,1.0,2.0,,,,,11.0,,,,,2.0,8.0,4.0,1.0,13.0,5.0,101.0,64.0,4.0,2.0,3.0,1.0,22.0,3.0,7.0,,,5.0,11.0,6.0,,15.0,,54.0,38.0,1.0,8.0,4.0,,,,,,,74.0,14.0,7.0,3.0,,3.0,1.0,2.0,179.0,3.0,,3.0,3.0,,,4.0,3.0,,,4.0,,9.0,9.0,,4.0,182.0,67.0,53.0,4.0,,5.0,7.0,8.0,656.0,1.0,2.0,,95.0,95.0,40.0,,,,,124.0,124.0,3.0,27.0,28.0,64.8,,,,1.0,22.0,0.0,211.0,1.0,1.0,2.0,,,,7.0,,,3.0,145.0,590.0,9.0,12.0,298.0,35.0,8.0,15.0,3.0,21.0,18.0,,189.0,,396.0,,,6.0,7.0,43.0,5.0,673.0,1.0,0.0,18.0,19.0,3.0,12.0,1.0,843.0,36.0,11.0,7.0,5.0,14.0,0.0,,,,,,,,,,
2018-19,987596,1,2018-08-12 13:30:00,21,West Ham,Away,184.0,16.0,2.0,2.0,,2.0,,115.0,4.0,,7.0,6.0,5.0,27.0,297.0,,2.0,12.0,7.0,10.0,3.0,1.0,,,,,,,,,,,3.0,,,,,,3.0,13.0,5.0,4.0,1.0,47.0,53.0,,,,1.0,22.0,1.0,7.0,,1.0,4.0,7.0,1.0,,11.0,2.0,38.0,54.0,1.0,20.0,10.0,,,,,,,32.0,9.0,14.0,,,,,,122.0,,,,,,,11.0,,1.0,2.0,10.0,,11.0,11.0,1.0,7.0,87.0,65.0,40.0,5.0,,2.0,2.0,2.0,324.0,3.0,2.0,,39.0,41.0,18.0,,,,,113.0,113.0,2.0,26.0,14.0,35.2,,,,1.0,22.0,0.0,104.0,3.0,1.0,4.0,,1.0,,2.0,,,3.0,35.0,273.0,12.0,4.0,200.0,29.0,20.0,15.0,4.0,12.0,8.0,,56.0,3.0,172.0,2.0,,17.0,5.0,54.0,3.0,360.0,,0.0,5.0,23.0,2.0,19.0,2.0,551.0,11.0,9.0,7.0,4.0,14.0,0.0,,,,1.0,,,,,,
2018-19,987599,1,2018-08-12 13:30:00,20,Southampton,Home,95.0,9.0,5.0,8.0,3.0,2.0,,193.0,1.0,,2.0,8.0,4.0,25.0,280.0,,,19.0,28.0,25.0,13.0,4.0,,,,,,,,,,,14.0,,,,,,5.0,10.0,6.0,9.0,9.0,49.0,54.0,1.0,1.0,,1.0,14.0,9.0,3.0,,,8.0,8.0,4.0,,3.0,4.0,50.0,57.0,1.0,31.0,14.0,,1.0,,,,,56.0,10.0,8.0,,,,,,149.0,,,,,,,6.0,,,,14.0,,4.0,4.0,,2.0,89.0,57.0,26.0,5.0,,6.0,11.0,3.0,346.0,4.0,1.0,,55.0,46.0,30.0,,,,,132.0,132.0,1.0,22.0,23.0,47.7,,,,2.0,14.0,0.0,82.0,5.0,1.0,6.0,,,,6.0,,,3.0,79.0,264.0,10.0,17.0,122.0,27.0,31.0,14.0,8.0,20.0,12.0,,116.0,9.0,267.0,,,26.0,5.0,61.0,2.0,369.0,,0.0,18.0,16.0,2.0,23.0,0.0,558.0,21.0,15.0,8.0,8.0,7.0,0.0,,,,,,,,,,
2018-19,987599,1,2018-08-12 13:30:00,90,Burnley,Away,121.0,21.0,2.0,3.0,1.0,1.0,,193.0,6.0,,1.0,8.0,4.0,36.0,311.0,,,15.0,25.0,28.0,9.0,1.0,,1.0,,1.0,,1.0,,,,1.0,9.0,,,,,2.0,3.0,9.0,9.0,10.0,6.0,60.0,53.0,1.0,2.0,,2.0,13.0,4.0,8.0,,,5.0,8.0,5.0,,8.0,2.0,57.0,50.0,2.0,35.0,18.0,,,,,,,70.0,9.0,10.0,,,3.0,3.0,1.0,164.0,,,,,,,12.0,,,1.0,18.0,,5.0,5.0,1.0,1.0,90.0,84.0,48.0,8.0,,4.0,6.0,6.0,386.0,9.0,,,87.0,50.0,34.0,,,,,144.0,144.0,1.0,19.0,28.0,52.3,,,,,13.0,0.0,94.0,3.0,,3.0,,1.0,1.0,6.0,,,3.0,94.0,298.0,2.0,10.0,134.0,35.0,35.0,11.0,4.0,20.0,16.0,1.0,148.0,11.0,294.0,,,27.0,4.0,69.0,5.0,408.0,,0.0,16.0,9.0,2.0,15.0,1.0,591.0,21.0,9.0,3.0,5.0,7.0,0.0,,,,,,,,,,
2018-19,987593,1,2018-08-12 16:00:00,3,Arsenal,Home,200.0,18.0,,1.0,1.0,1.0,,121.0,5.0,1.0,6.0,3.0,5.0,29.0,320.0,1.0,,14.0,8.0,14.0,8.0,1.0,,,,,,,,,,,8.0,,,,,1.0,7.0,8.0,9.0,5.0,4.0,58.0,64.0,,1.0,,1.0,10.0,2.0,9.0,,1.0,2.0,7.0,4.0,,4.0,5.0,34.0,54.0,1.0,23.0,11.0,,1.0,0.568847,0.476449,0.124,2.7255,42.0,11.0,13.0,,,1.0,,,139.0,,,,,,,8.0,,,,11.0,,12.0,12.0,1.0,6.0,111.0,43.0,25.0,10.0,,4.0,5.0,3.0,372.0,3.0,,,51.0,26.0,21.0,,,,,127.0,127.0,7.0,27.0,23.0,42.0,,,,,23.0,0.0,93.0,4.0,2.0,6.0,,1.0,,4.0,,,3.0,70.0,296.0,10.0,9.0,233.0,38.0,23.0,7.0,1.0,12.0,11.0,,99.0,6.0,180.0,,1.0,9.0,6.0,53.0,7.0,401.0,2.0,0.0,9.0,22.0,2.0,16.0,2.0,593.0,16.0,20.0,5.0,2.0,14.0,0.0,,,,,,,,,,
2018-19,987593,1,2018-08-12 16:00:00,43,Man City,Away,261.0,16.0,1.0,1.0,,,,207.0,5.0,,9.0,3.0,14.0,25.0,467.0,1.0,,15.0,14.0,8.0,6.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,14.0,,,,,1.0,7.0,5.0,4.0,8.0,9.0,92.0,58.0,,2.0,,1.0,12.0,4.0,5.0,,,9.0,3.0,5.0,,16.0,1.0,54.0,34.0,1.0,9.0,4.0,,1.0,0.393342,1.71708,2.7255,0.124,47.0,14.0,11.0,,,1.0,,1.0,176.0,2.0,,1.0,2.0,,,8.0,2.0,1.0,1.0,4.0,,12.0,12.0,1.0,9.0,154.0,67.0,47.0,2.0,2.0,4.0,5.0,8.0,526.0,2.0,2.0,,90.0,76.0,28.0,,,,,144.0,144.0,2.0,20.0,26.0,58.0,,,,,23.0,0.0,133.0,2.0,1.0,3.0,,,1.0,5.0,,,3.0,95.0,448.0,12.0,9.0,285.0,29.0,9.0,15.0,7.0,15.0,8.0,1.0,141.0,5.0,285.0,1.0,,17.0,14.0,52.0,2.0,555.0,2.0,0.0,17.0,6.0,6.0,20.0,2.0,734.0,33.0,11.0,9.0,10.0,5.0,0.0,,,,,,,,,,0.138274
2018-19,987604,2,2018-08-18 12:30:00,4,Newcastle,Away,120.0,14.0,1.0,3.0,2.0,3.0,,65.0,2.0,,7.0,4.0,4.0,18.0,182.0,,,16.0,34.0,33.0,3.0,2.0,,,,,1.0,2.0,,,,,4.0,,1.0,,,2.0,6.0,7.0,5.0,10.0,2.0,31.0,58.0,1.0,2.0,,3.0,15.0,5.0,8.0,1.0,,5.0,4.0,2.0,,16.0,,80.0,61.0,3.0,25.0,16.0,,1.0,,,,,56.0,16.0,13.0,,,3.0,,2.0,148.0,,,,,,,9.0,,,,16.0,,8.0,8.0,,7.0,61.0,83.0,28.0,5.0,,,5.0,6.0,282.0,6.0,2.0,,31.0,53.0,25.0,,,,1.0,185.0,185.0,1.0,29.0,21.0,48.7,,,,1.0,15.0,0.0,65.0,1.0,,,,1.0,,1.0,,,3.0,30.0,172.0,9.0,5.0,155.0,35.0,25.0,9.0,5.0,11.0,6.0,,79.0,9.0,161.0,,,31.0,5.0,74.0,,305.0,,1.0,12.0,12.0,,25.0,2.0,503.0,18.0,21.0,3.0,5.0,9.0,0.0,,,,,,,,,,
2018-19,987604,2,2018-08-18 12:30:00,97,Cardiff,Home,62.0,13.0,2.0,7.0,5.0,2.0,,147.0,,2.0,3.0,11.0,5.0,29.0,202.0,,1.0,13.0,33.0,34.0,7.0,2.0,,,,1.0,,1.0,,,,,8.0,,,,,,6.0,10.0,2.0,7.0,5.0,38.0,62.0,2.0,2.0,,1.0,17.0,5.0,3.0,,1.0,5.0,8.0,6.0,,11.0,1.0,61.0,80.0,1.0,41.0,24.0,,,,,,,75.0,14.0,16.0,,,5.0,4.0,1.0,154.0,,,,,,,3.0,,,1.0,24.0,,12.0,12.0,,3.0,70.0,78.0,25.0,5.0,,5.0,4.0,1.0,295.0,5.0,1.0,,77.0,53.0,31.0,,1.0,1.0,,165.0,165.0,6.0,21.0,25.0,51.3,,,,,17.0,0.0,52.0,5.0,1.0,6.0,,1.0,,6.0,1.0,,3.0,81.0,196.0,5.0,9.0,82.0,30.0,41.0,9.0,5.0,23.0,18.0,,138.0,8.0,255.0,,2.0,34.0,6.0,71.0,2.0,314.0,,0.0,12.0,22.0,1.0,27.0,2.0,533.0,13.0,8.0,8.0,5.0,12.0,0.0,,,,,1.0,,,,,
2018-19,987607,2,2018-08-18 15:00:00,11,Everton,Home,155.0,11.0,1.0,5.0,4.0,7.0,2.0,163.0,6.0,2.0,3.0,6.0,2.0,24.0,313.0,,2.0,18.0,31.0,22.0,6.0,4.0,,,,,,,,,,2.0,8.0,,,,,4.0,4.0,9.0,6.0,9.0,4.0,62.0,65.0,3.0,1.0,2.0,2.0,19.0,3.0,4.0,,,2.0,10.0,1.0,,7.0,1.0,54.0,68.0,2.0,18.0,5.0,,1.0,,,,,67.0,8.0,20.0,,,6.0,6.0,,192.0,2.0,,2.0,1.0,1.0,,10.0,1.0,2.0,,5.0,,14.0,14.0,,3.0,81.0,83.0,42.0,6.0,2.0,3.0,9.0,7.0,390.0,5.0,1.0,,85.0,43.0,36.0,,,,,155.0,155.0,4.0,19.0,33.0,58.0,,,,,19.0,0.0,88.0,1.0,2.0,3.0,,2.0,,3.0,,,3.0,86.0,291.0,8.0,12.0,182.0,27.0,18.0,12.0,2.0,19.0,17.0,,142.0,13.0,260.0,2.0,2.0,29.0,4.0,69.0,2.0,423.0,,0.0,13.0,18.0,3.0,22.0,0.0,617.0,28.0,13.0,8.0,2.0,10.0,0.0,,,,,,,,,,
2018-19,987607,2,2018-08-18 15:00:00,20,Southampton,Away,99.0,13.0,2.0,3.0,1.0,2.0,,89.0,5.0,,7.0,3.0,4.0,21.0,185.0,1.0,,20.0,22.0,31.0,6.0,3.0,,,,,1.0,1.0,,1.0,,,9.0,,,,,1.0,13.0,9.0,4.0,9.0,6.0,35.0,66.0,1.0,1.0,1.0,2.0,19.0,5.0,8.0,,,5.0,6.0,6.0,,15.0,2.0,68.0,54.0,2.0,23.0,13.0,,,,,,,54.0,20.0,8.0,1.0,,1.0,,1.0,149.0,1.0,,,,1.0,,8.0,,,,13.0,1.0,13.0,13.0,2.0,7.0,52.0,83.0,24.0,2.0,,5.0,5.0,4.0,275.0,3.0,1.0,,43.0,34.0,28.0,,,,,168.0,168.0,2.0,27.0,25.0,42.0,,,,,19.0,0.0,63.0,3.0,2.0,5.0,,1.0,,6.0,1.0,,3.0,45.0,168.0,9.0,10.0,132.0,36.0,23.0,7.0,4.0,16.0,12.0,,89.0,12.0,183.0,,,34.0,4.0,76.0,3.0,299.0,1.0,0.0,15.0,11.0,,28.0,5.0,485.0,17.0,11.0,4.0,6.0,5.0,0.0,,,,,,,,,,
2018-19,987608,2,2018-08-18 15:00:00,13,Leicester,Home,135.0,15.0,,1.0,1.0,3.0,,182.0,7.0,,6.0,1.0,9.0,22.0,316.0,,,10.0,19.0,18.0,3.0,,,,,,,,,,,,4.0,,,,,2.0,8.0,6.0,5.0,1.0,5.0,51.0,64.0,,,,5.0,16.0,2.0,10.0,1.0,,1.0,6.0,4.0,,8.0,1.0,56.0,71.0,5.0,33.0,21.0,,1.0,,,,,38.0,10.0,8.0,,,1.0,2.0,,144.0,1.0,,,1.0,,,12.0,1.0,2.0,,21.0,,13.0,13.0,1.0,6.0,89.0,67.0,41.0,9.0,1.0,2.0,2.0,2.0,358.0,2.0,4.0,,66.0,45.0,21.0,,,,,125.0,125.0,3.0,31.0,20.0,42.8,,,,,16.0,0.0,98.0,2.0,1.0,2.0,,1.0,,2.0,,,3.0,66.0,301.0,10.0,4.0,154.0,24.0,33.0,31.0,1.0,13.0,12.0,,86.0,10.0,241.0,2.0,,10.0,9.0,45.0,,382.0,,1.0,6.0,24.0,,17.0,2.0,610.0,15.0,18.0,21.0,1.0,16.0,0.0,,,,,,,,,,
2018-19,987608,2,2018-08-18 15:00:00,39,Wolves,Away,192.0,23.0,,4.0,4.0,,,216.0,5.0,,6.0,4.0,10.0,27.0,404.0,,1.0,25.0,18.0,19.0,8.0,,,,,,,,1.0,,,,11.0,,,2.0,,,4.0,2.0,5.0,6.0,5.0,71.0,64.0,,1.0,,,21.0,1.0,21.0,,,9.0,13.0,5.0,,14.0,1.0,71.0,56.0,,15.0,10.0,,,,,,,61.0,8.0,10.0,,,5.0,4.0,,148.0,,,,,,,7.0,,,,10.0,3.0,11.0,11.0,1.0,6.0,140.0,71.0,49.0,1.0,,7.0,1.0,3.0,482.0,2.0,2.0,1.0,63.0,86.0,44.0,,,,,160.0,160.0,5.0,22.0,30.0,57.2,3.0,,,,21.0,0.0,141.0,1.0,,1.0,,,,7.0,1.0,,3.0,91.0,390.0,6.0,8.0,210.0,46.0,15.0,20.0,7.0,29.0,22.0,,144.0,6.0,319.0,,,10.0,10.0,54.0,1.0,500.0,,0.0,11.0,18.0,1.0,27.0,1.0,698.0,27.0,10.0,10.0,9.0,9.0,0.0,,,1.0,,,,,,,
2018-19,987610,2,2018-08-18 15:00:00,54,Fulham,Away,222.0,25.0,,2.0,2.0,3.0,,136.0,6.0,1.0,5.0,3.0,8.0,33.0,356.0,,1.0,11.0,14.0,7.0,8.0,,,,,,,,,,,1.0,10.0,,,1.0,,,2.0,18.0,7.0,5.0,5.0,76.0,53.0,3.0,2.0,1.0,3.0,9.0,2.0,6.0,,,2.0,3.0,3.0,,11.0,2.0,37.0,40.0,3.0,39.0,13.0,,3.0,,,,,37.0,5.0,9.0,1.0,1.0,,,,131.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,13.0,1.0,10.0,10.0,2.0,5.0,112.0,55.0,33.0,6.0,,5.0,4.0,3.0,406.0,4.0,3.0,,37.0,36.0,14.0,,,,,119.0,119.0,2.0,25.0,15.0,40.4,1.0,,,,9.0,0.0,116.0,7.0,1.0,8.0,,,,5.0,1.0,,3.0,49.0,334.0,6.0,9.0,252.0,42.0,39.0,12.0,1.0,7.0,6.0,,78.0,7.0,190.0,2.0,1.0,12.0,9.0,62.0,3.0,435.0,,0.0,10.0,13.0,2.0,12.0,0.0,615.0,14.0,15.0,11.0,3.0,8.0,0.0,,,,,,,,,,
2018-19,987610,2,2018-08-18 15:00:00,6,Spurs,Home,223.0,37.0,2.0,8.0,6.0,1.0,,342.0,5.0,1.0,4.0,1.0,16.0,36.0,557.0,2.0,1.0,23.0,7.0,14.0,10.0,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,21.0,,,,,,6.0,5.0,5.0,18.0,7.0,98.0,51.0,3.0,5.0,,1.0,11.0,4.0,11.0,,1.0,5.0,16.0,7.0,,7.0,2.0,40.0,37.0,1.0,8.0,1.0,,,,,,,79.0,9.0,5.0,2.0,1.0,2.0,,2.0,178.0,1.0,,1.0,1.0,,1.0,5.0,2.0,1.0,,1.0,1.0,12.0,12.0,1.0,4.0,168.0,75.0,61.0,3.0,1.0,5.0,7.0,11.0,614.0,2.0,,,78.0,95.0,46.0,,,,,121.0,121.0,5.0,18.0,23.0,59.6,1.0,,,,11.0,0.0,185.0,1.0,1.0,2.0,,,1.0,10.0,,,3.0,149.0,544.0,2.0,12.0,235.0,58.0,8.0,12.0,4.0,27.0,23.0,2.0,195.0,5.0,421.0,1.0,2.0,4.0,17.0,51.0,1.0,629.0,2.0,0.0,25.0,12.0,2.0,25.0,0.0,803.0,48.0,13.0,6.0,6.0,8.0,0.0,,,1.0,,,,,,,
2018-19,987611,2,2018-08-18 15:00:00,21,West Ham,Home,185.0,24.0,1.0,4.0,3.0,3.0,,218.0,1.0,,7.0,4.0,8.0,33.0,399.0,,1.0,18.0,19.0,26.0,10.0,,,,,,,,,,,,9.0,1.0,,,,,9.0,8.0,4.0,6.0,5.0,60.0,58.0,,,1.0,1.0,16.0,3.0,12.0,,,6.0,13.0,5.0,,6.0,2.0,54.0,67.0,1.0,18.0,8.0,,,,,,,69.0,14.0,10.0,1.0,,1.0,,,170.0,,,,,,,8.0,,,,8.0,,9.0,9.0,,7.0,135.0,73.0,47.0,4.0,,3.0,7.0,5.0,472.0,4.0,2.0,,70.0,72.0,32.0,,,,1.0,137.0,137.0,2.0,25.0,21.0,61.0,,3.0,,2.0,16.0,0.0,129.0,3.0,,3.0,,,,3.0,,,3.0,114.0,387.0,5.0,10.0,206.0,42.0,18.0,16.0,5.0,23.0,18.0,,163.0,9.0,311.0,,,18.0,9.0,64.0,,494.0,1.0,0.0,11.0,21.0,2.0,20.0,6.0,671.0,20.0,8.0,11.0,6.0,6.0,0.0,,,,,,,,,,
2018-19,987611,2,2018-08-18 15:00:00,91,Bournemouth,Away,121.0,7.0,,3.0,3.0,2.0,1.0,128.0,6.0,,3.0,4.0,6.0,16.0,246.0,1.0,1.0,13.0,26.0,19.0,9.0,1.0,,,,,,,,,,,10.0,,,,,1.0,7.0,6.0,5.0,8.0,4.0,37.0,48.0,3.0,2.0,1.0,3.0,14.0,4.0,11.0,,1.0,4.0,4.0,1.0,1.0,11.0,4.0,67.0,54.0,3.0,31.0,20.0,,,,,,,43.0,10.0,14.0,1.0,,4.0,2.0,,144.0,2.0,1.0,1.0,1.0,1.0,,9.0,1.0,,,20.0,,6.0,6.0,3.0,3.0,69.0,53.0,28.0,6.0,,3.0,9.0,5.0,296.0,3.0,4.0,,28.0,57.0,30.0,1.0,1.0,1.0,,124.0,124.0,1.0,23.0,18.0,39.0,,,3.0,,14.0,0.0,71.0,2.0,2.0,4.0,,,,3.0,,,2.0,62.0,231.0,8.0,12.0,140.0,18.0,31.0,22.0,4.0,11.0,7.0,,102.0,6.0,192.0,,,22.0,6.0,45.0,,321.0,2.0,0.0,12.0,11.0,3.0,19.0,2.0,515.0,24.0,10.0,12.0,4.0,9.0,0.0,,,,,,,,,,
2018-19,987605,2,2018-08-18 17:30:00,3,Arsenal,Away,220.0,15.0,,4.0,4.0,,,137.0,8.0,1.0,6.0,,4.0,32.0,353.0,2.0,1.0,16.0,15.0,12.0,12.0,,,,,,,,,,,,15.0,,,,,,8.0,12.0,12.0,9.0,6.0,62.0,60.0,5.0,4.0,1.0,1.0,12.0,3.0,9.0,,,1.0,10.0,,,9.0,7.0,49.0,43.0,1.0,22.0,10.0,,2.0,,,,,42.0,9.0,12.0,,,2.0,1.0,,131.0,1.0,,1.0,1.0,,,9.0,2.0,,,10.0,,12.0,12.0,,6.0,124.0,58.0,31.0,5.0,2.0,6.0,7.0,6.0,402.0,6.0,2.0,,36.0,58.0,19.0,,,,,118.0,118.0,3.0,30.0,20.0,37.7,,,,,12.0,0.0,112.0,4.0,4.0,8.0,,,,6.0,,,3.0,75.0,331.0,6.0,13.0,245.0,34.0,22.0,12.0,1.0,12.0,11.0,,101.0,3.0,196.0,,1.0,10.0,4.0,62.0,3.0,429.0,2.0,0.0,15.0,14.0,1.0,17.0,2.0,606.0,19.0,12.0,5.0,1.0,6.0,0.0,,,,,,,,,,
