season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582934,26,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,6687033,27,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,False,,,2.0,21.0,9.0,30.0,2.0,4.0,4.0,,,,,,8.0,10.0,7.0,,,,0.0,1.0,,,,,90.0,1.0,,0.0,,,,,,7.5,,,4.0,,,1.0,,,3.0,1.0,30.0,12.0,42.0,5.0,1.0,,4.0,2.0,1.0,
2014-15,6687033,27,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,2.0,61.0,15.0,76.0,2.0,1.0,4.0,,,,,,2.0,7.0,5.0,,,,0.0,0.0,,,1.0,3.0,88.0,,,0.0,,,,,,6.8,,,,,,6.0,1.0,,3.0,,71.0,18.0,88.0,0.0,,,1.0,1.0,3.0,
2014-15,5582982,28,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582982,28,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582982,28,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582982,28,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582996,29,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583014,30,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583014,30,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583014,30,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583036,31,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,33.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583036,31,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583036,31,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583036,31,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583118,33,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,False,,,,7.0,6.0,13.0,7.0,6.0,6.0,,,2.0,1.0,,2.0,13.0,12.0,,,3.0,0.0,0.0,,,,,90.0,,,0.0,,,,,,6.8,,,,,1.0,2.0,,,,1.0,19.0,8.0,27.0,2.0,3.0,,7.0,2.0,1.0,
2014-15,5583118,33,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,14.0,7.0,21.0,,,4.0,,1.0,1.0,,,2.0,4.0,7.0,,,,0.0,1.0,,1.0,1.0,,90.0,2.0,,0.0,,,,,,7.6,,,1.0,,,7.0,,,,1.0,18.0,7.0,25.0,4.0,,,3.0,2.0,5.0,
2014-15,5583118,33,8,Chelsea,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583134,34,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,5.0,1.0,6.0,7.0,6.0,2.0,,,1.0,,,2.0,10.0,6.0,,,1.0,0.0,0.0,,,,,45.0,1.0,,0.0,,,,,,6.7,,,,,,,,,,,16.0,2.0,18.0,2.0,,,,,,
2014-15,5583134,34,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,4.0,30.0,17.0,47.0,,,5.0,,,,,,,5.0,8.0,,,,0.0,0.0,,,1.0,,90.0,,,0.0,,,,,,7.0,,,1.0,,,7.0,,,6.0,,33.0,20.0,53.0,1.0,2.0,,1.0,4.0,2.0,
2014-15,5583156,35,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,False,,,,15.0,2.0,17.0,5.0,9.0,,,,1.0,,,6.0,15.0,14.0,,,2.0,0.0,0.0,,,,2.0,90.0,1.0,,0.0,,,,,,7.2,,,1.0,,1.0,4.0,,,1.0,1.0,27.0,2.0,29.0,3.0,3.0,,2.0,,2.0,
2014-15,5583156,35,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583156,35,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,51.0,8.0,59.0,,1.0,4.0,,1.0,,2.0,,3.0,8.0,7.0,,,1.0,0.0,1.0,,,,,90.0,2.0,,0.0,,2.0,1.0,,,7.0,,,1.0,,,4.0,1.0,,1.0,,57.0,9.0,65.0,3.0,,,1.0,4.0,2.0,
2014-15,5583178,36,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583178,36,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,False,,,,14.0,3.0,17.0,3.0,,1.0,,,1.0,,,1.0,7.0,1.0,,,2.0,0.0,0.0,,,,1.0,84.0,,,0.0,,,,,,6.5,,,,,,1.0,,,,1.0,17.0,3.0,20.0,1.0,,26.0,2.0,1.0,,
2014-15,5583178,36,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,1.0,22.0,12.0,34.0,,,8.0,,,,2.0,,2.0,7.0,8.0,,,,0.0,0.0,,,,2.0,90.0,,,0.0,,,,,,6.5,,,,,,8.0,2.0,,2.0,,34.0,14.0,46.0,0.0,,71.0,4.0,3.0,5.0,
2014-15,5583210,37,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,False,,,,27.0,3.0,30.0,,,1.0,,,2.0,,,3.0,3.0,2.0,,,,0.0,0.0,,1.0,,,79.0,,,0.0,,,,,,6.5,,,1.0,,,1.0,,,,,30.0,3.0,33.0,3.0,,44.0,2.0,1.0,1.0,
2014-15,5583210,37,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,18.0,4.0,22.0,,,1.0,,,,,,2.0,6.0,3.0,,,2.0,0.0,0.0,,,,1.0,64.0,,,0.0,,,,,,6.2,,,,,,2.0,1.0,,,1.0,23.0,4.0,26.0,0.0,,39.0,4.0,3.0,,
2014-15,5583210,37,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,76.0,9.0,85.0,,,5.0,,,2.0,1.0,,3.0,7.0,8.0,,,,0.0,0.0,,,,1.0,90.0,,,0.0,,,,,,7.1,,,1.0,,,8.0,3.0,,5.0,,94.0,11.0,102.0,3.0,1.0,128.0,2.0,2.0,5.0,
2014-15,5583218,38,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,False,,,,7.0,1.0,8.0,1.0,,,,,,1.0,,1.0,3.0,,,,,0.0,0.0,,,,,30.0,,,0.0,,,,,,6.4,,,,,,,,,,,8.0,1.0,9.0,0.0,,11.0,1.0,,,
2014-15,5583218,38,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,2.0,,,23.0,4.0,25.0,,,2.0,,,3.0,,,1.0,2.0,3.0,,,1.0,0.0,2.0,,,,1.0,46.0,3.0,,0.0,,,,,,8.9,,,,,,3.0,2.0,,,,27.0,4.0,29.0,6.0,,42.0,,,3.0,
2014-15,5583218,38,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,True,,,1.0,29.0,3.0,32.0,1.0,,,,,,,,2.0,9.0,1.0,,,2.0,0.0,1.0,,,,2.0,60.0,1.0,,0.0,,,,,,6.6,,,,,,5.0,,,1.0,,33.0,3.0,36.0,1.0,,50.0,2.0,1.0,,
2014-15,5583218,38,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,5.0,77.0,7.0,84.0,,,6.0,,,3.0,,,,3.0,13.0,,,,1.0,0.0,,,,8.0,90.0,1.0,,0.0,,,,,,8.9,,,,,,13.0,5.0,,5.0,,87.0,8.0,90.0,4.0,,119.0,4.0,3.0,10.0,
2014-15,5583218,38,8,Chelsea,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583218,38,8,Chelsea,Home,367056,135365,Jérémie Boga,jeremie-boga,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
