season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243491,10,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,6.0,23.0,16.0,39.0,,,7.0,,,1.0,,,,,,4.0,,,,,,,,,,,90.0,,,,,,,,16.0,,6.8,,,,1.0,,4.0,,12.0,,39.0,16.0,51.0,1,3.0,61.0,,1.0,,2.0
2019-20,8243491,10,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,1.0,,1.0,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,27.0,,1.0,,,,,,,,6.8,,,2.0,,,,,,,1.0,,1.0,2,,5.0,,,,
2019-20,8243491,10,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,18.0,14.0,32.0,1.0,3.0,9.0,,,,1.0,,,,2.0,8.0,1.0,,,,,,,6.0,1.0,,90.0,,,,,,,,15.0,,6.4,,,,6.0,1.0,,,5.0,,26.0,17.0,43.0,0,4.0,73.0,2.0,,1.0,2.0
2019-20,8243491,10,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243491,10,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,15.0,4.0,19.0,1.0,1.0,3.0,,,,,,,1.0,4.0,1.0,,,1.0,,,,,1.0,1.0,,84.0,,,,,,,,15.0,,6.1,,,,2.0,1.0,3.0,,2.0,,23.0,6.0,26.0,0,,44.0,3.0,,,
2019-20,8243491,10,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,10.0,26.0,36.0,3.0,3.0,13.0,1.0,,,,,,,3.0,5.0,,,,,,,,,1.0,,90.0,,2.0,,,,,,18.0,,6.7,,,,3.0,,,,15.0,1.0,24.0,29.0,53.0,0,2.0,65.0,1.0,1.0,,2.0
2019-20,8243491,10,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,7.0,13.0,26.0,39.0,1.0,3.0,14.0,1.0,,,1.0,,,,3.0,8.0,,,1.0,,,,,3.0,1.0,,90.0,,2.0,,,,,,11.0,,7.1,,,,2.0,3.0,,,11.0,,19.0,30.0,49.0,0,2.0,62.0,1.0,,3.0,2.0
2019-20,8243491,10,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,6.0,5.0,4.0,9.0,,1.0,6.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,14.0,,5.9,2.0,3.0,,,,,,20.0,,19.0,4.0,23.0,0,,31.0,,,,
2019-20,8243491,10,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243491,10,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,True,1.0,,,6.0,1.0,6.0,,,1.0,,,,,,,,2.0,1.0,,,2.0,2.0,,,,,3.0,,11.0,,,,,,,,3.0,,7.7,,,,,,1.0,,,,9.0,1.0,9.0,0,1.0,11.0,,,,1.0
2019-20,8243491,10,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,,11.0,12.0,22.0,,1.0,9.0,,,1.0,,,,4.0,7.0,7.0,,,,,1.0,,,,2.0,,90.0,1.0,1.0,,,,,,17.0,,7.1,,,,,9.0,6.0,,,,17.0,12.0,23.0,2,,56.0,1.0,,6.0,
2019-20,8243507,11,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243507,11,90,Burnley,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243507,11,90,Burnley,Away,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243507,11,90,Burnley,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,1.0,10.0,7.0,17.0,2.0,3.0,2.0,,,,3.0,,,,5.0,3.0,,,,,,,,,1.0,,45.0,,,,,,,,9.0,,5.7,,,,1.0,,,,5.0,,17.0,9.0,26.0,0,,34.0,,,,
2019-20,8243507,11,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,,19.0,12.0,31.0,1.0,6.0,5.0,,,,1.0,,,2.0,4.0,6.0,,,,,,,,,,,90.0,,,,,,,,17.0,,6.1,,,,4.0,,,,3.0,,27.0,16.0,43.0,0,,55.0,3.0,,,
2019-20,8243507,11,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,8.0,3.0,11.0,7.0,3.0,2.0,,,,1.0,,,3.0,15.0,4.0,,,3.0,,,,,,,,78.0,,,,,,,,9.0,,6.3,,,1.0,,2.0,,,,,12.0,3.0,15.0,1,,27.0,1.0,,1.0,
2019-20,8243507,11,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,7.0,,7.0,9.0,6.0,3.0,,1.0,,1.0,,,1.0,14.0,7.0,,,4.0,,,,,,,,90.0,,,,,,,,11.0,,6.3,,,3.0,,,,,1.0,,13.0,2.0,15.0,3,,25.0,2.0,1.0,,
2019-20,8243507,11,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,5.0,37.0,31.0,67.0,2.0,,13.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,13.0,,6.6,,,,1.0,,4.0,,12.0,,48.0,33.0,77.0,0,,86.0,,2.0,,
2019-20,8243507,11,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,12.0,,,,,,,,,,6.5,,,,,,,,,,,,,0,,2.0,,1.0,,
2019-20,8243507,11,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,27.0,17.0,44.0,,,3.0,,,,1.0,,,,2.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,23.0,,6.2,,,,2.0,1.0,6.0,,9.0,,45.0,18.0,57.0,0,2.0,85.0,,1.0,,1.0
2019-20,8243507,11,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243507,11,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,18.0,7.0,25.0,,1.0,3.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,,,,90.0,,,,,,,,10.0,,6.1,,,1.0,1.0,1.0,2.0,,1.0,,23.0,8.0,29.0,1,1.0,40.0,2.0,,,1.0
2019-20,8243507,11,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,13.0,34.0,47.0,7.0,7.0,7.0,,,,1.0,,,,8.0,9.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,20.0,,6.1,,,,3.0,,,,12.0,,24.0,43.0,67.0,0,1.0,80.0,,1.0,,1.0
2019-20,8243507,11,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,10.0,35.0,45.0,2.0,2.0,7.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,13.0,,6.4,,,,4.0,,,,8.0,,20.0,36.0,56.0,0,,67.0,1.0,1.0,,
2019-20,8243507,11,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,9.0,7.0,7.0,14.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,21.0,,6.4,3.0,3.0,,,,,,30.0,,27.0,8.0,35.0,0,,45.0,,,,
2019-20,8243507,11,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,2.0,,,7.0,5.0,10.0,,,2.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,1.0,,45.0,,,,,,,,9.0,,6.7,,,,,1.0,3.0,,3.0,,10.0,7.0,14.0,0,,32.0,3.0,1.0,1.0,
2019-20,8243507,11,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,True,,,,5.0,3.0,8.0,,,2.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,31.0,,,,,,,,6.0,,6.5,,,,1.0,,3.0,,,,9.0,3.0,9.0,1,1.0,19.0,1.0,,,1.0
2019-20,8243507,11,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,1.0,8.0,8.0,16.0,1.0,1.0,4.0,,,,,,,4.0,8.0,1.0,,,1.0,,,,,,,,59.0,,,,,,,,13.0,,5.6,,,,,2.0,5.0,,1.0,,13.0,9.0,17.0,0,,30.0,1.0,,,
2019-20,8243508,12,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,6.0,9.0,15.0,1.0,2.0,7.0,1.0,,1.0,1.0,,,1.0,5.0,3.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,17.0,,7.4,,,,2.0,,,,9.0,,16.0,12.0,28.0,2,1.0,48.0,,,,1.0
2019-20,8243508,12,90,Burnley,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,90,Burnley,Home,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,14.0,7.0,21.0,1.0,1.0,8.0,1.0,,,2.0,,,,4.0,5.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,9.0,,7.2,,,,2.0,3.0,,,3.0,,20.0,9.0,29.0,1,,39.0,,1.0,3.0,
2019-20,8243508,12,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,1.0,2.0,4.0,1.0,,,,,,,,1.0,6.0,1.0,,,1.0,,,,,,,,9.0,,,,,,,,4.0,,6.2,,,,,1.0,,,,,2.0,1.0,3.0,0,,6.0,1.0,,,
2019-20,8243508,12,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,6.0,1.0,7.0,2.0,3.0,4.0,,,,,,,1.0,7.0,6.0,,,3.0,,1.0,,,,,,81.0,1.0,,,,,,,14.0,,7.1,,,,1.0,1.0,1.0,,3.0,2.0,15.0,2.0,16.0,1,1.0,32.0,2.0,3.0,,1.0
2019-20,8243508,12,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,1.0,21.0,17.0,37.0,1.0,,10.0,,,,,,,,4.0,3.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,16.0,,7.2,,,,1.0,1.0,6.0,,4.0,,34.0,18.0,46.0,0,1.0,63.0,2.0,1.0,1.0,
2019-20,8243508,12,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,8.0,1.0,9.0,5.0,4.0,1.0,,3.0,,,,,,6.0,4.0,,,1.0,,1.0,,,,,,89.0,4.0,,,,,,,9.0,,6.4,,,1.0,,,1.0,,,4.0,12.0,2.0,13.0,5,,26.0,3.0,,,
2019-20,8243508,12,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,1.0,,,9.0,5.0,13.0,1.0,4.0,5.0,,,,1.0,,,,6.0,6.0,,,2.0,,,,,2.0,,,90.0,2.0,,,,,,,11.0,,7.0,,,,,3.0,2.0,,,,13.0,5.0,16.0,2,1.0,38.0,3.0,,1.0,
2019-20,8243508,12,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,9.0,15.0,24.0,6.0,8.0,4.0,,,,,,,,7.0,12.0,,,2.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,7.0,,7.9,,,,7.0,1.0,,,8.0,,13.0,17.0,30.0,2,2.0,47.0,,1.0,1.0,
2019-20,8243508,12,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,5.0,17.0,22.0,3.0,11.0,3.0,1.0,,,,,,,3.0,12.0,,,1.0,1.0,,,,,1.0,,90.0,,1.0,,,,,,14.0,,7.8,,,,5.0,,1.0,,6.0,1.0,13.0,20.0,32.0,0,,45.0,2.0,1.0,,
2019-20,8243508,12,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,12.0,10.0,2.0,12.0,,,9.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,15.0,,7.5,2.0,4.0,,,,,,27.0,,25.0,2.0,27.0,0,,34.0,,,,
2019-20,8243508,12,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,1.0,13.0,9.0,21.0,2.0,1.0,7.0,,,,,,,,4.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.9,,,,3.0,3.0,1.0,,3.0,,18.0,12.0,29.0,0,1.0,57.0,,2.0,1.0,
2019-20,8243508,12,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,2.0,0,,3.0,,,1.0,
2019-20,8243508,12,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,5.0,,4.0,22.0,7.0,24.0,,,9.0,1.0,,,,,,,5.0,7.0,,,,1.0,,,,1.0,5.0,,90.0,1.0,,,,,,,17.0,,8.4,,,,,11.0,12.0,,6.0,,33.0,7.0,28.0,1,,58.0,,1.0,6.0,
2019-20,8243535,13,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,1.0,5.0,7.0,12.0,4.0,1.0,7.0,,,,,,,,5.0,9.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.4,,,1.0,5.0,1.0,,,8.0,,11.0,10.0,21.0,1,1.0,47.0,,6.0,1.0,1.0
2019-20,8243535,13,90,Burnley,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243535,13,90,Burnley,Away,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243535,13,90,Burnley,Away,17063,39487,Erik Pieters,erik-pieters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243535,13,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,14.0,5.0,19.0,3.0,1.0,5.0,,,,1.0,,,1.0,5.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.6,,,,2.0,1.0,1.0,,5.0,,19.0,6.0,24.0,0,,34.0,2.0,,1.0,
2019-20,8243535,13,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,2.0,1.0,3.0,1.0,,2.0,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,,15.0,,,,,,,,3.0,,6.2,,,1.0,,1.0,,,,,3.0,1.0,4.0,1,,9.0,1.0,,,
2019-20,8243535,13,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,4.0,1.0,5.0,6.0,2.0,,,,2.0,1.0,,,,9.0,5.0,,,2.0,,1.0,,,1.0,,,90.0,1.0,,,,,,1.0,8.0,,7.3,,,1.0,,,,,1.0,1.0,5.0,4.0,9.0,4,1.0,24.0,4.0,2.0,,
2019-20,8243535,13,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,2.0,,,12.0,13.0,23.0,,2.0,8.0,,,,,,,1.0,1.0,5.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,11.0,,7.1,,,,2.0,2.0,6.0,,2.0,,21.0,14.0,29.0,0,,46.0,,1.0,2.0,
2019-20,8243535,13,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,3.0,1.0,4.0,5.0,5.0,1.0,,,,1.0,,,2.0,9.0,6.0,,,1.0,,1.0,,,,1.0,,75.0,1.0,1.0,,,,,,5.0,,7.3,,,,2.0,,,,,1.0,5.0,1.0,6.0,1,,16.0,1.0,1.0,,
2019-20,8243535,13,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243535,13,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243535,13,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,5.0,6.0,11.0,5.0,,1.0,,1.0,,1.0,,,1.0,8.0,2.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,,6.0,,6.2,,,,1.0,1.0,,,,,10.0,6.0,16.0,1,,23.0,,1.0,1.0,
2019-20,8243535,13,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,6.0,13.0,19.0,4.0,5.0,2.0,,,,1.0,,,,6.0,6.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,7.4,,,,8.0,,,,5.0,,11.0,15.0,26.0,0,1.0,40.0,,,,1.0
2019-20,8243535,13,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,4.0,11.0,15.0,3.0,7.0,4.0,,1.0,1.0,,,,,7.0,8.0,,1.0,4.0,,1.0,,,2.0,,,90.0,2.0,3.0,,,,,,14.0,,7.8,,,,6.0,,,,8.0,,11.0,16.0,27.0,3,,47.0,1.0,1.0,,
2019-20,8243535,13,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,11.0,10.0,2.0,12.0,,,9.0,1.0,,,,,,,,,,,,,,3.0,,,1.0,,90.0,,,,,,,,22.0,,8.1,2.0,4.0,,,,,,33.0,,32.0,2.0,34.0,0,,43.0,,,,
2019-20,8243535,13,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,1.0,11.0,9.0,20.0,,,8.0,,,,,,,1.0,2.0,7.0,,,,,,,,,,,90.0,,,,,,,,20.0,,7.3,,,,3.0,4.0,4.0,,8.0,,25.0,13.0,34.0,0,3.0,62.0,,1.0,3.0,2.0
2019-20,8243535,13,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243535,13,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,2.0,10.0,6.0,15.0,,,5.0,1.0,,,1.0,,,2.0,6.0,1.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,12.0,,6.5,,,,,1.0,5.0,,3.0,,17.0,6.0,18.0,0,,31.0,2.0,1.0,,
2019-20,8243533,14,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,9.0,8.0,17.0,1.0,1.0,7.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,21.0,,7.0,,,,2.0,2.0,4.0,,6.0,,21.0,15.0,32.0,0,5.0,57.0,1.0,,2.0,3.0
2019-20,8243533,14,90,Burnley,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,3.0,2.0,5.0,,,3.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,13.0,,,,,,,,3.0,,6.7,,,,,,1.0,,,,5.0,2.0,6.0,0,2.0,12.0,1.0,1.0,,1.0
2019-20,8243533,14,90,Burnley,Home,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243533,14,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,True,,,2.0,7.0,8.0,15.0,2.0,3.0,4.0,,,,,,,,4.0,5.0,,,3.0,,,,,,,,54.0,,,,,,,,10.0,,6.4,,,2.0,1.0,,1.0,,5.0,,15.0,8.0,22.0,2,1.0,35.0,1.0,1.0,,
2019-20,8243533,14,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,11.0,11.0,22.0,,2.0,2.0,,,,1.0,,,2.0,4.0,5.0,,,,,,,,,,,90.0,,,,,,,,12.0,,6.5,,,2.0,3.0,2.0,,,6.0,,18.0,13.0,31.0,2,2.0,51.0,,,1.0,2.0
2019-20,8243533,14,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,1.0,4.0,1.0,2.0,,,,,1.0,,,,3.0,3.0,,,,,,,,,1.0,,28.0,,,,,,,,6.0,,6.6,,,1.0,,2.0,,,,,3.0,1.0,4.0,1,,14.0,4.0,,1.0,
2019-20,8243533,14,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,4.0,3.0,7.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,6.0,2.0,,,2.0,,,,,,,,62.0,,,,,,,,7.0,,6.1,,,,,,,,,,8.0,3.0,11.0,1,,16.0,3.0,,,
2019-20,8243533,14,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,8.0,3.0,11.0,10.0,6.0,2.0,,3.0,,,,,2.0,13.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,10.0,,5.7,,,1.0,,1.0,,,1.0,1.0,14.0,4.0,18.0,3,,28.0,1.0,1.0,1.0,
2019-20,8243533,14,90,Burnley,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243533,14,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243533,14,90,Burnley,Home,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243533,14,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,4.0,,,14.0,14.0,24.0,,,7.0,1.0,,,1.0,,,2.0,4.0,2.0,,,,,,,,1.0,3.0,,90.0,,1.0,,,,,,9.0,,7.0,,,,1.0,2.0,4.0,,2.0,,20.0,14.0,30.0,0,,46.0,,1.0,1.0,
2019-20,8243533,14,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,14.0,27.0,41.0,9.0,7.0,8.0,,,1.0,,,,1.0,11.0,12.0,1.0,,1.0,,,,,4.0,,,90.0,,,,,,,,24.0,,6.4,,,,5.0,1.0,1.0,,13.0,,30.0,30.0,59.0,1,3.0,81.0,3.0,1.0,1.0,2.0
2019-20,8243533,14,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,9.0,25.0,34.0,,5.0,8.0,,,,2.0,,,1.0,5.0,8.0,,1.0,2.0,,,,,6.0,,,90.0,,,,,,,,16.0,,6.5,,,2.0,1.0,,,,11.0,,23.0,26.0,49.0,2,3.0,62.0,,,,3.0
2019-20,8243533,14,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,2.0,8.0,7.0,2.0,9.0,,1.0,9.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,90.0,,,,,,,,18.0,1.0,6.2,,1.0,,1.0,,,2.0,26.0,,24.0,3.0,27.0,0,,35.0,,,,
2019-20,8243533,14,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,,4.0,5.0,9.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,1.0,,,36.0,,,,,,,,5.0,,6.5,,,,,,,,2.0,,8.0,5.0,13.0,0,,27.0,,,,
2019-20,8243533,14,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,,,1.0,7.0,3.0,10.0,3.0,1.0,8.0,1.0,,,2.0,,,1.0,7.0,5.0,,,2.0,,,,,1.0,2.0,,77.0,,,,,,,,12.0,,6.9,,,,1.0,1.0,3.0,,2.0,,15.0,5.0,17.0,0,2.0,32.0,1.0,1.0,1.0,2.0
2019-20,8243533,14,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,3.0,,3.0,17.0,7.0,21.0,,2.0,9.0,,,1.0,1.0,,,2.0,5.0,7.0,,,1.0,,,,,,2.0,,90.0,2.0,,,,,,,19.0,,7.1,,,,1.0,2.0,12.0,,6.0,,31.0,9.0,28.0,3,2.0,57.0,,2.0,1.0,2.0
2019-20,8243539,15,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,14.0,5.0,19.0,,2.0,4.0,,,,,,,,3.0,6.0,,,3.0,,,,,,,,90.0,,1.0,,,,,,12.0,,6.6,,,,3.0,,,,4.0,,22.0,7.0,29.0,0,4.0,54.0,,,,2.0
2019-20,8243539,15,90,Burnley,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,1.0,,,5.0,5.0,9.0,,1.0,4.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,7.0,,6.4,,,,1.0,1.0,1.0,,,,7.0,5.0,11.0,0,1.0,26.0,3.0,,,1.0
