season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896975,10,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,9.0,3.0,12.0,2.0,1.0,2.0,,,,,,,,5.0,3.0,,,1.0,,,,,,,,90.0,1.0,,,,,,6.0,,6.1,,,,,2.0,1.0,,,,11.0,3.0,13.0,1,1.0,25.0,2.0,1.0,,1.0
2020-21,8896975,10,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,4.0,2.0,6.0,5.0,2.0,2.0,,,1.0,,,,,7.0,4.0,,,2.0,,,,,,1.0,,81.0,,,,,,,5.0,,6.4,,,2.0,2.0,,,,,1.0,8.0,2.0,10.0,3,1.0,24.0,1.0,1.0,,
2020-21,8896975,10,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,1.0,25.0,22.0,46.0,,,9.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,,4.0,,90.0,,,,,,,22.0,,6.5,,,,,1.0,12.0,,3.0,,44.0,22.0,54.0,0,,77.0,1.0,2.0,,
2020-21,8896975,10,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896975,10,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,7.0,,7.0,4.0,6.0,1.0,,,,,,,,4.0,7.0,,,,,,,,,,,67.0,,,,,,,8.0,,6.6,,,,,,,,,1.0,11.0,2.0,13.0,0,,16.0,2.0,1.0,,
2020-21,8896975,10,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,9.0,,,,,,,1.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,6.0,,,,
2020-21,8896975,10,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,7.0,15.0,22.0,1.0,1.0,5.0,,,,2.0,,,,3.0,3.0,,,,,,,,1.0,,,90.0,,1.0,,,,,13.0,,5.8,,,,1.0,,1.0,,6.0,,16.0,18.0,33.0,0,1.0,49.0,1.0,1.0,,1.0
2020-21,8896975,10,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896975,10,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,4.0,18.0,22.0,2.0,1.0,2.0,,,,2.0,,,,4.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,9.0,,5.8,,,,2.0,,,,9.0,,12.0,19.0,31.0,0,1.0,40.0,,1.0,,1.0
2020-21,8896975,10,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,4.0,13.0,17.0,1.0,2.0,2.0,,,,1.0,,,,2.0,4.0,1.0,,,,,,,3.0,,1.0,90.0,,1.0,,,,,8.0,,5.9,,,1.0,4.0,,,,6.0,,8.0,17.0,25.0,1,2.0,37.0,,,,1.0
2020-21,8896975,10,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,,8.0,13.0,20.0,,1.0,4.0,,,,,,,,2.0,4.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,16.0,,6.2,,,,,2.0,3.0,,3.0,,18.0,14.0,29.0,0,2.0,55.0,1.0,,1.0,2.0
2020-21,8896975,10,90,Burnley,Away,365296,168399,Will Norris,will-norris,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896975,10,90,Burnley,Away,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,False,,,10.0,9.0,3.0,12.0,,,5.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,20.0,,5.2,,1.0,,,,,,29.0,,23.0,8.0,31.0,0,,35.0,,1.0,,
2020-21,8896975,10,90,Burnley,Away,914891,218023,Jimmy Dunne,jimmy-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896975,10,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,1.0,16.0,12.0,27.0,1.0,,9.0,,,,1.0,,,,3.0,8.0,,,,,,,,,,,90.0,,,,,,,13.0,,7.1,,,2.0,,5.0,3.0,,3.0,,23.0,14.0,34.0,2,2.0,56.0,2.0,2.0,4.0,1.0
2020-21,8896975,10,90,Burnley,Away,974553,217401,Josh Benson,josh-benson,M,False,,,,17.0,11.0,28.0,2.0,,7.0,,,1.0,1.0,,,,3.0,5.0,,,,,,,,3.0,,,90.0,,,,,,,4.0,,6.6,,,1.0,1.0,2.0,,,1.0,,20.0,11.0,31.0,2,2.0,44.0,1.0,1.0,2.0,
2020-21,8896975,10,90,Burnley,Away,1009757,195064,Mace Goodridge,mace-goodridge,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,14.0,4.0,18.0,3.0,2.0,2.0,,,,,,,1.0,6.0,7.0,,,,,,,,1.0,,,75.0,,,,,,,12.0,,6.6,,,,1.0,4.0,,,,,15.0,5.0,20.0,0,1.0,39.0,6.0,2.0,2.0,1.0
2020-21,8896961,11,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,1.0,1.0,2.0,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,15.0,,,,,,,6.0,,6.6,,,,,,1.0,,1.0,,3.0,2.0,4.0,0,1.0,11.0,3.0,,,1.0
2020-21,8896961,11,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,2.0,27.0,24.0,50.0,,,9.0,,,,2.0,,,,2.0,4.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,15.0,,6.9,,,,,,6.0,,9.0,,40.0,25.0,59.0,0,1.0,73.0,1.0,3.0,,1.0
2020-21,8896961,11,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,17.0,1.0,18.0,6.0,6.0,1.0,,1.0,1.0,,,,3.0,10.0,8.0,,,,,,,,,1.0,,90.0,2.0,,,,,,13.0,,6.6,,,,,2.0,,,,,25.0,1.0,26.0,3,,40.0,1.0,1.0,1.0,
2020-21,8896961,11,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,4.0,22.0,15.0,37.0,,1.0,9.0,,,,1.0,,,2.0,4.0,6.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,15.0,,6.9,,,,3.0,3.0,2.0,,11.0,,33.0,16.0,47.0,0,2.0,71.0,,,3.0,1.0
2020-21,8896961,11,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,10.0,20.0,30.0,3.0,2.0,6.0,,,,,,,,3.0,3.0,,,,,,,,3.0,,,90.0,,2.0,,,,,10.0,,7.0,,,,8.0,,,,11.0,,17.0,23.0,40.0,0,,54.0,,1.0,,
2020-21,8896961,11,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,6.0,13.0,19.0,4.0,3.0,1.0,,,,1.0,,,,6.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,9.0,,6.3,,,,2.0,,,,4.0,,11.0,17.0,28.0,0,1.0,34.0,,,,
2020-21,8896961,11,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,7.0,5.0,5.0,10.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,13.0,1.0,7.4,4.0,5.0,,1.0,,,,20.0,,16.0,7.0,23.0,0,,34.0,,,,
2020-21,8896961,11,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,4.0,17.0,13.0,30.0,,1.0,6.0,,,,,,,1.0,2.0,5.0,,,,,,,,,,,90.0,,1.0,,,,,14.0,,6.9,,,,2.0,3.0,2.0,,6.0,,25.0,15.0,38.0,0,1.0,63.0,1.0,1.0,2.0,
2020-21,8896961,11,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,3.0,20.0,13.0,32.0,2.0,2.0,7.0,,,1.0,4.0,,,1.0,9.0,7.0,,,1.0,,1.0,,,1.0,1.0,,86.0,1.0,,,,,,14.0,,7.4,,,,,3.0,5.0,,6.0,,30.0,14.0,39.0,2,3.0,62.0,,,2.0,2.0
2020-21,8896961,11,90,Burnley,Home,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,2.0,18.0,15.0,33.0,3.0,1.0,7.0,,,1.0,3.0,,,,8.0,6.0,,,2.0,,,,,4.0,,,90.0,,,,,,,6.0,,7.1,,,1.0,2.0,2.0,,,4.0,,22.0,17.0,39.0,2,3.0,53.0,,,2.0,1.0
2020-21,8896961,11,90,Burnley,Home,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,90,Burnley,Home,914891,218023,Jimmy Dunne,jimmy-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,3.0,17.0,12.0,27.0,,,3.0,1.0,,,1.0,,,2.0,4.0,8.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,14.0,,7.8,,,1.0,1.0,6.0,10.0,,4.0,,26.0,13.0,29.0,1,2.0,60.0,1.0,1.0,5.0,1.0
2020-21,8896961,11,90,Burnley,Home,974553,217401,Josh Benson,josh-benson,M,True,,,1.0,3.0,1.0,4.0,1.0,,1.0,,,,1.0,,,,4.0,,,,,,,,,,,,9.0,,,,,,,3.0,,6.0,,,,,2.0,1.0,,1.0,,4.0,1.0,4.0,0,,7.0,,,,
2020-21,8896991,12,90,Burnley,Away,17063,39487,Erik Pieters,erik-pieters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896991,12,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,5.0,1.0,6.0,,1.0,3.0,,,1.0,,,,1.0,3.0,1.0,,,1.0,,,,,,,,58.0,,,,,,,5.0,,6.4,,,,,1.0,,,1.0,2.0,6.0,1.0,7.0,1,,14.0,2.0,,,
2020-21,8896991,12,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,5.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,,32.0,,,,,,,1.0,,6.7,,,1.0,,,,,,,5.0,2.0,7.0,1,1.0,12.0,,,,1.0
2020-21,8896991,12,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,3.0,,3.0,21.0,16.0,34.0,,1.0,6.0,,,,,,,,2.0,5.0,,,2.0,,,,,,3.0,,90.0,,,,,,,18.0,,7.8,,,1.0,,,7.0,,7.0,,36.0,17.0,46.0,1,3.0,61.0,2.0,1.0,,
2020-21,8896991,12,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,3.0,9.0,2.0,3.0,3.0,,1.0,,,,,2.0,6.0,4.0,,,2.0,,,,,,1.0,,70.0,,,,,,,12.0,,6.2,,,1.0,1.0,1.0,,,,,10.0,3.0,13.0,1,,27.0,4.0,1.0,,
2020-21,8896991,12,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,4.0,,4.0,1.0,,3.0,,,,,,,,2.0,,,,,,,,,,,,20.0,1.0,,,,,,1.0,,6.6,,,,,1.0,,,,,4.0,,4.0,1,,7.0,,,,
2020-21,8896991,12,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,6.0,11.0,16.0,27.0,,,7.0,,,,,,,,,1.0,,,,,,,,5.0,,,90.0,,1.0,,,,,16.0,,7.6,,,,6.0,,1.0,,13.0,,21.0,19.0,39.0,0,1.0,65.0,1.0,,,1.0
2020-21,8896991,12,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896991,12,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,4.0,9.0,15.0,24.0,1.0,7.0,4.0,,,,,,,,1.0,8.0,,,,,,,,4.0,,,90.0,1.0,2.0,,,,,10.0,,8.1,,,1.0,7.0,,,,11.0,,16.0,18.0,34.0,2,1.0,51.0,,,,1.0
2020-21,8896991,12,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,5.0,16.0,21.0,,6.0,4.0,,,,,,,,1.0,7.0,,,1.0,,,,,,,,90.0,,2.0,,,,,9.0,,7.5,,,1.0,8.0,,,,7.0,,11.0,18.0,29.0,1,1.0,44.0,,,,1.0
2020-21,8896991,12,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,3.0,8.0,6.0,3.0,9.0,1.0,1.0,17.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,90.0,,,,,,,19.0,1.0,8.6,6.0,6.0,,4.0,,,3.0,26.0,,21.0,6.0,27.0,0,,42.0,,,,
2020-21,8896991,12,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,1.0,9.0,7.0,16.0,,2.0,1.0,,,1.0,1.0,,,,1.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,8.0,,7.1,,,,5.0,1.0,1.0,,4.0,,12.0,11.0,22.0,1,1.0,40.0,,1.0,1.0,1.0
2020-21,8896991,12,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,2.0,,3.0,13.0,8.0,19.0,1.0,2.0,8.0,1.0,,,1.0,,,2.0,5.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,13.0,,7.2,,,,4.0,1.0,5.0,,3.0,1.0,20.0,10.0,25.0,0,2.0,47.0,2.0,,1.0,1.0
2020-21,8896991,12,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,1.0,8.0,13.0,21.0,2.0,1.0,3.0,,,1.0,1.0,,,,5.0,3.0,,,2.0,,,,,4.0,,,90.0,,1.0,,,,,6.0,,7.0,,,,3.0,,,,4.0,,12.0,14.0,26.0,1,2.0,40.0,1.0,,,1.0
2020-21,8896991,12,90,Burnley,Away,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896991,12,90,Burnley,Away,914891,218023,Jimmy Dunne,jimmy-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896991,12,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,1.0,11.0,14.0,24.0,1.0,,6.0,,,,1.0,,,2.0,7.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,10.0,,6.6,,,,2.0,4.0,3.0,,4.0,,16.0,15.0,28.0,0,,49.0,,2.0,2.0,
2020-21,8896991,12,90,Burnley,Away,974553,217401,Josh Benson,josh-benson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,90,Burnley,Away,17063,39487,Erik Pieters,erik-pieters,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,8.0,,8.0,8.0,,1.0,,,,1.0,,,,12.0,2.0,,,4.0,,,,,,1.0,,65.0,,1.0,,,,,8.0,,6.7,,,1.0,1.0,,1.0,,,1.0,11.0,2.0,12.0,1,1.0,22.0,3.0,1.0,,1.0
2020-21,8896990,13,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,1.0,2.0,3.0,3.0,2.0,3.0,,,,1.0,,,,6.0,8.0,,,2.0,,,,,,1.0,,25.0,,,,,,,7.0,,6.9,,,,,,,,,1.0,4.0,3.0,7.0,0,2.0,17.0,3.0,4.0,,1.0
2020-21,8896990,13,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,4.0,17.0,11.0,28.0,,,5.0,,,,,,,,2.0,3.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.2,,,1.0,3.0,1.0,1.0,,5.0,,24.0,12.0,35.0,1,1.0,45.0,1.0,1.0,1.0,1.0
2020-21,8896990,13,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,2.0,2.0,4.0,7.0,5.0,1.0,,,,,,,,9.0,5.0,,,2.0,,,,,,,,82.0,1.0,,,,,,7.0,,6.7,,,,1.0,,,,,,8.0,2.0,10.0,1,,15.0,1.0,,,
2020-21,8896990,13,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,6.5,,,,,,,,,,,,,0,,1.0,,,,
2020-21,8896990,13,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,3.0,7.0,5.0,12.0,3.0,3.0,6.0,,,,4.0,1.0,,,7.0,10.0,,,,,,,,2.0,,,90.0,,2.0,,,,,12.0,,7.7,,,,1.0,,,,7.0,,12.0,5.0,17.0,0,5.0,44.0,,3.0,,3.0
2020-21,8896990,13,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,7.0,12.0,19.0,1.0,4.0,7.0,,,,,,,,4.0,4.0,,,3.0,,,,,,,,90.0,1.0,1.0,,,,,9.0,,7.1,,,,4.0,,,,5.0,,13.0,15.0,28.0,1,,34.0,,,,
2020-21,8896990,13,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,4.0,10.0,14.0,,3.0,6.0,,,,2.0,,,,3.0,8.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,16.0,,7.4,,,,5.0,,,,10.0,,15.0,14.0,29.0,0,4.0,44.0,1.0,1.0,,2.0
2020-21,8896990,13,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,10.0,9.0,2.0,11.0,,,11.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,25.0,,8.3,5.0,6.0,,1.0,,,,34.0,,30.0,5.0,35.0,0,,50.0,,,,
2020-21,8896990,13,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,9.0,10.0,19.0,3.0,2.0,6.0,,,,1.0,,,1.0,8.0,8.0,,,2.0,,,,,3.0,,,90.0,,2.0,,,,,18.0,,7.3,,,,5.0,2.0,1.0,,6.0,,21.0,11.0,31.0,0,3.0,62.0,1.0,2.0,1.0,1.0
2020-21,8896990,13,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,,,2.0,5.0,3.0,8.0,1.0,,4.0,,,,3.0,,,,5.0,3.0,,,1.0,,,,,1.0,,,89.0,2.0,,,,,,12.0,,6.8,,,,2.0,1.0,2.0,,5.0,,13.0,5.0,16.0,2,1.0,34.0,2.0,1.0,1.0,
2020-21,8896990,13,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,1.0,,1.0,11.0,10.0,20.0,1.0,6.0,2.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,5.0,1.0,,90.0,,2.0,,,,,9.0,,7.3,,,,2.0,,1.0,,4.0,,18.0,11.0,28.0,0,1.0,41.0,1.0,1.0,,
2020-21,8896990,13,90,Burnley,Away,826259,220037,Bailey Peacock-Farrell,bailey-peacock-farrell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896990,13,90,Burnley,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,1.0,12.0,9.0,20.0,1.0,,6.0,,,,2.0,,,3.0,8.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,18.0,,6.3,,,,,2.0,7.0,,2.0,,21.0,11.0,25.0,0,1.0,49.0,1.0,2.0,1.0,1.0
2020-21,8896990,13,90,Burnley,Away,974553,217401,Josh Benson,josh-benson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896969,14,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896969,14,90,Burnley,Home,17063,39487,Erik Pieters,erik-pieters,D,True,,,,2.0,1.0,3.0,,,1.0,,,,3.0,,,,4.0,,,,1.0,,,,,,,,21.0,,,,,,,4.0,,5.6,,,,,,,,2.0,,5.0,1.0,6.0,0,,7.0,1.0,,,
2020-21,8896969,14,90,Burnley,Home,21299,40845,Dale Stephens,dale-stephens,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896969,14,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,3.0,1.0,,,2.0,,,,,,,,8.0,,,,,,,,,6.4,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2020-21,8896969,14,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,1.0,6.0,,6.0,3.0,6.0,3.0,,,1.0,1.0,,,1.0,5.0,11.0,,,,,1.0,,,,,,82.0,2.0,,,,,,9.0,,7.7,,,1.0,,,,,2.0,1.0,13.0,,13.0,4,1.0,31.0,1.0,4.0,,1.0
2020-21,8896969,14,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,3.0,12.0,9.0,21.0,,2.0,3.0,1.0,,,1.0,,,,2.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,14.0,,7.0,,,,1.0,,2.0,,7.0,,25.0,10.0,33.0,0,,40.0,,2.0,,
2020-21,8896969,14,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,10.0,3.0,13.0,1.0,2.0,,,1.0,,1.0,,,1.0,3.0,4.0,,,,,1.0,,,,1.0,,90.0,2.0,1.0,,,,,9.0,,7.4,,,1.0,2.0,2.0,,,1.0,,15.0,3.0,18.0,3,,32.0,3.0,,2.0,
2020-21,8896969,14,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,2.0,13.0,3.0,16.0,1.0,1.0,4.0,,,,1.0,,,1.0,4.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,12.0,,6.3,,,1.0,3.0,1.0,1.0,,7.0,,23.0,3.0,25.0,1,1.0,44.0,,,,1.0
2020-21,8896969,14,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896969,14,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,9.0,13.0,22.0,2.0,2.0,7.0,,,,,,,,2.0,5.0,,,,,,,,,,,90.0,,,,,,,10.0,,6.8,,,,5.0,,,,5.0,,18.0,14.0,32.0,0,2.0,41.0,,1.0,,1.0
2020-21,8896969,14,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,3.0,6.0,9.0,2.0,3.0,3.0,,,,,,,,4.0,7.0,,,2.0,,,,,2.0,,,90.0,,2.0,,,,,11.0,,7.2,,,,4.0,1.0,,,5.0,,13.0,7.0,20.0,0,3.0,33.0,,,1.0,2.0
2020-21,8896969,14,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,11.0,8.0,8.0,16.0,,,7.0,,,,,,,,,,,,,,,1.0,,,1.0,,90.0,,,,,1.0,,12.0,,6.8,1.0,2.0,,,,,1.0,21.0,,17.0,10.0,27.0,0,,33.0,,,,
2020-21,8896969,14,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,1.0,10.0,4.0,13.0,1.0,,3.0,,,,2.0,,,1.0,5.0,5.0,,,,1.0,,,,,1.0,,90.0,,,,,,,16.0,,6.5,,,,3.0,1.0,4.0,,5.0,,22.0,4.0,22.0,0,2.0,48.0,,3.0,,
2020-21,8896969,14,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,2.0,10.0,8.0,17.0,,1.0,7.0,,,,2.0,,,2.0,6.0,6.0,,,2.0,,,,,,1.0,,69.0,,,,,,,5.0,,6.7,,,,,1.0,2.0,,3.0,,12.0,9.0,19.0,0,2.0,33.0,,2.0,1.0,2.0
2020-21,8896969,14,90,Burnley,Home,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,,10.0,8.0,18.0,,,7.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,1.0,4.0,,,90.0,,3.0,,,,,8.0,,7.2,,,2.0,2.0,,,,,,15.0,8.0,23.0,2,1.0,41.0,2.0,2.0,,
