season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090050,5,90,Burnley,Away,73951,73426,Andre Gray,andre-gray,F,False,,,1.0,7.0,6.0,13.0,,,6.0,,,,,,,4.0,6.0,1.0,,,1.0,,,,,,,,79.0,,,,,,,,14.0,,6.2,,,1.0,,1.0,,,1.0,3.0,12.0,6.0,18.0,1,,33.0,4.0,1.0,,
2016-17,7090050,5,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,3.0,23.0,26.0,2.0,6.0,5.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,6.9,,,,11.0,,,,5.0,,10.0,26.0,36.0,0,1.0,53.0,,,,1.0
2016-17,7090050,5,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,2.0,11.0,12.0,23.0,1.0,2.0,8.0,,,,2.0,,,1.0,5.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,8.0,,6.9,,,1.0,2.0,2.0,,,5.0,,16.0,14.0,30.0,1,1.0,43.0,,3.0,2.0,1.0
2016-17,7090050,5,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,6.0,9.0,27.0,36.0,4.0,6.0,9.0,,,,,,,,4.0,8.0,,,,,,,,2.0,1.0,,90.0,,1.0,1.0,,,,,16.0,,6.6,,,,9.0,,1.0,,12.0,,20.0,31.0,50.0,0,,68.0,,2.0,,
2016-17,7090050,5,90,Burnley,Away,143024,91979,Jon Flanagan,jon-flanagan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090050,5,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090050,5,90,Burnley,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,,6.6,,,,,,,,,1.0,1.0,1.0,2.0,0,,4.0,,1.0,,
2016-17,7090057,6,90,Burnley,Home,921,1801,Paul Robinson,paul-robinson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090057,6,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,4.0,21.0,12.0,33.0,,3.0,4.0,,,,3.0,,,,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.9,,,,3.0,,1.0,,4.0,,26.0,14.0,39.0,0,2.0,51.0,2.0,2.0,,1.0
2016-17,7090057,6,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,5.0,,2.0,18.0,15.0,28.0,1.0,,13.0,,,1.0,2.0,,,,4.0,2.0,,,2.0,2.0,,,,3.0,6.0,,83.0,1.0,,,,,,,18.0,,8.3,,,,1.0,,10.0,,5.0,,30.0,18.0,38.0,2,,60.0,1.0,2.0,,
2016-17,7090057,6,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,,,,2.0,1.0,3.0,,,2.0,,,,,,,1.0,3.0,1.0,,,2.0,,,,,2.0,,,7.0,,1.0,,,,,,5.0,,6.6,,,,,,,,1.0,,5.0,2.0,7.0,0,1.0,12.0,,,,1.0
2016-17,7090057,6,90,Burnley,Home,18122,21205,Tom Heaton,tom-heaton,G,False,,,12.0,11.0,1.0,12.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,15.0,1.0,7.4,2.0,2.0,,1.0,,,,27.0,,25.0,2.0,27.0,0,,33.0,,,,
2016-17,7090057,6,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090057,6,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,False,,,1.0,12.0,4.0,16.0,16.0,11.0,3.0,,,3.0,,,,3.0,20.0,13.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,17.0,,6.8,,,,1.0,,,,1.0,3.0,22.0,6.0,28.0,3,,43.0,1.0,2.0,,
2016-17,7090057,6,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,1.0,14.0,6.0,20.0,,3.0,7.0,,,1.0,1.0,,,1.0,2.0,7.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,16.0,,6.8,,,,1.0,,4.0,,1.0,1.0,25.0,6.0,27.0,2,3.0,47.0,4.0,1.0,,3.0
2016-17,7090057,6,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,1.0,11.0,10.0,21.0,1.0,1.0,3.0,,,,3.0,,,,7.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,17.0,,6.3,,,,1.0,1.0,2.0,,4.0,,22.0,12.0,32.0,0,1.0,54.0,1.0,2.0,,
2016-17,7090057,6,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,,11.0,5.0,15.0,1.0,1.0,11.0,,,,,,,,4.0,4.0,,,,,,,,2.0,1.0,,89.0,,,,,,,,17.0,,6.8,,,2.0,3.0,4.0,6.0,,5.0,,22.0,7.0,23.0,2,2.0,44.0,1.0,,1.0,2.0
2016-17,7090057,6,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,1.0,,4.0,16.0,12.0,27.0,,,4.0,,,,,,,,2.0,9.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,17.0,,8.0,,,,4.0,2.0,1.0,,13.0,,27.0,13.0,39.0,0,6.0,67.0,,1.0,2.0,5.0
2016-17,7090057,6,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,10.0,14.0,24.0,4.0,5.0,1.0,,,1.0,1.0,,,,5.0,5.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,4.0,,7.6,,,1.0,10.0,,,,4.0,,13.0,15.0,28.0,3,,44.0,,,,
2016-17,7090057,6,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,2.0,9.0,9.0,18.0,4.0,1.0,5.0,,,,,,,2.0,10.0,7.0,,,,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,,16.0,,7.1,,,,,4.0,,,3.0,1.0,13.0,11.0,24.0,1,3.0,47.0,4.0,3.0,,1.0
2016-17,7090057,6,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,3.0,21.0,24.0,7.0,6.0,1.0,,,,,,,,8.0,8.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,13.0,,7.1,,,,9.0,,,,10.0,,16.0,21.0,37.0,0,,53.0,,2.0,,
2016-17,7090057,6,90,Burnley,Home,143024,91979,Jon Flanagan,jon-flanagan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090057,6,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090057,6,90,Burnley,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090057,6,90,Burnley,Home,847938,234483,Aiden O'Neill,aiden-oneill,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090071,7,90,Burnley,Home,921,1801,Paul Robinson,paul-robinson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090071,7,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,5.0,11.0,23.0,34.0,1.0,,8.0,,,,3.0,,,,4.0,5.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,7.0,,7.4,,,,1.0,,,,9.0,,15.0,25.0,40.0,0,5.0,53.0,1.0,,,4.0
2016-17,7090071,7,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,2.0,14.0,19.0,32.0,,,4.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,4.0,2.0,,62.0,,,,,,,,13.0,,7.3,,,,,1.0,2.0,,3.0,,19.0,21.0,38.0,0,5.0,55.0,2.0,,,4.0
2016-17,7090071,7,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,1.0,,1.0,5.0,5.0,9.0,,1.0,3.0,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,1.0,,28.0,,,,,,,,5.0,,6.4,,,,1.0,,1.0,,1.0,,7.0,7.0,13.0,0,,16.0,,,,
2016-17,7090071,7,90,Burnley,Home,18122,21205,Tom Heaton,tom-heaton,G,False,,3.0,12.0,9.0,4.0,13.0,,1.0,10.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,20.0,,6.8,2.0,2.0,,,,,3.0,31.0,,28.0,4.0,32.0,0,,40.0,,,,
2016-17,7090071,7,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090071,7,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,False,,,,7.0,6.0,13.0,8.0,12.0,2.0,,1.0,,,,,2.0,11.0,14.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,18.0,,6.6,,,3.0,1.0,1.0,,,1.0,4.0,16.0,9.0,25.0,3,,41.0,3.0,3.0,,
2016-17,7090071,7,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,7.0,9.0,16.0,1.0,,4.0,,,,2.0,,,3.0,6.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.6,,,1.0,1.0,3.0,2.0,,1.0,,12.0,11.0,21.0,1,3.0,43.0,1.0,,3.0,3.0
2016-17,7090071,7,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,3.0,7.0,17.0,23.0,1.0,1.0,4.0,,,,1.0,,,1.0,3.0,8.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,7.1,,,,4.0,1.0,5.0,,8.0,,15.0,21.0,31.0,0,6.0,68.0,2.0,,1.0,3.0
2016-17,7090071,7,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,2.0,,1.0,17.0,6.0,21.0,2.0,2.0,6.0,,,1.0,1.0,,,2.0,6.0,8.0,,,,,,,,3.0,1.0,,90.0,1.0,,,,,,,13.0,,7.3,,,,4.0,2.0,4.0,,2.0,,24.0,8.0,28.0,2,5.0,51.0,1.0,,1.0,3.0
2016-17,7090071,7,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,2.0,,,8.0,9.0,15.0,,,3.0,1.0,,,3.0,,,,4.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,21.0,,6.6,,,,3.0,2.0,5.0,,3.0,,20.0,14.0,29.0,0,2.0,56.0,1.0,,1.0,1.0
2016-17,7090071,7,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,7.0,15.0,22.0,,2.0,4.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,90.0,,2.0,,,,,,3.0,,7.2,,,1.0,6.0,,,,3.0,,10.0,15.0,25.0,2,,38.0,,,,
2016-17,7090071,7,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,3.0,10.0,14.0,24.0,1.0,1.0,4.0,,,1.0,2.0,,,,4.0,1.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,12.0,,6.4,,,1.0,1.0,1.0,1.0,,7.0,,17.0,15.0,31.0,2,,43.0,2.0,,,
2016-17,7090071,7,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,6.0,18.0,24.0,,,5.0,,,,,,,,,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,14.0,,7.0,,,,9.0,,,,7.0,,15.0,23.0,38.0,0,,52.0,,,,
2016-17,7090071,7,90,Burnley,Home,143024,91979,Jon Flanagan,jon-flanagan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090071,7,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090071,7,90,Burnley,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090071,7,90,Burnley,Home,847938,234483,Aiden O'Neill,aiden-oneill,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,90,Burnley,Away,921,1801,Paul Robinson,paul-robinson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,5.0,17.0,14.0,31.0,,1.0,4.0,,,,3.0,,,,5.0,2.0,,,2.0,,,,,,,,90.0,,2.0,,,,,,7.0,,6.3,,,,2.0,,,,7.0,,21.0,17.0,38.0,0,,43.0,,1.0,,
2016-17,7090077,8,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,2.0,5.0,7.0,12.0,,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,41.0,,,,,,,,5.0,,6.4,,,,1.0,,,,4.0,,8.0,8.0,16.0,0,1.0,19.0,,,,1.0
2016-17,7090077,8,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,90,Burnley,Away,18122,21205,Tom Heaton,tom-heaton,G,False,,2.0,8.0,8.0,,8.0,,,13.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,1.0,,,23.0,,8.0,7.0,11.0,,,,,2.0,30.0,,30.0,,30.0,0,,50.0,,,,
2016-17,7090077,8,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,1.0,,1.0,5.0,4.0,8.0,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,20.0,,,,,,,,5.0,,6.6,,,,,,5.0,,2.0,,10.0,4.0,9.0,0,,16.0,,1.0,,
2016-17,7090077,8,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,False,,,,5.0,4.0,9.0,9.0,5.0,1.0,,,,,,,1.0,10.0,7.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,1.0,,,,,,8.0,,7.1,,,1.0,1.0,,,,1.0,,12.0,4.0,16.0,2,1.0,23.0,,1.0,,1.0
2016-17,7090077,8,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,1.0,4.0,3.0,7.0,1.0,,5.0,,,,,,,1.0,4.0,6.0,,1.0,1.0,,,,,3.0,,,81.0,,,,,,,,8.0,,6.3,,,,,2.0,,,2.0,,8.0,3.0,11.0,0,3.0,27.0,1.0,2.0,1.0,
2016-17,7090077,8,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,1.0,12.0,6.0,17.0,,4.0,2.0,,,,2.0,,,,4.0,8.0,,,2.0,,,,,4.0,1.0,,90.0,,,,,,,,15.0,,6.6,,,,4.0,1.0,3.0,,4.0,,22.0,8.0,27.0,0,2.0,62.0,1.0,2.0,1.0,
2016-17,7090077,8,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,2.0,,1.0,6.0,2.0,6.0,2.0,3.0,1.0,,,,,,,,5.0,4.0,,,1.0,,,,,1.0,1.0,,70.0,,1.0,,1.0,,,,8.0,,6.0,,,,3.0,2.0,3.0,,2.0,,11.0,2.0,10.0,0,,22.0,1.0,1.0,,
2016-17,7090077,8,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,10.0,12.0,22.0,2.0,1.0,4.0,,,,,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,17.0,,6.4,,,1.0,3.0,1.0,2.0,,8.0,,20.0,17.0,35.0,1,3.0,54.0,,,,1.0
2016-17,7090077,8,90,Burnley,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,13.0,16.0,29.0,3.0,7.0,3.0,,,1.0,,,,,3.0,8.0,,,,,,,,2.0,,,90.0,,3.0,,,,,,9.0,,7.3,,,1.0,14.0,,,,4.0,,19.0,17.0,36.0,2,,60.0,2.0,1.0,,
2016-17,7090077,8,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,11.0,9.0,20.0,1.0,2.0,4.0,,,,2.0,,,1.0,4.0,2.0,,,,,,,,,,,90.0,,,,,,,,9.0,,6.1,,,1.0,2.0,,,,1.0,1.0,13.0,11.0,24.0,1,,33.0,4.0,,,
2016-17,7090077,8,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,9.0,18.0,27.0,2.0,1.0,4.0,,,,,,,,2.0,4.0,,,,,,,,4.0,1.0,,90.0,,2.0,,,,,1.0,6.0,,7.3,,,,9.0,,,,8.0,,14.0,19.0,33.0,0,1.0,52.0,,2.0,,
2016-17,7090077,8,90,Burnley,Away,143024,91979,Jon Flanagan,jon-flanagan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,90,Burnley,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,3.0,,3.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,9.0,,,,,,,,2.0,,6.5,,,,,,,,,,4.0,,4.0,0,,5.0,1.0,,,
2016-17,7090077,8,90,Burnley,Away,847938,234483,Aiden O'Neill,aiden-oneill,M,True,,,,4.0,8.0,12.0,,,1.0,,,,3.0,,,,4.0,1.0,,,1.0,,,,,,,,49.0,,,,,,,,6.0,,6.2,,,,1.0,,,,1.0,,9.0,9.0,18.0,0,1.0,22.0,,,,1.0
2016-17,7090102,9,90,Burnley,Home,921,1801,Paul Robinson,paul-robinson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090102,9,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,4.0,14.0,21.0,35.0,1.0,,5.0,,,,2.0,,,,5.0,,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,6.0,,6.3,,,,2.0,,,,7.0,,19.0,22.0,41.0,0,,48.0,,,,
2016-17,7090102,9,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,12.0,5.0,17.0,2.0,,7.0,,,2.0,2.0,,,,9.0,5.0,,,4.0,,1.0,,,2.0,1.0,,90.0,1.0,1.0,,,,,,11.0,,7.5,,,1.0,3.0,2.0,1.0,,2.0,,18.0,5.0,22.0,4,,46.0,4.0,4.0,1.0,
2016-17,7090102,9,90,Burnley,Home,18122,21205,Tom Heaton,tom-heaton,G,False,,,10.0,10.0,2.0,12.0,,,10.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,15.0,,7.4,3.0,7.0,,,,,,25.0,,23.0,4.0,27.0,0,,40.0,,,,
2016-17,7090102,9,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,False,,,,3.0,3.0,6.0,2.0,,2.0,,,,2.0,,,1.0,7.0,5.0,,,2.0,,,,,,,,74.0,,,,,,,,11.0,,6.2,,,1.0,2.0,,4.0,,2.0,,12.0,3.0,11.0,1,4.0,27.0,1.0,1.0,,4.0
2016-17,7090102,9,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,False,,,,6.0,2.0,8.0,7.0,6.0,1.0,,,,,,,1.0,9.0,6.0,,,1.0,,1.0,,,,1.0,,89.0,2.0,,,,,,,13.0,,7.3,,,,3.0,,,,,1.0,17.0,2.0,19.0,2,,27.0,1.0,,,
2016-17,7090102,9,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,1.0,4.0,8.0,12.0,3.0,,6.0,,,,2.0,,,1.0,6.0,5.0,,,,,,,,3.0,,,83.0,,,,,,,,15.0,,6.5,,,,5.0,,3.0,,5.0,,9.0,13.0,19.0,0,,47.0,2.0,5.0,,
2016-17,7090102,9,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,,11.0,5.0,16.0,2.0,,4.0,,,1.0,2.0,,,,5.0,4.0,,,,,,,1.0,2.0,2.0,,90.0,,,,,,,,16.0,,6.5,,,1.0,,1.0,5.0,,1.0,,22.0,9.0,26.0,2,2.0,40.0,,2.0,,2.0
2016-17,7090102,9,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,3.0,4.0,7.0,2.0,1.0,3.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,15.0,,6.7,,,,11.0,,5.0,,6.0,,16.0,6.0,17.0,0,1.0,48.0,,1.0,,1.0
2016-17,7090102,9,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090102,9,90,Burnley,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,4.0,18.0,22.0,,1.0,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,7.0,,,90.0,,5.0,,,,,,8.0,,8.3,,,,11.0,,,,4.0,,10.0,19.0,29.0,0,1.0,56.0,,,,1.0
2016-17,7090102,9,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,4.0,12.0,19.0,31.0,1.0,,1.0,,,,1.0,,,1.0,6.0,2.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,8.0,,6.7,,,1.0,2.0,,,,5.0,,14.0,23.0,37.0,1,1.0,48.0,1.0,1.0,,
2016-17,7090102,9,90,Burnley,Home,124697,85017,Tendayi Darikwa,tendayi-darikwa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090102,9,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,4.0,4.0,13.0,17.0,3.0,5.0,5.0,,,,1.0,,,,5.0,8.0,,1.0,1.0,,,,,3.0,,1.0,90.0,,2.0,,,,,,15.0,,7.2,,,,10.0,,1.0,,9.0,,15.0,16.0,30.0,0,3.0,52.0,1.0,,,2.0
2016-17,7090102,9,90,Burnley,Home,143024,91979,Jon Flanagan,jon-flanagan,D,True,,,,3.0,3.0,6.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,7.0,,,,,,,,,,6.5,,,,1.0,,,,,,3.0,3.0,6.0,0,1.0,8.0,,,,1.0
2016-17,7090102,9,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,True,,,,3.0,3.0,6.0,,2.0,2.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,16.0,,,,,,,,1.0,,6.5,,,,3.0,,,,,,4.0,3.0,7.0,0,,11.0,,,,
2016-17,7090102,9,90,Burnley,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,1.0,,
2016-17,7090102,9,90,Burnley,Home,847938,234483,Aiden O'Neill,aiden-oneill,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090110,10,90,Burnley,Away,921,1801,Paul Robinson,paul-robinson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090110,10,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,1.0,,7.0,16.0,13.0,28.0,1.0,,6.0,,,,2.0,,,,4.0,2.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,,,10.0,,6.9,,,,3.0,,1.0,,11.0,,22.0,16.0,37.0,0,1.0,49.0,1.0,1.0,,1.0
2016-17,7090110,10,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,1.0,9.0,8.0,17.0,3.0,,5.0,,,,1.0,,,2.0,7.0,3.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,9.0,,6.8,,,2.0,,1.0,1.0,,5.0,,15.0,9.0,23.0,2,1.0,38.0,,1.0,1.0,1.0
2016-17,7090110,10,90,Burnley,Away,18122,21205,Tom Heaton,tom-heaton,G,False,,,10.0,9.0,2.0,11.0,,,18.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,,26.0,,9.1,8.0,11.0,,,,,,35.0,,33.0,3.0,36.0,0,,57.0,,,,
2016-17,7090110,10,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090110,10,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,False,,,,6.0,3.0,9.0,6.0,8.0,1.0,,,,2.0,,,,10.0,10.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,9.0,,6.9,,,1.0,5.0,,,,1.0,2.0,12.0,4.0,16.0,1,1.0,29.0,2.0,2.0,,1.0
2016-17,7090110,10,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2016-17,7090110,10,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,,,1.0,4.0,6.0,10.0,2.0,,3.0,,,,,,,,2.0,1.0,,,,,,,,1.0,,,44.0,,,,,,,,3.0,,6.7,,,,2.0,,1.0,,2.0,,7.0,6.0,12.0,0,,18.0,,1.0,,
