season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352649,8,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,,12.0,5.0,45.0,50.0,,,14.0,,,,,,,,,,,,0.00257011,0.0,0.0,,,,-1.1778,2.0,,,,,90.0,,,,,1.0,,,11.0,,6.7,2.0,2.0,,,,,,21.0,,12.0,47.0,59.0,0,,74.0,,,,
2023-24,11352649,8,90,Burnley,Home,990550,492831,Zeki Amdouni,zeki-amdouni,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,90,Burnley,Home,1000142,447715,Aaron Ramsey,aaron-ramsey,M,True,,,1.0,1.0,7.0,8.0,,,,,,,1.0,,,1.0,2.0,3.0,,,0.00014902,0.0,0.0,,,,,,,,,,29.0,,,,,,,,1.0,,6.5,,,,,,,,1.0,,1.0,7.0,8.0,0,3.0,12.0,,,,2.0
2023-24,11352649,8,90,Burnley,Home,1142679,550839,Wilson Odobert,wilson-odobert,F,False,,,,5.0,6.0,11.0,1.0,,1.0,1.0,,1.0,,,,,4.0,6.0,,,0.468708,0.144,0.3164,1.0,,1.0,,,,,1.0,,79.0,2.0,,,,,,,7.0,,7.7,,,,,5.0,,,,,7.0,6.0,13.0,3,2.0,31.0,3.0,1.0,3.0,2.0
2023-24,11352649,8,90,Burnley,Home,1216282,487702,Luca Koleosho,luca-koleosho,F,True,1.0,,,2.0,,1.0,,,1.0,,,,,,,1.0,3.0,2.0,,,0.019947,0.0177,0.0782,1.0,,,,,,,1.0,,29.0,1.0,,,,,,,5.0,,6.7,,,,,3.0,3.0,,,,4.0,,1.0,1,,10.0,,,2.0,
2023-24,11352649,8,90,Burnley,Home,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,,,18.0,18.0,,,1.0,,,,,,,,,1.0,,,7.095e-05,0.0,0.0,,,,,,,,,,45.0,,1.0,1.0,,,,,2.0,,6.4,,,,,,,,1.0,,,19.0,19.0,0,1.0,23.0,1.0,,,1.0
2023-24,11352660,9,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352660,9,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352660,9,90,Burnley,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,1.0,3.0,,,0.00338444,,,,,,,,,,,,14.0,,,,,,,,4.0,,6.6,,,,,3.0,,,,,6.0,2.0,8.0,0,,13.0,,1.0,2.0,
2023-24,11352660,9,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,4.0,14.0,21.0,35.0,1.0,1.0,5.0,,,,1.0,,,,3.0,3.0,,,0.00494969,,,,,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,6.4,,,,3.0,1.0,2.0,,8.0,,22.0,23.0,43.0,0,1.0,62.0,2.0,1.0,,
2023-24,11352660,9,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,True,,,2.0,10.0,2.0,12.0,,,,,,,,,,,,2.0,,,0.00850789,,,,,,,,,1.0,,,24.0,,,,,,,,3.0,,6.7,,,,,,1.0,,2.0,,13.0,2.0,14.0,0,,18.0,,2.0,,
2023-24,11352660,9,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,3.0,24.0,37.0,61.0,,,6.0,,,,,,,1.0,3.0,4.0,,,0.0542505,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.8,,,,2.0,,,,3.0,,28.0,41.0,69.0,0,1.0,81.0,1.0,3.0,,1.0
2023-24,11352660,9,90,Burnley,Away,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,5.0,8.0,13.0,1.0,3.0,1.0,,,,1.0,,,2.0,7.0,5.0,,,0.00744069,,,2.0,,,,,,,,,66.0,,1.0,,,,,,7.0,,6.3,,,,2.0,2.0,1.0,,1.0,,8.0,8.0,15.0,0,1.0,29.0,1.0,,1.0,
2023-24,11352660,9,90,Burnley,Away,804613,192290,Connor Roberts,connor-roberts,D,False,,,2.0,10.0,28.0,38.0,,1.0,5.0,,,,1.0,,,,2.0,2.0,,,0.0107727,,,1.0,,,,,,1.0,,,78.0,,,,,,,,8.0,,6.0,,,,2.0,,2.0,,5.0,,14.0,31.0,43.0,0,1.0,55.0,,,,1.0
2023-24,11352660,9,90,Burnley,Away,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,,3.0,2.0,5.0,,,,,,,,,,1.0,2.0,,,,0.00044566,,,1.0,,,,,,1.0,,,14.0,,,,,,,,1.0,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,7.0,,,,
2023-24,11352660,9,90,Burnley,Away,826169,247245,Hannes Delcroix,hannes-delcroix,D,True,,,,6.0,8.0,14.0,,,1.0,,,,,,,,,,,,0.00109446,,,,,,,,,1.0,,,10.0,,,,,,,,1.0,,6.4,,,,1.0,,,,1.0,,7.0,8.0,15.0,0,,17.0,,,,
2023-24,11352660,9,90,Burnley,Away,826183,437748,Mike Trésor,mike-tresor,M,False,,,,13.0,7.0,20.0,,,3.0,,,,1.0,,,,3.0,,,,0.0414964,0.0396,,,,,,,,,2.0,,66.0,,,,,,,,13.0,,6.5,,,1.0,,2.0,6.0,,1.0,,22.0,9.0,25.0,1,,38.0,,,,
2023-24,11352660,9,90,Burnley,Away,856719,216616,Dara O'Shea,dara-oshea,D,False,,,1.0,14.0,28.0,42.0,,2.0,9.0,,,,,1.0,,,3.0,3.0,,,0.00723306,,,3.0,,,,,,2.0,,,90.0,,2.0,,,,,,5.0,,7.3,,,,12.0,,,,4.0,,16.0,31.0,47.0,0,,64.0,,1.0,,
2023-24,11352660,9,90,Burnley,Away,877036,511783,Anass Zaroury,anass-zaroury,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352660,9,90,Burnley,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352660,9,90,Burnley,Away,901907,435973,Lyle Foster,lyle-foster,F,False,,,1.0,11.0,3.0,14.0,10.0,3.0,1.0,1.0,,,,,,1.0,14.0,3.0,,,0.251094,,,2.0,,,,,,,2.0,,90.0,,,,,,,,16.0,,6.6,,,,1.0,1.0,,,1.0,2.0,15.0,4.0,19.0,0,,38.0,8.0,,,
2023-24,11352660,9,90,Burnley,Away,980643,432720,James Trafford,james-trafford,G,False,,1.0,11.0,7.0,22.0,29.0,,2.0,20.0,,,,,,,,,3.0,,,0.00191238,,,,,,0.0393,1.0,,1.0,,,90.0,,,,,,,,23.0,1.0,7.8,4.0,6.0,,1.0,,,1.0,31.0,,24.0,27.0,51.0,0,1.0,80.0,,1.0,,
2023-24,11352660,9,90,Burnley,Away,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,,8.0,11.0,19.0,1.0,,2.0,,,,2.0,,,1.0,5.0,4.0,,,0.158568,0.1283,0.3528,,,,,,,2.0,,,76.0,1.0,1.0,,,,,,5.0,,7.0,,,1.0,,2.0,,,,,9.0,11.0,20.0,2,,35.0,2.0,3.0,1.0,
2023-24,11352660,9,90,Burnley,Away,1142679,550839,Wilson Odobert,wilson-odobert,F,False,,,,1.0,2.0,3.0,,,4.0,,,,2.0,,,1.0,4.0,1.0,,,0.00027963,0.0283,,,,,,,,,,,45.0,,,,,,,,6.0,,6.3,,,1.0,,2.0,,,,,3.0,2.0,5.0,1,,13.0,2.0,,1.0,
2023-24,11352660,9,90,Burnley,Away,1216282,487702,Luca Koleosho,luca-koleosho,F,True,,,,7.0,7.0,14.0,2.0,,4.0,,1.0,1.0,2.0,,,,5.0,6.0,,,0.00813939,0.9448,,1.0,,,,,,,,,45.0,,,,,,,,5.0,,6.7,,,1.0,,3.0,2.0,,,,9.0,7.0,14.0,2,2.0,29.0,3.0,1.0,3.0,2.0
2023-24,11352660,9,90,Burnley,Away,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,,8.0,28.0,36.0,1.0,2.0,2.0,,,,,,,2.0,3.0,4.0,,,0.00264743,,,,,,,,,,,,90.0,,1.0,,,,,,10.0,,6.3,,,,3.0,1.0,,,2.0,,12.0,32.0,44.0,0,,56.0,,1.0,1.0,
2023-24,11352668,10,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352668,10,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,6.0,6.0,12.0,2.0,1.0,,,,,1.0,,,1.0,5.0,1.0,,,0.00279636,,,1.0,,,,,,,,,45.0,,,,,,,,7.0,,6.4,,,,1.0,,,,,1.0,9.0,8.0,17.0,0,,21.0,1.0,,,
2023-24,11352668,10,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,,11.0,18.0,28.0,,1.0,5.0,,,,1.0,,,2.0,4.0,4.0,,,0.384699,,,,,,,,,2.0,1.0,,81.0,,,,,,,,12.0,,6.6,,,,1.0,1.0,2.0,,,,17.0,19.0,34.0,0,2.0,48.0,2.0,1.0,,1.0
2023-24,11352668,10,90,Burnley,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,3.0,,6.5,,,,,,,,1.0,,2.0,,2.0,0,,3.0,,,,
2023-24,11352668,10,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,,11.0,17.0,28.0,3.0,,6.0,,,1.0,,,,1.0,5.0,4.0,,,0.00346532,0.0281,0.0779,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,13.0,,6.8,,,,,2.0,2.0,,3.0,,16.0,21.0,35.0,2,,57.0,1.0,2.0,2.0,
2023-24,11352668,10,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,1.0,17.0,10.0,27.0,1.0,,3.0,,,,,,,,3.0,5.0,,,0.0480171,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,13.0,,7.0,,,,1.0,1.0,1.0,,2.0,,23.0,14.0,36.0,0,5.0,50.0,2.0,,,4.0
2023-24,11352668,10,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,1.0,13.0,9.0,22.0,,,2.0,,,,1.0,,,2.0,4.0,2.0,,,0.00752982,,,1.0,,,,,,,,,60.0,,1.0,,,,,,5.0,,6.4,,,,,,,,3.0,,15.0,10.0,25.0,0,1.0,32.0,,1.0,,1.0
2023-24,11352668,10,90,Burnley,Away,793167,207189,Sander Berge,sander-berge,M,True,,,2.0,9.0,17.0,26.0,,1.0,3.0,,1.0,,,,,1.0,1.0,2.0,,,0.00757147,0.5495,0.1411,,,,,,,2.0,,,30.0,1.0,,,,,,,2.0,,6.8,,,1.0,,1.0,,,2.0,,9.0,18.0,27.0,2,,36.0,,,1.0,
2023-24,11352668,10,90,Burnley,Away,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,,6.0,6.0,12.0,,,1.0,,,,,,,,2.0,1.0,,,0.0213074,,,,,,,,,,1.0,,22.0,,,,,,,,4.0,,6.6,,,,,3.0,,,,,7.0,7.0,14.0,0,,18.0,,,1.0,
2023-24,11352668,10,90,Burnley,Away,826169,247245,Hannes Delcroix,hannes-delcroix,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352668,10,90,Burnley,Away,826183,437748,Mike Trésor,mike-tresor,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00251337,,,,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352668,10,90,Burnley,Away,856719,216616,Dara O'Shea,dara-oshea,D,False,,,6.0,16.0,32.0,48.0,1.0,6.0,4.0,,,,,,,,2.0,7.0,,,0.0111319,,,1.0,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,10.0,,7.4,,,,10.0,,,,10.0,,22.0,36.0,58.0,0,,72.0,,1.0,,
2023-24,11352668,10,90,Burnley,Away,877036,511783,Anass Zaroury,anass-zaroury,F,False,,,,8.0,8.0,16.0,1.0,,4.0,,,,3.0,,,2.0,10.0,2.0,,,0.018681,0.0309,0.0673,3.0,,,,,,,,,68.0,1.0,,,,,,,12.0,,6.4,,,,1.0,2.0,2.0,,2.0,,13.0,11.0,22.0,1,,33.0,1.0,1.0,1.0,
2023-24,11352668,10,90,Burnley,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352668,10,90,Burnley,Away,914477,441455,Vitinho,vitinho,D,False,,,3.0,21.0,25.0,46.0,,1.0,6.0,,,,3.0,,,2.0,5.0,2.0,1.0,,0.0291107,,,,,,,,,,2.0,,90.0,,,,,,,,17.0,,5.7,,,,2.0,,1.0,,9.0,,25.0,34.0,58.0,0,,84.0,1.0,1.0,,
2023-24,11352668,10,90,Burnley,Away,980643,432720,James Trafford,james-trafford,G,False,,1.0,5.0,3.0,21.0,24.0,,2.0,17.0,,,,,,,,,3.0,,,0.00339078,,,,,,-0.5793,1.0,,,,,90.0,,,,,,,,23.0,2.0,7.0,3.0,4.0,,6.0,,,1.0,27.0,,19.0,28.0,47.0,0,1.0,72.0,,,,1.0
2023-24,11352668,10,90,Burnley,Away,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,,3.0,3.0,6.0,2.0,1.0,2.0,,,,,,,1.0,5.0,4.0,,,0.0036603,0.217,,,,,,,,,,,45.0,,,,,,,,5.0,,6.6,,,1.0,1.0,3.0,,,,,3.0,3.0,6.0,1,1.0,18.0,2.0,1.0,1.0,1.0
2023-24,11352668,10,90,Burnley,Away,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352668,10,90,Burnley,Away,1216282,487702,Luca Koleosho,luca-koleosho,F,False,,,,9.0,7.0,16.0,2.0,1.0,2.0,,,,,,,2.0,11.0,4.0,,,0.00526684,,,3.0,,,,,,1.0,,,81.0,,,,,,,,17.0,,6.3,,,,,6.0,3.0,,,,18.0,7.0,22.0,0,,39.0,2.0,1.0,2.0,
2023-24,11352668,10,90,Burnley,Away,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,2.0,6.0,55.0,61.0,3.0,,6.0,,,,1.0,,,,5.0,2.0,,,0.00407602,,,1.0,,,,,,1.0,,,90.0,,,,,,,,5.0,,6.3,,,,3.0,,,,6.0,,9.0,57.0,66.0,0,2.0,74.0,,,,1.0
2023-24,11352305,11,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,1.0,8.0,3.0,11.0,3.0,1.0,2.0,,1.0,,,,,,4.0,4.0,,,0.0251626,0.3875,0.045,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,12.0,,6.8,,,2.0,,1.0,,,3.0,1.0,17.0,4.0,21.0,3,2.0,33.0,2.0,,1.0,1.0
2023-24,11352305,11,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,5.0,,4.0,32.0,9.0,36.0,1.0,1.0,5.0,1.0,,1.0,1.0,,,,2.0,3.0,,,0.448974,0.2222,,1.0,,,,,,1.0,5.0,,89.0,,,,,,,,8.0,,8.3,,,2.0,,1.0,10.0,,5.0,,39.0,9.0,38.0,3,,55.0,1.0,1.0,1.0,
2023-24,11352305,11,90,Burnley,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,1.0,6.0,1.0,7.0,,1.0,1.0,,,,,,,,,1.0,,,0.0256939,,,,,,,,,,1.0,,12.0,,,,,,,,4.0,,6.6,,,,,,,,1.0,,9.0,1.0,10.0,0,,11.0,1.0,,,
2023-24,11352305,11,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,5.0,26.0,33.0,58.0,2.0,1.0,2.0,1.0,,,,,,2.0,5.0,3.0,,,0.0543337,0.0058,,1.0,,,,,,,2.0,,90.0,,,,,,,,17.0,,6.8,,,1.0,1.0,,5.0,,12.0,,36.0,36.0,67.0,1,2.0,93.0,1.0,,,1.0
2023-24,11352305,11,90,Burnley,Home,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,3.0,31.0,22.0,53.0,5.0,2.0,6.0,,,,,,,,7.0,6.0,,,0.0653382,0.029,0.1358,2.0,,,,,,2.0,2.0,,90.0,1.0,,,,,,,12.0,,7.3,,,,,1.0,5.0,,5.0,,40.0,25.0,60.0,1,1.0,73.0,,2.0,1.0,1.0
2023-24,11352305,11,90,Burnley,Home,793167,207189,Sander Berge,sander-berge,M,False,,,3.0,27.0,38.0,65.0,4.0,3.0,2.0,,,,,,,,4.0,6.0,,,0.0164558,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,5.0,,7.1,,,,,,,,3.0,,32.0,38.0,70.0,0,,78.0,,3.0,,
2023-24,11352305,11,90,Burnley,Home,804613,192290,Connor Roberts,connor-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352305,11,90,Burnley,Home,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352305,11,90,Burnley,Home,826169,247245,Hannes Delcroix,hannes-delcroix,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352305,11,90,Burnley,Home,826183,437748,Mike Trésor,mike-tresor,M,True,,,,2.0,,2.0,,,1.0,,,,1.0,,,,1.0,,,,0.0306426,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.4,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2023-24,11352305,11,90,Burnley,Home,856719,216616,Dara O'Shea,dara-oshea,D,False,1.0,,2.0,26.0,52.0,77.0,1.0,4.0,7.0,,,,,,,,2.0,6.0,,,0.0621305,0.0767,0.2883,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,22.0,,6.9,,,,2.0,,1.0,,10.0,,43.0,57.0,99.0,1,2.0,110.0,,,,
2023-24,11352305,11,90,Burnley,Home,877036,511783,Anass Zaroury,anass-zaroury,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352305,11,90,Burnley,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352305,11,90,Burnley,Home,914477,441455,Vitinho,vitinho,D,False,,,,17.0,20.0,37.0,1.0,2.0,1.0,,,,,,,2.0,5.0,6.0,,,0.0202873,,,1.0,,,,,,,,,90.0,,,,,,,,24.0,,6.3,,,,1.0,2.0,4.0,,3.0,,26.0,25.0,47.0,0,2.0,82.0,2.0,1.0,1.0,2.0
2023-24,11352305,11,90,Burnley,Home,927175,241231,Jordan Beyer,jordan-beyer,D,False,,,4.0,12.0,68.0,80.0,1.0,1.0,2.0,,,,1.0,,,,2.0,3.0,1.0,,0.00570184,0.0648,,,,,,,,1.0,,,86.0,,,,,,,,9.0,,6.2,,,1.0,3.0,,,,6.0,,16.0,72.0,88.0,1,2.0,97.0,1.0,,,
2023-24,11352305,11,90,Burnley,Home,927340,437757,Han-Noah Massengo,han-noah-massengo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352305,11,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,,2.0,2.0,27.0,29.0,,,4.0,,,,,,,,,2.0,,,0.00143277,,,,,,-0.1877,,,,,,90.0,,,,,,,,4.0,,6.4,1.0,1.0,,,,,,6.0,,5.0,28.0,33.0,0,,38.0,,2.0,,
2023-24,11352305,11,90,Burnley,Home,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,1.0,16.0,5.0,21.0,1.0,1.0,3.0,,1.0,,,,,1.0,5.0,6.0,,,0.0231065,0.1469,,,,,,,,,,,78.0,,,,,,,,13.0,,6.7,,,2.0,,6.0,3.0,,1.0,,21.0,6.0,24.0,2,1.0,42.0,1.0,1.0,3.0,1.0
2023-24,11352305,11,90,Burnley,Home,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,4.0,,4.0,,,,,,,,,,,,1.0,,,0.0138544,0.0105,0.0552,,,,,,,,1.0,,12.0,1.0,,,,,,,2.0,,7.0,,,,,,1.0,,,,6.0,,5.0,1,1.0,8.0,,,,1.0
2023-24,11352305,11,90,Burnley,Home,1216282,487702,Luca Koleosho,luca-koleosho,F,False,,,1.0,12.0,8.0,20.0,1.0,,7.0,,1.0,1.0,,,,1.0,7.0,5.0,,,0.144864,0.1798,0.0313,1.0,,,,,,,1.0,,78.0,1.0,,,,,,,15.0,,6.8,,,2.0,,6.0,2.0,,1.0,1.0,19.0,9.0,26.0,4,2.0,49.0,2.0,1.0,2.0,1.0
2023-24,11352353,12,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,5.0,4.0,9.0,6.0,2.0,2.0,,,,1.0,,,2.0,10.0,4.0,,,0.00262722,0.0715,0.4698,1.0,,,,,,,,,90.0,2.0,,,,,,,10.0,,6.8,,,,3.0,,,,1.0,,11.0,5.0,16.0,2,1.0,31.0,1.0,1.0,,
2023-24,11352353,12,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,2.0,,4.0,16.0,7.0,21.0,2.0,,4.0,,,,,,,1.0,7.0,2.0,,,0.113587,0.0566,0.3638,2.0,,,,,,2.0,2.0,,90.0,1.0,,,,,,,10.0,,6.7,,,,1.0,2.0,5.0,,4.0,,21.0,8.0,24.0,1,1.0,40.0,1.0,1.0,,
2023-24,11352353,12,90,Burnley,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352353,12,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,3.0,10.0,8.0,18.0,2.0,4.0,2.0,,,,2.0,,,,5.0,5.0,,,0.00968793,,,1.0,,,,,,3.0,,,90.0,,2.0,,,,,,9.0,,6.8,,,,2.0,,2.0,,5.0,,16.0,9.0,23.0,0,1.0,40.0,,,,1.0
2023-24,11352353,12,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,2.0,5.0,12.0,17.0,1.0,1.0,2.0,,,,,,,1.0,4.0,2.0,,,0.0020347,0.0654,0.1102,2.0,,1.0,,,,1.0,1.0,,85.0,1.0,,,,,,,8.0,,7.0,,,,3.0,,,,4.0,,10.0,14.0,24.0,1,,33.0,,1.0,,
2023-24,11352353,12,90,Burnley,Away,373240,133085,Lawrence Vigouroux,lawrence-vigouroux,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352353,12,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352353,12,90,Burnley,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,10.0,16.0,26.0,2.0,5.0,6.0,,,,,,,,2.0,10.0,,,0.0121387,,,,,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.4,,,,6.0,,1.0,,2.0,,13.0,17.0,29.0,0,5.0,50.0,,,,2.0
2023-24,11352353,12,90,Burnley,Away,804613,192290,Connor Roberts,connor-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352353,12,90,Burnley,Away,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,,4.0,,4.0,,,,,,,,,,,1.0,,,,0.00359145,,,,,,,,,,,,10.0,,,,,,,,2.0,,6.4,,,,,1.0,,,,2.0,4.0,,4.0,0,,6.0,1.0,,,
2023-24,11352353,12,90,Burnley,Away,826169,247245,Hannes Delcroix,hannes-delcroix,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352353,12,90,Burnley,Away,856719,216616,Dara O'Shea,dara-oshea,D,False,,,4.0,20.0,25.0,45.0,,4.0,1.0,,,,,,,,1.0,5.0,,,0.0077869,0.0317,,1.0,,,,,,,,,90.0,,,,,,,,13.0,,6.4,,,1.0,4.0,,,,10.0,,28.0,30.0,58.0,1,1.0,66.0,,,,1.0
2023-24,11352353,12,90,Burnley,Away,914477,441455,Vitinho,vitinho,D,False,,,2.0,10.0,7.0,17.0,1.0,1.0,2.0,,,,2.0,,,1.0,5.0,4.0,,,0.00514405,,,1.0,,,,,,,,,88.0,,,,,,,,9.0,,6.3,,,,3.0,,,,3.0,,11.0,10.0,21.0,0,3.0,39.0,,,,3.0
2023-24,11352353,12,90,Burnley,Away,921216,220598,Michael Obafemi,michael-obafemi,F,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,6.27e-06,0.0347,,,,,,,,,,,16.0,,,,,,,,,,6.5,,,1.0,,1.0,,,,,,1.0,1.0,1,,4.0,,,1.0,
2023-24,11352353,12,90,Burnley,Away,927175,241231,Jordan Beyer,jordan-beyer,D,False,,,1.0,13.0,36.0,49.0,3.0,3.0,3.0,,,,,,,,4.0,4.0,,,0.00784847,,,1.0,,,,,,2.0,2.0,,90.0,,1.0,,,,,,3.0,,6.8,,,,8.0,,,,2.0,,13.0,39.0,52.0,0,,66.0,,1.0,,
