season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090149,15,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,7.0,25.0,21.0,46.0,,,6.0,,,,,1.0,,1.0,4.0,3.0,,,3.0,,,,,4.0,,,90.0,,4.0,,,,10.0,,7.7,,,,,2.0,,1.0,,10.0,,30.0,23.0,52.0,0,3.0,70.0,2.0,,,2.0
2016-17,7090149,15,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,1.0,16.0,7.0,23.0,2.0,3.0,4.0,,,,1.0,,,2.0,6.0,9.0,,,1.0,,,,,,1.0,,90.0,,,,,,15.0,,6.8,,,,,1.0,,,,2.0,,25.0,10.0,35.0,0,5.0,49.0,1.0,1.0,,2.0
2016-17,7090149,15,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,2.0,18.0,27.0,45.0,,1.0,7.0,,,,3.0,,,1.0,5.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,13.0,,6.5,,,,,,,2.0,,4.0,,27.0,28.0,53.0,0,1.0,63.0,1.0,2.0,,1.0
2016-17,7090136,16,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,True,1.0,,2.0,5.0,2.0,6.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,,,34.0,,,,,,6.0,,6.5,,,,,,1.0,3.0,,2.0,1.0,10.0,2.0,9.0,0,,17.0,,1.0,1.0,
2016-17,7090136,16,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,1.0,10.0,11.0,1.0,,2.0,,,,1.0,,,,2.0,3.0,,,,,,,,,,,34.0,,,,,,3.0,,6.5,,,,,,1.0,,,,,2.0,11.0,13.0,0,2.0,17.0,,,1.0,2.0
2016-17,7090136,16,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,6.0,13.0,14.0,27.0,1.0,,6.0,,,1.0,1.0,,,,4.0,3.0,,,1.0,,,,,3.0,1.0,,56.0,,,,,,5.0,,6.8,,,,,2.0,1.0,,,7.0,,16.0,15.0,31.0,1,1.0,44.0,,2.0,,
2016-17,7090136,16,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,4.0,20.0,20.0,40.0,1.0,2.0,7.0,,,,3.0,,,1.0,7.0,8.0,,,3.0,,,,,2.0,2.0,,90.0,,,,,,11.0,,7.1,,,,,1.0,,,,7.0,,24.0,22.0,46.0,0,5.0,64.0,3.0,1.0,,3.0
2016-17,7090136,16,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,1.0,,4.0,16.0,13.0,28.0,,,5.0,,,2.0,,,,2.0,2.0,2.0,,,,,,,,,1.0,,90.0,,1.0,,,,12.0,,6.7,,,1.0,,,2.0,6.0,,4.0,,24.0,13.0,31.0,3,,49.0,2.0,,2.0,
2016-17,7090147,17,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,True,1.0,,5.0,13.0,20.0,32.0,1.0,,4.0,,,1.0,1.0,,,,3.0,,,,,,,,,1.0,1.0,,78.0,1.0,,,,,6.0,,6.9,,,,,2.0,1.0,2.0,,6.0,,16.0,21.0,35.0,2,,47.0,1.0,,,
2016-17,7090147,17,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090147,17,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,1.0,,,8.0,20.0,27.0,,,3.0,,,,3.0,,,,3.0,3.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,7.0,,6.9,,,,,2.0,,1.0,,4.0,,12.0,23.0,34.0,0,1.0,43.0,,2.0,,1.0
2016-17,7090147,17,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,3.0,13.0,14.0,27.0,1.0,,9.0,,,,,,,2.0,4.0,,,,,,1.0,,,3.0,,,90.0,1.0,,,,,14.0,,7.1,,,,,4.0,1.0,1.0,,4.0,,18.0,19.0,36.0,1,,54.0,1.0,,,
2016-17,7090147,17,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,2.0,11.0,25.0,36.0,1.0,1.0,10.0,,,,1.0,,,2.0,5.0,7.0,,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,1.0,4.0,,7.8,,,2.0,,,,1.0,,2.0,,12.0,25.0,36.0,2,3.0,53.0,1.0,3.0,,3.0
2016-17,7090147,17,25,Middlesbrough,Home,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,1.0,,1.0,14.0,7.0,20.0,,1.0,7.0,1.0,,,,,,1.0,4.0,5.0,,,,1.0,,,,,2.0,,62.0,,,,,,17.0,,7.4,,,1.0,,,5.0,2.0,,3.0,,20.0,10.0,28.0,1,,46.0,4.0,2.0,2.0,
2016-17,7090148,18,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090148,18,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090148,18,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,3.0,15.0,17.0,32.0,,1.0,7.0,,,,2.0,,,,2.0,7.0,,,,,,,,3.0,,,90.0,,,,,,8.0,,7.0,,,,,2.0,4.0,,,10.0,,23.0,17.0,40.0,0,,53.0,,2.0,4.0,
2016-17,7090148,18,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,1.0,13.0,2.0,15.0,,4.0,4.0,,,1.0,1.0,,,,3.0,8.0,,,2.0,,,,,3.0,,,87.0,,,,,,15.0,,6.8,,,1.0,,1.0,,2.0,,2.0,1.0,23.0,4.0,25.0,2,2.0,46.0,2.0,3.0,,1.0
2016-17,7090148,18,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,2.0,19.0,16.0,35.0,2.0,,8.0,,,,,,,,3.0,5.0,,,,,,,,2.0,,,90.0,,,,,,14.0,,6.9,,,,,,2.0,4.0,,3.0,,28.0,16.0,40.0,0,2.0,59.0,3.0,2.0,1.0,2.0
2016-17,7090148,18,25,Middlesbrough,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,4.0,,1.0,18.0,8.0,22.0,2.0,3.0,9.0,,,,1.0,,,1.0,10.0,12.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,25.0,,7.4,,,1.0,,,8.0,6.0,,3.0,,33.0,9.0,36.0,2,1.0,66.0,2.0,4.0,4.0,
2016-17,7090286,19,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,1.0,,3.0,4.0,14.0,17.0,,,6.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,63.0,,,,,,5.0,,6.8,,,,,,1.0,4.0,,4.0,,8.0,15.0,19.0,2,,28.0,,,1.0,
2016-17,7090286,19,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,,,,5.0,4.0,9.0,2.0,,3.0,,,,3.0,,,1.0,8.0,5.0,,,2.0,,1.0,,,1.0,,,78.0,1.0,,,,,7.0,,7.1,,,1.0,,,2.0,1.0,,3.0,,11.0,4.0,14.0,2,1.0,27.0,,2.0,2.0,
2016-17,7090286,19,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,True,,,1.0,2.0,2.0,4.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,12.0,,2.0,,,,3.0,,6.5,,,,,,,,,1.0,,3.0,4.0,7.0,0,,11.0,,,,
2016-17,7090286,19,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,1.0,,5.0,12.0,21.0,32.0,,1.0,3.0,,,,5.0,,,1.0,8.0,3.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,10.0,,6.5,,,,,5.0,,2.0,,6.0,,17.0,25.0,40.0,0,2.0,57.0,,,,
2016-17,7090286,19,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,2.0,16.0,23.0,39.0,,,3.0,,,,3.0,,,1.0,6.0,3.0,,,2.0,,,,,1.0,1.0,,90.0,1.0,,,,,6.0,,6.7,,,1.0,,2.0,1.0,,,3.0,,18.0,25.0,43.0,2,2.0,59.0,1.0,,1.0,
2016-17,7090286,19,25,Middlesbrough,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,True,,,,1.0,,1.0,1.0,,1.0,,,,3.0,,,,4.0,,,,,,,,,,,,27.0,,,,,,5.0,,5.9,,,,,1.0,,1.0,,,,3.0,1.0,3.0,0,,9.0,2.0,,,
2016-17,7090178,20,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,True,,,3.0,5.0,4.0,9.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,10.0,,,,,,2.0,,6.7,,,,,,1.0,,,4.0,,5.0,5.0,10.0,0,1.0,14.0,,,,
2016-17,7090178,20,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,6.6,,,,,,,,,1.0,,2.0,,2.0,0,,2.0,,,,
2016-17,7090178,20,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,6.0,31.0,20.0,51.0,3.0,3.0,8.0,,,,2.0,,,3.0,11.0,7.0,,,3.0,,,,,1.0,1.0,,90.0,,1.0,,,,11.0,,6.8,,,,,3.0,,,,8.0,,36.0,23.0,59.0,0,3.0,73.0,,1.0,,3.0
2016-17,7090178,20,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,,22.0,18.0,40.0,7.0,1.0,7.0,,,1.0,1.0,,,2.0,11.0,4.0,,,1.0,,,,,,,,90.0,,,,,,12.0,,6.3,,,1.0,,,2.0,1.0,,4.0,,30.0,20.0,49.0,2,,60.0,,1.0,2.0,
2016-17,7090178,20,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,4.0,30.0,24.0,54.0,2.0,2.0,7.0,,,,1.0,,,1.0,5.0,4.0,,,,,,,,2.0,2.0,,89.0,,,,,,11.0,,6.7,,,,,,2.0,2.0,,5.0,,34.0,27.0,59.0,0,,71.0,2.0,1.0,1.0,
2016-17,7090178,20,25,Middlesbrough,Home,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,1.0,,3.0,24.0,9.0,32.0,3.0,2.0,15.0,,1.0,1.0,,,,4.0,12.0,11.0,,,4.0,,,,,,1.0,,90.0,,,,,,30.0,,6.9,,,1.0,,1.0,5.0,7.0,,3.0,,39.0,10.0,42.0,2,3.0,80.0,7.0,2.0,4.0,2.0
2016-17,7090204,21,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090204,21,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,1.0,,5.0,15.0,8.0,22.0,4.0,,6.0,,,,,,,,4.0,2.0,,,,,,,,,,,90.0,,,,,,14.0,,6.9,,,1.0,,,,3.0,,10.0,,27.0,10.0,34.0,1,1.0,44.0,,1.0,,1.0
2016-17,7090204,21,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090204,21,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,1.0,,6.0,20.0,23.0,42.0,3.0,6.0,4.0,,,,1.0,,,,7.0,10.0,,,3.0,,,,,3.0,,,90.0,,,,,,15.0,,6.9,,,,,8.0,,1.0,,10.0,,26.0,31.0,56.0,0,2.0,77.0,,2.0,,
2016-17,7090204,21,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,1.0,,3.0,17.0,19.0,35.0,3.0,1.0,5.0,,,,1.0,,,1.0,8.0,4.0,,,2.0,,,,,,1.0,,90.0,,,,,,10.0,,6.5,,,,,,1.0,1.0,,4.0,,20.0,21.0,40.0,0,1.0,54.0,3.0,2.0,,1.0
2016-17,7090207,22,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090207,22,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090207,22,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,6.0,37.0,28.0,65.0,1.0,,16.0,,,,1.0,,,,3.0,2.0,,,,,,,,2.0,,,90.0,,,,,,17.0,,6.8,,,,,,1.0,2.0,,10.0,,50.0,29.0,77.0,0,2.0,91.0,,,,2.0
2016-17,7090207,22,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,2.0,26.0,13.0,39.0,1.0,3.0,3.0,,,,,,,,1.0,6.0,,,,,,,,,,,90.0,1.0,,,,,16.0,,7.0,,,,,1.0,,,,6.0,,39.0,15.0,54.0,1,3.0,62.0,1.0,,,3.0
2016-17,7090207,22,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,1.0,,2.0,26.0,10.0,35.0,2.0,,4.0,,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,,83.0,,,,,,9.0,,6.5,,,1.0,,,,6.0,,2.0,1.0,35.0,10.0,39.0,1,,47.0,,1.0,,
2016-17,7090205,23,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090205,23,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,2.0,,1.0,35.0,24.0,57.0,,,9.0,,,,,,,,,3.0,,,,,,,,1.0,4.0,,90.0,,1.0,,,,5.0,,7.4,,,1.0,,1.0,,4.0,,4.0,,38.0,26.0,60.0,1,2.0,72.0,,1.0,,2.0
2016-17,7090205,23,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,3.0,28.0,15.0,43.0,1.0,1.0,6.0,,,,2.0,,,3.0,7.0,2.0,,,1.0,,,,,,,,90.0,,,,,,17.0,,6.4,,,,,1.0,,,,6.0,,34.0,23.0,57.0,0,1.0,64.0,,,,1.0
2016-17,7090205,23,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,3.0,21.0,19.0,40.0,2.0,1.0,3.0,,,2.0,,,,2.0,6.0,4.0,,,2.0,,,,,,,,90.0,,,,,,14.0,,6.6,,,,,1.0,1.0,3.0,,5.0,,30.0,21.0,48.0,2,1.0,61.0,1.0,1.0,1.0,1.0
2016-17,7090232,24,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,,,3.0,11.0,2.0,13.0,,,3.0,,,,,,,,2.0,1.0,,,,,,,,1.0,,,62.0,,,,,,10.0,,6.4,,,,,2.0,2.0,3.0,,5.0,1.0,18.0,2.0,17.0,0,1.0,28.0,,,,1.0
2016-17,7090232,24,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090232,24,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,3.0,12.0,10.0,22.0,1.0,1.0,3.0,,,,,,,,2.0,3.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,6.0,,6.9,,,,,2.0,1.0,,,5.0,,16.0,12.0,28.0,0,1.0,37.0,,,1.0,1.0
2016-17,7090232,24,25,Middlesbrough,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,1.0,5.0,5.0,10.0,1.0,,3.0,,,,,,,2.0,3.0,3.0,,,,,,,,,,,28.0,,,,,,11.0,,6.7,,,1.0,,2.0,1.0,1.0,,4.0,,12.0,7.0,18.0,1,2.0,27.0,,,1.0,2.0
2016-17,7090232,24,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,2.0,13.0,9.0,22.0,1.0,2.0,8.0,,1.0,1.0,1.0,,,,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,10.0,,6.4,,,1.0,,2.0,,,,6.0,,20.0,12.0,32.0,2,1.0,40.0,,,,
2016-17,7090232,24,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,,6.0,8.0,14.0,,,4.0,,,,2.0,,,2.0,7.0,1.0,,,1.0,,,,,1.0,,,62.0,,1.0,,,,7.0,,6.3,,,1.0,,1.0,3.0,,,1.0,,7.0,10.0,17.0,1,,27.0,,,1.0,
2016-17,7090240,25,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090240,25,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090240,25,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,2.0,14.0,20.0,34.0,,2.0,9.0,,,,1.0,,,1.0,4.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,6.0,,6.7,,,,,,,1.0,,2.0,,17.0,22.0,38.0,0,2.0,47.0,,2.0,,2.0
2016-17,7090240,25,25,Middlesbrough,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,1.0,,1.0,6.0,1.0,6.0,1.0,,2.0,,,,,,,3.0,5.0,4.0,,,2.0,,,,,,1.0,,32.0,,,,,,9.0,,7.0,,,2.0,,,1.0,2.0,,1.0,,11.0,2.0,11.0,2,3.0,23.0,,,1.0,3.0
2016-17,7090240,25,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,1.0,14.0,14.0,28.0,,3.0,8.0,,,,1.0,,,1.0,3.0,7.0,,,1.0,,,,,,1.0,,90.0,,,,,,16.0,,6.7,,,,,,,3.0,,4.0,,27.0,15.0,39.0,0,4.0,52.0,1.0,,,3.0
2016-17,7090240,25,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,2.0,,3.0,14.0,14.0,26.0,2.0,,4.0,,,,1.0,,,,5.0,4.0,,,2.0,,,,,,2.0,,58.0,,,,,,13.0,,7.0,,,,,,,5.0,,3.0,,26.0,14.0,35.0,0,3.0,48.0,1.0,1.0,,3.0
2016-17,7090240,25,25,Middlesbrough,Home,135590,78091,Gastón Ramírez,gaston-ramirez,M,True,1.0,,1.0,5.0,2.0,6.0,2.0,,2.0,,,,1.0,,,,7.0,7.0,,,3.0,,,,,,1.0,,23.0,,,,,,8.0,,7.2,,,,,,5.0,1.0,,1.0,,8.0,4.0,11.0,0,3.0,24.0,2.0,,4.0,3.0
2016-17,7090223,26,25,Middlesbrough,Away,816,12002,Stewart Downing,stewart-downing,M,False,1.0,,1.0,9.0,8.0,16.0,,,5.0,,,,,,,,1.0,1.0,,,1.0,,,,,3.0,,,90.0,,,,,,15.0,,6.6,,,,,4.0,,5.0,,7.0,,19.0,10.0,24.0,0,,53.0,1.0,1.0,,
2016-17,7090223,26,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090223,26,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090223,26,25,Middlesbrough,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,7.0,4.0,11.0,,,1.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,3.0,,,29.0,1.0,,,,,8.0,,7.2,,,1.0,,,4.0,1.0,,,,10.0,5.0,14.0,2,,29.0,3.0,,4.0,
2016-17,7090223,26,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,5.0,24.0,27.0,51.0,1.0,1.0,4.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,10.0,,7.3,,,1.0,,2.0,,,,10.0,,30.0,31.0,61.0,1,3.0,74.0,,1.0,,2.0
2016-17,7090223,26,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,3.0,11.0,8.0,19.0,,1.0,3.0,1.0,,,,,,2.0,5.0,7.0,,,1.0,,,,,,2.0,,61.0,,,,,,10.0,,6.9,,,1.0,,1.0,3.0,,,4.0,,14.0,10.0,24.0,1,2.0,41.0,1.0,3.0,1.0,2.0
2016-17,7090223,26,25,Middlesbrough,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,1.0,,3.0,18.0,18.0,35.0,1.0,,8.0,,,,2.0,,,3.0,9.0,7.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,17.0,,6.4,,,,,,5.0,2.0,,6.0,,26.0,19.0,43.0,1,3.0,65.0,3.0,1.0,3.0,3.0
2016-17,7090280,27,25,Middlesbrough,Away,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,,,3.0,23.0,10.0,33.0,1.0,1.0,4.0,,,1.0,3.0,,,3.0,9.0,2.0,,,1.0,,,,,1.0,4.0,,75.0,1.0,,,,,13.0,,6.4,,,,,2.0,1.0,,,7.0,,27.0,13.0,40.0,2,1.0,55.0,1.0,,,1.0
2016-17,7090280,27,25,Middlesbrough,Away,45911,59044,Adam Clayton,adam-clayton,M,False,,,3.0,34.0,23.0,57.0,,,12.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,8.0,,7.0,,,,,2.0,,,,4.0,,37.0,26.0,63.0,0,2.0,72.0,,2.0,,2.0
2016-17,7090280,27,25,Middlesbrough,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,4.0,1.0,5.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,15.0,,,,,,4.0,,6.5,,,1.0,,,,1.0,,,,6.0,1.0,6.0,1,,10.0,,,,
2016-17,7090280,27,25,Middlesbrough,Away,100389,82428,Marten de Roon,marten-de-roon,M,False,,,1.0,20.0,13.0,33.0,1.0,1.0,5.0,,,1.0,4.0,,,,7.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,10.0,,6.1,,,,,1.0,,,,1.0,,24.0,15.0,39.0,1,2.0,53.0,4.0,1.0,,
2016-17,7090280,27,25,Middlesbrough,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090280,27,25,Middlesbrough,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,False,,,,3.0,4.0,7.0,,,4.0,,,,1.0,,,,2.0,1.0,,,2.0,,,,,,,,45.0,,,,,,6.0,,6.4,,,1.0,,,,,,,,5.0,5.0,10.0,1,,16.0,2.0,1.0,,
2016-17,7374907,28,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,False,2.0,,1.0,20.0,11.0,29.0,2.0,,8.0,,1.0,,,,,,2.0,2.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,14.0,,7.0,,,2.0,,1.0,1.0,8.0,,6.0,,31.0,13.0,36.0,3,,55.0,1.0,1.0,1.0,
2016-17,7374907,28,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,2.0,21.0,17.0,38.0,2.0,1.0,3.0,1.0,,,2.0,,,2.0,7.0,3.0,,,1.0,1.0,,,,4.0,1.0,,90.0,,,,,,10.0,,7.2,,,,,3.0,1.0,,,3.0,,28.0,18.0,46.0,0,1.0,58.0,,,1.0,1.0
2016-17,7374907,28,25,Middlesbrough,Home,100389,82428,Marten de Roon,marten-de-roon,M,False,,,1.0,11.0,15.0,26.0,2.0,,3.0,,,1.0,4.0,,,,9.0,1.0,,,3.0,,1.0,,,1.0,,,90.0,1.0,,,,,16.0,,6.7,,,,,3.0,,1.0,,6.0,,21.0,16.0,36.0,2,1.0,50.0,5.0,,,1.0
2016-17,7374907,28,25,Middlesbrough,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,1.0,20.0,10.0,30.0,5.0,1.0,9.0,,,,1.0,,,3.0,12.0,6.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,14.0,,6.4,,,,,1.0,1.0,3.0,,4.0,,28.0,12.0,37.0,0,3.0,53.0,1.0,1.0,1.0,1.0
2016-17,7090300,29,25,Middlesbrough,Home,816,12002,Stewart Downing,stewart-downing,M,False,4.0,,9.0,33.0,21.0,50.0,,1.0,12.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,2.0,,90.0,,,,,,27.0,,6.9,,,,,,,14.0,,15.0,,55.0,23.0,64.0,0,2.0,86.0,2.0,1.0,,2.0
2016-17,7090300,29,25,Middlesbrough,Home,14139,10460,Grant Leadbitter,grant-leadbitter,M,False,,,2.0,27.0,12.0,39.0,1.0,1.0,2.0,,,,2.0,,,1.0,4.0,2.0,,,,,,,,,1.0,,67.0,,1.0,,,,12.0,,6.4,,,1.0,,,1.0,5.0,,3.0,,37.0,13.0,45.0,1,,56.0,,,1.0,
2016-17,7090300,29,25,Middlesbrough,Home,45911,59044,Adam Clayton,adam-clayton,M,False,,,8.0,39.0,25.0,64.0,2.0,1.0,10.0,,,,2.0,,,1.0,5.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,7.0,,7.0,,,,,,3.0,1.0,,10.0,,44.0,26.0,69.0,0,2.0,81.0,,1.0,3.0,2.0
