matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
919102,21,2017-12-31 16:30:00,3,Arsenal,Away,197.0,19.0,,1.0,1.0,,,348.0,4.0,1.0,8.0,3.0,11.0,33.0,544.0,,1.0,18.0,18.0,12.0,10.0,,,1.0,,2.0,,,12.0,,,,,,,4.0,9.0,5.0,6.0,8.0,69.0,67.0,,,,3.0,9.0,5.0,8.0,,1.0,6.0,4.0,1.0,,9.0,1.0,46.0,48.0,3.0,23.0,11.0,,1.0,72.0,9.0,14.0,,,3.0,,2.0,170.0,,,,,,7.0,,1.0,2.0,11.0,,8.0,8.0,,8.0,207.0,79.0,53.0,5.0,,3.0,7.0,4.0,624.0,7.0,3.0,68.0,91.0,35.0,1.0,1.0,1.0,,,142.0,142.0,2.0,30.0,27.0,65.3,,2.0,,1.0,9.0,0.0,201.0,1.0,1.0,2.0,,,5.0,,3.0,184.0,527.0,4.0,10.0,220.0,52.0,23.0,15.0,5.0,10.0,5.0,,240.0,1.0,437.0,2.0,1.0,12.0,12.0,60.0,2.0,647.0,,0.0,14.0,12.0,3.0,18.0,3.0,827.0,28.0,11.0,10.0,6.0,10.0,0.0
919103,22,2018-01-03 19:45:00,3,Arsenal,Home,225.0,14.0,3.0,5.0,2.0,,,295.0,9.0,,6.0,2.0,7.0,35.0,515.0,,,8.0,14.0,13.0,6.0,,1.0,,,1.0,,,11.0,,,,,,,9.0,16.0,3.0,9.0,5.0,79.0,62.0,,1.0,,4.0,19.0,5.0,12.0,,2.0,10.0,9.0,3.0,,11.0,2.0,55.0,52.0,4.0,14.0,8.0,,,72.0,11.0,11.0,,1.0,1.0,,1.0,204.0,,,,,,10.0,1.0,1.0,,8.0,1.0,16.0,16.0,2.0,7.0,153.0,61.0,45.0,8.0,2.0,2.0,4.0,6.0,570.0,3.0,2.0,61.0,69.0,44.0,1.0,1.0,1.0,,,140.0,140.0,4.0,17.0,33.0,58.3,,2.0,1.0,1.0,19.0,0.0,163.0,4.0,,4.0,,1.0,3.0,,2.0,147.0,489.0,6.0,6.0,235.0,36.0,14.0,20.0,8.0,20.0,12.0,1.0,207.0,1.0,384.0,1.0,,8.0,8.0,63.0,2.0,599.0,1.0,0.0,14.0,16.0,2.0,9.0,3.0,787.0,36.0,16.0,13.0,10.0,12.0,0.0
919113,23,2018-01-14 13:30:00,3,Arsenal,Away,201.0,16.0,1.0,2.0,1.0,1.0,1.0,211.0,2.0,,6.0,5.0,12.0,20.0,410.0,1.0,1.0,22.0,26.0,31.0,6.0,2.0,,,,,,,10.0,,,1.0,,,1.0,7.0,5.0,8.0,6.0,6.0,72.0,80.0,1.0,1.0,1.0,2.0,38.0,4.0,13.0,,,5.0,2.0,5.0,,21.0,,72.0,64.0,2.0,30.0,18.0,1.0,,68.0,10.0,6.0,,,1.0,1.0,,221.0,1.0,,1.0,1.0,,7.0,1.0,1.0,1.0,18.0,1.0,15.0,15.0,2.0,6.0,137.0,99.0,49.0,4.0,1.0,4.0,5.0,3.0,529.0,2.0,3.0,54.0,59.0,30.0,,,,,,204.0,204.0,3.0,33.0,32.0,59.5,1.0,3.0,,,38.0,0.0,121.0,2.0,1.0,3.0,2.0,,5.0,,2.0,109.0,402.0,21.0,9.0,241.0,38.0,30.0,9.0,5.0,13.0,8.0,,171.0,10.0,323.0,1.0,,33.0,13.0,69.0,4.0,551.0,3.0,0.0,12.0,21.0,10.0,24.0,2.0,772.0,25.0,19.0,6.0,5.0,16.0,0.0
919123,24,2018-01-20 15:00:00,3,Arsenal,Home,283.0,18.0,2.0,3.0,1.0,3.0,,362.0,4.0,,8.0,1.0,16.0,34.0,642.0,2.0,1.0,8.0,16.0,16.0,9.0,,1.0,1.0,,1.0,,2.0,13.0,,,,,,,4.0,5.0,4.0,14.0,2.0,77.0,76.0,5.0,2.0,3.0,4.0,19.0,5.0,3.0,,,5.0,2.0,2.0,2.0,12.0,4.0,40.0,56.0,4.0,30.0,15.0,,1.0,68.0,6.0,8.0,1.0,,4.0,1.0,1.0,208.0,4.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,,15.0,,9.0,9.0,1.0,8.0,230.0,67.0,53.0,10.0,1.0,,13.0,10.0,710.0,3.0,3.0,74.0,70.0,34.0,,,,,,126.0,126.0,5.0,42.0,18.0,63.0,,,,,19.0,0.0,212.0,3.0,1.0,4.0,,1.0,1.0,1.0,3.0,198.0,629.0,8.0,13.0,306.0,30.0,30.0,16.0,4.0,9.0,5.0,1.0,242.0,9.0,430.0,2.0,,6.0,17.0,44.0,3.0,727.0,3.0,0.0,16.0,19.0,4.0,8.0,0.0,916.0,44.0,14.0,13.0,5.0,11.0,0.0
919134,25,2018-01-30 19:45:00,3,Arsenal,Away,209.0,8.0,1.0,5.0,4.0,2.0,,620.0,5.0,1.0,7.0,,24.0,17.0,824.0,,2.0,23.0,11.0,14.0,7.0,,,,,,,,8.0,,,,,,1.0,4.0,7.0,5.0,6.0,3.0,117.0,42.0,2.0,1.0,1.0,,19.0,1.0,6.0,,,3.0,13.0,4.0,1.0,9.0,1.0,36.0,34.0,,15.0,6.0,2.0,,87.0,8.0,4.0,,,1.0,1.0,,199.0,1.0,,1.0,1.0,,5.0,1.0,,1.0,6.0,,8.0,8.0,1.0,7.0,275.0,60.0,54.0,4.0,,3.0,5.0,4.0,882.0,4.0,2.0,168.0,165.0,39.0,,,,,,114.0,114.0,1.0,13.0,21.0,74.3,,3.0,,,19.0,0.0,303.0,,1.0,1.0,,,4.0,,2.0,302.0,812.0,9.0,8.0,223.0,17.0,15.0,9.0,3.0,21.0,18.0,,347.0,3.0,692.0,,1.0,5.0,25.0,26.0,3.0,894.0,1.0,0.0,9.0,11.0,3.0,23.0,3.0,1050.0,22.0,10.0,5.0,3.0,,0.0
919144,26,2018-02-03 17:30:00,3,Arsenal,Home,242.0,11.0,2.0,2.0,,2.0,,228.0,4.0,1.0,5.0,2.0,19.0,20.0,468.0,1.0,3.0,13.0,25.0,21.0,6.0,1.0,2.0,,,1.0,,1.0,10.0,,,,1.0,,,7.0,8.0,2.0,12.0,3.0,78.0,57.0,4.0,,4.0,2.0,12.0,5.0,13.0,,,4.0,5.0,,1.0,8.0,,57.0,59.0,2.0,27.0,14.0,,1.0,48.0,8.0,8.0,1.0,,2.0,1.0,1.0,165.0,5.0,,4.0,4.0,1.0,9.0,4.0,1.0,,14.0,1.0,13.0,13.0,1.0,5.0,147.0,65.0,40.0,6.0,3.0,2.0,10.0,7.0,530.0,4.0,1.0,53.0,60.0,29.0,,,,,,119.0,119.0,2.0,35.0,12.0,58.4,1.0,,,2.0,12.0,0.0,163.0,,1.0,1.0,1.0,2.0,3.0,,3.0,115.0,453.0,6.0,12.0,275.0,22.0,27.0,12.0,4.0,10.0,6.0,2.0,149.0,4.0,288.0,1.0,1.0,12.0,21.0,46.0,1.0,553.0,2.0,0.0,15.0,22.0,3.0,13.0,2.0,735.0,26.0,13.0,9.0,4.0,19.0,0.0
919161,27,2018-02-10 12:30:00,3,Arsenal,Away,229.0,21.0,,3.0,3.0,,,187.0,8.0,1.0,12.0,3.0,18.0,27.0,413.0,,1.0,10.0,16.0,13.0,4.0,,,,,1.0,,1.0,5.0,,,,,,,4.0,13.0,5.0,2.0,4.0,67.0,68.0,1.0,1.0,,8.0,21.0,2.0,16.0,,3.0,2.0,9.0,1.0,,10.0,6.0,54.0,46.0,8.0,22.0,11.0,,1.0,61.0,9.0,13.0,,,1.0,,1.0,179.0,,,,,,13.0,,1.0,1.0,11.0,,11.0,11.0,1.0,12.0,136.0,73.0,39.0,10.0,,3.0,1.0,1.0,477.0,1.0,1.0,60.0,63.0,18.0,,,,,,138.0,138.0,,36.0,16.0,50.1,,,,1.0,21.0,0.0,127.0,4.0,1.0,6.0,,,3.0,,3.0,83.0,392.0,9.0,4.0,254.0,39.0,22.0,12.0,2.0,12.0,10.0,,124.0,3.0,267.0,1.0,1.0,21.0,18.0,65.0,6.0,509.0,,0.0,6.0,12.0,6.0,10.0,1.0,680.0,11.0,12.0,8.0,2.0,9.0,0.0
919164,28,2018-03-01 19:45:00,3,Arsenal,Home,206.0,19.0,,1.0,1.0,4.0,,220.0,,,5.0,5.0,3.0,28.0,425.0,,,23.0,9.0,6.0,6.0,,,,1.0,1.0,,,5.0,,1.0,,,,,7.0,7.0,2.0,5.0,5.0,101.0,76.0,,1.0,,,27.0,3.0,21.0,,,6.0,8.0,2.0,,5.0,1.0,52.0,50.0,,11.0,2.0,,,71.0,11.0,11.0,,,4.0,1.0,1.0,185.0,,,,,,2.0,,,,2.0,,13.0,13.0,,5.0,133.0,77.0,51.0,1.0,,1.0,5.0,5.0,519.0,3.0,1.0,82.0,80.0,21.0,,,,,1.0,161.0,161.0,8.0,23.0,39.0,45.8,,,,,27.0,0.0,119.0,2.0,,2.0,1.0,,2.0,1.0,,97.0,410.0,14.0,6.0,229.0,44.0,11.0,15.0,3.0,14.0,11.0,,155.0,9.0,323.0,,,20.0,4.0,59.0,,538.0,,0.0,10.0,24.0,1.0,28.0,1.0,718.0,14.0,18.0,9.0,6.0,17.0,0.0
919173,29,2018-03-04 13:30:00,3,Arsenal,Away,211.0,13.0,5.0,10.0,5.0,,,315.0,4.0,,7.0,,19.0,19.0,516.0,,1.0,20.0,18.0,21.0,9.0,2.0,1.0,,,1.0,,,11.0,,,,,,,7.0,8.0,5.0,9.0,6.0,79.0,58.0,1.0,,1.0,2.0,20.0,6.0,8.0,,,11.0,11.0,2.0,,16.0,2.0,58.0,57.0,2.0,17.0,8.0,2.0,1.0,56.0,12.0,12.0,1.0,,3.0,1.0,1.0,196.0,1.0,,1.0,1.0,,7.0,1.0,,1.0,8.0,1.0,8.0,8.0,1.0,7.0,171.0,68.0,45.0,6.0,,2.0,10.0,7.0,586.0,2.0,1.0,74.0,65.0,42.0,,,,,,145.0,145.0,4.0,24.0,21.0,68.1,,,,,20.0,0.0,168.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,181.0,493.0,7.0,12.0,239.0,28.0,17.0,21.0,11.0,25.0,14.0,1.0,230.0,3.0,400.0,,,14.0,20.0,43.0,,614.0,2.0,0.0,15.0,10.0,2.0,20.0,3.0,806.0,35.0,10.0,16.0,11.0,8.0,0.0
919184,30,2018-03-11 13:30:00,3,Arsenal,Home,202.0,12.0,1.0,2.0,1.0,,1.0,217.0,6.0,2.0,7.0,2.0,13.0,23.0,417.0,,2.0,14.0,17.0,22.0,6.0,1.0,,,,,,2.0,9.0,,,,,,1.0,7.0,9.0,2.0,10.0,1.0,68.0,63.0,4.0,3.0,1.0,4.0,22.0,,7.0,,1.0,4.0,2.0,3.0,1.0,7.0,4.0,49.0,58.0,4.0,32.0,22.0,,1.0,47.0,12.0,9.0,1.0,,2.0,1.0,,166.0,3.0,1.0,3.0,2.0,1.0,11.0,2.0,1.0,,22.0,,8.0,8.0,2.0,7.0,148.0,57.0,39.0,9.0,1.0,3.0,7.0,7.0,476.0,2.0,1.0,64.0,66.0,21.0,,1.0,1.0,1.0,,127.0,127.0,3.0,22.0,29.0,59.7,,,,,22.0,0.0,120.0,3.0,1.0,4.0,1.0,,4.0,,3.0,114.0,397.0,9.0,10.0,231.0,22.0,32.0,14.0,3.0,9.0,6.0,,145.0,3.0,280.0,1.0,2.0,10.0,14.0,43.0,5.0,502.0,,0.0,11.0,21.0,4.0,17.0,2.0,695.0,25.0,13.0,8.0,4.0,13.0,0.0
919196,31,2018-05-09 19:45:00,3,Arsenal,Away,203.0,22.0,2.0,4.0,2.0,,1.0,187.0,4.0,,6.0,7.0,14.0,35.0,386.0,1.0,1.0,16.0,14.0,12.0,8.0,,,,,,,,8.0,,,,1.0,,1.0,10.0,9.0,10.0,12.0,2.0,63.0,60.0,2.0,2.0,1.0,2.0,20.0,3.0,10.0,,1.0,6.0,8.0,1.0,,11.0,5.0,52.0,50.0,2.0,22.0,14.0,,1.0,51.0,12.0,6.0,1.0,,2.0,2.0,,167.0,,,,,,11.0,1.0,,,14.0,1.0,11.0,11.0,1.0,7.0,115.0,68.0,43.0,6.0,,2.0,6.0,7.0,450.0,3.0,3.0,53.0,50.0,27.0,1.0,1.0,1.0,,,138.0,138.0,3.0,29.0,20.0,59.6,1.0,,,,20.0,0.0,132.0,4.0,3.0,7.0,2.0,,4.0,,2.0,95.0,367.0,6.0,8.0,229.0,32.0,22.0,19.0,6.0,17.0,11.0,,133.0,5.0,265.0,,,19.0,16.0,64.0,1.0,477.0,1.0,1.0,14.0,18.0,3.0,21.0,2.0,661.0,34.0,8.0,14.0,6.0,13.0,0.0
919203,32,2018-04-01 13:30:00,3,Arsenal,Home,288.0,14.0,1.0,5.0,4.0,,2.0,266.0,3.0,,6.0,1.0,14.0,20.0,549.0,1.0,1.0,14.0,27.0,24.0,13.0,3.0,,,,,,1.0,15.0,2.0,,1.0,,,2.0,8.0,4.0,4.0,17.0,7.0,79.0,64.0,2.0,2.0,2.0,3.0,13.0,5.0,7.0,,,6.0,7.0,4.0,,8.0,1.0,53.0,62.0,3.0,10.0,7.0,,,50.0,9.0,13.0,2.0,,4.0,2.0,,213.0,,,,,,7.0,,2.0,,7.0,1.0,11.0,11.0,,6.0,176.0,74.0,53.0,5.0,,6.0,10.0,11.0,622.0,2.0,1.0,55.0,52.0,31.0,,,,,2.0,143.0,143.0,,34.0,22.0,69.6,1.0,,,,13.0,0.0,179.0,1.0,1.0,2.0,,,8.0,2.0,3.0,124.0,531.0,7.0,16.0,326.0,23.0,10.0,13.0,3.0,16.0,13.0,,163.0,2.0,337.0,3.0,,11.0,18.0,42.0,3.0,647.0,3.0,0.0,24.0,16.0,1.0,18.0,1.0,828.0,38.0,15.0,10.0,6.0,9.0,0.0
919214,33,2018-04-08 14:15:00,3,Arsenal,Home,196.0,13.0,1.0,3.0,2.0,2.0,,404.0,3.0,,9.0,,16.0,17.0,597.0,,,17.0,23.0,23.0,7.0,1.0,,1.0,,1.0,,,8.0,,,,,,,5.0,10.0,5.0,7.0,6.0,75.0,61.0,2.0,1.0,1.0,,20.0,2.0,4.0,1.0,,8.0,9.0,2.0,,8.0,4.0,50.0,44.0,,33.0,16.0,1.0,1.0,80.0,11.0,7.0,1.0,,4.0,,1.0,181.0,3.0,,2.0,3.0,,6.0,3.0,2.0,,16.0,,8.0,8.0,1.0,9.0,222.0,73.0,51.0,6.0,2.0,3.0,8.0,7.0,680.0,4.0,1.0,90.0,104.0,32.0,,,,,,150.0,150.0,1.0,26.0,24.0,64.6,,,3.0,2.0,20.0,0.0,221.0,4.0,2.0,5.0,,,4.0,,3.0,193.0,584.0,9.0,11.0,224.0,27.0,33.0,7.0,7.0,18.0,11.0,,247.0,6.0,493.0,2.0,,10.0,16.0,41.0,1.0,699.0,,1.0,13.0,11.0,2.0,24.0,2.0,883.0,17.0,12.0,3.0,8.0,6.0,0.0
919228,34,2018-04-15 13:30:00,3,Arsenal,Away,301.0,28.0,2.0,3.0,1.0,1.0,,292.0,5.0,,6.0,5.0,12.0,34.0,590.0,,1.0,22.0,21.0,20.0,7.0,1.0,,,,1.0,,,11.0,,,,,,1.0,5.0,6.0,2.0,8.0,7.0,89.0,78.0,2.0,1.0,1.0,,16.0,4.0,6.0,,1.0,5.0,12.0,4.0,,14.0,2.0,57.0,65.0,,13.0,11.0,1.0,,61.0,9.0,11.0,1.0,,2.0,1.0,1.0,192.0,1.0,,1.0,1.0,,6.0,1.0,,1.0,11.0,,9.0,9.0,1.0,6.0,203.0,78.0,49.0,2.0,,4.0,5.0,3.0,675.0,2.0,3.0,99.0,80.0,37.0,,,,,,168.0,168.0,6.0,33.0,31.0,71.8,,3.0,,,16.0,0.0,211.0,1.0,1.0,2.0,,,8.0,,3.0,136.0,573.0,5.0,9.0,335.0,46.0,13.0,17.0,5.0,22.0,17.0,,175.0,5.0,382.0,,,24.0,14.0,65.0,2.0,695.0,,0.0,15.0,25.0,1.0,22.0,0.0,900.0,23.0,17.0,9.0,5.0,15.0,0.0
919234,35,2018-04-22 13:30:00,3,Arsenal,Home,219.0,14.0,3.0,6.0,3.0,,,339.0,2.0,,6.0,1.0,15.0,19.0,552.0,1.0,,20.0,12.0,10.0,12.0,1.0,,,1.0,1.0,1.0,,17.0,,,,,,,8.0,7.0,4.0,12.0,8.0,87.0,62.0,2.0,1.0,1.0,1.0,26.0,4.0,7.0,,1.0,8.0,14.0,3.0,1.0,6.0,2.0,39.0,33.0,1.0,15.0,8.0,,,63.0,11.0,9.0,2.0,,2.0,2.0,1.0,176.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,,,8.0,,10.0,10.0,,6.0,179.0,62.0,51.0,6.0,1.0,8.0,8.0,8.0,615.0,3.0,1.0,76.0,71.0,37.0,,,,,,125.0,125.0,5.0,25.0,25.0,67.7,,,,1.0,26.0,0.0,187.0,2.0,1.0,3.0,,,8.0,,3.0,189.0,542.0,11.0,16.0,238.0,26.0,15.0,15.0,8.0,27.0,19.0,,236.0,2.0,418.0,,,4.0,17.0,36.0,1.0,629.0,3.0,0.0,20.0,4.0,,20.0,3.0,809.0,45.0,15.0,11.0,8.0,3.0,0.0
919247,36,2018-04-29 16:30:00,3,Arsenal,Away,208.0,17.0,,3.0,3.0,,1.0,153.0,3.0,,4.0,5.0,7.0,22.0,358.0,,,16.0,5.0,7.0,6.0,,,,,,,,8.0,,,,,,,4.0,10.0,6.0,5.0,3.0,62.0,65.0,1.0,1.0,,3.0,14.0,1.0,10.0,1.0,,,4.0,,,12.0,,37.0,59.0,3.0,32.0,17.0,,,47.0,7.0,12.0,,,2.0,2.0,,155.0,1.0,,,1.0,,5.0,1.0,,1.0,17.0,,13.0,13.0,1.0,4.0,118.0,63.0,35.0,9.0,1.0,4.0,3.0,3.0,416.0,8.0,2.0,44.0,38.0,18.0,,,,,,115.0,115.0,4.0,41.0,13.0,40.8,,,,1.0,14.0,0.0,103.0,1.0,,,,,4.0,,3.0,54.0,342.0,10.0,7.0,236.0,30.0,32.0,17.0,,6.0,6.0,,89.0,3.0,208.0,,,15.0,7.0,45.0,1.0,438.0,1.0,0.0,8.0,28.0,1.0,18.0,1.0,639.0,16.0,11.0,13.0,,19.0,0.0
919254,37,2018-05-06 16:30:00,3,Arsenal,Home,276.0,19.0,2.0,1.0,,1.0,,316.0,1.0,,8.0,1.0,18.0,23.0,591.0,2.0,2.0,13.0,16.0,11.0,10.0,,,,,,,,16.0,,,,,,,3.0,3.0,3.0,13.0,3.0,116.0,66.0,3.0,,3.0,1.0,18.0,3.0,9.0,,,4.0,11.0,1.0,1.0,10.0,2.0,40.0,41.0,1.0,20.0,12.0,,,62.0,6.0,7.0,3.0,,,,,175.0,5.0,,3.0,5.0,,2.0,5.0,2.0,,12.0,1.0,13.0,13.0,,8.0,180.0,58.0,42.0,5.0,1.0,4.0,11.0,8.0,649.0,1.0,1.0,85.0,55.0,31.0,,,,,,108.0,108.0,1.0,28.0,28.0,63.6,,,,,18.0,0.0,191.0,1.0,1.0,2.0,,,5.0,1.0,3.0,161.0,580.0,10.0,15.0,292.0,30.0,20.0,13.0,3.0,14.0,12.0,,200.0,4.0,384.0,2.0,,8.0,18.0,41.0,,662.0,2.0,0.0,16.0,12.0,3.0,14.0,0.0,829.0,44.0,11.0,12.0,4.0,8.0,0.0
919265,38,2018-05-13 15:00:00,3,Arsenal,Away,225.0,18.0,1.0,1.0,,2.0,,190.0,4.0,1.0,8.0,3.0,11.0,21.0,414.0,,,25.0,23.0,13.0,4.0,,,,,1.0,,1.0,6.0,,,,,,,6.0,13.0,6.0,4.0,5.0,69.0,67.0,3.0,3.0,1.0,3.0,22.0,2.0,4.0,,,4.0,1.0,,,15.0,3.0,52.0,45.0,3.0,36.0,21.0,,1.0,49.0,7.0,10.0,1.0,,1.0,,1.0,185.0,1.0,,1.0,1.0,,9.0,1.0,2.0,,21.0,,8.0,8.0,,8.0,126.0,74.0,43.0,7.0,,1.0,4.0,4.0,498.0,5.0,1.0,59.0,46.0,19.0,,,,,,148.0,148.0,1.0,28.0,26.0,55.0,,,,1.0,22.0,0.0,139.0,3.0,,3.0,,,3.0,,3.0,89.0,401.0,9.0,5.0,256.0,27.0,36.0,15.0,4.0,5.0,1.0,,135.0,6.0,268.0,2.0,1.0,20.0,13.0,49.0,2.0,519.0,2.0,0.0,9.0,11.0,2.0,27.0,0.0,715.0,18.0,16.0,12.0,4.0,9.0,0.0
