matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
321757,11,2010-11-07 13:30:00,3,Arsenal,Home,183.0,13.0,1.0,4.0,3.0,2.0,,239.0,5.0,,12.0,1.0,18.0,23.0,418.0,1.0,,26.0,20.0,6.0,9.0,,,,,,,1.0,,,,6.0,,,,,1.0,,,,4.0,3.0,41.0,69.0,,,,2.0,6.0,5.0,,12.0,11.0,7.0,,9.0,,58.0,57.0,1.0,4.0,3.0,1.0,,69.0,16.0,12.0,,,4.0,3.0,1.0,181.0,,,,,,,7.0,,3.0,1.0,5.0,2.0,20.0,17.0,,12.0,150.0,74.0,50.0,2.0,,2.0,7.0,3.0,1.0,3.0,,63.0,75.0,35.0,,,,,,172.0,167.0,4.0,25.0,27.0,57.6,1.0,,0.0,140.0,,1.0,,2.0,,2.0,,3.0,119.0,9.0,199.0,32.0,8.0,16.0,11.0,32.0,21.0,,176.0,3.0,345.0,3.0,,12.0,21.0,38.0,4.0,512.0,1.0,1.0,11.0,32.0,8.0,26.0,2.0,734.0,18.0,7.0,12.0,21.0,0.0
321771,12,2010-11-10 19:45:00,3,Arsenal,Away,165.0,10.0,,1.0,1.0,2.0,,180.0,2.0,1.0,11.0,2.0,31.0,9.0,344.0,,3.0,26.0,13.0,17.0,8.0,,2.0,,,,,1.0,,,,12.0,,,,,,,1.0,,9.0,9.0,60.0,60.0,4.0,5.0,2.0,2.0,4.0,7.0,,3.0,7.0,4.0,,5.0,3.0,46.0,53.0,2.0,28.0,12.0,,1.0,49.0,14.0,7.0,2.0,,1.0,,1.0,171.0,2.0,,2.0,2.0,,1.0,7.0,2.0,,,22.0,2.0,17.0,12.0,2.0,11.0,106.0,82.0,43.0,5.0,,5.0,5.0,5.0,6.0,,,30.0,56.0,15.0,,,,,,163.0,144.0,3.0,22.0,20.0,48.0,1.0,2.0,0.0,103.0,,3.0,,,2.0,5.0,,3.0,77.0,10.0,200.0,23.0,47.0,11.0,2.0,13.0,11.0,3.0,111.0,9.0,253.0,,1.0,25.0,37.0,34.0,2.0,440.0,,0.0,14.0,25.0,11.0,31.0,2.0,672.0,12.0,4.0,3.0,16.0,0.0
321779,13,2010-11-14 14:00:00,3,Arsenal,Away,166.0,12.0,,1.0,1.0,1.0,,189.0,4.0,,9.0,4.0,17.0,18.0,354.0,,2.0,15.0,16.0,15.0,8.0,1.0,1.0,,,,,1.0,,,,12.0,,,,,,,,,9.0,10.0,56.0,71.0,1.0,1.0,,2.0,3.0,15.0,,2.0,3.0,1.0,1.0,16.0,4.0,69.0,57.0,2.0,13.0,6.0,,,78.0,14.0,15.0,,,2.0,,1.0,186.0,2.0,,2.0,2.0,,,11.0,2.0,1.0,,23.0,,18.0,16.0,1.0,9.0,101.0,83.0,38.0,9.0,1.0,4.0,7.0,5.0,6.0,,,39.0,85.0,15.0,,,,,,175.0,147.0,,31.0,26.0,51.2,,,0.0,109.0,2.0,3.0,,1.0,1.0,5.0,,3.0,81.0,11.0,189.0,27.0,41.0,16.0,2.0,6.0,4.0,1.0,132.0,5.0,269.0,1.0,,27.0,17.0,49.0,1.0,452.0,1.0,0.0,13.0,19.0,4.0,20.0,2.0,663.0,7.0,8.0,2.0,17.0,0.0
321787,14,2010-11-20 12:45:00,3,Arsenal,Home,188.0,13.0,1.0,7.0,6.0,3.0,,235.0,1.0,2.0,3.0,6.0,16.0,23.0,416.0,,5.0,15.0,16.0,20.0,8.0,1.0,,,,,,1.0,,,,11.0,,,,,,,,1.0,8.0,5.0,63.0,66.0,3.0,2.0,1.0,4.0,6.0,9.0,,2.0,11.0,9.0,,13.0,1.0,59.0,57.0,3.0,15.0,6.0,,,71.0,19.0,16.0,1.0,,3.0,3.0,1.0,188.0,2.0,,2.0,2.0,,,7.0,2.0,,1.0,12.0,,24.0,19.0,3.0,3.0,122.0,93.0,50.0,6.0,1.0,4.0,7.0,4.0,1.0,1.0,,67.0,72.0,31.0,1.0,1.0,1.0,,,163.0,154.0,,32.0,26.0,60.4,,2.0,0.0,140.0,1.0,1.0,,,,5.0,,3.0,121.0,11.0,202.0,21.0,23.0,10.0,2.0,25.0,23.0,,178.0,7.0,336.0,,2.0,28.0,18.0,48.0,5.0,513.0,1.0,0.0,15.0,14.0,12.0,16.0,3.0,709.0,10.0,7.0,2.0,12.0,0.0
321797,15,2010-11-27 12:45:00,3,Arsenal,Away,171.0,20.0,1.0,5.0,4.0,4.0,,327.0,1.0,1.0,3.0,9.0,25.0,30.0,493.0,2.0,5.0,21.0,23.0,21.0,15.0,,1.0,,,,,,,,,17.0,,,,,,,,,7.0,1.0,65.0,72.0,4.0,2.0,2.0,4.0,4.0,4.0,,8.0,9.0,4.0,,23.0,,68.0,78.0,4.0,21.0,12.0,,,70.0,7.0,10.0,1.0,,,,,222.0,4.0,1.0,3.0,3.0,1.0,,5.0,3.0,,,18.0,,21.0,16.0,,3.0,149.0,88.0,54.0,3.0,3.0,8.0,11.0,7.0,1.0,1.0,,75.0,88.0,28.0,,,,,,181.0,170.0,2.0,24.0,36.0,59.3,,,0.0,155.0,2.0,,,,1.0,9.0,,3.0,163.0,19.0,188.0,28.0,32.0,30.0,7.0,20.0,13.0,1.0,210.0,9.0,423.0,,1.0,26.0,27.0,48.0,3.0,591.0,2.0,0.0,20.0,28.0,9.0,24.0,1.0,850.0,12.0,19.0,8.0,24.0,0.0
321807,16,2010-12-04 15:00:00,3,Arsenal,Home,185.0,6.0,2.0,7.0,5.0,3.0,2.0,208.0,3.0,2.0,5.0,4.0,18.0,13.0,386.0,,2.0,18.0,14.0,20.0,8.0,2.0,1.0,,,,,,,,,13.0,,,,,,,,2.0,8.0,6.0,52.0,82.0,3.0,4.0,,2.0,3.0,4.0,1.0,3.0,11.0,4.0,,18.0,2.0,48.0,62.0,2.0,15.0,9.0,,,63.0,7.0,5.0,,,3.0,2.0,,209.0,2.0,,2.0,2.0,,,9.0,2.0,2.0,,24.0,,24.0,19.0,1.0,5.0,119.0,102.0,50.0,7.0,2.0,5.0,7.0,7.0,5.0,3.0,,63.0,79.0,21.0,,,,,,197.0,178.0,7.0,26.0,41.0,54.4,,2.0,0.0,124.0,2.0,1.0,,,1.0,6.0,,3.0,88.0,12.0,208.0,19.0,34.0,22.0,3.0,20.0,17.0,1.0,138.0,15.0,316.0,2.0,2.0,26.0,20.0,36.0,2.0,504.0,2.0,0.0,16.0,20.0,7.0,21.0,0.0,737.0,10.0,17.0,3.0,16.0,0.0
321821,17,2010-12-13 20:00:00,3,Arsenal,Away,154.0,12.0,,5.0,5.0,6.0,,241.0,,3.0,9.0,7.0,21.0,27.0,390.0,,,14.0,18.0,16.0,8.0,1.0,,,,,,,,,,10.0,,,,,,,,1.0,7.0,10.0,63.0,89.0,,1.0,,2.0,1.0,10.0,,4.0,18.0,7.0,,23.0,2.0,71.0,57.0,2.0,18.0,8.0,,,64.0,17.0,8.0,,,,,,200.0,,,,,,,6.0,,3.0,1.0,19.0,,26.0,21.0,3.0,9.0,117.0,85.0,50.0,5.0,,5.0,4.0,5.0,6.0,2.0,,59.0,76.0,15.0,,1.0,1.0,,,200.0,185.0,3.0,38.0,35.0,53.9,,,0.0,119.0,1.0,4.0,,,,5.0,,3.0,123.0,9.0,189.0,19.0,33.0,17.0,3.0,28.0,25.0,,165.0,11.0,338.0,3.0,3.0,30.0,24.0,46.0,,499.0,,0.0,11.0,20.0,3.0,20.0,4.0,737.0,12.0,13.0,4.0,15.0,0.0
321827,18,2011-02-23 19:45:00,3,Arsenal,Home,234.0,16.0,1.0,2.0,1.0,1.0,,334.0,2.0,,5.0,4.0,40.0,27.0,566.0,1.0,2.0,18.0,19.0,17.0,6.0,1.0,1.0,,1.0,,,1.0,,,,7.0,,,,,,1.0,,,2.0,6.0,77.0,66.0,5.0,4.0,1.0,1.0,1.0,1.0,,5.0,7.0,1.0,1.0,11.0,1.0,47.0,57.0,1.0,15.0,6.0,,1.0,81.0,8.0,9.0,,,4.0,1.0,1.0,194.0,1.0,,1.0,,1.0,,6.0,,,,13.0,1.0,8.0,6.0,,5.0,202.0,73.0,44.0,3.0,,4.0,4.0,4.0,4.0,3.0,,84.0,70.0,19.0,,,,,,155.0,146.0,2.0,30.0,28.0,69.9,1.0,2.0,0.0,184.0,,1.0,,2.0,1.0,5.0,,3.0,139.0,8.0,257.0,30.0,24.0,18.0,3.0,12.0,9.0,1.0,188.0,5.0,412.0,,,16.0,40.0,47.0,3.0,657.0,1.0,0.0,10.0,21.0,14.0,22.0,1.0,840.0,12.0,10.0,5.0,15.0,0.0
321837,19,2010-12-27 20:00:00,3,Arsenal,Home,178.0,13.0,,1.0,1.0,1.0,,278.0,2.0,2.0,12.0,6.0,13.0,21.0,455.0,,3.0,11.0,11.0,12.0,3.0,1.0,,,,,1.0,1.0,,,,8.0,,,,,,,,,5.0,7.0,68.0,62.0,4.0,3.0,2.0,3.0,2.0,8.0,,4.0,8.0,3.0,,22.0,,64.0,70.0,3.0,13.0,7.0,,,69.0,13.0,16.0,,,4.0,3.0,1.0,158.0,3.0,,3.0,3.0,,,7.0,3.0,1.0,,17.0,,23.0,14.0,,12.0,158.0,74.0,46.0,6.0,3.0,1.0,6.0,6.0,4.0,1.0,,84.0,73.0,18.0,,,,,,166.0,149.0,5.0,22.0,20.0,55.1,,,0.0,144.0,,,,1.0,,2.0,,3.0,163.0,7.0,189.0,27.0,30.0,23.0,4.0,18.0,14.0,,208.0,7.0,357.0,1.0,2.0,21.0,13.0,38.0,5.0,528.0,1.0,0.0,10.0,29.0,11.0,14.0,2.0,763.0,13.0,13.0,4.0,23.0,0.0
321856,20,2010-12-29 19:45:00,3,Arsenal,Away,198.0,15.0,2.0,4.0,2.0,3.0,,320.0,1.0,5.0,7.0,5.0,20.0,20.0,514.0,1.0,1.0,19.0,10.0,11.0,9.0,3.0,,,,,,2.0,1.0,,,10.0,,,,,,,,1.0,6.0,3.0,67.0,63.0,2.0,1.0,1.0,1.0,5.0,20.0,,4.0,3.0,5.0,,21.0,3.0,75.0,74.0,1.0,14.0,5.0,,,79.0,11.0,17.0,1.0,,4.0,,2.0,208.0,1.0,,1.0,1.0,,,4.0,2.0,,,7.0,,18.0,14.0,1.0,7.0,164.0,80.0,51.0,3.0,1.0,5.0,8.0,6.0,1.0,2.0,1.0,59.0,76.0,17.0,1.0,1.0,1.0,,,165.0,155.0,3.0,14.0,37.0,60.7,,,0.0,166.0,2.0,2.0,,2.0,,6.0,,3.0,131.0,13.0,219.0,31.0,24.0,21.0,4.0,12.0,8.0,,185.0,10.0,398.0,,6.0,18.0,25.0,34.0,,605.0,1.0,0.0,17.0,38.0,4.0,23.0,0.0,827.0,13.0,8.0,4.0,28.0,0.0
321857,21,2011-01-01 17:30:00,3,Arsenal,Away,127.0,18.0,,1.0,1.0,6.0,,203.0,3.0,1.0,3.0,8.0,19.0,19.0,329.0,1.0,5.0,17.0,22.0,17.0,15.0,1.0,1.0,1.0,,,,2.0,,,,14.0,,,,,,,,1.0,4.0,3.0,54.0,67.0,4.0,4.0,,1.0,1.0,1.0,,5.0,6.0,3.0,,18.0,1.0,59.0,41.0,1.0,28.0,15.0,,,67.0,9.0,7.0,1.0,,4.0,1.0,2.0,174.0,1.0,,,1.0,,,5.0,1.0,1.0,,22.0,,12.0,11.0,,3.0,92.0,91.0,47.0,4.0,1.0,7.0,10.0,11.0,1.0,1.0,,44.0,49.0,21.0,,,,,,170.0,153.0,2.0,28.0,25.0,49.6,,1.0,0.0,99.0,,1.0,,1.0,1.0,7.0,,2.0,126.0,17.0,146.0,23.0,45.0,13.0,,10.0,10.0,1.0,173.0,13.0,283.0,2.0,1.0,32.0,21.0,48.0,,419.0,2.0,0.0,19.0,13.0,6.0,25.0,1.0,632.0,16.0,4.0,5.0,12.0,0.0
