season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437002,6,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,0.00496962,,,,0.0,,,,,,,,22.0,,,,,,,,,6.6,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2024-25,12437002,6,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,8.0,4.0,12.0,2.0,1.0,,,,,1.0,,,,5.0,1.0,,,0.0307171,0.0418,,2.0,0.0,,,,,,1.0,,68.0,,,,,,,6.0,,6.6,,,1.0,,,,,,1.0,,12.0,5.0,17.0,1,,20.0,1.0,,,
2024-25,12437002,6,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,14.0,3.0,17.0,,,3.0,,,,,,,1.0,2.0,4.0,,,0.0117428,0.0475,0.1141,1.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,20.0,,7.2,,,1.0,,1.0,1.0,3.0,,2.0,,24.0,3.0,24.0,2,2.0,47.0,8.0,1.0,1.0,2.0
2024-25,12437008,7,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,5.0,1.0,6.0,,,,,,,,,,,1.0,,,,0.00969613,,,,0.0,,,,,,,,33.0,,,,,,,3.0,,6.4,,,,,,1.0,,,,,7.0,1.0,8.0,0,,10.0,,,,
2024-25,12437008,7,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,4.0,3.0,7.0,10.0,3.0,,,,,2.0,,,1.0,14.0,5.0,,,0.00499154,0.1626,0.9278,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,10.0,,7.0,,,,,2.0,,,,,,8.0,5.0,13.0,1,1.0,27.0,3.0,1.0,,1.0
2024-25,12437008,7,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,2.0,20.0,8.0,28.0,3.0,,3.0,1.0,,3.0,,,,,3.0,5.0,,,0.271414,0.441,0.3051,,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,19.0,,7.9,,,1.0,,,,7.0,,4.0,1.0,35.0,9.0,37.0,5,2.0,62.0,3.0,3.0,,2.0
2024-25,12437039,8,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,2.0,2.0,4.0,5.0,2.0,2.0,,,,2.0,,,,8.0,2.0,,,0.00041135,0.5388,0.9472,1.0,0.0,1.0,,,,,,,80.0,1.0,,,,,,7.0,,6.9,,,,,3.0,,,,2.0,1.0,3.0,5.0,8.0,1,,19.0,2.0,,,
2024-25,12437039,8,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,1.0,4.0,7.0,10.0,2.0,1.0,3.0,1.0,,,1.0,,,3.0,7.0,6.0,,,0.18625,0.0381,,,0.0,,,,,,1.0,,67.0,,,,,,,6.0,,7.1,,,1.0,,,3.0,1.0,,1.0,,5.0,7.0,11.0,1,2.0,27.0,,1.0,2.0,1.0
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,4.0,4.0,8.0,3.0,2.0,4.0,,,,1.0,,,1.0,6.0,4.0,,,0.00418967,0.236,0.6389,1.0,0.0,,,,,,1.0,,89.0,2.0,1.0,,,,,11.0,,7.1,,,,,,,1.0,,1.0,,8.0,8.0,15.0,2,1.0,25.0,2.0,1.0,,1.0
2024-25,12437044,9,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,2.0,,,15.0,4.0,17.0,,1.0,5.0,1.0,,3.0,1.0,,,1.0,5.0,7.0,,,0.328377,0.2178,0.3912,1.0,0.0,1.0,,,,,4.0,,90.0,2.0,,,,,,15.0,,8.3,,,,,,5.0,4.0,,1.0,,22.0,7.0,25.0,5,1.0,50.0,1.0,2.0,3.0,
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,5.0,5.0,10.0,1.0,3.0,,,,,,,,1.0,2.0,5.0,,,0.0346301,0.6643,0.6588,,0.0,1.0,,,,,2.0,,90.0,2.0,,,,,,10.0,,7.6,,,,,3.0,,,,,1.0,10.0,6.0,16.0,2,1.0,29.0,3.0,1.0,,1.0
2024-25,12437060,10,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,14.0,12.0,26.0,1.0,,3.0,3.0,,,1.0,,,2.0,6.0,5.0,,,0.223234,0.1067,,1.0,1.0,,,,,,4.0,,90.0,,,,,,,19.0,,8.2,,,2.0,,1.0,4.0,3.0,,3.0,1.0,25.0,13.0,35.0,2,1.0,60.0,3.0,1.0,3.0,1.0
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,3.0,3.0,6.0,,1.0,1.0,,,,3.0,,,,5.0,1.0,,,0.00054907,0.0363,0.0145,2.0,0.0,,,,,2.0,,,73.0,1.0,,,,,,4.0,,6.6,,,,,,,,,,,6.0,3.0,9.0,1,,15.0,1.0,,,
2024-25,12436485,11,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,3.0,13.0,3.0,15.0,,,3.0,1.0,,1.0,1.0,,,2.0,6.0,4.0,,,0.420436,0.0611,0.1816,1.0,1.0,1.0,,,,1.0,2.0,,89.0,1.0,,,,,,6.0,,8.5,,,,,,4.0,1.0,,3.0,1.0,15.0,3.0,17.0,2,1.0,34.0,,1.0,2.0,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,2.0,2.0,,,,,,,,,,,,,,,3.795e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,2.0,5.0,7.0,3.0,2.0,5.0,1.0,,,1.0,,,1.0,8.0,5.0,,,0.0331567,0.0852,,3.0,1.0,,,,,,1.0,,90.0,,,,,,,12.0,,7.1,,,1.0,,1.0,,,,,,9.0,7.0,16.0,1,,26.0,2.0,3.0,,
2024-25,12436490,12,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,13.0,7.0,20.0,,,5.0,,,2.0,1.0,,,2.0,6.0,4.0,,,0.0454499,0.7693,0.6901,2.0,1.0,2.0,,,,2.0,1.0,,89.0,2.0,,,,,,17.0,,8.7,,,,,1.0,4.0,3.0,,,,20.0,8.0,25.0,4,,53.0,4.0,2.0,2.0,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,2.0,2.0,4.0,1.0,,,,,,,,,1.0,2.0,,,,0.00267681,,,,0.0,,,,,,,,8.0,,,,,,,2.0,,6.5,,,,,,,,,,,3.0,2.0,5.0,0,,7.0,,,,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,7.0,2.0,9.0,4.0,4.0,2.0,,,,,,,1.0,8.0,7.0,,,0.00774665,0.2409,1.0321,,0.0,2.0,,,,,,,90.0,2.0,1.0,,,,,12.0,,8.3,,,1.0,,,4.0,1.0,,,2.0,10.0,5.0,14.0,3,,32.0,2.0,2.0,1.0,
2024-25,12436922,13,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,2.0,,1.0,13.0,6.0,17.0,1.0,,5.0,,,1.0,,,,,6.0,5.0,,,0.0713388,0.1099,,2.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,21.0,,6.5,,,1.0,,1.0,5.0,7.0,,3.0,,26.0,7.0,26.0,2,2.0,50.0,4.0,1.0,2.0,1.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,9.0,7.0,16.0,,,3.0,,,,,,,,1.0,2.0,,,0.0109944,,,,0.0,,,,,,,,33.0,,,,,,,4.0,,6.7,,,,,,1.0,,,1.0,,10.0,7.0,17.0,0,2.0,24.0,2.0,,,2.0
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,6.0,2.0,8.0,2.0,2.0,2.0,,2.0,,3.0,,,,6.0,2.0,,,0.0167328,0.6467,0.1369,,0.0,,,,,,1.0,,90.0,1.0,,,,,,11.0,,5.7,,,1.0,,,1.0,,,,,8.0,4.0,12.0,2,,24.0,6.0,,,
2024-25,12436947,14,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,10.0,9.0,19.0,,,6.0,,,1.0,1.0,,,,8.0,8.0,,,0.0141964,0.0928,0.2434,3.0,0.0,,,,,,,,90.0,1.0,,,,,,25.0,,6.6,,,,,,6.0,8.0,,4.0,,23.0,13.0,28.0,2,3.0,60.0,4.0,3.0,2.0,1.0
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,2.0,7.0,3.0,10.0,4.0,3.0,2.0,,,,1.0,,,1.0,8.0,4.0,,,0.00466652,,,2.0,0.0,,,,,,,,62.0,,,,,,,8.0,,6.6,,,,,2.0,1.0,1.0,,2.0,,10.0,4.0,13.0,0,,22.0,3.0,,1.0,
2024-25,12436454,15,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,3.0,18.0,9.0,26.0,,2.0,8.0,,,,1.0,,,3.0,6.0,4.0,,,0.24682,0.044,0.2665,1.0,0.0,,,,,1.0,4.0,,90.0,1.0,,,,,,19.0,,7.1,,,1.0,,,2.0,2.0,,4.0,,27.0,10.0,35.0,2,,53.0,5.0,1.0,1.0,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,3.0,2.0,5.0,1.0,,1.0,,,,,,,,1.0,,,,0.00267988,,,,0.0,,,,,,,,18.0,,,,,,,1.0,,6.5,,,,,,,1.0,,,,4.0,2.0,5.0,0,,6.0,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,5.0,6.0,11.0,4.0,5.0,1.0,,,2.0,1.0,,,5.0,10.0,5.0,,,0.0102812,0.5528,0.75,,0.0,,,,,,1.0,,90.0,2.0,,,,,,13.0,,6.9,,,1.0,,,,,,1.0,1.0,7.0,8.0,15.0,5,,37.0,4.0,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,2.0,,1.0,19.0,6.0,23.0,1.0,1.0,5.0,,,1.0,1.0,,,1.0,6.0,8.0,,,0.122646,0.4084,0.6966,2.0,0.0,1.0,,,,1.0,2.0,,90.0,3.0,,,,,,17.0,,8.3,,,1.0,,,7.0,5.0,,4.0,,29.0,7.0,31.0,5,,63.0,4.0,1.0,6.0,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,1.0,3.0,4.0,1.0,,1.0,,,,,,,,2.0,,,,0.00096399,,,,0.0,,,,,,,,16.0,,,,,,,1.0,,6.4,,,,,,1.0,,,,,1.0,3.0,4.0,0,,5.0,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,4.0,4.0,8.0,1.0,,2.0,,,,,,,3.0,7.0,1.0,,,0.00074065,,,3.0,0.0,,,,,1.0,,,84.0,,,,,,,7.0,,6.4,,,,,1.0,1.0,,,,1.0,6.0,4.0,10.0,0,,19.0,1.0,1.0,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,3.0,,4.0,19.0,24.0,40.0,2.0,,9.0,1.0,,1.0,1.0,,,1.0,11.0,5.0,,,0.306815,0.1539,0.1018,2.0,0.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,18.0,,7.8,,,1.0,,2.0,6.0,4.0,,7.0,,25.0,28.0,49.0,3,2.0,76.0,2.0,2.0,1.0,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,,,,,0.00243745,0.5545,0.7311,,0.0,1.0,,,,,,,16.0,1.0,,,,,,4.0,,7.3,,,,,1.0,,,,,,6.0,2.0,8.0,1,,14.0,1.0,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,2.0,2.0,4.0,2.0,1.0,,,,,,,,1.0,4.0,3.0,,,0.00058462,0.1458,0.7095,1.0,0.0,,,,,,,,89.0,1.0,,,,,,11.0,,6.6,,,,,,,,,1.0,3.0,6.0,4.0,10.0,1,1.0,21.0,4.0,1.0,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,4.0,30.0,21.0,50.0,,1.0,6.0,1.0,,,1.0,,,6.0,9.0,14.0,,,0.374298,0.0411,0.2055,,1.0,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,20.0,,8.9,,,,,,6.0,2.0,,6.0,,37.0,23.0,58.0,2,4.0,93.0,3.0,5.0,4.0,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,10.0,6.0,16.0,1.0,,4.0,,,,,,,,4.0,1.0,,,0.00572217,0.0556,0.4132,2.0,0.0,1.0,,,,,,,78.0,1.0,,,,,,5.0,,7.1,,,,,1.0,1.0,1.0,,,,13.0,6.0,18.0,1,1.0,24.0,1.0,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,True,,,,4.0,,4.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,0.00208453,0.2158,0.7181,,0.0,1.0,,,,,,,45.0,1.0,,,,,,4.0,,7.1,,,,,,,,,1.0,,5.0,1.0,6.0,1,,9.0,1.0,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,11.0,6.0,17.0,,,2.0,,,1.0,,,,,2.0,5.0,,,0.0412326,0.099,,,0.0,,,,,1.0,,,45.0,,,,,,,15.0,,6.9,,,2.0,,,3.0,,,4.0,1.0,20.0,8.0,28.0,3,2.0,43.0,1.0,2.0,1.0,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,18.0,5.0,23.0,,,2.0,,,1.0,,,,2.0,4.0,1.0,,,0.08554,0.1707,,1.0,0.0,,,,,,,,75.0,,,,,,,10.0,,6.7,,,1.0,,2.0,1.0,2.0,,,,24.0,5.0,27.0,2,,41.0,1.0,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,11.0,2.0,13.0,1.0,2.0,1.0,,2.0,,,,,1.0,2.0,4.0,,,0.0141672,1.0433,0.7518,,0.0,,,,,,2.0,,90.0,3.0,,,,,,8.0,,6.5,,,,,1.0,,,,1.0,,15.0,2.0,17.0,3,1.0,28.0,3.0,1.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,5.0,4.0,9.0,,,4.0,,,,1.0,,,,2.0,,,,0.0225774,,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,7.0,,6.5,,,,,,,,,,,8.0,5.0,13.0,0,,19.0,2.0,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,12.0,5.0,17.0,7.0,1.0,3.0,,2.0,,,,,,9.0,1.0,,,0.0130246,0.5184,0.7074,3.0,0.0,,,,2.0,,2.0,,90.0,1.0,,,,,,12.0,,6.1,,,1.0,,1.0,,,,2.0,,17.0,10.0,27.0,2,,35.0,2.0,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,True,,,,6.0,5.0,11.0,1.0,,2.0,,,,,,,,3.0,1.0,,,0.0733762,0.2972,0.3748,,0.0,,,,,1.0,2.0,,45.0,2.0,,,,,,9.0,,7.1,,,2.0,,,2.0,3.0,,,,10.0,6.0,13.0,4,,29.0,1.0,1.0,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,4.0,5.0,9.0,4.0,1.0,2.0,,,,,,,,6.0,1.0,,,0.00130601,0.2327,0.1593,2.0,0.0,,,,,,,,90.0,2.0,,,,,,4.0,,6.7,,,,,1.0,,,,1.0,,5.0,7.0,12.0,2,,16.0,1.0,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,14.0,6.0,20.0,2.0,1.0,5.0,,,2.0,3.0,,,1.0,6.0,5.0,,,0.141857,0.2469,0.2761,,0.0,,,,,,1.0,,90.0,1.0,,,,,,18.0,,7.2,,,2.0,,,,7.0,,1.0,,26.0,7.0,26.0,5,2.0,49.0,4.0,2.0,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,7.0,3.0,10.0,,1.0,,,,,1.0,,,,2.0,4.0,,,0.0207451,0.0179,0.1997,,0.0,,,,,,1.0,,58.0,1.0,,,,,,5.0,,7.0,,,,,4.0,1.0,,,,,9.0,4.0,13.0,1,2.0,24.0,1.0,1.0,,2.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,0.00130457,,,,0.0,,,,,,,,32.0,,,,,,,2.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
