matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
803366,21,2016-01-13 19:45:00,43,Man City,Home,114.0,10.0,5.0,9.0,4.0,5.0,,382.0,1.0,3.0,3.0,1.0,9.0,22.0,487.0,,2.0,15.0,6.0,9.0,16.0,3.0,,,,,,,,,1.0,16.0,,,,,,,,3.0,6.0,1.0,73.0,46.0,1.0,1.0,,,19.0,10.0,16.0,,1.0,12.0,32.0,4.0,,7.0,1.0,40.0,48.0,,13.0,9.0,,,61.0,5.0,5.0,,,3.0,2.0,,172.0,,,,,,,4.0,,,,9.0,,8.0,8.0,,4.0,143.0,49.0,38.0,5.0,,5.0,14.0,5.0,527.0,2.0,4.0,,73.0,156.0,57.0,,,,,128.0,126.0,5.0,17.0,17.0,55.0,,1.0,19.0,0.0,156.0,1.0,1.0,2.0,,,7.0,,1.0,246.0,475.0,8.0,19.0,121.0,19.0,15.0,25.0,11.0,49.0,38.0,,284.0,9.0,472.0,,3.0,5.0,9.0,38.0,3.0,544.0,1.0,0.0,22.0,16.0,3.0,17.0,0.0,745.0,,5.0,18.0,12.0,11.0,0.0
803373,22,2016-01-16 15:00:00,43,Man City,Home,151.0,5.0,2.0,3.0,1.0,2.0,,257.0,2.0,,1.0,4.0,11.0,20.0,405.0,,,13.0,16.0,16.0,7.0,2.0,1.0,,,1.0,,,,,,11.0,,,,,,,1.0,8.0,5.0,4.0,60.0,55.0,2.0,,2.0,2.0,14.0,7.0,12.0,,,5.0,6.0,1.0,,20.0,2.0,60.0,60.0,2.0,27.0,14.0,,1.0,47.0,10.0,10.0,2.0,,3.0,1.0,1.0,151.0,4.0,,2.0,4.0,,1.0,7.0,4.0,,1.0,17.0,,26.0,26.0,2.0,1.0,147.0,73.0,43.0,6.0,2.0,6.0,7.0,4.0,470.0,1.0,,,65.0,62.0,21.0,,,,,140.0,133.0,6.0,23.0,23.0,52.8,,,14.0,0.0,132.0,2.0,1.0,3.0,1.0,1.0,6.0,,3.0,116.0,394.0,5.0,13.0,175.0,12.0,34.0,16.0,5.0,13.0,8.0,2.0,149.0,6.0,328.0,,,25.0,13.0,54.0,,490.0,1.0,0.0,17.0,22.0,,15.0,0.0,696.0,,12.0,12.0,5.0,15.0,0.0
803386,23,2016-01-23 17:30:00,43,Man City,Away,153.0,8.0,,3.0,3.0,,,226.0,2.0,1.0,3.0,4.0,15.0,18.0,376.0,,,19.0,18.0,26.0,11.0,1.0,,,,1.0,,,,,,13.0,1.0,,,,,1.0,1.0,8.0,7.0,3.0,53.0,64.0,,,2.0,1.0,21.0,9.0,13.0,,,2.0,12.0,1.0,,17.0,1.0,68.0,64.0,1.0,32.0,25.0,,,77.0,15.0,11.0,2.0,,2.0,,1.0,207.0,,,,,,,9.0,1.0,,,26.0,2.0,18.0,18.0,2.0,3.0,104.0,76.0,43.0,5.0,,4.0,8.0,3.0,449.0,2.0,3.0,,54.0,79.0,22.0,,,,1.0,163.0,159.0,2.0,22.0,34.0,53.3,1.0,1.0,21.0,0.0,110.0,,1.0,1.0,,,4.0,,3.0,115.0,362.0,11.0,12.0,173.0,25.0,36.0,19.0,2.0,15.0,13.0,,170.0,1.0,316.0,,1.0,20.0,15.0,54.0,1.0,474.0,1.0,0.0,16.0,16.0,,23.0,3.0,698.0,,18.0,13.0,2.0,14.0,0.0
803396,24,2016-02-02 19:45:00,43,Man City,Away,144.0,12.0,2.0,2.0,,3.0,,181.0,5.0,1.0,4.0,5.0,15.0,18.0,323.0,,,15.0,14.0,19.0,4.0,1.0,,,,,,,,,,5.0,,,,,,,,9.0,6.0,5.0,56.0,64.0,,,1.0,3.0,18.0,2.0,15.0,1.0,,4.0,5.0,,,20.0,2.0,77.0,64.0,3.0,36.0,25.0,,,59.0,15.0,6.0,1.0,,1.0,1.0,,180.0,,,,,,,11.0,1.0,1.0,,27.0,,20.0,20.0,1.0,4.0,101.0,89.0,41.0,8.0,,2.0,3.0,2.0,406.0,4.0,4.0,,52.0,72.0,20.0,,,,,183.0,174.0,3.0,31.0,22.0,50.4,,4.0,18.0,0.0,94.0,2.0,1.0,2.0,,,3.0,,3.0,93.0,311.0,8.0,5.0,172.0,26.0,45.0,32.0,4.0,10.0,6.0,,138.0,5.0,269.0,1.0,1.0,28.0,16.0,58.0,2.0,431.0,,0.0,7.0,21.0,2.0,20.0,4.0,664.0,,14.0,19.0,4.0,13.0,0.0
803405,25,2016-02-06 12:45:00,43,Man City,Home,129.0,13.0,6.0,7.0,1.0,3.0,,359.0,4.0,,5.0,4.0,14.0,29.0,481.0,,,32.0,12.0,24.0,11.0,5.0,,,,1.0,,,,1.0,1.0,14.0,,,,,,,,5.0,12.0,2.0,57.0,44.0,2.0,2.0,1.0,2.0,17.0,6.0,14.0,,1.0,11.0,20.0,2.0,,18.0,1.0,62.0,64.0,2.0,24.0,14.0,,1.0,82.0,9.0,14.0,1.0,,6.0,1.0,1.0,201.0,1.0,,1.0,,1.0,,4.0,,,,18.0,,21.0,21.0,1.0,5.0,154.0,65.0,46.0,4.0,,8.0,9.0,4.0,541.0,2.0,,,107.0,97.0,40.0,,,,,159.0,154.0,1.0,17.0,19.0,65.9,,2.0,17.0,0.0,153.0,3.0,1.0,4.0,,,12.0,1.0,3.0,219.0,461.0,3.0,17.0,153.0,17.0,29.0,21.0,11.0,34.0,23.0,,262.0,7.0,446.0,,,16.0,15.0,46.0,1.0,565.0,,0.0,22.0,14.0,1.0,40.0,2.0,810.0,,7.0,12.0,11.0,11.0,0.0
803418,26,2016-02-14 16:15:00,43,Man City,Home,151.0,11.0,5.0,8.0,3.0,,2.0,227.0,3.0,,1.0,2.0,17.0,26.0,370.0,,,25.0,11.0,18.0,8.0,3.0,,,1.0,1.0,,1.0,,,,12.0,,,,,,,2.0,8.0,3.0,3.0,57.0,63.0,1.0,2.0,1.0,4.0,20.0,8.0,14.0,,1.0,7.0,14.0,3.0,,22.0,1.0,69.0,69.0,4.0,22.0,12.0,,,64.0,12.0,14.0,,,5.0,2.0,1.0,194.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,13.0,1.0,18.0,18.0,2.0,1.0,107.0,79.0,49.0,1.0,,4.0,8.0,4.0,444.0,1.0,1.0,,81.0,72.0,35.0,1.0,1.0,1.0,,167.0,166.0,2.0,20.0,39.0,46.0,,,20.0,0.0,110.0,,1.0,1.0,,,7.0,,2.0,128.0,353.0,10.0,12.0,167.0,23.0,23.0,23.0,6.0,25.0,19.0,,185.0,7.0,326.0,1.0,,15.0,18.0,52.0,4.0,468.0,2.0,0.0,19.0,26.0,2.0,30.0,1.0,705.0,,8.0,12.0,7.0,19.0,0.0
803428,27,2016-04-19 19:45:00,43,Man City,Away,155.0,9.0,2.0,4.0,2.0,2.0,1.0,239.0,2.0,1.0,3.0,6.0,16.0,28.0,390.0,,1.0,22.0,14.0,22.0,2.0,2.0,,,,,,,,,,4.0,,,,,,,3.0,3.0,4.0,1.0,77.0,76.0,,,,3.0,27.0,1.0,14.0,,,3.0,12.0,2.0,,15.0,2.0,55.0,69.0,3.0,23.0,16.0,,1.0,76.0,8.0,13.0,1.0,,2.0,2.0,,187.0,1.0,1.0,1.0,,1.0,,5.0,,3.0,,20.0,,17.0,17.0,,3.0,125.0,101.0,47.0,5.0,,1.0,4.0,5.0,498.0,,5.0,,87.0,91.0,22.0,,,,,198.0,191.0,5.0,30.0,34.0,56.8,,1.0,27.0,0.0,133.0,1.0,1.0,2.0,,,3.0,1.0,3.0,115.0,375.0,11.0,5.0,183.0,32.0,30.0,11.0,3.0,19.0,16.0,,173.0,5.0,358.0,3.0,1.0,26.0,17.0,73.0,3.0,522.0,3.0,0.0,9.0,27.0,3.0,33.0,2.0,739.0,,6.0,7.0,3.0,21.0,0.0
803435,28,2016-03-02 20:00:00,43,Man City,Away,157.0,7.0,,2.0,2.0,2.0,2.0,201.0,5.0,3.0,5.0,8.0,6.0,24.0,356.0,,,15.0,11.0,11.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,2.0,6.0,4.0,7.0,56.0,73.0,,,,2.0,22.0,1.0,13.0,,,2.0,10.0,,,28.0,2.0,72.0,71.0,2.0,26.0,8.0,,,71.0,14.0,14.0,,,2.0,2.0,,193.0,,,,,,,11.0,,,,8.0,,19.0,19.0,,5.0,105.0,81.0,40.0,3.0,,2.0,2.0,1.0,436.0,1.0,2.0,,71.0,82.0,22.0,,,,,187.0,186.0,5.0,32.0,27.0,50.4,,2.0,22.0,0.0,116.0,1.0,3.0,4.0,1.0,,2.0,1.0,3.0,101.0,335.0,5.0,4.0,184.0,19.0,27.0,25.0,1.0,13.0,12.0,,154.0,8.0,299.0,,3.0,26.0,7.0,59.0,1.0,470.0,,0.0,4.0,27.0,3.0,24.0,1.0,693.0,,15.0,19.0,2.0,21.0,0.0
803443,29,2016-03-05 15:00:00,43,Man City,Home,234.0,18.0,4.0,8.0,4.0,,,513.0,2.0,,6.0,1.0,36.0,40.0,739.0,,,16.0,15.0,9.0,13.0,4.0,,,,,,,,,,14.0,,,1.0,,,1.0,2.0,5.0,2.0,,133.0,72.0,3.0,3.0,1.0,,20.0,3.0,6.0,,,9.0,12.0,5.0,,16.0,1.0,54.0,45.0,,3.0,,,,84.0,10.0,10.0,2.0,,7.0,1.0,,226.0,3.0,,3.0,3.0,,,2.0,4.0,1.0,,,1.0,22.0,22.0,1.0,6.0,218.0,82.0,70.0,1.0,1.0,9.0,11.0,9.0,797.0,1.0,2.0,,132.0,168.0,40.0,,,,1.0,126.0,125.0,11.0,23.0,32.0,71.2,1.0,,20.0,0.0,234.0,1.0,,1.0,1.0,,10.0,,3.0,252.0,725.0,6.0,20.0,241.0,27.0,4.0,16.0,7.0,25.0,18.0,,303.0,2.0,595.0,1.0,,6.0,38.0,53.0,2.0,811.0,,0.0,22.0,17.0,2.0,16.0,0.0,994.0,,9.0,9.0,9.0,11.0,0.0
803455,30,2016-03-12 12:45:00,43,Man City,Away,160.0,14.0,4.0,5.0,1.0,8.0,,373.0,5.0,,1.0,9.0,23.0,38.0,528.0,,,13.0,23.0,32.0,7.0,2.0,,,1.0,2.0,,,,,,9.0,,,,,,,1.0,4.0,2.0,3.0,100.0,63.0,,,,4.0,15.0,7.0,3.0,,,8.0,20.0,2.0,,15.0,,60.0,75.0,4.0,32.0,21.0,,,88.0,10.0,13.0,,,5.0,2.0,2.0,226.0,,,,,,,6.0,,,2.0,23.0,,14.0,14.0,1.0,1.0,152.0,62.0,42.0,4.0,,5.0,4.0,3.0,605.0,1.0,4.0,,103.0,109.0,35.0,,,,,178.0,174.0,6.0,29.0,27.0,66.1,,2.0,15.0,0.0,147.0,,,,,,5.0,1.0,3.0,205.0,512.0,7.0,9.0,183.0,27.0,36.0,23.0,8.0,32.0,24.0,,258.0,14.0,474.0,,,24.0,24.0,67.0,1.0,625.0,,0.0,15.0,21.0,1.0,21.0,1.0,846.0,,10.0,11.0,8.0,18.0,0.0
803467,31,2016-03-20 16:00:00,43,Man City,Home,132.0,8.0,5.0,16.0,11.0,3.0,3.0,256.0,6.0,2.0,7.0,4.0,13.0,18.0,372.0,1.0,,25.0,10.0,24.0,16.0,6.0,,,,,,,,,,16.0,,,,,,1.0,3.0,6.0,3.0,2.0,81.0,57.0,2.0,2.0,,1.0,24.0,7.0,14.0,,,11.0,14.0,5.0,,14.0,3.0,58.0,76.0,1.0,22.0,12.0,,,65.0,9.0,11.0,,,4.0,3.0,,173.0,,,,,,,6.0,,,1.0,16.0,1.0,24.0,24.0,,7.0,104.0,65.0,40.0,5.0,,14.0,8.0,3.0,435.0,1.0,,,53.0,93.0,36.0,,,,,142.0,135.0,2.0,23.0,25.0,54.5,1.0,1.0,24.0,0.0,96.0,1.0,2.0,3.0,,,16.0,1.0,3.0,135.0,355.0,12.0,22.0,152.0,23.0,29.0,32.0,10.0,32.0,22.0,,176.0,6.0,334.0,,2.0,17.0,13.0,41.0,2.0,454.0,2.0,0.0,26.0,21.0,,28.0,1.0,711.0,46.0,6.0,20.0,11.0,17.0,0.0
803475,32,2016-04-02 15:00:00,43,Man City,Away,189.0,16.0,1.0,3.0,2.0,3.0,,284.0,3.0,,1.0,2.0,18.0,30.0,470.0,1.0,,15.0,11.0,7.0,10.0,,,,,,,,,,,12.0,,,,1.0,,,,6.0,6.0,5.0,97.0,63.0,,,,1.0,21.0,,12.0,,,4.0,10.0,1.0,,12.0,1.0,47.0,55.0,1.0,12.0,4.0,,,74.0,8.0,8.0,1.0,,1.0,1.0,,198.0,3.0,1.0,2.0,2.0,1.0,,9.0,2.0,1.0,,4.0,1.0,17.0,17.0,,1.0,143.0,71.0,45.0,4.0,2.0,7.0,6.0,7.0,537.0,3.0,,,90.0,97.0,26.0,,,,,134.0,129.0,10.0,29.0,22.0,54.4,1.0,,21.0,0.0,119.0,1.0,1.0,2.0,,,8.0,,3.0,147.0,460.0,9.0,13.0,213.0,30.0,17.0,18.0,3.0,15.0,12.0,,192.0,8.0,359.0,1.0,,13.0,19.0,62.0,4.0,557.0,1.0,0.0,15.0,27.0,2.0,18.0,1.0,735.0,,6.0,13.0,4.0,22.0,0.0
803491,33,2016-04-09 17:30:00,43,Man City,Home,155.0,6.0,2.0,4.0,2.0,1.0,,307.0,2.0,,2.0,4.0,10.0,23.0,458.0,,1.0,16.0,18.0,12.0,9.0,2.0,,,,,,,,,,10.0,1.0,,,,1.0,,1.0,2.0,7.0,6.0,80.0,57.0,,,2.0,9.0,16.0,5.0,12.0,,,8.0,10.0,3.0,,12.0,,59.0,39.0,9.0,21.0,13.0,,,60.0,10.0,7.0,1.0,1.0,2.0,,,171.0,,,,,,,8.0,1.0,2.0,1.0,15.0,1.0,8.0,8.0,1.0,2.0,132.0,77.0,39.0,8.0,1.0,4.0,7.0,4.0,529.0,4.0,3.0,,104.0,94.0,31.0,,,,1.0,155.0,149.0,3.0,30.0,19.0,62.1,1.0,2.0,16.0,0.0,165.0,,1.0,1.0,,,4.0,,3.0,169.0,448.0,9.0,11.0,178.0,22.0,27.0,18.0,8.0,21.0,13.0,,208.0,3.0,391.0,2.0,,18.0,11.0,53.0,3.0,548.0,1.0,0.0,13.0,11.0,3.0,20.0,0.0,737.0,,10.0,9.0,8.0,9.0,0.0
803495,34,2016-04-16 17:30:00,43,Man City,Away,177.0,11.0,,3.0,3.0,,,252.0,2.0,,5.0,3.0,20.0,17.0,426.0,2.0,4.0,14.0,6.0,12.0,7.0,,2.0,,,1.0,,,,,1.0,9.0,1.0,,,,,,,10.0,4.0,7.0,86.0,63.0,6.0,5.0,2.0,3.0,29.0,2.0,14.0,1.0,,3.0,6.0,1.0,,13.0,1.0,54.0,58.0,3.0,26.0,15.0,,1.0,57.0,15.0,11.0,3.0,,2.0,,1.0,181.0,1.0,,1.0,1.0,,2.0,6.0,2.0,1.0,,16.0,,25.0,25.0,5.0,5.0,136.0,72.0,49.0,11.0,,1.0,7.0,8.0,487.0,5.0,2.0,,65.0,78.0,16.0,,,,1.0,137.0,130.0,6.0,37.0,14.0,48.2,,3.0,29.0,0.0,106.0,1.0,3.0,3.0,,2.0,1.0,,3.0,100.0,412.0,18.0,9.0,200.0,21.0,33.0,29.0,3.0,10.0,7.0,3.0,136.0,10.0,319.0,1.0,,18.0,21.0,42.0,1.0,509.0,3.0,0.0,11.0,13.0,5.0,18.0,3.0,733.0,,13.0,22.0,3.0,12.0,0.0
803508,35,2016-04-23 12:45:00,43,Man City,Home,203.0,10.0,4.0,6.0,2.0,2.0,1.0,215.0,6.0,,7.0,1.0,13.0,21.0,412.0,2.0,,7.0,24.0,10.0,5.0,1.0,,,,,,,,,1.0,7.0,1.0,,,,,,,6.0,7.0,7.0,76.0,57.0,2.0,,3.0,2.0,16.0,2.0,24.0,,,9.0,5.0,1.0,,12.0,1.0,73.0,46.0,2.0,8.0,6.0,,1.0,54.0,8.0,8.0,3.0,,3.0,1.0,,179.0,3.0,1.0,2.0,2.0,1.0,,14.0,2.0,,1.0,7.0,,13.0,13.0,1.0,7.0,125.0,75.0,44.0,4.0,1.0,2.0,7.0,6.0,475.0,1.0,3.0,,64.0,74.0,18.0,,,,1.0,140.0,136.0,4.0,21.0,24.0,53.2,,1.0,16.0,0.0,121.0,1.0,1.0,2.0,,,3.0,1.0,3.0,103.0,395.0,5.0,9.0,224.0,21.0,12.0,18.0,6.0,13.0,7.0,,142.0,5.0,290.0,,,18.0,13.0,56.0,1.0,501.0,2.0,0.0,11.0,16.0,1.0,11.0,0.0,654.0,,14.0,12.0,9.0,11.0,0.0
803517,36,2016-05-01 16:30:00,43,Man City,Away,202.0,12.0,2.0,2.0,,1.0,,286.0,5.0,2.0,12.0,2.0,27.0,26.0,486.0,1.0,,17.0,16.0,15.0,3.0,,,,,,,,,,,6.0,,,,,,,,5.0,9.0,5.0,94.0,66.0,1.0,1.0,1.0,2.0,18.0,,16.0,,,2.0,10.0,1.0,,30.0,1.0,78.0,63.0,2.0,20.0,11.0,,,67.0,9.0,12.0,2.0,,1.0,1.0,,191.0,1.0,,,1.0,,,7.0,2.0,1.0,1.0,14.0,,20.0,20.0,4.0,12.0,150.0,87.0,54.0,9.0,,,4.0,5.0,549.0,2.0,1.0,,91.0,96.0,15.0,,,,,161.0,155.0,2.0,28.0,23.0,59.8,,3.0,18.0,0.0,141.0,2.0,1.0,3.0,,,1.0,,2.0,110.0,467.0,11.0,4.0,223.0,27.0,26.0,21.0,2.0,14.0,12.0,,145.0,3.0,367.0,1.0,2.0,17.0,29.0,57.0,,576.0,1.0,0.0,6.0,24.0,1.0,20.0,1.0,804.0,,11.0,13.0,2.0,19.0,0.0
803522,37,2016-05-08 16:00:00,43,Man City,Home,112.0,15.0,5.0,13.0,8.0,3.0,,289.0,,,4.0,4.0,10.0,20.0,388.0,,2.0,26.0,24.0,28.0,8.0,1.0,,,1.0,1.0,,,1.0,,,11.0,,,,1.0,,,,11.0,3.0,2.0,67.0,67.0,,,,2.0,24.0,2.0,20.0,,,7.0,15.0,5.0,,19.0,,85.0,82.0,2.0,26.0,19.0,,,72.0,16.0,9.0,1.0,,2.0,,1.0,190.0,1.0,,1.0,1.0,,,3.0,2.0,1.0,,19.0,2.0,17.0,17.0,1.0,4.0,121.0,71.0,36.0,2.0,1.0,8.0,2.0,3.0,484.0,1.0,1.0,,69.0,124.0,38.0,,,,,181.0,179.0,8.0,23.0,31.0,57.2,1.0,1.0,24.0,0.0,127.0,,,,,,9.0,,3.0,130.0,373.0,11.0,10.0,137.0,29.0,28.0,30.0,5.0,25.0,20.0,,200.0,8.0,393.0,1.0,,23.0,14.0,62.0,3.0,505.0,1.0,0.0,14.0,22.0,4.0,31.0,2.0,747.0,,15.0,23.0,7.0,17.0,0.0
803537,38,2016-05-15 15:00:00,43,Man City,Away,161.0,14.0,,3.0,3.0,1.0,,242.0,3.0,1.0,1.0,4.0,8.0,17.0,400.0,1.0,1.0,18.0,18.0,8.0,14.0,,1.0,,,,,,,,,17.0,,,,,,,,9.0,1.0,3.0,88.0,63.0,1.0,2.0,1.0,2.0,25.0,3.0,6.0,,,4.0,10.0,2.0,,5.0,,55.0,39.0,2.0,13.0,5.0,,1.0,66.0,19.0,4.0,1.0,,,,,177.0,,,,,,,4.0,1.0,1.0,,6.0,,22.0,22.0,1.0,1.0,113.0,77.0,43.0,4.0,,7.0,7.0,5.0,481.0,1.0,2.0,,64.0,94.0,26.0,,,,,145.0,142.0,6.0,32.0,20.0,50.0,,1.0,25.0,0.0,118.0,,,,1.0,1.0,10.0,,2.0,131.0,392.0,14.0,14.0,188.0,25.0,16.0,18.0,4.0,16.0,12.0,1.0,172.0,7.0,324.0,1.0,1.0,24.0,11.0,52.0,2.0,496.0,2.0,0.0,18.0,17.0,1.0,24.0,3.0,672.0,,10.0,10.0,4.0,13.0,0.0
