season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352570,4,8,Chelsea,Home,996903,482158,Lucas Bergström,lucas-bergstrom,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352570,4,8,Chelsea,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,3.0,22.0,19.0,41.0,2.0,4.0,8.0,,,,,,,,5.0,5.0,,,0.0361254,0.0,0.0,3.0,,,,,,3.0,,,90.0,,,,,,,,,11.0,,6.9,,,,1.0,,1.0,,6.0,1.0,30.0,21.0,50.0,0,1.0,68.0,1.0,,,1.0
2023-24,11352570,4,8,Chelsea,Home,996958,482609,Malo Gusto,gusto-malo,D,False,1.0,,1.0,44.0,18.0,61.0,1.0,,8.0,,,,1.0,,,,5.0,4.0,,,0.0304696,0.0,0.0,2.0,,,,,,1.0,,,77.0,,,,,,,,,18.0,,7.1,,,,,2.0,7.0,,1.0,,57.0,19.0,69.0,0,3.0,95.0,,,1.0,1.0
2023-24,11352570,4,8,Chelsea,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352570,4,8,Chelsea,Home,1085381,517052,Nicolas Jackson,nicolas-jackson,F,False,,,,19.0,3.0,22.0,2.0,,2.0,,2.0,3.0,,,,3.0,6.0,6.0,,,0.118561,0.9876,0.0,,,,,,,,1.0,,90.0,,,,,,,,,15.0,,6.3,,,1.0,,6.0,1.0,,,1.0,23.0,3.0,25.0,4,,53.0,7.0,1.0,5.0,
2023-24,11352570,4,8,Chelsea,Home,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352600,5,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,8.0,20.0,59.0,79.0,,,8.0,,,,,,,,1.0,1.0,,,0.00868562,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,,4.0,,7.2,,,,1.0,,,,9.0,,22.0,61.0,83.0,0,,87.0,,1.0,,
2023-24,11352600,5,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,22.0,6.0,28.0,,,2.0,,1.0,1.0,1.0,,,1.0,6.0,7.0,,,0.29943,0.39,0.0,1.0,,,,,1.0,,3.0,,90.0,,,,,,,,,13.0,,7.2,,,3.0,,6.0,2.0,,,1.0,27.0,6.0,31.0,4,,56.0,2.0,4.0,3.0,
2023-24,11352600,5,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,1.0,,,6.0,4.0,9.0,,,,,,,,,,,1.0,1.0,,,0.00468589,0.0,0.0,1.0,,,,,,1.0,,,10.0,,,,,,,,,6.0,,6.8,,,,,,3.0,,,,10.0,6.0,13.0,0,,21.0,,1.0,,
2023-24,11352600,5,8,Chelsea,Away,827243,220362,Axel Disasi,axel-disasi,D,False,,,1.0,11.0,43.0,54.0,,,6.0,,,,,,,,2.0,1.0,,1.0,0.00439567,0.0,0.0,2.0,,,,,,,,,90.0,,4.0,,,,,,,8.0,,7.1,,,,4.0,,1.0,,5.0,,15.0,47.0,61.0,0,1.0,73.0,,,,
2023-24,11352600,5,8,Chelsea,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352600,5,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,1.0,47.0,17.0,64.0,1.0,1.0,5.0,1.0,,,1.0,,,2.0,7.0,2.0,,,0.232467,0.2107,0.0877,3.0,,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,,,11.0,,7.6,,,,1.0,,,,1.0,,52.0,18.0,70.0,1,,84.0,3.0,1.0,,
2023-24,11352600,5,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,6.0,1.0,39.0,40.0,,,13.0,,,,,,,,,,,,0.00042196,0.0,0.0,,,,0.9,3.0,,,,,90.0,,,,,,,,,4.0,,8.2,4.0,4.0,,2.0,,,1.0,10.0,,3.0,41.0,44.0,0,,62.0,,,,
2023-24,11352600,5,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,,12.0,2.0,14.0,,,,,,,2.0,,,1.0,5.0,6.0,,,0.411657,0.0,0.0,2.0,,,,,,,2.0,,63.0,,,,,,,,,16.0,,7.0,,,,1.0,2.0,3.0,,,,19.0,3.0,19.0,0,3.0,39.0,6.0,1.0,2.0,1.0
2023-24,11352600,5,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,5.0,29.0,19.0,48.0,,1.0,1.0,,,,3.0,,,,6.0,4.0,,,0.0256318,0.0357,0.1131,2.0,,,,,,1.0,,,81.0,1.0,,,,,,,,5.0,,6.9,,,,2.0,1.0,1.0,,5.0,,32.0,19.0,50.0,1,,61.0,1.0,3.0,,
2023-24,11352600,5,8,Chelsea,Away,976263,441302,Ian Maatsen,ian-maatsen,D,True,,,,6.0,1.0,7.0,1.0,,,,,1.0,1.0,,,,2.0,,,,0.0225747,0.2039,0.0,,,,,,,,,,9.0,,,,,,,,,1.0,,6.5,,,,,,,,,,7.0,1.0,8.0,1,,9.0,,,,
2023-24,11352600,5,8,Chelsea,Away,982780,244851,Cole Palmer,cole-palmer,M,True,,,,10.0,3.0,13.0,,,2.0,,,,,,,,,3.0,,,0.0225189,0.2483,0.145,,,,,,,,1.0,,27.0,1.0,,,,,,,,3.0,,7.1,,,,,,,,,,11.0,5.0,16.0,1,2.0,23.0,,1.0,,1.0
2023-24,11352600,5,8,Chelsea,Away,996903,482158,Lucas Bergström,lucas-bergstrom,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352600,5,8,Chelsea,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,2.0,7.0,29.0,36.0,1.0,,4.0,,,,,,,,3.0,1.0,,,0.00452542,0.5204,1.3786,2.0,,,,,,,,,80.0,2.0,1.0,,,,,,,20.0,,7.0,,,,1.0,,1.0,,6.0,1.0,15.0,38.0,52.0,2,1.0,72.0,2.0,,,1.0
2023-24,11352600,5,8,Chelsea,Away,996958,482609,Malo Gusto,gusto-malo,D,False,,,1.0,39.0,26.0,65.0,2.0,,9.0,,,,,,,,7.0,6.0,,,0.0399997,0.0176,0.0,3.0,,,,,,,,,90.0,,,,,,,,,19.0,,7.5,,,1.0,2.0,4.0,3.0,,2.0,,49.0,28.0,74.0,1,2.0,100.0,4.0,2.0,2.0,2.0
2023-24,11352600,5,8,Chelsea,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,,,3.0,26.0,19.0,45.0,,2.0,2.0,,,,3.0,,,,4.0,4.0,,,0.0332427,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.9,,,,1.0,2.0,,,3.0,,31.0,22.0,53.0,0,,57.0,,,2.0,
2023-24,11352600,5,8,Chelsea,Away,1085381,517052,Nicolas Jackson,nicolas-jackson,F,False,,,,12.0,2.0,14.0,1.0,1.0,1.0,,,,1.0,,,2.0,8.0,3.0,,,0.0689709,0.2739,0.2618,2.0,,,,,1.0,,,,90.0,1.0,,,,,,,,9.0,,6.8,,,2.0,,3.0,,,,,14.0,2.0,16.0,3,,30.0,3.0,1.0,1.0,
2023-24,11352600,5,8,Chelsea,Away,1114837,514280,Alfie Gilchrist,alfie-gilchrist,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352600,5,8,Chelsea,Away,1142137,517996,Ronnie Stutter,stutter-ronnie,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352600,5,8,Chelsea,Away,1186050,519198,Alex Matos,matos-alex,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352600,5,8,Chelsea,Away,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,8.0,24.0,31.0,55.0,2.0,,4.0,1.0,,,,,,,2.0,2.0,,,0.0372368,0.0,0.0,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,,2.0,,7.7,,,,9.0,1.0,,,8.0,,25.0,31.0,56.0,0,1.0,71.0,1.0,,1.0,
2023-24,11352631,6,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,7.0,5.0,12.0,,1.0,5.0,,1.0,,,,,2.0,6.0,7.0,,,0.00369077,0.1486,0.6188,,,,,,,,,,90.0,1.0,,,,,,,,24.0,,6.4,,,,1.0,6.0,3.0,,,1.0,17.0,5.0,19.0,1,2.0,49.0,4.0,2.0,2.0,1.0
2023-24,11352631,6,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,1.0,,1.0,8.0,10.0,17.0,,,3.0,,1.0,,,,,,1.0,3.0,,,0.0143129,0.2209,0.3241,1.0,,,,,,1.0,,,29.0,1.0,,,,,,,,4.0,,6.9,,,,2.0,,2.0,,2.0,,10.0,11.0,19.0,1,1.0,31.0,,2.0,,1.0
2023-24,11352631,6,8,Chelsea,Home,827243,220362,Axel Disasi,axel-disasi,D,False,,,1.0,16.0,39.0,55.0,1.0,2.0,8.0,,,,1.0,,,,4.0,4.0,,,0.129708,0.0348,0.0,,,,,,,,1.0,,90.0,,1.0,,,,,,,9.0,,6.9,,,1.0,1.0,2.0,1.0,,2.0,2.0,19.0,42.0,60.0,1,1.0,74.0,,1.0,,
2023-24,11352631,6,8,Chelsea,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,2.0,15.0,28.0,43.0,,1.0,9.0,,,1.0,,,,,1.0,8.0,,,0.0265142,0.0197,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,,12.0,,7.6,,,,1.0,3.0,2.0,,4.0,,21.0,31.0,50.0,1,3.0,71.0,1.0,2.0,2.0,3.0
2023-24,11352631,6,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,2.0,5.0,3.0,15.0,18.0,,1.0,11.0,,,,,,,,,1.0,,,0.00126104,0.0,0.0,,,,0.7087,1.0,,,,,90.0,,,,,,,,,4.0,,8.2,4.0,6.0,,1.0,,,2.0,9.0,,6.0,16.0,22.0,0,,38.0,,,,
2023-24,11352631,6,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,2.0,6.0,3.0,9.0,,,2.0,1.0,,,,,,,4.0,4.0,,,0.213215,0.0,0.0,,,,,,,,1.0,,61.0,,,,,,,,,12.0,,7.1,,,,,6.0,3.0,,2.0,,12.0,3.0,12.0,0,2.0,27.0,1.0,,2.0,2.0
2023-24,11352631,6,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,1.0,15.0,10.0,25.0,1.0,,5.0,,,,3.0,,,1.0,6.0,3.0,,,0.00952534,0.1938,0.0,1.0,,,,,,,,,68.0,,1.0,,,,,,,14.0,,6.7,,,1.0,1.0,,2.0,,4.0,1.0,21.0,14.0,33.0,1,2.0,45.0,,1.0,,1.0
2023-24,11352631,6,8,Chelsea,Home,976263,441302,Ian Maatsen,ian-maatsen,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,8,Chelsea,Home,982780,244851,Cole Palmer,cole-palmer,M,True,,,3.0,14.0,3.0,17.0,,,3.0,1.0,,2.0,,,,4.0,4.0,1.0,,,0.0360647,0.1823,0.0,,,,,,,,2.0,,22.0,,,,,,,,,8.0,,6.8,,,,,,,,4.0,1.0,15.0,5.0,20.0,2,,28.0,1.0,1.0,,
2023-24,11352631,6,8,Chelsea,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,5.0,16.0,15.0,31.0,,3.0,4.0,,,,3.0,,,,5.0,4.0,,,0.0130257,0.0258,0.0319,2.0,,,,,,,,,79.0,1.0,,,,,,,,3.0,,7.0,,,,3.0,,,,5.0,,17.0,17.0,34.0,1,1.0,41.0,,,,1.0
2023-24,11352631,6,8,Chelsea,Home,996903,482158,Lucas Bergström,lucas-bergstrom,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,8,Chelsea,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,3.0,10.0,32.0,42.0,,3.0,5.0,,,,,,,,,6.0,,,0.00414711,0.0,0.0,,,,,,,,,,90.0,,2.0,,,,,,,11.0,,7.3,,,,3.0,1.0,1.0,,7.0,,20.0,32.0,51.0,0,2.0,65.0,,,1.0,2.0
2023-24,11352631,6,8,Chelsea,Home,996958,482609,Malo Gusto,gusto-malo,D,False,,,1.0,15.0,21.0,36.0,1.0,1.0,5.0,,,,1.0,,,,3.0,6.0,,,0.0814695,0.0,0.0,1.0,,,,,,,1.0,,58.0,,,,,,,,,9.0,,6.3,,,,,,,,1.0,1.0,20.0,23.0,43.0,0,4.0,59.0,2.0,1.0,,
2023-24,11352631,6,8,Chelsea,Home,996985,440323,Armando Broja,armando-broja,F,True,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,0.0006342,0.0257,0.0,1.0,,,,,,,,,11.0,,,,,,,,,1.0,,6.5,,,,,,,,,1.0,1.0,,1.0,1,,4.0,1.0,,,
2023-24,11352631,6,8,Chelsea,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,6.0,6.0,12.0,,,2.0,,,,,,,1.0,1.0,4.0,,,0.0122724,0.0,0.0,1.0,,,,,,,,,22.0,,,,,,,,,5.0,,6.9,,,,,1.0,,,,,7.0,6.0,13.0,0,3.0,23.0,3.0,,1.0,3.0
2023-24,11352631,6,8,Chelsea,Home,1085381,517052,Nicolas Jackson,nicolas-jackson,F,False,,,,5.0,2.0,7.0,2.0,2.0,2.0,,1.0,,,,,1.0,5.0,3.0,,,0.00980591,0.4822,0.6694,2.0,,,,,,,1.0,,68.0,1.0,,,,,,,,8.0,,6.4,,,,2.0,1.0,,,,3.0,7.0,3.0,10.0,1,1.0,20.0,3.0,,,1.0
2023-24,11352631,6,8,Chelsea,Home,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352640,7,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,2.0,4.0,38.0,42.0,,,6.0,,,,,,,,,5.0,,,0.00087372,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,3.0,,7.3,,,,8.0,,,,4.0,,6.0,39.0,45.0,0,4.0,59.0,,1.0,,1.0
2023-24,11352640,7,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,6.0,,6.0,1.0,,1.0,,,,,,,,3.0,1.0,,,0.0267166,0.0,0.0,1.0,,,,,,,,,25.0,,,,,,,,,2.0,,6.4,,,,,3.0,,,,1.0,6.0,,6.0,0,,12.0,,,1.0,
2023-24,11352640,7,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,9.0,33.0,42.0,1.0,1.0,5.0,,,,,,,,2.0,3.0,,,0.00485942,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,,6.0,,7.2,,,,6.0,,,,1.0,,12.0,34.0,46.0,0,2.0,70.0,,,,1.0
2023-24,11352640,7,8,Chelsea,Away,827243,220362,Axel Disasi,axel-disasi,D,False,,,2.0,2.0,54.0,56.0,1.0,1.0,6.0,,,,1.0,,,,2.0,2.0,,,0.00227225,0.0777,0.0,,,,,,,,,,90.0,,,,,,,,,9.0,,7.0,,,1.0,5.0,1.0,,,7.0,1.0,5.0,60.0,65.0,1,,72.0,,,1.0,
2023-24,11352640,7,8,Chelsea,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352640,7,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,,27.0,12.0,39.0,,1.0,5.0,,,1.0,,,,1.0,5.0,9.0,,,0.0751531,0.0587,0.0,3.0,,,,,,1.0,1.0,,90.0,,,,,,,,,11.0,,7.2,,,,,2.0,1.0,,,,31.0,14.0,44.0,1,6.0,62.0,2.0,1.0,1.0,3.0
2023-24,11352640,7,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,11.0,3.0,29.0,32.0,,1.0,10.0,,,,,,,,,1.0,,,0.0014145,0.0,0.0,,,,0.9892,1.0,,,,,90.0,,,,,,,,,7.0,,7.6,2.0,3.0,,,,,,16.0,,6.0,33.0,39.0,0,,49.0,,,,
2023-24,11352640,7,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,,1.0,2.0,3.0,1.0,,1.0,,,,1.0,,,,2.0,2.0,,,0.0002326,0.5604,0.14,,,1.0,,,,,,,45.0,1.0,,,,,,,,8.0,,7.3,,,1.0,,,,,,,3.0,3.0,6.0,2,1.0,16.0,3.0,1.0,,
2023-24,11352640,7,8,Chelsea,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352640,7,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,1.0,18.0,33.0,51.0,2.0,,9.0,,1.0,,,,,2.0,5.0,5.0,,,0.127273,0.4207,0.3062,1.0,,,,,,1.0,1.0,,89.0,1.0,1.0,,,,,,,14.0,,7.4,,,1.0,2.0,1.0,,,2.0,,22.0,35.0,57.0,2,3.0,81.0,5.0,1.0,1.0,2.0
2023-24,11352640,7,8,Chelsea,Away,976263,441302,Ian Maatsen,ian-maatsen,D,True,1.0,,,4.0,3.0,6.0,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,0.0846288,0.1452,0.0,,,,,,1.0,,1.0,,45.0,,,,,,,,,8.0,,6.9,,,1.0,1.0,,2.0,,,,8.0,5.0,11.0,1,1.0,20.0,1.0,1.0,,
2023-24,11352640,7,8,Chelsea,Away,982780,244851,Cole Palmer,cole-palmer,M,False,1.0,,1.0,15.0,12.0,26.0,,,8.0,1.0,,,1.0,,,2.0,7.0,3.0,,,0.475647,0.0509,0.0836,2.0,,,,,,2.0,1.0,,78.0,1.0,,,,,,,,12.0,,7.5,,,1.0,,2.0,1.0,,3.0,,20.0,13.0,32.0,2,,48.0,2.0,3.0,,
2023-24,11352640,7,8,Chelsea,Away,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,4.0,13.0,30.0,43.0,1.0,,4.0,,,,,,,1.0,4.0,7.0,,,0.00632275,0.0,0.0,2.0,,,,,,1.0,,,89.0,,1.0,,,,,,,8.0,,7.2,,,,,3.0,,,4.0,,16.0,32.0,48.0,0,3.0,64.0,,2.0,2.0,2.0
2023-24,11352640,7,8,Chelsea,Away,996909,248854,Josh Brooking,josh-brooking,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352640,7,8,Chelsea,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,,13.0,19.0,32.0,1.0,3.0,5.0,1.0,,,,,,,3.0,8.0,,,0.0404572,0.0,0.0,2.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,10.0,,7.9,,,,3.0,,,,1.0,,17.0,22.0,39.0,0,3.0,61.0,1.0,3.0,,2.0
2023-24,11352640,7,8,Chelsea,Away,996985,440323,Armando Broja,armando-broja,F,False,,,,8.0,2.0,10.0,2.0,1.0,1.0,,1.0,,,,,1.0,4.0,5.0,,,0.0221851,0.434,0.2862,,,1.0,,,,,,,65.0,1.0,,,,,,,,8.0,,7.2,,,1.0,1.0,3.0,,,1.0,2.0,11.0,2.0,13.0,2,1.0,26.0,2.0,1.0,2.0,
2023-24,11352640,7,8,Chelsea,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,1.0,6.0,7.0,,,2.0,,,,,,,,,,,,0.00078793,0.0,0.0,,,,,,,,,,12.0,,,,,,,,,4.0,,6.5,,,,,,,,1.0,,3.0,8.0,11.0,0,,12.0,,,,
2023-24,11352640,7,8,Chelsea,Away,1114837,514280,Alfie Gilchrist,alfie-gilchrist,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352640,7,8,Chelsea,Away,1186050,519198,Alex Matos,matos-alex,M,True,,,,,,,,,,,,,,,,1.0,1.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0,,1.0,,,,
2023-24,11352640,7,8,Chelsea,Away,1485371,617054,Deivid Washington,deivid-washington,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,4.0,25.0,80.0,105.0,,2.0,,,,,,,,,1.0,4.0,,,0.00635793,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,,1.0,,6.9,,,,2.0,,,,4.0,,26.0,80.0,106.0,0,2.0,111.0,,,,1.0
2023-24,11352649,8,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,11.0,2.0,13.0,,,4.0,,,,1.0,,,,5.0,5.0,,,0.0974015,0.4978,0.8356,1.0,,1.0,,,,,1.0,,83.0,2.0,,,,,,,1.0,15.0,,8.4,,,1.0,,5.0,1.0,,1.0,,20.0,2.0,21.0,3,1.0,36.0,3.0,2.0,2.0,1.0
2023-24,11352649,8,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,2.0,24.0,49.0,73.0,,1.0,8.0,,,,2.0,,,,6.0,6.0,,,0.0119344,0.0,0.0,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,,14.0,,6.7,,,,1.0,3.0,1.0,,5.0,,29.0,53.0,81.0,0,4.0,110.0,1.0,1.0,,3.0
2023-24,11352649,8,8,Chelsea,Away,827243,220362,Axel Disasi,axel-disasi,D,False,,,3.0,22.0,86.0,108.0,3.0,2.0,6.0,,,,,,,2.0,6.0,3.0,,,0.187824,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,,7.0,,6.9,,,,4.0,1.0,,,7.0,,25.0,88.0,113.0,0,,122.0,,,1.0,
2023-24,11352649,8,8,Chelsea,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,1.0,17.0,18.0,34.0,1.0,1.0,8.0,1.0,,,2.0,,,1.0,7.0,8.0,,,0.0727534,0.0,0.0,3.0,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,10.0,,7.7,,,,,,4.0,,1.0,,20.0,20.0,36.0,0,4.0,63.0,3.0,3.0,,2.0
2023-24,11352649,8,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,,35.0,35.0,,,3.0,,,,,,,,,,,,7.05e-05,0.0,0.0,,,,-0.6054,1.0,,,,,90.0,,,,,,,,,4.0,,6.5,,2.0,,,,,,4.0,,,38.0,38.0,0,,43.0,1.0,,,
2023-24,11352649,8,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,1.0,2.0,,,,0.0859813,0.0,0.0,,,,,,,,,,15.0,,,,,,,,,1.0,,6.5,,,,1.0,,,,,,3.0,1.0,4.0,0,,6.0,,,,
2023-24,11352649,8,8,Chelsea,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,12.0,44.0,37.0,81.0,3.0,1.0,3.0,,,,,,,2.0,6.0,7.0,,,0.0576719,0.1021,0.0963,,,,,,,2.0,,,90.0,1.0,,,,,,,,11.0,,7.6,,,,,2.0,1.0,,14.0,,50.0,38.0,87.0,1,3.0,105.0,,2.0,1.0,2.0
2023-24,11352649,8,8,Chelsea,Away,976263,441302,Ian Maatsen,ian-maatsen,D,True,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,1.0,,,,,,,,,12.0,,,,,,,,,4.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,4.0,2.0,,,
2023-24,11352649,8,8,Chelsea,Away,982780,244851,Cole Palmer,cole-palmer,M,False,,,4.0,23.0,7.0,30.0,,,2.0,1.0,,1.0,1.0,,,3.0,8.0,,,,0.119366,0.8806,0.9855,,1.0,1.0,,,,,2.0,,86.0,1.0,,,,,,,,17.0,,7.6,,,1.0,,4.0,2.0,,6.0,1.0,29.0,10.0,37.0,3,,56.0,1.0,,,
