playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,punches,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,groundDuelsLost,catches,rightsidePasses,savesMade,duels,forwardPasses,recoveries,appearances,savesMadeFromOutsideBox,crossesNotClaimed,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,savesMadeCaught,totalLossesOfPossession,gkUnsuccessfulDistribution,penaltiesFaced,savesMadeParried,leftsidePasses,successfulLongPasses,timePlayed,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,successfulLayoffs,foulWonPenalty,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,throwInsToOppositionPlayer,keyPassesAttemptAssists,totalFoulsWon,putthroughBlockedDistributionWon,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,expectedGoalsFreekick,goalAssists,unsuccessfulLayoffs,shotsBlockedInBox,freekickTotal,iboxBlocked,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,penaltiesSaved,penaltiesConceded,savesFromPenalty,goalkeeperSmother,drops,headedGoals,penaltiesTaken,penaltyGoals,successfulCornersIntoBox,clearancesOffTheLine
20037,Marc Pugh,Forward,Bournemouth,91,England,2015-16,129.0,,24.9836,4.0,1.1637,13.0,31.0,0.0,98.0,,205.0,,235.0,135.0,69.0,26.0,,,26.0,236.0,15.0,28.0,108.0,501.0,190.0,0.0,,485.0,,263.0,,,,35.0,18.0,1334.0,852.0,10.0,11.0,164.0,375.0,,1.0,13.0,28.0,6.0,5.0,11.0,3.5383,32.0,17.0,1.0,95.0,25.0,1.0,33.0,3.0,1.0,2.0,11.0,18.0,45.0,2.0,2.0,7.0,6.0,6.0,31.0,106.0,3.0,41.0,92.0,2.0,11.0,29.0,18.0,2.0,3.0,8.0,,35.0,38.0,14.0,6.0,13.0,24.0,32.0,,10.0,16.0,126.0,11.0,2.0,3.0,2.4399,0.073,2.0,,3.0,1.0,3.0,1.0,5.0,1.0,2.0,,,,,,,,,1.0,
200370,Matt Butcher,Midfielder,Bournemouth,91,England,2015-16,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56983,Matt Ritchie,Midfielder,Bournemouth,91,Scotland,2015-16,192.0,,49.5527,5.0,3.6039,32.0,58.0,0.0,146.0,,208.0,,341.0,437.0,202.0,37.0,,,37.0,719.0,33.0,55.0,341.0,1429.0,272.0,0.0,,1385.0,,642.0,,,,446.0,92.0,2976.0,2203.0,9.0,27.0,414.0,996.0,,5.0,85.0,80.0,24.0,31.0,17.0,2.2245,54.0,46.0,4.0,256.0,58.0,,74.0,4.0,4.0,24.0,4.0,100.0,69.0,4.0,9.0,45.0,4.0,4.0,46.0,149.0,3.0,131.0,126.0,2.0,36.0,56.0,71.0,9.0,,15.0,3.0,20.0,159.0,23.0,29.0,38.0,39.0,19.0,1.0,41.0,48.0,338.0,46.0,24.0,27.0,4.3183,0.4873,6.0,4.0,7.0,7.0,7.0,7.0,59.0,1.0,1.0,,,,,,1.0,,,19.0,
59741,Max Gradel,Midfielder,Bournemouth,91,Cote d’Ivoire,2015-16,80.0,,12.7054,2.0,0.4934,5.0,18.0,0.0,73.0,,108.0,,153.0,66.0,60.0,14.0,,,14.0,147.0,11.0,18.0,75.0,286.0,141.0,0.0,,281.0,,189.0,,,,28.0,7.0,899.0,545.0,11.0,5.0,74.0,204.0,,1.0,13.0,12.0,3.0,7.0,6.0,1.4629,23.0,11.0,,62.0,20.0,1.0,23.0,1.0,3.0,2.0,3.0,14.0,12.0,,1.0,10.0,4.0,4.0,7.0,73.0,,29.0,68.0,,8.0,26.0,15.0,1.0,1.0,5.0,,30.0,36.0,5.0,5.0,10.0,18.0,19.0,1.0,11.0,13.0,84.0,4.0,2.0,5.0,1.5073,0.1079,2.0,1.0,5.0,1.0,5.0,1.0,8.0,,,,,,,,,,,4.0,
37342,Rhoys Wiggins,Defender,Bournemouth,91,Wales,2015-16,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61302,Ryan Allsop,Goalkeeper,Bournemouth,91,England,2015-16,,,0.0438,,0.0001,,1.0,0.0,,1.0,1.0,,,3.0,5.0,1.0,,,1.0,1.0,,1.0,1.0,8.0,,0.0,4.0,6.0,,1.0,,,,4.0,1.0,45.0,11.0,,1.0,6.0,6.0,,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20669,Shaun MacDonald,Midfielder,Bournemouth,91,Wales,2015-16,,,0.927,,0.0028,,1.0,0.0,,,6.0,,,5.0,2.0,3.0,,,3.0,7.0,,1.0,2.0,18.0,,0.0,,18.0,,3.0,,,,1.0,1.0,29.0,21.0,,,9.0,15.0,,0.0,,,,,,,,,,2.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
15149,Simon Francis,Defender,Bournemouth,91,England,2015-16,163.0,,56.1902,38.0,2.7259,206.0,67.0,1.0,101.0,,213.0,,417.0,896.0,231.0,38.0,,,38.0,779.0,38.0,60.0,441.0,2106.0,247.0,1.0,,2032.0,,641.0,,,,791.0,179.0,3387.0,3023.0,,116.0,911.0,1486.0,,5.0,193.0,146.0,21.0,3.0,1.0,0.0831,105.0,4.0,,248.0,1.0,,74.0,,2.0,3.0,,11.0,170.0,6.0,,25.0,1.0,1.0,62.0,254.0,7.0,59.0,146.0,30.0,31.0,12.0,15.0,,,28.0,,16.0,75.0,108.0,3.0,23.0,77.0,30.0,21.0,35.0,88.0,206.0,207.0,3.0,19.0,0.2304,,4.0,,,,,,,,,,2.0,,,,,,,2.0,2.0
56917,Steve Cook,Defender,Bournemouth,91,England,2015-16,98.0,,55.5265,41.0,0.7834,298.0,63.0,0.0,34.0,,471.0,,264.0,617.0,162.0,36.0,,,36.0,393.0,36.0,56.0,293.0,1577.0,77.0,0.0,,1549.0,,345.0,,,,427.0,175.0,3195.0,2116.0,1.0,91.0,891.0,1109.0,,5.0,152.0,103.0,,5.0,8.0,2.6013,33.0,20.0,,141.0,,,1.0,4.0,2.0,2.0,,,187.0,7.0,1.0,,3.0,3.0,64.0,166.0,7.0,26.0,43.0,2.0,6.0,8.0,9.0,1.0,2.0,14.0,,1.0,1.0,123.0,12.0,3.0,19.0,3.0,35.0,16.0,84.0,62.0,6.0,2.0,8.0,1.9708,,,,3.0,,3.0,,,,2.0,,1.0,,,,2.0,,,,
6219,Sylvain Distin,Defender,Bournemouth,91,France,2015-16,27.0,,16.9942,2.0,0.2904,47.0,21.0,0.0,8.0,,123.0,,86.0,201.0,40.0,12.0,,,12.0,110.0,9.0,21.0,75.0,450.0,34.0,0.0,,444.0,,91.0,,,,101.0,18.0,842.0,568.0,,10.0,265.0,357.0,,0.0,20.0,29.0,,1.0,,,19.0,1.0,,55.0,,,,,1.0,,3.0,,52.0,1.0,,,,,19.0,59.0,,8.0,26.0,,1.0,1.0,5.0,,,7.0,,,,33.0,1.0,,12.0,6.0,4.0,3.0,24.0,25.0,,,,0.0673,,,,1.0,,1.0,,,,,,,,,,,,,,
126468,Tokelo Rantie,Forward,Bournemouth,91,South Africa,2015-16,7.0,,,,0.0194,,,0.0,7.0,,6.0,,10.0,,2.0,3.0,,,3.0,7.0,,,1.0,11.0,10.0,0.0,,11.0,,8.0,,,,1.0,,38.0,22.0,,,3.0,10.0,,0.0,,,,1.0,,,3.0,,,1.0,1.0,,1.0,,1.0,,3.0,,,,,,,,,3.0,,,3.0,,1.0,,,,,1.0,,2.0,1.0,,,2.0,2.0,,,3.0,,4.0,,,1.0,0.1002,,,,1.0,,1.0,,,,,,,,,,,,,,
28378,Tommy Elphick,Defender,Bournemouth,91,England,2015-16,33.0,,16.336,9.0,0.0459,52.0,23.0,0.0,15.0,,108.0,,88.0,221.0,39.0,12.0,,,12.0,113.0,11.0,20.0,79.0,457.0,34.0,0.0,,450.0,,98.0,,,,111.0,27.0,1012.0,577.0,,18.0,265.0,351.0,,1.0,32.0,29.0,,2.0,2.0,0.5552,11.0,2.0,,47.0,1.0,,,1.0,1.0,,1.0,,54.0,,,,1.0,1.0,18.0,55.0,3.0,4.0,19.0,,1.0,8.0,1.0,,,6.0,,,,36.0,,2.0,5.0,,1.0,10.0,32.0,17.0,2.0,,2.0,0.2644,,,,2.0,,2.0,,,,,,1.0,,,,1.0,,,,
149484,Tyrone Mings,Defender,Bournemouth,91,England,2015-16,1.0,,,,0.0011,,,0.0,1.0,,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,,,3.0,1.0,0.0,,3.0,,1.0,,,,,,12.0,6.0,1.0,,1.0,3.0,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
